cryptoPair,copyPopularity,roi,pnl,runningTime,direction
TRXUSDT Perpetual,0,308.37%,154.19,103d 19h 41m,103d 19h 41m
AVAXUSDT Perpetual,0,307.43%,676.35,238d 17h 38m,238d 17h 38m
BTCUSDT Perpetual,7,305.55%,202.64,30d 11h 39m,30d 11h 39m
ETHBUSD Perpetual,16,303.24%,366.92,27d 23h 16m,27d 23h 16m
TRBUSDT Perpetual,5,303.07%,155.93,33d 19h 35m,33d 19h 35m
ETHUSDT Perpetual,5,302.77%,9.08,16d 2h 51m,16d 2h 51m
SNXUSDT Perpetual,46,298.48%,18.15,23d 14h 6m,23d 14h 6m
SOLUSDT Perpetual,3,295.40%,24.43,26d 16h 55m,26d 16h 55m
GMTUSDT Perpetual,7,288.27%,17.30,18d 1h 9m,18d 1h 9m
ARUSDT Perpetual,0,288.26%,259.44,140d 7h 44m,140d 7h 44m
UNIUSDT Perpetual,0,285.90%,48.60,61d 1h 51m,61d 1h 51m
1000SHIBUSDT Perpetual,5,283.00%,28.30,19d 16h 13m,19d 16h 13m
EOSUSDT Perpetual,0,277.51%,555.03,31d 10h 52m,31d 10h 52m
1000SHIBUSDT Perpetual,19,276.22%,22.10,21d 6h 54m,21d 6h 54m
BTCBUSD Perpetual,15,275.82%,22.53,26d 2h 38m,26d 2h 38m
TLMBUSD Perpetual,1,275.53%,413.30,28d 5h 25m,28d 5h 25m
JASMYUSDT Perpetual,0,274.50%,13.18,30d 15h 37m,30d 15h 37m
APEUSDT Perpetual,0,267.14%,26.71,16d 3h 52m,16d 3h 52m
ALPHAUSDT Perpetual,1,262.87%,7.10,22d 23h 40m,22d 23h 40m
AXSUSDT Perpetual,2,253.51%,133.25,24d 11h 37m,24d 11h 37m
1000XECUSDT Perpetual,1,248.62%,12.43,21d 6h 48m,21d 6h 48m
LINKUSDT Perpetual,0,242.27%,1211.37,65d 7h 54m,65d 7h 54m
EOSUSDT Perpetual,2,242.25%,72.68,15d 19h 27m,15d 19h 27m
APEBUSD Perpetual,1,242.00%,4.72,18d 10h 20m,18d 10h 20m
IOSTUSDT Perpetual,2,241.90%,13.55,30d 16h 44m,30d 16h 44m
ZRXUSDT Perpetual,8,241.52%,12.08,16d 15h 27m,16d 15h 27m
BNBUSDT Perpetual,0,238.69%,596.73,1y 79d 3h 19m,1y 79d 3h 19m
AVAXUSDT Perpetual,0,237.03%,134.73,24d 11h 38m,24d 11h 38m
ANCBUSD Perpetual,5,231.71%,69.51,24d 13h 15m,24d 13h 15m
BTCUSDT Perpetual,1,230.95%,24.57,20d 5h 11m,20d 5h 11m
ATOMUSDT Perpetual,0,229.15%,77.91,233d 4h 4m,233d 4h 4m
SUSHIUSDT Perpetual,1,223.50%,80.46,53d 3h 55m,53d 3h 55m
NEARUSDT Perpetual,1,220.67%,115.68,24d 12h 12m,24d 12h 12m
API3USDT Perpetual,0,219.57%,27.23,14d 19h 24m,14d 19h 24m
GMTUSDT Perpetual,6,218.03%,8.70,31d 6h 13m,31d 6h 13m
MATICUSDT Perpetual,1,217.32%,34.77,50d 23h 13m,50d 23h 13m
KSMUSDT Perpetual,0,216.87%,364.35,32d 16h 57m,32d 16h 57m
MATICUSDT Perpetual,2,216.57%,108.29,50d 7m,50d 7m
ETHUSDT Perpetual,0,215.95%,19.44,19d 21h 46m,19d 21h 46m
ADAUSDT Perpetual,0,212.64%,35.34,166d 12h 37m,166d 12h 37m
CHZUSDT Perpetual,0,211.27%,21.13,21d 5h 10m,21d 5h 10m
ZILUSDT Perpetual,0,211.16%,2.32,94d 11h 22m,94d 11h 22m
ETHUSDT Perpetual,1,209.33%,24.78,30d 10h 30m,30d 10h 30m
MATICUSDT Perpetual,0,206.61%,26.57,20d 5h 33m,20d 5h 33m
PEOPLEUSDT Perpetual,0,205.90%,1029.50,47d 22h 47m,47d 22h 47m
THETAUSDT Perpetual,0,204.92%,205.95,29d 3h 30m,29d 3h 30m
SNXUSDT Perpetual,1,204.26%,25.14,14d 4h 51m,14d 4h 51m
MASKUSDT Perpetual,0,202.95%,405.90,23d 9h,23d 9h
STORJUSDT Perpetual,0,199.66%,59.90,24d 1h 30m,24d 1h 30m
AVAXUSDT Perpetual,1,198.19%,192.25,48d 1h 39m,48d 1h 39m
MANAUSDT Perpetual,1,197.48%,39.50,33d 21h 4m,33d 21h 4m
BATUSDT Perpetual,0,197.32%,23.68,26d 22h 28m,26d 22h 28m
LINKUSDT Perpetual,0,197.22%,107.80,21d 16h 48m,21d 16h 48m
UNFIUSDT Perpetual,0,193.30%,19.33,14d 18h 41m,14d 18h 41m
HNTUSDT Perpetual,1,191.59%,40.23,35d 12h 33m,35d 12h 33m
SANDUSDT Perpetual,1,190.77%,57.23,45d 16h 53m,45d 16h 53m
ETHUSDT Perpetual,2,190.22%,30.44,19d 4h 9m,19d 4h 9m
XRPUSDT Perpetual,2,189.72%,11.59,31d 8m,31d 8m
DOTUSDT Perpetual,0,189.57%,9.99,28d 23h 15m,28d 23h 15m
IOTXUSDT Perpetual,0,188.11%,13.45,29d 20h 31m,29d 20h 31m
SOLBUSD Perpetual,2,187.57%,937.90,33d 23h 58m,33d 23h 58m
STORJUSDT Perpetual,0,187.39%,41.23,25d 4h 8m,25d 4h 8m
DOTUSDT Perpetual,2,186.24%,562.46,63d 21h 15m,63d 21h 15m
LINKUSDT Perpetual,0,184.78%,12.33,13d 6h 46m,13d 6h 46m
SOLUSDT Perpetual,0,184.14%,92.07,25d 10h 41m,25d 10h 41m
XRPUSDT Perpetual,17,183.81%,22976.47,1y 52d 18h 17m,1y 52d 18h 17m
MASKUSDT Perpetual,0,183.28%,27.49,21d 7h 38m,21d 7h 38m
MATICUSDT Perpetual,0,183.17%,35.21,41d 12h 35m,41d 12h 35m
ETHUSDT Perpetual,1,182.64%,182.65,22d 16h 41m,22d 16h 41m
SANDUSDT Perpetual,0,181.76%,15.45,49d 14h 27m,49d 14h 27m
BTSUSDT Perpetual,1,181.65%,183.47,53d 10h 42m,53d 10h 42m
GMTUSDT Perpetual,0,179.28%,896.42,15d 16h 5m,15d 16h 5m
LINKUSDT Perpetual,0,178.15%,71.26,25d 9h 27m,25d 9h 27m
BTCBUSD Perpetual,1,177.71%,124.40,22d 11h 28m,22d 11h 28m
CVCUSDT Perpetual,0,177.05%,44.26,30d 3h 36m,30d 3h 36m
BTCBUSD Perpetual,1,176.83%,123.79,22d 11h 27m,22d 11h 27m
SNXUSDT Perpetual,0,175.38%,26.31,23d 20h 55m,23d 20h 55m
LTCUSDT Perpetual,0,174.67%,621.86,1y 40d 23h 48m,1y 40d 23h 48m
XRPUSDT Perpetual,1,173.04%,1.71,26d 12h 33m,26d 12h 33m
BCHUSDT Perpetual,0,172.74%,10.16,28d 3h 19m,28d 3h 19m
SNXUSDT Perpetual,0,172.33%,50.99,16d 2h 15m,16d 2h 15m
ETHBUSD Perpetual,0,171.38%,342.76,24d 13h 40m,24d 13h 40m
BTCUSDT Perpetual,2,171.02%,128.80,16d 11h 38m,16d 11h 38m
LITUSDT Perpetual,2,170.89%,854.45,23d 17h 40m,23d 17h 40m
1000LUNCBUSD Perpetual,6,170.78%,17078.84,16d 2h 27m,16d 2h 27m
BNBBUSD Perpetual,17,170.25%,12.16,31d 44m,31d 44m
SOLBUSD Perpetual,0,167.76%,167.77,27d 14h 7m,27d 14h 7m
SOLUSDT Perpetual,1,167.09%,250.65,13d 6h 25m,13d 6h 25m
THETAUSDT Perpetual,0,166.56%,41.64,13d 1h 19m,13d 1h 19m
ETHBUSD Perpetual,3,166.56%,21.74,27d 4h 27m,27d 4h 27m
TRXUSDT Perpetual,0,165.59%,240.11,120d 19h 52m,120d 19h 52m
DODOBUSD Perpetual,0,165.44%,20.81,16d 6h 32m,16d 6h 32m
XRPBUSD Perpetual,5,164.14%,6.57,195d 8h 46m,195d 8h 46m
ATOMUSDT Perpetual,0,163.41%,263.10,62d 12h 49m,62d 12h 49m
BTCUSDT Perpetual,0,162.33%,649.33,22d 8h 12m,22d 8h 12m
ETHUSDT Perpetual,0,162.27%,17.85,28d 23h 15m,28d 23h 15m
RLCUSDT Perpetual,0,162.23%,27.58,13d 23h 2m,13d 23h 2m
UNFIUSDT Perpetual,2,161.48%,32.30,10d 19h 41m,10d 19h 41m
SANDUSDT Perpetual,0,161.34%,242.02,13d 8h 16m,13d 8h 16m
UNIUSDT Perpetual,0,160.53%,435.04,1y 54d 20h 37m,1y 54d 20h 37m
CRVUSDT Perpetual,0,158.72%,149.01,62d 12h 59m,62d 12h 59m
LINKUSDT Perpetual,1,158.57%,23.83,12d 40m,12d 40m
OGNUSDT Perpetual,0,157.71%,27.60,15d 17h 35m,15d 17h 35m
BTCUSDT Perpetual,2,157.23%,132.24,7d 16h 40m,7d 16h 40m
DASHUSDT Perpetual,0,155.49%,10.57,24d 17h 37m,24d 17h 37m
XRPUSDT Perpetual,0,153.86%,7.69,24d 23h 5m,24d 23h 5m
LITUSDT Perpetual,0,153.43%,383.58,26d 2h 53m,26d 2h 53m
MATICUSDT Perpetual,0,151.74%,71.32,41d 1h 42m,41d 1h 42m
ETHUSDT Perpetual,2,150.89%,5.28,1d 18h 10m,1d 18h 10m
LITUSDT Perpetual,0,150.58%,45.18,25d 10h 40m,25d 10h 40m
XEMUSDT Perpetual,26,150.36%,30.07,11d 7h 52m,11d 7h 52m
ETHBUSD Perpetual,0,150.04%,145.54,30d 8h 51m,30d 8h 51m
APEBUSD Perpetual,0,149.81%,1872.72,32d 23h 34m,32d 23h 34m
1000LUNCBUSD Perpetual,0,149.70%,14970.29,16d 2h 39m,16d 2h 39m
SANDUSDT Perpetual,0,149.54%,74.77,52d 16h 13m,52d 16h 13m
CHZUSDT Perpetual,0,147.15%,77.05,19d 17h 1m,19d 17h 1m
BNBBUSD Perpetual,7,146.45%,1886.33,62d 21h 41m,62d 21h 41m
BTCBUSD Perpetual,7,146.40%,209.37,25d 12h 20m,25d 12h 20m
WAVESUSDT Perpetual,0,146.15%,730.77,25d 22h 13m,25d 22h 13m
STORJUSDT Perpetual,0,146.02%,4.38,10d 20h 7m,10d 20h 7m
BTCBUSD Perpetual,0,144.50%,1445.02,27d 17h 43m,27d 17h 43m
WAVESUSDT Perpetual,0,144.42%,144.42,61d 12h 38m,61d 12h 38m
APEBUSD Perpetual,0,144.37%,119.96,14d 3h 57m,14d 3h 57m
ETHBUSD Perpetual,2,144.27%,2.67,18d 10h 18m,18d 10h 18m
ZENUSDT Perpetual,0,143.87%,381.28,1y 64d 4h 29m,1y 64d 4h 29m
ETHUSDT Perpetual,1,143.42%,14.47,30d 14h 11m,30d 14h 11m
PEOPLEUSDT Perpetual,0,142.05%,284.10,32d 7h 13m,32d 7h 13m
LUNA2BUSD Perpetual,2,141.15%,6.20,33d 4h 25m,33d 4h 25m
DOGEUSDT Perpetual,1,140.11%,112.82,32d 9h 23m,32d 9h 23m
PEOPLEUSDT Perpetual,0,140.05%,30.29,23d 14h 36m,23d 14h 36m
CHZUSDT Perpetual,0,140.04%,53.27,56d 8h 9m,56d 8h 9m
AXSUSDT Perpetual,0,139.70%,195.59,28d 8h 46m,28d 8h 46m
MTLUSDT Perpetual,0,139.23%,41.77,24d 6h 42m,24d 6h 42m
LITUSDT Perpetual,0,138.52%,25.18,25d 4h 13m,25d 4h 13m
SOLUSDT Perpetual,0,137.84%,275.69,29d 38m,29d 38m
LUNA2BUSD Perpetual,1,137.27%,151.00,30d 2h 3m,30d 2h 3m
TLMBUSD Perpetual,0,136.23%,136.23,13d 23h 57m,13d 23h 57m
BTCUSDT Perpetual,1,135.86%,312.49,17d 21h 37m,17d 21h 37m
BTCUSDT Perpetual,0,135.40%,54.16,25d 12h 59m,25d 12h 59m
CELRUSDT Perpetual,0,134.78%,202.18,13d 47m,13d 47m
SOLBUSD Perpetual,2,134.75%,71.45,25d 8h 54m,25d 8h 54m
ETHUSDT Perpetual,1,134.63%,33.66,26d 16h 38m,26d 16h 38m
1000SHIBUSDT Perpetual,0,134.61%,40.39,23d 23h 8m,23d 23h 8m
1000SHIBUSDT Perpetual,1,133.57%,33.39,22d 18h 25m,22d 18h 25m
SOLBUSD Perpetual,0,133.42%,1718.49,32d 8h 19m,32d 8h 19m
BNBUSDT Perpetual,0,133.28%,177.71,13d 2h 27m,13d 2h 27m
XRPUSDT Perpetual,0,132.27%,41.67,1y 42d 5h 21m,1y 42d 5h 21m
BTCBUSD Perpetual,0,132.09%,1316.29,25d 6h 30m,25d 6h 30m
ADABUSD Perpetual,0,131.92%,1699.17,61d 19h 33m,61d 19h 33m
ANCBUSD Perpetual,2,131.88%,13188.34,24d 7h 51m,24d 7h 51m
AVAXBUSD Perpetual,0,131.66%,19.75,28d 23h 50m,28d 23h 50m
RVNUSDT Perpetual,0,131.62%,13.16,27d 12h 29m,27d 12h 29m
SNXUSDT Perpetual,0,131.16%,28.86,15d 9h 37m,15d 9h 37m
BTCUSDT Perpetual,0,130.38%,19.56,16d 2h 36m,16d 2h 36m
SUSHIUSDT Perpetual,0,130.21%,15.50,29d 15h 11m,29d 15h 11m
GMTBUSD Perpetual,3,129.71%,2.72,19d 23h 42m,19d 23h 42m
SUSHIUSDT Perpetual,0,129.39%,1293.94,31d 3h 49m,31d 3h 49m
LTCUSDT Perpetual,0,129.37%,25.88,27d 18h 37m,27d 18h 37m
SOLUSDT Perpetual,0,129.19%,21.51,17d 14h 35m,17d 14h 35m
TLMBUSD Perpetual,0,128.99%,31.48,16d 6h 34m,16d 6h 34m
DOTUSDT Perpetual,0,128.84%,19.65,21d 17h 10m,21d 17h 10m
WAVESUSDT Perpetual,0,128.83%,64.42,44d 19h 3m,44d 19h 3m
MATICUSDT Perpetual,0,127.88%,6.39,1y 50d 15h 40m,1y 50d 15h 40m
WAVESUSDT Perpetual,0,127.85%,76.71,24d 16h 55m,24d 16h 55m
APEUSDT Perpetual,0,127.06%,13.98,17d 10h 56m,17d 10h 56m
UNFIUSDT Perpetual,1,125.75%,125.75,11d 20h 54m,11d 20h 54m
1000SHIBUSDT Perpetual,0,125.57%,16.37,19d 22h 41m,19d 22h 41m
CRVUSDT Perpetual,0,125.19%,31.30,47d 18h 45m,47d 18h 45m
ANTUSDT Perpetual,0,123.88%,18.58,28d 4h 24m,28d 4h 24m
BNBUSDT Perpetual,3,123.77%,43.10,30d 13h 27m,30d 13h 27m
TLMBUSD Perpetual,0,123.06%,30.77,34d 1h 29m,34d 1h 29m
BTCBUSD Perpetual,0,123.03%,246.06,24d 13h 45m,24d 13h 45m
ETHUSDT Perpetual,0,122.14%,122.15,24d 13h 36m,24d 13h 36m
PEOPLEUSDT Perpetual,6,121.86%,2437.33,16d 18h 32m,16d 18h 32m
BTCUSDT Perpetual,0,121.82%,6.09,16d 5h 14m,16d 5h 14m
BTCUSDT Perpetual,0,121.79%,7.31,10d 1h 59m,10d 1h 59m
DODOBUSD Perpetual,2,121.47%,12147.16,47d 2h 52m,47d 2h 52m
ADAUSDT Perpetual,2,120.96%,1572.58,42d 13h 57m,42d 13h 57m
ETHUSDT Perpetual,0,120.45%,48.18,28d 18h 14m,28d 18h 14m
1000SHIBUSDT Perpetual,0,120.19%,240.38,21d 6h 44m,21d 6h 44m
DOGEUSDT Perpetual,0,119.63%,17.23,49d 1h 14m,49d 1h 14m
BNXUSDT Perpetual,2,119.07%,8930.39,30d 17h 44m,30d 17h 44m
AVAXBUSD Perpetual,0,119.01%,178.52,28d 5h 52m,28d 5h 52m
ADAUSDT Perpetual,0,117.88%,35.36,1y 58d 3h 47m,1y 58d 3h 47m
ETHUSDT Perpetual,0,117.33%,54.68,30d 13h 20m,30d 13h 20m
TRXUSDT Perpetual,0,117.22%,233.27,63d 21h 49m,63d 21h 49m
ADAUSDT Perpetual,0,117.19%,23.98,28d 21h 22m,28d 21h 22m
ANTUSDT Perpetual,0,117.04%,8.19,27d 20h 9m,27d 20h 9m
BNBUSDT Perpetual,0,116.95%,3.51,45d 17h 2m,45d 17h 2m
GALBUSD Perpetual,0,116.57%,291.43,28d 17h 41m,28d 17h 41m
LUNA2BUSD Perpetual,4,116.27%,174.41,28d 9h 23m,28d 9h 23m
GMTUSDT Perpetual,0,115.85%,82.26,17d 23h 9m,17d 23h 9m
PEOPLEUSDT Perpetual,1,114.93%,230.58,52d 18h 53m,52d 18h 53m
APEBUSD Perpetual,0,114.91%,5.75,17d 15h 43m,17d 15h 43m
XRPUSDT Perpetual,0,114.86%,57.43,13d 10h 30m,13d 10h 30m
ETHUSDT Perpetual,0,114.77%,290.67,23d 1h 15m,23d 1h 15m
ALGOUSDT Perpetual,1,114.72%,74.57,32d 20h 52m,32d 20h 52m
ADAUSDT Perpetual,0,114.30%,8.09,13d 17h 14m,13d 17h 14m
1000LUNCBUSD Perpetual,0,113.48%,1134.87,15d 3h 4m,15d 3h 4m
ICPBUSD Perpetual,0,112.99%,1129.96,33d 23h 42m,33d 23h 42m
ICPBUSD Perpetual,0,112.05%,1400.66,33d 23h 29m,33d 23h 29m
APEBUSD Perpetual,0,111.44%,12.94,12d 15h 4m,12d 15h 4m
DOTUSDT Perpetual,0,111.05%,82.01,29d 6h 10m,29d 6h 10m
DUSKUSDT Perpetual,0,110.98%,277.45,30d 7h 26m,30d 7h 26m
1000SHIBUSDT Perpetual,0,110.94%,11.17,22d 9h 51m,22d 9h 51m
GMTBUSD Perpetual,1,110.52%,35.37,24d 4h 34m,24d 4h 34m
BTCBUSD Perpetual,0,110.51%,159.15,26d 19h 55m,26d 19h 55m
ETHUSDT Perpetual,1,110.37%,3.15,19d 18h 45m,19d 18h 45m
PEOPLEUSDT Perpetual,0,110.33%,22.07,22d 16h 42m,22d 16h 42m
LTCUSDT Perpetual,0,109.85%,62.95,63d 20h 51m,63d 20h 51m
SNXUSDT Perpetual,0,109.67%,27.27,9d 13h 45m,9d 13h 45m
MATICUSDT Perpetual,4,109.54%,46.05,21d 9h 47m,21d 9h 47m
BNBUSDT Perpetual,0,109.45%,5.69,21d 9h 11m,21d 9h 11m
XRPUSDT Perpetual,0,108.67%,5.84,11d 17h 51m,11d 17h 51m
1000SHIBUSDT Perpetual,0,108.00%,11.27,44d 16h 33m,44d 16h 33m
APEBUSD Perpetual,0,107.95%,10.80,21d 4h 42m,21d 4h 42m
ADABUSD Perpetual,1,107.06%,321.18,36d 14h 22m,36d 14h 22m
BTCUSDT Perpetual,0,106.89%,22.20,23d 18h 12m,23d 18h 12m
DOTBUSD Perpetual,0,106.89%,320.67,35d 15h 30m,35d 15h 30m
SKLUSDT Perpetual,0,106.48%,37.27,30d 12h 25m,30d 12h 25m
SANDUSDT Perpetual,0,105.96%,529.83,31d 6h 40m,31d 6h 40m
HNTUSDT Perpetual,0,105.24%,42.10,45d 16h 54m,45d 16h 54m
BTCUSDT Perpetual,0,104.19%,104.19,25d 1h 54m,25d 1h 54m
ADAUSDT Perpetual,0,104.15%,6.25,13d 4h 42m,13d 4h 42m
EOSUSDT Perpetual,0,104.03%,15.60,31d 20m,31d 20m
BTCBUSD Perpetual,0,103.97%,34.30,17d 7h 47m,17d 7h 47m
STMXUSDT Perpetual,0,103.96%,103.97,13d 7h 36m,13d 7h 36m
XMRUSDT Perpetual,0,103.79%,151.53,120d 19h 56m,120d 19h 56m
ETCUSDT Perpetual,0,103.74%,152.50,120d 19h 54m,120d 19h 54m
LUNA2BUSD Perpetual,0,103.55%,375.40,26d 15h 5m,26d 15h 5m
BTCUSDT Perpetual,0,103.40%,155.11,13d 22h 48m,13d 22h 48m
ATOMUSDT Perpetual,0,103.29%,481.82,28d 15h 44m,28d 15h 44m
REEFUSDT Perpetual,0,102.87%,14.40,52d 24m,52d 24m
BTCBUSD Perpetual,0,102.64%,1026.45,23d 17h 55m,23d 17h 55m
ETHBUSD Perpetual,0,102.56%,51.28,22d 18h 24m,22d 18h 24m
ETHBUSD Perpetual,0,102.02%,19.39,15d 11h 9m,15d 11h 9m
NKNUSDT Perpetual,0,101.82%,24.44,45d 22h 24m,45d 22h 24m
GALAUSDT Perpetual,0,101.60%,4.46,18d 19h 5m,18d 19h 5m
ALICEUSDT Perpetual,0,101.48%,507.42,62d 21h,62d 21h
1000LUNCBUSD Perpetual,0,101.14%,1011.46,16d 21h 22m,16d 21h 22m
ETHBUSD Perpetual,0,100.51%,19.10,16d 6h 58m,16d 6h 58m
NEOUSDT Perpetual,0,100.31%,1253.91,63d 16h 53m,63d 16h 53m
DYDXUSDT Perpetual,0,99.99%,500.00,8d 21h 23m,8d 21h 23m
DOGEBUSD Perpetual,0,99.18%,14.37,172d 16h 4m,172d 16h 4m
DODOBUSD Perpetual,0,99.03%,990.39,31d 2h 22m,31d 2h 22m
ETHUSDT Perpetual,0,98.63%,14.72,29d 6h 46m,29d 6h 46m
BTCBUSD Perpetual,0,98.25%,73.85,30d 11h 22m,30d 11h 22m
AXSUSDT Perpetual,0,97.74%,3030.11,40d 2h 48m,40d 2h 48m
XTZUSDT Perpetual,0,97.65%,29.30,11d 2h 46m,11d 2h 46m
LINKUSDT Perpetual,1,97.60%,5.58,8d 2h 3m,8d 2h 3m
SRMUSDT Perpetual,0,97.59%,29.27,4d 20h 24m,4d 20h 24m
GTCUSDT Perpetual,0,97.55%,682.86,47d 2h 52m,47d 2h 52m
BTCUSDT Perpetual,2,97.48%,1169.82,28d 23h 26m,28d 23h 26m
1000SHIBUSDT Perpetual,0,96.87%,97.94,22d 15h 57m,22d 15h 57m
SANDUSDT Perpetual,0,96.85%,14.53,15d 15h 20m,15d 15h 20m
BTCBUSD Perpetual,0,96.84%,206.28,29d 1h 10m,29d 1h 10m
MANAUSDT Perpetual,0,96.84%,9.54,30d 2h 50m,30d 2h 50m
SOLBUSD Perpetual,0,96.16%,1923.31,33d 17h 18m,33d 17h 18m
WAVESUSDT Perpetual,0,96.04%,240.12,1y 69d 4h 17m,1y 69d 4h 17m
ETHUSDT Perpetual,0,95.88%,23.97,23d 15h 8m,23d 15h 8m
1000SHIBUSDT Perpetual,0,95.75%,47.88,22d 6h 57m,22d 6h 57m
GMTUSDT Perpetual,0,95.45%,69.68,53d 3h 49m,53d 3h 49m
GALAUSDT Perpetual,0,94.86%,326.73,31d 1h 55m,31d 1h 55m
LTCUSDT Perpetual,0,94.15%,941.53,227d 19h 33m,227d 19h 33m
NEARUSDT Perpetual,0,94.08%,53.63,29d 2h 15m,29d 2h 15m
NEOUSDT Perpetual,0,93.97%,234.95,30d 8h 28m,30d 8h 28m
ADAUSDT Perpetual,0,93.83%,23.46,14d 10h 23m,14d 10h 23m
APEBUSD Perpetual,0,93.77%,6.56,11d 17h 26m,11d 17h 26m
BTCUSDT Perpetual,0,93.70%,28.22,28d 21h 21m,28d 21h 21m
UNFIUSDT Perpetual,0,93.52%,187.05,27d 14h 51m,27d 14h 51m
MTLUSDT Perpetual,0,93.45%,58.88,28d 11h 26m,28d 11h 26m
SANDUSDT Perpetual,0,93.18%,27.96,18d 18h 46m,18d 18h 46m
LTCUSDT Perpetual,0,92.24%,54.42,31d 20h 56m,31d 20h 56m
ETHUSDT Perpetual,0,91.95%,54.72,14d 17h 39m,14d 17h 39m
BTCUSDT Perpetual,0,91.89%,22.97,2d 3h,2d 3h
LUNA2BUSD Perpetual,0,91.68%,100.85,24d 3h 5m,24d 3h 5m
BTCUSDT Perpetual,0,91.52%,19.82,233d 2h 1m,233d 2h 1m
DARUSDT Perpetual,0,91.48%,45.74,21d 23h 33m,21d 23h 33m
ADABUSD Perpetual,0,91.38%,15.54,61d 1h 31m,61d 1h 31m
BTCUSDT Perpetual,0,91.22%,45.61,25d 12h 50m,25d 12h 50m
MANAUSDT Perpetual,0,91.13%,72.91,27d 22h 49m,27d 22h 49m
SUSHIUSDT Perpetual,0,90.95%,2.53,254d 11h 50m,254d 11h 50m
SRMUSDT Perpetual,2,90.90%,3.64,4d 17h 14m,4d 17h 14m
ETHBUSD Perpetual,1,90.72%,150.60,29d 1h 14m,29d 1h 14m
SRMUSDT Perpetual,1,90.49%,904.99,15d 14h 57m,15d 14h 57m
APEBUSD Perpetual,0,90.34%,1129.29,23d 6h 28m,23d 6h 28m
BELUSDT Perpetual,0,90.23%,577.52,40d 11h 40m,40d 11h 40m
SOLBUSD Perpetual,0,90.12%,4506.18,29d 16h 12m,29d 16h 12m
TRXBUSD Perpetual,0,90.00%,180.00,29d 22h 18m,29d 22h 18m
MANAUSDT Perpetual,0,89.81%,24.21,60d 18h 56m,60d 18h 56m
BTCUSDT Perpetual,1,89.56%,14.16,1d 16h 46m,1d 16h 46m
FILUSDT Perpetual,0,89.28%,3348.21,39d 18h 37m,39d 18h 37m
