cryptoPair,copyPopularity,roi,pnl,runningTime,direction
AVAXUSDT Perpetual,0,307.43%,676.35,240d 17h 38m,240d 17h 38m
SNXUSDT Perpetual,47,303.63%,18.46,25d 14h 6m,25d 14h 6m
ETHUSDT Perpetual,10,299.13%,42.69,32d 23h 29m,32d 23h 29m
TRBUSDT Perpetual,5,296.46%,152.53,35d 19h 35m,35d 19h 35m
SOLUSDT Perpetual,3,295.40%,24.43,28d 16h 55m,28d 16h 55m
UNIUSDT Perpetual,0,285.90%,48.60,63d 1h 51m,63d 1h 51m
TLMBUSD Perpetual,1,282.68%,424.03,30d 5h 25m,30d 5h 25m
JASMYUSDT Perpetual,0,279.07%,13.40,32d 15h 37m,32d 15h 37m
1000SHIBUSDT Perpetual,19,272.35%,21.79,23d 6h 54m,23d 6h 54m
ANTUSDT Perpetual,0,272.14%,40.82,30d 4h 24m,30d 4h 24m
KSMUSDT Perpetual,0,270.93%,455.18,34d 16h 57m,34d 16h 57m
AXSUSDT Perpetual,2,268.86%,141.31,26d 11h 37m,26d 11h 37m
APEBUSD Perpetual,1,267.99%,5.23,20d 10h 20m,20d 10h 20m
BTCBUSD Perpetual,19,265.72%,21.71,28d 2h 38m,28d 2h 38m
BTSUSDT Perpetual,1,262.10%,264.72,55d 10h 42m,55d 10h 42m
DOTUSDT Perpetual,0,259.62%,13.68,30d 23h 15m,30d 23h 15m
IOSTUSDT Perpetual,2,254.85%,14.27,32d 16h 44m,32d 16h 44m
1000XECUSDT Perpetual,1,254.26%,12.71,23d 6h 48m,23d 6h 48m
LINKUSDT Perpetual,0,252.71%,1263.55,67d 7h 54m,67d 7h 54m
MATICUSDT Perpetual,2,250.38%,125.19,52d 7m,52d 7m
SUSHIUSDT Perpetual,1,249.27%,89.74,55d 3h 55m,55d 3h 55m
SANDUSDT Perpetual,1,244.25%,73.28,47d 16h 53m,47d 16h 53m
DOTUSDT Perpetual,2,243.82%,736.34,65d 21h 15m,65d 21h 15m
ATOMUSDT Perpetual,0,242.60%,82.48,235d 4h 4m,235d 4h 4m
BNBUSDT Perpetual,0,241.62%,604.07,1y 81d 3h 19m,1y 81d 3h 19m
MASKUSDT Perpetual,0,240.05%,480.10,25d 9h,25d 9h
ETHUSDT Perpetual,1,238.93%,28.29,32d 10h 30m,32d 10h 30m
ANCBUSD Perpetual,5,237.39%,71.22,26d 13h 15m,26d 13h 15m
BTCUSDT Perpetual,1,233.59%,537.26,19d 21h 37m,19d 21h 37m
MATICUSDT Perpetual,1,231.87%,37.10,52d 23h 13m,52d 23h 13m
AVAXUSDT Perpetual,0,229.69%,130.56,26d 11h 38m,26d 11h 38m
NEARUSDT Perpetual,2,228.80%,119.94,26d 12h 12m,26d 12h 12m
MANAUSDT Perpetual,1,228.38%,45.68,35d 21h 4m,35d 21h 4m
SANDUSDT Perpetual,0,224.12%,19.05,51d 14h 27m,51d 14h 27m
ETHUSDT Perpetual,1,223.79%,223.80,15d 2h 35m,15d 2h 35m
SOLBUSD Perpetual,2,222.98%,1114.95,35d 23h 58m,35d 23h 58m
LINKUSDT Perpetual,1,220.84%,14.73,15d 6h 46m,15d 6h 46m
LINKUSDT Perpetual,0,220.62%,120.59,23d 16h 48m,23d 16h 48m
API3USDT Perpetual,0,219.57%,27.23,16d 19h 24m,16d 19h 24m
GMTUSDT Perpetual,6,218.03%,8.70,33d 6h 13m,33d 6h 13m
UNFIUSDT Perpetual,0,217.18%,21.72,16d 18h 41m,16d 18h 41m
BTCUSDT Perpetual,2,215.13%,162.02,18d 11h 38m,18d 11h 38m
AVAXUSDT Perpetual,1,214.73%,208.29,50d 1h 39m,50d 1h 39m
ADAUSDT Perpetual,0,212.64%,35.34,168d 12h 37m,168d 12h 37m
ETHUSDT Perpetual,1,212.39%,212.40,24d 16h 41m,24d 16h 41m
ZILUSDT Perpetual,0,211.16%,2.32,96d 11h 22m,96d 11h 22m
PEOPLEUSDT Perpetual,0,210.36%,1051.82,49d 22h 47m,49d 22h 47m
THETAUSDT Perpetual,0,209.43%,52.36,15d 1h 19m,15d 1h 19m
ETHUSDT Perpetual,1,208.65%,5.95,21d 18h 45m,21d 18h 45m
BTCBUSD Perpetual,1,208.08%,145.66,24d 11h 28m,24d 11h 28m
STORJUSDT Perpetual,0,205.98%,61.80,26d 1h 30m,26d 1h 30m
BTCBUSD Perpetual,2,204.68%,143.28,24d 11h 27m,24d 11h 27m
XRPUSDT Perpetual,17,201.50%,25188.63,1y 54d 18h 17m,1y 54d 18h 17m
DOTUSDT Perpetual,0,200.72%,30.61,23d 17h 10m,23d 17h 10m
GMTUSDT Perpetual,0,200.20%,1001.01,17d 16h 5m,17d 16h 5m
LITUSDT Perpetual,2,196.02%,980.09,25d 17h 40m,25d 17h 40m
BTCUSDT Perpetual,3,195.36%,164.30,9d 16h 40m,9d 16h 40m
HNTUSDT Perpetual,1,194.19%,40.78,37d 12h 33m,37d 12h 33m
UNIUSDT Perpetual,0,193.86%,525.37,1y 56d 20h 37m,1y 56d 20h 37m
CRVUSDT Perpetual,0,193.22%,181.40,64d 12h 59m,64d 12h 59m
IOTXUSDT Perpetual,0,193.10%,13.81,31d 20h 31m,31d 20h 31m
THETAUSDT Perpetual,0,193.00%,193.97,31d 3h 30m,31d 3h 30m
ATOMUSDT Perpetual,0,191.90%,308.97,64d 12h 49m,64d 12h 49m
LTCUSDT Perpetual,0,190.69%,109.27,65d 20h 51m,65d 20h 51m
LINKUSDT Perpetual,0,186.73%,74.69,27d 9h 27m,27d 9h 27m
LINKUSDT Perpetual,1,186.50%,28.03,14d 40m,14d 40m
BATUSDT Perpetual,0,186.45%,22.37,28d 22h 28m,28d 22h 28m
XRPUSDT Perpetual,1,185.03%,37.01,36d 22h,36d 22h
LTCUSDT Perpetual,0,183.53%,653.39,1y 42d 23h 48m,1y 42d 23h 48m
SNXUSDT Perpetual,0,182.84%,27.43,25d 20h 55m,25d 20h 55m
SNXUSDT Perpetual,0,182.69%,54.06,18d 2h 15m,18d 2h 15m
MATICUSDT Perpetual,0,182.05%,34.99,43d 12h 35m,43d 12h 35m
1000LUNCBUSD Perpetual,0,180.74%,86.31,16d 5h 49m,16d 5h 49m
XRPUSDT Perpetual,2,179.96%,11.00,33d 8m,33d 8m
LITUSDT Perpetual,0,179.51%,53.85,27d 10h 40m,27d 10h 40m
ETHBUSD Perpetual,16,178.88%,216.46,29d 23h 16m,29d 23h 16m
ETHUSDT Perpetual,0,178.59%,178.59,26d 13h 36m,26d 13h 36m
SANDUSDT Perpetual,0,177.58%,266.37,15d 8h 16m,15d 8h 16m
CVCUSDT Perpetual,0,177.49%,44.37,32d 3h 36m,32d 3h 36m
BTCUSDT Perpetual,0,177.33%,709.34,24d 8h 12m,24d 8h 12m
STORJUSDT Perpetual,0,177.24%,5.32,12d 20h 7m,12d 20h 7m
SOLUSDT Perpetual,1,175.62%,263.43,15d 6h 25m,15d 6h 25m
BTCUSDT Perpetual,1,175.06%,14.62,5d 5h 1m,5d 5h 1m
XRPUSDT Perpetual,1,174.85%,1.73,28d 12h 33m,28d 12h 33m
ETHUSDT Perpetual,0,173.46%,34.69,30d 11h 38m,30d 11h 38m
CHZUSDT Perpetual,0,172.76%,17.28,23d 5h 10m,23d 5h 10m
BTCBUSD Perpetual,0,172.75%,863.78,20d 2h 4m,20d 2h 4m
BNBBUSD Perpetual,19,169.31%,12.09,33d 44m,33d 44m
ETHBUSD Perpetual,0,168.83%,337.67,26d 13h 40m,26d 13h 40m
ETHBUSD Perpetual,3,168.61%,22.00,29d 4h 27m,29d 4h 27m
LITUSDT Perpetual,0,168.32%,30.60,27d 4h 13m,27d 4h 13m
SANDUSDT Perpetual,0,168.09%,84.05,54d 16h 13m,54d 16h 13m
SOLUSDT Perpetual,0,167.23%,83.62,27d 10h 41m,27d 10h 41m
1000LUNCBUSD Perpetual,6,165.57%,16557.06,18d 2h 27m,18d 2h 27m
DODOBUSD Perpetual,0,164.92%,577.25,35d 5h 50m,35d 5h 50m
TRXUSDT Perpetual,0,164.86%,239.05,122d 19h 52m,122d 19h 52m
XRPBUSD Perpetual,5,164.14%,6.57,197d 8h 45m,197d 8h 45m
BTCUSDT Perpetual,0,162.17%,24.33,18d 2h 36m,18d 2h 36m
APEBUSD Perpetual,0,160.56%,133.41,16d 3h 57m,16d 3h 57m
BNBBUSD Perpetual,7,159.83%,2058.65,64d 21h 41m,64d 21h 41m
CRVUSDT Perpetual,0,159.01%,39.75,49d 18h 45m,49d 18h 45m
DOGEUSDT Perpetual,1,158.25%,127.42,34d 9h 23m,34d 9h 23m
CHZUSDT Perpetual,0,157.83%,82.64,21d 17h 1m,21d 17h 1m
OGNUSDT Perpetual,0,157.71%,27.60,17d 17h 35m,17d 17h 35m
ETHUSDT Perpetual,0,156.96%,17.27,30d 23h 15m,30d 23h 15m
ADAUSDT Perpetual,2,156.29%,2031.78,44d 13h 57m,44d 13h 57m
LUNA2BUSD Perpetual,1,156.04%,171.65,32d 2h 3m,32d 2h 3m
YFIUSDT Perpetual,0,155.62%,23.34,21d 5h 15m,21d 5h 15m
MATICUSDT Perpetual,0,155.41%,73.05,43d 1h 42m,43d 1h 42m
BTCBUSD Perpetual,7,155.13%,221.84,27d 12h 20m,27d 12h 20m
LITUSDT Perpetual,0,153.49%,383.73,28d 2h 53m,28d 2h 53m
1000LUNCBUSD Perpetual,27,153.46%,24.78,14d 14h 2m,14d 14h 2m
ADAUSDT Perpetual,0,151.88%,37.97,16d 10h 23m,16d 10h 23m
ETHUSDT Perpetual,0,151.53%,70.61,32d 13h 20m,32d 13h 20m
1000SHIBUSDT Perpetual,0,151.15%,19.71,21d 22h 41m,21d 22h 41m
CHZUSDT Perpetual,0,151.02%,57.45,58d 8h 9m,58d 8h 9m
DODOBUSD Perpetual,0,150.77%,1507.74,33d 2h 22m,33d 2h 22m
WAVESUSDT Perpetual,0,149.92%,749.63,27d 22h 13m,27d 22h 13m
ZENUSDT Perpetual,0,149.44%,396.03,1y 66d 4h 29m,1y 66d 4h 29m
PEOPLEUSDT Perpetual,0,148.13%,32.04,25d 14h 36m,25d 14h 36m
ADABUSD Perpetual,0,148.02%,1906.51,63d 19h 33m,63d 19h 33m
XRPUSDT Perpetual,0,147.97%,7.40,26d 23h 5m,26d 23h 5m
1000LUNCBUSD Perpetual,0,147.49%,14749.37,18d 2h 39m,18d 2h 39m
SOLBUSD Perpetual,0,147.12%,147.12,29d 14h 7m,29d 14h 7m
ADAUSDT Perpetual,0,146.27%,8.78,15d 4h 42m,15d 4h 42m
WAVESUSDT Perpetual,0,143.53%,143.53,63d 12h 38m,63d 12h 38m
DOGEUSDT Perpetual,0,142.44%,20.51,51d 1h 14m,51d 1h 14m
ALGOUSDT Perpetual,1,142.04%,92.33,34d 20h 52m,34d 20h 52m
STMXUSDT Perpetual,0,141.76%,141.76,15d 7h 36m,15d 7h 36m
TLMBUSD Perpetual,0,141.43%,141.44,15d 23h 57m,15d 23h 57m
REEFUSDT Perpetual,0,141.19%,19.77,54d 24m,54d 24m
LUNA2BUSD Perpetual,2,141.15%,6.20,35d 4h 25m,35d 4h 25m
XRPUSDT Perpetual,0,140.97%,44.41,1y 44d 5h 21m,1y 44d 5h 21m
SNXUSDT Perpetual,0,140.93%,31.01,17d 9h 37m,17d 9h 37m
UNFIUSDT Perpetual,0,140.70%,5.63,12d 10h 17m,12d 10h 17m
SNXUSDT Perpetual,0,140.30%,34.88,11d 13h 45m,11d 13h 45m
APEUSDT Perpetual,0,139.80%,15.38,19d 10h 56m,19d 10h 56m
1000SHIBUSDT Perpetual,1,139.45%,34.86,24d 18h 25m,24d 18h 25m
ETHBUSD Perpetual,0,139.27%,26.46,18d 6h 58m,18d 6h 58m
PEOPLEUSDT Perpetual,0,139.13%,278.26,34d 7h 13m,34d 7h 13m
KAVAUSDT Perpetual,9,138.49%,5.12,12d 7h 15m,12d 7h 15m
KSMUSDT Perpetual,0,137.57%,286.16,65d 21h,65d 21h
AXSUSDT Perpetual,0,137.48%,192.49,30d 8h 46m,30d 8h 46m
TLMBUSD Perpetual,0,137.38%,33.52,18d 6h 34m,18d 6h 34m
DOTUSDT Perpetual,0,137.10%,6.57,10d 2h 2m,10d 2h 2m
ETHUSDT Perpetual,0,136.75%,346.35,25d 1h 15m,25d 1h 15m
RVNUSDT Perpetual,0,136.71%,13.67,29d 12h 29m,29d 12h 29m
BTCUSDT Perpetual,1,136.37%,6.82,18d 5h 14m,18d 5h 14m
BTCUSDT Perpetual,1,136.18%,16.34,4d 19h 58m,4d 19h 58m
TLMBUSD Perpetual,0,135.65%,33.91,36d 1h 29m,36d 1h 29m
ANCBUSD Perpetual,2,135.61%,13561.77,26d 7h 51m,26d 7h 51m
LINKUSDT Perpetual,1,135.27%,7.74,10d 2h 3m,10d 2h 3m
LUNA2BUSD Perpetual,4,135.08%,202.63,30d 9h 23m,30d 9h 23m
CELRUSDT Perpetual,0,135.06%,202.60,15d 47m,15d 47m
STORJUSDT Perpetual,0,134.28%,29.54,27d 4h 8m,27d 4h 8m
MTLUSDT Perpetual,0,133.06%,39.92,26d 6h 42m,26d 6h 42m
ETHBUSD Perpetual,0,132.86%,39.86,11d 6h 17m,11d 6h 17m
UNFIUSDT Perpetual,0,132.73%,265.46,29d 14h 51m,29d 14h 51m
ANTUSDT Perpetual,0,132.15%,9.25,29d 20h 9m,29d 20h 9m
SOLUSDT Perpetual,0,131.50%,21.90,19d 14h 35m,19d 14h 35m
LINAUSDT Perpetual,0,131.41%,591.35,44d 19h 54m,44d 19h 54m
PEOPLEUSDT Perpetual,6,131.35%,2627.08,18d 18h 32m,18d 18h 32m
DODOBUSD Perpetual,0,131.08%,163.85,6d 19h 46m,6d 19h 46m
BTCBUSD Perpetual,0,130.83%,261.66,26d 13h 45m,26d 13h 45m
ETHUSDT Perpetual,1,130.03%,13.12,32d 14h 11m,32d 14h 11m
WAVESUSDT Perpetual,0,129.90%,77.94,26d 16h 55m,26d 16h 55m
UNFIUSDT Perpetual,2,129.73%,25.95,12d 19h 41m,12d 19h 41m
GMTBUSD Perpetual,3,129.71%,2.72,21d 23h 42m,21d 23h 42m
SKLUSDT Perpetual,0,129.52%,45.33,32d 12h 25m,32d 12h 25m
ADAUSDT Perpetual,0,129.20%,26.44,30d 21h 22m,30d 21h 22m
ETHBUSD Perpetual,0,129.02%,25.80,18d 17h 55m,18d 17h 55m
XRPUSDT Perpetual,0,129.02%,1.94,21d 2h 38m,21d 2h 38m
APEBUSD Perpetual,0,129.00%,14.98,14d 15h 4m,14d 15h 4m
ETHBUSD Perpetual,0,128.75%,24.46,17d 11h 9m,17d 11h 9m
XRPUSDT Perpetual,0,128.17%,75.19,23h 20m,23h 20m
MATICUSDT Perpetual,0,127.88%,6.39,1y 52d 15h 40m,1y 52d 15h 40m
BNBUSDT Perpetual,0,127.27%,6.62,23d 9h 11m,23d 9h 11m
DOTUSDT Perpetual,0,126.43%,93.37,31d 6h 10m,31d 6h 10m
BTCBUSD Perpetual,0,126.39%,1263.93,25d 17h 55m,25d 17h 55m
BNBUSDT Perpetual,3,126.05%,43.89,32d 13h 27m,32d 13h 27m
XRPUSDT Perpetual,1,124.95%,62.48,15d 10h 30m,15d 10h 30m
ETHUSDT Perpetual,1,124.88%,31.22,28d 16h 38m,28d 16h 38m
1000SHIBUSDT Perpetual,0,123.88%,12.92,46d 16h 33m,46d 16h 33m
1000SHIBUSDT Perpetual,0,123.47%,124.84,24d 15h 57m,24d 15h 57m
DODOBUSD Perpetual,2,123.29%,12329.41,49d 2h 52m,49d 2h 52m
XMRUSDT Perpetual,0,122.97%,179.54,122d 19h 56m,122d 19h 56m
LINKUSDT Perpetual,3,122.65%,55.19,6d 17m,6d 17m
TRXUSDT Perpetual,0,122.38%,243.56,65d 21h 49m,65d 21h 49m
AVAXBUSD Perpetual,0,122.02%,183.04,30d 5h 52m,30d 5h 52m
BTCUSDT Perpetual,0,121.61%,25.26,25d 18h 12m,25d 18h 12m
BTCBUSD Perpetual,0,121.36%,174.77,28d 19h 55m,28d 19h 55m
AUDIOUSDT Perpetual,4,120.83%,24.17,22d 15h 1m,22d 15h 1m
1000LUNCBUSD Perpetual,0,120.44%,18.07,8d 23h 35m,8d 23h 35m
1000SHIBUSDT Perpetual,0,120.27%,240.54,23d 6h 44m,23d 6h 44m
BTCBUSD Perpetual,0,120.06%,90.24,32d 11h 22m,32d 11h 22m
PEOPLEUSDT Perpetual,1,119.79%,240.31,54d 18h 53m,54d 18h 53m
ETHUSDT Perpetual,0,119.77%,239.55,16d 19h 14m,16d 19h 14m
ADAUSDT Perpetual,0,118.64%,35.59,1y 60d 3h 47m,1y 60d 3h 47m
GMTUSDT Perpetual,0,118.52%,84.15,19d 23h 9m,19d 23h 9m
APEBUSD Perpetual,0,118.46%,8.29,13d 17h 26m,13d 17h 26m
ETHBUSD Perpetual,1,118.41%,196.57,31d 1h 14m,31d 1h 14m
BNXUSDT Perpetual,5,118.11%,8858.47,32d 17h 44m,32d 17h 44m
SOLBUSD Perpetual,2,117.93%,62.53,27d 8h 54m,27d 8h 54m
LTCUSDT Perpetual,0,117.81%,788.17,62d 19h 6m,62d 19h 6m
SANDUSDT Perpetual,0,117.80%,589.02,33d 6h 40m,33d 6h 40m
ICPBUSD Perpetual,0,117.76%,1177.64,35d 23h 42m,35d 23h 42m
BTCBUSD Perpetual,0,117.75%,1173.41,27d 6h 30m,27d 6h 30m
BNBUSDT Perpetual,0,117.58%,156.78,15d 2h 27m,15d 2h 27m
GTCUSDT Perpetual,0,117.34%,821.38,49d 2h 52m,49d 2h 52m
AVAXBUSD Perpetual,0,117.26%,351.81,19d 21h 13m,19d 21h 13m
GALBUSD Perpetual,0,117.25%,293.15,30d 17h 41m,30d 17h 41m
PEOPLEUSDT Perpetual,0,117.01%,23.40,24d 16h 42m,24d 16h 42m
SOLBUSD Perpetual,0,116.98%,113.18,41d 18h 55m,41d 18h 55m
1000SHIBUSDT Perpetual,0,116.96%,11.78,24d 9h 51m,24d 9h 51m
BNBUSDT Perpetual,0,116.95%,3.51,47d 17h 2m,47d 17h 2m
ICPBUSD Perpetual,0,116.69%,1458.68,35d 23h 29m,35d 23h 29m
BNBUSDT Perpetual,0,116.60%,17.76,8d 22h 14m,8d 22h 14m
ADAUSDT Perpetual,0,116.55%,8.25,15d 17h 14m,15d 17h 14m
ALICEUSDT Perpetual,0,115.16%,575.84,64d 21h,64d 21h
MATICUSDT Perpetual,0,114.99%,14.79,22d 5h 33m,22d 5h 33m
ETHUSDT Perpetual,0,114.76%,573.83,21d 21h 57m,21d 21h 57m
ETCUSDT Perpetual,0,114.24%,167.94,122d 19h 54m,122d 19h 54m
ATOMUSDT Perpetual,0,114.18%,532.60,30d 15h 44m,30d 15h 44m
CHZUSDT Perpetual,0,114.13%,9.13,5d 10h 22m,5d 10h 22m
AVAXBUSD Perpetual,0,113.96%,17.09,30d 23h 50m,30d 23h 50m
1000SHIBUSDT Perpetual,0,113.43%,34.03,25d 23h 8m,25d 23h 8m
1000SHIBUSDT Perpetual,1,113.41%,8506.12,20d 8h 35m,20d 8h 35m
ETHUSDT Perpetual,0,113.36%,16.91,31d 6h 46m,31d 6h 46m
GMTBUSD Perpetual,1,113.34%,36.27,26d 4h 34m,26d 4h 34m
BTCUSDT Perpetual,0,113.26%,135.92,32d 18h 21m,32d 18h 21m
ETHUSDT Perpetual,0,112.71%,57.48,22d 23h 53m,22d 23h 53m
AAVEUSDT Perpetual,0,112.59%,14074.49,1y 46d 21h 28m,1y 46d 21h 28m
CHZUSDT Perpetual,0,112.24%,7.03,5d 1h 57m,5d 1h 57m
NEOUSDT Perpetual,0,112.24%,1403.03,65d 16h 53m,65d 16h 53m
ETHBUSD Perpetual,0,111.96%,108.61,32d 8h 51m,32d 8h 51m
GRTUSDT Perpetual,0,110.02%,44.01,49d 23h 2m,49d 23h 2m
CVCUSDT Perpetual,0,109.46%,16.42,140d 18h 25m,140d 18h 25m
HNTUSDT Perpetual,0,108.86%,43.54,47d 16h 54m,47d 16h 54m
BTCUSDT Perpetual,0,108.86%,272.15,18d 18h 46m,18d 18h 46m
ADABUSD Perpetual,0,108.74%,18.49,63d 1h 31m,63d 1h 31m
SOLBUSD Perpetual,0,108.65%,977.89,21d 11h 12m,21d 11h 12m
BTCUSDT Perpetual,0,107.73%,377.07,21d 21h 16m,21d 21h 16m
ADABUSD Perpetual,1,107.67%,323.03,38d 14h 22m,38d 14h 22m
ETHBUSD Perpetual,0,107.31%,536.59,23d 22h 34m,23d 22h 34m
BTCUSDT Perpetual,2,106.35%,16.81,3d 16h 46m,3d 16h 46m
AXSUSDT Perpetual,0,106.32%,18.07,11d 17h 25m,11d 17h 25m
DOTBUSD Perpetual,0,106.31%,318.94,37d 15h 30m,37d 15h 30m
ETHUSDT Perpetual,0,106.05%,106.05,21d 18h 13m,21d 18h 13m
CELRUSDT Perpetual,0,105.08%,84.07,169d 6h 23m,169d 6h 23m
DOGEBUSD Perpetual,0,104.93%,15.20,174d 16h 4m,174d 16h 4m
BTCBUSD Perpetual,0,104.68%,52.97,24d 14h 29m,24d 14h 29m
NEARBUSD Perpetual,1,104.31%,208.64,14d 15h 3m,14d 15h 3m
LUNA2BUSD Perpetual,0,103.79%,376.27,28d 15h 5m,28d 15h 5m
EOSUSDT Perpetual,0,103.24%,15.49,33d 20m,33d 20m
1000LUNCBUSD Perpetual,0,103.06%,1030.63,17d 3h 4m,17d 3h 4m
BTCUSDT Perpetual,0,102.98%,31.01,30d 21h 21m,30d 21h 21m
BTCUSDT Perpetual,0,102.96%,41.18,27d 12h 59m,27d 12h 59m
BNBUSDT Perpetual,0,102.75%,102.75,23d 1h 56m,23d 1h 56m
ETHUSDT Perpetual,0,102.69%,15.40,17d 17h 38m,17d 17h 38m
MANAUSDT Perpetual,0,102.01%,27.50,62d 18h 56m,62d 18h 56m
ETHUSDT Perpetual,0,101.93%,1090.73,27d 22h 49m,27d 22h 49m
ADAUSDT Perpetual,0,101.90%,63.01,26d 18h 56m,26d 18h 56m
BTCUSDT Perpetual,2,101.87%,203.76,2d 5h 42m,2d 5h 42m
ETHUSDT Perpetual,0,101.66%,1372.49,27d 22h 58m,27d 22h 58m
ONEUSDT Perpetual,0,101.61%,11.18,7d 1h 21m,7d 1h 21m
GALAUSDT Perpetual,0,101.60%,4.46,20d 19h 5m,20d 19h 5m
XRPUSDT Perpetual,0,101.14%,3.54,7d 17h 6m,7d 17h 6m
XTZUSDT Perpetual,0,100.89%,151.34,11d 17h 26m,11d 17h 26m
1INCHUSDT Perpetual,0,100.76%,50.65,25d 19h 27m,25d 19h 27m
ETHUSDT Perpetual,0,100.58%,15.08,8d 21h 1m,8d 21h 1m
XRPUSDT Perpetual,0,100.56%,603.37,161d 7h 36m,161d 7h 36m
GALUSDT Perpetual,0,100.44%,150.67,16d 20h 29m,16d 20h 29m
DUSKUSDT Perpetual,0,100.44%,251.12,32d 7h 26m,32d 7h 26m
WAVESUSDT Perpetual,0,100.38%,15.06,14d 10h 46m,14d 10h 46m
BTCUSDT Perpetual,0,100.16%,1302.15,27d 22h 51m,27d 22h 51m
BTCUSDT Perpetual,0,99.78%,1396.99,27d 23h 2m,27d 23h 2m
DARUSDT Perpetual,0,99.70%,49.85,23d 23h 33m,23d 23h 33m
1000SHIBUSDT Perpetual,0,99.67%,2.99,21d 2h 6m,21d 2h 6m
GMTUSDT Perpetual,0,99.34%,72.52,55d 3h 49m,55d 3h 49m
ADAUSDT Perpetual,0,99.10%,17.86,28d 17h 37m,28d 17h 37m
MANAUSDT Perpetual,0,98.68%,10.86,14d 3h 40m,14d 3h 40m
