cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,397,1415.87%,4247.64,1y 55d 2h 6m,1y 55d 2h 6m
ADAUSDT Perpetual,754,1378.60%,165.43,62d 1h,62d 1h
ETHUSDT Perpetual,179,1256.80%,3770.42,1y 55d 2h 27m,1y 55d 2h 27m
DOGEUSDT Perpetual,65,1024.64%,178.29,1y 17h 31m,1y 17h 31m
CHZUSDT Perpetual,17,928.98%,2372.17,1y 28d 16h 27m,1y 28d 16h 27m
TRXUSDT Perpetual,50,874.65%,183.68,155d 2h 13m,155d 2h 13m
ALICEUSDT Perpetual,10,819.16%,737.25,349d 2h 49m,349d 2h 49m
ETHUSDT Perpetual,0,802.48%,1982.15,1y 54d 8h 38m,1y 54d 8h 38m
ANKRUSDT Perpetual,10,769.53%,76.95,320d 11h 48m,320d 11h 48m
XMRUSDT Perpetual,6,700.90%,4205.43,158d 4h 25m,158d 4h 25m
ETHUSDT Perpetual,0,690.59%,1878.43,1y 53d 17h 39m,1y 53d 17h 39m
UNFIUSDT Perpetual,59,672.30%,134.46,28d 22h 24m,28d 22h 24m
BTCUSDT Perpetual,34,640.73%,44.85,1y 32d 10h 11m,1y 32d 10h 11m
API3USDT Perpetual,19,616.33%,123.27,37d 14h 45m,37d 14h 45m
BAKEUSDT Perpetual,15,584.97%,58.50,48d 17h 11m,48d 17h 11m
XMRUSDT Perpetual,0,563.46%,1126.93,1y 24d 20h 43m,1y 24d 20h 43m
CRVUSDT Perpetual,0,502.72%,235.28,30d 18h 11m,30d 18h 11m
BTCUSDT Perpetual,3,440.42%,220.21,1y 86d 13h 20m,1y 86d 13h 20m
LTCUSDT Perpetual,1,426.99%,1276.71,1y 27d 16h 11m,1y 27d 16h 11m
UNIUSDT Perpetual,0,417.08%,1305.48,1y 27d 16h 13m,1y 27d 16h 13m
PEOPLEUSDT Perpetual,9,399.34%,33.03,42d 20h 8m,42d 20h 8m
ZECUSDT Perpetual,0,383.45%,191.73,139d 4h 40m,139d 4h 40m
BTCUSDT Perpetual,7,382.12%,103.17,21d 8h 19m,21d 8h 19m
DUSKUSDT Perpetual,5,376.61%,22.22,29d 20h 52m,29d 20h 52m
BTCUSDT Perpetual,2,373.49%,100.84,21d 8h 20m,21d 8h 20m
LTCUSDT Perpetual,0,360.53%,93.27,245d 11h 34m,245d 11h 34m
ADAUSDT Perpetual,1,356.26%,24.01,62d 3h 10m,62d 3h 10m
BAKEUSDT Perpetual,9,350.27%,360.39,19d 13h 9m,19d 13h 9m
KNCUSDT Perpetual,0,342.29%,855.74,1y 69d 1h 46m,1y 69d 1h 46m
LINKUSDT Perpetual,1,333.95%,269.84,61d 19h 9m,61d 19h 9m
ETHUSDT Perpetual,8,327.78%,46.77,29d 20h 29m,29d 20h 29m
BLZUSDT Perpetual,0,325.40%,97.62,153d 15h 59m,153d 15h 59m
TRXUSDT Perpetual,2,311.49%,398.72,176d 23h 53m,176d 23h 53m
AVAXUSDT Perpetual,0,307.43%,676.35,237d 14h 37m,237d 14h 37m
TRXUSDT Perpetual,0,307.31%,153.66,102d 16h 41m,102d 16h 41m
BTSUSDT Perpetual,0,306.18%,39.80,23d 3h 13m,23d 3h 13m
ETHBUSD Perpetual,16,305.60%,369.78,26d 20h 16m,26d 20h 16m
TRBUSDT Perpetual,5,301.30%,155.02,32d 16h 35m,32d 16h 35m
SOLUSDT Perpetual,2,287.21%,23.75,25d 13h 55m,25d 13h 55m
ETHUSDT Perpetual,1,284.98%,1.62,9d 11h 10m,9d 11h 10m
GMTUSDT Perpetual,6,284.89%,427.34,13d 19h 27m,13d 19h 27m
KNCUSDT Perpetual,3,272.59%,272.60,21d 8h 4m,21d 8h 4m
UNIUSDT Perpetual,0,272.45%,46.32,59d 22h 51m,59d 22h 51m
EOSUSDT Perpetual,0,271.43%,542.87,30d 7h 52m,30d 7h 52m
SNXUSDT Perpetual,45,270.90%,16.47,22d 11h 6m,22d 11h 6m
ARUSDT Perpetual,0,270.05%,243.05,139d 4h 44m,139d 4h 44m
TLMBUSD Perpetual,1,268.32%,402.49,27d 2h 25m,27d 2h 25m
ETHUSDT Perpetual,0,267.31%,267.31,11d 23h 35m,11d 23h 35m
ZRXUSDT Perpetual,8,263.74%,13.19,15d 12h 27m,15d 12h 27m
BTCBUSD Perpetual,14,262.24%,21.43,24d 23h 38m,24d 23h 38m
1000SHIBUSDT Perpetual,5,261.90%,26.19,18d 13h 13m,18d 13h 13m
THETAUSDT Perpetual,0,260.17%,104.07,28d 18h 31m,28d 18h 31m
BTCUSDT Perpetual,7,259.84%,172.33,29d 8h 39m,29d 8h 39m
JASMYUSDT Perpetual,0,256.59%,12.32,29d 12h 37m,29d 12h 37m
1000SHIBUSDT Perpetual,10,255.08%,20.41,20d 3h 54m,20d 3h 54m
MATICUSDT Perpetual,4,246.73%,103.73,20d 6h 47m,20d 6h 47m
AXSUSDT Perpetual,1,242.73%,127.58,23d 8h 37m,23d 8h 37m
FLMUSDT Perpetual,2,240.93%,31.35,18d 9h 36m,18d 9h 36m
LINKUSDT Perpetual,0,239.16%,1195.82,64d 4h 54m,64d 4h 54m
AVAXUSDT Perpetual,0,238.13%,135.35,23d 8h 37m,23d 8h 37m
IOSTUSDT Perpetual,2,237.50%,13.30,29d 13h 44m,29d 13h 44m
BNBUSDT Perpetual,0,236.81%,592.04,1y 78d 19m,1y 78d 19m
BNBUSDT Perpetual,1,236.03%,17.66,29d 5h 34m,29d 5h 34m
1000XECUSDT Perpetual,1,233.28%,11.66,20d 3h 48m,20d 3h 48m
APEUSDT Perpetual,0,232.73%,23.27,15d 52m,15d 52m
SNXUSDT Perpetual,1,231.59%,28.51,13d 1h 51m,13d 1h 51m
ANCBUSD Perpetual,4,228.75%,68.63,23d 10h 15m,23d 10h 15m
XMRUSDT Perpetual,1,222.68%,485.44,116d 22h 49m,116d 22h 49m
EOSUSDT Perpetual,2,220.85%,66.26,14d 16h 27m,14d 16h 27m
API3USDT Perpetual,0,219.57%,27.23,13d 16h 24m,13d 16h 24m
ALPHAUSDT Perpetual,0,218.87%,5.91,21d 20h 40m,21d 20h 40m
GMTUSDT Perpetual,6,218.03%,8.70,30d 3h 13m,30d 3h 13m
ATOMUSDT Perpetual,0,217.63%,74.00,232d 1h 4m,232d 1h 4m
NEARUSDT Perpetual,1,212.90%,111.61,23d 9h 12m,23d 9h 12m
ADAUSDT Perpetual,0,212.64%,35.34,165d 9h 37m,165d 9h 37m
KSMUSDT Perpetual,0,211.47%,355.28,31d 13h 57m,31d 13h 57m
ZILUSDT Perpetual,0,211.16%,2.32,93d 8h 22m,93d 8h 22m
PEOPLEUSDT Perpetual,0,209.87%,1049.39,46d 19h 47m,46d 19h 47m
MATICUSDT Perpetual,1,208.15%,14.34,42d 13h 20m,42d 13h 20m
SUSHIUSDT Perpetual,1,203.79%,73.37,52d 55m,52d 55m
MANAUSDT Perpetual,1,202.01%,40.40,32d 18h 4m,32d 18h 4m
CHZUSDT Perpetual,0,192.75%,19.28,20d 2h 10m,20d 2h 10m
STORJUSDT Perpetual,0,192.28%,57.68,22d 22h 30m,22d 22h 30m
HNTUSDT Perpetual,1,191.61%,40.24,34d 9h 32m,34d 9h 32m
DOTUSDT Perpetual,0,191.07%,10.07,27d 20h 15m,27d 20h 15m
DOTUSDT Perpetual,2,189.77%,573.11,62d 18h 15m,62d 18h 15m
THETAUSDT Perpetual,0,188.88%,189.83,28d 29m,28d 29m
MASKUSDT Perpetual,0,188.25%,376.50,22d 6h,22d 6h
ETHUSDT Perpetual,1,187.60%,22.21,29d 7h 30m,29d 7h 30m
LUNA2BUSD Perpetual,1,186.04%,204.65,28d 23h 3m,28d 23h 3m
UNFIUSDT Perpetual,0,185.72%,18.57,13d 15h 41m,13d 15h 41m
BATUSDT Perpetual,0,184.34%,22.12,25d 19h 27m,25d 19h 27m
XRPUSDT Perpetual,17,183.90%,22988.40,1y 51d 15h 17m,1y 51d 15h 17m
XRPUSDT Perpetual,2,182.67%,11.16,29d 21h 8m,29d 21h 8m
IOTXUSDT Perpetual,0,181.52%,12.98,28d 17h 31m,28d 17h 31m
SOLUSDT Perpetual,0,181.42%,90.71,24d 7h 41m,24d 7h 41m
LINKUSDT Perpetual,0,179.62%,98.18,20d 13h 48m,20d 13h 48m
ETHUSDT Perpetual,5,178.40%,5.35,14d 23h 51m,14d 23h 51m
MATICUSDT Perpetual,1,176.82%,28.29,49d 20h 12m,49d 20h 12m
LTCUSDT Perpetual,0,175.49%,624.75,1y 39d 20h 48m,1y 39d 20h 48m
AVAXUSDT Perpetual,1,175.31%,170.05,46d 22h 39m,46d 22h 39m
RLCUSDT Perpetual,0,174.88%,113.68,12d 5h 36m,12d 5h 36m
SANDUSDT Perpetual,1,174.65%,52.40,44d 13h 53m,44d 13h 53m
MASKUSDT Perpetual,0,173.20%,25.98,20d 4h 38m,20d 4h 38m
APEBUSD Perpetual,0,172.91%,3.37,17d 7h 20m,17d 7h 20m
SOLBUSD Perpetual,1,172.85%,864.29,32d 20h 58m,32d 20h 58m
LINKUSDT Perpetual,0,172.23%,68.89,24d 6h 27m,24d 6h 27m
LITUSDT Perpetual,1,172.05%,860.25,22d 14h 40m,22d 14h 40m
SNXUSDT Perpetual,0,169.94%,50.29,14d 23h 15m,14d 23h 15m
CVCUSDT Perpetual,0,168.71%,42.18,29d 36m,29d 36m
MATICUSDT Perpetual,0,167.23%,21.51,19d 2h 33m,19d 2h 33m
SANDUSDT Perpetual,0,166.35%,14.14,48d 11h 27m,48d 11h 27m
SOLBUSD Perpetual,0,166.05%,166.06,26d 11h 7m,26d 11h 7m
TRXUSDT Perpetual,0,165.21%,239.56,119d 16h 52m,119d 16h 52m
LUNA2BUSD Perpetual,3,165.08%,247.62,27d 6h 23m,27d 6h 23m
1000LUNCBUSD Perpetual,6,164.83%,16483.88,14d 23h 27m,14d 23h 27m
BNBBUSD Perpetual,14,164.64%,11.76,29d 21h 43m,29d 21h 43m
XRPBUSD Perpetual,5,164.14%,6.57,194d 5h 45m,194d 5h 45m
BCHUSDT Perpetual,0,163.71%,9.63,27d 19m,27d 19m
LINKUSDT Perpetual,0,163.53%,10.91,12d 3h 46m,12d 3h 46m
RLCUSDT Perpetual,0,162.23%,27.58,12d 20h 2m,12d 20h 2m
STORJUSDT Perpetual,0,159.75%,35.15,24d 1h 8m,24d 1h 8m
LITUSDT Perpetual,0,158.12%,47.44,24d 7h 39m,24d 7h 39m
OGNUSDT Perpetual,0,157.71%,27.60,14d 14h 35m,14d 14h 35m
GMTUSDT Perpetual,7,157.14%,9.43,16d 22h 9m,16d 22h 9m
BTSUSDT Perpetual,1,157.14%,158.71,52d 7h 42m,52d 7h 42m
THETAUSDT Perpetual,0,157.01%,39.25,11d 22h 19m,11d 22h 19m
ETHBUSD Perpetual,0,156.35%,312.71,23d 10h 40m,23d 10h 40m
MATICUSDT Perpetual,0,155.96%,29.98,40d 9h 35m,40d 9h 35m
DODOBUSD Perpetual,0,155.18%,19.52,15d 3h 32m,15d 3h 32m
ETHUSDT Perpetual,0,154.29%,154.30,21d 13h 41m,21d 13h 41m
ETHBUSD Perpetual,2,154.17%,20.12,26d 1h 27m,26d 1h 27m
XRPUSDT Perpetual,1,154.16%,1.53,25d 9h 33m,25d 9h 33m
ETHBUSD Perpetual,0,154.00%,149.38,29d 5h 51m,29d 5h 51m
ETHUSDT Perpetual,0,153.80%,16.92,27d 20h 15m,27d 20h 15m
GMTUSDT Perpetual,0,153.39%,766.96,14d 13h 5m,14d 13h 5m
SNXUSDT Perpetual,0,151.81%,22.77,22d 17h 55m,22d 17h 55m
BTCBUSD Perpetual,0,149.06%,104.35,21d 8h 28m,21d 8h 28m
BTCBUSD Perpetual,1,148.92%,104.25,21d 8h 27m,21d 8h 27m
SUSHIUSDT Perpetual,0,148.68%,17.69,28d 12h 11m,28d 12h 11m
SOLUSDT Perpetual,0,148.09%,222.15,12d 3h 25m,12d 3h 25m
LITUSDT Perpetual,0,147.68%,369.22,24d 23h 53m,24d 23h 53m
XRPUSDT Perpetual,0,145.65%,7.28,23d 20h 5m,23d 20h 5m
APEBUSD Perpetual,0,145.64%,1820.59,31d 20h 34m,31d 20h 34m
1000LUNCBUSD Perpetual,0,145.37%,14537.63,14d 23h 39m,14d 23h 39m
BATUSDT Perpetual,0,144.28%,23.39,20d 19h 31m,20d 19h 31m
SANDUSDT Perpetual,0,144.02%,216.03,12d 5h 16m,12d 5h 16m
WAVESUSDT Perpetual,0,143.74%,143.75,60d 9h 37m,60d 9h 37m
SANDUSDT Perpetual,0,143.17%,71.59,51d 13h 13m,51d 13h 13m
ZENUSDT Perpetual,0,142.71%,378.21,1y 63d 1h 28m,1y 63d 1h 28m
LITUSDT Perpetual,0,142.33%,25.88,24d 1h 13m,24d 1h 13m
XEMUSDT Perpetual,26,142.10%,28.42,10d 4h 52m,10d 4h 52m
DOGEUSDT Perpetual,1,142.04%,114.38,31d 6h 23m,31d 6h 23m
WAVESUSDT Perpetual,0,141.92%,709.64,24d 19h 13m,24d 19h 13m
ETHUSDT Perpetual,1,141.54%,14.28,29d 11h 11m,29d 11h 11m
LUNA2BUSD Perpetual,2,141.15%,6.20,32d 1h 25m,32d 1h 25m
SOLUSDT Perpetual,0,140.90%,281.80,27d 21h 38m,27d 21h 38m
DASHUSDT Perpetual,0,140.36%,9.54,23d 14h 37m,23d 14h 37m
LINKUSDT Perpetual,1,140.35%,21.09,10d 21h 40m,10d 21h 40m
BTCUSDT Perpetual,0,140.07%,560.32,21d 5h 12m,21d 5h 12m
WAVESUSDT Perpetual,0,139.52%,85.11,12d 14h 20m,12d 14h 20m
MTLUSDT Perpetual,0,138.03%,41.41,23d 3h 42m,23d 3h 42m
SOLBUSD Perpetual,0,138.02%,1777.83,31d 5h 19m,31d 5h 19m
PEOPLEUSDT Perpetual,0,137.96%,29.84,22d 11h 36m,22d 11h 36m
AXSUSDT Perpetual,0,137.64%,192.70,27d 5h 46m,27d 5h 46m
TRBUSDT Perpetual,0,137.36%,15.80,29d 13h 42m,29d 13h 42m
CHZUSDT Perpetual,0,137.30%,71.89,18d 14h 1m,18d 14h 1m
ETHUSDT Perpetual,0,137.28%,12.36,18d 18h 46m,18d 18h 46m
BNBBUSD Perpetual,7,136.04%,1752.28,61d 18h 41m,61d 18h 41m
ATOMUSDT Perpetual,0,135.61%,218.34,61d 9h 49m,61d 9h 49m
CHZUSDT Perpetual,0,135.10%,51.39,55d 5h 9m,55d 5h 9m
BTCUSDT Perpetual,0,134.05%,53.62,24d 9h 59m,24d 9h 59m
ADABUSD Perpetual,0,132.53%,1707.02,60d 16h 33m,60d 16h 33m
XRPUSDT Perpetual,0,132.49%,41.74,1y 41d 2h 21m,1y 41d 2h 21m
1000SHIBUSDT Perpetual,0,132.06%,39.62,22d 20h 8m,22d 20h 8m
BTCBUSD Perpetual,0,131.73%,1317.37,26d 14h 43m,26d 14h 43m
BTCUSDT Perpetual,2,130.85%,98.55,15d 8h 38m,15d 8h 38m
BTCBUSD Perpetual,7,130.70%,186.91,24d 9h 20m,24d 9h 20m
SOLBUSD Perpetual,2,130.40%,69.14,24d 5h 54m,24d 5h 54m
AVAXBUSD Perpetual,0,130.18%,19.53,27d 20h 50m,27d 20h 50m
TLMBUSD Perpetual,0,129.63%,129.64,12d 20h 57m,12d 20h 57m
WAVESUSDT Perpetual,0,129.30%,64.65,43d 16h 3m,43d 16h 3m
SOLUSDT Perpetual,0,129.19%,21.51,16d 11h 35m,16d 11h 35m
ANCBUSD Perpetual,2,129.08%,12908.68,23d 4h 51m,23d 4h 51m
