cryptoPair,copyPopularity,roi,pnl,runningTime,direction
ADAUSDT Perpetual,1,363.82%,24.52,64d 12h 10m,64d 12h 10m
KNCUSDT Perpetual,0,360.71%,901.79,1y 71d 10h 46m,1y 71d 10h 46m
LTCUSDT Perpetual,0,360.53%,93.27,247d 20h 34m,247d 20h 34m
ZRXUSDT Perpetual,9,354.49%,17.72,17d 21h 27m,17d 21h 27m
LINKUSDT Perpetual,1,353.51%,285.64,64d 4h 9m,64d 4h 9m
BLZUSDT Perpetual,0,346.85%,104.06,156d 59m,156d 59m
ETHUSDT Perpetual,0,336.74%,30.31,21d 3h 46m,21d 3h 46m
ETHUSDT Perpetual,2,335.32%,53.65,20d 10h 9m,20d 10h 9m
EOSUSDT Perpetual,0,326.30%,652.60,32d 16h 52m,32d 16h 52m
APEUSDT Perpetual,0,319.59%,31.96,17d 9h 52m,17d 9h 52m
TRXUSDT Perpetual,2,317.93%,406.96,179d 8h 53m,179d 8h 53m
EOSUSDT Perpetual,2,316.48%,94.95,17d 1h 27m,17d 1h 27m
TRXUSDT Perpetual,0,311.99%,156.00,105d 1h 41m,105d 1h 41m
1000SHIBUSDT Perpetual,5,309.24%,30.92,20d 22h 13m,20d 22h 13m
AVAXUSDT Perpetual,0,307.43%,676.35,239d 23h 37m,239d 23h 37m
ARUSDT Perpetual,0,305.47%,274.93,141d 13h 44m,141d 13h 44m
ETHBUSD Perpetual,3,302.65%,5.60,19d 16h 18m,19d 16h 18m
TRBUSDT Perpetual,5,302.17%,155.47,35d 1h 35m,35d 1h 35m
GMTUSDT Perpetual,7,299.32%,448.99,16d 4h 27m,16d 4h 27m
DOTUSDT Perpetual,0,297.88%,15.70,30d 5h 15m,30d 5h 15m
SNXUSDT Perpetual,47,297.74%,18.10,24d 20h 6m,24d 20h 6m
SOLUSDT Perpetual,3,295.40%,24.43,27d 22h 55m,27d 22h 55m
ALPHAUSDT Perpetual,1,294.00%,7.94,24d 5h 40m,24d 5h 40m
UNIUSDT Perpetual,0,285.90%,48.60,62d 7h 51m,62d 7h 51m
XEMUSDT Perpetual,28,285.79%,57.16,12d 13h 52m,12d 13h 52m
DOTUSDT Perpetual,2,282.20%,852.26,65d 3h 15m,65d 3h 15m
ETHUSDT Perpetual,10,280.22%,39.99,32d 5h 29m,32d 5h 29m
JASMYUSDT Perpetual,0,279.07%,13.40,31d 21h 37m,31d 21h 37m
TLMBUSD Perpetual,1,276.93%,415.40,29d 11h 25m,29d 11h 25m
KSMUSDT Perpetual,0,273.52%,459.52,33d 22h 57m,33d 22h 57m
AXSUSDT Perpetual,2,267.34%,140.52,25d 17h 37m,25d 17h 37m
1000XECUSDT Perpetual,1,260.66%,13.03,22d 12h 48m,22d 12h 48m
BTCBUSD Perpetual,17,257.30%,21.02,27d 8h 38m,27d 8h 38m
APEBUSD Perpetual,1,256.94%,5.01,19d 16h 20m,19d 16h 20m
BTSUSDT Perpetual,1,256.68%,259.25,54d 16h 42m,54d 16h 42m
LINKUSDT Perpetual,0,254.43%,1272.18,66d 13h 54m,66d 13h 54m
ETHUSDT Perpetual,0,254.07%,50.81,29d 17h 38m,29d 17h 38m
ATOMUSDT Perpetual,0,253.29%,86.12,234d 10h 4m,234d 10h 4m
IOSTUSDT Perpetual,2,251.89%,14.11,31d 22h 44m,31d 22h 44m
MASKUSDT Perpetual,0,247.74%,495.50,24d 15h,24d 15h
SUSHIUSDT Perpetual,1,247.70%,89.18,54d 9h 55m,54d 9h 55m
MATICUSDT Perpetual,2,245.46%,122.73,51d 6h 7m,51d 6h 7m
1000SHIBUSDT Perpetual,19,244.24%,19.54,22d 12h 54m,22d 12h 54m
BNBUSDT Perpetual,0,242.59%,606.50,1y 80d 9h 19m,1y 80d 9h 19m
MANAUSDT Perpetual,1,239.79%,47.96,35d 3h 4m,35d 3h 4m
ANCBUSD Perpetual,5,238.56%,71.57,25d 19h 15m,25d 19h 15m
BTCUSDT Perpetual,1,237.87%,547.10,19d 3h 37m,19d 3h 37m
DOTUSDT Perpetual,0,232.01%,35.38,22d 23h 10m,22d 23h 10m
SANDUSDT Perpetual,1,230.35%,69.11,46d 22h 53m,46d 22h 53m
ETHUSDT Perpetual,1,230.20%,27.26,31d 16h 30m,31d 16h 30m
MATICUSDT Perpetual,1,228.54%,36.57,52d 5h 13m,52d 5h 13m
SOLBUSD Perpetual,2,224.56%,1122.81,35d 5h 58m,35d 5h 58m
UNFIUSDT Perpetual,0,220.26%,22.03,16d 41m,16d 41m
API3USDT Perpetual,0,219.57%,27.23,16d 1h 24m,16d 1h 24m
ANTUSDT Perpetual,0,219.08%,32.86,29d 10h 24m,29d 10h 24m
GMTUSDT Perpetual,6,218.03%,8.70,32d 12h 13m,32d 12h 13m
NEARUSDT Perpetual,2,216.93%,113.72,25d 18h 12m,25d 18h 12m
LINKUSDT Perpetual,0,216.59%,118.39,22d 22h 48m,22d 22h 48m
AVAXUSDT Perpetual,1,216.13%,209.65,49d 7h 39m,49d 7h 39m
AVAXUSDT Perpetual,0,215.63%,122.57,25d 17h 38m,25d 17h 38m
SANDUSDT Perpetual,0,213.86%,18.18,50d 20h 27m,50d 20h 27m
LINKUSDT Perpetual,1,212.83%,14.20,14d 12h 46m,14d 12h 46m
PEOPLEUSDT Perpetual,0,212.75%,1063.76,49d 4h 47m,49d 4h 47m
ADAUSDT Perpetual,0,212.64%,35.34,167d 18h 37m,167d 18h 37m
BTCUSDT Perpetual,2,212.43%,159.99,17d 17h 38m,17d 17h 38m
ZILUSDT Perpetual,0,211.16%,2.32,95d 17h 22m,95d 17h 22m
THETAUSDT Perpetual,0,209.29%,52.32,14d 7h 19m,14d 7h 19m
ATOMUSDT Perpetual,0,206.52%,332.50,63d 18h 49m,63d 18h 49m
BTCBUSD Perpetual,1,204.80%,143.37,23d 17h 28m,23d 17h 28m
STORJUSDT Perpetual,0,203.06%,60.92,25d 7h 30m,25d 7h 30m
DOTUSDT Perpetual,27,202.19%,2.83,11d 9h 50m,11d 9h 50m
HNTUSDT Perpetual,1,201.73%,42.36,36d 18h 32m,36d 18h 32m
BTCBUSD Perpetual,1,201.51%,141.06,23d 17h 27m,23d 17h 27m
CRVUSDT Perpetual,0,200.88%,188.59,63d 18h 59m,63d 18h 59m
LITUSDT Perpetual,2,200.27%,1001.36,24d 23h 40m,24d 23h 40m
GMTUSDT Perpetual,0,199.68%,998.43,16d 22h 5m,16d 22h 5m
LUNA2BUSD Perpetual,1,196.66%,216.33,31d 8h 3m,31d 8h 3m
ETHUSDT Perpetual,1,196.61%,196.62,23d 22h 41m,23d 22h 41m
YFIUSDT Perpetual,0,196.25%,29.44,20d 11h 15m,20d 11h 15m
ETHUSDT Perpetual,1,196.10%,5.59,21d 45m,21d 45m
LTCUSDT Perpetual,0,195.01%,111.74,65d 2h 51m,65d 2h 51m
XRPUSDT Perpetual,17,194.81%,24351.88,1y 54d 17m,1y 54d 17m
1000LUNCBUSD Perpetual,0,193.95%,92.61,15d 11h 49m,15d 11h 49m
1000LUNCBUSD Perpetual,27,193.42%,31.24,13d 20h 2m,13d 20h 2m
XRPUSDT Perpetual,1,193.27%,1.91,27d 18h 33m,27d 18h 33m
IOTXUSDT Perpetual,0,192.18%,13.74,31d 2h 31m,31d 2h 31m
XRPUSDT Perpetual,2,190.81%,11.66,32d 6h 8m,32d 6h 8m
THETAUSDT Perpetual,0,186.76%,187.70,30d 9h 29m,30d 9h 29m
LITUSDT Perpetual,0,186.40%,55.92,26d 16h 39m,26d 16h 39m
SNXUSDT Perpetual,0,185.25%,54.82,17d 8h 15m,17d 8h 15m
BATUSDT Perpetual,0,184.46%,22.14,28d 4h 28m,28d 4h 28m
LTCUSDT Perpetual,0,184.27%,656.02,1y 42d 5h 48m,1y 42d 5h 48m
UNIUSDT Perpetual,0,184.01%,498.69,1y 56d 2h 37m,1y 56d 2h 37m
LINKUSDT Perpetual,0,182.60%,73.04,26d 15h 27m,26d 15h 27m
BTCUSDT Perpetual,2,180.57%,151.86,8d 22h 40m,8d 22h 40m
ETHUSDT Perpetual,0,179.41%,179.41,25d 19h 36m,25d 19h 36m
BTCBUSD Perpetual,0,179.36%,896.83,19d 8h 4m,19d 8h 4m
MATICUSDT Perpetual,0,179.00%,34.41,42d 18h 35m,42d 18h 35m
SNXUSDT Perpetual,0,178.56%,26.78,25d 2h 55m,25d 2h 55m
BTCUSDT Perpetual,0,175.48%,14.65,4d 11h 1m,4d 11h 1m
LUNA2BUSD Perpetual,4,175.05%,262.59,29d 15h 23m,29d 15h 23m
LITUSDT Perpetual,0,174.59%,31.74,26d 10h 13m,26d 10h 13m
BTCUSDT Perpetual,0,174.49%,697.97,23d 14h 12m,23d 14h 12m
CVCUSDT Perpetual,0,173.25%,43.31,31d 9h 36m,31d 9h 36m
SANDUSDT Perpetual,0,173.22%,259.84,14d 14h 16m,14d 14h 16m
LINKUSDT Perpetual,1,172.57%,25.94,13d 6h 40m,13d 6h 40m
CHZUSDT Perpetual,0,171.68%,17.17,22d 11h 10m,22d 11h 10m
KSMUSDT Perpetual,0,170.94%,355.56,65d 3h,65d 3h
STORJUSDT Perpetual,0,167.08%,5.01,12d 2h 7m,12d 2h 7m
BNBBUSD Perpetual,19,166.53%,11.89,32d 6h 44m,32d 6h 44m
CRVUSDT Perpetual,0,164.56%,41.14,49d 45m,49d 45m
TRXUSDT Perpetual,0,164.26%,238.19,122d 1h 52m,122d 1h 52m
XRPBUSD Perpetual,5,164.14%,6.57,196d 14h 45m,196d 14h 45m
SANDUSDT Perpetual,0,163.70%,81.85,53d 22h 13m,53d 22h 13m
DOGEUSDT Perpetual,1,163.13%,131.35,33d 15h 23m,33d 15h 23m
BNBBUSD Perpetual,7,162.55%,2093.76,64d 3h 41m,64d 3h 41m
UNFIUSDT Perpetual,2,162.15%,32.43,12d 1h 40m,12d 1h 40m
BTCUSDT Perpetual,0,159.97%,24.00,17d 8h 36m,17d 8h 36m
XRPUSDT Perpetual,0,158.69%,7.93,26d 5h 5m,26d 5h 5m
ADAUSDT Perpetual,2,157.81%,2051.54,43d 19h 57m,43d 19h 57m
XEMUSDT Perpetual,13,157.74%,31.55,12d 5h 44m,12d 5h 44m
OGNUSDT Perpetual,0,157.71%,27.60,16d 23h 35m,16d 23h 35m
1000LUNCBUSD Perpetual,6,157.19%,15719.78,17d 8h 27m,17d 8h 27m
ETHBUSD Perpetual,3,157.13%,20.51,28d 10h 27m,28d 10h 27m
MATICUSDT Perpetual,0,155.41%,73.05,42d 7h 42m,42d 7h 42m
BTCBUSD Perpetual,7,155.13%,221.84,26d 18h 20m,26d 18h 20m
DOGEUSDT Perpetual,0,154.38%,22.23,50d 7h 14m,50d 7h 14m
APEBUSD Perpetual,0,153.90%,127.88,15d 9h 57m,15d 9h 57m
ETHBUSD Perpetual,0,152.93%,305.88,25d 19h 40m,25d 19h 40m
1000SHIBUSDT Perpetual,0,152.49%,19.89,21d 4h 41m,21d 4h 41m
CHZUSDT Perpetual,0,151.55%,79.35,20d 23h 1m,20d 23h 1m
CHZUSDT Perpetual,0,150.55%,57.27,57d 14h 9m,57d 14h 9m
ETHUSDT Perpetual,0,150.34%,70.06,31d 19h 20m,31d 19h 20m
XRPUSDT Perpetual,1,150.29%,30.06,36d 3h 59m,36d 3h 59m
LITUSDT Perpetual,0,149.67%,374.19,27d 8h 53m,27d 8h 53m
ADABUSD Perpetual,0,149.25%,1922.46,63d 1h 33m,63d 1h 33m
MATICUSDT Perpetual,1,148.94%,14.89,22h 28m,22h 28m
SOLUSDT Perpetual,0,148.76%,74.38,26d 16h 41m,26d 16h 41m
PEOPLEUSDT Perpetual,0,147.99%,32.01,24d 20h 36m,24d 20h 36m
ZENUSDT Perpetual,0,147.85%,391.82,1y 65d 10h 29m,1y 65d 10h 29m
ADAUSDT Perpetual,0,147.13%,36.78,15d 16h 22m,15d 16h 22m
KAVAUSDT Perpetual,9,145.31%,5.38,11d 13h 15m,11d 13h 15m
APEUSDT Perpetual,0,145.08%,15.96,18d 16h 56m,18d 16h 56m
ETHUSDT Perpetual,0,144.97%,15.95,30d 5h 15m,30d 5h 15m
WAVESUSDT Perpetual,0,144.83%,724.15,27d 4h 13m,27d 4h 13m
WAVESUSDT Perpetual,0,142.30%,142.30,62d 18h 37m,62d 18h 37m
LUNA2BUSD Perpetual,2,141.15%,6.20,34d 10h 25m,34d 10h 25m
1000LUNCBUSD Perpetual,0,141.14%,14114.26,17d 8h 39m,17d 8h 39m
ADAUSDT Perpetual,0,141.03%,8.46,14d 10h 42m,14d 10h 42m
TLMBUSD Perpetual,0,140.99%,35.25,35d 7h 29m,35d 7h 29m
SOLUSDT Perpetual,1,140.93%,211.41,14d 12h 25m,14d 12h 25m
MTLUSDT Perpetual,0,140.93%,42.28,25d 12h 42m,25d 12h 42m
REEFUSDT Perpetual,0,139.66%,19.55,53d 6h 24m,53d 6h 24m
SNXUSDT Perpetual,0,139.64%,30.72,16d 15h 37m,16d 15h 37m
1000SHIBUSDT Perpetual,1,138.32%,34.58,24d 25m,24d 25m
ALGOUSDT Perpetual,1,137.70%,89.51,34d 2h 52m,34d 2h 52m
XRPUSDT Perpetual,0,137.57%,43.34,1y 43d 11h 21m,1y 43d 11h 21m
ETHBUSD Perpetual,16,136.93%,165.69,29d 5h 16m,29d 5h 16m
TLMBUSD Perpetual,0,136.81%,33.38,17d 12h 34m,17d 12h 34m
BTCUSDT Perpetual,0,136.37%,6.82,17d 11h 14m,17d 11h 14m
ANCBUSD Perpetual,2,135.05%,13505.33,25d 13h 51m,25d 13h 51m
TLMBUSD Perpetual,0,134.58%,134.58,15d 5h 57m,15d 5h 57m
ETHBUSD Perpetual,0,134.52%,26.90,17d 23h 55m,17d 23h 55m
AXSUSDT Perpetual,0,133.91%,187.49,29d 14h 46m,29d 14h 46m
UNFIUSDT Perpetual,0,133.38%,5.34,11d 16h 16m,11d 16h 16m
1000SHIBUSDT Perpetual,0,133.18%,134.65,23d 21h 57m,23d 21h 57m
DOTUSDT Perpetual,0,132.85%,98.11,30d 12h 10m,30d 12h 10m
DODOBUSD Perpetual,0,132.84%,16.71,17d 12h 32m,17d 12h 32m
1000SHIBUSDT Perpetual,0,132.66%,9950.22,19d 14h 35m,19d 14h 35m
XRPUSDT Perpetual,1,132.64%,66.32,14d 16h 29m,14d 16h 29m
DOTUSDT Perpetual,0,132.30%,6.34,9d 8h 2m,9d 8h 2m
RVNUSDT Perpetual,0,130.87%,13.09,28d 18h 29m,28d 18h 29m
AUDIOUSDT Perpetual,4,130.19%,26.04,21d 21h 1m,21d 21h 1m
DODOBUSD Perpetual,0,129.94%,1299.48,32d 8h 22m,32d 8h 22m
PEOPLEUSDT Perpetual,0,129.84%,259.69,33d 13h 13m,33d 13h 13m
GMTBUSD Perpetual,3,129.71%,2.72,21d 5h 42m,21d 5h 42m
PEOPLEUSDT Perpetual,6,129.60%,2592.00,18d 32m,18d 32m
BNBUSDT Perpetual,0,129.52%,6.74,22d 15h 11m,22d 15h 11m
SOLBUSD Perpetual,0,129.20%,129.21,28d 20h 7m,28d 20h 7m
SOLUSDT Perpetual,0,129.19%,21.51,18d 20h 35m,18d 20h 35m
LINAUSDT Perpetual,0,129.19%,581.36,44d 1h 54m,44d 1h 54m
SKLUSDT Perpetual,0,128.75%,45.07,31d 18h 25m,31d 18h 25m
1000SHIBUSDT Perpetual,0,128.17%,13.37,45d 22h 33m,45d 22h 33m
MATICUSDT Perpetual,0,127.88%,6.39,1y 51d 21h 40m,1y 51d 21h 40m
ETHBUSD Perpetual,0,127.86%,24.29,17d 12h 58m,17d 12h 58m
ADAUSDT Perpetual,0,127.68%,26.12,30d 3h 22m,30d 3h 22m
SOLBUSD Perpetual,0,127.55%,1148.00,20d 17h 12m,20d 17h 12m
BTCBUSD Perpetual,0,127.29%,254.59,25d 19h 45m,25d 19h 45m
ETHUSDT Perpetual,0,127.11%,321.92,24d 7h 15m,24d 7h 15m
WAVESUSDT Perpetual,0,127.09%,76.26,25d 22h 55m,25d 22h 55m
ANTUSDT Perpetual,0,126.60%,8.86,29d 2h 9m,29d 2h 9m
SNXUSDT Perpetual,0,125.98%,31.32,10d 19h 45m,10d 19h 45m
SOLBUSD Perpetual,0,125.57%,121.49,41d 55m,41d 55m
LINKUSDT Perpetual,1,125.52%,7.18,9d 8h 3m,9d 8h 3m
DODOBUSD Perpetual,2,124.89%,12489.21,48d 8h 52m,48d 8h 52m
APEBUSD Perpetual,0,124.87%,14.50,13d 21h 4m,13d 21h 4m
BTCBUSD Perpetual,0,124.37%,1243.75,24d 23h 55m,24d 23h 55m
TRXUSDT Perpetual,0,124.26%,247.29,65d 3h 49m,65d 3h 49m
WAVESUSDT Perpetual,0,124.12%,62.06,46d 1h 3m,46d 1h 3m
ETHUSDT Perpetual,0,124.09%,248.20,16d 1h 14m,16d 1h 14m
ETHUSDT Perpetual,1,123.89%,123.89,14d 8h 35m,14d 8h 35m
BTCBUSD Perpetual,0,123.73%,93.00,31d 17h 22m,31d 17h 22m
PEOPLEUSDT Perpetual,1,123.27%,247.31,54d 53m,54d 53m
BNBUSDT Perpetual,3,123.17%,42.89,31d 19h 27m,31d 19h 27m
FTMBUSD Perpetual,0,123.17%,13.55,37d 16h 11m,37d 16h 11m
SRMUSDT Perpetual,2,122.92%,4.92,5d 23h 14m,5d 23h 14m
AVAXBUSD Perpetual,0,122.74%,368.24,19d 3h 13m,19d 3h 13m
BNXUSDT Perpetual,5,122.13%,9160.48,31d 23h 43m,31d 23h 43m
ALICEUSDT Perpetual,0,121.82%,609.12,64d 3h,64d 3h
SRMUSDT Perpetual,0,121.54%,36.45,6d 2h 24m,6d 2h 24m
GTCUSDT Perpetual,0,121.29%,849.06,48d 8h 52m,48d 8h 52m
1000LUNCBUSD Perpetual,0,121.20%,181.80,11h 53m,11h 53m
DOTUSDT Perpetual,0,120.92%,62.88,21d 16h 58m,21d 16h 58m
ETHBUSD Perpetual,1,120.45%,199.95,30d 7h 14m,30d 7h 14m
ETHUSDT Perpetual,1,120.43%,12.15,31d 20h 11m,31d 20h 11m
1000SHIBUSDT Perpetual,0,120.38%,3.61,20d 8h 6m,20d 8h 6m
BTCBUSD Perpetual,0,120.20%,173.10,28d 1h 55m,28d 1h 55m
BTCUSDT Perpetual,0,120.11%,24.95,25d 12m,25d 12m
LTCUSDT Perpetual,0,120.00%,802.83,62d 1h 6m,62d 1h 6m
CELRUSDT Perpetual,0,119.56%,179.35,14d 6h 47m,14d 6h 47m
MATICUSDT Perpetual,0,119.07%,15.31,21d 11h 33m,21d 11h 33m
ADAUSDT Perpetual,0,118.74%,35.62,1y 59d 9h 47m,1y 59d 9h 47m
UNFIUSDT Perpetual,0,118.69%,237.39,28d 20h 50m,28d 20h 50m
ETHUSDT Perpetual,0,118.29%,60.33,22d 5h 53m,22d 5h 53m
ETHUSDT Perpetual,0,118.07%,590.40,21d 3h 57m,21d 3h 57m
AVAXBUSD Perpetual,0,118.07%,177.11,29d 11h 52m,29d 11h 52m
BTCUSDT Perpetual,1,118.00%,14.16,4d 1h 58m,4d 1h 58m
GRTUSDT Perpetual,0,117.77%,47.11,49d 5h 2m,49d 5h 2m
PEOPLEUSDT Perpetual,0,117.35%,23.47,23d 22h 41m,23d 22h 41m
ATOMUSDT Perpetual,0,117.32%,547.26,29d 21h 44m,29d 21h 44m
XMRUSDT Perpetual,0,117.00%,170.83,122d 1h 56m,122d 1h 56m
ETHUSDT Perpetual,0,116.98%,46.79,30d 14m,30d 14m
BNBUSDT Perpetual,0,116.95%,3.51,46d 23h 2m,46d 23h 2m
BTCUSDT Perpetual,0,116.40%,139.68,32d 21m,32d 21m
ETCUSDT Perpetual,0,116.06%,170.61,122d 1h 54m,122d 1h 54m
LTCUSDT Perpetual,0,116.03%,23.21,29d 37m,29d 37m
ICPBUSD Perpetual,0,115.52%,1155.24,35d 5h 42m,35d 5h 42m
SANDUSDT Perpetual,0,115.04%,575.23,32d 12h 40m,32d 12h 40m
STORJUSDT Perpetual,0,114.91%,25.28,26d 10h 8m,26d 10h 8m
1000SHIBUSDT Perpetual,0,114.69%,11.55,23d 15h 51m,23d 15h 51m
ETHBUSD Perpetual,0,114.57%,21.77,16d 17h 9m,16d 17h 9m
ICPBUSD Perpetual,0,114.51%,1431.40,35d 5h 29m,35d 5h 29m
1000LUNCBUSD Perpetual,0,114.18%,17.13,8d 5h 34m,8d 5h 34m
1000SHIBUSDT Perpetual,0,113.26%,226.52,22d 12h 44m,22d 12h 44m
BTCBUSD Perpetual,0,113.03%,1126.39,26d 12h 30m,26d 12h 30m
CVCUSDT Perpetual,0,112.71%,16.91,140d 25m,140d 25m
NEOUSDT Perpetual,0,112.52%,1406.61,64d 22h 53m,64d 22h 53m
GMTUSDT Perpetual,0,112.17%,81.89,54d 9h 49m,54d 9h 49m
ETHUSDT Perpetual,1,111.67%,27.92,27d 22h 38m,27d 22h 38m
BTCUSDT Perpetual,0,110.87%,388.05,21d 3h 16m,21d 3h 16m
ETHUSDT Perpetual,0,110.65%,16.59,8d 3h 1m,8d 3h 1m
BTCUSDT Perpetual,0,110.53%,14.37,4d 23h 57m,4d 23h 57m
ADAUSDT Perpetual,0,109.86%,7.78,14d 23h 14m,14d 23h 14m
ADABUSD Perpetual,0,109.34%,18.59,62d 7h 31m,62d 7h 31m
ETHUSDT Perpetual,0,108.97%,16.26,30d 12h 46m,30d 12h 46m
MANAUSDT Perpetual,0,108.71%,29.31,62d 56m,62d 56m
ETHBUSD Perpetual,0,108.60%,543.00,23d 4h 34m,23d 4h 34m
BNBUSDT Perpetual,0,108.59%,16.54,8d 4h 14m,8d 4h 14m
AVAXBUSD Perpetual,0,108.50%,16.28,30d 5h 50m,30d 5h 50m
GALBUSD Perpetual,0,108.28%,270.72,29d 23h 41m,29d 23h 41m
CELRUSDT Perpetual,0,108.04%,86.44,168d 12h 23m,168d 12h 23m
DODOBUSD Perpetual,0,107.97%,377.90,34d 11h 50m,34d 11h 50m
DOGEBUSD Perpetual,0,107.91%,15.64,173d 22h 4m,173d 22h 4m
XRPUSDT Perpetual,0,107.77%,5.79,12d 23h 51m,12d 23h 51m
AXSUSDT Perpetual,0,107.66%,18.30,10d 23h 25m,10d 23h 25m
GALUSDT Perpetual,0,107.61%,161.42,16d 2h 29m,16d 2h 29m
ADABUSD Perpetual,1,107.44%,322.33,37d 20h 22m,37d 20h 22m
BTCBUSD Perpetual,0,107.08%,54.18,23d 20h 29m,23d 20h 29m
LINKUSDT Perpetual,3,106.50%,47.93,5d 6h 17m,5d 6h 17m
AAVEUSDT Perpetual,0,106.43%,13304.17,1y 46d 3h 28m,1y 46d 3h 28m
ETHBUSD Perpetual,0,105.72%,31.72,10d 12h 17m,10d 12h 17m
ETHUSDT Perpetual,0,105.29%,1126.64,27d 4h 49m,27d 4h 49m
ETHUSDT Perpetual,0,105.19%,1420.13,27d 4h 58m,27d 4h 58m
BTCUSDT Perpetual,0,104.50%,261.26,18d 46m,18d 46m
BNBUSDT Perpetual,0,104.16%,104.17,22d 7h 56m,22d 7h 56m
GMTUSDT Perpetual,0,104.03%,73.87,19d 5h 9m,19d 5h 9m
DOTBUSD Perpetual,0,103.92%,311.76,36d 21h 30m,36d 21h 30m
BTCUSDT Perpetual,0,103.56%,31.18,30d 3h 21m,30d 3h 21m
WAVESUSDT Perpetual,0,103.12%,15.47,13d 16h 46m,13d 16h 46m
SKLUSDT Perpetual,0,103.05%,11.34,6d 13h 25m,6d 13h 25m
1000SHIBUSDT Perpetual,0,102.99%,46.16,24d 1h 47m,24d 1h 47m
BTCUSDT Perpetual,0,102.53%,1333.01,27d 4h 51m,27d 4h 51m
BTCUSDT Perpetual,0,102.20%,1430.89,27d 5h 2m,27d 5h 2m
SOLBUSD Perpetual,2,101.65%,53.90,26d 14h 54m,26d 14h 54m
GALAUSDT Perpetual,0,101.60%,4.46,20d 1h 5m,20d 1h 5m
SRMUSDT Perpetual,2,101.33%,1013.33,16d 20h 57m,16d 20h 57m
1INCHUSDT Perpetual,0,101.10%,50.83,25d 1h 27m,25d 1h 27m
ADAUSDT Perpetual,0,100.83%,62.34,26d 56m,26d 56m
STMXUSDT Perpetual,0,100.37%,100.37,14d 13h 36m,14d 13h 36m
ETHUSDT Perpetual,0,100.34%,100.34,21d 13m,21d 13m
UNFIUSDT Perpetual,1,100.18%,100.19,13d 2h 54m,13d 2h 54m
CHZUSDT Perpetual,0,99.95%,8.00,4d 16h 22m,4d 16h 22m
BTCUSDT Perpetual,0,99.90%,49.95,16d 29m,16d 29m
DOGEUSDT Perpetual,0,99.87%,49.94,30d 14h 58m,30d 14h 58m
BNBUSDT Perpetual,0,99.79%,133.05,14d 8h 27m,14d 8h 27m
EOSUSDT Perpetual,0,99.67%,14.95,32d 6h 20m,32d 6h 20m
ONEUSDT Perpetual,0,99.28%,10.92,6d 7h 21m,6d 7h 21m
YFIUSDT Perpetual,0,99.26%,10.19,20d 23h 53m,20d 23h 53m
ADAUSDT Perpetual,0,98.91%,17.82,27d 23h 37m,27d 23h 37m
HNTUSDT Perpetual,0,98.87%,39.55,46d 22h 54m,46d 22h 54m
XRPUSDT Perpetual,0,98.81%,1.48,20d 8h 38m,20d 8h 38m
