cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,387,1418.09%,4254.29,1y 53d 18h 6m,1y 53d 18h 6m
ADAUSDT Perpetual,719,1361.18%,163.34,60d 17h,60d 17h
ETHUSDT Perpetual,175,1274.20%,3822.62,1y 53d 18h 27m,1y 53d 18h 27m
DOGEUSDT Perpetual,62,1025.00%,178.35,364d 9h 31m,364d 9h 31m
CHZUSDT Perpetual,17,955.46%,2439.78,1y 27d 8h 27m,1y 27d 8h 27m
TRXUSDT Perpetual,49,870.63%,182.83,153d 18h 13m,153d 18h 13m
ETHUSDT Perpetual,0,826.20%,2040.73,1y 53d 38m,1y 53d 38m
ALICEUSDT Perpetual,10,819.16%,737.25,347d 18h 49m,347d 18h 49m
BAKEUSDT Perpetual,12,782.76%,78.28,47d 9h 11m,47d 9h 11m
ANKRUSDT Perpetual,6,769.59%,76.96,319d 3h 48m,319d 3h 48m
UNFIUSDT Perpetual,54,754.60%,150.92,27d 14h 24m,27d 14h 24m
ETHUSDT Perpetual,0,711.01%,1933.97,1y 52d 9h 39m,1y 52d 9h 39m
XMRUSDT Perpetual,5,704.06%,4224.37,156d 20h 25m,156d 20h 25m
BTCUSDT Perpetual,28,640.73%,44.85,1y 31d 2h 11m,1y 31d 2h 11m
API3USDT Perpetual,17,580.86%,116.17,36d 6h 45m,36d 6h 45m
XMRUSDT Perpetual,0,573.52%,1147.06,1y 23d 12h 43m,1y 23d 12h 43m
CRVUSDT Perpetual,0,502.72%,235.28,29d 10h 11m,29d 10h 11m
BTCUSDT Perpetual,3,443.30%,221.65,1y 85d 5h 20m,1y 85d 5h 20m
LTCUSDT Perpetual,1,426.76%,1276.04,1y 26d 8h 11m,1y 26d 8h 11m
UNIUSDT Perpetual,0,413.78%,1295.14,1y 26d 8h 13m,1y 26d 8h 13m
BTCUSDT Perpetual,5,405.50%,109.49,20d 19m,20d 19m
ZECUSDT Perpetual,0,400.99%,200.50,137d 20h 40m,137d 20h 40m
BTCUSDT Perpetual,2,398.07%,107.48,20d 20m,20d 20m
PEOPLEUSDT Perpetual,8,378.23%,31.28,41d 12h 8m,41d 12h 8m
DUSKUSDT Perpetual,3,377.36%,22.26,28d 12h 52m,28d 12h 52m
LTCUSDT Perpetual,0,360.53%,93.27,244d 3h 34m,244d 3h 34m
ADAUSDT Perpetual,1,357.16%,24.07,60d 19h 10m,60d 19h 10m
KNCUSDT Perpetual,0,343.63%,859.09,1y 67d 17h 46m,1y 67d 17h 46m
LINKUSDT Perpetual,1,332.30%,268.50,60d 11h 9m,60d 11h 9m
BLZUSDT Perpetual,0,321.84%,96.55,152d 7h 59m,152d 7h 59m
ETHUSDT Perpetual,4,317.09%,45.25,28d 12h 29m,28d 12h 29m
TRXUSDT Perpetual,2,308.34%,394.68,175d 15h 53m,175d 15h 53m
AVAXUSDT Perpetual,0,307.43%,676.35,236d 6h 37m,236d 6h 37m
TRXUSDT Perpetual,0,305.49%,152.75,101d 8h 41m,101d 8h 41m
BTCUSDT Perpetual,7,302.11%,200.36,28d 39m,28d 39m
TRBUSDT Perpetual,4,297.54%,153.09,31d 8h 35m,31d 8h 35m
BTSUSDT Perpetual,0,290.84%,37.81,21d 19h 13m,21d 19h 13m
SOLUSDT Perpetual,2,287.21%,23.75,24d 5h 55m,24d 5h 55m
ZRXUSDT Perpetual,7,281.81%,14.09,14d 4h 27m,14d 4h 27m
ARUSDT Perpetual,0,279.76%,251.79,137d 20h 44m,137d 20h 44m
EOSUSDT Perpetual,0,276.20%,552.41,28d 23h 52m,28d 23h 52m
KNCUSDT Perpetual,3,274.34%,274.34,20d 4m,20d 4m
ETHBUSD Perpetual,14,270.90%,327.80,25d 12h 16m,25d 12h 16m
ETHUSDT Perpetual,0,268.81%,1.53,8d 3h 10m,8d 3h 10m
UNIUSDT Perpetual,0,266.40%,45.29,58d 14h 51m,58d 14h 51m
SNXUSDT Perpetual,43,265.90%,16.17,21d 3h 6m,21d 3h 6m
ETHUSDT Perpetual,5,265.08%,7.95,13d 15h 51m,13d 15h 51m
ETHUSDT Perpetual,0,259.38%,11.67,21d 10h 23m,21d 10h 23m
THETAUSDT Perpetual,0,256.98%,102.80,27d 10h 31m,27d 10h 31m
GMTUSDT Perpetual,5,256.41%,384.63,12d 11h 27m,12d 11h 27m
TLMBUSD Perpetual,0,254.98%,382.48,25d 18h 25m,25d 18h 25m
FLMUSDT Perpetual,1,254.24%,33.08,17d 1h 36m,17d 1h 36m
1000SHIBUSDT Perpetual,5,253.34%,25.33,17d 5h 13m,17d 5h 13m
JASMYUSDT Perpetual,0,252.17%,12.10,28d 4h 37m,28d 4h 37m
BTCBUSD Perpetual,14,251.57%,20.55,23d 15h 38m,23d 15h 38m
AXSUSDT Perpetual,1,241.94%,127.16,22d 37m,22d 37m
LINKUSDT Perpetual,0,239.90%,1199.53,62d 20h 54m,62d 20h 54m
ETHUSDT Perpetual,0,239.66%,239.67,10d 15h 35m,10d 15h 35m
1000SHIBUSDT Perpetual,9,238.14%,19.05,18d 19h 54m,18d 19h 54m
BNBUSDT Perpetual,0,237.35%,593.39,1y 76d 16h 19m,1y 76d 16h 19m
IOSTUSDT Perpetual,2,234.67%,13.14,28d 5h 44m,28d 5h 44m
BAKEUSDT Perpetual,9,234.02%,240.78,18d 5h 9m,18d 5h 9m
ATOMUSDT Perpetual,0,231.31%,78.65,230d 17h 4m,230d 17h 4m
MATICUSDT Perpetual,0,231.16%,15.93,41d 5h 20m,41d 5h 20m
XMRUSDT Perpetual,1,231.15%,503.92,115d 14h 49m,115d 14h 49m
AVAXUSDT Perpetual,0,229.80%,130.62,22d 37m,22d 37m
BNBUSDT Perpetual,1,229.68%,17.18,27d 21h 34m,27d 21h 34m
MASKUSDT Perpetual,0,226.00%,452.01,20d 22h,20d 22h
ANCBUSD Perpetual,2,221.98%,66.60,22d 2h 15m,22d 2h 15m
API3USDT Perpetual,0,219.57%,27.23,12d 8h 24m,12d 8h 24m
ALPHAUSDT Perpetual,0,218.87%,5.91,20d 12h 40m,20d 12h 40m
EOSUSDT Perpetual,0,218.77%,65.63,13d 8h 27m,13d 8h 27m
DOTUSDT Perpetual,0,218.20%,11.50,26d 12h 15m,26d 12h 15m
GMTUSDT Perpetual,6,218.03%,8.70,28d 19h 13m,28d 19h 13m
DOTUSDT Perpetual,2,216.02%,652.39,61d 10h 15m,61d 10h 15m
BTCBUSD Perpetual,0,213.29%,213.30,12d 6h 47m,12d 6h 47m
ADAUSDT Perpetual,0,212.64%,35.34,164d 1h 37m,164d 1h 37m
LUNA2BUSD Perpetual,1,211.83%,233.02,27d 15h 3m,27d 15h 3m
MATICUSDT Perpetual,4,211.38%,88.87,18d 22h 47m,18d 22h 47m
ZILUSDT Perpetual,0,211.16%,2.32,92d 22m,92d 22m
NEARUSDT Perpetual,0,209.04%,109.58,22d 1h 12m,22d 1h 12m
1000XECUSDT Perpetual,1,206.18%,10.31,18d 19h 48m,18d 19h 48m
APEUSDT Perpetual,0,204.99%,20.50,13d 16h 52m,13d 16h 52m
MANAUSDT Perpetual,1,204.32%,40.86,31d 10h 4m,31d 10h 4m
SNXUSDT Perpetual,1,202.73%,24.96,11d 17h 51m,11d 17h 51m
BTCUSDT Perpetual,1,202.30%,21.52,17d 18h 10m,17d 18h 10m
SUSHIUSDT Perpetual,1,201.34%,72.48,50d 16h 55m,50d 16h 55m
PEOPLEUSDT Perpetual,0,200.21%,1001.07,45d 11h 47m,45d 11h 47m
ETHUSDT Perpetual,1,196.34%,23.25,27d 23h 30m,27d 23h 30m
KSMUSDT Perpetual,0,196.30%,329.80,30d 5h 57m,30d 5h 57m
STORJUSDT Perpetual,0,191.14%,57.34,21d 14h 30m,21d 14h 30m
ETHUSDT Perpetual,0,190.50%,17.15,17d 10h 46m,17d 10h 46m
LUNA2BUSD Perpetual,3,189.79%,284.69,25d 22h 23m,25d 22h 23m
