cryptoPair,copyPopularity,roi,pnl,runningTime,direction
TLMBUSD Perpetual,0,236.16%,354.25,25d 16h 24m,25d 16h 24m
FLMUSDT Perpetual,1,234.35%,30.49,16d 23h 36m,16d 23h 36m
ETHUSDT Perpetual,0,231.16%,20.80,17d 8h 46m,17d 8h 46m
ETHBUSD Perpetual,14,228.19%,276.12,25d 10h 16m,25d 10h 16m
MANAUSDT Perpetual,1,225.34%,45.07,31d 8h 4m,31d 8h 4m
ANCBUSD Perpetual,2,225.34%,67.60,22d 15m,22d 15m
LUNA2BUSD Perpetual,3,224.51%,336.77,25d 20h 23m,25d 20h 23m
JASMYUSDT Perpetual,0,220.99%,10.61,28d 2h 37m,28d 2h 37m
1000SHIBUSDT Perpetual,9,219.69%,17.58,18d 17h 54m,18d 17h 54m
API3USDT Perpetual,0,219.57%,27.23,12d 6h 24m,12d 6h 24m
ALPHAUSDT Perpetual,0,218.87%,5.91,20d 10h 40m,20d 10h 40m
BNBUSDT Perpetual,1,218.73%,16.36,27d 19h 34m,27d 19h 34m
GMTUSDT Perpetual,6,218.03%,8.70,28d 17h 13m,28d 17h 13m
KSMUSDT Perpetual,0,216.79%,364.21,30d 3h 57m,30d 3h 57m
ETHUSDT Perpetual,1,216.27%,34.60,16d 15h 9m,16d 15h 9m
SUSHIUSDT Perpetual,1,214.08%,77.07,50d 14h 55m,50d 14h 55m
AVAXUSDT Perpetual,0,213.55%,121.38,21d 22h 37m,21d 22h 37m
ADAUSDT Perpetual,0,212.64%,35.34,163d 23h 37m,163d 23h 37m
ZILUSDT Perpetual,0,211.16%,2.32,91d 22h 22m,91d 22h 22m
ETHUSDT Perpetual,0,210.31%,1.20,8d 1h 10m,8d 1h 10m
PEOPLEUSDT Perpetual,0,207.67%,1038.35,45d 9h 47m,45d 9h 47m
NEARUSDT Perpetual,0,206.32%,108.16,21d 23h 12m,21d 23h 12m
ETHUSDT Perpetual,1,201.41%,23.85,27d 21h 30m,27d 21h 30m
HNTUSDT Perpetual,1,201.39%,42.29,32d 23h 32m,32d 23h 32m
LINKUSDT Perpetual,0,195.76%,107.00,19d 3h 48m,19d 3h 48m
BAKEUSDT Perpetual,9,194.41%,200.04,18d 3h 9m,18d 3h 9m
SNXUSDT Perpetual,1,194.07%,23.89,11d 15h 51m,11d 15h 51m
MATICUSDT Perpetual,0,193.28%,24.86,17d 16h 32m,17d 16h 32m
ETHUSDT Perpetual,0,193.25%,193.26,10d 13h 35m,10d 13h 35m
DOTUSDT Perpetual,0,191.17%,29.15,19d 4h 9m,19d 4h 9m
BTCBUSD Perpetual,0,190.64%,190.64,12d 4h 46m,12d 4h 46m
AVAXUSDT Perpetual,1,190.55%,184.84,45d 12h 39m,45d 12h 39m
XEMUSDT Perpetual,25,190.36%,38.07,8d 18h 52m,8d 18h 52m
HNTUSDT Perpetual,0,190.34%,38.07,27d 10h 20m,27d 10h 20m
LITUSDT Perpetual,1,189.66%,948.27,21d 4h 40m,21d 4h 40m
XRPUSDT Perpetual,17,189.60%,23700.21,1y 50d 5h 17m,1y 50d 5h 17m
SOLBUSD Perpetual,1,189.34%,946.74,31d 10h 58m,31d 10h 58m
1000LUNCBUSD Perpetual,24,188.54%,30.45,10d 1h 2m,10d 1h 2m
STORJUSDT Perpetual,0,188.20%,56.46,21d 12h 30m,21d 12h 30m
LITUSDT Perpetual,0,186.66%,56.00,22d 21h 39m,22d 21h 39m
MATICUSDT Perpetual,1,186.15%,29.78,48d 10h 12m,48d 10h 12m
BCHUSDT Perpetual,0,185.85%,10.93,25d 14h 19m,25d 14h 19m
ANTUSDT Perpetual,0,185.73%,27.86,25d 15h 24m,25d 15h 24m
BTSUSDT Perpetual,1,182.68%,184.52,50d 21h 42m,50d 21h 42m
SANDUSDT Perpetual,1,181.23%,54.37,43d 3h 53m,43d 3h 53m
LTCUSDT Perpetual,0,180.90%,644.04,1y 38d 10h 48m,1y 38d 10h 48m
PEOPLEUSDT Perpetual,0,179.92%,899.61,20d 11h 26m,20d 11h 26m
1000XECUSDT Perpetual,1,179.61%,8.98,18d 17h 48m,18d 17h 48m
ATOMUSDT Perpetual,0,178.12%,286.78,59d 23h 49m,59d 23h 49m
MATICUSDT Perpetual,4,177.22%,74.51,18d 20h 47m,18d 20h 47m
LITUSDT Perpetual,0,176.37%,32.07,22d 15h 13m,22d 15h 13m
DOTUSDT Perpetual,25,175.74%,2.46,7d 14h 50m,7d 14h 50m
XRPUSDT Perpetual,1,175.53%,10.73,28d 11h 8m,28d 11h 8m
ETHUSDT Perpetual,0,171.70%,171.70,20d 3h 41m,20d 3h 41m
IOTXUSDT Perpetual,0,169.66%,12.13,27d 7h 31m,27d 7h 31m
SANDUSDT Perpetual,0,169.27%,14.39,47d 1h 27m,47d 1h 27m
RLCUSDT Perpetual,0,168.37%,109.44,10d 19h 36m,10d 19h 36m
DUSKUSDT Perpetual,0,167.52%,33.50,9d 4h 2m,9d 4h 2m
LINKUSDT Perpetual,0,167.17%,66.87,22d 20h 27m,22d 20h 27m
1000LUNCBUSD Perpetual,0,166.62%,79.56,11d 16h 49m,11d 16h 49m
ADAUSDT Perpetual,2,166.60%,2165.88,40d 57m,40d 57m
BTCBUSD Perpetual,0,165.68%,115.98,19d 22h 28m,19d 22h 28m
BTCBUSD Perpetual,1,165.63%,115.95,19d 22h 27m,19d 22h 27m
SOLUSDT Perpetual,0,165.25%,82.63,22d 21h 41m,22d 21h 41m
TRXUSDT Perpetual,0,165.08%,239.38,118d 6h 52m,118d 6h 52m
XRPBUSD Perpetual,5,164.14%,6.57,192d 19h 45m,192d 19h 45m
TRBUSDT Perpetual,0,163.82%,18.84,28d 3h 42m,28d 3h 42m
BATUSDT Perpetual,0,162.69%,19.52,24d 9h 27m,24d 9h 27m
THETAUSDT Perpetual,0,162.53%,40.63,10d 12h 19m,10d 12h 19m
DOGEUSDT Perpetual,0,161.58%,23.27,46d 12h 14m,46d 12h 14m
RLCUSDT Perpetual,0,161.35%,27.43,11d 10h 2m,11d 10h 2m
ETHUSDT Perpetual,7,160.75%,80.38,6d 11h 57m,6d 11h 57m
THETAUSDT Perpetual,0,160.55%,161.36,26d 14h 29m,26d 14h 29m
BNBBUSD Perpetual,13,160.25%,11.44,28d 11h 43m,28d 11h 43m
MATICUSDT Perpetual,0,159.86%,30.73,38d 23h 35m,38d 23h 35m
LINKUSDT Perpetual,0,159.54%,10.64,10d 17h 46m,10d 17h 46m
FTMBUSD Perpetual,0,158.62%,15.86,28d 4h 4m,28d 4h 4m
SNXUSDT Perpetual,0,158.28%,46.84,13d 13h 15m,13d 13h 15m
OGNUSDT Perpetual,0,157.71%,27.60,13d 4h 35m,13d 4h 35m
CVCUSDT Perpetual,0,157.03%,39.26,27d 14h 36m,27d 14h 36m
DOGEUSDT Perpetual,1,156.42%,125.96,29d 20h 23m,29d 20h 23m
BTCUSDT Perpetual,2,156.28%,117.70,13d 22h 38m,13d 22h 38m
LTCUSDT Perpetual,0,156.14%,89.47,61d 7h 51m,61d 7h 51m
ETHBUSD Perpetual,0,155.80%,311.61,22d 40m,22d 40m
ADABUSD Perpetual,0,153.91%,1982.43,59d 6h 33m,59d 6h 33m
ETHBUSD Perpetual,2,153.77%,20.07,24d 15h 27m,24d 15h 27m
APEBUSD Perpetual,0,152.87%,2.98,15d 21h 20m,15d 21h 20m
SNXUSDT Perpetual,0,152.45%,22.87,21d 7h 55m,21d 7h 55m
ETHBUSD Perpetual,2,151.21%,2.80,15d 21h 18m,15d 21h 18m
GMTUSDT Perpetual,7,151.13%,9.07,15d 12h 9m,15d 12h 9m
BTCUSDT Perpetual,0,151.07%,347.48,15d 8h 37m,15d 8h 37m
MASKUSDT Perpetual,0,150.02%,22.50,18d 18h 38m,18d 18h 38m
TLMBUSD Perpetual,0,149.19%,37.30,31d 12h 29m,31d 12h 29m
MATICUSDT Perpetual,2,148.82%,74.41,47d 11h 7m,47d 11h 7m
SOLBUSD Perpetual,0,148.33%,148.33,25d 1h 7m,25d 1h 7m
ZENUSDT Perpetual,0,148.05%,392.33,1y 61d 15h 28m,1y 61d 15h 28m
ETHUSDT Perpetual,0,147.26%,16.20,26d 10h 15m,26d 10h 15m
BNBBUSD Perpetual,7,146.32%,1884.71,60d 8h 41m,60d 8h 41m
ETHUSDT Perpetual,1,145.29%,4.14,17d 5h 45m,17d 5h 45m
SANDUSDT Perpetual,0,144.66%,72.33,50d 3h 13m,50d 3h 13m
BTCUSDT Perpetual,0,144.29%,577.17,19d 19h 12m,19d 19h 12m
XRPUSDT Perpetual,1,144.19%,1.43,23d 23h 33m,23d 23h 33m
CHZUSDT Perpetual,0,143.69%,54.66,53d 19h 9m,53d 19h 9m
1000LUNCBUSD Perpetual,5,143.08%,14308.78,13d 13h 27m,13d 13h 27m
ADAUSDT Perpetual,11,142.37%,28.47,5d 1h 35m,5d 1h 35m
WAVESUSDT Perpetual,0,142.11%,142.11,58d 23h 37m,58d 23h 37m
GMTUSDT Perpetual,0,141.39%,706.96,13d 3h 5m,13d 3h 5m
LUNA2BUSD Perpetual,2,141.15%,6.20,30d 15h 25m,30d 15h 25m
APEBUSD Perpetual,0,140.56%,1757.06,30d 10h 34m,30d 10h 34m
BTCBUSD Perpetual,0,140.53%,1405.36,25d 4h 43m,25d 4h 43m
DASHUSDT Perpetual,0,139.32%,9.47,22d 4h 37m,22d 4h 37m
BTCBUSD Perpetual,7,138.40%,197.92,22d 23h 20m,22d 23h 20m
XRPUSDT Perpetual,0,136.65%,6.83,22d 10h 5m,22d 10h 5m
UNFIUSDT Perpetual,0,136.53%,273.08,25d 1h 50m,25d 1h 50m
MTLUSDT Perpetual,0,136.40%,40.92,21d 17h 42m,21d 17h 42m
XRPUSDT Perpetual,0,135.37%,42.64,1y 39d 16h 21m,1y 39d 16h 21m
ETHUSDT Perpetual,0,134.93%,134.94,22d 36m,22d 36m
BTCUSDT Perpetual,0,134.84%,53.42,13d 4h 29m,13d 4h 29m
APEUSDT Perpetual,0,133.88%,14.73,14d 21h 56m,14d 21h 56m
WAVESUSDT Perpetual,0,133.75%,668.76,23d 9h 13m,23d 9h 13m
SOLUSDT Perpetual,0,133.67%,200.51,10d 17h 25m,10d 17h 25m
AUDIOUSDT Perpetual,0,133.40%,26.68,18d 2h 1m,18d 2h 1m
UNIUSDT Perpetual,0,133.37%,361.46,1y 52d 7h 37m,1y 52d 7h 37m
BATUSDT Perpetual,0,133.24%,21.60,19d 9h 31m,19d 9h 31m
LITUSDT Perpetual,0,133.13%,332.85,23d 13h 53m,23d 13h 53m
PEOPLEUSDT Perpetual,0,132.11%,28.58,21d 1h 36m,21d 1h 36m
SANDUSDT Perpetual,0,131.72%,197.59,10d 19h 16m,10d 19h 16m
BTCUSDT Perpetual,1,130.55%,130.55,5d 59m,5d 59m
GALAUSDT Perpetual,0,130.23%,67.28,29d 5h 8m,29d 5h 8m
CHZUSDT Perpetual,0,129.81%,12.98,18d 16h 10m,18d 16h 10m
SOLUSDT Perpetual,0,129.19%,21.51,15d 1h 35m,15d 1h 35m
1000LUNCBUSD Perpetual,0,129.14%,12914.14,13d 13h 39m,13d 13h 39m
ETHUSDT Perpetual,1,128.74%,12.99,28d 1h 11m,28d 1h 11m
MATICUSDT Perpetual,0,128.49%,60.39,38d 12h 42m,38d 12h 42m
DODOBUSD Perpetual,0,127.98%,16.10,13d 17h 32m,13d 17h 32m
MATICUSDT Perpetual,0,127.88%,6.39,1y 48d 2h 40m,1y 48d 2h 40m
ETHBUSD Perpetual,0,127.32%,123.50,27d 19h 51m,27d 19h 51m
AXSUSDT Perpetual,0,127.24%,178.14,25d 19h 46m,25d 19h 46m
KAVAUSDT Perpetual,9,127.23%,4.71,7d 18h 15m,7d 18h 15m
GALAUSDT Perpetual,0,127.06%,82.60,30d 7h 54m,30d 7h 54m
1000SHIBUSDT Perpetual,1,126.04%,31.51,20d 5h 25m,20d 5h 25m
SUSHIUSDT Perpetual,0,125.37%,14.92,27d 2h 11m,27d 2h 11m
ANCBUSD Perpetual,2,124.80%,12480.30,21d 18h 51m,21d 18h 51m
ETHUSDT Perpetual,0,123.82%,57.70,28d 20m,28d 20m
WAVESUSDT Perpetual,0,123.77%,61.89,42d 6h 3m,42d 6h 3m
PEOPLEUSDT Perpetual,0,122.99%,246.00,29d 18h 13m,29d 18h 13m
1000SHIBUSDT Perpetual,0,122.96%,16.03,17d 9h 41m,17d 9h 41m
RVNUSDT Perpetual,0,122.71%,12.27,24d 23h 29m,24d 23h 29m
BTCBUSD Perpetual,0,122.59%,612.97,15d 13h 4m,15d 13h 4m
SUSHIUSDT Perpetual,0,122.26%,1222.62,28d 14h 49m,28d 14h 49m
ADAUSDT Perpetual,0,121.78%,24.92,26d 8h 22m,26d 8h 22m
LUNA2BUSD Perpetual,0,120.82%,38.43,27d 22h 27m,27d 22h 27m
DOTUSDT Perpetual,0,120.77%,89.20,26d 17h 10m,26d 17h 10m
XEMUSDT Perpetual,13,120.63%,24.13,8d 10h 44m,8d 10h 44m
BTCUSDT Perpetual,0,119.65%,17.95,13d 13h 35m,13d 13h 35m
CVCUSDT Perpetual,0,119.57%,17.94,136d 5h 24m,136d 5h 24m
ADAUSDT Perpetual,0,119.37%,35.81,1y 55d 14h 47m,1y 55d 14h 47m
GTCUSDT Perpetual,0,119.34%,835.40,44d 13h 52m,44d 13h 52m
DODOBUSD Perpetual,1,119.14%,11914.79,44d 13h 52m,44d 13h 52m
CHZUSDT Perpetual,0,118.89%,62.25,17d 4h 1m,17d 4h 1m
PEOPLEUSDT Perpetual,1,118.54%,237.81,50d 5h 53m,50d 5h 53m
APEBUSD Perpetual,0,118.42%,98.40,11d 14h 57m,11d 14h 57m
WAVESUSDT Perpetual,0,118.08%,70.85,22d 3h 55m,22d 3h 55m
BNBUSDT Perpetual,0,117.58%,40.94,28d 27m,28d 27m
ADAUSDT Perpetual,0,117.46%,29.37,11d 21h 22m,11d 21h 22m
ALICEUSDT Perpetual,0,117.41%,587.07,60d 8h,60d 8h
TLMBUSD Perpetual,0,117.27%,28.62,13d 17h 34m,13d 17h 34m
BNBUSDT Perpetual,0,116.95%,3.51,43d 4h 2m,43d 4h 2m
TRXUSDT Perpetual,0,116.60%,232.04,61d 8h 49m,61d 8h 49m
ROSEUSDT Perpetual,0,116.56%,167.42,21d 14h 37m,21d 14h 37m
WAVESUSDT Perpetual,0,115.56%,70.49,11d 4h 20m,11d 4h 20m
ADABUSD Perpetual,0,115.47%,19.63,58d 12h 31m,58d 12h 31m
APEBUSD Perpetual,0,114.91%,5.75,15d 2h 43m,15d 2h 43m
ETHUSDT Perpetual,1,114.79%,28.70,24d 3h 38m,24d 3h 38m
SOLBUSD Perpetual,2,114.23%,60.57,22d 19h 54m,22d 19h 54m
LINKUSDT Perpetual,0,114.08%,0.71,2d 22h 30m,2d 22h 30m
LTCUSDT Perpetual,0,112.98%,22.60,25d 5h 37m,25d 5h 37m
SOLBUSD Perpetual,0,112.97%,1455.12,29d 19h 19m,29d 19h 19m
LINKUSDT Perpetual,1,112.95%,16.98,9d 11h 40m,9d 11h 40m
SKLUSDT Perpetual,0,112.82%,39.49,27d 23h 25m,27d 23h 25m
1000SHIBUSDT Perpetual,0,112.69%,11.75,42d 3h 33m,42d 3h 33m
SOLUSDT Perpetual,0,112.52%,225.06,26d 11h 38m,26d 11h 38m
ALGOUSDT Perpetual,1,112.38%,73.05,30d 7h 52m,30d 7h 52m
GMTUSDT Perpetual,0,112.27%,79.71,15d 10h 9m,15d 10h 9m
FTMBUSD Perpetual,0,112.21%,12.34,33d 21h 11m,33d 21h 11m
1000SHIBUSDT Perpetual,0,112.11%,113.35,20d 2h 57m,20d 2h 57m
BNXUSDT Perpetual,2,111.95%,8396.62,28d 4h 43m,28d 4h 43m
ETCUSDT Perpetual,0,111.66%,164.14,118d 6h 54m,118d 6h 54m
XTZUSDT Perpetual,0,111.61%,334.83,19d 18h 59m,19d 18h 59m
SNXUSDT Perpetual,0,111.44%,24.52,12d 20h 37m,12d 20h 37m
ETHUSDT Perpetual,0,111.19%,44.48,26d 5h 14m,26d 5h 14m
BTCBUSD Perpetual,0,111.13%,222.27,22d 44m,22d 44m
AVAXBUSD Perpetual,0,110.75%,166.13,25d 16h 52m,25d 16h 52m
ETHBUSD Perpetual,0,110.51%,109.41,19d 12h 54m,19d 12h 54m
TOMOUSDT Perpetual,0,110.41%,220.82,28d 18h 35m,28d 18h 35m
ANTUSDT Perpetual,0,110.12%,7.71,25d 7h 9m,25d 7h 9m
PEOPLEUSDT Perpetual,3,109.74%,2194.81,14d 5h 32m,14d 5h 32m
DOGEBUSD Perpetual,0,109.69%,15.89,170d 3h 3m,170d 3h 3m
BTCBUSD Perpetual,0,109.39%,36.09,14d 18h 47m,14d 18h 47m
AVAXBUSD Perpetual,0,109.20%,16.38,26d 10h 50m,26d 10h 50m
UNFIUSDT Perpetual,0,109.04%,10.90,12d 5h 41m,12d 5h 41m
MANAUSDT Perpetual,0,108.60%,21.72,9d 16h 8m,9d 16h 8m
1000SHIBUSDT Perpetual,0,108.51%,32.55,18d 19h 3m,18d 19h 3m
ETHUSDT Perpetual,0,108.31%,274.33,20d 12h 15m,20d 12h 15m
XMRUSDT Perpetual,0,108.22%,158.01,118d 6h 56m,118d 6h 56m
NEOUSDT Perpetual,0,108.06%,1350.83,61d 3h 53m,61d 3h 53m
1000LUNCBUSD Perpetual,0,108.00%,21.60,8d 16h 53m,8d 16h 53m
ATOMUSDT Perpetual,0,107.03%,499.26,26d 2h 44m,26d 2h 44m
ADABUSD Perpetual,1,106.74%,320.23,34d 1h 22m,34d 1h 22m
BTCUSDT Perpetual,0,106.64%,5.33,13d 16h 14m,13d 16h 14m
PEOPLEUSDT Perpetual,0,106.53%,21.31,20d 3h 41m,20d 3h 41m
XRPUSDT Perpetual,1,106.44%,21.29,32d 8h 59m,32d 8h 59m
GMTBUSD Perpetual,2,106.25%,2.23,17d 10h 42m,17d 10h 42m
BTCBUSD Perpetual,0,106.19%,152.92,24d 6h 55m,24d 6h 55m
BTCBUSD Perpetual,0,106.05%,1056.76,22d 17h 30m,22d 17h 30m
JASMYUSDT Perpetual,1,106.02%,3.18,11d 1h 24m,11d 1h 24m
GMTBUSD Perpetual,1,105.73%,33.84,21d 15h 34m,21d 15h 34m
LINAUSDT Perpetual,0,105.66%,475.50,40d 6h 54m,40d 6h 54m
BANDUSDT Perpetual,0,105.51%,11.61,17d 8h 9m,17d 8h 9m
GRTUSDT Perpetual,0,105.50%,42.20,45d 10h 2m,45d 10h 2m
ICPBUSD Perpetual,0,105.31%,1053.13,31d 10h 42m,31d 10h 42m
1000SHIBUSDT Perpetual,0,105.03%,210.08,18d 17h 44m,18d 17h 44m
ICPBUSD Perpetual,0,104.72%,1309.08,31d 10h 29m,31d 10h 29m
BNBUSDT Perpetual,0,104.66%,5.44,18d 20h 11m,18d 20h 11m
REEFUSDT Perpetual,0,104.34%,14.61,49d 11h 24m,49d 11h 24m
BTCBUSD Perpetual,0,104.27%,78.37,27d 22h 22m,27d 22h 22m
SANDUSDT Perpetual,0,103.75%,518.77,28d 17h 40m,28d 17h 40m
ADAUSDT Perpetual,0,103.16%,18.64,12d 11h 26m,12d 11h 26m
STORJUSDT Perpetual,0,102.87%,22.63,22d 15h 8m,22d 15h 8m
ETHBUSD Perpetual,0,102.77%,51.39,20d 5h 24m,20d 5h 24m
ADAUSDT Perpetual,0,102.66%,6.16,10d 15h 42m,10d 15h 42m
DOTBUSD Perpetual,0,102.10%,306.32,33d 2h 30m,33d 2h 30m
GALAUSDT Perpetual,0,101.60%,4.46,16d 6h 5m,16d 6h 5m
BTCBUSD Perpetual,0,101.58%,1015.85,21d 4h 54m,21d 4h 54m
MANAUSDT Perpetual,0,101.17%,27.28,58d 5h 55m,58d 5h 55m
1000SHIBUSDT Perpetual,0,101.15%,10.19,19d 20h 51m,19d 20h 51m
CELRUSDT Perpetual,0,100.03%,150.06,10d 11h 47m,10d 11h 47m
ADAUSDT Perpetual,1,100.00%,50.00,28d 12h 26m,28d 12h 26m
BTCUSDT Perpetual,0,99.99%,20.77,21d 5h 12m,21d 5h 12m
ETHBUSD Perpetual,0,99.72%,18.95,13d 17h 58m,13d 17h 58m
ETHBUSD Perpetual,1,99.28%,164.82,26d 12h 14m,26d 12h 14m
BTCUSDT Perpetual,0,98.66%,118.40,28d 5h 21m,28d 5h 21m
ETHUSDT Perpetual,0,98.51%,14.70,26d 17h 45m,26d 17h 45m
BTCUSDT Perpetual,0,98.16%,82.56,5d 3h 40m,5d 3h 40m
DOGEUSDT Perpetual,0,97.95%,48.98,26d 19h 57m,26d 19h 57m
1000SHIBUSDT Perpetual,0,97.86%,2.94,16d 13h 6m,16d 13h 6m
DEFIUSDT Perpetual,0,97.55%,9.83,21d 12h 19m,21d 12h 19m
DODOBUSD Perpetual,0,97.43%,974.39,28d 13h 22m,28d 13h 22m
ADAUSDT Perpetual,0,96.85%,89.84,54d 25m,54d 25m
ADAUSDT Perpetual,0,96.48%,17.39,24d 4h 37m,24d 4h 37m
WAVESUSDT Perpetual,0,96.39%,240.99,1y 66d 15h 17m,1y 66d 15h 17m
1000SHIBUSDT Perpetual,0,96.24%,28.87,21d 10h 8m,21d 10h 8m
XTZUSDT Perpetual,0,96.22%,13.74,13d 18h,13d 18h
BTCUSDT Perpetual,0,96.20%,384.84,5d 18h,5d 18h
DUSKUSDT Perpetual,0,95.99%,239.98,27d 18h 26m,27d 18h 26m
ETHBUSD Perpetual,0,95.78%,18.20,12d 22h 9m,12d 22h 9m
LTCUSDT Perpetual,0,95.64%,639.85,58d 6h 6m,58d 6h 6m
BELUSDT Perpetual,0,95.46%,334.13,12d 12h 43m,12d 12h 43m
UNFIUSDT Perpetual,0,94.73%,6157.54,32d 17h 54m,32d 17h 54m
XRPUSDT Perpetual,0,94.66%,47.33,10d 21h 29m,10d 21h 29m
DOTUSDT Perpetual,0,94.48%,944.84,328d 12h 44m,328d 12h 44m
GALBUSD Perpetual,0,94.45%,236.13,26d 4h 41m,26d 4h 41m
LINKUSDT Perpetual,0,94.45%,472.26,63d 18h 30m,63d 18h 30m
