cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,395,1410.37%,4231.13,1y 54d 20h 6m,1y 54d 20h 6m
ADAUSDT Perpetual,750,1380.69%,165.68,61d 19h,61d 19h
ETHUSDT Perpetual,179,1248.11%,3744.36,1y 54d 20h 27m,1y 54d 20h 27m
DOGEUSDT Perpetual,65,1024.12%,178.20,1y 11h 31m,1y 11h 31m
CHZUSDT Perpetual,17,922.23%,2354.92,1y 28d 10h 27m,1y 28d 10h 27m
TRXUSDT Perpetual,50,870.35%,182.77,154d 20h 14m,154d 20h 14m
ALICEUSDT Perpetual,10,819.16%,737.25,348d 20h 49m,348d 20h 49m
ETHUSDT Perpetual,0,791.01%,1953.80,1y 54d 2h 39m,1y 54d 2h 39m
ANKRUSDT Perpetual,10,766.58%,76.66,320d 5h 48m,320d 5h 48m
XMRUSDT Perpetual,6,694.98%,4169.93,157d 22h 25m,157d 22h 25m
ETHUSDT Perpetual,0,680.71%,1851.55,1y 53d 11h 40m,1y 53d 11h 40m
UNFIUSDT Perpetual,59,666.35%,133.27,28d 16h 25m,28d 16h 25m
BTCUSDT Perpetual,33,640.73%,44.85,1y 32d 4h 11m,1y 32d 4h 11m
API3USDT Perpetual,19,627.41%,125.48,37d 8h 45m,37d 8h 45m
BAKEUSDT Perpetual,15,556.02%,55.60,48d 11h 11m,48d 11h 11m
XMRUSDT Perpetual,0,552.28%,1104.57,1y 24d 14h 44m,1y 24d 14h 44m
CRVUSDT Perpetual,0,502.72%,235.28,30d 12h 11m,30d 12h 11m
BTCUSDT Perpetual,3,439.74%,219.87,1y 86d 7h 21m,1y 86d 7h 21m
LTCUSDT Perpetual,1,419.55%,1254.48,1y 27d 10h 11m,1y 27d 10h 11m
UNIUSDT Perpetual,0,416.11%,1302.44,1y 27d 10h 13m,1y 27d 10h 13m
PEOPLEUSDT Perpetual,9,395.45%,32.70,42d 14h 8m,42d 14h 8m
ZECUSDT Perpetual,0,379.19%,189.60,138d 22h 40m,138d 22h 40m
BTCUSDT Perpetual,6,368.37%,99.46,21d 2h 20m,21d 2h 20m
DUSKUSDT Perpetual,5,367.82%,21.70,29d 14h 52m,29d 14h 52m
LTCUSDT Perpetual,0,360.53%,93.27,245d 5h 34m,245d 5h 34m
BTCUSDT Perpetual,2,360.31%,97.28,21d 2h 20m,21d 2h 20m
BAKEUSDT Perpetual,9,355.83%,366.11,19d 7h 9m,19d 7h 9m
ADAUSDT Perpetual,1,353.28%,23.81,61d 21h 10m,61d 21h 10m
KNCUSDT Perpetual,0,339.81%,849.54,1y 68d 19h 46m,1y 68d 19h 46m
ETHUSDT Perpetual,7,329.04%,46.95,29d 14h 30m,29d 14h 30m
LINKUSDT Perpetual,1,326.62%,263.91,61d 13h 9m,61d 13h 9m
BLZUSDT Perpetual,0,319.50%,95.85,153d 9h 59m,153d 9h 59m
