cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,537,1494.52%,4483.56,1y 62d 13h 8m,1y 62d 13h 8m
ETHUSDT Perpetual,250,1454.22%,4362.69,1y 62d 13h 29m,1y 62d 13h 29m
ADAUSDT Perpetual,1088,1278.93%,153.47,69d 12h 2m,69d 12h 2m
ETHUSDT Perpetual,0,1226.31%,245.26,34d 19h 40m,34d 19h 40m
ETHUSDT Perpetual,13,1113.25%,2749.74,1y 61d 19h 41m,1y 61d 19h 41m
BAKEUSDT Perpetual,50,1109.20%,110.92,56d 4h 14m,56d 4h 14m
DOGEUSDT Perpetual,92,1029.80%,179.19,1y 8d 4h 33m,1y 8d 4h 33m
CHZUSDT Perpetual,23,998.21%,2548.95,1y 36d 3h 29m,1y 36d 3h 29m
ETHUSDT Perpetual,0,956.43%,2601.50,1y 61d 4h 42m,1y 61d 4h 42m
TRXUSDT Perpetual,56,893.29%,187.59,162d 13h 16m,162d 13h 16m
UNFIUSDT Perpetual,95,855.58%,171.12,36d 9h 27m,36d 9h 27m
ALICEUSDT Perpetual,15,819.16%,737.25,356d 13h 51m,356d 13h 51m
ANKRUSDT Perpetual,12,801.04%,80.10,327d 22h 51m,327d 22h 51m
XMRUSDT Perpetual,7,781.58%,4689.54,165d 15h 28m,165d 15h 28m
XMRUSDT Perpetual,1,744.42%,1488.85,1y 32d 7h 46m,1y 32d 7h 46m
BTCUSDT Perpetual,46,640.73%,44.85,1y 39d 21h 13m,1y 39d 21h 13m
MATICUSDT Perpetual,5,628.70%,43.32,50d 22m,50d 22m
ZRXUSDT Perpetual,14,557.28%,27.86,22d 23h 29m,22d 23h 29m
UNIUSDT Perpetual,0,538.32%,1684.95,1y 35d 3h 16m,1y 35d 3h 16m
BTCUSDT Perpetual,9,535.78%,355.33,36d 19h 41m,36d 19h 41m
KNCUSDT Perpetual,6,505.83%,505.84,28d 19h 6m,28d 19h 6m
CRVUSDT Perpetual,0,502.72%,235.28,38d 5h 13m,38d 5h 13m
LTCUSDT Perpetual,1,496.90%,1485.75,1y 35d 3h 13m,1y 35d 3h 13m
PEOPLEUSDT Perpetual,11,487.32%,40.30,50d 7h 10m,50d 7h 10m
BTCUSDT Perpetual,5,464.56%,232.28,1y 94d 23m,1y 94d 23m
ZECUSDT Perpetual,0,442.26%,221.13,146d 15h 42m,146d 15h 42m
DOTUSDT Perpetual,2,434.42%,1311.96,70d 5h 17m,70d 5h 17m
DOTUSDT Perpetual,0,425.55%,22.43,35d 7h 17m,35d 7h 17m
LINKUSDT Perpetual,1,408.28%,329.89,69d 6h 12m,69d 6h 12m
EOSUSDT Perpetual,0,406.83%,813.66,37d 18h 55m,37d 18h 55m
BLZUSDT Perpetual,0,403.88%,121.17,161d 3h 1m,161d 3h 1m
EOSUSDT Perpetual,4,394.17%,118.25,22d 3h 30m,22d 3h 30m
SNXUSDT Perpetual,67,387.62%,23.57,29d 22h 8m,29d 22h 8m
ANTUSDT Perpetual,0,385.46%,57.82,34d 12h 26m,34d 12h 26m
DOTUSDT Perpetual,0,385.25%,58.75,28d 1h 12m,28d 1h 12m
ADAUSDT Perpetual,3,381.61%,25.72,69d 14h 13m,69d 14h 13m
KNCUSDT Perpetual,0,371.31%,928.30,1y 76d 12h 49m,1y 76d 12h 49m
TRBUSDT Perpetual,5,371.07%,190.92,40d 3h 38m,40d 3h 38m
LTCUSDT Perpetual,2,360.53%,93.27,252d 22h 37m,252d 22h 37m
BTCUSDT Perpetual,26,360.41%,97.31,28d 19h 22m,28d 19h 22m
LTCUSDT Perpetual,0,354.49%,203.12,70d 4h 53m,70d 4h 53m
YFIUSDT Perpetual,1,352.83%,52.93,25d 13h 17m,25d 13h 17m
MASKUSDT Perpetual,0,338.56%,677.13,29d 17h 3m,29d 17h 3m
LUNA2BUSD Perpetual,1,337.83%,371.62,36d 10h 5m,36d 10h 5m
SANDUSDT Perpetual,1,332.16%,99.65,52d 55m,52d 55m
TRXUSDT Perpetual,2,324.91%,415.89,184d 10h 55m,184d 10h 55m
LINKUSDT Perpetual,1,319.27%,1596.37,71d 15h 56m,71d 15h 56m
TRXUSDT Perpetual,0,316.93%,158.47,110d 3h 43m,110d 3h 43m
LUNA2BUSD Perpetual,5,314.57%,471.87,34d 17h 26m,34d 17h 26m
MANAUSDT Perpetual,1,314.17%,62.83,40d 5h 6m,40d 5h 6m
ARUSDT Perpetual,0,312.97%,281.67,146d 15h 46m,146d 15h 46m
APEUSDT Perpetual,0,309.74%,154.87,64d 9h 37m,64d 9h 37m
AVAXUSDT Perpetual,0,307.43%,676.35,245d 1h 40m,245d 1h 40m
FTMBUSD Perpetual,1,304.67%,33.51,42d 18h 13m,42d 18h 13m
SANDUSDT Perpetual,0,304.21%,25.86,55d 22h 30m,55d 22h 30m
KSMUSDT Perpetual,0,303.79%,631.89,70d 5h 2m,70d 5h 2m
JASMYUSDT Perpetual,0,302.48%,14.52,36d 23h 39m,36d 23h 39m
SOLUSDT Perpetual,3,295.40%,24.43,33d 58m,33d 58m
ADAUSDT Perpetual,2,291.23%,3786.03,48d 21h 59m,48d 21h 59m
THETAUSDT Perpetual,0,286.36%,71.59,19d 9h 21m,19d 9h 21m
UNIUSDT Perpetual,0,285.90%,48.60,67d 9h 53m,67d 9h 53m
BTSUSDT Perpetual,1,284.05%,286.90,59d 18h 44m,59d 18h 44m
KSMUSDT Perpetual,0,281.30%,472.59,39d 1h,39d 1h
TLMBUSD Perpetual,1,280.31%,420.48,34d 13h 27m,34d 13h 27m
XRPUSDT Perpetual,3,278.88%,55.78,41d 6h 2m,41d 6h 2m
ETCUSDT Perpetual,1,275.49%,1239.73,80d 13h 48m,80d 13h 48m
GALAUSDT Perpetual,1,272.90%,40.94,41d 2h 19m,41d 2h 19m
ATOMUSDT Perpetual,0,268.52%,91.30,239d 12h 7m,239d 12h 7m
SUSHIUSDT Perpetual,1,268.16%,96.54,59d 11h 57m,59d 11h 57m
IOSTUSDT Perpetual,2,264.85%,14.83,37d 46m,37d 46m
ANCBUSD Perpetual,5,258.33%,77.50,30d 21h 17m,30d 21h 17m
BNBUSDT Perpetual,0,254.44%,636.10,1y 85d 11h 22m,1y 85d 11h 22m
AVAXUSDT Perpetual,1,254.15%,246.53,54d 9h 41m,54d 9h 41m
API3USDT Perpetual,0,253.61%,31.45,21d 3h 26m,21d 3h 26m
SOLBUSD Perpetual,2,252.68%,1263.43,40d 8h,40d 8h
DOGEUSDT Perpetual,1,248.26%,35.75,55d 9h 16m,55d 9h 16m
HNTUSDT Perpetual,1,242.71%,50.97,41d 20h 35m,41d 20h 35m
PEOPLEUSDT Perpetual,0,239.11%,1195.59,54d 6h 49m,54d 6h 49m
ATOMUSDT Perpetual,0,238.42%,383.86,68d 20h 51m,68d 20h 51m
CRVUSDT Perpetual,0,236.72%,222.23,68d 21h 1m,68d 21h 1m
FILUSDT Perpetual,0,235.43%,816.49,69d 6h 35m,69d 6h 35m
REEFUSDT Perpetual,0,230.50%,32.27,58d 8h 26m,58d 8h 26m
LITUSDT Perpetual,2,229.12%,1145.56,30d 1h 42m,30d 1h 42m
GALBUSD Perpetual,0,228.23%,39.01,22d 9h 45m,22d 9h 45m
ADAUSDT Perpetual,0,227.29%,56.82,20d 18h 25m,20d 18h 25m
XRPUSDT Perpetual,22,219.73%,27466.25,1y 59d 2h 19m,1y 59d 2h 19m
STORJUSDT Perpetual,0,218.87%,65.66,30d 9h 33m,30d 9h 33m
ETHUSDT Perpetual,3,218.43%,1273.49,39d 31m,39d 31m
GMTUSDT Perpetual,7,218.03%,8.70,37d 14h 15m,37d 14h 15m
1000SHIBUSDT Perpetual,0,216.57%,6.50,25d 10h 9m,25d 10h 9m
ZILUSDT Perpetual,2,216.07%,18.37,22d 2h,22d 2h
ADABUSD Perpetual,1,212.99%,2743.35,68d 3h 36m,68d 3h 36m
LTCUSDT Perpetual,0,212.83%,1423.83,67d 3h 8m,67d 3h 8m
ADAUSDT Perpetual,0,212.64%,35.34,172d 20h 39m,172d 20h 39m
CRVUSDT Perpetual,0,211.32%,52.83,54d 2h 48m,54d 2h 48m
ZILUSDT Perpetual,0,211.16%,2.32,100d 19h 25m,100d 19h 25m
LITUSDT Perpetual,0,210.65%,63.20,31d 18h 42m,31d 18h 42m
DOGEUSDT Perpetual,1,208.38%,167.79,38d 17h 26m,38d 17h 26m
LINKUSDT Perpetual,1,208.26%,13.89,19d 14h 48m,19d 14h 48m
LTCUSDT Perpetual,0,207.40%,738.38,1y 47d 7h 50m,1y 47d 7h 50m
SNXUSDT Perpetual,0,206.42%,30.96,30d 4h 58m,30d 4h 58m
ETCUSDT Perpetual,0,205.95%,302.75,127d 3h 56m,127d 3h 56m
ETCUSDT Perpetual,0,205.20%,61.56,66d 12h 33m,66d 12h 33m
UNIUSDT Perpetual,0,200.87%,544.38,1y 61d 4h 39m,1y 61d 4h 39m
CHZUSDT Perpetual,2,200.87%,12.57,9d 9h 59m,9d 9h 59m
ETHBUSD Perpetual,1,200.08%,4001.63,41d 5h 33m,41d 5h 33m
SANDUSDT Perpetual,0,199.29%,99.65,59d 16m,59d 16m
LITUSDT Perpetual,0,199.29%,36.23,31d 12h 16m,31d 12h 16m
WAVESUSDT Perpetual,0,197.30%,39.46,27d 3h 16m,27d 3h 16m
