cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,384,1429.01%,4287.05,1y 53d 12h 6m,1y 53d 12h 6m
ADAUSDT Perpetual,707,1351.10%,162.13,60d 11h,60d 11h
ETHUSDT Perpetual,175,1293.57%,3880.71,1y 53d 12h 27m,1y 53d 12h 27m
DOGEUSDT Perpetual,61,1026.29%,178.58,364d 3h 31m,364d 3h 31m
CHZUSDT Perpetual,17,968.28%,2472.51,1y 27d 2h 27m,1y 27d 2h 27m
TRXUSDT Perpetual,48,874.22%,183.59,153d 12h 14m,153d 12h 14m
ETHUSDT Perpetual,0,852.76%,2106.33,1y 52d 18h 39m,1y 52d 18h 39m
BAKEUSDT Perpetual,10,837.41%,83.74,47d 3h 11m,47d 3h 11m
ALICEUSDT Perpetual,9,819.16%,737.25,347d 12h 49m,347d 12h 49m
ANKRUSDT Perpetual,6,775.92%,77.59,318d 21h 49m,318d 21h 49m
UNFIUSDT Perpetual,51,756.49%,151.30,27d 8h 25m,27d 8h 25m
ETHUSDT Perpetual,0,733.88%,1996.16,1y 52d 3h 40m,1y 52d 3h 40m
XMRUSDT Perpetual,5,720.66%,4324.00,156d 14h 25m,156d 14h 25m
BTCUSDT Perpetual,28,640.73%,44.85,1y 30d 20h 11m,1y 30d 20h 11m
XMRUSDT Perpetual,0,611.47%,1222.95,1y 23d 6h 44m,1y 23d 6h 44m
API3USDT Perpetual,14,503.62%,100.72,36d 46m,36d 46m
CRVUSDT Perpetual,0,502.72%,235.28,29d 4h 11m,29d 4h 11m
BTCUSDT Perpetual,3,445.67%,222.84,1y 84d 23h 21m,1y 84d 23h 21m
LTCUSDT Perpetual,1,439.34%,1313.63,1y 26d 2h 11m,1y 26d 2h 11m
UNIUSDT Perpetual,0,438.80%,1373.45,1y 26d 2h 14m,1y 26d 2h 14m
BTCUSDT Perpetual,5,419.16%,113.18,19d 18h 20m,19d 18h 20m
BTCUSDT Perpetual,2,413.40%,111.62,19d 18h 20m,19d 18h 20m
ZECUSDT Perpetual,0,410.90%,205.45,137d 14h 40m,137d 14h 40m
PEOPLEUSDT Perpetual,8,399.81%,33.06,41d 6h 8m,41d 6h 8m
DUSKUSDT Perpetual,3,375.55%,22.16,28d 6h 52m,28d 6h 52m
LTCUSDT Perpetual,0,360.53%,93.27,243d 21h 34m,243d 21h 34m
ADAUSDT Perpetual,1,358.87%,24.19,60d 13h 10m,60d 13h 10m
BLZUSDT Perpetual,0,349.67%,104.90,152d 1h 59m,152d 1h 59m
LINKUSDT Perpetual,1,349.26%,282.21,60d 5h 9m,60d 5h 9m
KNCUSDT Perpetual,0,348.27%,870.69,1y 67d 11h 47m,1y 67d 11h 47m
ETHUSDT Perpetual,4,336.64%,10.10,13d 9h 51m,13d 9h 51m
BTCUSDT Perpetual,7,335.30%,222.38,27d 18h 39m,27d 18h 39m
ZRXUSDT Perpetual,6,323.47%,16.17,13d 22h 27m,13d 22h 27m
TRXUSDT Perpetual,2,311.33%,398.51,175d 9h 53m,175d 9h 53m
TRXUSDT Perpetual,0,307.57%,153.79,101d 2h 41m,101d 2h 41m
AVAXUSDT Perpetual,0,307.43%,676.35,236d 38m,236d 38m
KNCUSDT Perpetual,3,305.99%,306.00,19d 18h 4m,19d 18h 4m
ETHUSDT Perpetual,4,302.24%,43.13,28d 6h 30m,28d 6h 30m
EOSUSDT Perpetual,0,302.15%,604.31,28d 17h 53m,28d 17h 53m
TRBUSDT Perpetual,4,292.86%,150.68,31d 2h 36m,31d 2h 36m
SOLUSDT Perpetual,2,287.21%,23.75,23d 23h 56m,23d 23h 56m
MATICUSDT Perpetual,0,282.79%,19.48,40d 23h 20m,40d 23h 20m
ARUSDT Perpetual,0,280.88%,252.79,137d 14h 44m,137d 14h 44m
SNXUSDT Perpetual,43,278.75%,16.95,20d 21h 6m,20d 21h 6m
UNIUSDT Perpetual,0,267.40%,45.46,58d 8h 51m,58d 8h 51m
DOTUSDT Perpetual,0,265.45%,13.99,26d 6h 15m,26d 6h 15m
BTSUSDT Perpetual,0,264.09%,34.33,21d 13h 14m,21d 13h 14m
XMRUSDT Perpetual,1,262.86%,573.04,115d 8h 49m,115d 8h 49m
DOTUSDT Perpetual,2,261.98%,791.20,61d 4h 15m,61d 4h 15m
1000SHIBUSDT Perpetual,5,261.10%,26.11,16d 23h 13m,16d 23h 13m
BTCUSDT Perpetual,1,259.40%,27.60,17d 12h 11m,17d 12h 11m
LINKUSDT Perpetual,0,257.70%,1288.51,62d 14h 54m,62d 14h 54m
ETHUSDT Perpetual,0,255.76%,11.51,21d 4h 24m,21d 4h 24m
GMTUSDT Perpetual,5,254.26%,381.40,12d 5h 28m,12d 5h 28m
MASKUSDT Perpetual,0,252.74%,505.49,20d 16h,20d 16h
THETAUSDT Perpetual,0,251.68%,100.67,27d 4h 31m,27d 4h 31m
LUNA2BUSD Perpetual,1,251.38%,276.53,27d 9h 3m,27d 9h 3m
TLMBUSD Perpetual,0,248.50%,372.76,25d 12h 25m,25d 12h 25m
APEUSDT Perpetual,0,245.97%,24.60,13d 10h 52m,13d 10h 52m
ATOMUSDT Perpetual,0,245.70%,83.54,230d 11h 5m,230d 11h 5m
EOSUSDT Perpetual,0,244.89%,73.47,13d 2h 27m,13d 2h 27m
AXSUSDT Perpetual,1,244.19%,128.35,21d 18h 37m,21d 18h 37m
BNBUSDT Perpetual,0,239.64%,599.12,1y 76d 10h 19m,1y 76d 10h 19m
IOSTUSDT Perpetual,2,238.08%,13.33,27d 23h 44m,27d 23h 44m
BTCBUSD Perpetual,12,236.91%,19.36,23d 9h 38m,23d 9h 38m
FLMUSDT Perpetual,1,236.39%,30.76,16d 19h 36m,16d 19h 36m
ETHUSDT Perpetual,0,230.63%,20.76,17d 4h 46m,17d 4h 46m
MANAUSDT Perpetual,1,227.80%,45.56,31d 4h 4m,31d 4h 4m
LUNA2BUSD Perpetual,3,227.29%,340.94,25d 16h 23m,25d 16h 23m
ANCBUSD Perpetual,2,225.45%,67.64,21d 20h 15m,21d 20h 15m
ETHBUSD Perpetual,13,223.26%,270.16,25d 6h 16m,25d 6h 16m
JASMYUSDT Perpetual,0,223.13%,10.71,27d 22h 37m,27d 22h 37m
ETHUSDT Perpetual,1,219.50%,35.12,16d 11h 10m,16d 11h 10m
ALPHAUSDT Perpetual,0,218.87%,5.91,20d 6h 40m,20d 6h 40m
API3USDT Perpetual,0,218.57%,27.10,12d 2h 24m,12d 2h 24m
GMTUSDT Perpetual,0,218.03%,8.70,28d 13h 13m,28d 13h 13m
BNBUSDT Perpetual,1,217.24%,16.25,27d 15h 35m,27d 15h 35m
KSMUSDT Perpetual,0,217.11%,364.75,29d 23h 58m,29d 23h 58m
SUSHIUSDT Perpetual,1,213.26%,76.77,50d 10h 55m,50d 10h 55m
ADAUSDT Perpetual,0,212.64%,35.34,163d 19h 37m,163d 19h 37m
ZILUSDT Perpetual,0,211.16%,2.32,91d 18h 22m,91d 18h 22m
AVAXUSDT Perpetual,0,210.44%,119.62,21d 18h 38m,21d 18h 38m
PEOPLEUSDT Perpetual,0,210.04%,1050.24,45d 5h 47m,45d 5h 47m
NEARUSDT Perpetual,0,204.29%,107.09,21d 19h 12m,21d 19h 12m
ETHUSDT Perpetual,0,203.87%,1.16,7d 21h 10m,7d 21h 10m
ETHUSDT Perpetual,1,201.87%,23.90,27d 17h 30m,27d 17h 30m
HNTUSDT Perpetual,1,201.62%,42.34,32d 19h 33m,32d 19h 33m
1000LUNCBUSD Perpetual,24,196.93%,31.81,9d 21h 2m,9d 21h 2m
XEMUSDT Perpetual,24,196.71%,39.34,8d 14h 53m,8d 14h 53m
BCHUSDT Perpetual,0,196.13%,11.53,25d 10h 20m,25d 10h 20m
1000SHIBUSDT Perpetual,9,195.13%,15.61,18d 13h 54m,18d 13h 54m
LINKUSDT Perpetual,0,193.52%,105.78,18d 23h 48m,18d 23h 48m
AVAXUSDT Perpetual,1,192.35%,186.59,45d 8h 39m,45d 8h 39m
LITUSDT Perpetual,1,192.14%,960.68,21d 40m,21d 40m
DOTUSDT Perpetual,0,191.86%,29.26,19d 10m,19d 10m
BAKEUSDT Perpetual,9,191.75%,197.29,17d 23h 9m,17d 23h 9m
LITUSDT Perpetual,0,191.31%,57.39,22d 17h 40m,22d 17h 40m
BTCBUSD Perpetual,0,190.78%,190.79,12d 47m,12d 47m
HNTUSDT Perpetual,0,190.49%,38.10,27d 6h 20m,27d 6h 20m
SNXUSDT Perpetual,1,190.38%,23.44,11d 11h 51m,11d 11h 51m
SOLBUSD Perpetual,1,189.95%,949.79,31d 6h 58m,31d 6h 58m
XRPUSDT Perpetual,17,189.38%,23673.53,1y 50d 1h 17m,1y 50d 1h 17m
STORJUSDT Perpetual,0,188.39%,56.52,21d 8h 30m,21d 8h 30m
ATOMUSDT Perpetual,0,188.35%,303.25,59d 19h 49m,59d 19h 49m
MATICUSDT Perpetual,0,188.07%,24.19,17d 12h 33m,17d 12h 33m
ANTUSDT Perpetual,0,187.50%,28.13,25d 11h 24m,25d 11h 24m
ETHUSDT Perpetual,0,186.67%,186.67,10d 9h 35m,10d 9h 35m
SANDUSDT Perpetual,1,185.47%,55.64,42d 23h 53m,42d 23h 53m
BTSUSDT Perpetual,1,185.33%,187.19,50d 17h 42m,50d 17h 42m
MATICUSDT Perpetual,1,184.90%,29.58,48d 6h 13m,48d 6h 13m
PEOPLEUSDT Perpetual,0,183.18%,915.94,20d 7h 27m,20d 7h 27m
LITUSDT Perpetual,0,181.85%,33.06,22d 11h 13m,22d 11h 13m
LTCUSDT Perpetual,0,181.12%,644.81,1y 38d 6h 48m,1y 38d 6h 48m
1000XECUSDT Perpetual,1,180.15%,9.01,18d 13h 49m,18d 13h 49m
MATICUSDT Perpetual,4,177.51%,74.63,18d 16h 48m,18d 16h 48m
DOTUSDT Perpetual,25,176.55%,2.47,7d 10h 50m,7d 10h 50m
XRPUSDT Perpetual,1,175.73%,10.74,28d 7h 8m,28d 7h 8m
GMTUSDT Perpetual,7,174.58%,10.48,15d 8h 9m,15d 8h 9m
SANDUSDT Perpetual,0,172.31%,14.65,46d 21h 27m,46d 21h 27m
ETHUSDT Perpetual,0,172.09%,172.09,19d 23h 41m,19d 23h 41m
1000LUNCBUSD Perpetual,0,169.98%,81.17,11d 12h 49m,11d 12h 49m
RLCUSDT Perpetual,0,169.31%,110.05,10d 15h 37m,10d 15h 37m
IOTXUSDT Perpetual,0,169.16%,12.10,27d 3h 31m,27d 3h 31m
TRBUSDT Perpetual,0,167.73%,19.29,27d 23h 42m,27d 23h 42m
LINKUSDT Perpetual,0,166.44%,66.58,22d 16h 27m,22d 16h 27m
TRXUSDT Perpetual,0,164.96%,239.20,118d 2h 52m,118d 2h 52m
BTCBUSD Perpetual,1,164.94%,115.46,19d 18h 28m,19d 18h 28m
BTCBUSD Perpetual,0,164.76%,115.34,19d 18h 28m,19d 18h 28m
DOGEUSDT Perpetual,0,164.42%,23.68,46d 8h 14m,46d 8h 14m
XRPBUSD Perpetual,5,164.14%,6.57,192d 15h 46m,192d 15h 46m
SOLUSDT Perpetual,0,163.70%,81.85,22d 17h 41m,22d 17h 41m
BATUSDT Perpetual,0,162.65%,19.52,24d 5h 28m,24d 5h 28m
THETAUSDT Perpetual,0,161.55%,40.39,10d 8h 19m,10d 8h 19m
RLCUSDT Perpetual,0,161.35%,27.43,11d 6h 2m,11d 6h 2m
ADAUSDT Perpetual,2,161.22%,2095.89,39d 20h 57m,39d 20h 57m
BNBBUSD Perpetual,13,160.01%,11.42,28d 7h 44m,28d 7h 44m
DUSKUSDT Perpetual,0,159.47%,31.90,9d 2m,9d 2m
THETAUSDT Perpetual,0,159.21%,160.01,26d 10h 30m,26d 10h 30m
MATICUSDT Perpetual,0,158.62%,30.49,38d 19h 35m,38d 19h 35m
ETHUSDT Perpetual,6,158.48%,79.24,6d 7h 58m,6d 7h 58m
