cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,393,1422.71%,4268.16,1y 54d 12h 6m,1y 54d 12h 6m
ADAUSDT Perpetual,740,1367.09%,164.05,61d 11h,61d 11h
ETHUSDT Perpetual,179,1267.54%,3802.63,1y 54d 12h 27m,1y 54d 12h 27m
DOGEUSDT Perpetual,63,1025.20%,178.39,1y 3h 31m,1y 3h 31m
CHZUSDT Perpetual,17,944.68%,2412.25,1y 28d 2h 27m,1y 28d 2h 27m
TRXUSDT Perpetual,49,875.08%,183.77,154d 12h 13m,154d 12h 13m
ALICEUSDT Perpetual,10,819.16%,737.25,348d 12h 49m,348d 12h 49m
ETHUSDT Perpetual,0,816.64%,2017.11,1y 53d 18h 38m,1y 53d 18h 38m
ANKRUSDT Perpetual,8,774.22%,77.42,319d 21h 48m,319d 21h 48m
UNFIUSDT Perpetual,57,735.99%,147.20,28d 8h 24m,28d 8h 24m
XMRUSDT Perpetual,6,711.55%,4269.31,157d 14h 25m,157d 14h 25m
ETHUSDT Perpetual,0,702.74%,1911.46,1y 53d 3h 39m,1y 53d 3h 39m
BAKEUSDT Perpetual,14,694.82%,69.48,48d 3h 11m,48d 3h 11m
BTCUSDT Perpetual,33,640.73%,44.85,1y 31d 20h 11m,1y 31d 20h 11m
API3USDT Perpetual,19,596.17%,119.23,37d 45m,37d 45m
XMRUSDT Perpetual,0,587.24%,1174.48,1y 24d 6h 43m,1y 24d 6h 43m
CRVUSDT Perpetual,0,502.72%,235.28,30d 4h 11m,30d 4h 11m
BTCUSDT Perpetual,3,442.63%,221.32,1y 85d 23h 20m,1y 85d 23h 20m
UNIUSDT Perpetual,0,432.59%,1354.03,1y 27d 2h 13m,1y 27d 2h 13m
LTCUSDT Perpetual,1,427.90%,1279.44,1y 27d 2h 11m,1y 27d 2h 11m
BTCUSDT Perpetual,6,407.01%,109.89,20d 18h 19m,20d 18h 19m
BTCUSDT Perpetual,2,399.84%,107.96,20d 18h 20m,20d 18h 20m
PEOPLEUSDT Perpetual,8,399.34%,33.03,42d 6h 8m,42d 6h 8m
ZECUSDT Perpetual,0,392.10%,196.05,138d 14h 40m,138d 14h 40m
DUSKUSDT Perpetual,4,378.21%,22.31,29d 6h 52m,29d 6h 52m
LTCUSDT Perpetual,0,360.53%,93.27,244d 21h 34m,244d 21h 34m
ADAUSDT Perpetual,1,356.82%,24.05,61d 13h 10m,61d 13h 10m
KNCUSDT Perpetual,0,344.92%,862.31,1y 68d 11h 46m,1y 68d 11h 46m
LINKUSDT Perpetual,1,342.45%,276.71,61d 5h 9m,61d 5h 9m
BLZUSDT Perpetual,0,335.06%,100.52,153d 1h 59m,153d 1h 59m
ETHUSDT Perpetual,7,321.96%,45.94,29d 6h 29m,29d 6h 29m
TRXUSDT Perpetual,2,311.92%,399.26,176d 9h 53m,176d 9h 53m
TRXUSDT Perpetual,0,307.88%,153.94,102d 2h 41m,102d 2h 41m
AVAXUSDT Perpetual,0,307.43%,676.35,237d 37m,237d 37m
MATICUSDT Perpetual,1,302.89%,20.87,41d 23h 20m,41d 23h 20m
TRBUSDT Perpetual,4,299.35%,154.02,32d 2h 35m,32d 2h 35m
BTCUSDT Perpetual,7,294.59%,195.38,28d 18h 39m,28d 18h 39m
BAKEUSDT Perpetual,9,293.42%,301.90,18d 23h 9m,18d 23h 9m
BTSUSDT Perpetual,0,292.35%,38.01,22d 13h 13m,22d 13h 13m
KNCUSDT Perpetual,3,290.90%,290.90,20d 18h 4m,20d 18h 4m
ZRXUSDT Perpetual,7,287.50%,14.38,14d 22h 27m,14d 22h 27m
SOLUSDT Perpetual,2,287.21%,23.75,24d 23h 55m,24d 23h 55m
ETHBUSD Perpetual,15,286.78%,347.01,26d 6h 16m,26d 6h 16m
EOSUSDT Perpetual,0,285.69%,571.40,29d 17h 52m,29d 17h 52m
ETHUSDT Perpetual,0,284.98%,1.62,8d 21h 10m,8d 21h 10m
SNXUSDT Perpetual,45,282.06%,17.15,21d 21h 6m,21d 21h 6m
UNIUSDT Perpetual,0,275.24%,46.79,59d 8h 50m,59d 8h 50m
GMTUSDT Perpetual,5,270.55%,405.83,13d 5h 27m,13d 5h 27m
ARUSDT Perpetual,0,268.36%,241.53,138d 14h 44m,138d 14h 44m
1000SHIBUSDT Perpetual,5,266.99%,26.70,17d 23h 13m,17d 23h 13m
ETHUSDT Perpetual,0,258.81%,258.81,11d 9h 35m,11d 9h 35m
THETAUSDT Perpetual,0,257.84%,103.14,28d 4h 31m,28d 4h 31m
BTCBUSD Perpetual,14,257.72%,21.06,24d 9h 38m,24d 9h 38m
JASMYUSDT Perpetual,0,250.66%,12.03,28d 22h 37m,28d 22h 37m
TLMBUSD Perpetual,1,250.39%,375.59,26d 12h 25m,26d 12h 25m
LINKUSDT Perpetual,0,248.06%,1240.33,63d 14h 54m,63d 14h 54m
AXSUSDT Perpetual,1,244.00%,128.25,22d 18h 37m,22d 18h 37m
XMRUSDT Perpetual,1,242.70%,529.09,116d 8h 49m,116d 8h 49m
1000SHIBUSDT Perpetual,9,239.21%,19.14,19d 13h 54m,19d 13h 54m
BNBUSDT Perpetual,0,238.22%,595.57,1y 77d 10h 19m,1y 77d 10h 19m
EOSUSDT Perpetual,2,237.44%,71.23,14d 2h 27m,14d 2h 27m
IOSTUSDT Perpetual,2,236.82%,13.26,28d 23h 44m,28d 23h 44m
ETHUSDT Perpetual,5,236.01%,7.08,14d 9h 51m,14d 9h 51m
FLMUSDT Perpetual,2,232.48%,30.25,17d 19h 36m,17d 19h 36m
BNBUSDT Perpetual,1,228.72%,17.11,28d 15h 34m,28d 15h 34m
