cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,393,1420.90%,4262.73,1y 54d 13h 6m,1y 54d 13h 6m
ADAUSDT Perpetual,742,1368.86%,164.26,61d 12h,61d 12h
ETHUSDT Perpetual,179,1263.84%,3791.53,1y 54d 13h 27m,1y 54d 13h 27m
DOGEUSDT Perpetual,64,1025.08%,178.36,1y 4h 31m,1y 4h 31m
CHZUSDT Perpetual,17,941.92%,2405.20,1y 28d 3h 27m,1y 28d 3h 27m
TRXUSDT Perpetual,49,874.37%,183.62,154d 13h 14m,154d 13h 14m
ALICEUSDT Perpetual,10,819.16%,737.25,348d 13h 49m,348d 13h 49m
ETHUSDT Perpetual,0,811.72%,2004.96,1y 53d 19h 39m,1y 53d 19h 39m
ANKRUSDT Perpetual,8,773.04%,77.30,319d 22h 48m,319d 22h 48m
UNFIUSDT Perpetual,58,733.44%,146.69,28d 9h 24m,28d 9h 24m
XMRUSDT Perpetual,6,710.43%,4262.58,157d 15h 25m,157d 15h 25m
ETHUSDT Perpetual,0,698.55%,1900.06,1y 53d 4h 39m,1y 53d 4h 39m
BAKEUSDT Perpetual,14,685.65%,68.57,48d 4h 11m,48d 4h 11m
BTCUSDT Perpetual,33,640.73%,44.85,1y 31d 21h 11m,1y 31d 21h 11m
API3USDT Perpetual,19,597.74%,119.55,37d 1h 45m,37d 1h 45m
XMRUSDT Perpetual,0,584.84%,1169.69,1y 24d 7h 44m,1y 24d 7h 44m
CRVUSDT Perpetual,0,502.72%,235.28,30d 5h 11m,30d 5h 11m
BTCUSDT Perpetual,3,442.39%,221.20,1y 86d 21m,1y 86d 21m
LTCUSDT Perpetual,1,427.51%,1278.27,1y 27d 3h 11m,1y 27d 3h 11m
UNIUSDT Perpetual,0,427.51%,1338.12,1y 27d 3h 13m,1y 27d 3h 13m
BTCUSDT Perpetual,6,404.10%,109.11,20d 19h 20m,20d 19h 20m
BTCUSDT Perpetual,2,397.07%,107.21,20d 19h 20m,20d 19h 20m
PEOPLEUSDT Perpetual,8,396.03%,32.75,42d 7h 8m,42d 7h 8m
ZECUSDT Perpetual,0,391.22%,195.61,138d 15h 40m,138d 15h 40m
DUSKUSDT Perpetual,4,377.68%,22.28,29d 7h 52m,29d 7h 52m
LTCUSDT Perpetual,0,360.53%,93.27,244d 22h 34m,244d 22h 34m
ADAUSDT Perpetual,1,356.36%,24.02,61d 14h 10m,61d 14h 10m
LINKUSDT Perpetual,1,345.97%,279.55,61d 6h 9m,61d 6h 9m
KNCUSDT Perpetual,0,344.70%,861.75,1y 68d 12h 46m,1y 68d 12h 46m
BLZUSDT Perpetual,0,332.89%,99.87,153d 2h 59m,153d 2h 59m
ETHUSDT Perpetual,7,323.56%,46.17,29d 7h 29m,29d 7h 29m
TRXUSDT Perpetual,2,311.38%,398.57,176d 10h 53m,176d 10h 53m
AVAXUSDT Perpetual,0,307.43%,676.35,237d 1h 38m,237d 1h 38m
TRXUSDT Perpetual,0,307.43%,153.72,102d 3h 41m,102d 3h 41m
ZRXUSDT Perpetual,8,306.44%,15.32,14d 23h 27m,14d 23h 27m
TRBUSDT Perpetual,4,301.30%,155.02,32d 3h 35m,32d 3h 35m
BAKEUSDT Perpetual,9,297.99%,306.61,19d 9m,19d 9m
ETHBUSD Perpetual,15,293.00%,354.53,26d 7h 16m,26d 7h 16m
BTSUSDT Perpetual,0,292.74%,38.06,22d 14h 14m,22d 14h 14m
BTCUSDT Perpetual,7,290.85%,192.90,28d 19h 39m,28d 19h 39m
KNCUSDT Perpetual,3,289.36%,289.37,20d 19h 4m,20d 19h 4m
MATICUSDT Perpetual,1,288.73%,19.89,42d 20m,42d 20m
SOLUSDT Perpetual,2,287.21%,23.75,25d 55m,25d 55m
ETHUSDT Perpetual,0,284.98%,1.62,8d 22h 10m,8d 22h 10m
EOSUSDT Perpetual,0,283.10%,566.21,29d 18h 52m,29d 18h 52m
SNXUSDT Perpetual,45,279.95%,17.02,21d 22h 6m,21d 22h 6m
UNIUSDT Perpetual,0,274.47%,46.66,59d 9h 51m,59d 9h 51m
GMTUSDT Perpetual,5,271.71%,407.57,13d 6h 27m,13d 6h 27m
ARUSDT Perpetual,0,267.65%,240.89,138d 15h 44m,138d 15h 44m
1000SHIBUSDT Perpetual,5,264.92%,26.49,18d 13m,18d 13m
ETHUSDT Perpetual,0,260.71%,260.71,11d 10h 35m,11d 10h 35m
BTCBUSD Perpetual,14,258.20%,21.10,24d 10h 38m,24d 10h 38m
THETAUSDT Perpetual,0,257.91%,103.17,28d 5h 31m,28d 5h 31m
TLMBUSD Perpetual,1,252.56%,378.84,26d 13h 25m,26d 13h 25m
JASMYUSDT Perpetual,0,252.11%,12.10,28d 23h 37m,28d 23h 37m
LINKUSDT Perpetual,0,251.59%,1257.97,63d 15h 54m,63d 15h 54m
AXSUSDT Perpetual,1,243.57%,128.02,22d 19h 37m,22d 19h 37m
1000SHIBUSDT Perpetual,9,242.25%,19.38,19d 14h 54m,19d 14h 54m
XMRUSDT Perpetual,1,240.68%,524.69,116d 9h 49m,116d 9h 49m
BNBUSDT Perpetual,0,237.84%,594.62,1y 77d 11h 19m,1y 77d 11h 19m
IOSTUSDT Perpetual,2,236.39%,13.24,29d 44m,29d 44m
EOSUSDT Perpetual,2,234.21%,70.27,14d 3h 27m,14d 3h 27m
FLMUSDT Perpetual,2,232.48%,30.25,17d 20h 36m,17d 20h 36m
BNBUSDT Perpetual,1,230.42%,17.24,28d 16h 34m,28d 16h 34m
ATOMUSDT Perpetual,0,224.44%,76.31,231d 12h 4m,231d 12h 4m
AVAXUSDT Perpetual,0,223.58%,127.08,22d 19h 38m,22d 19h 38m
ANCBUSD Perpetual,4,223.55%,67.07,22d 21h 15m,22d 21h 15m
1000XECUSDT Perpetual,1,223.28%,11.16,19d 14h 48m,19d 14h 48m
API3USDT Perpetual,0,219.57%,27.23,13d 3h 24m,13d 3h 24m
ALPHAUSDT Perpetual,0,218.87%,5.91,21d 7h 40m,21d 7h 40m
KSMUSDT Perpetual,0,218.64%,367.32,31d 58m,31d 58m
APEUSDT Perpetual,0,218.05%,21.81,14d 11h 52m,14d 11h 52m
GMTUSDT Perpetual,6,218.03%,8.70,29d 14h 13m,29d 14h 13m
ETHUSDT Perpetual,5,216.12%,6.48,14d 10h 51m,14d 10h 51m
SNXUSDT Perpetual,1,215.80%,26.57,12d 12h 51m,12d 12h 51m
MASKUSDT Perpetual,0,214.74%,429.48,21d 17h,21d 17h
ADAUSDT Perpetual,0,212.64%,35.34,164d 20h 37m,164d 20h 37m
NEARUSDT Perpetual,1,212.35%,111.31,22d 20h 12m,22d 20h 12m
DOTUSDT Perpetual,0,211.88%,11.17,27d 7h 15m,27d 7h 15m
MANAUSDT Perpetual,1,211.88%,42.38,32d 5h 4m,32d 5h 4m
ZILUSDT Perpetual,0,211.16%,2.32,92d 19h 22m,92d 19h 22m
DOTUSDT Perpetual,2,209.67%,633.23,62d 5h 15m,62d 5h 15m
PEOPLEUSDT Perpetual,0,207.96%,1039.82,46d 6h 47m,46d 6h 47m
XTZUSDT Perpetual,0,205.43%,616.29,20d 15h 59m,20d 15h 59m
SUSHIUSDT Perpetual,1,205.27%,73.90,51d 11h 55m,51d 11h 55m
LUNA2BUSD Perpetual,1,204.16%,224.58,28d 10h 3m,28d 10h 3m
MATICUSDT Perpetual,4,198.74%,83.55,19d 17h 47m,19d 17h 47m
LINKUSDT Perpetual,0,195.27%,106.74,20d 48m,20d 48m
HNTUSDT Perpetual,1,193.19%,40.57,33d 20h 33m,33d 20h 33m
ETHUSDT Perpetual,1,192.86%,22.83,28d 18h 30m,28d 18h 30m
STORJUSDT Perpetual,0,191.14%,57.34,22d 9h 30m,22d 9h 30m
MATICUSDT Perpetual,0,189.82%,24.41,18d 13h 33m,18d 13h 33m
MATICUSDT Perpetual,1,187.96%,30.07,49d 7h 13m,49d 7h 13m
SANDUSDT Perpetual,1,187.35%,56.21,44d 53m,44d 53m
BTCUSDT Perpetual,1,187.34%,19.93,18d 13h 11m,18d 13h 11m
AVAXUSDT Perpetual,1,186.36%,180.77,46d 9h 39m,46d 9h 39m
XRPUSDT Perpetual,17,182.91%,22864.62,1y 51d 2h 17m,1y 51d 2h 17m
XRPUSDT Perpetual,2,182.67%,11.16,29d 8h 8m,29d 8h 8m
LUNA2BUSD Perpetual,3,182.40%,273.61,26d 17h 23m,26d 17h 23m
SOLBUSD Perpetual,1,182.30%,911.50,32d 7h 58m,32d 7h 58m
IOTXUSDT Perpetual,0,178.44%,12.76,28d 4h 31m,28d 4h 31m
LITUSDT Perpetual,1,177.61%,888.03,22d 1h 40m,22d 1h 40m
THETAUSDT Perpetual,0,176.56%,177.44,27d 11h 30m,27d 11h 30m
LTCUSDT Perpetual,0,175.72%,625.59,1y 39d 7h 48m,1y 39d 7h 48m
SANDUSDT Perpetual,0,175.29%,14.90,47d 22h 27m,47d 22h 27m
FTMBUSD Perpetual,0,175.09%,17.51,29d 1h 4m,29d 1h 4m
SOLUSDT Perpetual,0,174.70%,87.35,23d 18h 41m,23d 18h 41m
GMTUSDT Perpetual,7,173.09%,10.39,16d 9h 9m,16d 9h 9m
BATUSDT Perpetual,0,172.23%,20.67,25d 6h 28m,25d 6h 28m
LINKUSDT Perpetual,0,171.62%,68.65,23d 17h 27m,23d 17h 27m
MASKUSDT Perpetual,0,170.95%,25.64,19d 15h 38m,19d 15h 38m
UNFIUSDT Perpetual,0,170.78%,17.08,13d 2h 41m,13d 2h 41m
LINKUSDT Perpetual,0,170.38%,11.36,11d 14h 46m,11d 14h 46m
RLCUSDT Perpetual,0,169.88%,110.42,11d 16h 36m,11d 16h 36m
CHZUSDT Perpetual,0,169.48%,16.95,19d 13h 10m,19d 13h 10m
BTSUSDT Perpetual,1,168.85%,170.54,51d 18h 42m,51d 18h 42m
SNXUSDT Perpetual,0,167.57%,49.59,14d 10h 15m,14d 10h 15m
LITUSDT Perpetual,0,166.63%,49.99,23d 18h 40m,23d 18h 40m
CVCUSDT Perpetual,0,166.62%,41.66,28d 11h 36m,28d 11h 36m
TRXUSDT Perpetual,0,165.17%,239.51,119d 3h 52m,119d 3h 52m
THETAUSDT Perpetual,0,164.81%,41.20,11d 9h 19m,11d 9h 19m
XRPBUSD Perpetual,5,164.14%,6.57,193d 16h 46m,193d 16h 46m
BNBBUSD Perpetual,14,163.69%,11.69,29d 8h 44m,29d 8h 44m
BCHUSDT Perpetual,0,163.61%,9.62,26d 11h 19m,26d 11h 19m
MATICUSDT Perpetual,0,163.18%,31.36,39d 20h 35m,39d 20h 35m
RLCUSDT Perpetual,0,162.23%,27.58,12d 7h 2m,12d 7h 2m
1000LUNCBUSD Perpetual,6,161.58%,16158.26,14d 10h 27m,14d 10h 27m
ETHUSDT Perpetual,0,160.56%,14.45,18d 5h 46m,18d 5h 46m
ETHUSDT Perpetual,0,159.19%,159.20,21d 41m,21d 41m
SOLBUSD Perpetual,0,158.93%,158.93,25d 22h 7m,25d 22h 7m
BTCBUSD Perpetual,1,158.53%,110.98,20d 19h 27m,20d 19h 27m
BTCBUSD Perpetual,0,158.47%,110.93,20d 19h 28m,20d 19h 28m
OGNUSDT Perpetual,0,157.71%,27.60,14d 1h 35m,14d 1h 35m
SNXUSDT Perpetual,0,157.38%,23.61,22d 4h 56m,22d 4h 56m
