cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,536,1496.90%,4490.72,1y 62d 12h 8m,1y 62d 12h 8m
ETHUSDT Perpetual,249,1456.46%,4369.39,1y 62d 12h 29m,1y 62d 12h 29m
ADAUSDT Perpetual,1084,1256.99%,150.84,69d 11h 2m,69d 11h 2m
ETHUSDT Perpetual,0,1242.13%,248.43,34d 18h 40m,34d 18h 40m
BAKEUSDT Perpetual,50,1129.95%,113.00,56d 3h 14m,56d 3h 14m
ETHUSDT Perpetual,13,1117.54%,2760.33,1y 61d 18h 41m,1y 61d 18h 41m
DOGEUSDT Perpetual,92,1030.45%,179.30,1y 8d 3h 33m,1y 8d 3h 33m
CHZUSDT Perpetual,23,1001.44%,2557.20,1y 36d 2h 29m,1y 36d 2h 29m
ETHUSDT Perpetual,0,960.12%,2611.54,1y 61d 3h 42m,1y 61d 3h 42m
TRXUSDT Perpetual,56,893.75%,187.69,162d 12h 16m,162d 12h 16m
UNFIUSDT Perpetual,95,871.39%,174.28,36d 8h 27m,36d 8h 27m
ALICEUSDT Perpetual,15,819.16%,737.25,356d 12h 51m,356d 12h 51m
ANKRUSDT Perpetual,12,802.69%,80.27,327d 21h 51m,327d 21h 51m
XMRUSDT Perpetual,7,780.68%,4684.12,165d 14h 28m,165d 14h 28m
XMRUSDT Perpetual,1,743.08%,1486.17,1y 32d 6h 46m,1y 32d 6h 46m
BTCUSDT Perpetual,45,640.73%,44.85,1y 39d 20h 13m,1y 39d 20h 13m
MATICUSDT Perpetual,5,628.70%,43.32,49d 23h 22m,49d 23h 22m
ZRXUSDT Perpetual,14,557.39%,27.87,22d 22h 30m,22d 22h 30m
UNIUSDT Perpetual,0,546.59%,1710.85,1y 35d 2h 16m,1y 35d 2h 16m
BTCUSDT Perpetual,9,532.48%,353.14,36d 18h 41m,36d 18h 41m
CRVUSDT Perpetual,0,502.72%,235.28,38d 4h 13m,38d 4h 13m
LTCUSDT Perpetual,1,500.62%,1496.88,1y 35d 2h 13m,1y 35d 2h 13m
KNCUSDT Perpetual,6,496.78%,496.78,28d 18h 6m,28d 18h 6m
PEOPLEUSDT Perpetual,11,488.88%,40.43,50d 6h 10m,50d 6h 10m
BTCUSDT Perpetual,5,465.27%,232.64,1y 93d 23h 23m,1y 93d 23h 23m
ZECUSDT Perpetual,0,445.26%,222.63,146d 14h 43m,146d 14h 43m
DOTUSDT Perpetual,2,442.02%,1334.90,70d 4h 17m,70d 4h 17m
DOTUSDT Perpetual,0,426.96%,22.50,35d 6h 17m,35d 6h 17m
LINKUSDT Perpetual,1,408.56%,330.12,69d 5h 12m,69d 5h 12m
EOSUSDT Perpetual,0,408.54%,817.10,37d 17h 55m,37d 17h 55m
BLZUSDT Perpetual,0,407.33%,122.20,161d 2h 1m,161d 2h 1m
ANTUSDT Perpetual,0,394.09%,59.11,34d 11h 26m,34d 11h 26m
SNXUSDT Perpetual,67,384.00%,23.35,29d 21h 8m,29d 21h 8m
ADAUSDT Perpetual,3,379.02%,25.55,69d 13h 13m,69d 13h 13m
DOTUSDT Perpetual,0,378.76%,57.76,28d 12m,28d 12m
KNCUSDT Perpetual,0,372.89%,932.24,1y 76d 11h 49m,1y 76d 11h 49m
TRBUSDT Perpetual,5,369.22%,189.97,40d 2h 38m,40d 2h 38m
EOSUSDT Perpetual,4,368.22%,110.47,22d 2h 30m,22d 2h 30m
LTCUSDT Perpetual,0,360.98%,206.85,70d 3h 53m,70d 3h 53m
LTCUSDT Perpetual,2,360.53%,93.27,252d 21h 37m,252d 21h 37m
YFIUSDT Perpetual,1,357.80%,53.67,25d 12h 17m,25d 12h 17m
MASKUSDT Perpetual,0,342.55%,685.11,29d 16h 3m,29d 16h 3m
LUNA2BUSD Perpetual,1,342.26%,376.49,36d 9h 5m,36d 9h 5m
APEUSDT Perpetual,0,339.64%,169.82,64d 8h 37m,64d 8h 37m
BTCUSDT Perpetual,26,328.89%,88.80,28d 18h 22m,28d 18h 22m
SANDUSDT Perpetual,1,327.06%,98.12,51d 23h 55m,51d 23h 55m
TRXUSDT Perpetual,2,325.69%,416.88,184d 9h 55m,184d 9h 55m
LINKUSDT Perpetual,1,321.20%,1606.02,71d 14h 56m,71d 14h 56m
LUNA2BUSD Perpetual,5,318.68%,478.02,34d 16h 26m,34d 16h 26m
TRXUSDT Perpetual,0,317.47%,158.74,110d 2h 43m,110d 2h 43m
