cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,440,1440.15%,4320.48,1y 58d 6h 6m,1y 58d 6h 6m
ADAUSDT Perpetual,888,1393.84%,167.26,65d 5h,65d 5h
ETHUSDT Perpetual,198,1320.80%,3962.42,1y 58d 6h 27m,1y 58d 6h 27m
DOGEUSDT Perpetual,72,1025.38%,178.42,1y 3d 21h 31m,1y 3d 21h 31m
CHZUSDT Perpetual,17,958.96%,2448.72,1y 31d 20h 27m,1y 31d 20h 27m
ETHUSDT Perpetual,9,887.83%,2192.94,1y 57d 12h 39m,1y 57d 12h 39m
TRXUSDT Perpetual,53,883.06%,185.44,158d 6h 14m,158d 6h 14m
BAKEUSDT Perpetual,19,875.95%,87.60,51d 21h 11m,51d 21h 11m
ALICEUSDT Perpetual,11,819.16%,737.25,352d 6h 49m,352d 6h 49m
UNFIUSDT Perpetual,68,796.90%,159.38,32d 2h 25m,32d 2h 25m
ANKRUSDT Perpetual,11,773.07%,77.31,323d 15h 48m,323d 15h 48m
ETHUSDT Perpetual,0,764.07%,2078.27,1y 56d 21h 40m,1y 56d 21h 40m
XMRUSDT Perpetual,7,748.11%,4488.70,161d 8h 25m,161d 8h 25m
XMRUSDT Perpetual,0,665.47%,1330.94,1y 28d 44m,1y 28d 44m
BTCUSDT Perpetual,36,640.73%,44.85,1y 35d 14h 11m,1y 35d 14h 11m
MATICUSDT Perpetual,2,627.20%,43.21,45d 17h 20m,45d 17h 20m
BTCUSDT Perpetual,15,528.42%,142.68,24d 12h 20m,24d 12h 20m
UNIUSDT Perpetual,0,526.54%,1648.10,1y 30d 20h 13m,1y 30d 20h 13m
BTCUSDT Perpetual,7,525.60%,141.91,24d 12h 20m,24d 12h 20m
CRVUSDT Perpetual,0,502.72%,235.28,33d 22h 11m,33d 22h 11m
BTCUSDT Perpetual,4,446.93%,223.47,1y 89d 17h 21m,1y 89d 17h 21m
LTCUSDT Perpetual,1,444.99%,1330.54,1y 30d 20h 11m,1y 30d 20h 11m
ZECUSDT Perpetual,0,423.41%,211.71,142d 8h 40m,142d 8h 40m
KNCUSDT Perpetual,4,413.26%,413.27,24d 12h 4m,24d 12h 4m
PEOPLEUSDT Perpetual,10,407.46%,33.70,46d 8m,46d 8m
ZRXUSDT Perpetual,9,390.52%,19.53,18d 16h 27m,18d 16h 27m
BTCUSDT Perpetual,8,389.21%,258.13,32d 12h 39m,32d 12h 39m
GMTUSDT Perpetual,13,377.62%,22.66,20d 2h 9m,20d 2h 9m
ADAUSDT Perpetual,1,363.58%,24.51,65d 7h 10m,65d 7h 10m
LTCUSDT Perpetual,0,360.53%,93.27,248d 15h 34m,248d 15h 34m
KNCUSDT Perpetual,0,356.43%,891.09,1y 72d 5h 46m,1y 72d 5h 46m
LINKUSDT Perpetual,1,354.77%,286.65,64d 23h 9m,64d 23h 9m
ETHUSDT Perpetual,0,347.54%,31.28,21d 22h 46m,21d 22h 46m
ETHUSDT Perpetual,2,345.03%,55.21,21d 5h 9m,21d 5h 9m
BLZUSDT Perpetual,0,342.87%,102.86,156d 19h 59m,156d 19h 59m
GMTUSDT Perpetual,7,337.17%,505.76,16d 23h 27m,16d 23h 27m
XEMUSDT Perpetual,28,327.20%,65.44,13d 8h 52m,13d 8h 52m
EOSUSDT Perpetual,0,319.08%,638.17,33d 11h 52m,33d 11h 52m
EOSUSDT Perpetual,2,318.24%,95.47,17d 20h 27m,17d 20h 27m
TRXUSDT Perpetual,2,317.36%,406.23,180d 3h 53m,180d 3h 53m
1000SHIBUSDT Perpetual,5,317.15%,31.72,21d 17h 13m,21d 17h 13m
ETHBUSD Perpetual,3,313.57%,5.80,20d 11h 18m,20d 11h 18m
APEUSDT Perpetual,0,312.33%,31.23,18d 4h 52m,18d 4h 52m
TRXUSDT Perpetual,0,311.35%,155.68,105d 20h 41m,105d 20h 41m
ALPHAUSDT Perpetual,1,308.04%,8.32,25d 40m,25d 40m
ARUSDT Perpetual,0,307.97%,277.18,142d 8h 44m,142d 8h 44m
AVAXUSDT Perpetual,0,307.43%,676.35,240d 18h 38m,240d 18h 38m
SNXUSDT Perpetual,47,305.11%,18.55,25d 15h 6m,25d 15h 6m
ETHUSDT Perpetual,10,298.54%,42.60,33d 30m,33d 30m
SOLUSDT Perpetual,3,295.40%,24.43,28d 17h 56m,28d 17h 56m
TRBUSDT Perpetual,5,292.75%,150.62,35d 20h 35m,35d 20h 35m
UNIUSDT Perpetual,0,285.90%,48.60,63d 2h 51m,63d 2h 51m
ANTUSDT Perpetual,0,283.06%,42.46,30d 5h 24m,30d 5h 24m
TLMBUSD Perpetual,1,282.88%,424.33,30d 6h 25m,30d 6h 25m
JASMYUSDT Perpetual,0,279.07%,13.40,32d 16h 37m,32d 16h 37m
KSMUSDT Perpetual,0,272.05%,457.05,34d 17h 58m,34d 17h 58m
1000SHIBUSDT Perpetual,19,271.54%,21.72,23d 7h 54m,23d 7h 54m
APEBUSD Perpetual,1,269.35%,5.25,20d 11h 20m,20d 11h 20m
AXSUSDT Perpetual,2,269.18%,141.48,26d 12h 37m,26d 12h 37m
BTCBUSD Perpetual,19,264.84%,21.64,28d 3h 38m,28d 3h 38m
BTSUSDT Perpetual,1,262.33%,264.95,55d 11h 42m,55d 11h 42m
DOTUSDT Perpetual,0,262.02%,13.81,31d 15m,31d 15m
1000XECUSDT Perpetual,1,257.94%,12.90,23d 7h 49m,23d 7h 49m
IOSTUSDT Perpetual,2,255.05%,14.28,32d 17h 44m,32d 17h 44m
LINKUSDT Perpetual,0,254.32%,1271.60,67d 8h 54m,67d 8h 54m
SUSHIUSDT Perpetual,1,249.68%,89.89,55d 4h 55m,55d 4h 55m
SANDUSDT Perpetual,1,247.84%,74.35,47d 17h 53m,47d 17h 53m
DOTUSDT Perpetual,2,246.24%,743.65,65d 22h 15m,65d 22h 15m
MATICUSDT Perpetual,2,245.34%,122.67,52d 1h 8m,52d 1h 8m
BNBUSDT Perpetual,0,241.64%,604.11,1y 81d 4h 19m,1y 81d 4h 19m
ATOMUSDT Perpetual,0,241.61%,82.15,235d 5h 4m,235d 5h 4m
ETHUSDT Perpetual,1,238.93%,28.29,32d 11h 30m,32d 11h 30m
MASKUSDT Perpetual,0,238.82%,477.65,25d 10h,25d 10h
ANCBUSD Perpetual,5,237.17%,71.15,26d 14h 15m,26d 14h 15m
BTCUSDT Perpetual,1,235.08%,540.70,19d 22h 37m,19d 22h 37m
MATICUSDT Perpetual,1,230.40%,36.86,53d 13m,53d 13m
MANAUSDT Perpetual,1,229.10%,45.82,35d 22h 4m,35d 22h 4m
NEARUSDT Perpetual,2,228.39%,119.73,26d 13h 12m,26d 13h 12m
AVAXUSDT Perpetual,0,228.22%,129.72,26d 12h 38m,26d 12h 38m
SANDUSDT Perpetual,0,227.56%,19.34,51d 15h 27m,51d 15h 27m
SOLBUSD Perpetual,2,223.20%,1116.03,36d 58m,36d 58m
LINKUSDT Perpetual,0,222.30%,121.51,23d 17h 48m,23d 17h 48m
LINKUSDT Perpetual,1,221.81%,14.80,15d 7h 46m,15d 7h 46m
ETHUSDT Perpetual,1,220.98%,220.99,15d 3h 35m,15d 3h 35m
API3USDT Perpetual,0,219.57%,27.23,16d 20h 24m,16d 20h 24m
GMTUSDT Perpetual,6,218.03%,8.70,33d 7h 13m,33d 7h 13m
UNFIUSDT Perpetual,0,217.76%,21.78,16d 19h 41m,16d 19h 41m
BTCUSDT Perpetual,2,215.46%,162.26,18d 12h 38m,18d 12h 38m
AVAXUSDT Perpetual,1,215.39%,208.93,50d 2h 39m,50d 2h 39m
ADAUSDT Perpetual,0,212.64%,35.34,168d 13h 37m,168d 13h 37m
ETHUSDT Perpetual,1,212.16%,212.16,24d 17h 41m,24d 17h 41m
ZILUSDT Perpetual,0,211.16%,2.32,96d 12h 22m,96d 12h 22m
THETAUSDT Perpetual,0,210.74%,52.69,15d 2h 19m,15d 2h 19m
PEOPLEUSDT Perpetual,0,210.55%,1052.76,49d 23h 47m,49d 23h 47m
ETHUSDT Perpetual,1,208.65%,5.95,21d 19h 45m,21d 19h 45m
BTCBUSD Perpetual,1,208.31%,145.82,24d 12h 28m,24d 12h 28m
STORJUSDT Perpetual,0,205.99%,61.80,26d 2h 30m,26d 2h 30m
BTCBUSD Perpetual,2,204.73%,143.31,24d 12h 27m,24d 12h 27m
