cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,394,1410.16%,4230.48,1y 54d 15h 6m,1y 54d 15h 6m
ADAUSDT Perpetual,742,1376.28%,165.15,61d 14h,61d 14h
ETHUSDT Perpetual,179,1248.18%,3744.56,1y 54d 15h 27m,1y 54d 15h 27m
DOGEUSDT Perpetual,64,1024.28%,178.23,1y 6h 31m,1y 6h 31m
CHZUSDT Perpetual,17,928.98%,2372.17,1y 28d 5h 27m,1y 28d 5h 27m
TRXUSDT Perpetual,49,870.97%,182.90,154d 15h 14m,154d 15h 14m
ALICEUSDT Perpetual,10,819.16%,737.25,348d 15h 49m,348d 15h 49m
ETHUSDT Perpetual,0,791.05%,1953.90,1y 53d 21h 39m,1y 53d 21h 39m
ANKRUSDT Perpetual,9,770.70%,77.07,320d 48m,320d 48m
UNFIUSDT Perpetual,59,714.30%,142.86,28d 11h 25m,28d 11h 25m
XMRUSDT Perpetual,6,702.85%,4217.12,157d 17h 25m,157d 17h 25m
ETHUSDT Perpetual,0,680.75%,1851.65,1y 53d 6h 40m,1y 53d 6h 40m
BTCUSDT Perpetual,33,640.73%,44.85,1y 31d 23h 11m,1y 31d 23h 11m
API3USDT Perpetual,19,617.52%,123.51,37d 3h 45m,37d 3h 45m
BAKEUSDT Perpetual,15,609.23%,60.92,48d 6h 11m,48d 6h 11m
XMRUSDT Perpetual,0,567.77%,1135.55,1y 24d 9h 44m,1y 24d 9h 44m
CRVUSDT Perpetual,0,502.72%,235.28,30d 7h 11m,30d 7h 11m
BTCUSDT Perpetual,3,439.64%,219.82,1y 86d 2h 21m,1y 86d 2h 21m
LTCUSDT Perpetual,1,419.83%,1255.31,1y 27d 5h 11m,1y 27d 5h 11m
UNIUSDT Perpetual,0,418.83%,1310.95,1y 27d 5h 13m,1y 27d 5h 13m
PEOPLEUSDT Perpetual,8,387.67%,32.06,42d 9h 8m,42d 9h 8m
ZECUSDT Perpetual,0,385.67%,192.84,138d 17h 40m,138d 17h 40m
DUSKUSDT Perpetual,5,374.73%,22.11,29d 9h 52m,29d 9h 52m
BTCUSDT Perpetual,6,363.64%,98.18,20d 21h 20m,20d 21h 20m
LTCUSDT Perpetual,0,360.53%,93.27,245d 34m,245d 34m
BTCUSDT Perpetual,2,355.11%,95.88,20d 21h 20m,20d 21h 20m
