cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,533,1503.36%,4510.10,1y 62d 11h 8m,1y 62d 11h 8m
ETHUSDT Perpetual,249,1467.23%,4401.71,1y 62d 11h 29m,1y 62d 11h 29m
ETHUSDT Perpetual,0,1320.21%,264.04,34d 17h 40m,34d 17h 40m
ADAUSDT Perpetual,1081,1186.48%,142.38,69d 10h 2m,69d 10h 2m
BAKEUSDT Perpetual,50,1152.29%,115.23,56d 2h 14m,56d 2h 14m
ETHUSDT Perpetual,13,1138.63%,2812.42,1y 61d 17h 41m,1y 61d 17h 41m
DOGEUSDT Perpetual,92,1031.70%,179.52,1y 8d 2h 33m,1y 8d 2h 33m
CHZUSDT Perpetual,22,1012.72%,2585.99,1y 36d 1h 29m,1y 36d 1h 29m
ETHUSDT Perpetual,0,978.99%,2662.86,1y 61d 2h 42m,1y 61d 2h 42m
TRXUSDT Perpetual,56,894.24%,187.79,162d 11h 16m,162d 11h 16m
UNFIUSDT Perpetual,95,885.63%,177.13,36d 7h 27m,36d 7h 27m
ALICEUSDT Perpetual,15,819.16%,737.25,356d 11h 51m,356d 11h 51m
ANKRUSDT Perpetual,12,808.54%,80.85,327d 20h 51m,327d 20h 51m
XMRUSDT Perpetual,7,781.47%,4688.85,165d 13h 27m,165d 13h 27m
XMRUSDT Perpetual,1,747.38%,1494.76,1y 32d 5h 46m,1y 32d 5h 46m
BTCUSDT Perpetual,45,640.73%,44.85,1y 39d 19h 13m,1y 39d 19h 13m
MATICUSDT Perpetual,5,628.70%,43.32,49d 22h 22m,49d 22h 22m
UNIUSDT Perpetual,0,562.50%,1760.65,1y 35d 1h 16m,1y 35d 1h 16m
ZRXUSDT Perpetual,14,550.25%,27.51,22d 21h 29m,22d 21h 29m
BTCUSDT Perpetual,9,515.78%,342.07,36d 17h 41m,36d 17h 41m
LTCUSDT Perpetual,1,506.84%,1515.45,1y 35d 1h 13m,1y 35d 1h 13m
CRVUSDT Perpetual,0,502.72%,235.28,38d 3h 13m,38d 3h 13m
PEOPLEUSDT Perpetual,11,488.22%,40.38,50d 5h 10m,50d 5h 10m
