cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,427,1443.38%,4330.17,1y 57d 2h 6m,1y 57d 2h 6m
ADAUSDT Perpetual,843,1383.30%,166.00,64d 1h,64d 1h
ETHUSDT Perpetual,194,1319.66%,3958.99,1y 57d 2h 27m,1y 57d 2h 27m
DOGEUSDT Perpetual,72,1025.38%,178.42,1y 2d 17h 31m,1y 2d 17h 31m
CHZUSDT Perpetual,17,957.83%,2445.82,1y 30d 16h 27m,1y 30d 16h 27m
ETHUSDT Perpetual,8,886.85%,2190.52,1y 56d 8h 39m,1y 56d 8h 39m
TRXUSDT Perpetual,51,883.36%,185.51,157d 2h 14m,157d 2h 14m
BAKEUSDT Perpetual,17,862.65%,86.27,50d 17h 11m,50d 17h 11m
ALICEUSDT Perpetual,11,819.16%,737.25,351d 2h 49m,351d 2h 49m
ANKRUSDT Perpetual,11,775.42%,77.54,322d 11h 48m,322d 11h 48m
ETHUSDT Perpetual,0,763.22%,2075.97,1y 55d 17h 39m,1y 55d 17h 39m
UNFIUSDT Perpetual,65,759.58%,151.92,30d 22h 24m,30d 22h 24m
XMRUSDT Perpetual,7,738.01%,4428.10,160d 4h 25m,160d 4h 25m
XMRUSDT Perpetual,0,640.86%,1281.73,1y 26d 20h 43m,1y 26d 20h 43m
BTCUSDT Perpetual,36,640.73%,44.85,1y 34d 10h 11m,1y 34d 10h 11m
MATICUSDT Perpetual,1,607.49%,41.86,44d 13h 20m,44d 13h 20m
API3USDT Perpetual,19,605.77%,121.16,39d 14h 45m,39d 14h 45m
UNIUSDT Perpetual,0,529.39%,1657.01,1y 29d 16h 13m,1y 29d 16h 13m
BTCUSDT Perpetual,5,509.39%,137.54,23d 8h 20m,23d 8h 20m
BTCUSDT Perpetual,10,508.74%,137.36,23d 8h 19m,23d 8h 19m
CRVUSDT Perpetual,0,502.72%,235.28,32d 18h 11m,32d 18h 11m
GMTUSDT Perpetual,8,455.88%,27.35,18d 22h 9m,18d 22h 9m
BTCUSDT Perpetual,4,446.71%,223.36,1y 88d 13h 21m,1y 88d 13h 21m
LTCUSDT Perpetual,1,441.01%,1318.64,1y 29d 16h 11m,1y 29d 16h 11m
PEOPLEUSDT Perpetual,10,412.07%,34.08,44d 20h 8m,44d 20h 8m
ZECUSDT Perpetual,0,410.66%,205.33,141d 4h 40m,141d 4h 40m
KNCUSDT Perpetual,3,403.83%,403.84,23d 8h 4m,23d 8h 4m
BTCUSDT Perpetual,7,380.59%,252.41,31d 8h 39m,31d 8h 39m
BTCUSDT Perpetual,1,372.16%,39.60,21d 2h 11m,21d 2h 11m
ADAUSDT Perpetual,1,364.49%,24.57,64d 3h 10m,64d 3h 10m
KNCUSDT Perpetual,0,363.68%,909.22,1y 71d 1h 46m,1y 71d 1h 46m
ZRXUSDT Perpetual,8,361.32%,18.07,17d 12h 27m,17d 12h 27m
LTCUSDT Perpetual,0,360.53%,93.27,247d 11h 34m,247d 11h 34m
LINKUSDT Perpetual,1,352.65%,284.95,63d 19h 9m,63d 19h 9m
BLZUSDT Perpetual,0,348.23%,104.47,155d 15h 59m,155d 15h 59m
ETHUSDT Perpetual,0,330.20%,29.72,20d 18h 46m,20d 18h 46m
EOSUSDT Perpetual,0,322.14%,644.29,32d 7h 52m,32d 7h 52m
APEUSDT Perpetual,0,321.71%,32.17,17d 52m,17d 52m
ETHUSDT Perpetual,2,321.36%,51.42,20d 1h 9m,20d 1h 9m
TRXUSDT Perpetual,2,318.20%,407.30,178d 23h 53m,178d 23h 53m
TRXUSDT Perpetual,0,312.33%,156.17,104d 16h 41m,104d 16h 41m
ARUSDT Perpetual,0,308.26%,277.44,141d 4h 44m,141d 4h 44m
EOSUSDT Perpetual,2,308.14%,92.44,16d 16h 27m,16d 16h 27m
XEMUSDT Perpetual,27,307.66%,61.53,12d 4h 52m,12d 4h 52m
AVAXUSDT Perpetual,0,307.43%,676.35,239d 14h 38m,239d 14h 38m
SNXUSDT Perpetual,47,306.33%,18.63,24d 11h 6m,24d 11h 6m
GMTUSDT Perpetual,7,302.63%,453.95,15d 19h 27m,15d 19h 27m
1000SHIBUSDT Perpetual,5,302.15%,30.22,20d 13h 13m,20d 13h 13m
SOLUSDT Perpetual,3,295.40%,24.43,27d 13h 55m,27d 13h 55m
ETHBUSD Perpetual,2,294.29%,5.44,19d 7h 18m,19d 7h 18m
ETHUSDT Perpetual,10,293.38%,41.87,31d 20h 29m,31d 20h 29m
TRBUSDT Perpetual,5,291.54%,150.00,34d 16h 35m,34d 16h 35m
UNIUSDT Perpetual,0,285.90%,48.60,61d 22h 51m,61d 22h 51m
ALPHAUSDT Perpetual,1,283.55%,7.66,23d 20h 40m,23d 20h 40m
