cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,537,1497.26%,4491.80,1y 62d 14h 9m,1y 62d 14h 9m
ETHUSDT Perpetual,250,1459.22%,4377.68,1y 62d 14h 30m,1y 62d 14h 30m
ADAUSDT Perpetual,1088,1265.96%,151.92,69d 13h 3m,69d 13h 3m
ETHUSDT Perpetual,0,1264.34%,252.87,34d 20h 41m,34d 20h 41m
ETHUSDT Perpetual,13,1123.17%,2774.25,1y 61d 20h 41m,1y 61d 20h 41m
BAKEUSDT Perpetual,50,1118.43%,111.84,56d 5h 14m,56d 5h 14m
DOGEUSDT Perpetual,92,1030.31%,179.28,1y 8d 5h 34m,1y 8d 5h 34m
CHZUSDT Perpetual,23,1002.98%,2561.12,1y 36d 4h 30m,1y 36d 4h 30m
ETHUSDT Perpetual,0,964.97%,2624.73,1y 61d 5h 42m,1y 61d 5h 42m
TRXUSDT Perpetual,56,894.12%,187.77,162d 14h 16m,162d 14h 16m
UNFIUSDT Perpetual,95,863.59%,172.72,36d 10h 27m,36d 10h 27m
ALICEUSDT Perpetual,15,819.16%,737.25,356d 14h 52m,356d 14h 52m
ANKRUSDT Perpetual,12,803.09%,80.31,327d 23h 51m,327d 23h 51m
XMRUSDT Perpetual,7,783.60%,4701.62,165d 16h 28m,165d 16h 28m
XMRUSDT Perpetual,1,753.68%,1507.37,1y 32d 8h 46m,1y 32d 8h 46m
BTCUSDT Perpetual,46,640.73%,44.85,1y 39d 22h 14m,1y 39d 22h 14m
MATICUSDT Perpetual,5,628.70%,43.32,50d 1h 23m,50d 1h 23m
ZRXUSDT Perpetual,14,558.64%,27.93,23d 30m,23d 30m
UNIUSDT Perpetual,0,540.32%,1691.20,1y 35d 4h 16m,1y 35d 4h 16m
BTCUSDT Perpetual,9,529.67%,351.28,36d 20h 41m,36d 20h 41m
CRVUSDT Perpetual,0,502.72%,235.28,38d 6h 14m,38d 6h 14m
LTCUSDT Perpetual,1,500.63%,1496.90,1y 35d 4h 14m,1y 35d 4h 14m
KNCUSDT Perpetual,6,499.20%,499.21,28d 20h 7m,28d 20h 7m
PEOPLEUSDT Perpetual,11,489.01%,40.44,50d 8h 11m,50d 8h 11m
BTCUSDT Perpetual,5,466.23%,233.12,1y 94d 1h 23m,1y 94d 1h 23m
ZECUSDT Perpetual,0,444.17%,222.09,146d 16h 43m,146d 16h 43m
DOTUSDT Perpetual,2,443.07%,1338.10,70d 6h 18m,70d 6h 18m
DOTUSDT Perpetual,0,427.05%,22.51,35d 8h 17m,35d 8h 17m
EOSUSDT Perpetual,0,409.58%,819.17,37d 19h 55m,37d 19h 55m
LINKUSDT Perpetual,1,409.03%,330.50,69d 7h 12m,69d 7h 12m
BLZUSDT Perpetual,0,407.81%,122.34,161d 4h 2m,161d 4h 2m
ANTUSDT Perpetual,0,389.87%,58.48,34d 13h 26m,34d 13h 26m
SNXUSDT Perpetual,67,387.79%,23.58,29d 23h 9m,29d 23h 9m
DOTUSDT Perpetual,0,381.30%,58.15,28d 2h 12m,28d 2h 12m
ADAUSDT Perpetual,3,379.90%,25.61,69d 15h 13m,69d 15h 13m
KNCUSDT Perpetual,0,372.76%,931.91,1y 76d 13h 49m,1y 76d 13h 49m
TRBUSDT Perpetual,5,368.91%,189.81,40d 4h 38m,40d 4h 38m
EOSUSDT Perpetual,4,364.34%,109.30,22d 4h 30m,22d 4h 30m
LTCUSDT Perpetual,0,361.55%,207.17,70d 5h 54m,70d 5h 54m
YFIUSDT Perpetual,1,361.10%,54.17,25d 14h 18m,25d 14h 18m
LTCUSDT Perpetual,2,360.53%,93.27,252d 23h 37m,252d 23h 37m
LUNA2BUSD Perpetual,1,344.67%,379.14,36d 11h 6m,36d 11h 6m
MASKUSDT Perpetual,0,342.67%,685.36,29d 18h 3m,29d 18h 3m
APEUSDT Perpetual,0,332.63%,166.32,64d 10h 37m,64d 10h 37m
SANDUSDT Perpetual,1,329.79%,98.94,52d 1h 56m,52d 1h 56m
TRXUSDT Perpetual,2,325.97%,417.25,184d 11h 55m,184d 11h 55m
LINKUSDT Perpetual,1,321.62%,1608.12,71d 16h 57m,71d 16h 57m
LUNA2BUSD Perpetual,5,320.88%,481.32,34d 18h 26m,34d 18h 26m
TRXUSDT Perpetual,0,317.83%,158.92,110d 4h 44m,110d 4h 44m
ARUSDT Perpetual,0,313.48%,282.13,146d 16h 47m,146d 16h 47m
KSMUSDT Perpetual,0,313.06%,651.17,70d 6h 3m,70d 6h 3m
MANAUSDT Perpetual,1,312.32%,62.46,40d 6h 6m,40d 6h 6m
AVAXUSDT Perpetual,0,307.43%,676.35,245d 2h 40m,245d 2h 40m
FTMBUSD Perpetual,1,306.21%,33.68,42d 19h 14m,42d 19h 14m
SANDUSDT Perpetual,0,304.60%,25.89,55d 23h 30m,55d 23h 30m
JASMYUSDT Perpetual,0,301.32%,14.46,37d 40m,37d 40m
SOLUSDT Perpetual,3,295.40%,24.43,33d 1h 58m,33d 1h 58m
ADAUSDT Perpetual,2,293.98%,3821.78,48d 23h,48d 23h
BTCUSDT Perpetual,26,292.00%,78.84,28d 20h 22m,28d 20h 22m
XRPUSDT Perpetual,3,286.59%,57.32,41d 7h 2m,41d 7h 2m
UNIUSDT Perpetual,0,285.90%,48.60,67d 10h 53m,67d 10h 53m
GALAUSDT Perpetual,1,285.06%,42.76,41d 3h 19m,41d 3h 19m
BTSUSDT Perpetual,1,283.72%,286.56,59d 19h 45m,59d 19h 45m
KSMUSDT Perpetual,0,281.30%,472.59,39d 2h,39d 2h
ETCUSDT Perpetual,1,277.39%,1248.29,80d 14h 49m,80d 14h 49m
THETAUSDT Perpetual,0,275.94%,68.99,19d 10h 22m,19d 10h 22m
TLMBUSD Perpetual,1,275.16%,412.75,34d 14h 27m,34d 14h 27m
ATOMUSDT Perpetual,0,270.76%,92.06,239d 13h 7m,239d 13h 7m
SUSHIUSDT Perpetual,1,269.70%,97.09,59d 12h 58m,59d 12h 58m
IOSTUSDT Perpetual,2,262.59%,14.71,37d 1h 47m,37d 1h 47m
ANCBUSD Perpetual,5,257.37%,77.21,30d 22h 18m,30d 22h 18m
BNBUSDT Perpetual,0,255.23%,638.08,1y 85d 12h 22m,1y 85d 12h 22m
API3USDT Perpetual,0,254.11%,31.51,21d 4h 26m,21d 4h 26m
DOGEUSDT Perpetual,1,253.99%,36.58,55d 10h 17m,55d 10h 17m
AVAXUSDT Perpetual,1,251.65%,244.11,54d 10h 41m,54d 10h 41m
FILUSDT Perpetual,0,247.96%,859.95,69d 7h 35m,69d 7h 35m
SOLBUSD Perpetual,2,247.00%,1235.01,40d 9h 1m,40d 9h 1m
HNTUSDT Perpetual,1,244.88%,51.43,41d 21h 35m,41d 21h 35m
ATOMUSDT Perpetual,0,240.59%,387.36,68d 21h 51m,68d 21h 51m
PEOPLEUSDT Perpetual,0,240.34%,1201.73,54d 7h 50m,54d 7h 50m
CRVUSDT Perpetual,0,238.22%,223.64,68d 22h 2m,68d 22h 2m
REEFUSDT Perpetual,0,234.49%,32.83,58d 9h 27m,58d 9h 27m
LITUSDT Perpetual,2,231.20%,1156.00,30d 2h 43m,30d 2h 43m
GALBUSD Perpetual,0,229.12%,39.16,22d 10h 45m,22d 10h 45m
XRPUSDT Perpetual,22,222.36%,27796.23,1y 59d 3h 20m,1y 59d 3h 20m
ETHUSDT Perpetual,3,218.84%,1275.84,39d 1h 32m,39d 1h 32m
ZILUSDT Perpetual,2,218.68%,18.59,22d 3h 1m,22d 3h 1m
GMTUSDT Perpetual,7,218.03%,8.70,37d 15h 16m,37d 15h 16m
ADAUSDT Perpetual,0,217.69%,54.42,20d 19h 25m,20d 19h 25m
STORJUSDT Perpetual,0,216.80%,65.04,30d 10h 33m,30d 10h 33m
LTCUSDT Perpetual,0,215.77%,1443.52,67d 4h 9m,67d 4h 9m
ADABUSD Perpetual,1,214.66%,2764.86,68d 4h 36m,68d 4h 36m
LITUSDT Perpetual,0,214.60%,64.38,31d 19h 42m,31d 19h 42m
ADAUSDT Perpetual,0,212.64%,35.34,172d 21h 40m,172d 21h 40m
CRVUSDT Perpetual,0,211.32%,52.83,54d 3h 48m,54d 3h 48m
ZILUSDT Perpetual,0,211.16%,2.32,100d 20h 25m,100d 20h 25m
LTCUSDT Perpetual,0,209.11%,744.44,1y 47d 8h 51m,1y 47d 8h 51m
DOGEUSDT Perpetual,1,207.86%,167.37,38d 18h 26m,38d 18h 26m
ETHBUSD Perpetual,1,206.34%,4126.90,41d 6h 34m,41d 6h 34m
SNXUSDT Perpetual,0,206.34%,30.95,30d 5h 58m,30d 5h 58m
ETCUSDT Perpetual,0,206.21%,303.13,127d 4h 57m,127d 4h 57m
1000LUNCBUSD Perpetual,27,203.63%,32.89,18d 23h 5m,18d 23h 5m
LITUSDT Perpetual,0,202.77%,36.86,31d 13h 16m,31d 13h 16m
1000SHIBUSDT Perpetual,0,202.60%,6.08,25d 11h 9m,25d 11h 9m
UNIUSDT Perpetual,0,202.21%,548.01,1y 61d 5h 40m,1y 61d 5h 40m
ETCUSDT Perpetual,0,201.28%,60.38,66d 13h 34m,66d 13h 34m
SANDUSDT Perpetual,0,199.29%,99.65,59d 1h 16m,59d 1h 16m
WAVESUSDT Perpetual,0,198.82%,39.77,27d 4h 16m,27d 4h 16m
TLMBUSD Perpetual,0,197.69%,49.42,40d 10h 32m,40d 10h 32m
CHRUSDT Perpetual,0,195.61%,195.62,41d 16h 50m,41d 16h 50m
BNBBUSD Perpetual,11,194.36%,2503.44,69d 6h 44m,69d 6h 44m
LINKUSDT Perpetual,1,193.29%,12.89,19d 15h 49m,19d 15h 49m
CHZUSDT Perpetual,2,191.69%,12.00,9d 11h,9d 11h
DODOBUSD Perpetual,1,191.36%,239.20,11d 4h 49m,11d 4h 49m
DODOBUSD Perpetual,0,190.89%,668.12,39d 14h 53m,39d 14h 53m
LINAUSDT Perpetual,0,189.26%,851.67,49d 4h 57m,49d 4h 57m
EOSUSDT Perpetual,1,187.50%,28.13,41d 6h 44m,41d 6h 44m
1000XECUSDT Perpetual,1,186.38%,9.32,27d 15h 51m,27d 15h 51m
ADABUSD Perpetual,0,184.86%,31.43,67d 10h 34m,67d 10h 34m
PEOPLEUSDT Perpetual,0,184.62%,39.93,29d 23h 39m,29d 23h 39m
AUDIOUSDT Perpetual,4,182.93%,36.59,27d 3m,27d 3m
PEOPLEUSDT Perpetual,0,180.90%,123.01,30d 18h 56m,30d 18h 56m
ADAUSDT Perpetual,0,180.86%,3.74,34d 22h 11m,34d 22h 11m
ADAUSDT Perpetual,0,180.31%,38.46,41d 9h 42m,41d 9h 42m
SOLBUSD Perpetual,0,179.94%,174.10,46d 3h 58m,46d 3h 58m
APEBUSD Perpetual,1,176.59%,3.44,24d 19h 23m,24d 19h 23m
1000LUNCBUSD Perpetual,1,173.86%,26.08,13d 8h 37m,13d 8h 37m
TRBUSDT Perpetual,0,172.97%,345.95,12d 6h 9m,12d 6h 9m
1000SHIBUSDT Perpetual,0,172.63%,18.01,51d 1h 36m,51d 1h 36m
LINKUSDT Perpetual,1,171.47%,857.38,72d 16h 33m,72d 16h 33m
LINKUSDT Perpetual,0,169.51%,67.81,31d 18h 30m,31d 18h 30m
DODOBUSD Perpetual,0,169.16%,1691.67,37d 11h 25m,37d 11h 25m
1000SHIBUSDT Perpetual,0,169.02%,75.76,29d 4h 50m,29d 4h 50m
GRTUSDT Perpetual,0,168.94%,67.58,54d 8h 5m,54d 8h 5m
BATUSDT Perpetual,0,166.20%,19.94,33d 7h 30m,33d 7h 30m
LUNA2BUSD Perpetual,0,165.68%,52.71,36d 20h 30m,36d 20h 30m
1000LUNCBUSD Perpetual,10,165.19%,16519.24,22d 11h 30m,22d 11h 30m
CHZUSDT Perpetual,0,164.21%,62.47,62d 17h 12m,62d 17h 12m
XRPBUSD Perpetual,5,164.14%,6.57,201d 17h 48m,201d 17h 48m
TRXUSDT Perpetual,0,163.63%,237.27,127d 4h 55m,127d 4h 55m
CVCUSDT Perpetual,0,163.51%,24.53,145d 3h 27m,145d 3h 27m
DOTUSDT Perpetual,0,162.25%,119.82,35d 15h 13m,35d 15h 13m
LUNA2BUSD Perpetual,0,161.56%,72.70,18d 18h 52m,18d 18h 52m
ALGOUSDT Perpetual,1,161.27%,104.83,39d 5h 55m,39d 5h 55m
ALICEUSDT Perpetual,0,160.72%,803.62,69d 6h 3m,69d 6h 3m
BTCBUSD Perpetual,2,160.44%,120.59,36d 20h 25m,36d 20h 25m
TLMBUSD Perpetual,0,159.35%,38.88,22d 15h 37m,22d 15h 37m
APEUSDT Perpetual,1,158.85%,15.89,22d 12h 55m,22d 12h 55m
CHZUSDT Perpetual,0,158.78%,12.70,9d 19h 25m,9d 19h 25m
OGNUSDT Perpetual,0,157.71%,27.60,22d 2h 38m,22d 2h 38m
SNXUSDT Perpetual,0,157.69%,46.66,22d 11h 18m,22d 11h 18m
ADAUSDT Perpetual,0,157.64%,28.75,26d 6h 18m,26d 6h 18m
PEOPLEUSDT Perpetual,1,157.35%,315.67,59d 3h 56m,59d 3h 56m
BNXUSDT Perpetual,5,155.63%,11672.59,37d 2h 46m,37d 2h 46m
ANCBUSD Perpetual,0,155.58%,155.58,20d 7h 29m,20d 7h 29m
XRPUSDT Perpetual,0,155.46%,932.79,165d 16h 38m,165d 16h 38m
BTCBUSD Perpetual,7,155.13%,221.84,31d 21h 22m,31d 21h 22m
ZENUSDT Perpetual,0,154.89%,410.48,1y 70d 13h 31m,1y 70d 13h 31m
ADAUSDT Perpetual,0,152.82%,27.54,33d 2h 39m,33d 2h 39m
LITUSDT Perpetual,0,152.58%,381.46,32d 11h 56m,32d 11h 56m
XRPUSDT Perpetual,0,151.69%,47.78,1y 48d 14h 24m,1y 48d 14h 24m
XTZUSDT Perpetual,2,151.56%,10.16,9d 11h 1m,9d 11h 1m
GTCUSDT Perpetual,0,151.26%,1058.89,53d 11h 55m,53d 11h 55m
PEOPLEUSDT Perpetual,0,150.26%,30.05,29d 1h 44m,29d 1h 44m
DOTUSDT Perpetual,0,150.06%,21.01,51d 31m,51d 31m
ETCUSDT Perpetual,0,149.63%,92.77,39d 1h 6m,39d 1h 6m
STORJUSDT Perpetual,1,149.56%,4.49,17d 5h 9m,17d 5h 9m
XMRUSDT Perpetual,0,148.55%,445.66,251d 15h 49m,251d 15h 49m
GALABUSD Perpetual,0,148.50%,222.76,34d 14h 29m,34d 14h 29m
1000LUNCBUSD Perpetual,0,147.99%,14799.81,22d 11h 42m,22d 11h 42m
ADAUSDT Perpetual,0,147.17%,30.11,35d 6h 25m,35d 6h 25m
LINAUSDT Perpetual,0,146.03%,1022.22,42d 9h 47m,42d 9h 47m
ETHBUSD Perpetual,4,145.88%,2.70,24d 19h 21m,24d 19h 21m
BTCUSDT Perpetual,0,145.87%,510.56,26d 6h 19m,26d 6h 19m
ANCBUSD Perpetual,2,144.38%,14438.29,30d 16h 54m,30d 16h 54m
GMTUSDT Perpetual,0,144.26%,105.31,59d 12h 52m,59d 12h 52m
EGLDUSDT Perpetual,1,144.06%,18.73,16d,16d
CELRUSDT Perpetual,0,143.18%,114.55,173d 15h 26m,173d 15h 26m
XMRUSDT Perpetual,0,143.16%,1431.70,267d 10h 22m,267d 10h 22m
BTCUSDT Perpetual,0,142.54%,62.72,23d 6h 37m,23d 6h 37m
LUNA2BUSD Perpetual,2,141.15%,6.20,39d 13h 27m,39d 13h 27m
UNFIUSDT Perpetual,0,140.98%,281.98,33d 23h 53m,33d 23h 53m
UNFIUSDT Perpetual,0,140.70%,5.63,16d 19h 19m,16d 19h 19m
RVNUSDT Perpetual,0,140.34%,280.69,34d 16h 6m,34d 16h 6m
OCEANUSDT Perpetual,0,140.06%,56.03,34d 14h 30m,34d 14h 30m
UNFIUSDT Perpetual,1,139.68%,41.90,12d 17h 16m,12d 17h 16m
XMRUSDT Perpetual,0,139.38%,203.51,127d 4h 58m,127d 4h 58m
MANAUSDT Perpetual,0,139.31%,37.56,67d 3h 58m,67d 3h 58m
1000LUNCBUSD Perpetual,1,138.47%,16.16,9d 1h 35m,9d 1h 35m
THETAUSDT Perpetual,0,137.95%,138.65,35d 12h 32m,35d 12h 32m
BTCBUSD Perpetual,0,136.76%,69.20,28d 23h 32m,28d 23h 32m
1000SHIBUSDT Perpetual,0,136.55%,12.97,24d 21h 35m,24d 21h 35m
ATAUSDT Perpetual,0,135.59%,271.18,34d 18h 48m,34d 18h 48m
DOGEUSDT Perpetual,0,134.64%,94.25,69d 19h 8m,69d 19h 8m
CHRUSDT Perpetual,0,134.62%,673.12,69d 10m,69d 10m
1000SHIBUSDT Perpetual,1,134.52%,33.63,29d 3h 28m,29d 3h 28m
NEOUSDT Perpetual,0,134.26%,1678.34,70d 1h 56m,70d 1h 56m
XRPUSDT Perpetual,0,133.67%,3.33,26d 3h 47m,26d 3h 47m
SKLUSDT Perpetual,0,133.25%,46.64,36d 21h 28m,36d 21h 28m
TRXUSDT Perpetual,0,132.97%,264.63,70d 6h 52m,70d 6h 52m
ANCBUSD Perpetual,0,132.78%,132.79,18d 21h 30m,18d 21h 30m
1000LUNCBUSD Perpetual,1,132.26%,520.47,5d 13h 47m,5d 13h 47m
BELUSDT Perpetual,0,132.15%,132.16,22d 14h 21m,22d 14h 21m
ADABUSD Perpetual,0,131.66%,118.41,65d 16h 5m,65d 16h 5m
LINKUSDT Perpetual,0,131.05%,65.53,37d 21h 51m,37d 21h 51m
WAVESUSDT Perpetual,0,130.35%,130.35,67d 21h 40m,67d 21h 40m
STORJUSDT Perpetual,0,130.34%,19.72,4d 23h 22m,4d 23h 22m
ADAUSDT Perpetual,0,130.16%,1.39,17d 16h 48m,17d 16h 48m
AVAXUSDT Perpetual,0,130.08%,1300.87,25d 19h 11m,25d 19h 11m
