cryptoPair,copyPopularity,roi,pnl,runningTime,direction
SUSHIUSDT Perpetual,1,249.24%,89.73,54d 4h 55m,54d 4h 55m
ATOMUSDT Perpetual,0,248.43%,84.47,234d 5h 4m,234d 5h 4m
ETHUSDT Perpetual,0,244.22%,48.84,29d 12h 38m,29d 12h 38m
BNBUSDT Perpetual,0,242.67%,606.69,1y 80d 4h 19m,1y 80d 4h 19m
DOTUSDT Perpetual,0,241.25%,36.79,22d 18h 10m,22d 18h 10m
BTCUSDT Perpetual,1,239.20%,550.16,18d 22h 37m,18d 22h 37m
MANAUSDT Perpetual,1,238.86%,47.77,34d 22h 4m,34d 22h 4m
ANCBUSD Perpetual,5,238.62%,71.59,25d 14h 15m,25d 14h 15m
1000SHIBUSDT Perpetual,19,238.59%,19.09,22d 7h 54m,22d 7h 54m
SANDUSDT Perpetual,1,231.42%,69.43,46d 17h 53m,46d 17h 53m
ETHUSDT Perpetual,1,228.55%,27.06,31d 11h 30m,31d 11h 30m
ANTUSDT Perpetual,0,224.66%,33.70,29d 5h 24m,29d 5h 24m
SOLBUSD Perpetual,2,224.52%,1122.64,35d 58m,35d 58m
LINKUSDT Perpetual,0,223.91%,122.39,22d 17h 48m,22d 17h 48m
AVAXUSDT Perpetual,1,223.00%,216.31,49d 2h 39m,49d 2h 39m
MATICUSDT Perpetual,2,222.39%,111.20,51d 1h 7m,51d 1h 7m
MATICUSDT Perpetual,1,220.72%,35.32,52d 13m,52d 13m
API3USDT Perpetual,0,219.57%,27.23,15d 20h 24m,15d 20h 24m
UNFIUSDT Perpetual,0,219.53%,21.95,15d 19h 41m,15d 19h 41m
GMTUSDT Perpetual,6,218.03%,8.70,32d 7h 13m,32d 7h 13m
DOTUSDT Perpetual,27,215.78%,3.02,11d 4h 50m,11d 4h 50m
NEARUSDT Perpetual,2,215.19%,112.81,25d 13h 12m,25d 13h 12m
SANDUSDT Perpetual,0,215.06%,18.28,50d 15h 27m,50d 15h 27m
PEOPLEUSDT Perpetual,0,214.93%,1074.66,48d 23h 47m,48d 23h 47m
ADAUSDT Perpetual,0,212.64%,35.34,167d 13h 37m,167d 13h 37m
ZILUSDT Perpetual,0,211.16%,2.32,95d 12h 22m,95d 12h 22m
LINKUSDT Perpetual,1,211.03%,14.08,14d 7h 46m,14d 7h 46m
BTCUSDT Perpetual,2,210.11%,158.24,17d 12h 38m,17d 12h 38m
THETAUSDT Perpetual,0,207.88%,51.97,14d 2h 19m,14d 2h 19m
YFIUSDT Perpetual,0,207.74%,31.16,20d 6h 15m,20d 6h 15m
HNTUSDT Perpetual,1,207.40%,43.55,36d 13h 33m,36d 13h 33m
CRVUSDT Perpetual,0,206.54%,193.91,63d 13h 59m,63d 13h 59m
LITUSDT Perpetual,2,203.50%,1017.50,24d 18h 40m,24d 18h 40m
BTCBUSD Perpetual,1,203.03%,142.12,23d 12h 28m,23d 12h 28m
XRPUSDT Perpetual,17,200.82%,25103.24,1y 53d 19h 17m,1y 53d 19h 17m
STORJUSDT Perpetual,0,200.58%,60.18,25d 2h 30m,25d 2h 30m
LUNA2BUSD Perpetual,1,199.97%,219.97,31d 3h 3m,31d 3h 3m
BTCBUSD Perpetual,1,199.51%,139.66,23d 12h 27m,23d 12h 27m
ATOMUSDT Perpetual,0,199.09%,320.54,63d 13h 49m,63d 13h 49m
GMTUSDT Perpetual,0,198.27%,991.39,16d 17h 5m,16d 17h 5m
ETHUSDT Perpetual,1,196.25%,196.26,23d 17h 41m,23d 17h 41m
ETHUSDT Perpetual,1,193.67%,5.52,20d 19h 45m,20d 19h 45m
UNIUSDT Perpetual,0,192.80%,522.51,1y 55d 21h 37m,1y 55d 21h 37m
IOTXUSDT Perpetual,0,192.18%,13.74,30d 21h 31m,30d 21h 31m
1000LUNCBUSD Perpetual,26,191.44%,30.92,13d 15h 2m,13d 15h 2m
1000LUNCBUSD Perpetual,0,190.94%,91.18,15d 6h 49m,15d 6h 49m
LITUSDT Perpetual,0,190.46%,57.14,26d 11h 39m,26d 11h 39m
LTCUSDT Perpetual,0,186.61%,106.93,64d 21h 51m,64d 21h 51m
THETAUSDT Perpetual,0,185.00%,185.93,30d 4h 30m,30d 4h 30m
LTCUSDT Perpetual,0,183.32%,652.62,1y 42d 48m,1y 42d 48m
AVAXUSDT Perpetual,0,181.55%,103.19,25d 12h 38m,25d 12h 38m
LINKUSDT Perpetual,0,180.76%,72.31,26d 10h 27m,26d 10h 27m
SNXUSDT Perpetual,0,179.55%,26.93,24d 21h 55m,24d 21h 55m
LITUSDT Perpetual,0,179.37%,32.61,26d 5h 13m,26d 5h 13m
SNXUSDT Perpetual,0,179.23%,53.03,17d 3h 15m,17d 3h 15m
XRPUSDT Perpetual,1,178.84%,35.77,35d 23h,35d 23h
LUNA2BUSD Perpetual,4,178.16%,267.25,29d 10h 23m,29d 10h 23m
XRPUSDT Perpetual,2,178.02%,10.88,32d 1h 8m,32d 1h 8m
BTCBUSD Perpetual,0,177.92%,889.64,19d 3h 4m,19d 3h 4m
ETHUSDT Perpetual,0,177.07%,177.08,25d 14h 36m,25d 14h 36m
XRPUSDT Perpetual,1,176.40%,1.75,27d 13h 33m,27d 13h 33m
BTCUSDT Perpetual,0,174.17%,14.54,4d 6h 1m,4d 6h 1m
BTCUSDT Perpetual,2,173.70%,146.08,8d 17h 40m,8d 17h 40m
BTCUSDT Perpetual,0,172.89%,691.57,23d 9h 12m,23d 9h 12m
CVCUSDT Perpetual,0,172.16%,43.04,31d 4h 36m,31d 4h 36m
BATUSDT Perpetual,0,171.09%,20.53,27d 23h 28m,27d 23h 28m
XEMUSDT Perpetual,13,170.69%,34.14,12d 44m,12d 44m
MATICUSDT Perpetual,0,169.26%,32.53,42d 13h 35m,42d 13h 35m
CRVUSDT Perpetual,0,166.74%,41.69,48d 19h 45m,48d 19h 45m
BNBBUSD Perpetual,19,166.39%,11.88,32d 1h 44m,32d 1h 44m
SANDUSDT Perpetual,0,165.16%,247.74,14d 9h 16m,14d 9h 16m
DOGEUSDT Perpetual,1,165.05%,132.91,33d 10h 23m,33d 10h 23m
SANDUSDT Perpetual,0,164.47%,82.24,53d 17h 13m,53d 17h 13m
CHZUSDT Perpetual,0,164.45%,16.45,22d 6h 10m,22d 6h 10m
XRPBUSD Perpetual,5,164.14%,6.57,196d 9h 45m,196d 9h 45m
ADAUSDT Perpetual,2,164.05%,2132.69,43d 14h 57m,43d 14h 57m
TRXUSDT Perpetual,0,163.69%,237.36,121d 20h 52m,121d 20h 52m
LINKUSDT Perpetual,1,162.59%,24.44,13d 1h 40m,13d 1h 40m
BNBBUSD Perpetual,7,162.51%,2093.25,63d 22h 41m,63d 22h 41m
KSMUSDT Perpetual,0,161.43%,335.78,64d 22h,64d 22h
BTCUSDT Perpetual,0,159.97%,24.00,17d 3h 36m,17d 3h 36m
DOGEUSDT Perpetual,0,159.49%,22.97,50d 2h 14m,50d 2h 14m
STORJUSDT Perpetual,0,159.00%,4.77,11d 21h 7m,11d 21h 7m
ETHBUSD Perpetual,3,157.96%,20.61,28d 5h 27m,28d 5h 27m
OGNUSDT Perpetual,0,157.71%,27.60,16d 18h 35m,16d 18h 35m
1000LUNCBUSD Perpetual,6,156.69%,15669.90,17d 3h 27m,17d 3h 27m
MATICUSDT Perpetual,0,155.41%,73.05,42d 2h 42m,42d 2h 42m
BTCBUSD Perpetual,7,155.13%,221.84,26d 13h 20m,26d 13h 20m
REEFUSDT Perpetual,0,154.07%,21.57,53d 1h 24m,53d 1h 24m
UNFIUSDT Perpetual,2,153.61%,30.72,11d 20h 41m,11d 20h 41m
ETHBUSD Perpetual,0,152.02%,304.05,25d 14h 40m,25d 14h 40m
ADABUSD Perpetual,0,152.00%,1957.88,62d 20h 33m,62d 20h 33m
1000SHIBUSDT Perpetual,0,151.80%,19.80,20d 23h 41m,20d 23h 41m
CHZUSDT Perpetual,0,151.54%,57.65,57d 9h 9m,57d 9h 9m
KAVAUSDT Perpetual,9,151.22%,5.60,11d 8h 15m,11d 8h 15m
ADAUSDT Perpetual,0,150.77%,37.69,15d 11h 23m,15d 11h 23m
ETHUSDT Perpetual,0,149.26%,69.56,31d 14h 20m,31d 14h 20m
PEOPLEUSDT Perpetual,0,148.95%,32.22,24d 15h 36m,24d 15h 36m
ZENUSDT Perpetual,0,148.46%,393.44,1y 65d 5h 29m,1y 65d 5h 29m
APEUSDT Perpetual,0,148.45%,16.33,18d 11h 56m,18d 11h 56m
APEBUSD Perpetual,0,148.30%,123.23,15d 4h 57m,15d 4h 57m
LITUSDT Perpetual,0,147.19%,368.00,27d 3h 53m,27d 3h 53m
TLMBUSD Perpetual,0,145.87%,36.47,35d 2h 29m,35d 2h 29m
CHZUSDT Perpetual,0,145.74%,76.31,20d 18h 1m,20d 18h 1m
ETHUSDT Perpetual,0,145.72%,16.03,30d 15m,30d 15m
XRPUSDT Perpetual,0,144.79%,7.24,26d 5m,26d 5m
AUDIOUSDT Perpetual,4,144.52%,28.90,21d 16h 1m,21d 16h 1m
SOLUSDT Perpetual,0,143.01%,71.51,26d 11h 41m,26d 11h 41m
AVAXBUSD Perpetual,0,142.94%,428.82,18d 22h 13m,18d 22h 13m
WAVESUSDT Perpetual,0,142.45%,712.26,26d 23h 13m,26d 23h 13m
WAVESUSDT Perpetual,0,141.84%,141.84,62d 13h 38m,62d 13h 38m
ETHBUSD Perpetual,16,141.37%,171.06,29d 16m,29d 16m
LUNA2BUSD Perpetual,2,141.15%,6.20,34d 5h 25m,34d 5h 25m
ADAUSDT Perpetual,0,140.97%,8.46,14d 5h 42m,14d 5h 42m
XRPUSDT Perpetual,0,140.69%,44.32,1y 43d 6h 21m,1y 43d 6h 21m
1000LUNCBUSD Perpetual,0,140.67%,14067.61,17d 3h 39m,17d 3h 39m
MTLUSDT Perpetual,0,140.38%,42.12,25d 7h 42m,25d 7h 42m
TLMBUSD Perpetual,0,137.62%,33.58,17d 7h 34m,17d 7h 34m
SNXUSDT Perpetual,0,137.43%,30.24,16d 10h 37m,16d 10h 37m
ALGOUSDT Perpetual,1,137.15%,89.15,33d 21h 52m,33d 21h 52m
1000SHIBUSDT Perpetual,1,136.70%,34.18,23d 19h 25m,23d 19h 25m
BTCUSDT Perpetual,0,136.37%,6.82,17d 6h 14m,17d 6h 14m
DOTUSDT Perpetual,0,135.36%,99.97,30d 7h 10m,30d 7h 10m
1000SHIBUSDT Perpetual,0,135.33%,10149.91,19d 9h 35m,19d 9h 35m
LINAUSDT Perpetual,0,134.87%,606.92,43d 20h 54m,43d 20h 54m
ANCBUSD Perpetual,2,134.85%,13485.05,25d 8h 51m,25d 8h 51m
1000SHIBUSDT Perpetual,0,134.38%,135.87,23d 16h 57m,23d 16h 57m
UNFIUSDT Perpetual,0,133.38%,5.34,11d 11h 17m,11d 11h 17m
DOTUSDT Perpetual,0,132.54%,68.92,21d 11h 58m,21d 11h 58m
DODOBUSD Perpetual,0,132.51%,16.67,17d 7h 32m,17d 7h 32m
AXSUSDT Perpetual,0,132.45%,185.43,29d 9h 46m,29d 9h 46m
SOLBUSD Perpetual,0,132.31%,1190.84,20d 12h 12m,20d 12h 12m
ETHBUSD Perpetual,0,131.12%,26.23,17d 18h 55m,17d 18h 55m
TLMBUSD Perpetual,0,130.89%,130.90,15d 57m,15d 57m
RVNUSDT Perpetual,0,129.90%,12.99,28d 13h 29m,28d 13h 29m
BNBUSDT Perpetual,0,129.73%,6.75,22d 10h 11m,22d 10h 11m
GMTBUSD Perpetual,3,129.71%,2.72,21d 42m,21d 42m
MATICUSDT Perpetual,0,129.51%,12.95,17h 28m,17h 28m
DODOBUSD Perpetual,0,129.41%,1294.10,32d 3h 22m,32d 3h 22m
SOLUSDT Perpetual,0,129.19%,21.51,18d 15h 35m,18d 15h 35m
DOTUSDT Perpetual,0,128.79%,6.17,9d 3h 2m,9d 3h 2m
ADAUSDT Perpetual,0,128.79%,26.35,29d 22h 22m,29d 22h 22m
PEOPLEUSDT Perpetual,6,128.70%,2574.17,17d 19h 32m,17d 19h 32m
SOLBUSD Perpetual,0,128.48%,124.31,40d 19h 55m,40d 19h 55m
SNXUSDT Perpetual,0,128.42%,31.93,10d 14h 45m,10d 14h 45m
SKLUSDT Perpetual,0,128.41%,44.94,31d 13h 25m,31d 13h 25m
1000SHIBUSDT Perpetual,0,128.22%,13.37,45d 17h 33m,45d 17h 33m
MATICUSDT Perpetual,0,127.88%,6.39,1y 51d 16h 40m,1y 51d 16h 40m
ETHUSDT Perpetual,1,127.53%,127.53,14d 3h 35m,14d 3h 35m
SOLUSDT Perpetual,1,127.48%,191.23,14d 7h 25m,14d 7h 25m
ANTUSDT Perpetual,0,127.41%,8.92,28d 21h 9m,28d 21h 9m
ETHUSDT Perpetual,0,126.79%,321.12,24d 2h 15m,24d 2h 15m
FTMBUSD Perpetual,0,126.76%,13.94,37d 11h 11m,37d 11h 11m
XRPUSDT Perpetual,0,126.48%,1.90,20d 3h 38m,20d 3h 38m
TRXUSDT Perpetual,0,126.37%,251.49,64d 22h 49m,64d 22h 49m
PEOPLEUSDT Perpetual,1,126.30%,253.38,53d 19h 53m,53d 19h 53m
ETHBUSD Perpetual,0,126.10%,23.96,17d 7h 58m,17d 7h 58m
WAVESUSDT Perpetual,0,126.05%,75.63,25d 17h 55m,25d 17h 55m
BTCBUSD Perpetual,0,125.30%,94.18,31d 12h 22m,31d 12h 22m
BTCBUSD Perpetual,0,125.27%,250.54,25d 14h 45m,25d 14h 45m
ALICEUSDT Perpetual,0,124.97%,624.87,63d 22h,63d 22h
DODOBUSD Perpetual,2,124.72%,12472.24,48d 3h 52m,48d 3h 52m
1000SHIBUSDT Perpetual,0,124.41%,3.73,20d 3h 6m,20d 3h 6m
BNXUSDT Perpetual,2,123.70%,9278.20,31d 18h 44m,31d 18h 44m
BNBUSDT Perpetual,3,123.11%,42.87,31d 14h 27m,31d 14h 27m
BTCBUSD Perpetual,0,122.90%,1229.05,24d 18h 55m,24d 18h 55m
WAVESUSDT Perpetual,0,122.80%,61.40,45d 20h 3m,45d 20h 3m
CELRUSDT Perpetual,0,122.66%,98.13,168d 7h 23m,168d 7h 23m
PEOPLEUSDT Perpetual,0,122.57%,245.16,33d 8h 13m,33d 8h 13m
SOLBUSD Perpetual,0,122.35%,122.36,28d 15h 7m,28d 15h 7m
LINKUSDT Perpetual,1,121.65%,6.96,9d 3h 3m,9d 3h 3m
ETHUSDT Perpetual,0,121.53%,243.07,15d 20h 14m,15d 20h 14m
APEBUSD Perpetual,0,120.99%,14.05,13d 16h 4m,13d 16h 4m
UNFIUSDT Perpetual,0,120.77%,241.54,28d 15h 51m,28d 15h 51m
ETHUSDT Perpetual,1,120.64%,12.17,31d 15h 11m,31d 15h 11m
BTCUSDT Perpetual,0,120.11%,24.95,24d 19h 12m,24d 19h 12m
ETHBUSD Perpetual,1,119.57%,198.50,30d 2h 14m,30d 2h 14m
GTCUSDT Perpetual,0,119.46%,836.28,48d 3h 52m,48d 3h 52m
BTCBUSD Perpetual,0,119.30%,171.80,27d 20h 55m,27d 20h 55m
ADAUSDT Perpetual,0,118.94%,35.68,1y 59d 4h 47m,1y 59d 4h 47m
PEOPLEUSDT Perpetual,0,118.63%,23.73,23d 17h 42m,23d 17h 42m
LTCUSDT Perpetual,0,118.21%,23.64,28d 19h 37m,28d 19h 37m
BTCUSDT Perpetual,0,118.00%,141.60,31d 19h 21m,31d 19h 21m
XMRUSDT Perpetual,0,117.81%,172.01,121d 20h 56m,121d 20h 56m
ETCUSDT Perpetual,0,117.61%,172.90,121d 20h 54m,121d 20h 54m
XRPUSDT Perpetual,0,117.53%,58.77,14d 11h 30m,14d 11h 30m
ETHUSDT Perpetual,0,117.45%,46.98,29d 19h 14m,29d 19h 14m
AAVEUSDT Perpetual,0,117.35%,14669.39,1y 45d 22h 28m,1y 45d 22h 28m
BNBUSDT Perpetual,0,116.95%,3.51,46d 18h 2m,46d 18h 2m
STMXUSDT Perpetual,0,116.63%,116.64,14d 8h 36m,14d 8h 36m
1000LUNCBUSD Perpetual,0,116.50%,174.75,6h 53m,6h 53m
ETHUSDT Perpetual,0,116.27%,59.30,22d 53m,22d 53m
ETHUSDT Perpetual,0,115.77%,578.86,20d 22h 57m,20d 22h 57m
SANDUSDT Perpetual,0,115.54%,577.74,32d 7h 40m,32d 7h 40m
ATOMUSDT Perpetual,0,115.43%,538.42,29d 16h 44m,29d 16h 44m
CVCUSDT Perpetual,0,115.28%,17.29,139d 19h 25m,139d 19h 25m
LTCUSDT Perpetual,0,114.78%,767.89,61d 20h 6m,61d 20h 6m
1000SHIBUSDT Perpetual,0,114.23%,11.50,23d 10h 51m,23d 10h 51m
GMTUSDT Perpetual,0,114.16%,83.34,54d 4h 49m,54d 4h 49m
NEOUSDT Perpetual,0,113.18%,1414.81,64d 17h 53m,64d 17h 53m
GRTUSDT Perpetual,0,113.14%,45.26,49d 2m,49d 2m
ETHBUSD Perpetual,0,113.10%,21.49,16d 12h 9m,16d 12h 9m
ADABUSD Perpetual,0,112.80%,19.18,62d 2h 31m,62d 2h 31m
ETHUSDT Perpetual,1,112.59%,28.15,27d 17h 38m,27d 17h 38m
ICPBUSD Perpetual,0,112.13%,1121.34,35d 42m,35d 42m
BTCUSDT Perpetual,0,111.84%,391.46,20d 22h 16m,20d 22h 16m
BTCUSDT Perpetual,0,111.22%,14.46,4d 18h 57m,4d 18h 57m
ICPBUSD Perpetual,0,111.22%,1390.29,35d 29m,35d 29m
1000SHIBUSDT Perpetual,0,111.09%,222.19,22d 7h 44m,22d 7h 44m
BTCBUSD Perpetual,0,111.01%,1106.24,26d 7h 30m,26d 7h 30m
AVAXBUSD Perpetual,0,109.99%,164.99,29d 6h 52m,29d 6h 52m
GALUSDT Perpetual,0,109.91%,164.87,15d 21h 29m,15d 21h 29m
DOGEBUSD Perpetual,0,109.13%,15.81,173d 17h 4m,173d 17h 4m
ETHUSDT Perpetual,0,109.09%,16.28,30d 7h 46m,30d 7h 46m
MANAUSDT Perpetual,0,108.43%,29.23,61d 19h 56m,61d 19h 56m
ETHBUSD Perpetual,0,108.21%,541.06,22d 23h 34m,22d 23h 34m
1000LUNCBUSD Perpetual,0,108.13%,16.22,8d 35m,8d 35m
AXSUSDT Perpetual,0,108.09%,18.38,10d 18h 25m,10d 18h 25m
BTCBUSD Perpetual,0,107.87%,54.59,23d 15h 29m,23d 15h 29m
ADABUSD Perpetual,1,107.33%,322.01,37d 15h 22m,37d 15h 22m
DODOBUSD Perpetual,0,107.01%,374.55,34d 6h 50m,34d 6h 50m
BTCUSDT Perpetual,0,106.78%,12.81,3d 20h 58m,3d 20h 58m
YFIUSDT Perpetual,0,106.77%,10.97,20d 18h 53m,20d 18h 53m
BNBUSDT Perpetual,0,105.88%,16.13,7d 23h 14m,7d 23h 14m
ETHUSDT Perpetual,0,104.51%,1118.27,26d 23h 49m,26d 23h 49m
ADAUSDT Perpetual,0,104.34%,7.39,14d 18h 14m,14d 18h 14m
ETHUSDT Perpetual,0,104.29%,1408.04,26d 23h 58m,26d 23h 58m
LINKUSDT Perpetual,1,104.27%,46.92,5d 1h 17m,5d 1h 17m
1000SHIBUSDT Perpetual,0,104.10%,46.66,23d 20h 47m,23d 20h 47m
ETHUSDT Perpetual,0,104.01%,15.59,7d 22h 1m,7d 22h 1m
BNBUSDT Perpetual,0,103.91%,103.91,22d 2h 56m,22d 2h 56m
BTCUSDT Perpetual,0,103.81%,31.26,29d 22h 21m,29d 22h 21m
WAVESUSDT Perpetual,0,103.79%,15.57,13d 11h 46m,13d 11h 46m
BTCUSDT Perpetual,0,103.21%,1341.80,26d 23h 51m,26d 23h 51m
BTCUSDT Perpetual,0,102.89%,1440.56,27d 2m,27d 2m
GALBUSD Perpetual,0,102.80%,257.02,29d 18h 41m,29d 18h 41m
ETHBUSD Perpetual,0,102.60%,30.78,10d 7h 17m,10d 7h 17m
DOTBUSD Perpetual,0,102.52%,307.58,36d 16h 30m,36d 16h 30m
BTCUSDT Perpetual,0,102.05%,51.03,15d 19h 29m,15d 19h 29m
ADAUSDT Perpetual,0,101.70%,62.88,25d 19h 56m,25d 19h 56m
GALAUSDT Perpetual,0,101.60%,4.46,19d 20h 5m,19d 20h 5m
PEOPLEUSDT Perpetual,0,101.54%,69.05,25d 10h 53m,25d 10h 53m
ADAUSDT Perpetual,0,101.44%,18.28,27d 18h 37m,27d 18h 37m
BTCUSDT Perpetual,0,101.37%,253.43,17d 19h 46m,17d 19h 46m
DOGEUSDT Perpetual,0,101.28%,50.64,30d 9h 58m,30d 9h 58m
ADAUSDT Perpetual,1,101.10%,50.55,32d 2h 26m,32d 2h 26m
GMTUSDT Perpetual,0,101.09%,71.78,19d 9m,19d 9m
DUSKUSDT Perpetual,0,100.52%,251.31,31d 8h 26m,31d 8h 26m
BELUSDT Perpetual,0,100.06%,100.07,17d 6h 18m,17d 6h 18m
OCEANUSDT Perpetual,0,99.73%,39.89,29d 6h 28m,29d 6h 28m
GMTBUSD Perpetual,0,99.69%,448.61,19d 6h 2m,19d 6h 2m
EOSUSDT Perpetual,0,99.15%,14.87,32d 1h 20m,32d 1h 20m
ETHUSDT Perpetual,0,99.01%,99.02,20d 19h 13m,20d 19h 13m
ETHBUSD Perpetual,0,98.96%,95.99,31d 9h 51m,31d 9h 51m
ADAUSDT Perpetual,11,98.90%,19.78,8d 15h 35m,8d 15h 35m
XRPUSDT Perpetual,0,98.81%,592.91,160d 8h 36m,160d 8h 36m
BNBUSDT Perpetual,0,98.50%,131.34,14d 3h 27m,14d 3h 27m
1INCHUSDT Perpetual,0,98.36%,49.45,24d 20h 27m,24d 20h 27m
DOTUSDT Perpetual,0,98.22%,982.27,332d 2h 44m,332d 2h 44m
ADABUSD Perpetual,0,98.19%,19.64,31d 16h 3m,31d 16h 3m
TRXBUSD Perpetual,0,98.18%,196.37,30d 23h 18m,30d 23h 18m
DARUSDT Perpetual,0,98.18%,49.09,23d 33m,23d 33m
WAVESUSDT Perpetual,0,97.74%,244.37,1y 70d 5h 17m,1y 70d 5h 17m
