cryptoPair,copyPopularity,roi,pnl,runningTime,direction
DOTUSDT Perpetual,2,262.26%,792.03,64d 6h 15m,64d 6h 15m
1000SHIBUSDT Perpetual,19,255.45%,20.44,21d 15h 54m,21d 15h 54m
BTCBUSD Perpetual,16,254.85%,20.82,26d 11h 38m,26d 11h 38m
APEBUSD Perpetual,1,250.89%,4.89,18d 19h 20m,18d 19h 20m
IOSTUSDT Perpetual,2,250.65%,14.04,31d 1h 44m,31d 1h 44m
KSMUSDT Perpetual,0,249.17%,418.61,33d 1h 58m,33d 1h 58m
1000XECUSDT Perpetual,1,248.92%,12.45,21d 15h 49m,21d 15h 49m
MASKUSDT Perpetual,0,245.12%,490.24,23d 18h 1m,23d 18h 1m
ATOMUSDT Perpetual,0,243.78%,82.89,233d 13h 5m,233d 13h 5m
SUSHIUSDT Perpetual,1,243.25%,87.57,53d 12h 55m,53d 12h 55m
BNBUSDT Perpetual,0,243.00%,607.51,1y 79d 12h 19m,1y 79d 12h 19m
XEMUSDT Perpetual,26,241.42%,48.29,11d 16h 53m,11d 16h 53m
ANCBUSD Perpetual,5,235.43%,70.63,24d 22h 15m,24d 22h 15m
MANAUSDT Perpetual,1,233.70%,46.74,34d 6h 4m,34d 6h 4m
SANDUSDT Perpetual,1,233.17%,69.95,46d 1h 53m,46d 1h 53m
ETHUSDT Perpetual,1,228.55%,27.06,30d 19h 30m,30d 19h 30m
LINKUSDT Perpetual,0,226.33%,123.71,22d 1h 48m,22d 1h 48m
BTCUSDT Perpetual,1,221.42%,509.28,18d 6h 37m,18d 6h 37m
AVAXUSDT Perpetual,1,219.82%,213.23,48d 10h 39m,48d 10h 39m
API3USDT Perpetual,0,219.57%,27.23,15d 4h 24m,15d 4h 24m
SANDUSDT Perpetual,0,218.82%,18.60,49d 23h 27m,49d 23h 27m
GMTUSDT Perpetual,6,218.03%,8.70,31d 15h 13m,31d 15h 13m
BTSUSDT Perpetual,1,217.04%,219.21,53d 19h 42m,53d 19h 42m
NEARUSDT Perpetual,1,216.69%,113.59,24d 21h 12m,24d 21h 12m
SOLBUSD Perpetual,2,215.39%,1076.99,34d 8h 58m,34d 8h 58m
BCHUSDT Perpetual,0,215.08%,12.65,28d 12h 20m,28d 12h 20m
PEOPLEUSDT Perpetual,0,215.04%,1075.21,48d 7h 47m,48d 7h 47m
ADAUSDT Perpetual,0,212.64%,35.34,166d 21h 37m,166d 21h 37m
ANTUSDT Perpetual,0,212.63%,31.90,28d 13h 24m,28d 13h 24m
MATICUSDT Perpetual,1,211.97%,33.92,51d 8h 13m,51d 8h 13m
ZILUSDT Perpetual,0,211.16%,2.32,94d 20h 22m,94d 20h 22m
DOTUSDT Perpetual,0,210.31%,32.07,22d 2h 10m,22d 2h 10m
MATICUSDT Perpetual,2,208.07%,104.04,50d 9h 8m,50d 9h 8m
HNTUSDT Perpetual,1,206.99%,43.47,35d 21h 33m,35d 21h 33m
UNFIUSDT Perpetual,0,206.44%,20.64,15d 3h 41m,15d 3h 41m
BTCUSDT Perpetual,2,203.39%,153.17,16d 20h 39m,16d 20h 39m
CRVUSDT Perpetual,0,203.10%,190.67,62d 21h 59m,62d 21h 59m
LINKUSDT Perpetual,0,202.46%,13.50,13d 15h 46m,13d 15h 46m
STORJUSDT Perpetual,0,202.03%,60.61,24d 10h 30m,24d 10h 30m
THETAUSDT Perpetual,0,200.59%,50.15,13d 10h 19m,13d 10h 19m
BTCBUSD Perpetual,1,198.02%,138.62,22d 20h 28m,22d 20h 28m
ETHUSDT Perpetual,1,197.89%,197.90,23d 1h 41m,23d 1h 41m
UNIUSDT Perpetual,0,196.13%,531.52,1y 55d 5h 37m,1y 55d 5h 37m
BTCBUSD Perpetual,1,195.11%,136.58,22d 20h 28m,22d 20h 28m
XRPUSDT Perpetual,17,193.66%,24207.73,1y 53d 3h 17m,1y 53d 3h 17m
LITUSDT Perpetual,2,193.03%,965.12,24d 2h 40m,24d 2h 40m
IOTXUSDT Perpetual,0,192.18%,13.74,30d 5h 31m,30d 5h 31m
ATOMUSDT Perpetual,0,190.87%,307.31,62d 21h 49m,62d 21h 49m
GMTUSDT Perpetual,0,190.81%,954.06,16d 1h 5m,16d 1h 5m
LTCUSDT Perpetual,0,190.35%,109.07,64d 5h 51m,64d 5h 51m
AVAXUSDT Perpetual,0,188.10%,106.92,24d 20h 38m,24d 20h 38m
THETAUSDT Perpetual,0,185.37%,186.30,29d 12h 30m,29d 12h 30m
CHZUSDT Perpetual,0,185.35%,18.54,21d 14h 10m,21d 14h 10m
LTCUSDT Perpetual,0,183.97%,654.96,1y 41d 8h 48m,1y 41d 8h 48m
STORJUSDT Perpetual,0,183.38%,5.50,11d 5h 7m,11d 5h 7m
BATUSDT Perpetual,0,183.13%,21.98,27d 7h 28m,27d 7h 28m
XRPUSDT Perpetual,2,183.11%,11.19,31d 9h 8m,31d 9h 8m
SNXUSDT Perpetual,0,182.91%,27.44,24d 5h 56m,24d 5h 56m
ETHUSDT Perpetual,1,179.00%,5.10,20d 3h 45m,20d 3h 45m
ETHBUSD Perpetual,16,178.80%,216.35,28d 8h 17m,28d 8h 17m
LINKUSDT Perpetual,0,178.07%,71.23,25d 18h 27m,25d 18h 27m
LITUSDT Perpetual,0,177.10%,53.13,25d 19h 40m,25d 19h 40m
CVCUSDT Perpetual,0,174.98%,43.75,30d 12h 36m,30d 12h 36m
XRPUSDT Perpetual,1,173.04%,1.71,26d 21h 33m,26d 21h 33m
YFIUSDT Perpetual,0,171.18%,25.68,19d 14h 15m,19d 14h 15m
BTCUSDT Perpetual,0,170.89%,683.59,22d 17h 12m,22d 17h 12m
ETHUSDT Perpetual,1,170.40%,170.40,13d 11h 35m,13d 11h 35m
1000LUNCBUSD Perpetual,6,169.92%,16992.86,16d 11h 27m,16d 11h 27m
LUNA2BUSD Perpetual,1,169.80%,186.79,30d 11h 3m,30d 11h 3m
DASHUSDT Perpetual,0,169.72%,11.54,25d 2h 37m,25d 2h 37m
ETHUSDT Perpetual,0,169.64%,169.64,24d 22h 36m,24d 22h 36m
BTCUSDT Perpetual,2,169.10%,142.22,8d 1h 40m,8d 1h 40m
ADAUSDT Perpetual,2,168.13%,2185.77,42d 22h 57m,42d 22h 57m
SANDUSDT Perpetual,0,165.19%,82.60,53d 1h 14m,53d 1h 14m
BNBBUSD Perpetual,18,164.93%,11.78,31d 9h 44m,31d 9h 44m
LITUSDT Perpetual,0,164.45%,29.90,25d 13h 13m,25d 13h 13m
XRPBUSD Perpetual,5,164.14%,6.57,195d 17h 46m,195d 17h 46m
TRXUSDT Perpetual,0,163.59%,237.21,121d 4h 52m,121d 4h 52m
DOTUSDT Perpetual,27,162.94%,2.28,10d 12h 50m,10d 12h 50m
BNBBUSD Perpetual,7,162.85%,2097.52,63d 6h 41m,63d 6h 41m
CRVUSDT Perpetual,0,162.24%,40.56,48d 3h 46m,48d 3h 46m
ETHBUSD Perpetual,3,161.92%,21.13,27d 13h 27m,27d 13h 27m
MATICUSDT Perpetual,0,161.17%,30.98,41d 21h 35m,41d 21h 35m
SOLUSDT Perpetual,0,160.90%,80.45,25d 19h 41m,25d 19h 41m
ETHUSDT Perpetual,0,160.79%,32.16,28d 20h 38m,28d 20h 38m
ETHBUSD Perpetual,0,159.26%,318.52,24d 22h 40m,24d 22h 40m
OGNUSDT Perpetual,0,157.71%,27.60,16d 2h 35m,16d 2h 35m
DOGEUSDT Perpetual,1,157.42%,126.76,32d 18h 24m,32d 18h 24m
MATICUSDT Perpetual,0,155.41%,73.05,41d 10h 42m,41d 10h 42m
BTCUSDT Perpetual,0,154.88%,23.23,16d 11h 36m,16d 11h 36m
BTCBUSD Perpetual,7,154.83%,221.41,25d 21h 20m,25d 21h 20m
ADABUSD Perpetual,0,153.83%,1981.41,62d 4h 34m,62d 4h 34m
SANDUSDT Perpetual,0,153.37%,230.06,13d 17h 17m,13d 17h 17m
BTCBUSD Perpetual,0,153.31%,766.58,18d 11h 5m,18d 11h 5m
LINKUSDT Perpetual,1,152.65%,22.94,12d 9h 41m,12d 9h 41m
SNXUSDT Perpetual,0,152.04%,44.99,16d 11h 15m,16d 11h 15m
ETHUSDT Perpetual,0,151.57%,16.67,29d 8h 15m,29d 8h 15m
XRPUSDT Perpetual,0,150.41%,7.52,25d 8h 5m,25d 8h 5m
SOLUSDT Perpetual,1,149.86%,224.80,13d 15h 25m,13d 15h 25m
ADAUSDT Perpetual,0,149.62%,37.41,14d 19h 23m,14d 19h 23m
LITUSDT Perpetual,0,149.39%,373.48,26d 11h 53m,26d 11h 53m
1000LUNCBUSD Perpetual,0,149.33%,14933.82,16d 11h 39m,16d 11h 39m
LUNA2BUSD Perpetual,4,148.15%,222.23,28d 18h 23m,28d 18h 23m
CHZUSDT Perpetual,0,147.40%,56.07,56d 17h 9m,56d 17h 9m
DOGEUSDT Perpetual,0,147.16%,21.19,49d 10h 14m,49d 10h 14m
ZENUSDT Perpetual,0,146.59%,388.49,1y 64d 13h 29m,1y 64d 13h 29m
PEOPLEUSDT Perpetual,0,146.55%,31.70,23d 23h 36m,23d 23h 36m
ETHUSDT Perpetual,0,145.65%,67.88,30d 22h 20m,30d 22h 20m
CHZUSDT Perpetual,0,145.63%,76.26,20d 2h 2m,20d 2h 2m
BTCUSDT Perpetual,2,145.63%,18.93,3d 16h 57m,3d 16h 57m
UNFIUSDT Perpetual,2,145.17%,29.04,11d 4h 41m,11d 4h 41m
BTCBUSD Perpetual,0,143.90%,47.47,17d 16h 47m,17d 16h 47m
APEUSDT Perpetual,0,143.76%,15.81,17d 19h 56m,17d 19h 56m
APEBUSD Perpetual,0,143.76%,1797.03,33d 8h 34m,33d 8h 34m
1000SHIBUSDT Perpetual,0,143.62%,18.73,20d 7h 42m,20d 7h 42m
STORJUSDT Perpetual,0,142.63%,31.38,25d 13h 9m,25d 13h 9m
TLMBUSD Perpetual,0,142.45%,35.61,34d 10h 30m,34d 10h 30m
WAVESUSDT Perpetual,0,142.06%,142.07,61d 21h 38m,61d 21h 38m
APEBUSD Perpetual,0,141.65%,117.70,14d 12h 57m,14d 12h 57m
BTCUSDT Perpetual,0,141.57%,11.82,3d 14h 1m,3d 14h 1m
LUNA2BUSD Perpetual,2,141.15%,6.20,33d 13h 25m,33d 13h 25m
SOLBUSD Perpetual,0,140.95%,140.95,27d 23h 7m,27d 23h 7m
SNXUSDT Perpetual,1,140.10%,17.25,14d 13h 51m,14d 13h 51m
WAVESUSDT Perpetual,0,139.98%,699.91,26d 7h 13m,26d 7h 13m
XRPUSDT Perpetual,1,138.83%,27.77,35d 7h,35d 7h
MTLUSDT Perpetual,0,138.64%,41.59,24d 15h 42m,24d 15h 42m
ADAUSDT Perpetual,0,137.54%,8.25,13d 13h 42m,13d 13h 42m
DODOBUSD Perpetual,0,137.54%,17.30,16d 15h 32m,16d 15h 32m
SUSHIUSDT Perpetual,0,137.35%,1373.53,31d 12h 49m,31d 12h 49m
XRPUSDT Perpetual,0,137.12%,43.19,1y 42d 14h 21m,1y 42d 14h 21m
1000SHIBUSDT Perpetual,1,136.77%,34.19,23d 3h 25m,23d 3h 25m
ALGOUSDT Perpetual,1,136.50%,88.73,33d 5h 52m,33d 5h 52m
BTCUSDT Perpetual,0,136.37%,6.82,16d 14h 14m,16d 14h 14m
AUDIOUSDT Perpetual,4,136.04%,27.21,21d 1m,21d 1m
BTSUSDT Perpetual,0,135.57%,42.03,34d 13h 27m,34d 13h 27m
TLMBUSD Perpetual,0,135.07%,32.96,16d 15h 34m,16d 15h 34m
ANCBUSD Perpetual,2,133.32%,13332.53,24d 16h 51m,24d 16h 51m
AXSUSDT Perpetual,0,133.06%,186.29,28d 17h 46m,28d 17h 46m
AVAXBUSD Perpetual,0,132.10%,396.31,18d 6h 13m,18d 6h 13m
RVNUSDT Perpetual,0,131.79%,13.18,27d 21h 29m,27d 21h 29m
REEFUSDT Perpetual,0,131.71%,18.44,52d 9h 24m,52d 9h 24m
BNBUSDT Perpetual,0,130.60%,6.79,21d 18h 12m,21d 18h 12m
GMTBUSD Perpetual,3,129.71%,2.72,20d 8h 42m,20d 8h 42m
ADAUSDT Perpetual,0,129.66%,26.53,29d 6h 23m,29d 6h 23m
SOLUSDT Perpetual,0,129.19%,21.51,17d 23h 35m,17d 23h 35m
TLMBUSD Perpetual,0,128.97%,128.97,14d 8h 57m,14d 8h 57m
DOTUSDT Perpetual,0,128.93%,95.22,29d 15h 10m,29d 15h 10m
STMXUSDT Perpetual,0,128.59%,128.59,13d 16h 36m,13d 16h 36m
MATICUSDT Perpetual,0,127.88%,6.39,1y 51d 41m,1y 51d 41m
ETHUSDT Perpetual,0,127.71%,323.46,23d 10h 15m,23d 10h 15m
DYDXUSDT Perpetual,1,127.11%,50.85,9d 13h 48m,9d 13h 48m
SNXUSDT Perpetual,0,126.90%,31.55,9d 22h 45m,9d 22h 45m
TRXUSDT Perpetual,0,126.75%,252.25,64d 6h 50m,64d 6h 50m
PEOPLEUSDT Perpetual,1,126.72%,254.22,53d 3h 53m,53d 3h 53m
ETHUSDT Perpetual,1,126.58%,12.77,30d 23h 11m,30d 23h 11m
ANTUSDT Perpetual,0,126.43%,8.85,28d 5h 9m,28d 5h 9m
UNFIUSDT Perpetual,0,126.06%,5.04,10d 19h 17m,10d 19h 17m
PEOPLEUSDT Perpetual,6,125.76%,2515.24,17d 3h 32m,17d 3h 32m
ETHBUSD Perpetual,0,125.29%,23.81,16d 15h 58m,16d 15h 58m
XEMUSDT Perpetual,13,125.25%,25.05,11d 8h 44m,11d 8h 44m
BTCBUSD Perpetual,0,124.53%,249.07,24d 22h 45m,24d 22h 45m
WAVESUSDT Perpetual,0,124.22%,74.53,25d 1h 55m,25d 1h 55m
WAVESUSDT Perpetual,0,123.05%,61.53,45d 4h 3m,45d 4h 3m
SNXUSDT Perpetual,0,122.85%,27.03,15d 18h 37m,15d 18h 37m
BNBUSDT Perpetual,3,122.83%,42.77,30d 22h 27m,30d 22h 27m
DODOBUSD Perpetual,2,122.29%,12229.28,47d 11h 52m,47d 11h 52m
DOTUSDT Perpetual,0,122.18%,5.85,8d 11h 3m,8d 11h 3m
BTCBUSD Perpetual,0,122.15%,91.81,30d 20h 22m,30d 20h 22m
BNXUSDT Perpetual,2,121.81%,9136.20,31d 2h 44m,31d 2h 44m
1000SHIBUSDT Perpetual,0,121.45%,12.67,45d 1h 33m,45d 1h 33m
1000SHIBUSDT Perpetual,0,121.33%,122.67,23d 58m,23d 58m
BTCBUSD Perpetual,0,120.46%,1204.68,24d 2h 55m,24d 2h 55m
XRPUSDT Perpetual,0,120.11%,60.06,13d 19h 30m,13d 19h 30m
ETHUSDT Perpetual,0,120.04%,48.02,29d 3h 14m,29d 3h 14m
ALICEUSDT Perpetual,0,119.93%,599.70,63d 6h 1m,63d 6h 1m
DODOBUSD Perpetual,0,119.46%,1194.60,31d 11h 22m,31d 11h 22m
ADAUSDT Perpetual,0,119.10%,35.73,1y 58d 12h 47m,1y 58d 12h 47m
PEOPLEUSDT Perpetual,0,118.97%,237.95,32d 16h 14m,32d 16h 14m
BTCUSDT Perpetual,0,117.98%,24.51,24d 3h 13m,24d 3h 13m
PEOPLEUSDT Perpetual,0,117.97%,23.60,23d 1h 42m,23d 1h 42m
ETHUSDT Perpetual,1,117.96%,29.49,27d 1h 38m,27d 1h 38m
XMRUSDT Perpetual,0,117.80%,172.00,121d 4h 56m,121d 4h 56m
BTCBUSD Perpetual,0,117.69%,169.48,27d 4h 55m,27d 4h 55m
BNBUSDT Perpetual,0,116.95%,3.51,46d 2h 2m,46d 2h 2m
SANDUSDT Perpetual,0,116.73%,583.68,31d 15h 40m,31d 15h 40m
LTCUSDT Perpetual,0,116.53%,23.31,28d 3h 37m,28d 3h 37m
AAVEUSDT Perpetual,0,116.51%,14564.65,1y 45d 6h 28m,1y 45d 6h 28m
LTCUSDT Perpetual,0,116.42%,778.89,61d 4h 6m,61d 4h 6m
LINAUSDT Perpetual,0,115.89%,521.52,43d 4h 54m,43d 4h 54m
ETHBUSD Perpetual,0,115.69%,23.14,17d 2h 55m,17d 2h 55m
ADABUSD Perpetual,0,115.63%,19.66,61d 10h 31m,61d 10h 31m
SKLUSDT Perpetual,0,115.44%,40.41,30d 21h 25m,30d 21h 25m
ETHBUSD Perpetual,1,115.22%,191.28,29d 10h 14m,29d 10h 14m
UNFIUSDT Perpetual,0,115.18%,230.37,27d 23h 51m,27d 23h 51m
APEBUSD Perpetual,0,115.17%,13.37,13d 4m,13d 4m
SOLBUSD Perpetual,0,115.14%,111.40,40d 3h 55m,40d 3h 55m
BTCBUSD Perpetual,0,115.07%,1146.64,25d 15h 30m,25d 15h 30m
BNBUSDT Perpetual,0,115.00%,7.84,18d 5h 54m,18d 5h 54m
ETHBUSD Perpetual,0,114.98%,21.85,15d 20h 9m,15d 20h 9m
ETCUSDT Perpetual,0,114.65%,168.54,121d 4h 54m,121d 4h 54m
1000SHIBUSDT Perpetual,0,114.56%,229.13,21d 15h 44m,21d 15h 44m
ADAUSDT Perpetual,11,114.14%,22.83,7d 23h 35m,7d 23h 35m
LINKUSDT Perpetual,1,114.12%,6.53,8d 11h 4m,8d 11h 4m
BTCUSDT Perpetual,0,113.98%,136.78,31d 3h 21m,31d 3h 21m
1000SHIBUSDT Perpetual,0,113.80%,11.46,22d 18h 51m,22d 18h 51m
CELRUSDT Perpetual,0,113.34%,170.01,13d 9h 47m,13d 9h 47m
ATOMUSDT Perpetual,0,112.68%,525.57,29d 44m,29d 44m
GTCUSDT Perpetual,0,112.51%,787.61,47d 11h 52m,47d 11h 52m
SOLBUSD Perpetual,2,111.64%,59.19,25d 17h 54m,25d 17h 54m
1000LUNCBUSD Perpetual,0,111.57%,1115.71,15d 12h 5m,15d 12h 5m
NEOUSDT Perpetual,0,110.98%,1387.32,64d 1h 53m,64d 1h 53m
ICPBUSD Perpetual,0,110.59%,1105.95,34d 8h 42m,34d 8h 42m
AVAXBUSD Perpetual,0,110.58%,165.88,28d 14h 52m,28d 14h 52m
ETHUSDT Perpetual,0,110.36%,220.74,15d 4h 14m,15d 4h 14m
KAVAUSDT Perpetual,9,110.18%,4.08,10d 16h 15m,10d 16h 15m
GMTUSDT Perpetual,0,109.94%,80.26,53d 12h 49m,53d 12h 49m
ETHBUSD Perpetual,0,109.94%,32.98,9d 15h 17m,9d 15h 17m
1000SHIBUSDT Perpetual,0,109.93%,8245.31,18d 17h 35m,18d 17h 35m
ICPBUSD Perpetual,0,109.80%,1372.54,34d 8h 30m,34d 8h 30m
ETHBUSD Perpetual,0,109.43%,106.15,30d 17h 51m,30d 17h 51m
ETHUSDT Perpetual,0,108.77%,16.23,29d 15h 46m,29d 15h 46m
MANAUSDT Perpetual,0,107.31%,28.93,61d 3h 56m,61d 3h 56m
ADABUSD Perpetual,1,107.04%,321.13,36d 23h 23m,36d 23h 23m
GRTUSDT Perpetual,0,107.02%,42.81,48d 8h 2m,48d 8h 2m
CVCUSDT Perpetual,0,106.72%,16.01,139d 3h 25m,139d 3h 25m
DOTUSDT Perpetual,0,106.53%,55.40,20d 19h 58m,20d 19h 58m
GALBUSD Perpetual,0,106.26%,265.67,29d 2h 41m,29d 2h 41m
ETHUSDT Perpetual,0,106.01%,54.07,21d 8h 54m,21d 8h 54m
DOGEBUSD Perpetual,0,105.98%,15.36,173d 1h 4m,173d 1h 4m
ETHUSDT Perpetual,0,105.72%,528.61,20d 6h 57m,20d 6h 57m
1000SHIBUSDT Perpetual,0,104.68%,3.14,19d 11h 7m,19d 11h 7m
DOTBUSD Perpetual,0,104.46%,313.41,36d 30m,36d 30m
BTCUSDT Perpetual,0,103.78%,363.26,20d 6h 16m,20d 6h 16m
ADAUSDT Perpetual,1,103.71%,51.86,31d 10h 26m,31d 10h 26m
GMTUSDT Perpetual,0,103.70%,73.63,18d 8h 10m,18d 8h 10m
BNBUSDT Perpetual,0,103.66%,103.67,21d 10h 56m,21d 10h 56m
ETHBUSD Perpetual,0,103.36%,516.85,22d 7h 35m,22d 7h 35m
NKNUSDT Perpetual,0,103.10%,24.74,46d 7h 25m,46d 7h 25m
ADAUSDT Perpetual,0,102.79%,18.52,27d 2h 37m,27d 2h 37m
AXSUSDT Perpetual,0,102.77%,17.47,10d 2h 25m,10d 2h 25m
1000SHIBUSDT Perpetual,0,102.44%,30.73,24d 8h 9m,24d 8h 9m
PEOPLEUSDT Perpetual,0,102.18%,69.49,24d 18h 53m,24d 18h 53m
UNFIUSDT Perpetual,1,101.97%,101.98,12d 5h 55m,12d 5h 55m
BTCUSDT Perpetual,0,101.65%,30.61,29d 6h 21m,29d 6h 21m
GALAUSDT Perpetual,0,101.60%,4.46,19d 4h 5m,19d 4h 5m
ADAUSDT Perpetual,0,101.60%,62.82,25d 3h 56m,25d 3h 56m
BTCBUSD Perpetual,0,101.58%,51.40,22d 23h 30m,22d 23h 30m
DUSKUSDT Perpetual,0,101.57%,253.93,30d 16h 26m,30d 16h 26m
GALUSDT Perpetual,0,100.82%,151.23,15d 5h 29m,15d 5h 29m
FTMBUSD Perpetual,0,100.55%,11.06,36d 19h 11m,36d 19h 11m
EOSUSDT Perpetual,0,100.02%,15.00,31d 9h 20m,31d 9h 20m
LINKUSDT Perpetual,1,99.87%,499.36,66d 16h 30m,66d 16h 30m
LUNA2BUSD Perpetual,0,99.72%,361.51,27d 5m,27d 5m
BTCUSDT Perpetual,0,99.57%,1294.46,26d 7h 51m,26d 7h 51m
ETHUSDT Perpetual,0,99.32%,1062.77,26d 7h 49m,26d 7h 49m
BTCUSDT Perpetual,0,99.22%,1389.22,26d 8h 2m,26d 8h 2m
BTCUSDT Perpetual,0,99.21%,11.91,3d 4h 58m,3d 4h 58m
ADAUSDT Perpetual,0,99.15%,1.06,11d 16h 45m,11d 16h 45m
ETHUSDT Perpetual,0,98.98%,1336.26,26d 7h 59m,26d 7h 59m
1000LUNCBUSD Perpetual,0,98.58%,47.07,14d 14h 49m,14d 14h 49m
SOLBUSD Perpetual,0,98.37%,885.35,19d 20h 12m,19d 20h 12m
TRXBUSD Perpetual,0,98.33%,196.67,30d 7h 18m,30d 7h 18m
ADAUSDT Perpetual,0,98.31%,467.45,16d 14h 28m,16d 14h 28m
1000LUNCBUSD Perpetual,0,98.30%,983.10,17d 6h 23m,17d 6h 23m
ADABUSD Perpetual,0,98.06%,19.61,31d 3m,31d 3m
AVAXBUSD Perpetual,0,97.91%,14.69,29d 8h 50m,29d 8h 50m
BNBUSDT Perpetual,0,97.70%,14.88,7d 7h 15m,7d 7h 15m
WAVESUSDT Perpetual,0,97.59%,243.98,1y 69d 13h 18m,1y 69d 13h 18m
