cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,391,1417.36%,4252.09,1y 54d 1h 6m,1y 54d 1h 6m
ADAUSDT Perpetual,727,1364.14%,163.70,61d,61d
ETHUSDT Perpetual,175,1268.20%,3804.63,1y 54d 1h 27m,1y 54d 1h 27m
DOGEUSDT Perpetual,62,1025.49%,178.44,364d 16h 31m,364d 16h 31m
CHZUSDT Perpetual,17,964.54%,2462.97,1y 27d 15h 27m,1y 27d 15h 27m
TRXUSDT Perpetual,49,874.40%,183.63,154d 1h 14m,154d 1h 14m
BAKEUSDT Perpetual,14,853.15%,85.32,47d 16h 11m,47d 16h 11m
ALICEUSDT Perpetual,10,819.16%,737.25,348d 1h 49m,348d 1h 49m
ETHUSDT Perpetual,0,817.74%,2019.82,1y 53d 7h 39m,1y 53d 7h 39m
ANKRUSDT Perpetual,8,773.12%,77.31,319d 10h 48m,319d 10h 48m
UNFIUSDT Perpetual,55,731.86%,146.37,27d 21h 24m,27d 21h 24m
XMRUSDT Perpetual,5,710.80%,4264.85,157d 3h 25m,157d 3h 25m
ETHUSDT Perpetual,0,703.73%,1914.15,1y 52d 16h 39m,1y 52d 16h 39m
BTCUSDT Perpetual,30,640.73%,44.85,1y 31d 9h 11m,1y 31d 9h 11m
XMRUSDT Perpetual,0,586.97%,1173.95,1y 23d 19h 43m,1y 23d 19h 43m
API3USDT Perpetual,19,580.70%,116.14,36d 13h 45m,36d 13h 45m
CRVUSDT Perpetual,0,502.72%,235.28,29d 17h 11m,29d 17h 11m
BTCUSDT Perpetual,3,442.67%,221.34,1y 85d 12h 21m,1y 85d 12h 21m
LTCUSDT Perpetual,1,428.30%,1280.62,1y 26d 15h 11m,1y 26d 15h 11m
UNIUSDT Perpetual,0,414.00%,1295.84,1y 26d 15h 13m,1y 26d 15h 13m
BTCUSDT Perpetual,5,401.13%,108.31,20d 7h 19m,20d 7h 19m
BTCUSDT Perpetual,2,392.67%,106.02,20d 7h 20m,20d 7h 20m
ZECUSDT Perpetual,0,392.42%,196.21,138d 3h 40m,138d 3h 40m
PEOPLEUSDT Perpetual,8,391.56%,32.38,41d 19h 8m,41d 19h 8m
DUSKUSDT Perpetual,4,378.78%,22.35,28d 19h 52m,28d 19h 52m
LTCUSDT Perpetual,0,360.53%,93.27,244d 10h 34m,244d 10h 34m
