cryptoPair,copyPopularity,roi,pnl,runningTime,direction
THETAUSDT Perpetual,0,252.13%,100.85,26d 17h 31m,26d 17h 31m
TLMBUSD Perpetual,0,248.26%,372.40,25d 1h 25m,25d 1h 25m
GMTUSDT Perpetual,0,247.98%,371.98,11d 18h 27m,11d 18h 27m
MASKUSDT Perpetual,0,247.65%,495.31,20d 5h,20d 5h
XMRUSDT Perpetual,1,246.73%,537.88,114d 21h 49m,114d 21h 49m
AXSUSDT Perpetual,1,244.19%,128.35,21d 7h 37m,21d 7h 37m
LINKUSDT Perpetual,0,244.14%,1220.70,62d 3h 54m,62d 3h 54m
LUNA2BUSD Perpetual,3,243.20%,364.81,25d 5h 23m,25d 5h 23m
EOSUSDT Perpetual,0,242.65%,72.80,12d 15h 27m,12d 15h 27m
BNBUSDT Perpetual,0,239.47%,598.69,1y 75d 23h 19m,1y 75d 23h 19m
ATOMUSDT Perpetual,0,238.08%,80.95,230d 4m,230d 4m
IOSTUSDT Perpetual,2,238.05%,13.33,27d 12h 44m,27d 12h 44m
BTSUSDT Perpetual,0,236.49%,30.74,21d 2h 13m,21d 2h 13m
BTCBUSD Perpetual,12,232.97%,19.03,22d 22h 38m,22d 22h 38m
ETHUSDT Perpetual,0,231.91%,20.87,16d 17h 46m,16d 17h 46m
ANCBUSD Perpetual,2,225.64%,67.69,21d 9h 15m,21d 9h 15m
MANAUSDT Perpetual,0,223.28%,44.66,30d 17h 4m,30d 17h 4m
ETHUSDT Perpetual,1,220.54%,35.29,16d 9m,16d 9m
GMTUSDT Perpetual,0,218.03%,8.70,28d 2h 13m,28d 2h 13m
MATICUSDT Perpetual,4,217.92%,91.62,18d 5h 47m,18d 5h 47m
SUSHIUSDT Perpetual,0,216.11%,77.80,49d 23h 55m,49d 23h 55m
API3USDT Perpetual,0,215.96%,26.78,11d 15h 24m,11d 15h 24m
JASMYUSDT Perpetual,0,215.67%,10.35,27d 11h 37m,27d 11h 37m
ETHBUSD Perpetual,13,215.56%,260.84,24d 19h 16m,24d 19h 16m
KSMUSDT Perpetual,0,215.34%,361.77,29d 12h 57m,29d 12h 57m
BNBUSDT Perpetual,1,215.11%,16.09,27d 4h 34m,27d 4h 34m
ALPHAUSDT Perpetual,0,214.69%,5.80,19d 19h 40m,19d 19h 40m
PEOPLEUSDT Perpetual,0,212.68%,1063.45,44d 18h 47m,44d 18h 47m
ADAUSDT Perpetual,0,212.64%,35.34,163d 8h 37m,163d 8h 37m
ZILUSDT Perpetual,0,211.16%,2.32,91d 7h 22m,91d 7h 22m
XEMUSDT Perpetual,24,208.39%,41.68,8d 3h 52m,8d 3h 52m
1000LUNCBUSD Perpetual,22,207.45%,33.50,9d 10h 2m,9d 10h 2m
FLMUSDT Perpetual,1,207.09%,26.94,16d 8h 36m,16d 8h 36m
AVAXUSDT Perpetual,0,204.06%,115.99,21d 7h 38m,21d 7h 38m
HNTUSDT Perpetual,0,203.52%,42.74,32d 8h 32m,32d 8h 32m
ETHUSDT Perpetual,1,202.40%,23.97,27d 6h 30m,27d 6h 30m
BCHUSDT Perpetual,0,201.89%,11.87,24d 23h 19m,24d 23h 19m
NEARUSDT Perpetual,0,201.15%,105.44,21d 8h 12m,21d 8h 12m
ANTUSDT Perpetual,0,199.47%,29.92,25d 24m,25d 24m
BTSUSDT Perpetual,1,194.58%,196.53,50d 6h 42m,50d 6h 42m
AVAXUSDT Perpetual,1,193.84%,188.03,44d 21h 39m,44d 21h 39m
SNXUSDT Perpetual,1,192.06%,23.64,11d 51m,11d 51m
HNTUSDT Perpetual,0,191.62%,38.33,26d 19h 20m,26d 19h 20m
SOLBUSD Perpetual,1,190.94%,954.71,30d 19h 58m,30d 19h 58m
ETHUSDT Perpetual,0,190.83%,1.09,7d 10h 10m,7d 10h 10m
STORJUSDT Perpetual,0,188.87%,56.66,20d 21h 30m,20d 21h 30m
LITUSDT Perpetual,1,187.42%,937.09,20d 13h 40m,20d 13h 40m
DOTUSDT Perpetual,0,186.37%,28.42,18d 13h 10m,18d 13h 10m
XRPUSDT Perpetual,17,186.34%,23292.77,1y 49d 14h 17m,1y 49d 14h 17m
PEOPLEUSDT Perpetual,0,184.52%,922.62,19d 20h 27m,19d 20h 27m
BTCBUSD Perpetual,0,183.39%,183.39,11d 13h 47m,11d 13h 47m
LTCUSDT Perpetual,0,182.78%,650.72,1y 37d 19h 48m,1y 37d 19h 48m
LITUSDT Perpetual,0,182.40%,54.72,22d 6h 39m,22d 6h 39m
DOGEUSDT Perpetual,0,180.11%,25.94,45d 21h 14m,45d 21h 14m
XRPUSDT Perpetual,1,178.62%,10.91,27d 20h 8m,27d 20h 8m
LINKUSDT Perpetual,0,177.18%,96.85,18d 12h 48m,18d 12h 48m
GMTUSDT Perpetual,7,174.99%,10.50,14d 21h 9m,14d 21h 9m
ATOMUSDT Perpetual,0,174.65%,281.20,59d 8h 49m,59d 8h 49m
ETHUSDT Perpetual,0,173.57%,173.57,9d 22h 35m,9d 22h 35m
1000SHIBUSDT Perpetual,9,173.51%,13.88,18d 2h 54m,18d 2h 54m
1000LUNCBUSD Perpetual,0,173.37%,82.78,11d 1h 49m,11d 1h 49m
ADAUSDT Perpetual,2,172.24%,2239.21,39d 9h 57m,39d 9h 57m
LTCUSDT Perpetual,0,170.49%,97.69,60d 16h 51m,60d 16h 51m
LITUSDT Perpetual,0,170.33%,30.97,22d 13m,22d 13m
ETHUSDT Perpetual,0,170.08%,170.09,19d 12h 41m,19d 12h 41m
SANDUSDT Perpetual,0,169.92%,50.98,42d 12h 53m,42d 12h 53m
1000XECUSDT Perpetual,1,169.44%,8.47,18d 2h 48m,18d 2h 48m
MATICUSDT Perpetual,0,169.30%,11.67,40d 12h 20m,40d 12h 20m
RLCUSDT Perpetual,0,167.19%,108.68,10d 4h 36m,10d 4h 36m
MATICUSDT Perpetual,0,166.92%,26.71,47d 19h 13m,47d 19h 13m
LINKUSDT Perpetual,0,165.60%,66.24,22d 5h 27m,22d 5h 27m
IOTXUSDT Perpetual,0,165.29%,11.82,26d 16h 31m,26d 16h 31m
TRBUSDT Perpetual,0,164.95%,18.97,27d 12h 42m,27d 12h 42m
TRXUSDT Perpetual,0,164.41%,238.40,117d 15h 52m,117d 15h 52m
THETAUSDT Perpetual,0,164.23%,165.05,25d 23h 30m,25d 23h 30m
XRPBUSD Perpetual,5,164.14%,6.57,192d 4h 45m,192d 4h 45m
BTCBUSD Perpetual,0,163.73%,114.61,19d 7h 28m,19d 7h 28m
BTCBUSD Perpetual,1,163.60%,114.52,19d 7h 27m,19d 7h 27m
DOGEUSDT Perpetual,0,162.84%,131.12,29d 5h 23m,29d 5h 23m
BATUSDT Perpetual,0,161.59%,19.39,23d 18h 28m,23d 18h 28m
MATICUSDT Perpetual,0,161.28%,20.74,17d 1h 33m,17d 1h 33m
SANDUSDT Perpetual,0,160.51%,13.64,46d 10h 27m,46d 10h 27m
RLCUSDT Perpetual,0,160.47%,27.28,10d 19h 2m,10d 19h 2m
BNBBUSD Perpetual,13,160.20%,11.44,27d 20h 44m,27d 20h 44m
ETHBUSD Perpetual,2,159.54%,2.95,15d 6h 18m,15d 6h 18m
SOLUSDT Perpetual,0,158.78%,79.39,22d 6h 41m,22d 6h 41m
OGNUSDT Perpetual,0,157.71%,27.60,12d 13h 35m,12d 13h 35m
ADABUSD Perpetual,0,156.78%,2019.38,58d 15h 33m,58d 15h 33m
MASKUSDT Perpetual,0,156.08%,23.41,18d 3h 38m,18d 3h 38m
THETAUSDT Perpetual,0,155.56%,38.89,9d 21h 19m,9d 21h 19m
DOTUSDT Perpetual,24,154.79%,2.17,6d 23h 50m,6d 23h 50m
FTMBUSD Perpetual,0,154.02%,15.40,27d 13h 4m,27d 13h 4m
BTCUSDT Perpetual,2,153.57%,115.66,13d 7h 38m,13d 7h 38m
SNXUSDT Perpetual,0,153.41%,45.40,12d 22h 15m,12d 22h 15m
ETHBUSD Perpetual,2,152.74%,19.93,24d 27m,24d 27m
ETHBUSD Perpetual,0,152.58%,305.16,21d 9h 40m,21d 9h 40m
ETHUSDT Perpetual,1,151.17%,4.31,16d 14h 45m,16d 14h 45m
ETHUSDT Perpetual,2,151.11%,75.56,5d 20h 58m,5d 20h 58m
BTCUSDT Perpetual,0,150.02%,345.06,14d 17h 37m,14d 17h 37m
UNIUSDT Perpetual,0,149.94%,406.36,1y 51d 16h 37m,1y 51d 16h 37m
ETHUSDT Perpetual,0,149.46%,1.02,4d 10h 2m,4d 10h 2m
AUDIOUSDT Perpetual,0,148.61%,29.72,17d 11h 1m,17d 11h 1m
ZENUSDT Perpetual,0,148.42%,393.33,1y 61d 29m,1y 61d 29m
CVCUSDT Perpetual,0,148.35%,37.09,26d 23h 36m,26d 23h 36m
SNXUSDT Perpetual,0,147.45%,22.12,20d 16h 55m,20d 16h 55m
MATICUSDT Perpetual,0,146.28%,28.12,38d 8h 35m,38d 8h 35m
ETHUSDT Perpetual,0,146.04%,16.06,25d 19h 15m,25d 19h 15m
BNBBUSD Perpetual,7,145.89%,1879.12,59d 17h 41m,59d 17h 41m
XRPUSDT Perpetual,1,144.19%,1.43,23d 8h 33m,23d 8h 33m
APEBUSD Perpetual,0,144.11%,2.81,15d 6h 20m,15d 6h 20m
SOLBUSD Perpetual,0,143.53%,143.53,24d 10h 7m,24d 10h 7m
CHZUSDT Perpetual,0,142.72%,54.29,53d 4h 9m,53d 4h 9m
LINKUSDT Perpetual,0,142.52%,9.51,10d 2h 46m,10d 2h 46m
DUSKUSDT Perpetual,0,142.09%,28.42,8d 13h 2m,8d 13h 2m
WAVESUSDT Perpetual,0,141.77%,141.77,58d 8h 38m,58d 8h 38m
LUNA2BUSD Perpetual,0,141.32%,44.95,27d 7h 27m,27d 7h 27m
BTCUSDT Perpetual,0,141.25%,565.01,19d 4h 12m,19d 4h 12m
LUNA2BUSD Perpetual,2,141.15%,6.20,30d 25m,30d 25m
GMTUSDT Perpetual,0,140.83%,704.18,12d 12h 5m,12d 12h 5m
BTCBUSD Perpetual,1,140.67%,63.30,18d 16h 48m,18d 16h 48m
SANDUSDT Perpetual,0,140.56%,70.28,49d 12h 13m,49d 12h 13m
1000LUNCBUSD Perpetual,2,139.40%,13940.44,12d 22h 27m,12d 22h 27m
BTCBUSD Perpetual,0,139.36%,1393.67,24d 13h 43m,24d 13h 43m
XRPUSDT Perpetual,0,139.07%,6.95,21d 19h 5m,21d 19h 5m
XTZUSDT Perpetual,0,138.92%,416.78,19d 3h 59m,19d 3h 59m
APEBUSD Perpetual,0,138.20%,1727.61,29d 19h 34m,29d 19h 34m
APEUSDT Perpetual,0,137.89%,15.17,14d 6h 56m,14d 6h 56m
BTCBUSD Perpetual,7,137.45%,196.56,22d 8h 20m,22d 8h 20m
ETHUSDT Perpetual,0,136.98%,136.98,21d 9h 36m,21d 9h 36m
DASHUSDT Perpetual,0,136.57%,9.29,21d 13h 37m,21d 13h 37m
UNFIUSDT Perpetual,0,135.94%,271.89,24d 10h 51m,24d 10h 51m
ADAUSDT Perpetual,10,135.50%,27.10,4d 10h 35m,4d 10h 35m
LITUSDT Perpetual,0,134.64%,336.61,22d 22h 53m,22d 22h 53m
XEMUSDT Perpetual,13,134.49%,26.90,7d 19h 44m,7d 19h 44m
1000SHIBUSDT Perpetual,0,134.44%,4.03,15d 22h 6m,15d 22h 6m
MTLUSDT Perpetual,0,134.34%,40.30,21d 2h 42m,21d 2h 42m
XRPUSDT Perpetual,0,133.77%,42.14,1y 39d 1h 21m,1y 39d 1h 21m
BTCUSDT Perpetual,0,133.46%,40.04,20d 18h 9m,20d 18h 9m
GALAUSDT Perpetual,0,133.32%,68.88,28d 14h 8m,28d 14h 8m
BATUSDT Perpetual,0,132.91%,21.55,18d 18h 31m,18d 18h 31m
BTCUSDT Perpetual,0,132.61%,52.54,12d 13h 29m,12d 13h 29m
PEOPLEUSDT Perpetual,0,131.99%,28.55,20d 10h 36m,20d 10h 36m
WAVESUSDT Perpetual,0,131.37%,656.89,22d 18h 13m,22d 18h 13m
CVCUSDT Perpetual,0,130.96%,19.64,135d 14h 25m,135d 14h 25m
GALAUSDT Perpetual,0,130.90%,85.09,29d 16h 54m,29d 16h 54m
1000SHIBUSDT Perpetual,0,130.44%,131.88,19d 11h 57m,19d 11h 57m
BTCBUSD Perpetual,0,129.82%,649.14,14d 22h 4m,14d 22h 4m
SOLUSDT Perpetual,0,129.19%,21.51,14d 10h 35m,14d 10h 35m
CHZUSDT Perpetual,0,129.03%,12.90,18d 1h 10m,18d 1h 10m
DODOBUSD Perpetual,0,128.38%,16.15,13d 2h 32m,13d 2h 32m
MATICUSDT Perpetual,0,127.88%,6.39,1y 47d 11h 40m,1y 47d 11h 40m
1000SHIBUSDT Perpetual,0,127.14%,16.58,16d 18h 41m,16d 18h 41m
ETHUSDT Perpetual,1,127.09%,12.82,27d 10h 11m,27d 10h 11m
1000LUNCBUSD Perpetual,0,126.37%,12637.70,12d 22h 39m,12d 22h 39m
PEOPLEUSDT Perpetual,0,125.72%,252.22,49d 14h 53m,49d 14h 53m
ETHUSDT Perpetual,0,125.70%,58.58,27d 9h 20m,27d 9h 20m
AXSUSDT Perpetual,0,124.94%,174.92,25d 4h 46m,25d 4h 46m
C98USDT Perpetual,0,124.85%,62.43,18d 9h 4m,18d 9h 4m
SOLUSDT Perpetual,0,124.59%,186.89,10d 2h 25m,10d 2h 25m
ANCBUSD Perpetual,2,124.45%,12445.98,21d 3h 51m,21d 3h 51m
SANDUSDT Perpetual,0,124.03%,186.05,10d 4h 16m,10d 4h 16m
ETHBUSD Perpetual,0,123.32%,119.63,27d 4h 51m,27d 4h 51m
1000SHIBUSDT Perpetual,1,123.21%,30.80,19d 14h 25m,19d 14h 25m
WAVESUSDT Perpetual,0,122.77%,61.39,41d 15h 3m,41d 15h 3m
SUSHIUSDT Perpetual,0,122.52%,1225.23,27d 23h 49m,27d 23h 49m
ADAUSDT Perpetual,0,122.06%,24.97,25d 17h 22m,25d 17h 22m
1000SHIBUSDT Perpetual,0,121.34%,12.66,41d 12h 33m,41d 12h 33m
GTCUSDT Perpetual,0,119.72%,838.07,43d 22h 52m,43d 22h 52m
TRXUSDT Perpetual,0,119.59%,238.00,60d 17h 49m,60d 17h 49m
ADAUSDT Perpetual,0,119.57%,35.87,1y 54d 23h 47m,1y 54d 23h 47m
RVNUSDT Perpetual,0,119.51%,11.95,24d 8h 29m,24d 8h 29m
SUSHIUSDT Perpetual,0,119.36%,14.20,26d 11h 11m,26d 11h 11m
ADABUSD Perpetual,0,119.22%,20.27,57d 21h 31m,57d 21h 31m
FTMBUSD Perpetual,0,118.87%,13.08,33d 6h 11m,33d 6h 11m
DODOBUSD Perpetual,1,118.60%,11860.55,43d 22h 52m,43d 22h 52m
KAVAUSDT Perpetual,7,118.39%,4.38,7d 3h 15m,7d 3h 15m
TOMOUSDT Perpetual,0,118.02%,236.05,28d 3h 35m,28d 3h 35m
BNBUSDT Perpetual,0,117.58%,40.94,27d 9h 27m,27d 9h 27m
WAVESUSDT Perpetual,0,117.50%,70.50,21d 12h 55m,21d 12h 55m
BTCUSDT Perpetual,1,117.43%,117.44,4d 9h 59m,4d 9h 59m
DOTUSDT Perpetual,0,117.38%,86.69,26d 2h 10m,26d 2h 10m
BNBUSDT Perpetual,0,116.95%,3.51,42d 13h 2m,42d 13h 2m
BTCUSDT Perpetual,0,116.94%,17.54,12d 22h 36m,12d 22h 36m
ADAUSDT Perpetual,0,116.44%,29.11,11d 6h 23m,11d 6h 23m
LINAUSDT Perpetual,0,116.24%,523.08,39d 15h 54m,39d 15h 54m
ALICEUSDT Perpetual,0,116.07%,580.37,59d 17h,59d 17h
MATICUSDT Perpetual,2,115.52%,57.76,46d 20h 7m,46d 20h 7m
APEBUSD Perpetual,0,114.91%,5.75,14d 11h 43m,14d 11h 43m
DOGEBUSD Perpetual,0,114.49%,16.59,169d 12h 4m,169d 12h 4m
OGNUSDT Perpetual,0,114.43%,13.16,12d 13h 35m,12d 13h 35m
1000SHIBUSDT Perpetual,0,114.19%,8564.48,15d 4h 35m,15d 4h 35m
ADAUSDT Perpetual,0,114.15%,68.65,4d 9h 32m,4d 9h 32m
APEBUSD Perpetual,0,114.05%,94.76,10d 23h 57m,10d 23h 57m
CHZUSDT Perpetual,0,114.04%,59.71,16d 13h 1m,16d 13h 1m
MATICUSDT Perpetual,0,113.96%,53.56,37d 21h 42m,37d 21h 42m
ETCUSDT Perpetual,0,113.58%,166.97,117d 15h 54m,117d 15h 54m
ROSEUSDT Perpetual,0,113.13%,162.50,20d 23h 37m,20d 23h 37m
ETHUSDT Perpetual,1,112.98%,28.25,23d 12h 38m,23d 12h 38m
TLMBUSD Perpetual,0,112.96%,28.24,30d 21h 29m,30d 21h 29m
NEOUSDT Perpetual,0,111.65%,1395.71,60d 12h 53m,60d 12h 53m
LINKUSDT Perpetual,0,110.97%,16.68,8d 20h 40m,8d 20h 40m
SOLBUSD Perpetual,2,110.72%,58.71,22d 4h 54m,22d 4h 54m
ETHUSDT Perpetual,0,110.66%,44.27,25d 14h 14m,25d 14h 14m
STORJUSDT Perpetual,0,110.20%,24.25,22d 8m,22d 8m
ANTUSDT Perpetual,0,110.12%,7.71,24d 16h 9m,24d 16h 9m
SKLUSDT Perpetual,0,109.70%,38.40,27d 8h 25m,27d 8h 25m
BTCBUSD Perpetual,0,109.07%,218.16,21d 9h 45m,21d 9h 45m
AVAXBUSD Perpetual,0,109.00%,163.51,25d 1h 52m,25d 1h 52m
GMTUSDT Perpetual,0,108.97%,77.37,14d 19h 9m,14d 19h 9m
WAVESUSDT Perpetual,0,108.82%,66.39,10d 13h 21m,10d 13h 21m
LTCUSDT Perpetual,0,108.73%,21.75,24d 14h 37m,24d 14h 37m
ETHUSDT Perpetual,0,108.61%,275.08,19d 21h 15m,19d 21h 15m
XMRUSDT Perpetual,0,108.44%,158.32,117d 15h 56m,117d 15h 56m
FTMBUSD Perpetual,0,108.40%,5.42,14d 4h 23m,14d 4h 23m
BNXUSDT Perpetual,2,107.94%,8096.13,27d 13h 44m,27d 13h 44m
ALGOUSDT Perpetual,1,107.83%,70.09,29d 16h 52m,29d 16h 52m
PEOPLEUSDT Perpetual,0,107.81%,21.56,19d 12h 42m,19d 12h 42m
BTCBUSD Perpetual,0,107.79%,35.56,14d 3h 47m,14d 3h 47m
TLMBUSD Perpetual,0,107.67%,26.27,13d 2h 34m,13d 2h 34m
SOLBUSD Perpetual,0,107.11%,1379.59,29d 4h 19m,29d 4h 19m
BTCUSDT Perpetual,0,106.64%,5.33,13d 1h 14m,13d 1h 14m
TLMBUSD Perpetual,0,106.53%,106.54,10d 19h 57m,10d 19h 57m
ADAUSDT Perpetual,0,106.44%,19.24,11d 20h 26m,11d 20h 26m
ADABUSD Perpetual,1,106.40%,319.21,33d 10h 22m,33d 10h 22m
GMTBUSD Perpetual,2,106.25%,2.23,16d 19h 42m,16d 19h 42m
JASMYUSDT Perpetual,1,106.02%,3.18,10d 10h 24m,10d 10h 24m
PEOPLEUSDT Perpetual,1,105.91%,2118.34,13d 14h 32m,13d 14h 32m
BTCBUSD Perpetual,0,105.83%,79.55,27d 7h 22m,27d 7h 22m
ETHBUSD Perpetual,0,105.83%,104.78,18d 21h 54m,18d 21h 54m
BTCBUSD Perpetual,0,105.39%,151.77,23d 15h 55m,23d 15h 55m
ATOMUSDT Perpetual,0,105.37%,491.50,25d 11h 44m,25d 11h 44m
REEFUSDT Perpetual,0,105.33%,14.75,48d 20h 24m,48d 20h 24m
SOLUSDT Perpetual,0,105.20%,210.40,25d 20h 38m,25d 20h 38m
BNBUSDT Perpetual,0,105.08%,5.46,18d 5h 11m,18d 5h 11m
1000LUNCBUSD Perpetual,0,105.00%,21.00,8d 1h 53m,8d 1h 53m
GRTUSDT Perpetual,0,104.62%,41.85,44d 19h 2m,44d 19h 2m
MANAUSDT Perpetual,0,104.19%,20.84,9d 1h 8m,9d 1h 8m
SNXUSDT Perpetual,0,104.10%,22.90,12d 5h 37m,12d 5h 37m
PEOPLEUSDT Perpetual,0,103.93%,207.88,29d 3h 13m,29d 3h 13m
LTCUSDT Perpetual,0,103.89%,695.05,57d 15h 6m,57d 15h 6m
BTCBUSD Perpetual,0,103.89%,1035.25,22d 2h 30m,22d 2h 30m
AVAXBUSD Perpetual,0,103.74%,15.56,25d 19h 50m,25d 19h 50m
BELUSDT Perpetual,0,103.60%,22.79,12d 10h 46m,12d 10h 46m
ADAUSDT Perpetual,1,102.81%,51.41,27d 21h 26m,27d 21h 26m
DOGEUSDT Perpetual,0,102.44%,51.22,26d 4h 58m,26d 4h 58m
ETHBUSD Perpetual,0,102.33%,51.17,19d 14h 24m,19d 14h 24m
DOTBUSD Perpetual,0,102.10%,306.32,32d 11h 30m,32d 11h 30m
ICPBUSD Perpetual,0,101.70%,1017.10,30d 19h 42m,30d 19h 42m
GALAUSDT Perpetual,0,101.60%,4.46,15d 15h 5m,15d 15h 5m
SANDUSDT Perpetual,0,101.59%,507.95,28d 2h 40m,28d 2h 40m
UNFIUSDT Perpetual,0,101.39%,10.14,11d 14h 41m,11d 14h 41m
ICPBUSD Perpetual,0,101.36%,1267.09,30d 19h 29m,30d 19h 29m
1000SHIBUSDT Perpetual,0,100.96%,45.25,19d 15h 47m,19d 15h 47m
MANAUSDT Perpetual,0,100.89%,27.20,57d 14h 56m,57d 14h 56m
ETHBUSD Perpetual,1,100.70%,167.17,25d 21h 14m,25d 21h 14m
BTCUSDT Perpetual,0,100.61%,120.73,27d 14h 21m,27d 14h 21m
BTCBUSD Perpetual,0,100.30%,1003.03,20d 13h 55m,20d 13h 55m
GMTBUSD Perpetual,1,100.27%,32.09,21d 34m,21d 34m
BTCUSDT Perpetual,0,98.98%,20.56,20d 14h 12m,20d 14h 12m
ETHUSDT Perpetual,0,98.91%,14.76,26d 2h 46m,26d 2h 46m
BANDUSDT Perpetual,0,98.71%,10.86,16d 17h 9m,16d 17h 9m
KAVAUSDT Perpetual,0,98.67%,2.39,6d 11h 31m,6d 11h 31m
ADAUSDT Perpetual,0,98.60%,5.92,10d 42m,10d 42m
DOGEBUSD Perpetual,2,98.58%,143.93,28d 2h 32m,28d 2h 32m
ETHBUSD Perpetual,0,98.58%,18.73,13d 2h 58m,13d 2h 58m
ADAUSDT Perpetual,0,98.18%,17.69,23d 13h 37m,23d 13h 37m
GALAUSDT Perpetual,1,97.83%,14.68,31d 14h 17m,31d 14h 17m
ADAUSDT Perpetual,0,97.53%,90.47,53d 9h 25m,53d 9h 25m
1000SHIBUSDT Perpetual,0,97.45%,29.24,18d 4h 3m,18d 4h 3m
1000SHIBUSDT Perpetual,0,97.37%,9.81,19d 5h 51m,19d 5h 51m
DUSKUSDT Perpetual,0,97.26%,243.16,27d 3h 26m,27d 3h 26m
SOLBUSD Perpetual,0,96.86%,93.72,36d 14h 55m,36d 14h 55m
WAVESUSDT Perpetual,0,96.64%,241.62,1y 66d 17m,1y 66d 17m
XTZUSDT Perpetual,0,95.90%,13.70,13d 3h,13d 3h
APEBUSD Perpetual,0,95.35%,11.77,12d 2h 11m,12d 2h 11m
UNFIUSDT Perpetual,0,95.26%,6192.13,32d 2h 54m,32d 2h 54m
