cryptoPair,copyPopularity,roi,pnl,runningTime,direction
SOLUSDT Perpetual,2,287.21%,23.75,24d 7h 55m,24d 7h 55m
ARUSDT Perpetual,0,283.16%,254.85,137d 22h 44m,137d 22h 44m
BTCUSDT Perpetual,7,282.64%,187.45,28d 2h 39m,28d 2h 39m
ETHBUSD Perpetual,14,282.24%,341.52,25d 14h 16m,25d 14h 16m
ETHUSDT Perpetual,0,280.38%,1.60,8d 5h 10m,8d 5h 10m
ZRXUSDT Perpetual,7,279.41%,13.97,14d 6h 27m,14d 6h 27m
KNCUSDT Perpetual,3,278.97%,278.98,20d 2h 4m,20d 2h 4m
EOSUSDT Perpetual,0,277.05%,554.12,29d 1h 52m,29d 1h 52m
SNXUSDT Perpetual,43,270.78%,16.46,21d 5h 6m,21d 5h 6m
MATICUSDT Perpetual,0,268.17%,18.48,41d 7h 20m,41d 7h 20m
UNIUSDT Perpetual,0,267.12%,45.41,58d 16h 51m,58d 16h 51m
THETAUSDT Perpetual,0,257.05%,102.82,27d 12h 31m,27d 12h 31m
FLMUSDT Perpetual,1,257.04%,33.44,17d 3h 36m,17d 3h 36m
TLMBUSD Perpetual,0,256.77%,385.16,25d 20h 25m,25d 20h 25m
ETHUSDT Perpetual,0,256.73%,11.55,21d 12h 24m,21d 12h 24m
BTCBUSD Perpetual,14,256.59%,20.96,23d 17h 38m,23d 17h 38m
1000SHIBUSDT Perpetual,5,256.31%,25.63,17d 7h 13m,17d 7h 13m
GMTUSDT Perpetual,5,254.66%,382.00,12d 13h 27m,12d 13h 27m
JASMYUSDT Perpetual,0,250.52%,12.03,28d 6h 37m,28d 6h 37m
ETHUSDT Perpetual,0,248.28%,248.29,10d 17h 35m,10d 17h 35m
LINKUSDT Perpetual,0,243.88%,1219.41,62d 22h 54m,62d 22h 54m
AXSUSDT Perpetual,1,240.42%,126.36,22d 2h 37m,22d 2h 37m
XMRUSDT Perpetual,1,239.21%,521.50,115d 16h 49m,115d 16h 49m
1000SHIBUSDT Perpetual,9,238.25%,19.06,18d 21h 54m,18d 21h 54m
BNBUSDT Perpetual,0,236.67%,591.69,1y 76d 18h 19m,1y 76d 18h 19m
IOSTUSDT Perpetual,2,234.61%,13.14,28d 7h 44m,28d 7h 44m
ETHUSDT Perpetual,5,233.60%,7.01,13d 17h 51m,13d 17h 51m
BNBUSDT Perpetual,1,233.26%,17.45,27d 23h 34m,27d 23h 34m
AVAXUSDT Perpetual,0,230.58%,131.07,22d 2h 38m,22d 2h 38m
ATOMUSDT Perpetual,0,228.83%,77.80,230d 19h 4m,230d 19h 4m
MASKUSDT Perpetual,0,228.69%,457.38,21d,21d
EOSUSDT Perpetual,0,221.30%,66.39,13d 10h 27m,13d 10h 27m
DOTUSDT Perpetual,0,220.23%,11.61,26d 14h 15m,26d 14h 15m
ANCBUSD Perpetual,2,219.72%,65.92,22d 4h 15m,22d 4h 15m
API3USDT Perpetual,0,219.57%,27.23,12d 10h 24m,12d 10h 24m
ALPHAUSDT Perpetual,0,218.87%,5.91,20d 14h 40m,20d 14h 40m
DOTUSDT Perpetual,2,218.39%,659.56,61d 12h 15m,61d 12h 15m
GMTUSDT Perpetual,6,218.03%,8.70,28d 21h 13m,28d 21h 13m
1000XECUSDT Perpetual,1,213.28%,10.66,18d 21h 48m,18d 21h 48m
ADAUSDT Perpetual,0,212.64%,35.34,164d 3h 37m,164d 3h 37m
ZILUSDT Perpetual,0,211.16%,2.32,92d 2h 22m,92d 2h 22m
NEARUSDT Perpetual,0,209.61%,109.88,22d 3h 12m,22d 3h 12m
BTCBUSD Perpetual,0,209.38%,209.38,12d 8h 47m,12d 8h 47m
SNXUSDT Perpetual,1,207.00%,25.48,11d 19h 51m,11d 19h 51m
MANAUSDT Perpetual,1,206.76%,41.35,31d 12h 4m,31d 12h 4m
SUSHIUSDT Perpetual,1,202.95%,73.06,50d 18h 55m,50d 18h 55m
PEOPLEUSDT Perpetual,0,201.78%,1008.95,45d 13h 47m,45d 13h 47m
BAKEUSDT Perpetual,9,199.74%,205.52,18d 7h 9m,18d 7h 9m
KSMUSDT Perpetual,0,196.05%,329.37,30d 7h 57m,30d 7h 57m
APEUSDT Perpetual,0,196.01%,19.60,13d 18h 52m,13d 18h 52m
MATICUSDT Perpetual,4,195.91%,82.36,19d 47m,19d 47m
ETHUSDT Perpetual,1,193.17%,22.87,28d 1h 30m,28d 1h 30m
STORJUSDT Perpetual,0,191.14%,57.34,21d 16h 30m,21d 16h 30m
HNTUSDT Perpetual,1,190.00%,39.90,33d 3h 33m,33d 3h 33m
MATICUSDT Perpetual,0,185.69%,23.88,17d 20h 33m,17d 20h 33m
LINKUSDT Perpetual,0,185.45%,101.37,19d 7h 48m,19d 7h 48m
MATICUSDT Perpetual,1,183.68%,29.39,48d 14h 13m,48d 14h 13m
XRPUSDT Perpetual,17,183.41%,22926.51,1y 50d 9h 17m,1y 50d 9h 17m
LITUSDT Perpetual,1,183.25%,916.23,21d 8h 40m,21d 8h 40m
LUNA2BUSD Perpetual,1,182.34%,200.58,27d 17h 3m,27d 17h 3m
XRPUSDT Perpetual,2,180.94%,11.06,28d 15h 8m,28d 15h 8m
BATUSDT Perpetual,0,179.77%,21.57,24d 13h 28m,24d 13h 28m
THETAUSDT Perpetual,0,177.15%,178.04,26d 18h 30m,26d 18h 30m
AVAXUSDT Perpetual,1,176.83%,171.53,45d 16h 39m,45d 16h 39m
SOLUSDT Perpetual,0,176.32%,88.16,23d 1h 41m,23d 1h 41m
LTCUSDT Perpetual,0,175.66%,625.38,1y 38d 14h 48m,1y 38d 14h 48m
LITUSDT Perpetual,0,175.33%,52.60,23d 1h 39m,23d 1h 39m
ETHUSDT Perpetual,0,173.52%,15.62,17d 12h 46m,17d 12h 46m
FTMBUSD Perpetual,0,173.47%,17.35,28d 8h 4m,28d 8h 4m
SOLBUSD Perpetual,1,173.38%,866.91,31d 14h 58m,31d 14h 58m
IOTXUSDT Perpetual,0,173.18%,12.38,27d 11h 31m,27d 11h 31m
RLCUSDT Perpetual,0,171.73%,111.63,10d 23h 36m,10d 23h 36m
BTSUSDT Perpetual,1,170.09%,171.79,51d 1h 42m,51d 1h 42m
LINKUSDT Perpetual,0,169.96%,67.99,23d 27m,23d 27m
SANDUSDT Perpetual,1,167.72%,50.32,43d 7h 53m,43d 7h 53m
BTCUSDT Perpetual,1,167.54%,17.83,17d 20h 11m,17d 20h 11m
MASKUSDT Perpetual,0,167.30%,25.10,18d 22h 38m,18d 22h 38m
CVCUSDT Perpetual,0,166.00%,41.50,27d 18h 36m,27d 18h 36m
TRXUSDT Perpetual,0,165.63%,240.17,118d 10h 52m,118d 10h 52m
UNFIUSDT Perpetual,0,165.35%,16.54,12d 9h 41m,12d 9h 41m
XRPBUSD Perpetual,5,164.14%,6.57,192d 23h 45m,192d 23h 45m
LITUSDT Perpetual,0,163.04%,29.64,22d 19h 13m,22d 19h 13m
SOLBUSD Perpetual,0,161.86%,161.87,25d 5h 7m,25d 5h 7m
BNBBUSD Perpetual,13,161.83%,11.56,28d 15h 44m,28d 15h 44m
RLCUSDT Perpetual,0,161.35%,27.43,11d 14h 2m,11d 14h 2m
ETHUSDT Perpetual,0,161.31%,161.32,20d 7h 41m,20d 7h 41m
LUNA2BUSD Perpetual,3,161.10%,241.66,26d 23m,26d 23m
XTZUSDT Perpetual,0,160.36%,481.10,19d 22h 59m,19d 22h 59m
THETAUSDT Perpetual,0,160.16%,40.04,10d 16h 19m,10d 16h 19m
SNXUSDT Perpetual,0,159.49%,47.19,13d 17h 15m,13d 17h 15m
MATICUSDT Perpetual,0,159.14%,30.59,39d 3h 35m,39d 3h 35m
ATOMUSDT Perpetual,0,158.84%,255.75,60d 3h 49m,60d 3h 49m
SANDUSDT Perpetual,0,158.53%,13.48,47d 5h 27m,47d 5h 27m
LINKUSDT Perpetual,0,158.15%,10.55,10d 21h 46m,10d 21h 46m
OGNUSDT Perpetual,0,157.71%,27.60,13d 8h 35m,13d 8h 35m
BCHUSDT Perpetual,0,157.61%,9.27,25d 18h 19m,25d 18h 19m
ETHBUSD Perpetual,0,156.58%,313.17,22d 4h 40m,22d 4h 40m
ETHBUSD Perpetual,2,154.98%,20.23,24d 19h 27m,24d 19h 27m
1000LUNCBUSD Perpetual,5,154.92%,15492.28,13d 17h 27m,13d 17h 27m
BTCBUSD Perpetual,1,153.81%,107.67,20d 2h 27m,20d 2h 27m
BTCBUSD Perpetual,0,153.51%,107.46,20d 2h 28m,20d 2h 28m
ETHUSDT Perpetual,0,152.74%,16.80,26d 14h 15m,26d 14h 15m
DOTUSDT Perpetual,0,151.90%,23.17,19d 8h 10m,19d 8h 10m
SNXUSDT Perpetual,0,148.32%,22.25,21d 11h 55m,21d 11h 55m
DODOBUSD Perpetual,0,147.96%,18.61,13d 21h 32m,13d 21h 32m
SUSHIUSDT Perpetual,0,147.87%,17.60,27d 6h 11m,27d 6h 11m
DOGEUSDT Perpetual,1,145.75%,117.36,30d 23m,30d 23m
ETHUSDT Perpetual,1,145.45%,23.27,16d 19h 9m,16d 19h 9m
ETHBUSD Perpetual,0,145.39%,141.03,27d 23h 51m,27d 23h 51m
ZENUSDT Perpetual,0,145.11%,384.55,1y 61d 19h 29m,1y 61d 19h 29m
CHZUSDT Perpetual,0,144.57%,55.00,53d 23h 9m,53d 23h 9m
APEBUSD Perpetual,0,144.42%,1805.29,30d 14h 34m,30d 14h 34m
XRPUSDT Perpetual,1,144.19%,1.43,24d 3h 33m,24d 3h 33m
ADAUSDT Perpetual,2,143.92%,1871.01,40d 4h 57m,40d 4h 57m
WAVESUSDT Perpetual,0,143.91%,143.91,59d 3h 38m,59d 3h 38m
ADABUSD Perpetual,0,142.98%,1841.69,59d 10h 33m,59d 10h 33m
XEMUSDT Perpetual,25,141.82%,28.37,8d 22h 52m,8d 22h 52m
XRPUSDT Perpetual,0,141.60%,7.08,22d 14h 5m,22d 14h 5m
XTZUSDT Perpetual,2,141.15%,11.29,3d 16h 25m,3d 16h 25m
LUNA2BUSD Perpetual,2,141.15%,6.20,30d 19h 25m,30d 19h 25m
SANDUSDT Perpetual,0,140.46%,70.23,50d 7h 13m,50d 7h 13m
SOLUSDT Perpetual,0,140.38%,210.58,10d 21h 25m,10d 21h 25m
MATICUSDT Perpetual,2,139.76%,69.88,47d 15h 7m,47d 15h 7m
BTCUSDT Perpetual,0,139.75%,559.01,19d 23h 12m,19d 23h 12m
BATUSDT Perpetual,0,139.47%,22.61,19d 13h 31m,19d 13h 31m
LITUSDT Perpetual,0,139.37%,348.44,23d 17h 53m,23d 17h 53m
PEOPLEUSDT Perpetual,0,139.26%,278.54,29d 22h 13m,29d 22h 13m
TRBUSDT Perpetual,0,139.13%,16.00,28d 7h 42m,28d 7h 42m
WAVESUSDT Perpetual,0,139.05%,695.26,23d 13h 13m,23d 13h 13m
DOGEUSDT Perpetual,0,138.97%,20.01,46d 16h 14m,46d 16h 14m
1000LUNCBUSD Perpetual,0,137.84%,13784.88,13d 17h 39m,13d 17h 39m
MTLUSDT Perpetual,0,137.63%,41.29,21d 21h 42m,21d 21h 42m
ETHUSDT Perpetual,1,137.59%,13.88,28d 5h 11m,28d 5h 11m
DASHUSDT Perpetual,0,137.34%,9.34,22d 8h 37m,22d 8h 37m
BTCUSDT Perpetual,2,137.01%,103.19,14d 2h 38m,14d 2h 38m
SOLUSDT Perpetual,0,134.75%,269.51,26d 15h 38m,26d 15h 38m
AXSUSDT Perpetual,0,134.56%,188.39,25d 23h 46m,25d 23h 46m
BNBBUSD Perpetual,7,134.53%,1732.80,60d 12h 41m,60d 12h 41m
BTCBUSD Perpetual,0,134.08%,1340.87,25d 8h 43m,25d 8h 43m
SANDUSDT Perpetual,0,133.25%,199.88,10d 23h 16m,10d 23h 16m
1000LUNCBUSD Perpetual,0,133.07%,63.55,11d 20h 49m,11d 20h 49m
BTCBUSD Perpetual,7,132.96%,190.15,23d 3h 20m,23d 3h 20m
SOLBUSD Perpetual,0,132.86%,1711.34,29d 23h 19m,29d 23h 19m
XRPUSDT Perpetual,0,132.30%,41.67,1y 39d 20h 21m,1y 39d 20h 21m
APEBUSD Perpetual,0,132.07%,2.58,16d 1h 20m,16d 1h 20m
ANTUSDT Perpetual,0,131.94%,19.79,25d 19h 24m,25d 19h 24m
STORJUSDT Perpetual,0,131.43%,28.92,22d 19h 8m,22d 19h 8m
WAVESUSDT Perpetual,0,130.80%,79.79,11d 8h 21m,11d 8h 21m
SOLUSDT Perpetual,0,129.19%,21.51,15d 5h 35m,15d 5h 35m
PEOPLEUSDT Perpetual,0,129.11%,27.93,21d 5h 36m,21d 5h 36m
WAVESUSDT Perpetual,0,129.11%,64.56,42d 10h 3m,42d 10h 3m
ETHUSDT Perpetual,7,128.00%,64.00,6d 15h 58m,6d 15h 58m
MATICUSDT Perpetual,0,127.88%,6.39,1y 48d 6h 40m,1y 48d 6h 40m
RVNUSDT Perpetual,0,127.63%,12.76,25d 3h 29m,25d 3h 29m
MATICUSDT Perpetual,0,126.49%,59.45,38d 16h 42m,38d 16h 42m
AVAXBUSD Perpetual,0,126.22%,18.93,26d 14h 50m,26d 14h 50m
SOLBUSD Perpetual,2,126.22%,66.92,22d 23h 54m,22d 23h 54m
LINKUSDT Perpetual,1,126.01%,18.94,9d 15h 40m,9d 15h 40m
1000SHIBUSDT Perpetual,1,125.49%,31.37,20d 9h 25m,20d 9h 25m
BTCUSDT Perpetual,0,124.67%,49.39,13d 8h 29m,13d 8h 29m
CHZUSDT Perpetual,0,124.61%,12.46,18d 20h 10m,18d 20h 10m
UNIUSDT Perpetual,0,123.08%,333.57,1y 52d 11h 37m,1y 52d 11h 37m
ANCBUSD Perpetual,2,122.97%,12297.48,21d 22h 51m,21d 22h 51m
ETHUSDT Perpetual,1,122.42%,30.61,24d 7h 38m,24d 7h 38m
LTCUSDT Perpetual,0,122.34%,24.47,25d 9h 37m,25d 9h 37m
UNFIUSDT Perpetual,0,122.16%,244.34,25d 5h 51m,25d 5h 51m
MANAUSDT Perpetual,0,121.80%,24.36,9d 20h 8m,9d 20h 8m
GMTBUSD Perpetual,1,121.78%,38.97,21d 19h 34m,21d 19h 34m
WAVESUSDT Perpetual,0,121.63%,72.98,22d 7h 55m,22d 7h 55m
TOMOUSDT Perpetual,0,121.20%,242.41,28d 22h 35m,28d 22h 35m
BTCUSDT Perpetual,1,121.18%,121.19,5d 4h 59m,5d 4h 59m
BTCBUSD Perpetual,0,120.84%,1204.13,22d 21h 30m,22d 21h 30m
GMTUSDT Perpetual,0,120.74%,603.74,13d 7h 5m,13d 7h 5m
APEUSDT Perpetual,0,120.73%,13.28,15d 1h 56m,15d 1h 56m
ETHUSDT Perpetual,0,120.66%,28.91,6d 12h 3m,6d 12h 3m
GMTUSDT Perpetual,0,120.54%,85.59,15d 14h 9m,15d 14h 9m
ROSEUSDT Perpetual,0,119.48%,171.62,21d 18h 37m,21d 18h 37m
ADAUSDT Perpetual,0,118.68%,35.61,1y 55d 18h 47m,1y 55d 18h 47m
CHZUSDT Perpetual,0,118.58%,62.09,17d 8h 1m,17d 8h 1m
ADAUSDT Perpetual,0,118.35%,24.22,26d 12h 22m,26d 12h 22m
BTCUSDT Perpetual,0,118.22%,47.29,23d 3h 59m,23d 3h 59m
1000SHIBUSDT Perpetual,0,118.16%,35.45,21d 14h 8m,21d 14h 8m
TLMBUSD Perpetual,0,118.03%,29.51,31d 16h 29m,31d 16h 29m
DODOBUSD Perpetual,1,117.52%,11752.18,44d 17h 52m,44d 17h 52m
BNBUSDT Perpetual,0,117.36%,40.87,28d 4h 27m,28d 4h 27m
BNBUSDT Perpetual,0,116.95%,3.51,43d 8h 2m,43d 8h 2m
TLMBUSD Perpetual,0,115.93%,115.93,11d 14h 57m,11d 14h 57m
TLMBUSD Perpetual,0,115.85%,28.27,13d 21h 34m,13d 21h 34m
SUSHIUSDT Perpetual,0,115.68%,1156.86,28d 18h 49m,28d 18h 49m
CELRUSDT Perpetual,0,115.55%,173.33,10d 15h 47m,10d 15h 47m
BTCUSDT Perpetual,0,115.30%,461.23,5d 22h,5d 22h
APEBUSD Perpetual,0,114.97%,95.53,11d 18h 57m,11d 18h 57m
APEBUSD Perpetual,0,114.91%,5.75,15d 6h 43m,15d 6h 43m
DOTUSDT Perpetual,25,114.28%,1.60,7d 18h 50m,7d 18h 50m
1000SHIBUSDT Perpetual,0,114.16%,14.89,17d 13h 41m,17d 13h 41m
TRXUSDT Perpetual,0,113.87%,226.60,61d 12h 49m,61d 12h 49m
DOTUSDT Perpetual,0,113.08%,83.52,26d 21h 10m,26d 21h 10m
BNBUSDT Perpetual,0,113.06%,150.74,10d 17h 27m,10d 17h 27m
1000LUNCBUSD Perpetual,24,112.86%,18.23,10d 5h 2m,10d 5h 2m
1000SHIBUSDT Perpetual,0,112.68%,33.80,18d 23h 3m,18d 23h 3m
DEFIUSDT Perpetual,0,112.58%,11.35,21d 16h 19m,21d 16h 19m
LTCUSDT Perpetual,0,111.85%,64.09,61d 11h 51m,61d 11h 51m
ETHUSDT Perpetual,0,111.85%,44.74,26d 9h 14m,26d 9h 14m
AVAXBUSD Perpetual,0,111.34%,167.02,25d 20h 52m,25d 20h 52m
BTCBUSD Perpetual,0,110.73%,221.47,22d 4h 45m,22d 4h 45m
ETHUSDT Perpetual,0,110.48%,51.49,28d 4h 20m,28d 4h 20m
PEOPLEUSDT Perpetual,1,110.42%,221.52,50d 9h 53m,50d 9h 53m
1000SHIBUSDT Perpetual,0,110.35%,220.71,18d 21h 44m,18d 21h 44m
SNXUSDT Perpetual,0,108.99%,23.98,13d 37m,13d 37m
ETHUSDT Perpetual,1,108.69%,3.10,17d 9h 45m,17d 9h 45m
ETHUSDT Perpetual,0,108.19%,108.20,22d 4h 36m,22d 4h 36m
ANTUSDT Perpetual,0,108.15%,7.57,25d 11h 9m,25d 11h 9m
SKLUSDT Perpetual,0,108.04%,37.82,28d 3h 25m,28d 3h 25m
XTZUSDT Perpetual,0,108.00%,15.42,13d 22h,13d 22h
PEOPLEUSDT Perpetual,3,107.99%,2160.00,14d 9h 32m,14d 9h 32m
GMTBUSD Perpetual,2,107.47%,2.26,17d 14h 42m,17d 14h 42m
GTCUSDT Perpetual,0,107.03%,749.23,44d 17h 52m,44d 17h 52m
XMRUSDT Perpetual,0,106.96%,156.16,118d 10h 56m,118d 10h 56m
ADABUSD Perpetual,1,106.93%,320.79,34d 5h 22m,34d 5h 22m
BTCUSDT Perpetual,0,106.64%,5.33,13d 20h 14m,13d 20h 14m
ICPBUSD Perpetual,0,106.45%,1064.57,31d 14h 42m,31d 14h 42m
ICPBUSD Perpetual,0,105.74%,1321.77,31d 14h 29m,31d 14h 29m
BNBUSDT Perpetual,0,105.62%,63.37,10d 19h 22m,10d 19h 22m
1000SHIBUSDT Perpetual,0,105.45%,11.00,42d 7h 33m,42d 7h 33m
GALBUSD Perpetual,0,105.41%,263.53,26d 8h 41m,26d 8h 41m
BTCUSDT Perpetual,0,104.99%,15.75,13d 17h 36m,13d 17h 36m
BNXUSDT Perpetual,2,104.76%,7857.47,28d 8h 44m,28d 8h 44m
ETCUSDT Perpetual,0,104.69%,153.90,118d 10h 54m,118d 10h 54m
DOTBUSD Perpetual,0,104.38%,313.16,33d 6h 30m,33d 6h 30m
DOGEBUSD Perpetual,0,103.98%,15.07,170d 7h 4m,170d 7h 4m
ADABUSD Perpetual,0,103.63%,17.62,58d 16h 31m,58d 16h 31m
BTCBUSD Perpetual,1,103.38%,16.15,8d 12h 55m,8d 12h 55m
DUSKUSDT Perpetual,0,102.99%,257.50,27d 22h 26m,27d 22h 26m
CVCUSDT Perpetual,0,102.90%,15.44,136d 9h 25m,136d 9h 25m
ALGOUSDT Perpetual,1,102.69%,66.75,30d 11h 52m,30d 11h 52m
1000SHIBUSDT Perpetual,0,102.04%,10.28,20d 51m,20d 51m
BTCBUSD Perpetual,0,101.80%,146.60,24d 10h 55m,24d 10h 55m
ALICEUSDT Perpetual,0,101.75%,508.79,60d 12h,60d 12h
GALAUSDT Perpetual,0,101.60%,4.46,16d 10h 5m,16d 10h 5m
PEOPLEUSDT Perpetual,0,101.58%,20.32,20d 7h 42m,20d 7h 42m
ETHUSDT Perpetual,0,101.05%,255.92,20d 16h 15m,20d 16h 15m
SANDUSDT Perpetual,0,100.86%,504.34,28d 21h 40m,28d 21h 40m
1000LUNCBUSD Perpetual,0,100.70%,1007.07,12d 18h 4m,12d 18h 4m
AUDIOUSDT Perpetual,0,100.64%,20.13,18d 6h 1m,18d 6h 1m
ATOMUSDT Perpetual,0,100.49%,468.74,26d 6h 44m,26d 6h 44m
NEOUSDT Perpetual,0,100.43%,1255.46,61d 7h 53m,61d 7h 53m
ADAUSDT Perpetual,0,99.75%,24.94,12d 1h 23m,12d 1h 23m
PEOPLEUSDT Perpetual,0,98.16%,70.68,20d 21h 53m,20d 21h 53m
HNTUSDT Perpetual,0,97.75%,39.10,43d 7h 54m,43d 7h 54m
ADAUSDT Perpetual,0,97.65%,5.86,10d 19h 42m,10d 19h 42m
STORJUSDT Perpetual,0,97.63%,2.93,8d 11h 7m,8d 11h 7m
1000SHIBUSDT Perpetual,0,97.47%,98.55,20d 6h 57m,20d 6h 57m
EOSUSDT Perpetual,0,97.12%,14.57,28d 15h 20m,28d 15h 20m
BTCUSDT Perpetual,0,96.50%,23.12,7d 18h 31m,7d 18h 31m
AXSUSDT Perpetual,0,96.37%,2987.74,37d 17h 48m,37d 17h 48m
BELUSDT Perpetual,0,95.60%,334.60,12d 16h 44m,12d 16h 44m
NEARBUSD Perpetual,0,95.39%,14.40,26d 14h 56m,26d 14h 56m
WAVESUSDT Perpetual,0,95.13%,237.84,1y 66d 19h 17m,1y 66d 19h 17m
BTCUSDT Perpetual,0,94.70%,217.83,15d 12h 37m,15d 12h 37m
XRPUSDT Perpetual,0,94.60%,47.30,11d 1h 30m,11d 1h 30m
ETHUSDT Perpetual,0,94.23%,94.24,19d 14h 23m,19d 14h 23m
LTCUSDT Perpetual,0,94.12%,941.29,225d 10h 33m,225d 10h 33m
SOLBUSD Perpetual,0,93.95%,1879.16,31d 8h 18m,31d 8h 18m
BTCUSDT Perpetual,0,93.93%,19.51,21d 9h 12m,21d 9h 12m
ETHUSDT Perpetual,0,93.70%,13.98,26d 21h 46m,26d 21h 46m
BANDUSDT Perpetual,0,93.64%,10.30,17d 12h 9m,17d 12h 9m
ADAUSDT Perpetual,0,93.63%,86.85,54d 4h 25m,54d 4h 25m
BTCUSDT Perpetual,0,93.55%,93.56,22d 16h 54m,22d 16h 54m
BTCUSDT Perpetual,2,93.53%,1122.37,26d 14h 25m,26d 14h 25m
MANAUSDT Perpetual,0,93.13%,25.11,58d 9h 56m,58d 9h 56m
PEOPLEUSDT Perpetual,0,92.81%,2784.45,25d 13h 39m,25d 13h 39m
BTCUSDT Perpetual,0,92.45%,77.76,5d 7h 40m,5d 7h 40m
LTCUSDT Perpetual,0,92.24%,54.42,29d 11h 56m,29d 11h 56m
BTCBUSD Perpetual,0,92.04%,196.06,26d 16h 10m,26d 16h 10m
DOGEUSDT Perpetual,0,91.65%,45.83,26d 23h 58m,26d 23h 58m
BTCUSDT Perpetual,0,91.52%,19.82,230d 17h 1m,230d 17h 1m
SUSHIUSDT Perpetual,0,90.95%,2.53,252d 2h 50m,252d 2h 50m
NEARUSDT Perpetual,0,90.90%,51.82,26d 17h 15m,26d 17h 15m
MTLUSDT Perpetual,0,90.71%,57.15,26d 2h 26m,26d 2h 26m
XEMUSDT Perpetual,13,90.60%,18.12,8d 14h 44m,8d 14h 44m
BNBUSDT Perpetual,0,90.07%,4.68,19d 11m,19d 11m
ETHBUSD Perpetual,0,89.82%,44.91,20d 9h 24m,20d 9h 24m
NEOUSDT Perpetual,0,89.80%,224.51,27d 23h 28m,27d 23h 28m
FLMUSDT Perpetual,0,89.76%,1077.22,29d 12h 15m,29d 12h 15m
LUNA2BUSD Perpetual,0,89.64%,324.98,24d 6h 5m,24d 6h 5m
BTCBUSD Perpetual,0,89.39%,67.19,28d 2h 22m,28d 2h 22m
GALAUSDT Perpetual,0,89.37%,307.84,28d 16h 55m,28d 16h 55m
BTCBUSD Perpetual,0,89.27%,892.78,21d 8h 55m,21d 8h 55m
ADAUSDT Perpetual,1,89.27%,44.64,28d 16h 26m,28d 16h 26m
ADAUSDT Perpetual,0,89.24%,55.18,22d 9h 56m,22d 9h 56m
1000SHIBUSDT Perpetual,0,88.67%,44.34,19d 21h 57m,19d 21h 57m
