cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,425,1443.20%,4329.61,1y 56d 18h 6m,1y 56d 18h 6m
ADAUSDT Perpetual,829,1381.60%,165.79,63d 17h,63d 17h
ETHUSDT Perpetual,192,1315.97%,3947.93,1y 56d 18h 27m,1y 56d 18h 27m
DOGEUSDT Perpetual,70,1025.18%,178.38,1y 2d 9h 31m,1y 2d 9h 31m
CHZUSDT Perpetual,17,946.98%,2418.13,1y 30d 8h 27m,1y 30d 8h 27m
TRXUSDT Perpetual,51,882.29%,185.28,156d 18h 14m,156d 18h 14m
ETHUSDT Perpetual,0,881.73%,2177.88,1y 56d 39m,1y 56d 39m
ALICEUSDT Perpetual,11,819.16%,737.25,350d 18h 49m,350d 18h 49m
ANKRUSDT Perpetual,11,772.42%,77.24,322d 3h 49m,322d 3h 49m
BAKEUSDT Perpetual,17,768.02%,76.80,50d 9h 12m,50d 9h 12m
UNFIUSDT Perpetual,65,760.11%,152.02,30d 14h 25m,30d 14h 25m
ETHUSDT Perpetual,0,758.82%,2064.00,1y 55d 9h 40m,1y 55d 9h 40m
XMRUSDT Perpetual,7,730.49%,4382.98,159d 20h 25m,159d 20h 25m
BTCUSDT Perpetual,36,640.73%,44.85,1y 34d 2h 11m,1y 34d 2h 11m
XMRUSDT Perpetual,0,623.76%,1247.53,1y 26d 12h 44m,1y 26d 12h 44m
MATICUSDT Perpetual,1,602.98%,41.55,44d 5h 20m,44d 5h 20m
API3USDT Perpetual,19,601.55%,120.31,39d 6h 46m,39d 6h 46m
UNIUSDT Perpetual,0,520.91%,1630.47,1y 29d 8h 14m,1y 29d 8h 14m
CRVUSDT Perpetual,0,502.72%,235.28,32d 10h 11m,32d 10h 11m
BTCUSDT Perpetual,4,502.67%,135.72,23d 20m,23d 20m
BTCUSDT Perpetual,10,501.68%,135.45,23d 20m,23d 20m
BTCUSDT Perpetual,4,446.21%,223.11,1y 88d 5h 21m,1y 88d 5h 21m
LTCUSDT Perpetual,1,442.45%,1322.93,1y 29d 8h 11m,1y 29d 8h 11m
GMTUSDT Perpetual,8,424.00%,25.44,18d 14h 9m,18d 14h 9m
PEOPLEUSDT Perpetual,10,410.13%,33.92,44d 12h 8m,44d 12h 8m
ZECUSDT Perpetual,0,405.19%,202.60,140d 20h 40m,140d 20h 40m
BTCUSDT Perpetual,7,371.79%,246.57,31d 39m,31d 39m
KNCUSDT Perpetual,3,370.49%,370.50,23d 4m,23d 4m
ADAUSDT Perpetual,1,364.44%,24.56,63d 19h 10m,63d 19h 10m
LTCUSDT Perpetual,0,360.53%,93.27,247d 3h 35m,247d 3h 35m
BTCUSDT Perpetual,1,355.75%,37.85,20d 18h 11m,20d 18h 11m
KNCUSDT Perpetual,0,353.43%,883.58,1y 70d 17h 47m,1y 70d 17h 47m
LINKUSDT Perpetual,1,351.61%,284.11,63d 11h 10m,63d 11h 10m
BLZUSDT Perpetual,0,339.89%,101.97,155d 7h 59m,155d 7h 59m
ZRXUSDT Perpetual,8,334.80%,16.74,17d 4h 27m,17d 4h 27m
ETHUSDT Perpetual,0,322.61%,29.04,20d 10h 46m,20d 10h 46m
APEUSDT Perpetual,0,318.62%,31.86,16d 16h 52m,16d 16h 52m
EOSUSDT Perpetual,0,318.29%,636.58,31d 23h 53m,31d 23h 53m
TRXUSDT Perpetual,2,317.29%,406.14,178d 15h 53m,178d 15h 53m
ETHUSDT Perpetual,2,313.40%,50.15,19d 17h 10m,19d 17h 10m
TRXUSDT Perpetual,0,311.76%,155.88,104d 8h 41m,104d 8h 41m
ARUSDT Perpetual,0,308.86%,277.98,140d 20h 44m,140d 20h 44m
AVAXUSDT Perpetual,0,307.43%,676.35,239d 6h 38m,239d 6h 38m
SNXUSDT Perpetual,47,306.37%,18.63,24d 3h 6m,24d 3h 6m
GMTUSDT Perpetual,6,301.93%,452.90,15d 11h 28m,15d 11h 28m
EOSUSDT Perpetual,2,301.36%,90.41,16d 8h 28m,16d 8h 28m
1000SHIBUSDT Perpetual,5,298.67%,29.87,20d 5h 13m,20d 5h 13m
ETHUSDT Perpetual,10,295.88%,42.22,31d 12h 30m,31d 12h 30m
SOLUSDT Perpetual,3,295.40%,24.43,27d 5h 56m,27d 5h 56m
TRBUSDT Perpetual,5,289.42%,148.91,34d 8h 36m,34d 8h 36m
UNIUSDT Perpetual,0,285.90%,48.60,61d 14h 51m,61d 14h 51m
ETHBUSD Perpetual,2,283.44%,5.24,18d 23h 18m,18d 23h 18m
ALPHAUSDT Perpetual,1,278.33%,7.51,23d 12h 40m,23d 12h 40m
TLMBUSD Perpetual,1,275.35%,413.03,28d 18h 25m,28d 18h 25m
JASMYUSDT Perpetual,0,274.50%,13.18,31d 4h 37m,31d 4h 37m
DOTUSDT Perpetual,0,268.77%,14.16,29d 12h 15m,29d 12h 15m
BTCBUSD Perpetual,16,266.35%,21.76,26d 15h 38m,26d 15h 38m
AXSUSDT Perpetual,2,264.92%,139.25,25d 37m,25d 37m
1000SHIBUSDT Perpetual,19,264.20%,21.14,21d 19h 54m,21d 19h 54m
DOTUSDT Perpetual,2,255.73%,772.31,64d 10h 15m,64d 10h 15m
LINKUSDT Perpetual,0,254.10%,1270.52,65d 20h 54m,65d 20h 54m
APEBUSD Perpetual,1,254.07%,4.95,18d 23h 20m,18d 23h 20m
1000XECUSDT Perpetual,1,253.21%,12.66,21d 19h 49m,21d 19h 49m
KSMUSDT Perpetual,0,251.36%,422.29,33d 5h 58m,33d 5h 58m
IOSTUSDT Perpetual,2,249.36%,13.96,31d 5h 44m,31d 5h 44m
SUSHIUSDT Perpetual,1,244.75%,88.11,53d 16h 55m,53d 16h 55m
ATOMUSDT Perpetual,0,244.01%,82.96,233d 17h 5m,233d 17h 5m
BNBUSDT Perpetual,0,242.40%,606.02,1y 79d 16h 19m,1y 79d 16h 19m
MASKUSDT Perpetual,0,241.62%,483.25,23d 22h 1m,23d 22h 1m
BTSUSDT Perpetual,1,239.61%,242.01,53d 23h 42m,53d 23h 42m
ANCBUSD Perpetual,5,235.59%,70.68,25d 2h 15m,25d 2h 15m
ETHUSDT Perpetual,1,228.55%,27.06,30d 23h 30m,30d 23h 30m
SANDUSDT Perpetual,1,226.58%,67.98,46d 5h 53m,46d 5h 53m
XEMUSDT Perpetual,26,226.51%,45.30,11d 20h 53m,11d 20h 53m
MANAUSDT Perpetual,1,224.48%,44.90,34d 10h 4m,34d 10h 4m
MATICUSDT Perpetual,2,223.40%,111.70,50d 13h 8m,50d 13h 8m
API3USDT Perpetual,0,219.57%,27.23,15d 8h 24m,15d 8h 24m
AVAXUSDT Perpetual,1,219.13%,212.56,48d 14h 39m,48d 14h 39m
NEARUSDT Perpetual,1,218.32%,114.45,25d 1h 12m,25d 1h 12m
GMTUSDT Perpetual,6,218.03%,8.70,31d 19h 13m,31d 19h 13m
MATICUSDT Perpetual,1,217.05%,34.73,51d 12h 13m,51d 12h 13m
SOLBUSD Perpetual,2,216.86%,1084.34,34d 12h 58m,34d 12h 58m
