cryptoPair,copyPopularity,roi,pnl,runningTime,direction
1000SHIBUSDT Perpetual,9,235.97%,18.88,19d 54m,19d 54m
IOSTUSDT Perpetual,2,234.03%,13.11,28d 10h 44m,28d 10h 44m
BNBUSDT Perpetual,1,232.82%,17.42,28d 2h 35m,28d 2h 35m
ETHUSDT Perpetual,5,232.82%,6.98,13d 20h 51m,13d 20h 51m
AVAXUSDT Perpetual,0,229.24%,130.31,22d 5h 38m,22d 5h 38m
ATOMUSDT Perpetual,0,227.39%,77.31,230d 22h 4m,230d 22h 4m
EOSUSDT Perpetual,1,225.40%,67.62,13d 13h 27m,13d 13h 27m
MASKUSDT Perpetual,0,220.73%,441.46,21d 3h,21d 3h
API3USDT Perpetual,0,219.57%,27.23,12d 13h 24m,12d 13h 24m
ALPHAUSDT Perpetual,0,218.87%,5.91,20d 17h 40m,20d 17h 40m
GMTUSDT Perpetual,6,218.03%,8.70,29d 13m,29d 13m
ANCBUSD Perpetual,3,217.96%,65.39,22d 7h 15m,22d 7h 15m
BTCBUSD Perpetual,0,217.49%,217.49,12d 11h 47m,12d 11h 47m
DOTUSDT Perpetual,0,217.15%,11.44,26d 17h 15m,26d 17h 15m
DOTUSDT Perpetual,2,215.87%,651.95,61d 15h 15m,61d 15h 15m
1000XECUSDT Perpetual,1,215.28%,10.76,19d 48m,19d 48m
ADAUSDT Perpetual,0,212.64%,35.34,164d 6h 37m,164d 6h 37m
ZILUSDT Perpetual,0,211.16%,2.32,92d 5h 22m,92d 5h 22m
MANAUSDT Perpetual,1,210.44%,42.09,31d 15h 4m,31d 15h 4m
NEARUSDT Perpetual,1,210.24%,110.21,22d 6h 12m,22d 6h 12m
SNXUSDT Perpetual,1,207.75%,25.57,11d 22h 51m,11d 22h 51m
BAKEUSDT Perpetual,9,206.60%,212.57,18d 10h 9m,18d 10h 9m
APEUSDT Perpetual,0,204.16%,20.42,13d 21h 52m,13d 21h 52m
PEOPLEUSDT Perpetual,0,203.75%,1018.79,45d 16h 47m,45d 16h 47m
SUSHIUSDT Perpetual,1,201.03%,72.37,50d 21h 55m,50d 21h 55m
KSMUSDT Perpetual,0,196.01%,329.30,30d 10h 58m,30d 10h 58m
ETHUSDT Perpetual,1,193.09%,22.86,28d 4h 30m,28d 4h 30m
STORJUSDT Perpetual,0,191.14%,57.34,21d 19h 30m,21d 19h 30m
MATICUSDT Perpetual,0,190.83%,24.54,17d 23h 33m,17d 23h 33m
HNTUSDT Perpetual,1,190.24%,39.95,33d 6h 33m,33d 6h 33m
BTCUSDT Perpetual,1,189.94%,20.21,17d 23h 11m,17d 23h 11m
LUNA2BUSD Perpetual,1,188.72%,207.60,27d 20h 3m,27d 20h 3m
MATICUSDT Perpetual,1,187.17%,29.95,48d 17h 13m,48d 17h 13m
MATICUSDT Perpetual,4,186.51%,78.41,19d 3h 47m,19d 3h 47m
LINKUSDT Perpetual,0,184.12%,100.64,19d 10h 48m,19d 10h 48m
XRPUSDT Perpetual,17,182.42%,22803.35,1y 50d 12h 17m,1y 50d 12h 17m
LITUSDT Perpetual,1,181.79%,908.94,21d 11h 40m,21d 11h 40m
XRPUSDT Perpetual,2,181.38%,11.08,28d 18h 8m,28d 18h 8m
BATUSDT Perpetual,0,180.57%,21.67,24d 16h 28m,24d 16h 28m
AVAXUSDT Perpetual,1,178.82%,173.46,45d 19h 39m,45d 19h 39m
THETAUSDT Perpetual,0,177.60%,178.49,26d 21h 30m,26d 21h 30m
SOLUSDT Perpetual,0,176.38%,88.19,23d 4h 41m,23d 4h 41m
LTCUSDT Perpetual,0,175.67%,625.40,1y 38d 17h 48m,1y 38d 17h 48m
IOTXUSDT Perpetual,0,174.05%,12.44,27d 14h 31m,27d 14h 31m
SANDUSDT Perpetual,1,173.86%,52.16,43d 10h 53m,43d 10h 53m
LITUSDT Perpetual,0,173.50%,52.05,23d 4h 40m,23d 4h 40m
SOLBUSD Perpetual,1,173.42%,867.14,31d 17h 58m,31d 17h 58m
FTMBUSD Perpetual,0,173.00%,17.30,28d 11h 4m,28d 11h 4m
ETHUSDT Perpetual,0,172.98%,15.57,17d 15h 46m,17d 15h 46m
RLCUSDT Perpetual,0,171.30%,111.35,11d 2h 36m,11d 2h 36m
LINKUSDT Perpetual,0,170.28%,68.11,23d 3h 27m,23d 3h 27m
MASKUSDT Perpetual,0,169.35%,25.40,19d 1h 38m,19d 1h 38m
BTSUSDT Perpetual,1,168.88%,170.57,51d 4h 42m,51d 4h 42m
LUNA2BUSD Perpetual,3,167.13%,250.70,26d 3h 23m,26d 3h 23m
UNFIUSDT Perpetual,0,165.82%,16.58,12d 12h 41m,12d 12h 41m
TRXUSDT Perpetual,0,165.34%,239.75,118d 13h 52m,118d 13h 52m
CVCUSDT Perpetual,0,164.87%,41.22,27d 21h 36m,27d 21h 36m
XRPBUSD Perpetual,5,164.14%,6.57,193d 2h 46m,193d 2h 46m
XTZUSDT Perpetual,0,164.10%,492.31,20d 1h 59m,20d 1h 59m
SANDUSDT Perpetual,0,163.70%,13.91,47d 8h 27m,47d 8h 27m
BCHUSDT Perpetual,0,162.09%,9.53,25d 21h 19m,25d 21h 19m
SOLBUSD Perpetual,0,161.84%,161.85,25d 8h 7m,25d 8h 7m
BNBBUSD Perpetual,13,161.83%,11.56,28d 18h 44m,28d 18h 44m
MATICUSDT Perpetual,0,161.75%,31.09,39d 6h 35m,39d 6h 35m
RLCUSDT Perpetual,0,161.35%,27.43,11d 17h 2m,11d 17h 2m
ETHUSDT Perpetual,0,161.16%,161.17,20d 10h 41m,20d 10h 41m
SNXUSDT Perpetual,0,161.08%,47.66,13d 20h 15m,13d 20h 15m
LITUSDT Perpetual,0,160.88%,29.25,22d 22h 13m,22d 22h 13m
THETAUSDT Perpetual,0,159.60%,39.90,10d 19h 19m,10d 19h 19m
1000LUNCBUSD Perpetual,5,158.91%,15891.77,13d 20h 27m,13d 20h 27m
OGNUSDT Perpetual,0,157.71%,27.60,13d 11h 35m,13d 11h 35m
BTCBUSD Perpetual,1,157.51%,110.26,20d 5h 27m,20d 5h 27m
BTCBUSD Perpetual,0,157.29%,110.11,20d 5h 28m,20d 5h 28m
LINKUSDT Perpetual,0,157.27%,10.49,11d 46m,11d 46m
ETHBUSD Perpetual,0,156.62%,313.26,22d 7h 40m,22d 7h 40m
ATOMUSDT Perpetual,0,156.02%,251.20,60d 6h 49m,60d 6h 49m
ETHBUSD Perpetual,2,154.94%,20.22,24d 22h 27m,24d 22h 27m
ETHUSDT Perpetual,0,152.99%,16.83,26d 17h 15m,26d 17h 15m
SNXUSDT Perpetual,0,150.25%,22.54,21d 14h 56m,21d 14h 56m
SUSHIUSDT Perpetual,0,149.51%,17.79,27d 9h 11m,27d 9h 11m
DOTUSDT Perpetual,0,149.09%,22.74,19d 11h 10m,19d 11h 10m
DODOBUSD Perpetual,0,149.05%,18.75,14d 32m,14d 32m
ADAUSDT Perpetual,2,148.30%,1927.97,40d 7h 57m,40d 7h 57m
DOGEUSDT Perpetual,1,148.24%,119.37,30d 3h 23m,30d 3h 23m
XEMUSDT Perpetual,25,147.03%,29.41,9d 1h 52m,9d 1h 52m
XTZUSDT Perpetual,2,145.81%,11.66,3d 19h 25m,3d 19h 25m
MATICUSDT Perpetual,2,145.78%,72.89,47d 18h 7m,47d 18h 7m
ETHBUSD Perpetual,0,145.60%,141.23,28d 2h 51m,28d 2h 51m
ADABUSD Perpetual,0,145.03%,1868.01,59d 13h 33m,59d 13h 33m
ETHUSDT Perpetual,1,145.02%,23.20,16d 22h 9m,16d 22h 9m
ZENUSDT Perpetual,0,144.73%,383.55,1y 61d 22h 29m,1y 61d 22h 29m
CHZUSDT Perpetual,0,144.64%,55.02,54d 2h 9m,54d 2h 9m
APEBUSD Perpetual,0,144.26%,1803.36,30d 17h 34m,30d 17h 34m
XRPUSDT Perpetual,1,144.19%,1.43,24d 6h 33m,24d 6h 33m
WAVESUSDT Perpetual,0,143.62%,143.63,59d 6h 38m,59d 6h 38m
BTCUSDT Perpetual,2,143.23%,107.87,14d 5h 38m,14d 5h 38m
DOGEUSDT Perpetual,0,143.07%,20.60,46d 19h 14m,46d 19h 14m
SANDUSDT Perpetual,0,142.56%,71.28,50d 10h 13m,50d 10h 13m
BTCUSDT Perpetual,0,141.78%,567.14,20d 2h 12m,20d 2h 12m
STORJUSDT Perpetual,0,141.69%,31.17,22d 22h 8m,22d 22h 8m
XRPUSDT Perpetual,0,141.60%,7.08,22d 17h 5m,22d 17h 5m
LUNA2BUSD Perpetual,2,141.15%,6.20,30d 22h 25m,30d 22h 25m
APEBUSD Perpetual,0,140.89%,2.75,16d 4h 20m,16d 4h 20m
1000LUNCBUSD Perpetual,0,140.79%,14079.39,13d 20h 39m,13d 20h 39m
SOLUSDT Perpetual,0,140.35%,210.53,11d 25m,11d 25m
LITUSDT Perpetual,0,140.30%,350.76,23d 20h 53m,23d 20h 53m
BATUSDT Perpetual,0,139.65%,22.64,19d 16h 31m,19d 16h 31m
WAVESUSDT Perpetual,0,138.88%,694.43,23d 16h 13m,23d 16h 13m
MTLUSDT Perpetual,0,137.65%,41.30,22d 42m,22d 42m
ETHUSDT Perpetual,1,137.63%,13.89,28d 8h 11m,28d 8h 11m
DASHUSDT Perpetual,0,137.43%,9.35,22d 11h 37m,22d 11h 37m
BTCBUSD Perpetual,0,136.00%,1360.10,25d 11h 43m,25d 11h 43m
SANDUSDT Perpetual,0,135.38%,203.07,11d 2h 16m,11d 2h 16m
BNBBUSD Perpetual,7,135.25%,1742.14,60d 15h 41m,60d 15h 41m
AXSUSDT Perpetual,0,135.19%,189.28,26d 2h 46m,26d 2h 46m
BTCBUSD Perpetual,7,135.16%,193.29,23d 6h 20m,23d 6h 20m
SOLUSDT Perpetual,0,135.00%,270.02,26d 18h 38m,26d 18h 38m
PEOPLEUSDT Perpetual,0,134.94%,269.89,30d 1h 14m,30d 1h 14m
ANTUSDT Perpetual,0,134.09%,20.11,25d 22h 24m,25d 22h 24m
SOLBUSD Perpetual,0,132.91%,1711.95,30d 2h 19m,30d 2h 19m
TRBUSDT Perpetual,0,132.41%,15.23,28d 10h 42m,28d 10h 42m
XRPUSDT Perpetual,0,131.83%,41.53,1y 39d 23h 21m,1y 39d 23h 21m
PEOPLEUSDT Perpetual,0,131.14%,28.37,21d 8h 36m,21d 8h 36m
WAVESUSDT Perpetual,0,130.20%,79.43,11d 11h 21m,11d 11h 21m
GMTUSDT Perpetual,0,129.74%,648.75,13d 10h 5m,13d 10h 5m
SOLUSDT Perpetual,0,129.19%,21.51,15d 8h 35m,15d 8h 35m
MATICUSDT Perpetual,0,128.93%,60.60,38d 19h 42m,38d 19h 42m
ETHUSDT Perpetual,7,128.59%,64.30,6d 18h 58m,6d 18h 58m
BTCUSDT Perpetual,0,128.29%,50.83,13d 11h 29m,13d 11h 29m
WAVESUSDT Perpetual,0,128.17%,64.09,42d 13h 3m,42d 13h 3m
BTCUSDT Perpetual,1,127.96%,127.96,5d 7h 59m,5d 7h 59m
MATICUSDT Perpetual,0,127.88%,6.39,1y 48d 9h 41m,1y 48d 9h 41m
LINKUSDT Perpetual,1,127.64%,19.19,9d 18h 40m,9d 18h 40m
RVNUSDT Perpetual,0,127.63%,12.76,25d 6h 29m,25d 6h 29m
CHZUSDT Perpetual,0,126.70%,12.67,18d 23h 10m,18d 23h 10m
SOLBUSD Perpetual,2,126.20%,66.91,23d 2h 54m,23d 2h 54m
TLMBUSD Perpetual,0,126.17%,31.54,31d 19h 29m,31d 19h 29m
1000SHIBUSDT Perpetual,1,125.84%,31.46,20d 12h 25m,20d 12h 25m
AVAXBUSD Perpetual,0,124.30%,18.65,26d 17h 50m,26d 17h 50m
ETHUSDT Perpetual,1,122.45%,30.61,24d 10h 38m,24d 10h 38m
LTCUSDT Perpetual,0,122.34%,24.47,25d 12h 37m,25d 12h 37m
APEUSDT Perpetual,0,122.26%,13.45,15d 4h 56m,15d 4h 56m
ANCBUSD Perpetual,2,122.22%,12222.21,22d 1h 51m,22d 1h 51m
ETHUSDT Perpetual,0,121.99%,29.23,6d 15h 3m,6d 15h 3m
UNFIUSDT Perpetual,0,121.94%,243.89,25d 8h 51m,25d 8h 51m
MANAUSDT Perpetual,0,121.42%,24.29,9d 23h 8m,9d 23h 8m
WAVESUSDT Perpetual,0,121.20%,72.72,22d 10h 55m,22d 10h 55m
1000LUNCBUSD Perpetual,0,120.80%,57.68,11d 23h 49m,11d 23h 49m
UNIUSDT Perpetual,0,120.13%,325.56,1y 52d 14h 37m,1y 52d 14h 37m
CHZUSDT Perpetual,0,119.98%,62.83,17d 11h 1m,17d 11h 1m
ROSEUSDT Perpetual,0,119.48%,171.62,21d 21h 37m,21d 21h 37m
ADAUSDT Perpetual,0,119.29%,24.41,26d 15h 22m,26d 15h 22m
ADAUSDT Perpetual,0,118.80%,35.64,1y 55d 21h 47m,1y 55d 21h 47m
TOMOUSDT Perpetual,0,118.70%,237.40,29d 1h 35m,29d 1h 35m
GMTUSDT Perpetual,0,118.68%,84.27,15d 17h 9m,15d 17h 9m
BTCBUSD Perpetual,0,118.66%,1182.45,23d 30m,23d 30m
TLMBUSD Perpetual,0,118.16%,28.83,14d 34m,14d 34m
DODOBUSD Perpetual,1,118.11%,11811.03,44d 20h 52m,44d 20h 52m
GMTBUSD Perpetual,1,117.50%,37.60,21d 22h 34m,21d 22h 34m
BNBUSDT Perpetual,0,117.46%,40.90,28d 7h 27m,28d 7h 27m
1000SHIBUSDT Perpetual,0,117.05%,15.26,17d 16h 41m,17d 16h 41m
APEBUSD Perpetual,0,116.96%,97.19,11d 21h 57m,11d 21h 57m
BNBUSDT Perpetual,0,116.95%,3.51,43d 11h 2m,43d 11h 2m
BTCUSDT Perpetual,0,116.00%,464.04,6d 1h,6d 1h
CELRUSDT Perpetual,0,115.84%,173.77,10d 18h 47m,10d 18h 47m
TRXUSDT Perpetual,0,115.54%,229.94,61d 15h 49m,61d 15h 49m
APEBUSD Perpetual,0,114.91%,5.75,15d 9h 43m,15d 9h 43m
SUSHIUSDT Perpetual,0,114.75%,1147.59,28d 21h 49m,28d 21h 49m
GMTBUSD Perpetual,2,114.07%,2.40,17d 17h 42m,17d 17h 42m
1000SHIBUSDT Perpetual,0,113.90%,34.17,21d 17h 8m,21d 17h 8m
PEOPLEUSDT Perpetual,1,113.25%,227.19,50d 12h 53m,50d 12h 53m
BTCUSDT Perpetual,0,112.88%,45.15,23d 6h 59m,23d 6h 59m
BNBUSDT Perpetual,0,112.72%,150.29,10d 20h 27m,10d 20h 27m
TLMBUSD Perpetual,0,112.63%,112.63,11d 17h 57m,11d 17h 57m
DOTUSDT Perpetual,0,112.47%,83.07,27d 10m,27d 10m
DEFIUSDT Perpetual,0,112.16%,11.31,21d 19h 19m,21d 19h 19m
1000SHIBUSDT Perpetual,0,112.14%,33.64,19d 2h 3m,19d 2h 3m
LTCUSDT Perpetual,0,112.00%,64.18,61d 14h 51m,61d 14h 51m
ETHUSDT Perpetual,0,111.82%,44.73,26d 12h 14m,26d 12h 14m
BTCBUSD Perpetual,0,111.75%,223.50,22d 7h 45m,22d 7h 45m
AVAXBUSD Perpetual,0,111.52%,167.29,25d 23h 52m,25d 23h 52m
SNXUSDT Perpetual,0,111.01%,24.42,13d 3h 37m,13d 3h 37m
BNXUSDT Perpetual,2,110.51%,8288.41,28d 11h 44m,28d 11h 44m
DOTUSDT Perpetual,25,110.42%,1.55,7d 21h 50m,7d 21h 50m
ETHUSDT Perpetual,0,110.34%,51.42,28d 7h 20m,28d 7h 20m
PEOPLEUSDT Perpetual,4,109.59%,2191.96,14d 12h 32m,14d 12h 32m
1000SHIBUSDT Perpetual,0,109.55%,219.11,19d 44m,19d 44m
BTCUSDT Perpetual,0,109.00%,16.35,13d 20h 36m,13d 20h 36m
XMRUSDT Perpetual,0,108.69%,158.70,118d 13h 56m,118d 13h 56m
BTCUSDT Perpetual,0,108.52%,249.61,15d 15h 37m,15d 15h 37m
ETHUSDT Perpetual,1,108.48%,3.09,17d 12h 45m,17d 12h 45m
ANTUSDT Perpetual,0,108.37%,7.59,25d 14h 9m,25d 14h 9m
XTZUSDT Perpetual,0,108.34%,15.47,14d 1h,14d 1h
SKLUSDT Perpetual,0,108.23%,37.88,28d 6h 25m,28d 6h 25m
ETHUSDT Perpetual,0,108.05%,108.06,22d 7h 36m,22d 7h 36m
1000SHIBUSDT Perpetual,0,107.52%,11.21,42d 10h 33m,42d 10h 33m
ADABUSD Perpetual,1,106.96%,320.89,34d 8h 22m,34d 8h 22m
BTCUSDT Perpetual,0,106.64%,5.33,13d 23h 14m,13d 23h 14m
ICPBUSD Perpetual,0,106.60%,1066.07,31d 17h 42m,31d 17h 42m
GTCUSDT Perpetual,0,106.14%,743.03,44d 20h 52m,44d 20h 52m
ICPBUSD Perpetual,0,106.01%,1325.16,31d 17h 29m,31d 17h 29m
ETCUSDT Perpetual,0,105.86%,155.63,118d 13h 54m,118d 13h 54m
ADABUSD Perpetual,0,105.84%,17.99,58d 19h 31m,58d 19h 31m
CVCUSDT Perpetual,0,105.57%,15.84,136d 12h 25m,136d 12h 25m
GALBUSD Perpetual,0,105.24%,263.12,26d 11h 41m,26d 11h 41m
DOGEBUSD Perpetual,0,104.97%,15.21,170d 10h 4m,170d 10h 4m
AUDIOUSDT Perpetual,0,104.74%,20.95,18d 9h 1m,18d 9h 1m
BNBUSDT Perpetual,0,104.61%,62.77,10d 22h 22m,10d 22h 22m
ADAUSDT Perpetual,0,104.58%,26.15,12d 4h 23m,12d 4h 23m
DOTBUSD Perpetual,0,104.49%,313.50,33d 9h 30m,33d 9h 30m
1000LUNCBUSD Perpetual,0,103.88%,1038.84,12d 21h 4m,12d 21h 4m
ALGOUSDT Perpetual,1,103.64%,67.37,30d 14h 52m,30d 14h 52m
PEOPLEUSDT Perpetual,0,103.56%,20.71,20d 10h 42m,20d 10h 42m
DUSKUSDT Perpetual,0,103.47%,258.70,28d 1h 26m,28d 1h 26m
BTCBUSD Perpetual,0,103.31%,148.77,24d 13h 55m,24d 13h 55m
ALICEUSDT Perpetual,0,103.08%,515.40,60d 15h,60d 15h
1000SHIBUSDT Perpetual,0,102.57%,10.33,20d 3h 51m,20d 3h 51m
STORJUSDT Perpetual,0,102.54%,3.08,8d 14h 7m,8d 14h 7m
SANDUSDT Perpetual,0,102.29%,511.48,29d 40m,29d 40m
GALAUSDT Perpetual,0,101.60%,4.46,16d 13h 5m,16d 13h 5m
1000SHIBUSDT Perpetual,0,101.38%,102.50,20d 9h 58m,20d 9h 58m
ETHUSDT Perpetual,0,100.97%,255.72,20d 19h 15m,20d 19h 15m
ADAUSDT Perpetual,0,100.71%,6.04,10d 22h 42m,10d 22h 42m
NEOUSDT Perpetual,0,99.78%,1247.28,61d 10h 53m,61d 10h 53m
KAVAUSDT Perpetual,9,99.52%,3.68,8d 1h 15m,8d 1h 15m
ATOMUSDT Perpetual,0,99.48%,464.01,26d 9h 44m,26d 9h 44m
HNTUSDT Perpetual,0,97.67%,39.07,43d 10h 54m,43d 10h 54m
EOSUSDT Perpetual,0,96.84%,14.53,28d 18h 20m,28d 18h 20m
PEOPLEUSDT Perpetual,0,96.66%,69.60,21d 53m,21d 53m
AXSUSDT Perpetual,0,96.59%,2994.31,37d 20h 48m,37d 20h 48m
BTCBUSD Perpetual,1,96.46%,15.07,8d 15h 55m,8d 15h 55m
BTCUSDT Perpetual,0,96.42%,81.09,5d 10h 40m,5d 10h 40m
BTCUSDT Perpetual,0,95.66%,19.87,21d 12h 12m,21d 12h 12m
BELUSDT Perpetual,0,95.60%,334.60,12d 19h 44m,12d 19h 44m
WAVESUSDT Perpetual,0,95.39%,238.48,1y 66d 22h 17m,1y 66d 22h 17m
MANAUSDT Perpetual,0,94.72%,25.54,58d 12h 56m,58d 12h 56m
ETHUSDT Perpetual,0,94.34%,94.34,19d 17h 23m,19d 17h 23m
ADAUSDT Perpetual,0,94.26%,87.44,54d 7h 25m,54d 7h 25m
LTCUSDT Perpetual,0,94.12%,941.29,225d 13h 33m,225d 13h 33m
XRPUSDT Perpetual,0,93.98%,46.99,11d 4h 30m,11d 4h 30m
SOLBUSD Perpetual,0,93.94%,1878.99,31d 11h 18m,31d 11h 18m
NEARBUSD Perpetual,0,93.87%,14.17,26d 17h 56m,26d 17h 56m
ETHUSDT Perpetual,0,93.66%,13.97,27d 46m,27d 46m
BTCBUSD Perpetual,0,93.24%,932.42,21d 11h 55m,21d 11h 55m
XEMUSDT Perpetual,13,92.91%,18.58,8d 17h 44m,8d 17h 44m
DOGEUSDT Perpetual,0,92.90%,46.45,27d 2h 58m,27d 2h 58m
BTCBUSD Perpetual,0,92.56%,69.57,28d 5h 22m,28d 5h 22m
LTCUSDT Perpetual,0,92.24%,54.42,29d 14h 56m,29d 14h 56m
BTCUSDT Perpetual,0,91.93%,22.03,7d 21h 31m,7d 21h 31m
BTCUSDT Perpetual,0,91.52%,19.82,230d 20h 1m,230d 20h 1m
ADAUSDT Perpetual,1,91.37%,45.69,28d 19h 26m,28d 19h 26m
SUSHIUSDT Perpetual,0,90.95%,2.53,252d 5h 50m,252d 5h 50m
BNBUSDT Perpetual,0,90.91%,4.73,19d 3h 11m,19d 3h 11m
BTCUSDT Perpetual,2,90.82%,1089.89,26d 17h 26m,26d 17h 26m
BTCBUSD Perpetual,0,90.77%,29.95,15d 1h 47m,15d 1h 47m
NEARUSDT Perpetual,0,90.73%,51.72,26d 20h 15m,26d 20h 15m
NEOUSDT Perpetual,0,90.70%,226.77,28d 2h 28m,28d 2h 28m
BTCUSDT Perpetual,0,90.68%,90.69,22d 19h 54m,22d 19h 54m
ADAUSDT Perpetual,0,90.50%,55.96,22d 12h 56m,22d 12h 56m
BANDUSDT Perpetual,0,90.39%,9.94,17d 15h 9m,17d 15h 9m
ETHBUSD Perpetual,0,89.75%,44.88,20d 12h 24m,20d 12h 24m
FLMUSDT Perpetual,0,89.73%,1076.83,29d 15h 15m,29d 15h 15m
MTLUSDT Perpetual,0,89.53%,56.40,26d 5h 26m,26d 5h 26m
ADAUSDT Perpetual,0,89.41%,16.11,24d 11h 37m,24d 11h 37m
LUNA2BUSD Perpetual,0,89.28%,98.21,21d 21h 5m,21d 21h 5m
GALAUSDT Perpetual,0,89.26%,307.45,28d 19h 55m,28d 19h 55m
BTCBUSD Perpetual,0,89.18%,189.96,26d 19h 10m,26d 19h 10m
LINKUSDT Perpetual,1,89.15%,53.49,9d 14h 45m,9d 14h 45m
