cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,395,1414.43%,4243.32,1y 54d 22h 6m,1y 54d 22h 6m
ADAUSDT Perpetual,752,1379.68%,165.56,61d 21h,61d 21h
ETHUSDT Perpetual,179,1255.18%,3765.54,1y 54d 22h 27m,1y 54d 22h 27m
DOGEUSDT Perpetual,65,1024.47%,178.26,1y 13h 31m,1y 13h 31m
CHZUSDT Perpetual,17,927.09%,2367.34,1y 28d 12h 27m,1y 28d 12h 27m
TRXUSDT Perpetual,50,873.90%,183.52,154d 22h 13m,154d 22h 13m
ALICEUSDT Perpetual,10,819.16%,737.25,348d 22h 49m,348d 22h 49m
ETHUSDT Perpetual,0,800.12%,1976.31,1y 54d 4h 39m,1y 54d 4h 39m
ANKRUSDT Perpetual,10,769.62%,76.96,320d 7h 48m,320d 7h 48m
XMRUSDT Perpetual,6,700.83%,4204.99,158d 25m,158d 25m
ETHUSDT Perpetual,0,688.56%,1872.90,1y 53d 13h 39m,1y 53d 13h 39m
UNFIUSDT Perpetual,59,671.15%,134.23,28d 18h 24m,28d 18h 24m
BTCUSDT Perpetual,34,640.73%,44.85,1y 32d 6h 11m,1y 32d 6h 11m
API3USDT Perpetual,19,623.00%,124.60,37d 10h 45m,37d 10h 45m
BAKEUSDT Perpetual,15,599.25%,59.93,48d 13h 11m,48d 13h 11m
XMRUSDT Perpetual,0,563.67%,1127.36,1y 24d 16h 43m,1y 24d 16h 43m
CRVUSDT Perpetual,0,502.72%,235.28,30d 14h 11m,30d 14h 11m
BTCUSDT Perpetual,3,440.23%,220.12,1y 86d 9h 21m,1y 86d 9h 21m
LTCUSDT Perpetual,1,424.20%,1268.36,1y 27d 12h 11m,1y 27d 12h 11m
UNIUSDT Perpetual,0,418.43%,1309.71,1y 27d 12h 13m,1y 27d 12h 13m
PEOPLEUSDT Perpetual,9,399.53%,33.04,42d 16h 8m,42d 16h 8m
ZECUSDT Perpetual,0,382.88%,191.44,139d 40m,139d 40m
BTCUSDT Perpetual,6,378.27%,102.13,21d 4h 19m,21d 4h 19m
DUSKUSDT Perpetual,5,372.72%,21.99,29d 16h 52m,29d 16h 52m
BTCUSDT Perpetual,2,369.90%,99.87,21d 4h 20m,21d 4h 20m
LTCUSDT Perpetual,0,360.53%,93.27,245d 7h 34m,245d 7h 34m
ADAUSDT Perpetual,1,354.82%,23.92,61d 23h 10m,61d 23h 10m
BAKEUSDT Perpetual,9,342.21%,352.11,19d 9h 9m,19d 9h 9m
KNCUSDT Perpetual,0,341.64%,854.12,1y 68d 21h 46m,1y 68d 21h 46m
LINKUSDT Perpetual,1,329.64%,266.35,61d 15h 9m,61d 15h 9m
ETHUSDT Perpetual,8,328.14%,46.83,29d 16h 29m,29d 16h 29m
BLZUSDT Perpetual,0,323.75%,97.13,153d 11h 59m,153d 11h 59m
TRXUSDT Perpetual,2,310.97%,398.04,176d 19h 53m,176d 19h 53m
AVAXUSDT Perpetual,0,307.43%,676.35,237d 10h 37m,237d 10h 37m
ETHBUSD Perpetual,15,307.37%,371.93,26d 16h 16m,26d 16h 16m
TRXUSDT Perpetual,0,306.89%,153.45,102d 12h 41m,102d 12h 41m
BTSUSDT Perpetual,0,305.79%,39.75,22d 23h 13m,22d 23h 13m
TRBUSDT Perpetual,5,301.30%,155.02,32d 12h 35m,32d 12h 35m
SOLUSDT Perpetual,2,287.21%,23.75,25d 9h 55m,25d 9h 55m
ETHUSDT Perpetual,1,284.98%,1.62,9d 7h 10m,9d 7h 10m
GMTUSDT Perpetual,6,283.22%,424.84,13d 15h 27m,13d 15h 27m
UNIUSDT Perpetual,0,272.85%,46.39,59d 18h 51m,59d 18h 51m
EOSUSDT Perpetual,0,271.57%,543.15,30d 3h 52m,30d 3h 52m
SNXUSDT Perpetual,45,268.60%,16.33,22d 7h 6m,22d 7h 6m
KNCUSDT Perpetual,3,267.01%,267.02,21d 4h 4m,21d 4h 4m
ARUSDT Perpetual,0,266.86%,240.18,139d 44m,139d 44m
ETHUSDT Perpetual,0,266.49%,266.49,11d 19h 35m,11d 19h 35m
TLMBUSD Perpetual,1,265.09%,397.65,26d 22h 25m,26d 22h 25m
BTCBUSD Perpetual,14,262.61%,21.46,24d 19h 38m,24d 19h 38m
ZRXUSDT Perpetual,8,262.35%,13.12,15d 8h 27m,15d 8h 27m
THETAUSDT Perpetual,0,259.95%,103.98,28d 14h 31m,28d 14h 31m
1000SHIBUSDT Perpetual,5,257.04%,25.70,18d 9h 13m,18d 9h 13m
1000SHIBUSDT Perpetual,10,256.23%,20.50,19d 23h 54m,19d 23h 54m
BTCUSDT Perpetual,7,255.96%,169.76,29d 4h 39m,29d 4h 39m
JASMYUSDT Perpetual,0,254.08%,12.20,29d 8h 37m,29d 8h 37m
MATICUSDT Perpetual,4,251.87%,105.89,20d 2h 47m,20d 2h 47m
AXSUSDT Perpetual,1,242.98%,127.71,23d 4h 37m,23d 4h 37m
AVAXUSDT Perpetual,0,240.45%,136.67,23d 4h 38m,23d 4h 38m
FLMUSDT Perpetual,2,237.93%,30.96,18d 5h 36m,18d 5h 36m
BNBUSDT Perpetual,1,236.99%,17.73,29d 1h 34m,29d 1h 34m
IOSTUSDT Perpetual,2,236.91%,13.27,29d 9h 44m,29d 9h 44m
BNBUSDT Perpetual,0,236.47%,591.18,1y 77d 20h 19m,1y 77d 20h 19m
LINKUSDT Perpetual,0,235.32%,1176.61,64d 54m,64d 54m
1000XECUSDT Perpetual,1,232.39%,11.62,19d 23h 48m,19d 23h 48m
SNXUSDT Perpetual,1,229.22%,28.22,12d 21h 51m,12d 21h 51m
