cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,384,1433.32%,4299.98,1y 53d 13h 6m,1y 53d 13h 6m
ADAUSDT Perpetual,707,1346.13%,161.54,60d 12h,60d 12h
ETHUSDT Perpetual,175,1299.10%,3897.32,1y 53d 13h 27m,1y 53d 13h 27m
DOGEUSDT Perpetual,61,1026.57%,178.62,364d 4h 31m,364d 4h 31m
CHZUSDT Perpetual,17,971.08%,2479.68,1y 27d 3h 27m,1y 27d 3h 27m
TRXUSDT Perpetual,48,875.24%,183.80,153d 13h 14m,153d 13h 14m
ETHUSDT Perpetual,0,860.17%,2124.64,1y 52d 19h 39m,1y 52d 19h 39m
BAKEUSDT Perpetual,10,847.82%,84.78,47d 4h 11m,47d 4h 11m
ALICEUSDT Perpetual,9,819.16%,737.25,347d 13h 49m,347d 13h 49m
ANKRUSDT Perpetual,6,777.43%,77.74,318d 22h 48m,318d 22h 48m
UNFIUSDT Perpetual,51,757.54%,151.51,27d 9h 24m,27d 9h 24m
ETHUSDT Perpetual,0,740.26%,2013.51,1y 52d 4h 39m,1y 52d 4h 39m
XMRUSDT Perpetual,5,722.90%,4337.45,156d 15h 25m,156d 15h 25m
BTCUSDT Perpetual,28,640.73%,44.85,1y 30d 21h 11m,1y 30d 21h 11m
XMRUSDT Perpetual,0,616.48%,1232.96,1y 23d 7h 44m,1y 23d 7h 44m
CRVUSDT Perpetual,0,502.72%,235.28,29d 5h 11m,29d 5h 11m
API3USDT Perpetual,14,493.32%,98.66,36d 1h 45m,36d 1h 45m
BTCUSDT Perpetual,3,446.81%,223.41,1y 85d 21m,1y 85d 21m
UNIUSDT Perpetual,0,442.47%,1384.93,1y 26d 3h 13m,1y 26d 3h 13m
LTCUSDT Perpetual,1,442.10%,1321.90,1y 26d 3h 11m,1y 26d 3h 11m
BTCUSDT Perpetual,5,423.83%,114.43,19d 19h 20m,19d 19h 20m
BTCUSDT Perpetual,2,418.55%,113.01,19d 19h 20m,19d 19h 20m
ZECUSDT Perpetual,0,413.45%,206.73,137d 15h 40m,137d 15h 40m
PEOPLEUSDT Perpetual,8,401.26%,33.18,41d 7h 8m,41d 7h 8m
DUSKUSDT Perpetual,3,374.30%,22.08,28d 7h 52m,28d 7h 52m
LTCUSDT Perpetual,0,360.53%,93.27,243d 22h 34m,243d 22h 34m
ADAUSDT Perpetual,1,359.80%,24.25,60d 14h 10m,60d 14h 10m
LINKUSDT Perpetual,1,353.58%,285.70,60d 6h 9m,60d 6h 9m
ETHUSDT Perpetual,4,353.24%,10.60,13d 10h 51m,13d 10h 51m
BLZUSDT Perpetual,0,353.22%,105.97,152d 2h 59m,152d 2h 59m
KNCUSDT Perpetual,0,350.89%,877.25,1y 67d 12h 46m,1y 67d 12h 46m
BTCUSDT Perpetual,7,350.22%,232.27,27d 19h 39m,27d 19h 39m
ZRXUSDT Perpetual,7,341.98%,17.10,13d 23h 27m,13d 23h 27m
MATICUSDT Perpetual,0,338.00%,23.29,41d 20m,41d 20m
KNCUSDT Perpetual,3,321.01%,321.01,19d 19h 4m,19d 19h 4m
TRXUSDT Perpetual,2,312.31%,399.76,175d 10h 53m,175d 10h 53m
EOSUSDT Perpetual,0,309.20%,618.41,28d 18h 52m,28d 18h 52m
TRXUSDT Perpetual,0,308.24%,154.12,101d 3h 41m,101d 3h 41m
AVAXUSDT Perpetual,0,307.43%,676.35,236d 1h 38m,236d 1h 38m
ETHUSDT Perpetual,4,297.32%,42.43,28d 7h 29m,28d 7h 29m
TRBUSDT Perpetual,4,293.49%,151.00,31d 3h 35m,31d 3h 35m
SOLUSDT Perpetual,2,287.21%,23.75,24d 55m,24d 55m
BTCUSDT Perpetual,1,283.84%,30.20,17d 13h 11m,17d 13h 11m
ARUSDT Perpetual,0,283.58%,255.23,137d 15h 44m,137d 15h 44m
SNXUSDT Perpetual,43,282.66%,17.19,20d 22h 6m,20d 22h 6m
DOTUSDT Perpetual,0,281.74%,14.85,26d 7h 15m,26d 7h 15m
