cryptoPair,copyPopularity,roi,pnl,runningTime,direction
PEOPLEUSDT Perpetual,8,402.24%,33.27,41d 5h 8m,41d 5h 8m
DUSKUSDT Perpetual,3,375.56%,22.16,28d 5h 52m,28d 5h 52m
LTCUSDT Perpetual,0,360.53%,93.27,243d 20h 34m,243d 20h 34m
ADAUSDT Perpetual,1,359.24%,24.21,60d 12h 10m,60d 12h 10m
BLZUSDT Perpetual,0,350.99%,105.30,152d 59m,152d 59m
KNCUSDT Perpetual,0,348.60%,871.51,1y 67d 10h 46m,1y 67d 10h 46m
LINKUSDT Perpetual,1,347.29%,280.62,60d 4h 9m,60d 4h 9m
ETHUSDT Perpetual,4,339.25%,10.18,13d 8h 51m,13d 8h 51m
BTCUSDT Perpetual,7,336.34%,223.06,27d 17h 39m,27d 17h 39m
ZRXUSDT Perpetual,6,327.58%,16.38,13d 21h 27m,13d 21h 27m
TRXUSDT Perpetual,2,311.07%,398.17,175d 8h 53m,175d 8h 53m
KNCUSDT Perpetual,3,307.97%,307.98,19d 17h 4m,19d 17h 4m
AVAXUSDT Perpetual,0,307.43%,676.35,235d 23h 37m,235d 23h 37m
TRXUSDT Perpetual,0,307.42%,153.71,101d 1h 41m,101d 1h 41m
EOSUSDT Perpetual,0,303.36%,606.72,28d 16h 52m,28d 16h 52m
ETHUSDT Perpetual,4,301.51%,43.03,28d 5h 29m,28d 5h 29m
TRBUSDT Perpetual,4,292.93%,150.72,31d 1h 35m,31d 1h 35m
MATICUSDT Perpetual,0,290.18%,19.99,40d 22h 20m,40d 22h 20m
SOLUSDT Perpetual,2,287.21%,23.75,23d 22h 55m,23d 22h 55m
ARUSDT Perpetual,0,280.39%,252.36,137d 13h 44m,137d 13h 44m
SNXUSDT Perpetual,43,273.19%,16.61,20d 20h 6m,20d 20h 6m
UNIUSDT Perpetual,0,267.40%,45.46,58d 7h 50m,58d 7h 50m
DOTUSDT Perpetual,0,265.63%,14.00,26d 5h 15m,26d 5h 15m
BTSUSDT Perpetual,0,264.09%,34.33,21d 12h 13m,21d 12h 13m
DOTUSDT Perpetual,2,262.56%,792.94,61d 3h 15m,61d 3h 15m
BTCUSDT Perpetual,1,261.11%,27.78,17d 11h 10m,17d 11h 10m
1000SHIBUSDT Perpetual,5,261.05%,26.11,16d 22h 13m,16d 22h 13m
XMRUSDT Perpetual,1,258.86%,564.32,115d 7h 49m,115d 7h 49m
LINKUSDT Perpetual,0,255.46%,1277.31,62d 13h 54m,62d 13h 54m
ETHUSDT Perpetual,0,255.40%,11.49,21d 3h 23m,21d 3h 23m
MASKUSDT Perpetual,0,254.73%,509.46,20d 15h,20d 15h
GMTUSDT Perpetual,5,253.90%,380.86,12d 4h 27m,12d 4h 27m
THETAUSDT Perpetual,0,252.17%,100.87,27d 3h 31m,27d 3h 31m
TLMBUSD Perpetual,0,249.04%,373.57,25d 11h 24m,25d 11h 24m
APEUSDT Perpetual,0,248.46%,24.85,13d 9h 52m,13d 9h 52m
LUNA2BUSD Perpetual,1,246.76%,271.44,27d 8h 3m,27d 8h 3m
ATOMUSDT Perpetual,0,246.46%,83.80,230d 10h 4m,230d 10h 4m
EOSUSDT Perpetual,0,245.43%,73.63,13d 1h 27m,13d 1h 27m
AXSUSDT Perpetual,1,244.19%,128.35,21d 17h 37m,21d 17h 37m
BNBUSDT Perpetual,0,239.90%,599.76,1y 76d 9h 19m,1y 76d 9h 19m
IOSTUSDT Perpetual,2,238.42%,13.35,27d 22h 44m,27d 22h 44m
BTCBUSD Perpetual,12,236.50%,19.32,23d 8h 37m,23d 8h 37m
ETHUSDT Perpetual,0,232.51%,20.93,17d 3h 46m,17d 3h 46m
FLMUSDT Perpetual,1,230.88%,30.04,16d 18h 36m,16d 18h 36m
MANAUSDT Perpetual,1,228.40%,45.68,31d 3h 4m,31d 3h 4m
ANCBUSD Perpetual,2,225.58%,67.67,21d 19h 15m,21d 19h 15m
LUNA2BUSD Perpetual,3,222.94%,334.41,25d 15h 23m,25d 15h 23m
ETHBUSD Perpetual,13,221.23%,267.69,25d 5h 16m,25d 5h 16m
ETHUSDT Perpetual,1,221.14%,35.38,16d 10h 9m,16d 10h 9m
JASMYUSDT Perpetual,0,220.18%,10.57,27d 21h 37m,27d 21h 37m
ALPHAUSDT Perpetual,0,218.87%,5.91,20d 5h 40m,20d 5h 40m
GMTUSDT Perpetual,0,218.03%,8.70,28d 12h 13m,28d 12h 13m
API3USDT Perpetual,0,217.24%,26.94,12d 1h 24m,12d 1h 24m
KSMUSDT Perpetual,0,217.12%,364.77,29d 22h 57m,29d 22h 57m
BNBUSDT Perpetual,1,215.67%,16.13,27d 14h 34m,27d 14h 34m
SUSHIUSDT Perpetual,1,215.28%,77.50,50d 9h 55m,50d 9h 55m
ADAUSDT Perpetual,0,212.64%,35.34,163d 18h 37m,163d 18h 37m
ZILUSDT Perpetual,0,211.16%,2.32,91d 17h 22m,91d 17h 22m
PEOPLEUSDT Perpetual,0,211.15%,1055.77,45d 4h 47m,45d 4h 47m
AVAXUSDT Perpetual,0,210.44%,119.62,21d 17h 37m,21d 17h 37m
NEARUSDT Perpetual,0,204.12%,107.00,21d 18h 12m,21d 18h 12m
HNTUSDT Perpetual,1,202.96%,42.62,32d 18h 32m,32d 18h 32m
BAKEUSDT Perpetual,9,202.79%,208.66,17d 22h 9m,17d 22h 9m
ETHUSDT Perpetual,1,202.09%,23.93,27d 16h 30m,27d 16h 30m
ETHUSDT Perpetual,0,200.53%,1.14,7d 20h 10m,7d 20h 10m
ANTUSDT Perpetual,0,199.66%,29.95,25d 10h 24m,25d 10h 24m
BCHUSDT Perpetual,0,198.19%,11.65,25d 9h 19m,25d 9h 19m
SNXUSDT Perpetual,1,194.54%,23.95,11d 10h 51m,11d 10h 51m
1000SHIBUSDT Perpetual,9,194.37%,15.55,18d 12h 54m,18d 12h 54m
1000LUNCBUSD Perpetual,24,194.00%,31.33,9d 20h 2m,9d 20h 2m
XEMUSDT Perpetual,24,192.97%,38.60,8d 13h 52m,8d 13h 52m
DOTUSDT Perpetual,0,192.40%,29.34,18d 23h 9m,18d 23h 9m
AVAXUSDT Perpetual,1,192.36%,186.60,45d 7h 39m,45d 7h 39m
LINKUSDT Perpetual,0,191.30%,104.57,18d 22h 48m,18d 22h 48m
HNTUSDT Perpetual,0,191.28%,38.26,27d 5h 20m,27d 5h 20m
SOLBUSD Perpetual,1,190.69%,953.50,31d 5h 58m,31d 5h 58m
MATICUSDT Perpetual,0,190.54%,24.50,17d 11h 32m,17d 11h 32m
LITUSDT Perpetual,1,190.19%,950.96,20d 23h 40m,20d 23h 40m
BTCBUSD Perpetual,0,189.92%,189.93,11d 23h 46m,11d 23h 46m
XRPUSDT Perpetual,17,189.53%,23691.32,1y 50d 17m,1y 50d 17m
ATOMUSDT Perpetual,0,189.44%,305.00,59d 18h 49m,59d 18h 49m
STORJUSDT Perpetual,0,188.36%,56.51,21d 7h 30m,21d 7h 30m
LITUSDT Perpetual,0,187.76%,56.33,22d 16h 39m,22d 16h 39m
MATICUSDT Perpetual,1,185.98%,29.76,48d 5h 12m,48d 5h 12m
BTSUSDT Perpetual,1,185.33%,187.19,50d 16h 42m,50d 16h 42m
PEOPLEUSDT Perpetual,0,184.54%,922.70,20d 6h 26m,20d 6h 26m
SANDUSDT Perpetual,1,183.92%,55.18,42d 22h 53m,42d 22h 53m
ETHUSDT Perpetual,0,182.45%,182.46,10d 8h 35m,10d 8h 35m
GMTUSDT Perpetual,7,181.55%,10.89,15d 7h 9m,15d 7h 9m
LTCUSDT Perpetual,0,181.11%,644.76,1y 38d 5h 48m,1y 38d 5h 48m
1000XECUSDT Perpetual,1,180.98%,9.05,18d 12h 48m,18d 12h 48m
LITUSDT Perpetual,0,177.66%,32.30,22d 10h 13m,22d 10h 13m
DOTUSDT Perpetual,25,177.35%,2.48,7d 9h 50m,7d 9h 50m
XRPUSDT Perpetual,1,175.60%,10.73,28d 6h 8m,28d 6h 8m
MATICUSDT Perpetual,4,172.64%,72.58,18d 15h 47m,18d 15h 47m
ETHUSDT Perpetual,0,172.28%,172.28,19d 22h 41m,19d 22h 41m
SANDUSDT Perpetual,0,171.12%,14.55,46d 20h 27m,46d 20h 27m
RLCUSDT Perpetual,0,168.92%,109.80,10d 14h 36m,10d 14h 36m
1000LUNCBUSD Perpetual,0,168.65%,80.53,11d 11h 49m,11d 11h 49m
IOTXUSDT Perpetual,0,168.01%,12.01,27d 2h 31m,27d 2h 31m
TRBUSDT Perpetual,0,166.79%,19.18,27d 22h 42m,27d 22h 42m
LINKUSDT Perpetual,0,166.77%,66.71,22d 15h 27m,22d 15h 27m
TRXUSDT Perpetual,0,165.03%,239.30,118d 1h 52m,118d 1h 52m
BTCBUSD Perpetual,0,164.89%,115.43,19d 17h 28m,19d 17h 28m
BTCBUSD Perpetual,1,164.84%,115.39,19d 17h 27m,19d 17h 27m
DOGEUSDT Perpetual,0,164.18%,23.64,46d 7h 14m,46d 7h 14m
XRPBUSD Perpetual,5,164.14%,6.57,192d 14h 45m,192d 14h 45m
ADAUSDT Perpetual,2,164.06%,2132.90,39d 19h 57m,39d 19h 57m
SOLUSDT Perpetual,0,163.11%,81.56,22d 16h 41m,22d 16h 41m
RLCUSDT Perpetual,0,161.35%,27.43,11d 5h 2m,11d 5h 2m
THETAUSDT Perpetual,0,161.13%,40.28,10d 7h 19m,10d 7h 19m
THETAUSDT Perpetual,0,160.87%,161.68,26d 9h 29m,26d 9h 29m
BATUSDT Perpetual,0,160.64%,19.28,24d 4h 27m,24d 4h 27m
BNBBUSD Perpetual,13,159.82%,11.41,28d 6h 43m,28d 6h 43m
MATICUSDT Perpetual,0,159.10%,30.58,38d 18h 35m,38d 18h 35m
DUSKUSDT Perpetual,0,158.24%,31.65,8d 23h 2m,8d 23h 2m
ETHUSDT Perpetual,6,157.84%,78.92,6d 6h 57m,6d 6h 57m
OGNUSDT Perpetual,0,157.71%,27.60,12d 23h 35m,12d 23h 35m
LTCUSDT Perpetual,0,157.71%,90.37,61d 2h 51m,61d 2h 51m
DOGEUSDT Perpetual,1,157.25%,126.62,29d 15h 23m,29d 15h 23m
CVCUSDT Perpetual,0,156.79%,39.20,27d 9h 36m,27d 9h 36m
ETHBUSD Perpetual,2,156.60%,2.90,15d 16h 18m,15d 16h 18m
FTMBUSD Perpetual,0,156.15%,15.62,27d 23h 4m,27d 23h 4m
SNXUSDT Perpetual,0,155.96%,46.15,13d 8h 15m,13d 8h 15m
LINKUSDT Perpetual,0,155.59%,10.38,10d 12h 46m,10d 12h 46m
BTCUSDT Perpetual,2,155.31%,116.97,13d 17h 38m,13d 17h 38m
ETHBUSD Perpetual,0,154.39%,308.80,21d 19h 40m,21d 19h 40m
ETHBUSD Perpetual,2,153.35%,20.01,24d 10h 27m,24d 10h 27m
ADABUSD Perpetual,0,152.79%,1968.03,59d 1h 33m,59d 1h 33m
MASKUSDT Perpetual,0,152.64%,22.90,18d 13h 38m,18d 13h 38m
MATICUSDT Perpetual,2,150.28%,75.14,47d 6h 7m,47d 6h 7m
BTCUSDT Perpetual,0,150.24%,345.57,15d 3h 37m,15d 3h 37m
APEBUSD Perpetual,0,149.31%,2.91,15d 16h 20m,15d 16h 20m
ETHUSDT Perpetual,1,149.30%,4.26,17d 45m,17d 45m
UNIUSDT Perpetual,0,149.00%,403.80,1y 52d 2h 37m,1y 52d 2h 37m
SNXUSDT Perpetual,0,148.84%,22.33,21d 2h 55m,21d 2h 55m
ZENUSDT Perpetual,0,148.75%,394.21,1y 61d 10h 28m,1y 61d 10h 28m
BNBBUSD Perpetual,7,147.85%,1904.41,60d 3h 41m,60d 3h 41m
SOLBUSD Perpetual,0,146.44%,146.44,24d 20h 7m,24d 20h 7m
ETHUSDT Perpetual,0,146.42%,16.11,26d 5h 15m,26d 5h 15m
SANDUSDT Perpetual,0,145.60%,72.80,49d 22h 13m,49d 22h 13m
CHZUSDT Perpetual,0,144.70%,55.04,53d 14h 9m,53d 14h 9m
GMTUSDT Perpetual,0,144.45%,722.29,12d 22h 5m,12d 22h 5m
XRPUSDT Perpetual,1,144.19%,1.43,23d 18h 33m,23d 18h 33m
BTCUSDT Perpetual,0,143.68%,574.74,19d 14h 12m,19d 14h 12m
1000LUNCBUSD Perpetual,5,142.10%,14210.44,13d 8h 27m,13d 8h 27m
WAVESUSDT Perpetual,0,141.86%,141.87,58d 18h 37m,58d 18h 37m
LUNA2BUSD Perpetual,2,141.15%,6.20,30d 10h 25m,30d 10h 25m
BTCBUSD Perpetual,0,140.25%,1402.57,24d 23h 43m,24d 23h 43m
APEBUSD Perpetual,0,140.09%,1751.21,30d 5h 34m,30d 5h 34m
DASHUSDT Perpetual,0,139.32%,9.47,21d 23h 37m,21d 23h 37m
BTCBUSD Perpetual,7,138.19%,197.61,22d 18h 20m,22d 18h 20m
AUDIOUSDT Perpetual,0,138.08%,27.62,17d 21h,17d 21h
UNFIUSDT Perpetual,0,137.56%,275.13,24d 20h 50m,24d 20h 50m
ETHUSDT Perpetual,0,136.87%,136.88,21d 19h 36m,21d 19h 36m
XRPUSDT Perpetual,0,136.70%,6.84,22d 5h 5m,22d 5h 5m
MTLUSDT Perpetual,0,135.83%,40.75,21d 12h 42m,21d 12h 42m
XRPUSDT Perpetual,0,135.33%,42.63,1y 39d 11h 21m,1y 39d 11h 21m
APEUSDT Perpetual,0,134.99%,14.85,14d 16h 56m,14d 16h 56m
PEOPLEUSDT Perpetual,0,133.54%,28.89,20d 20h 36m,20d 20h 36m
BTCUSDT Perpetual,0,133.54%,52.91,12d 23h 29m,12d 23h 29m
WAVESUSDT Perpetual,0,132.59%,662.96,23d 4h 13m,23d 4h 13m
BATUSDT Perpetual,0,132.29%,21.45,19d 4h 31m,19d 4h 31m
LITUSDT Perpetual,0,132.28%,330.71,23d 8h 53m,23d 8h 53m
GALAUSDT Perpetual,0,131.74%,68.06,29d 8m,29d 8m
SOLUSDT Perpetual,0,131.35%,197.03,10d 12h 25m,10d 12h 25m
SANDUSDT Perpetual,0,129.96%,194.95,10d 14h 16m,10d 14h 16m
SOLUSDT Perpetual,0,129.19%,21.51,14d 20h 35m,14d 20h 35m
GALAUSDT Perpetual,0,128.61%,83.60,30d 2h 54m,30d 2h 54m
1000SHIBUSDT Perpetual,0,128.57%,16.77,17d 4h 41m,17d 4h 41m
1000LUNCBUSD Perpetual,0,128.40%,12840.87,13d 8h 39m,13d 8h 39m
MATICUSDT Perpetual,0,128.16%,60.24,38d 7h 42m,38d 7h 42m
MATICUSDT Perpetual,0,127.88%,6.39,1y 47d 21h 40m,1y 47d 21h 40m
ADAUSDT Perpetual,11,127.75%,25.55,4d 20h 35m,4d 20h 35m
ETHUSDT Perpetual,1,127.60%,12.88,27d 20h 10m,27d 20h 10m
KAVAUSDT Perpetual,9,126.72%,4.69,7d 13h 15m,7d 13h 15m
AXSUSDT Perpetual,0,126.61%,177.27,25d 14h 46m,25d 14h 46m
C98USDT Perpetual,0,125.97%,62.99,18d 19h 4m,18d 19h 4m
BTCUSDT Perpetual,1,125.58%,125.59,4d 19h 59m,4d 19h 59m
ETHUSDT Perpetual,0,125.10%,58.30,27d 19h 20m,27d 19h 20m
ETHBUSD Perpetual,0,125.03%,121.28,27d 14h 51m,27d 14h 51m
1000SHIBUSDT Perpetual,1,124.91%,31.23,20d 25m,20d 25m
1000SHIBUSDT Perpetual,0,124.83%,126.21,19d 21h 57m,19d 21h 57m
ANCBUSD Perpetual,2,124.73%,12473.67,21d 13h 51m,21d 13h 51m
PEOPLEUSDT Perpetual,1,123.27%,247.31,50d 53m,50d 53m
WAVESUSDT Perpetual,0,123.13%,61.57,42d 1h 3m,42d 1h 3m
BTCBUSD Perpetual,0,123.04%,615.20,15d 8h 4m,15d 8h 4m
XEMUSDT Perpetual,13,122.94%,24.59,8d 5h 44m,8d 5h 44m
SUSHIUSDT Perpetual,0,122.77%,1227.71,28d 9h 49m,28d 9h 49m
SUSHIUSDT Perpetual,0,122.22%,14.54,26d 21h 11m,26d 21h 11m
ADAUSDT Perpetual,0,121.40%,24.84,26d 3h 22m,26d 3h 22m
GTCUSDT Perpetual,0,120.74%,845.25,44d 8h 52m,44d 8h 52m
CHZUSDT Perpetual,0,120.33%,12.03,18d 11h 10m,18d 11h 10m
1000SHIBUSDT Perpetual,0,120.30%,3.61,16d 8h 6m,16d 8h 6m
DOTUSDT Perpetual,0,120.18%,88.76,26d 12h 10m,26d 12h 10m
CVCUSDT Perpetual,0,119.94%,17.99,136d 24m,136d 24m
LUNA2BUSD Perpetual,0,119.33%,37.96,27d 17h 27m,27d 17h 27m
ADAUSDT Perpetual,0,119.29%,35.79,1y 55d 9h 47m,1y 55d 9h 47m
DODOBUSD Perpetual,1,119.13%,11913.44,44d 8h 52m,44d 8h 52m
RVNUSDT Perpetual,0,118.83%,11.88,24d 18h 29m,24d 18h 29m
1000SHIBUSDT Perpetual,0,118.55%,12.37,41d 22h 33m,41d 22h 33m
ALICEUSDT Perpetual,0,118.24%,591.22,60d 3h,60d 3h
BTCUSDT Perpetual,0,117.97%,17.70,13d 8h 35m,13d 8h 35m
WAVESUSDT Perpetual,0,117.66%,70.60,21d 22h 55m,21d 22h 55m
APEBUSD Perpetual,0,117.63%,97.74,11d 9h 57m,11d 9h 57m
BNBUSDT Perpetual,0,117.58%,40.94,27d 19h 27m,27d 19h 27m
BNBUSDT Perpetual,0,116.95%,3.51,42d 23h 1m,42d 23h 1m
TRXUSDT Perpetual,0,116.81%,232.46,61d 3h 49m,61d 3h 49m
FTMBUSD Perpetual,0,116.42%,12.81,33d 16h 11m,33d 16h 11m
BNXUSDT Perpetual,2,116.38%,8728.58,27d 23h 43m,27d 23h 43m
TOMOUSDT Perpetual,0,116.00%,232.01,28d 13h 35m,28d 13h 35m
ROSEUSDT Perpetual,0,115.82%,166.36,21d 9h 37m,21d 9h 37m
APEBUSD Perpetual,0,114.91%,5.75,14d 21h 43m,14d 21h 43m
TLMBUSD Perpetual,0,114.45%,28.61,31d 7h 29m,31d 7h 29m
ADABUSD Perpetual,0,114.35%,19.44,58d 7h 31m,58d 7h 31m
ADAUSDT Perpetual,0,114.32%,28.58,11d 16h 22m,11d 16h 22m
CHZUSDT Perpetual,0,113.63%,59.50,16d 23h 1m,16d 23h 1m
ETHUSDT Perpetual,1,113.55%,28.39,23d 22h 38m,23d 22h 38m
SOLBUSD Perpetual,2,112.95%,59.89,22d 14h 54m,22d 14h 54m
ETCUSDT Perpetual,0,112.69%,165.66,118d 1h 54m,118d 1h 54m
LTCUSDT Perpetual,0,112.61%,22.52,25d 37m,25d 37m
WAVESUSDT Perpetual,0,112.22%,68.46,10d 23h 20m,10d 23h 20m
PEOPLEUSDT Perpetual,0,111.67%,223.35,29d 13h 13m,29d 13h 13m
DODOBUSD Perpetual,0,111.39%,14.01,13d 12h 32m,13d 12h 32m
XMRUSDT Perpetual,0,111.32%,162.53,118d 1h 56m,118d 1h 56m
LINKUSDT Perpetual,1,111.16%,16.71,9d 6h 40m,9d 6h 40m
ALGOUSDT Perpetual,1,110.90%,72.09,30d 2h 52m,30d 2h 52m
ETHUSDT Perpetual,0,110.83%,44.33,26d 14m,26d 14m
SOLBUSD Perpetual,0,110.81%,1427.35,29d 14h 19m,29d 14h 19m
BTCBUSD Perpetual,0,110.64%,221.28,21d 19h 44m,21d 19h 44m
DOGEBUSD Perpetual,0,110.32%,15.99,169d 22h 3m,169d 22h 3m
SKLUSDT Perpetual,0,110.27%,38.59,27d 18h 25m,27d 18h 25m
AVAXBUSD Perpetual,0,110.20%,165.31,25d 11h 52m,25d 11h 52m
ATOMUSDT Perpetual,0,110.17%,513.87,25d 21h 44m,25d 21h 44m
ANTUSDT Perpetual,0,110.12%,7.71,25d 2h 9m,25d 2h 9m
SOLUSDT Perpetual,0,110.05%,220.10,26d 6h 38m,26d 6h 38m
GMTUSDT Perpetual,0,109.94%,78.06,15d 5h 9m,15d 5h 9m
NEOUSDT Perpetual,0,109.37%,1367.15,60d 22h 53m,60d 22h 53m
PEOPLEUSDT Perpetual,3,109.24%,2184.94,14d 32m,14d 32m
TLMBUSD Perpetual,0,108.78%,26.54,13d 12h 34m,13d 12h 34m
ETHUSDT Perpetual,0,108.73%,275.38,20d 7h 15m,20d 7h 15m
BTCBUSD Perpetual,0,108.43%,35.77,14d 13h 47m,14d 13h 47m
PEOPLEUSDT Perpetual,0,108.36%,21.67,19d 22h 41m,19d 22h 41m
ETHBUSD Perpetual,0,108.31%,107.23,19d 7h 54m,19d 7h 54m
GRTUSDT Perpetual,0,107.71%,43.09,45d 5h 2m,45d 5h 2m
TLMBUSD Perpetual,0,107.61%,107.62,11d 5h 57m,11d 5h 57m
1000LUNCBUSD Perpetual,0,107.36%,21.47,8d 11h 53m,8d 11h 53m
SNXUSDT Perpetual,0,107.36%,23.62,12d 15h 37m,12d 15h 37m
BNBUSDT Perpetual,0,107.31%,5.58,18d 15h 11m,18d 15h 11m
BANDUSDT Perpetual,0,106.85%,11.75,17d 3h 9m,17d 3h 9m
ADABUSD Perpetual,1,106.74%,320.22,33d 20h 22m,33d 20h 22m
AVAXBUSD Perpetual,0,106.66%,16.00,26d 5h 50m,26d 5h 50m
BTCUSDT Perpetual,0,106.64%,5.33,13d 11h 14m,13d 11h 14m
LINAUSDT Perpetual,0,106.63%,479.86,40d 1h 54m,40d 1h 54m
GMTBUSD Perpetual,2,106.25%,2.23,17d 5h 42m,17d 5h 42m
JASMYUSDT Perpetual,1,106.02%,3.18,10d 20h 24m,10d 20h 24m
REEFUSDT Perpetual,0,106.01%,14.84,49d 6h 24m,49d 6h 24m
BTCBUSD Perpetual,0,105.91%,152.52,24d 1h 55m,24d 1h 55m
BTCBUSD Perpetual,0,105.78%,1054.08,22d 12h 30m,22d 12h 30m
XRPUSDT Perpetual,1,105.52%,21.11,32d 3h 59m,32d 3h 59m
DODOBUSD Perpetual,0,104.83%,1048.31,28d 8h 22m,28d 8h 22m
SANDUSDT Perpetual,0,104.47%,522.36,28d 12h 40m,28d 12h 40m
BTCBUSD Perpetual,0,104.36%,78.44,27d 17h 22m,27d 17h 22m
ICPBUSD Perpetual,0,104.03%,1040.38,31d 5h 42m,31d 5h 42m
MANAUSDT Perpetual,0,103.82%,20.77,9d 11h 8m,9d 11h 8m
STORJUSDT Perpetual,0,103.51%,22.77,22d 10h 8m,22d 10h 8m
ICPBUSD Perpetual,0,103.47%,1293.41,31d 5h 29m,31d 5h 29m
1000SHIBUSDT Perpetual,0,103.14%,7735.71,15d 14h 35m,15d 14h 35m
ETHBUSD Perpetual,0,103.04%,51.52,20d 24m,20d 24m
1000SHIBUSDT Perpetual,0,102.98%,30.90,18d 14h 3m,18d 14h 3m
MANAUSDT Perpetual,0,102.67%,27.68,58d 55m,58d 55m
ADAUSDT Perpetual,0,102.30%,6.14,10d 10h 42m,10d 10h 42m
GMTBUSD Perpetual,1,101.95%,32.63,21d 10h 33m,21d 10h 33m
DOTBUSD Perpetual,0,101.89%,305.69,32d 21h 30m,32d 21h 30m
GALAUSDT Perpetual,0,101.60%,4.46,16d 1h 5m,16d 1h 5m
BTCBUSD Perpetual,0,101.11%,1011.11,20d 23h 54m,20d 23h 54m
ADAUSDT Perpetual,0,100.89%,18.23,12d 6h 26m,12d 6h 26m
ETHBUSD Perpetual,1,100.36%,166.61,26d 7h 14m,26d 7h 14m
ETHBUSD Perpetual,0,99.97%,18.99,13d 12h 58m,13d 12h 58m
BTCUSDT Perpetual,0,99.37%,20.64,21d 12m,21d 12m
BTCUSDT Perpetual,0,99.00%,118.81,28d 21m,28d 21m
ADAUSDT Perpetual,1,98.87%,49.44,28d 7h 26m,28d 7h 26m
1000SHIBUSDT Perpetual,0,98.84%,9.95,19d 15h 51m,19d 15h 51m
ETHUSDT Perpetual,0,98.78%,14.74,26d 12h 45m,26d 12h 45m
UNFIUSDT Perpetual,0,98.68%,9.87,12d 41m,12d 41m
DOGEUSDT Perpetual,0,98.66%,49.33,26d 14h 57m,26d 14h 57m
1000SHIBUSDT Perpetual,0,98.33%,196.66,18d 12h 44m,18d 12h 44m
UNFIUSDT Perpetual,0,96.73%,6287.62,32d 12h 54m,32d 12h 54m
WAVESUSDT Perpetual,0,96.55%,241.39,1y 66d 10h 17m,1y 66d 10h 17m
ADAUSDT Perpetual,0,96.48%,89.50,53d 19h 25m,53d 19h 25m
LTCUSDT Perpetual,0,96.41%,644.99,58d 1h 6m,58d 1h 6m
DUSKUSDT Perpetual,0,95.43%,238.58,27d 13h 26m,27d 13h 26m
ETHBUSD Perpetual,0,95.42%,18.13,12d 17h 9m,12d 17h 9m
CELRUSDT Perpetual,0,95.42%,143.14,10d 6h 47m,10d 6h 47m
GALBUSD Perpetual,0,95.30%,238.26,25d 23h 41m,25d 23h 41m
ADAUSDT Perpetual,0,95.22%,17.16,23d 23h 36m,23d 23h 36m
BELUSDT Perpetual,0,95.13%,332.98,12d 7h 43m,12d 7h 43m
1000SHIBUSDT Perpetual,0,94.96%,42.56,20d 1h 47m,20d 1h 47m
SOLBUSD Perpetual,0,94.70%,91.62,37d 55m,37d 55m
DOTUSDT Perpetual,0,94.68%,946.88,328d 7h 44m,328d 7h 44m
XRPUSDT Perpetual,0,94.22%,47.11,10d 16h 29m,10d 16h 29m
DOTUSDT Perpetual,0,94.13%,48.95,17d 16h 58m,17d 16h 58m
DEFIUSDT Perpetual,0,94.12%,9.49,21d 7h 19m,21d 7h 19m
LTCUSDT Perpetual,0,94.01%,940.13,225d 1h 33m,225d 1h 33m
AXSUSDT Perpetual,0,93.87%,2910.13,37d 8h 48m,37d 8h 48m
