cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,414,1432.46%,4297.40,1y 55d 22h 6m,1y 55d 22h 6m
ADAUSDT Perpetual,796,1383.43%,166.01,62d 21h,62d 21h
ETHUSDT Perpetual,183,1281.54%,3844.64,1y 55d 22h 27m,1y 55d 22h 27m
DOGEUSDT Perpetual,68,1024.87%,178.33,1y 1d 13h 31m,1y 1d 13h 31m
CHZUSDT Perpetual,17,947.78%,2420.18,1y 29d 12h 27m,1y 29d 12h 27m
TRXUSDT Perpetual,51,879.54%,184.70,155d 22h 14m,155d 22h 14m
BAKEUSDT Perpetual,15,839.57%,83.96,49d 13h 11m,49d 13h 11m
ETHUSDT Perpetual,0,833.82%,2059.54,1y 55d 4h 39m,1y 55d 4h 39m
ALICEUSDT Perpetual,10,819.16%,737.25,349d 22h 49m,349d 22h 49m
ANKRUSDT Perpetual,10,771.18%,77.12,321d 7h 48m,321d 7h 48m
ETHUSDT Perpetual,0,717.58%,1951.84,1y 54d 13h 39m,1y 54d 13h 39m
XMRUSDT Perpetual,6,698.91%,4193.47,159d 25m,159d 25m
UNFIUSDT Perpetual,62,683.99%,136.80,29d 18h 24m,29d 18h 24m
BTCUSDT Perpetual,36,640.73%,44.85,1y 33d 6h 11m,1y 33d 6h 11m
API3USDT Perpetual,19,619.60%,123.92,38d 10h 45m,38d 10h 45m
XMRUSDT Perpetual,0,556.97%,1113.95,1y 25d 16h 43m,1y 25d 16h 43m
MATICUSDT Perpetual,1,521.51%,35.93,43d 9h 20m,43d 9h 20m
CRVUSDT Perpetual,0,502.72%,235.28,31d 14h 11m,31d 14h 11m
BTCUSDT Perpetual,4,473.78%,127.92,22d 4h 20m,22d 4h 20m
BTCUSDT Perpetual,9,473.75%,127.91,22d 4h 19m,22d 4h 19m
UNIUSDT Perpetual,0,464.06%,1452.54,1y 28d 12h 13m,1y 28d 12h 13m
BTCUSDT Perpetual,3,444.67%,222.34,1y 87d 9h 21m,1y 87d 9h 21m
LTCUSDT Perpetual,1,431.40%,1289.90,1y 28d 12h 11m,1y 28d 12h 11m
PEOPLEUSDT Perpetual,9,407.08%,33.67,43d 16h 8m,43d 16h 8m
ZECUSDT Perpetual,0,391.39%,195.70,140d 40m,140d 40m
GMTUSDT Perpetual,7,362.99%,21.78,17d 18h 9m,17d 18h 9m
LTCUSDT Perpetual,0,360.53%,93.27,246d 7h 34m,246d 7h 34m
ADAUSDT Perpetual,1,360.50%,24.30,62d 23h 10m,62d 23h 10m
ETHUSDT Perpetual,5,352.93%,10.59,15d 19h 51m,15d 19h 51m
KNCUSDT Perpetual,0,347.37%,868.44,1y 69d 21h 46m,1y 69d 21h 46m
LINKUSDT Perpetual,1,344.65%,278.48,62d 15h 9m,62d 15h 9m
BTCUSDT Perpetual,7,344.41%,228.41,30d 4h 39m,30d 4h 39m
BLZUSDT Perpetual,0,337.40%,101.22,154d 11h 59m,154d 11h 59m
KNCUSDT Perpetual,3,329.34%,329.34,22d 4h 4m,22d 4h 4m
ETHUSDT Perpetual,10,323.87%,46.22,30d 16h 29m,30d 16h 29m
TRXUSDT Perpetual,2,314.95%,403.14,177d 19h 53m,177d 19h 53m
TRXUSDT Perpetual,0,310.14%,155.07,103d 12h 41m,103d 12h 41m
AVAXUSDT Perpetual,0,307.43%,676.35,238d 10h 37m,238d 10h 37m
GMTUSDT Perpetual,6,300.71%,451.07,14d 15h 27m,14d 15h 27m
BTCUSDT Perpetual,1,300.09%,31.93,19d 22h 11m,19d 22h 11m
SNXUSDT Perpetual,46,300.08%,18.24,23d 7h 6m,23d 7h 6m
SOLUSDT Perpetual,3,295.40%,24.43,26d 9h 55m,26d 9h 55m
ETHUSDT Perpetual,1,293.35%,293.35,12d 19h 35m,12d 19h 35m
APEUSDT Perpetual,0,293.13%,29.31,15d 20h 52m,15d 20h 52m
TRBUSDT Perpetual,5,292.93%,150.72,33d 12h 35m,33d 12h 35m
EOSUSDT Perpetual,0,291.55%,583.11,31d 3h 52m,31d 3h 52m
1000SHIBUSDT Perpetual,5,290.30%,29.03,19d 9h 13m,19d 9h 13m
ARUSDT Perpetual,0,288.25%,259.43,140d 44m,140d 44m
UNIUSDT Perpetual,0,285.90%,48.60,60d 18h 51m,60d 18h 51m
ETHBUSD Perpetual,16,280.45%,339.35,27d 16h 16m,27d 16h 16m
ZRXUSDT Perpetual,8,278.48%,13.92,16d 8h 27m,16d 8h 27m
JASMYUSDT Perpetual,0,274.50%,13.18,30d 8h 37m,30d 8h 37m
TLMBUSD Perpetual,1,270.80%,406.21,27d 22h 25m,27d 22h 25m
BTCBUSD Perpetual,15,265.31%,21.68,25d 19h 38m,25d 19h 38m
EOSUSDT Perpetual,2,261.92%,78.58,15d 12h 27m,15d 12h 27m
1000SHIBUSDT Perpetual,19,259.25%,20.74,20d 23h 54m,20d 23h 54m
AXSUSDT Perpetual,1,258.64%,135.94,24d 4h 37m,24d 4h 37m
LINKUSDT Perpetual,0,247.63%,1238.18,65d 54m,65d 54m
IOSTUSDT Perpetual,2,246.67%,13.81,30d 9h 44m,30d 9h 44m
1000XECUSDT Perpetual,1,246.39%,12.32,20d 23h 48m,20d 23h 48m
ETHUSDT Perpetual,0,245.28%,22.08,19d 14h 46m,19d 14h 46m
BNBUSDT Perpetual,0,240.12%,600.31,1y 78d 20h 19m,1y 78d 20h 19m
APEBUSD Perpetual,0,239.23%,4.67,18d 3h 20m,18d 3h 20m
ANCBUSD Perpetual,4,233.23%,69.97,24d 6h 15m,24d 6h 15m
ALPHAUSDT Perpetual,0,230.86%,6.23,22d 16h 40m,22d 16h 40m
KSMUSDT Perpetual,0,227.98%,383.01,32d 9h 57m,32d 9h 57m
SUSHIUSDT Perpetual,1,226.91%,81.69,52d 20h 55m,52d 20h 55m
ATOMUSDT Perpetual,0,225.18%,76.56,232d 21h 4m,232d 21h 4m
ETHUSDT Perpetual,2,224.64%,35.94,18d 21h 9m,18d 21h 9m
AVAXUSDT Perpetual,0,221.94%,126.15,24d 4h 38m,24d 4h 38m
DOTUSDT Perpetual,0,220.84%,11.64,28d 16h 15m,28d 16h 15m
API3USDT Perpetual,0,219.57%,27.23,14d 12h 24m,14d 12h 24m
NEARUSDT Perpetual,1,219.40%,115.01,24d 5h 12m,24d 5h 12m
GMTUSDT Perpetual,6,218.03%,8.70,30d 23h 13m,30d 23h 13m
XMRUSDT Perpetual,1,217.21%,473.54,117d 18h 49m,117d 18h 49m
MATICUSDT Perpetual,2,216.28%,108.14,49d 17h 7m,49d 17h 7m
MATICUSDT Perpetual,1,215.99%,34.56,50d 16h 13m,50d 16h 13m
ETHUSDT Perpetual,1,214.82%,25.44,30d 3h 30m,30d 3h 30m
DOTUSDT Perpetual,2,213.31%,644.20,63d 14h 15m,63d 14h 15m
ADAUSDT Perpetual,0,212.64%,35.34,166d 5h 37m,166d 5h 37m
PEOPLEUSDT Perpetual,0,211.55%,1057.76,47d 15h 47m,47d 15h 47m
ZILUSDT Perpetual,0,211.16%,2.32,94d 4h 22m,94d 4h 22m
MASKUSDT Perpetual,0,210.00%,420.02,23d 2h,23d 2h
MANAUSDT Perpetual,1,208.06%,41.61,33d 14h 4m,33d 14h 4m
SANDUSDT Perpetual,1,206.67%,62.00,45d 9h 53m,45d 9h 53m
AVAXUSDT Perpetual,1,204.36%,198.23,47d 18h 39m,47d 18h 39m
LINKUSDT Perpetual,0,201.23%,109.99,21d 9h 48m,21d 9h 48m
STORJUSDT Perpetual,0,199.85%,59.96,23d 18h 30m,23d 18h 30m
HNTUSDT Perpetual,1,199.10%,41.81,35d 5h 32m,35d 5h 32m
UNFIUSDT Perpetual,0,197.18%,19.72,14d 11h 41m,14d 11h 41m
SOLBUSD Perpetual,1,195.79%,978.96,33d 16h 58m,33d 16h 58m
SANDUSDT Perpetual,0,195.58%,16.62,49d 7h 27m,49d 7h 27m
THETAUSDT Perpetual,0,194.22%,195.20,28d 20h 30m,28d 20h 30m
SNXUSDT Perpetual,1,191.71%,23.60,13d 21h 51m,13d 21h 51m
BTSUSDT Perpetual,1,190.84%,192.75,53d 3h 42m,53d 3h 42m
ETHUSDT Perpetual,0,188.37%,188.38,22d 9h 41m,22d 9h 41m
LINKUSDT Perpetual,0,188.02%,12.54,12d 23h 46m,12d 23h 46m
XRPUSDT Perpetual,17,188.02%,23502.99,1y 52d 11h 17m,1y 52d 11h 17m
IOTXUSDT Perpetual,0,187.60%,13.41,29d 13h 31m,29d 13h 31m
BATUSDT Perpetual,0,187.30%,22.48,26d 15h 28m,26d 15h 28m
BCHUSDT Perpetual,0,187.16%,11.01,27d 20h 19m,27d 20h 19m
BTCBUSD Perpetual,1,186.51%,130.56,22d 4h 28m,22d 4h 28m
XRPUSDT Perpetual,2,186.29%,11.38,30d 17h 8m,30d 17h 8m
BTCUSDT Perpetual,2,186.29%,140.30,16d 4h 38m,16d 4h 38m
BTCBUSD Perpetual,1,185.81%,130.07,22d 4h 27m,22d 4h 27m
CHZUSDT Perpetual,0,185.18%,18.52,20d 22h 10m,20d 22h 10m
THETAUSDT Perpetual,0,183.92%,45.98,12d 18h 19m,12d 18h 19m
GMTUSDT Perpetual,0,183.68%,918.41,15d 9h 5m,15d 9h 5m
LITUSDT Perpetual,1,182.67%,913.32,23d 10h 40m,23d 10h 40m
MASKUSDT Perpetual,0,182.17%,27.33,21d 38m,21d 38m
XEMUSDT Perpetual,26,181.35%,36.27,11d 52m,11d 52m
SOLUSDT Perpetual,0,178.49%,89.25,25d 3h 41m,25d 3h 41m
MATICUSDT Perpetual,0,177.86%,34.19,41d 5h 35m,41d 5h 35m
BTCUSDT Perpetual,1,177.71%,408.76,17d 14h 37m,17d 14h 37m
LINKUSDT Perpetual,0,177.70%,71.08,25d 2h 27m,25d 2h 27m
LTCUSDT Perpetual,0,177.50%,631.91,1y 40d 16h 48m,1y 40d 16h 48m
ETHBUSD Perpetual,2,176.93%,3.27,18d 3h 18m,18d 3h 18m
SNXUSDT Perpetual,0,174.27%,26.14,23d 13h 55m,23d 13h 55m
CVCUSDT Perpetual,0,173.40%,43.35,29d 20h 36m,29d 20h 36m
XRPUSDT Perpetual,1,173.04%,1.71,26d 5h 33m,26d 5h 33m
ETHBUSD Perpetual,0,171.88%,343.77,24d 6h 40m,24d 6h 40m
ANTUSDT Perpetual,0,171.78%,25.77,27d 21h 24m,27d 21h 24m
BNBBUSD Perpetual,16,168.90%,12.06,30d 17h 44m,30d 17h 44m
1000LUNCBUSD Perpetual,6,168.76%,16876.56,15d 19h 27m,15d 19h 27m
STORJUSDT Perpetual,0,167.84%,5.04,10d 13h 7m,10d 13h 7m
MATICUSDT Perpetual,0,167.68%,21.56,19d 22h 33m,19d 22h 33m
SNXUSDT Perpetual,0,167.07%,49.44,15d 19h 15m,15d 19h 15m
STORJUSDT Perpetual,0,167.00%,36.74,24d 21h 8m,24d 21h 8m
ETHBUSD Perpetual,3,166.79%,21.77,26d 21h 27m,26d 21h 27m
CRVUSDT Perpetual,0,166.53%,156.34,62d 5h 59m,62d 5h 59m
BTCUSDT Perpetual,0,166.24%,664.97,22d 1h 12m,22d 1h 12m
SOLUSDT Perpetual,1,165.14%,247.72,12d 23h 25m,12d 23h 25m
TRXUSDT Perpetual,0,164.85%,239.05,120d 12h 52m,120d 12h 52m
LITUSDT Perpetual,0,164.22%,49.27,25d 3h 39m,25d 3h 39m
XRPBUSD Perpetual,5,164.14%,6.57,195d 1h 45m,195d 1h 45m
BTCUSDT Perpetual,2,163.70%,137.67,7d 9h 40m,7d 9h 40m
DODOBUSD Perpetual,0,163.59%,20.58,15d 23h 32m,15d 23h 32m
LUNA2BUSD Perpetual,1,163.54%,179.90,29d 19h 3m,29d 19h 3m
RLCUSDT Perpetual,0,162.23%,27.58,13d 16h 2m,13d 16h 2m
SOLBUSD Perpetual,0,161.51%,161.52,27d 7h 7m,27d 7h 7m
