cryptoPair,copyPopularity,roi,pnl,runningTime,direction
LUNA2BUSD Perpetual,5,241.52%,362.29,35d 5h 26m,35d 5h 26m
CHZUSDT Perpetual,2,241.48%,15.12,9d 21h 59m,9d 21h 59m
ETHUSDT Perpetual,2,241.41%,21.73,26d 17h 48m,26d 17h 48m
ATOMUSDT Perpetual,0,240.86%,387.80,69d 8h 51m,69d 8h 51m
CHZUSDT Perpetual,1,234.51%,18.76,10d 6h 25m,10d 6h 25m
ETCUSDT Perpetual,0,233.45%,70.04,67d 33m,67d 33m
REEFUSDT Perpetual,0,231.40%,32.40,58d 20h 26m,58d 20h 26m
HNTUSDT Perpetual,1,230.92%,48.49,42d 8h 35m,42d 8h 35m
CRVUSDT Perpetual,0,230.81%,216.69,69d 9h 1m,69d 9h 1m
STORJUSDT Perpetual,0,230.31%,69.09,30d 21h 33m,30d 21h 33m
PEOPLEUSDT Perpetual,0,229.34%,1146.72,54d 18h 49m,54d 18h 49m
AUDIOUSDT Perpetual,4,228.68%,45.74,27d 11h 3m,27d 11h 3m
SNXUSDT Perpetual,0,223.28%,66.07,22d 22h 18m,22d 22h 18m
ETHUSDT Perpetual,3,218.22%,1272.25,39d 12h 31m,39d 12h 31m
GMTUSDT Perpetual,7,218.03%,8.70,38d 2h 15m,38d 2h 15m
CRVUSDT Perpetual,0,216.24%,54.06,54d 14h 48m,54d 14h 48m
XRPUSDT Perpetual,22,215.39%,26924.47,1y 59d 14h 19m,1y 59d 14h 19m
BATUSDT Perpetual,0,214.90%,25.79,33d 18h 30m,33d 18h 30m
SNXUSDT Perpetual,0,214.85%,32.23,30d 16h 58m,30d 16h 58m
DOGEUSDT Perpetual,1,214.81%,172.97,39d 5h 26m,39d 5h 26m
ADAUSDT Perpetual,0,213.24%,12.79,20d 44m,20d 44m
LITUSDT Perpetual,2,213.14%,1065.67,30d 13h 42m,30d 13h 42m
ADAUSDT Perpetual,0,212.64%,35.34,173d 8h 39m,173d 8h 39m
ZILUSDT Perpetual,0,211.16%,2.32,101d 7h 25m,101d 7h 25m
BTCUSDT Perpetual,2,210.13%,158.25,23d 7h 41m,23d 7h 41m
ADAUSDT Perpetual,0,209.25%,2.24,18d 3h 47m,18d 3h 47m
ADAUSDT Perpetual,1,204.52%,245.24,16d 10h 8m,16d 10h 8m
ETCUSDT Perpetual,0,203.82%,299.62,127d 15h 56m,127d 15h 56m
LINKUSDT Perpetual,0,203.46%,81.38,32d 5h 29m,32d 5h 29m
ADABUSD Perpetual,1,202.24%,2604.89,68d 15h 36m,68d 15h 36m
STORJUSDT Perpetual,1,201.36%,6.04,17d 16h 9m,17d 16h 9m
SANDUSDT Perpetual,0,200.83%,100.42,59d 12h 16m,59d 12h 16m
ALPHAUSDT Perpetual,1,199.04%,5.37,29d 19h 43m,29d 19h 43m
ZILUSDT Perpetual,2,198.59%,16.88,22d 14h,22d 14h
DOTUSDT Perpetual,0,198.09%,49.52,15d 5h 4m,15d 5h 4m
LTCUSDT Perpetual,0,197.70%,703.82,1y 47d 19h 50m,1y 47d 19h 50m
PEOPLEUSDT Perpetual,0,195.82%,42.36,30d 10h 39m,30d 10h 39m
ETHBUSD Perpetual,4,195.08%,3.61,25d 6h 20m,25d 6h 20m
APEBUSD Perpetual,1,194.45%,3.79,25d 6h 22m,25d 6h 22m
GALAUSDT Perpetual,1,194.03%,29.11,41d 14h 19m,41d 14h 19m
LTCUSDT Perpetual,1,193.87%,4.83,26d 14h 48m,26d 14h 48m
LTCUSDT Perpetual,0,193.12%,1292.03,67d 15h 8m,67d 15h 8m
AXSUSDT Perpetual,0,190.53%,32.39,16d 13h 27m,16d 13h 27m
BNBBUSD Perpetual,11,190.25%,2450.44,69d 17h 43m,69d 17h 43m
TRBUSDT Perpetual,0,189.69%,379.39,12d 17h 8m,12d 17h 8m
XTZUSDT Perpetual,2,188.39%,12.62,9d 22h,9d 22h
FILUSDT Perpetual,0,188.32%,94.16,19d 1h 15m,19d 1h 15m
LITUSDT Perpetual,0,187.19%,56.16,32d 6h 42m,32d 6h 42m
UNIUSDT Perpetual,0,186.88%,506.46,1y 61d 16h 39m,1y 61d 16h 39m
THETAUSDT Perpetual,0,186.31%,187.25,35d 23h 32m,35d 23h 32m
EGLDUSDT Perpetual,1,183.89%,23.91,16d 11h,16d 11h
1000SHIBUSDT Perpetual,0,182.95%,19.08,51d 12h 35m,51d 12h 35m
ETHBUSD Perpetual,1,180.43%,3608.70,41d 17h 33m,41d 17h 33m
BTCUSDT Perpetual,6,179.83%,2.70,1d 9m,1d 9m
1000LUNCBUSD Perpetual,10,178.71%,17871.15,22d 22h 30m,22d 22h 30m
WAVESUSDT Perpetual,0,176.02%,35.20,27d 15h 16m,27d 15h 16m
LITUSDT Perpetual,0,174.85%,31.79,32d 16m,32d 16m
1000LUNCBUSD Perpetual,1,173.84%,26.08,13d 19h 37m,13d 19h 37m
DODOBUSD Perpetual,1,173.57%,216.96,11d 15h 48m,11d 15h 48m
BTCUSDT Perpetual,0,172.09%,25.81,22d 22h 38m,22d 22h 38m
TLMBUSD Perpetual,0,171.51%,171.52,20d 19h 59m,20d 19h 59m
STORJUSDT Perpetual,0,170.75%,37.57,32d 11m,32d 11m
ADAUSDT Perpetual,0,170.35%,31.07,26d 17h 18m,26d 17h 18m
ETHUSDT Perpetual,2,169.64%,20.09,37d 6h 33m,37d 6h 33m
DOTUSDT Perpetual,0,169.26%,125.00,36d 2h 12m,36d 2h 12m
SOLBUSD Perpetual,0,168.04%,162.59,46d 14h 58m,46d 14h 58m
ADABUSD Perpetual,0,167.77%,28.52,67d 21h 33m,67d 21h 33m
TLMBUSD Perpetual,0,167.40%,40.85,23d 2h 36m,23d 2h 36m
LITUSDT Perpetual,0,165.86%,414.67,32d 22h 55m,32d 22h 55m
TRXUSDT Perpetual,0,165.66%,240.21,127d 15h 54m,127d 15h 54m
BTCBUSD Perpetual,2,165.49%,124.39,37d 7h 25m,37d 7h 25m
DODOBUSD Perpetual,0,164.77%,27.55,9d 12h 36m,9d 12h 36m
TLMBUSD Perpetual,0,164.76%,41.19,40d 21h 32m,40d 21h 32m
ADAUSDT Perpetual,0,164.67%,4.30,26d 14h 35m,26d 14h 35m
XRPBUSD Perpetual,5,164.14%,6.57,202d 4h 48m,202d 4h 48m
1000SHIBUSDT Perpetual,1,163.84%,40.96,29d 14h 27m,29d 14h 27m
DODOBUSD Perpetual,0,163.80%,573.32,40d 1h 53m,40d 1h 53m
ADAUSDT Perpetual,0,162.99%,33.35,35d 17h 25m,35d 17h 25m
LINAUSDT Perpetual,0,162.86%,732.88,49d 15h 56m,49d 15h 56m
ALGOUSDT Perpetual,1,162.63%,105.71,39d 16h 54m,39d 16h 54m
DODOBUSD Perpetual,0,162.36%,1623.69,37d 22h 24m,37d 22h 24m
CHZUSDT Perpetual,0,161.40%,61.40,63d 4h 11m,63d 4h 11m
GALAUSDT Perpetual,0,161.36%,33.89,20d 46m,20d 46m
XRPUSDT Perpetual,3,160.16%,9.79,37d 20h 10m,37d 20h 10m
1000SHIBUSDT Perpetual,21,159.57%,12.77,28d 2h 56m,28d 2h 56m
ETCUSDT Perpetual,0,159.51%,212.68,3d 10h 46m,3d 10h 46m
ADAUSDT Perpetual,0,159.29%,28.70,33d 13h 39m,33d 13h 39m
1000LUNCBUSD Perpetual,0,158.08%,15808.97,22d 22h 41m,22d 22h 41m
OGNUSDT Perpetual,0,157.71%,27.60,22d 13h 38m,22d 13h 38m
1000SHIBUSDT Perpetual,0,157.63%,70.65,29d 15h 50m,29d 15h 50m
TRBUSDT Perpetual,0,156.83%,18.04,37d 12h 45m,37d 12h 45m
PEOPLEUSDT Perpetual,0,155.99%,31.20,29d 12h 44m,29d 12h 44m
BNBBUSD Perpetual,20,155.15%,11.08,37d 20h 46m,37d 20h 46m
BTCBUSD Perpetual,7,155.13%,221.84,32d 8h 22m,32d 8h 22m
BNXUSDT Perpetual,5,154.98%,11624.10,37d 13h 46m,37d 13h 46m
CHRUSDT Perpetual,0,154.73%,154.73,42d 3h 50m,42d 3h 50m
GALABUSD Perpetual,0,152.77%,18.20,16d 2h 38m,16d 2h 38m
DODOBUSD Perpetual,0,151.08%,151.09,14d 15h 32m,14d 15h 32m
FILUSDT Perpetual,0,150.91%,523.37,69d 18h 35m,69d 18h 35m
ZENUSDT Perpetual,0,150.47%,398.77,1y 71d 31m,1y 71d 31m
IOTXUSDT Perpetual,0,150.36%,10.75,36d 16h 34m,36d 16h 34m
GRTUSDT Perpetual,0,149.95%,59.98,54d 19h 5m,54d 19h 5m
XRPUSDT Perpetual,0,149.76%,3.73,26d 14h 47m,26d 14h 47m
ANCBUSD Perpetual,2,148.66%,14866.60,31d 3h 53m,31d 3h 53m
PEOPLEUSDT Perpetual,0,147.92%,100.59,31d 5h 56m,31d 5h 56m
XRPUSDT Perpetual,0,147.76%,46.55,1y 49d 1h 24m,1y 49d 1h 24m
ALICEUSDT Perpetual,0,147.40%,737.03,69d 17h 3m,69d 17h 3m
MANAUSDT Perpetual,0,146.61%,16.13,18d 23h 43m,18d 23h 43m
BTCUSDT Perpetual,0,145.87%,510.56,26d 17h 18m,26d 17h 18m
SKLUSDT Perpetual,0,145.54%,50.94,37d 8h 27m,37d 8h 27m
LINKUSDT Perpetual,1,145.37%,726.86,73d 3h 32m,73d 3h 32m
UNFIUSDT Perpetual,0,145.16%,5.81,17d 6h 19m,17d 6h 19m
IOTAUSDT Perpetual,0,142.69%,11.42,10d 6h 23m,10d 6h 23m
XRPUSDT Perpetual,1,142.46%,71.23,20d 6h 32m,20d 6h 32m
1000LUNCBUSD Perpetual,0,141.50%,15.21,7d 23h 2m,7d 23h 2m
EOSUSDT Perpetual,1,141.40%,21.21,41d 17h 44m,41d 17h 44m
ADAUSDT Perpetual,0,141.37%,2.93,35d 9h 11m,35d 9h 11m
LUNA2BUSD Perpetual,2,141.15%,6.20,40d 27m,40d 27m
1000LUNCBUSD Perpetual,1,141.13%,16.47,9d 12h 35m,9d 12h 35m
ETCUSDT Perpetual,0,140.48%,87.10,39d 12h 6m,39d 12h 6m
PEOPLEUSDT Perpetual,1,140.44%,281.74,59d 14h 55m,59d 14h 55m
PEOPLEUSDT Perpetual,0,140.02%,280.06,39d 3h 16m,39d 3h 16m
XMRUSDT Perpetual,0,139.92%,1399.24,267d 21h 21m,267d 21h 21m
WAVESUSDT Perpetual,0,138.95%,138.95,68d 8h 40m,68d 8h 40m
XMRUSDT Perpetual,0,138.76%,202.59,127d 15h 58m,127d 15h 58m
BAKEUSDT Perpetual,1,138.55%,16.63,16d 21h 54m,16d 21h 54m
XRPUSDT Perpetual,2,138.13%,1.37,33d 8h 35m,33d 8h 35m
GTCUSDT Perpetual,0,138.12%,966.90,53d 22h 55m,53d 22h 55m
XRPUSDT Perpetual,0,137.59%,825.57,166d 3h 38m,166d 3h 38m
BTCUSDT Perpetual,1,137.39%,42.74,13d 3h 16m,13d 3h 16m
BTCBUSD Perpetual,0,136.76%,69.20,29d 10h 32m,29d 10h 32m
SUSHIUSDT Perpetual,0,135.69%,16.15,36d 11h 13m,36d 11h 13m
KAVAUSDT Perpetual,0,135.20%,27.04,16d 12h 35m,16d 12h 35m
WAVESUSDT Perpetual,0,135.02%,81.02,31d 12h 58m,31d 12h 58m
RVNUSDT Perpetual,0,133.83%,267.66,35d 3h 6m,35d 3h 6m
GMTUSDT Perpetual,0,133.18%,97.23,59d 23h 51m,59d 23h 51m
MTLUSDT Perpetual,0,132.52%,39.76,31d 2h 44m,31d 2h 44m
XRPUSDT Perpetual,0,132.38%,6.62,31d 19h 7m,31d 19h 7m
AXSUSDT Perpetual,0,132.07%,39.62,20d 6h 33m,20d 6h 33m
XTZUSDT Perpetual,0,132.06%,33.02,6d 13h 16m,6d 13h 16m
BTCUSDT Perpetual,0,131.83%,58.01,23d 17h 36m,23d 17h 36m
DODOBUSD Perpetual,2,131.82%,13182.44,53d 22h 54m,53d 22h 54m
ICPBUSD Perpetual,0,131.43%,1314.36,40d 19h 44m,40d 19h 44m
LUNA2BUSD Perpetual,0,130.76%,58.84,19d 5h 52m,19d 5h 52m
ICPBUSD Perpetual,0,130.41%,1630.15,40d 19h 32m,40d 19h 32m
OCEANUSDT Perpetual,0,129.71%,51.89,35d 1h 30m,35d 1h 30m
GMTBUSD Perpetual,3,129.71%,2.72,26d 19h 45m,26d 19h 45m
NEOUSDT Perpetual,0,129.62%,1620.36,70d 12h 56m,70d 12h 56m
ADAUSDT Perpetual,0,129.35%,646.78,30d 9h 3m,30d 9h 3m
AXSUSDT Perpetual,0,128.96%,180.55,35d 4h 48m,35d 4h 48m
DARUSDT Perpetual,0,128.82%,64.41,28d 19h 35m,28d 19h 35m
CVCUSDT Perpetual,0,128.39%,19.26,145d 14h 27m,145d 14h 27m
MANAUSDT Perpetual,0,128.28%,34.59,67d 14h 58m,67d 14h 58m
MATICUSDT Perpetual,0,127.88%,6.39,1y 57d 11h 43m,1y 57d 11h 43m
SOLUSDT Perpetual,0,127.47%,254.95,6d 1h 53m,6d 1h 53m
GALABUSD Perpetual,0,126.99%,190.49,35d 1h 29m,35d 1h 29m
XMRUSDT Perpetual,0,126.86%,380.59,252d 2h 48m,252d 2h 48m
DOGEUSDT Perpetual,0,126.82%,63.41,36d 5h,36d 5h
TRXUSDT Perpetual,0,126.63%,252.00,70d 17h 52m,70d 17h 52m
ATOMUSDT Perpetual,0,125.86%,587.06,35d 11h 46m,35d 11h 46m
UNFIUSDT Perpetual,1,125.53%,125.54,13d 17h 44m,13d 17h 44m
UNFIUSDT Perpetual,1,125.49%,125.50,18d 16h 57m,18d 16h 57m
UNFIUSDT Perpetual,0,125.16%,250.32,34d 10h 53m,34d 10h 53m
DOGEBUSD Perpetual,2,123.34%,180.08,38d 2h 35m,38d 2h 35m
1INCHUSDT Perpetual,0,123.21%,61.94,30d 15h 29m,30d 15h 29m
CELRUSDT Perpetual,0,123.17%,98.54,174d 2h 26m,174d 2h 26m
1000LUNCBUSD Perpetual,0,122.78%,9.97,19d 11h 58m,19d 11h 58m
ADABUSD Perpetual,0,122.45%,110.13,66d 3h 5m,66d 3h 5m
ADAUSDT Perpetual,0,121.71%,36.51,1y 64d 23h 49m,1y 64d 23h 49m
THETAUSDT Perpetual,0,121.62%,9.73,16d 21h 44m,16d 21h 44m
AVAXUSDT Perpetual,0,121.53%,1215.39,26d 6h 10m,26d 6h 10m
STORJUSDT Perpetual,0,121.41%,18.37,5d 10h 21m,5d 10h 21m
BTCDOMUSDT Perpetual,0,120.31%,5.52,69d 20h 7m,69d 20h 7m
ADAUSDT Perpetual,0,120.21%,21.29,29d 18h 10m,29d 18h 10m
ETHBUSD Perpetual,0,119.73%,598.70,28d 18h 37m,28d 18h 37m
LINAUSDT Perpetual,0,119.13%,833.93,42d 20h 47m,42d 20h 47m
SOLUSDT Perpetual,0,119.06%,119.07,10d 13h 45m,10d 13h 45m
CHRUSDT Perpetual,0,118.46%,592.30,69d 11h 9m,69d 11h 9m
BNXUSDT Perpetual,1,118.08%,8856.46,35d 15h 29m,35d 15h 29m
IOTAUSDT Perpetual,0,117.90%,17.69,10d 12h 46m,10d 12h 46m
BNBUSDT Perpetual,0,116.95%,3.51,52d 13h 4m,52d 13h 4m
VETUSDT Perpetual,0,116.78%,6.35,37d 10h 54m,37d 10h 54m
MATICUSDT Perpetual,2,116.48%,18.64,57d 19h 15m,57d 19h 15m
CHZUSDT Perpetual,0,116.47%,9.32,16d 21h 36m,16d 21h 36m
ADAUSDT Perpetual,0,116.29%,54.34,29d 13h 57m,29d 13h 57m
BTCUSDT Perpetual,0,115.10%,34.66,35d 17h 23m,35d 17h 23m
LUNA2BUSD Perpetual,0,114.94%,126.44,30d 23h 8m,30d 23h 8m
LINKUSDT Perpetual,0,114.25%,57.13,38d 8h 51m,38d 8h 51m
DODOBUSD Perpetual,0,114.17%,34.25,5d 17h 27m,5d 17h 27m
ETHBUSD Perpetual,0,113.86%,1481.36,33d 17h 47m,33d 17h 47m
DOGEUSDT Perpetual,0,113.68%,79.58,70d 6h 8m,70d 6h 8m
ADAUSDT Perpetual,0,113.01%,24.61,35d 39m,35d 39m
SOLUSDT Perpetual,0,112.18%,56.09,32d 6h 43m,32d 6h 43m
RVNUSDT Perpetual,0,112.15%,112.15,2d 9h 38m,2d 9h 38m
ADABUSD Perpetual,0,111.95%,55.98,34d 57m,34d 57m
DOGEUSDT Perpetual,0,111.43%,17.83,57d 19h 16m,57d 19h 16m
KNCUSDT Perpetual,0,111.37%,111.30,12d 18h 5m,12d 18h 5m
GALBUSD Perpetual,0,110.76%,33.23,10d 9h 33m,10d 9h 33m
SANDUSDT Perpetual,0,110.68%,33.20,25d 14h 48m,25d 14h 48m
VETUSDT Perpetual,0,110.18%,42.25,26d 8h 41m,26d 8h 41m
DODOBUSD Perpetual,0,109.61%,13.79,23d 2h 34m,23d 2h 34m
ETCUSDT Perpetual,0,109.43%,984.95,69d 38m,69d 38m
MANAUSDT Perpetual,0,109.26%,327.79,35d 10h 29m,35d 10h 29m
DOTUSDT Perpetual,0,109.21%,1092.15,337d 21h 47m,337d 21h 47m
BTCUSDT Perpetual,1,108.65%,5.43,23d 1h 16m,23d 1h 16m
MANAUSDT Perpetual,0,108.46%,86.77,34d 18h 51m,34d 18h 51m
ADAUSDT Perpetual,0,108.46%,40.84,27d 23h 48m,27d 23h 48m
GMTUSDT Perpetual,0,107.61%,269.04,4d 18h 21m,4d 18h 21m
ADABUSD Perpetual,0,106.93%,160.40,35d 1h 56m,35d 1h 56m
WAVESUSDT Perpetual,1,106.89%,1068.96,232d 6h 56m,232d 6h 56m
SANDUSDT Perpetual,0,106.76%,1067.63,26d 6h 29m,26d 6h 29m
DODOBUSD Perpetual,0,106.72%,160.09,9d 8h 49m,9d 8h 49m
XRPBUSD Perpetual,0,106.48%,5324.29,64d 23h 34m,64d 23h 34m
FTMBUSD Perpetual,0,106.44%,20.22,29d 1h 34m,29d 1h 34m
ANCBUSD Perpetual,0,106.04%,106.04,20d 18h 28m,20d 18h 28m
ROSEUSDT Perpetual,0,105.23%,138.75,22d 20h 13m,22d 20h 13m
CHRUSDT Perpetual,0,104.44%,417.78,37d 19h 50m,37d 19h 50m
BCHUSDT Perpetual,0,103.04%,137.39,2d 6h 33m,2d 6h 33m
BELUSDT Perpetual,0,102.95%,257.39,29d 1m,29d 1m
BNBUSDT Perpetual,0,102.95%,308.85,35d 15h 52m,35d 15h 52m
ADAUSDT Perpetual,0,102.62%,51.31,37d 37m,37d 37m
EOSUSDT Perpetual,1,102.50%,15.38,37d 20h 22m,37d 20h 22m
BNBUSDT Perpetual,0,102.02%,306.08,70d 7h 11m,70d 7h 11m
XRPUSDT Perpetual,0,102.01%,23.46,18d 1h 42m,18d 1h 42m
WAVESUSDT Perpetual,0,101.55%,253.88,1y 76d 20m,1y 76d 20m
LUNA2BUSD Perpetual,0,101.47%,367.85,33d 11h 7m,33d 11h 7m
CHZUSDT Perpetual,0,101.04%,57.61,10d 4h 51m,10d 4h 51m
BTCUSDT Perpetual,0,101.03%,404.14,10d 16h 20m,10d 16h 20m
ICPBUSD Perpetual,0,100.56%,19.06,9d 12h 35m,9d 12h 35m
TRXBUSD Perpetual,0,100.40%,200.82,36d 18h 20m,36d 18h 20m
XRPBUSD Perpetual,0,99.35%,8.67,31d 3h 45m,31d 3h 45m
XRPBUSD Perpetual,0,98.98%,73.25,46d 17h 10m,46d 17h 10m
LINKUSDT Perpetual,0,98.68%,1480.25,30d 2h 27m,30d 2h 27m
BTCUSDT Perpetual,0,98.49%,78.79,11d 1h 14m,11d 1h 14m
WAVESUSDT Perpetual,0,98.01%,98.01,7d 15m,7d 15m
BELUSDT Perpetual,0,97.93%,97.93,23d 1h 21m,23d 1h 21m
1000SHIBUSDT Perpetual,0,97.30%,9.73,28d 16h 50m,28d 16h 50m
1000SHIBUSDT Perpetual,0,97.21%,927.92,56d 13h 11m,56d 13h 11m
GMTUSDT Perpetual,0,96.87%,598.19,71d 7h 35m,71d 7h 35m
BNBUSDT Perpetual,0,95.62%,9.81,25d 2h 8m,25d 2h 8m
BTCUSDT Perpetual,0,95.35%,190.75,29d 14h 35m,29d 14h 35m
BLZUSDT Perpetual,0,95.02%,16.49,17d 19h 36m,17d 19h 36m
1000LUNCBUSD Perpetual,0,95.00%,18.98,16d 2h 41m,16d 2h 41m
APEUSDT Perpetual,0,94.77%,137.42,23d 16h 19m,23d 16h 19m
IMXUSDT Perpetual,0,94.65%,75.72,60d 4h 41m,60d 4h 41m
DOTBUSD Perpetual,0,94.55%,472.79,26d 18h 12m,26d 18h 12m
DOTUSDT Perpetual,0,94.52%,47.26,37d 36m,37d 36m
BAKEUSDT Perpetual,0,94.43%,94.44,9d 1h 58m,9d 1h 58m
GALAUSDT Perpetual,0,94.43%,325.25,37d 21h 58m,37d 21h 58m
RVNUSDT Perpetual,0,94.36%,136.83,127d 15h 48m,127d 15h 48m
