cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,739,1537.67%,4613.02,1y 71d 5h 8m,1y 71d 5h 8m
ETHUSDT Perpetual,395,1513.06%,4539.20,1y 71d 5h 29m,1y 71d 5h 29m
BAKEUSDT Perpetual,123,1273.60%,127.36,64d 20h 14m,64d 20h 14m
ADAUSDT Perpetual,1547,1259.18%,151.10,78d 4h 2m,78d 4h 2m
ETHUSDT Perpetual,22,1223.83%,3022.88,1y 70d 11h 41m,1y 70d 11h 41m
ETHUSDT Perpetual,1,1051.49%,2860.07,1y 69d 20h 42m,1y 69d 20h 42m
DOGEUSDT Perpetual,157,1030.10%,179.24,1y 16d 20h 33m,1y 16d 20h 33m
CHZUSDT Perpetual,35,1029.69%,2629.33,1y 44d 19h 29m,1y 44d 19h 29m
UNFIUSDT Perpetual,143,1023.17%,204.64,45d 1h 27m,45d 1h 27m
TRXUSDT Perpetual,75,903.78%,189.80,171d 5h 16m,171d 5h 16m
XMRUSDT Perpetual,3,828.40%,1656.81,1y 40d 23h 46m,1y 40d 23h 46m
ALICEUSDT Perpetual,24,819.16%,737.25,1y 5h 51m,1y 5h 51m
XMRUSDT Perpetual,15,811.75%,4870.56,174d 7h 27m,174d 7h 27m
ANKRUSDT Perpetual,20,796.32%,79.63,336d 14h 51m,336d 14h 51m
UNIUSDT Perpetual,0,682.52%,2136.29,1y 43d 19h 16m,1y 43d 19h 16m
MATICUSDT Perpetual,9,628.70%,43.32,58d 16h 22m,58d 16h 22m
BTCUSDT Perpetual,22,606.56%,402.27,45d 11h 41m,45d 11h 41m
APEUSDT Perpetual,2,590.94%,295.47,73d 1h 37m,73d 1h 37m
LTCUSDT Perpetual,4,518.44%,1550.14,1y 43d 19h 13m,1y 43d 19h 13m
DOTUSDT Perpetual,4,515.18%,1555.86,78d 21h 17m,78d 21h 17m
CRVUSDT Perpetual,3,502.72%,235.28,46d 21h 13m,46d 21h 13m
ANTUSDT Perpetual,1,497.86%,74.68,43d 4h 26m,43d 4h 26m
DOTUSDT Perpetual,3,484.61%,73.90,36d 17h 12m,36d 17h 12m
BTCUSDT Perpetual,5,467.45%,233.73,1y 102d 16h 23m,1y 102d 16h 23m
ZECUSDT Perpetual,2,449.52%,224.76,155d 7h 42m,155d 7h 42m
LINKUSDT Perpetual,1,437.27%,353.31,77d 22h 12m,77d 22h 12m
BLZUSDT Perpetual,0,431.99%,129.60,169d 19h 1m,169d 19h 1m
SANDUSDT Perpetual,2,422.82%,126.85,60d 16h 55m,60d 16h 55m
LTCUSDT Perpetual,0,421.80%,241.70,78d 20h 53m,78d 20h 53m
MASKUSDT Perpetual,0,403.39%,806.79,38d 9h 3m,38d 9h 3m
ADAUSDT Perpetual,9,388.59%,26.19,78d 6h 12m,78d 6h 12m
FTMBUSD Perpetual,5,387.59%,42.63,51d 10h 13m,51d 10h 13m
KSMUSDT Perpetual,0,384.91%,800.63,78d 21h 2m,78d 21h 2m
KNCUSDT Perpetual,2,384.69%,961.75,1y 85d 4h 49m,1y 85d 4h 49m
MANAUSDT Perpetual,1,384.16%,76.83,48d 21h 6m,48d 21h 6m
TRBUSDT Perpetual,5,367.76%,189.22,48d 19h 38m,48d 19h 38m
SANDUSDT Perpetual,0,364.49%,30.98,64d 14h 30m,64d 14h 30m
LTCUSDT Perpetual,2,360.53%,93.27,261d 14h 37m,261d 14h 37m
LINKUSDT Perpetual,1,359.12%,1795.63,80d 7h 56m,80d 7h 56m
ADAUSDT Perpetual,2,355.68%,4623.96,57d 13h 59m,57d 13h 59m
XRPUSDT Perpetual,5,337.13%,67.43,49d 22h 2m,49d 22h 2m
JASMYUSDT Perpetual,0,337.10%,16.18,45d 15h 39m,45d 15h 39m
FILUSDT Perpetual,0,335.44%,1163.31,77d 22h 35m,77d 22h 35m
TRXUSDT Perpetual,2,333.82%,427.29,193d 2h 55m,193d 2h 55m
ETCUSDT Perpetual,0,330.61%,3306.13,276d 1h 12m,276d 1h 12m
XMRUSDT Perpetual,0,328.48%,985.45,260d 6h 48m,260d 6h 48m
LUNA2BUSD Perpetual,5,327.82%,491.74,43d 9h 25m,43d 9h 25m
TRXUSDT Perpetual,1,322.62%,161.31,118d 19h 43m,118d 19h 43m
ADAUSDT Perpetual,0,317.79%,67.79,50d 42m,50d 42m
ARUSDT Perpetual,0,314.16%,282.75,155d 7h 46m,155d 7h 46m
AVAXUSDT Perpetual,0,307.43%,676.35,253d 17h 40m,253d 17h 40m
SUSHIUSDT Perpetual,1,305.19%,109.87,68d 3h 57m,68d 3h 57m
BTSUSDT Perpetual,1,304.66%,307.71,68d 10h 44m,68d 10h 44m
GALAUSDT Perpetual,1,296.86%,44.53,49d 18h 19m,49d 18h 19m
ADAUSDT Perpetual,3,295.87%,73.97,29d 10h 25m,29d 10h 25m
TLMBUSD Perpetual,3,293.16%,439.75,43d 5h 27m,43d 5h 27m
ATOMUSDT Perpetual,0,292.07%,99.31,248d 4h 7m,248d 4h 7m
UNIUSDT Perpetual,0,290.60%,787.54,1y 69d 20h 39m,1y 69d 20h 39m
ADAUSDT Perpetual,1,290.17%,6.01,43d 13h 11m,43d 13h 11m
UNIUSDT Perpetual,0,285.90%,48.60,76d 1h 53m,76d 1h 53m
BCHUSDT Perpetual,0,285.72%,254.29,62d 10h 53m,62d 10h 53m
DOGEUSDT Perpetual,2,282.07%,40.62,64d 1h 16m,64d 1h 16m
KSMUSDT Perpetual,0,281.53%,472.98,47d 17h,47d 17h
ADAUSDT Perpetual,0,281.36%,51.32,34d 21h 18m,34d 21h 18m
AVAXUSDT Perpetual,1,280.77%,272.35,63d 1h 41m,63d 1h 41m
ATOMUSDT Perpetual,0,279.68%,450.30,77d 12h 51m,77d 12h 51m
LITUSDT Perpetual,4,279.09%,1395.43,38d 17h 42m,38d 17h 42m
CHZUSDT Perpetual,14,278.40%,17.43,18d 1h 59m,18d 1h 59m
IOSTUSDT Perpetual,3,277.88%,15.56,45d 16h 46m,45d 16h 46m
STORJUSDT Perpetual,6,277.53%,41.99,13d 14h 21m,13d 14h 21m
ANCBUSD Perpetual,7,272.16%,81.65,39d 13h 17m,39d 13h 17m
BNBUSDT Perpetual,0,266.50%,666.26,1y 94d 3h 22m,1y 94d 3h 22m
LITUSDT Perpetual,0,265.81%,48.32,40d 4h 16m,40d 4h 16m
CHRUSDT Perpetual,0,265.45%,265.45,50d 7h 49m,50d 7h 49m
LITUSDT Perpetual,0,264.72%,79.42,40d 10h 42m,40d 10h 42m
CRVUSDT Perpetual,0,263.79%,247.65,77d 13h 1m,77d 13h 1m
XTZUSDT Perpetual,6,260.22%,17.44,18d 2h,18d 2h
DODOBUSD Perpetual,3,257.56%,23.18,12d 14h 49m,12d 14h 49m
REEFUSDT Perpetual,0,257.55%,36.06,67d 26m,67d 26m
DODOBUSD Perpetual,0,257.03%,899.63,48d 5h 53m,48d 5h 53m
API3USDT Perpetual,0,256.58%,31.82,29d 19h 26m,29d 19h 26m
ATAUSDT Perpetual,0,256.55%,513.12,43d 9h 47m,43d 9h 47m
PEOPLEUSDT Perpetual,0,256.50%,174.42,39d 9h 55m,39d 9h 55m
DOTUSDT Perpetual,0,255.18%,35.73,59d 15h 30m,59d 15h 30m
TLMBUSD Perpetual,0,253.43%,63.36,49d 1h 32m,49d 1h 32m
