cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,427,1444.44%,4333.34,1y 57d 1h 6m,1y 57d 1h 6m
ADAUSDT Perpetual,842,1378.76%,165.45,64d,64d
ETHUSDT Perpetual,194,1324.05%,3972.17,1y 57d 1h 27m,1y 57d 1h 27m
DOGEUSDT Perpetual,72,1025.57%,178.45,1y 2d 16h 31m,1y 2d 16h 31m
CHZUSDT Perpetual,17,959.78%,2450.82,1y 30d 15h 27m,1y 30d 15h 27m
ETHUSDT Perpetual,8,893.58%,2207.15,1y 56d 7h 39m,1y 56d 7h 39m
TRXUSDT Perpetual,51,884.15%,185.67,157d 1h 14m,157d 1h 14m
BAKEUSDT Perpetual,17,877.34%,87.73,50d 16h 11m,50d 16h 11m
ALICEUSDT Perpetual,11,819.16%,737.25,351d 1h 49m,351d 1h 49m
ANKRUSDT Perpetual,11,775.91%,77.59,322d 10h 48m,322d 10h 48m
UNFIUSDT Perpetual,65,770.30%,154.06,30d 21h 24m,30d 21h 24m
ETHUSDT Perpetual,0,769.15%,2092.10,1y 55d 16h 40m,1y 55d 16h 40m
XMRUSDT Perpetual,7,738.81%,4432.89,160d 3h 25m,160d 3h 25m
XMRUSDT Perpetual,0,643.30%,1286.60,1y 26d 19h 44m,1y 26d 19h 44m
BTCUSDT Perpetual,36,640.73%,44.85,1y 34d 9h 11m,1y 34d 9h 11m
MATICUSDT Perpetual,1,609.12%,41.97,44d 12h 20m,44d 12h 20m
API3USDT Perpetual,19,600.03%,120.01,39d 13h 45m,39d 13h 45m
UNIUSDT Perpetual,0,529.99%,1658.88,1y 29d 15h 13m,1y 29d 15h 13m
BTCUSDT Perpetual,5,510.43%,137.82,23d 7h 20m,23d 7h 20m
BTCUSDT Perpetual,10,509.20%,137.48,23d 7h 20m,23d 7h 20m
CRVUSDT Perpetual,0,502.72%,235.28,32d 17h 11m,32d 17h 11m
GMTUSDT Perpetual,8,471.89%,28.31,18d 21h 9m,18d 21h 9m
BTCUSDT Perpetual,4,447.13%,223.57,1y 88d 12h 21m,1y 88d 12h 21m
LTCUSDT Perpetual,1,444.08%,1327.81,1y 29d 15h 11m,1y 29d 15h 11m
PEOPLEUSDT Perpetual,10,414.67%,34.29,44d 19h 8m,44d 19h 8m
ZECUSDT Perpetual,0,411.93%,205.97,141d 3h 40m,141d 3h 40m
KNCUSDT Perpetual,3,402.36%,402.37,23d 7h 4m,23d 7h 4m
BTCUSDT Perpetual,7,385.66%,255.77,31d 7h 39m,31d 7h 39m
BTCUSDT Perpetual,1,379.86%,40.42,21d 1h 11m,21d 1h 11m
ZRXUSDT Perpetual,8,370.72%,18.54,17d 11h 27m,17d 11h 27m
ADAUSDT Perpetual,1,365.47%,24.63,64d 2h 10m,64d 2h 10m
KNCUSDT Perpetual,0,364.47%,911.19,1y 71d 46m,1y 71d 46m
LTCUSDT Perpetual,0,360.53%,93.27,247d 10h 34m,247d 10h 34m
LINKUSDT Perpetual,1,357.39%,288.78,63d 18h 9m,63d 18h 9m
BLZUSDT Perpetual,0,351.58%,105.47,155d 14h 59m,155d 14h 59m
ETHUSDT Perpetual,0,332.76%,29.95,20d 17h 46m,20d 17h 46m
EOSUSDT Perpetual,0,327.63%,655.26,32d 6h 52m,32d 6h 52m
APEUSDT Perpetual,0,327.11%,32.71,16d 23h 52m,16d 23h 52m
ETHUSDT Perpetual,2,324.44%,51.91,20d 9m,20d 9m
XEMUSDT Perpetual,27,323.43%,64.69,12d 3h 52m,12d 3h 52m
TRXUSDT Perpetual,2,318.98%,408.30,178d 22h 53m,178d 22h 53m
TRXUSDT Perpetual,0,312.97%,156.49,104d 15h 41m,104d 15h 41m
EOSUSDT Perpetual,2,311.10%,93.33,16d 15h 27m,16d 15h 27m
ARUSDT Perpetual,0,310.44%,279.40,141d 3h 44m,141d 3h 44m
SNXUSDT Perpetual,47,308.35%,18.75,24d 10h 6m,24d 10h 6m
AVAXUSDT Perpetual,0,307.43%,676.35,239d 13h 38m,239d 13h 38m
1000SHIBUSDT Perpetual,5,302.63%,30.26,20d 12h 13m,20d 12h 13m
ETHBUSD Perpetual,2,297.89%,5.51,19d 6h 18m,19d 6h 18m
GMTUSDT Perpetual,7,297.35%,446.03,15d 18h 27m,15d 18h 27m
SOLUSDT Perpetual,3,295.40%,24.43,27d 12h 55m,27d 12h 55m
ETHUSDT Perpetual,10,287.15%,40.98,31d 19h 30m,31d 19h 30m
TRBUSDT Perpetual,5,286.38%,147.34,34d 15h 35m,34d 15h 35m
UNIUSDT Perpetual,0,285.90%,48.60,61d 21h 51m,61d 21h 51m
DOTUSDT Perpetual,0,278.46%,14.68,29d 19h 15m,29d 19h 15m
ALPHAUSDT Perpetual,1,276.63%,7.47,23d 19h 40m,23d 19h 40m
TLMBUSD Perpetual,1,273.24%,409.86,29d 1h 25m,29d 1h 25m
JASMYUSDT Perpetual,0,273.17%,13.11,31d 11h 37m,31d 11h 37m
AXSUSDT Perpetual,2,267.34%,140.52,25d 7h 37m,25d 7h 37m
KSMUSDT Perpetual,0,266.27%,447.35,33d 12h 58m,33d 12h 58m
DOTUSDT Perpetual,2,265.95%,803.18,64d 17h 15m,64d 17h 15m
BTCBUSD Perpetual,16,263.53%,21.53,26d 22h 38m,26d 22h 38m
LINKUSDT Perpetual,0,259.41%,1297.06,66d 3h 54m,66d 3h 54m
1000SHIBUSDT Perpetual,19,258.29%,20.66,22d 2h 54m,22d 2h 54m
MASKUSDT Perpetual,0,252.45%,504.92,24d 5h,24d 5h
APEBUSD Perpetual,1,251.94%,4.91,19d 6h 20m,19d 6h 20m
1000XECUSDT Perpetual,1,251.93%,12.60,22d 2h 48m,22d 2h 48m
IOSTUSDT Perpetual,2,251.89%,14.11,31d 12h 44m,31d 12h 44m
SUSHIUSDT Perpetual,1,249.81%,89.93,53d 23h 55m,53d 23h 55m
ATOMUSDT Perpetual,0,246.11%,83.68,234d 4m,234d 4m
BTSUSDT Perpetual,1,244.86%,247.31,54d 6h 42m,54d 6h 42m
BNBUSDT Perpetual,0,242.69%,606.73,1y 79d 23h 19m,1y 79d 23h 19m
ANCBUSD Perpetual,5,238.84%,71.65,25d 9h 15m,25d 9h 15m
MANAUSDT Perpetual,1,233.73%,46.75,34d 17h 4m,34d 17h 4m
SANDUSDT Perpetual,1,230.92%,69.28,46d 12h 53m,46d 12h 53m
ETHUSDT Perpetual,1,228.55%,27.06,31d 6h 30m,31d 6h 30m
ANTUSDT Perpetual,0,227.22%,34.08,29d 24m,29d 24m
BTCUSDT Perpetual,1,224.24%,515.77,18d 17h 37m,18d 17h 37m
AVAXUSDT Perpetual,1,222.21%,215.55,48d 21h 39m,48d 21h 39m
