cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,546,1483.53%,4450.59,1y 63d 5h 8m,1y 63d 5h 8m
ETHUSDT Perpetual,251,1444.69%,4334.10,1y 63d 5h 29m,1y 63d 5h 29m
ADAUSDT Perpetual,1111,1344.20%,161.30,70d 4h 2m,70d 4h 2m
ETHUSDT Perpetual,0,1159.38%,231.88,35d 11h 40m,35d 11h 40m
ETHUSDT Perpetual,13,1093.99%,2702.18,1y 62d 11h 41m,1y 62d 11h 41m
BAKEUSDT Perpetual,53,1048.99%,104.90,56d 20h 14m,56d 20h 14m
DOGEUSDT Perpetual,94,1029.23%,179.09,1y 8d 20h 33m,1y 8d 20h 33m
CHZUSDT Perpetual,24,974.45%,2488.28,1y 36d 19h 29m,1y 36d 19h 29m
ETHUSDT Perpetual,0,938.98%,2554.05,1y 61d 20h 42m,1y 61d 20h 42m
TRXUSDT Perpetual,56,893.29%,187.59,163d 5h 16m,163d 5h 16m
ALICEUSDT Perpetual,15,819.16%,737.25,357d 5h 51m,357d 5h 51m
UNFIUSDT Perpetual,95,816.22%,163.24,37d 1h 27m,37d 1h 27m
BNBUSDT Perpetual,546,1483.53%,4450.59,1y 63d 5h 8m,1y 63d 5h 8m
ETHUSDT Perpetual,251,1444.69%,4334.10,1y 63d 5h 29m,1y 63d 5h 29m
ADAUSDT Perpetual,1111,1344.20%,161.30,70d 4h 2m,70d 4h 2m
ETHUSDT Perpetual,0,1159.38%,231.88,35d 11h 40m,35d 11h 40m
ETHUSDT Perpetual,13,1093.99%,2702.18,1y 62d 11h 41m,1y 62d 11h 41m
BAKEUSDT Perpetual,53,1048.99%,104.90,56d 20h 14m,56d 20h 14m
DOGEUSDT Perpetual,94,1029.23%,179.09,1y 8d 20h 33m,1y 8d 20h 33m
CHZUSDT Perpetual,24,974.45%,2488.28,1y 36d 19h 29m,1y 36d 19h 29m
ETHUSDT Perpetual,0,938.98%,2554.05,1y 61d 20h 42m,1y 61d 20h 42m
TRXUSDT Perpetual,56,893.29%,187.59,163d 5h 16m,163d 5h 16m
ALICEUSDT Perpetual,15,819.16%,737.25,357d 5h 51m,357d 5h 51m
UNFIUSDT Perpetual,95,816.22%,163.24,37d 1h 27m,37d 1h 27m
EOSUSDT Perpetual,4,459.60%,137.88,22d 19h 30m,22d 19h 30m
ZECUSDT Perpetual,0,428.51%,214.26,147d 7h 42m,147d 7h 42m
DOTUSDT Perpetual,0,425.45%,22.42,35d 23h 17m,35d 23h 17m
DOTUSDT Perpetual,2,408.55%,1233.85,70d 21h 17m,70d 21h 17m
EOSUSDT Perpetual,0,406.03%,812.08,38d 10h 55m,38d 10h 55m
LINKUSDT Perpetual,1,405.98%,328.04,69d 22h 12m,69d 22h 12m
DOTUSDT Perpetual,0,400.26%,61.04,28d 17h 12m,28d 17h 12m
ADAUSDT Perpetual,3,387.69%,26.13,70d 6h 12m,70d 6h 12m
TRBUSDT Perpetual,5,385.25%,198.22,40d 19h 38m,40d 19h 38m
BLZUSDT Perpetual,0,381.95%,114.59,161d 19h 1m,161d 19h 1m
SNXUSDT Perpetual,69,378.68%,23.02,30d 14h 8m,30d 14h 8m
KNCUSDT Perpetual,0,365.02%,912.57,1y 77d 4h 49m,1y 77d 4h 49m
LTCUSDT Perpetual,2,360.53%,93.27,253d 14h 37m,253d 14h 37m
ANTUSDT Perpetual,0,348.86%,52.33,35d 4h 26m,35d 4h 26m
SANDUSDT Perpetual,1,342.99%,102.90,52d 16h 55m,52d 16h 55m
YFIUSDT Perpetual,1,341.89%,51.28,26d 5h 17m,26d 5h 17m
TRXUSDT Perpetual,2,324.35%,415.17,185d 2h 55m,185d 2h 55m
MANAUSDT Perpetual,1,323.72%,64.75,40d 21h 6m,40d 21h 6m
MASKUSDT Perpetual,0,322.23%,644.48,30d 9h 3m,30d 9h 3m
THETAUSDT Perpetual,0,322.07%,80.52,20d 1h 21m,20d 1h 21m
LTCUSDT Perpetual,0,316.49%,181.35,70d 20h 53m,70d 20h 53m
TRXUSDT Perpetual,0,316.21%,158.11,110d 19h 43m,110d 19h 43m
SANDUSDT Perpetual,0,312.66%,26.58,56d 14h 30m,56d 14h 30m
JASMYUSDT Perpetual,0,311.07%,14.93,37d 15h 39m,37d 15h 39m
LINKUSDT Perpetual,1,308.50%,1542.54,72d 7h 56m,72d 7h 56m
ARUSDT Perpetual,0,308.26%,277.43,147d 7h 46m,147d 7h 46m
AVAXUSDT Perpetual,0,307.43%,676.35,245d 17h 40m,245d 17h 40m
TLMBUSD Perpetual,2,306.98%,460.47,35d 5h 27m,35d 5h 27m
SOLUSDT Perpetual,3,295.40%,24.43,33d 16h 58m,33d 16h 58m
FTMBUSD Perpetual,1,295.09%,32.46,43d 10h 13m,43d 10h 13m
LINKUSDT Perpetual,1,290.29%,19.36,20d 6h 48m,20d 6h 48m
KSMUSDT Perpetual,0,287.32%,597.63,70d 21h 2m,70d 21h 2m
UNIUSDT Perpetual,0,285.90%,48.60,68d 1h 53m,68d 1h 53m
BTSUSDT Perpetual,1,284.48%,287.33,60d 10h 44m,60d 10h 44m
APEUSDT Perpetual,0,282.85%,141.43,65d 1h 36m,65d 1h 36m
ADAUSDT Perpetual,2,281.58%,3660.63,49d 13h 59m,49d 13h 59m
KSMUSDT Perpetual,0,281.30%,472.59,39d 17h,39d 17h
ADAUSDT Perpetual,0,278.97%,69.74,21d 10h 25m,21d 10h 25m
IOSTUSDT Perpetual,2,273.50%,15.32,37d 16h 46m,37d 16h 46m
ATOMUSDT Perpetual,0,273.17%,92.88,240d 4h 7m,240d 4h 7m
ETCUSDT Perpetual,1,272.80%,1227.61,81d 5h 48m,81d 5h 48m
LUNA2BUSD Perpetual,1,269.95%,296.95,37d 2h 5m,37d 2h 5m
XRPUSDT Perpetual,3,269.95%,53.99,41d 22h 2m,41d 22h 2m
SUSHIUSDT Perpetual,1,267.16%,96.18,60d 3h 57m,60d 3h 57m
AVAXUSDT Perpetual,1,260.79%,252.97,55d 1h 41m,55d 1h 41m
ANCBUSD Perpetual,5,259.94%,77.98,31d 13h 17m,31d 13h 17m
API3USDT Perpetual,0,254.76%,31.59,21d 19h 26m,21d 19h 26m
1000SHIBUSDT Perpetual,0,252.87%,7.59,26d 2h 9m,26d 2h 9m
