cryptoPair,copyPopularity,roi,pnl,runningTime,direction
XEMUSDT Perpetual,28,296.06%,59.21,12d 18h 52m,12d 18h 52m
SOLUSDT Perpetual,3,295.40%,24.43,28d 3h 55m,28d 3h 55m
ALPHAUSDT Perpetual,1,294.98%,7.96,24d 10h 40m,24d 10h 40m
SNXUSDT Perpetual,47,293.18%,17.83,25d 1h 6m,25d 1h 6m
DOTUSDT Perpetual,2,289.47%,874.22,65d 8h 15m,65d 8h 15m
UNIUSDT Perpetual,0,285.90%,48.60,62d 12h 51m,62d 12h 51m
JASMYUSDT Perpetual,0,279.07%,13.40,32d 2h 37m,32d 2h 37m
TLMBUSD Perpetual,1,278.47%,417.71,29d 16h 25m,29d 16h 25m
ANTUSDT Perpetual,0,278.35%,41.75,29d 15h 24m,29d 15h 24m
KSMUSDT Perpetual,0,274.78%,461.63,34d 3h 57m,34d 3h 57m
AXSUSDT Perpetual,2,269.88%,141.85,25d 22h 37m,25d 22h 37m
LINKUSDT Perpetual,0,263.29%,1316.50,66d 18h 54m,66d 18h 54m
ETHUSDT Perpetual,10,257.81%,36.79,32d 10h 29m,32d 10h 29m
BTSUSDT Perpetual,1,257.76%,260.34,54d 21h 42m,54d 21h 42m
1000XECUSDT Perpetual,1,257.24%,12.86,22d 17h 48m,22d 17h 48m
IOSTUSDT Perpetual,2,254.59%,14.26,32d 3h 44m,32d 3h 44m
APEBUSD Perpetual,1,254.40%,4.96,19d 21h 20m,19d 21h 20m
MASKUSDT Perpetual,0,253.19%,506.39,24d 20h,24d 20h
ATOMUSDT Perpetual,0,251.97%,85.67,234d 15h 4m,234d 15h 4m
SUSHIUSDT Perpetual,1,250.04%,90.02,54d 14h 55m,54d 14h 55m
BTCBUSD Perpetual,17,249.82%,20.41,27d 13h 38m,27d 13h 38m
BTCUSDT Perpetual,1,248.67%,571.95,19d 8h 37m,19d 8h 37m
1000SHIBUSDT Perpetual,19,243.81%,19.51,22d 17h 54m,22d 17h 54m
BNBUSDT Perpetual,0,243.14%,607.86,1y 80d 14h 19m,1y 80d 14h 19m
DOTUSDT Perpetual,0,239.43%,36.51,23d 4h 10m,23d 4h 10m
MANAUSDT Perpetual,1,239.12%,47.83,35d 8h 4m,35d 8h 4m
ANCBUSD Perpetual,5,238.26%,71.48,26d 15m,26d 15m
SANDUSDT Perpetual,1,237.06%,71.12,47d 3h 53m,47d 3h 53m
LINKUSDT Perpetual,0,231.24%,126.40,23d 3h 48m,23d 3h 48m
ETHUSDT Perpetual,1,228.66%,27.07,31d 21h 30m,31d 21h 30m
SOLBUSD Perpetual,2,227.19%,1135.98,35d 10h 58m,35d 10h 58m
UNFIUSDT Perpetual,0,222.51%,22.25,16d 5h 41m,16d 5h 41m
NEARUSDT Perpetual,2,221.11%,115.91,25d 23h 12m,25d 23h 12m
AVAXUSDT Perpetual,1,221.08%,214.45,49d 12h 39m,49d 12h 39m
LINKUSDT Perpetual,1,220.26%,14.69,14d 17h 46m,14d 17h 46m
API3USDT Perpetual,0,219.57%,27.23,16d 6h 24m,16d 6h 24m
SANDUSDT Perpetual,0,218.88%,18.60,51d 1h 27m,51d 1h 27m
MATICUSDT Perpetual,1,218.43%,34.95,52d 10h 12m,52d 10h 12m
GMTUSDT Perpetual,6,218.03%,8.70,32d 17h 13m,32d 17h 13m
BTCUSDT Perpetual,2,214.02%,161.18,17d 22h 38m,17d 22h 38m
THETAUSDT Perpetual,0,213.47%,53.37,14d 12h 19m,14d 12h 19m
PEOPLEUSDT Perpetual,0,213.29%,1066.50,49d 9h 47m,49d 9h 47m
YFIUSDT Perpetual,0,212.67%,31.90,20d 16h 15m,20d 16h 15m
ADAUSDT Perpetual,0,212.64%,35.34,167d 23h 37m,167d 23h 37m
ZILUSDT Perpetual,0,211.16%,2.32,95d 22h 22m,95d 22h 22m
MATICUSDT Perpetual,2,210.63%,105.32,51d 11h 7m,51d 11h 7m
LTCUSDT Perpetual,0,207.49%,118.89,65d 7h 51m,65d 7h 51m
BTCBUSD Perpetual,1,205.89%,144.13,23d 22h 28m,23d 22h 28m
ATOMUSDT Perpetual,0,205.41%,330.72,63d 23h 49m,63d 23h 49m
AVAXUSDT Perpetual,0,204.66%,116.33,25d 22h 37m,25d 22h 37m
BTCBUSD Perpetual,1,202.52%,141.77,23d 22h 27m,23d 22h 27m
GMTUSDT Perpetual,0,202.46%,1012.33,17d 3h 5m,17d 3h 5m
HNTUSDT Perpetual,1,202.15%,42.45,36d 23h 32m,36d 23h 32m
STORJUSDT Perpetual,0,200.42%,60.13,25d 12h 30m,25d 12h 30m
LITUSDT Perpetual,2,200.09%,1000.43,25d 4h 40m,25d 4h 40m
CRVUSDT Perpetual,0,199.58%,187.37,63d 23h 59m,63d 23h 59m
XRPUSDT Perpetual,17,197.19%,24648.90,1y 54d 5h 17m,1y 54d 5h 17m
IOTXUSDT Perpetual,0,193.72%,13.85,31d 7h 31m,31d 7h 31m
1000LUNCBUSD Perpetual,0,192.37%,91.86,15d 16h 49m,15d 16h 49m
BTCBUSD Perpetual,0,192.07%,960.39,19d 13h 4m,19d 13h 4m
UNIUSDT Perpetual,0,191.73%,519.59,1y 56d 7h 37m,1y 56d 7h 37m
SNXUSDT Perpetual,0,191.47%,56.66,17d 13h 15m,17d 13h 15m
BTCUSDT Perpetual,0,189.55%,15.83,4d 16h 1m,4d 16h 1m
XRPUSDT Perpetual,2,188.48%,11.52,32d 11h 8m,32d 11h 8m
LITUSDT Perpetual,0,187.32%,56.20,26d 21h 39m,26d 21h 39m
LUNA2BUSD Perpetual,1,186.90%,205.59,31d 13h 3m,31d 13h 3m
XRPUSDT Perpetual,1,186.87%,1.85,27d 23h 33m,27d 23h 33m
ETHUSDT Perpetual,1,186.72%,186.72,24d 3h 41m,24d 3h 41m
1000LUNCBUSD Perpetual,27,186.08%,30.05,14d 1h 2m,14d 1h 2m
LTCUSDT Perpetual,0,185.83%,661.57,1y 42d 10h 48m,1y 42d 10h 48m
THETAUSDT Perpetual,0,185.30%,186.23,30d 14h 29m,30d 14h 29m
LINKUSDT Perpetual,0,183.28%,73.31,26d 20h 27m,26d 20h 27m
ETHUSDT Perpetual,1,183.16%,5.22,21d 5h 45m,21d 5h 45m
ETHUSDT Perpetual,0,181.89%,181.90,26d 36m,26d 36m
BATUSDT Perpetual,0,179.48%,21.54,28d 9h 27m,28d 9h 27m
BTCUSDT Perpetual,2,178.57%,150.18,9d 3h 40m,9d 3h 40m
ADAUSDT Perpetual,2,177.92%,2312.97,44d 57m,44d 57m
SNXUSDT Perpetual,0,177.53%,26.63,25d 7h 55m,25d 7h 55m
KSMUSDT Perpetual,0,174.61%,363.21,65d 8h,65d 8h
LITUSDT Perpetual,0,174.32%,31.69,26d 15h 13m,26d 15h 13m
BTCUSDT Perpetual,0,173.81%,695.27,23d 19h 12m,23d 19h 12m
SANDUSDT Perpetual,0,173.16%,259.75,14d 19h 16m,14d 19h 16m
CHZUSDT Perpetual,0,172.76%,17.28,22d 16h 10m,22d 16h 10m
CVCUSDT Perpetual,0,170.92%,42.73,31d 14h 36m,31d 14h 36m
LINKUSDT Perpetual,1,169.82%,25.52,13d 11h 40m,13d 11h 40m
ADAUSDT Perpetual,0,169.62%,42.41,15d 21h 22m,15d 21h 22m
SANDUSDT Perpetual,0,166.16%,83.08,54d 3h 13m,54d 3h 13m
LUNA2BUSD Perpetual,4,165.58%,248.38,29d 20h 23m,29d 20h 23m
DOGEUSDT Perpetual,1,165.44%,133.22,33d 20h 23m,33d 20h 23m
BNBBUSD Perpetual,19,165.10%,11.79,32d 11h 43m,32d 11h 43m
UNFIUSDT Perpetual,2,164.82%,32.97,12d 6h 40m,12d 6h 40m
BNBBUSD Perpetual,7,164.47%,2118.47,64d 8h 41m,64d 8h 41m
XRPBUSD Perpetual,5,164.14%,6.57,196d 19h 45m,196d 19h 45m
TRXUSDT Perpetual,0,163.49%,237.07,122d 6h 52m,122d 6h 52m
CRVUSDT Perpetual,0,163.32%,40.83,49d 5h 45m,49d 5h 45m
MATICUSDT Perpetual,0,162.70%,31.27,42d 23h 35m,42d 23h 35m
BTCUSDT Perpetual,0,162.47%,24.37,17d 13h 35m,17d 13h 35m
XRPUSDT Perpetual,1,162.46%,32.49,36d 8h 59m,36d 8h 59m
KAVAUSDT Perpetual,9,160.15%,5.93,11d 18h 15m,11d 18h 15m
1000LUNCBUSD Perpetual,6,159.38%,15938.68,17d 13h 27m,17d 13h 27m
ADABUSD Perpetual,0,158.63%,2043.25,63d 6h 33m,63d 6h 33m
DOGEUSDT Perpetual,0,157.84%,22.73,50d 12h 14m,50d 12h 14m
OGNUSDT Perpetual,0,157.71%,27.60,17d 4h 35m,17d 4h 35m
STORJUSDT Perpetual,0,156.52%,4.70,12d 7h 6m,12d 7h 6m
1000SHIBUSDT Perpetual,0,156.24%,20.37,21d 9h 41m,21d 9h 41m
ADAUSDT Perpetual,12,155.90%,31.18,9d 1h 35m,9d 1h 35m
MATICUSDT Perpetual,0,155.41%,73.05,42d 12h 42m,42d 12h 42m
APEBUSD Perpetual,0,155.21%,128.97,15d 14h 57m,15d 14h 57m
BTCBUSD Perpetual,7,155.13%,221.84,26d 23h 20m,26d 23h 20m
XRPUSDT Perpetual,0,155.11%,7.76,26d 10h 5m,26d 10h 5m
ETHUSDT Perpetual,0,154.17%,71.84,32d 20m,32d 20m
CHZUSDT Perpetual,0,153.68%,80.47,21d 4h 1m,21d 4h 1m
ADAUSDT Perpetual,0,151.22%,9.07,14d 15h 42m,14d 15h 42m
CHZUSDT Perpetual,0,151.04%,57.46,57d 19h 9m,57d 19h 9m
LITUSDT Perpetual,0,150.25%,375.65,27d 13h 53m,27d 13h 53m
SOLUSDT Perpetual,0,149.66%,74.83,26d 21h 41m,26d 21h 41m
APEUSDT Perpetual,0,149.18%,16.41,18d 21h 56m,18d 21h 56m
PEOPLEUSDT Perpetual,0,149.17%,32.27,25d 1h 36m,25d 1h 36m
ZENUSDT Perpetual,0,148.96%,394.76,1y 65d 15h 28m,1y 65d 15h 28m
ETHBUSD Perpetual,0,148.42%,29.69,18d 4h 55m,18d 4h 55m
REEFUSDT Perpetual,0,148.27%,20.76,53d 11h 24m,53d 11h 24m
SOLUSDT Perpetual,1,145.44%,218.17,14d 17h 25m,14d 17h 25m
ETHBUSD Perpetual,3,145.42%,18.98,28d 15h 27m,28d 15h 27m
WAVESUSDT Perpetual,0,143.95%,719.79,27d 9h 13m,27d 9h 13m
1000LUNCBUSD Perpetual,0,142.83%,14283.82,17d 13h 39m,17d 13h 39m
SNXUSDT Perpetual,0,142.37%,31.32,16d 20h 37m,16d 20h 37m
WAVESUSDT Perpetual,0,141.94%,141.94,62d 23h 37m,62d 23h 37m
LUNA2BUSD Perpetual,2,141.15%,6.20,34d 15h 25m,34d 15h 25m
TLMBUSD Perpetual,0,140.33%,35.08,35d 12h 29m,35d 12h 29m
ALGOUSDT Perpetual,1,139.41%,90.62,34d 7h 52m,34d 7h 52m
XRPUSDT Perpetual,0,138.76%,43.71,1y 43d 16h 21m,1y 43d 16h 21m
MTLUSDT Perpetual,0,138.42%,41.53,25d 17h 42m,25d 17h 42m
1000SHIBUSDT Perpetual,1,138.16%,34.54,24d 5h 25m,24d 5h 25m
LINAUSDT Perpetual,0,137.51%,618.80,44d 6h 54m,44d 6h 54m
TLMBUSD Perpetual,0,137.36%,33.52,17d 17h 34m,17d 17h 34m
1000SHIBUSDT Perpetual,0,137.29%,10297.10,19d 19h 35m,19d 19h 35m
AVAXBUSD Perpetual,0,136.68%,410.07,19d 8h 13m,19d 8h 13m
DOTUSDT Perpetual,0,136.52%,6.54,9d 13h 2m,9d 13h 2m
BTCUSDT Perpetual,0,136.37%,6.82,17d 16h 14m,17d 16h 14m
AUDIOUSDT Perpetual,4,136.33%,27.27,22d 2h 1m,22d 2h 1m
TLMBUSD Perpetual,0,135.92%,135.93,15d 10h 57m,15d 10h 57m
UNFIUSDT Perpetual,0,135.82%,5.43,11d 21h 16m,11d 21h 16m
1000SHIBUSDT Perpetual,0,135.73%,137.23,24d 2h 57m,24d 2h 57m
ETHUSDT Perpetual,0,135.28%,20.28,8d 8h 1m,8d 8h 1m
ANCBUSD Perpetual,2,135.22%,13522.79,25d 18h 51m,25d 18h 51m
ETHUSDT Perpetual,0,134.89%,14.84,30d 10h 15m,30d 10h 15m
ETHUSDT Perpetual,0,134.03%,268.08,16d 6h 14m,16d 6h 14m
DOTUSDT Perpetual,0,133.81%,98.83,30d 17h 10m,30d 17h 10m
DODOBUSD Perpetual,0,133.53%,16.80,17d 17h 32m,17d 17h 32m
AXSUSDT Perpetual,0,132.96%,186.15,29d 19h 46m,29d 19h 46m
LINKUSDT Perpetual,1,132.94%,7.60,9d 13h 3m,9d 13h 3m
ADAUSDT Perpetual,0,132.65%,27.14,30d 8h 22m,30d 8h 22m
XRPUSDT Perpetual,1,132.48%,66.24,14d 21h 29m,14d 21h 29m
SOLBUSD Perpetual,0,132.30%,1190.75,20d 22h 12m,20d 22h 12m
ANTUSDT Perpetual,0,132.15%,9.25,29d 7h 9m,29d 7h 9m
SOLUSDT Perpetual,0,131.50%,21.90,19d 1h 35m,19d 1h 35m
ETHBUSD Perpetual,0,131.37%,262.75,26d 40m,26d 40m
BNBUSDT Perpetual,0,130.94%,6.81,22d 20h 11m,22d 20h 11m
RVNUSDT Perpetual,0,130.90%,13.09,28d 23h 29m,28d 23h 29m
PEOPLEUSDT Perpetual,6,130.87%,2617.49,18d 5h 32m,18d 5h 32m
DODOBUSD Perpetual,0,130.10%,1301.01,32d 13h 22m,32d 13h 22m
FTMBUSD Perpetual,0,130.08%,14.31,37d 21h 11m,37d 21h 11m
1000SHIBUSDT Perpetual,0,129.78%,13.54,46d 3h 33m,46d 3h 33m
GMTBUSD Perpetual,3,129.71%,2.72,21d 10h 42m,21d 10h 42m
PEOPLEUSDT Perpetual,0,129.66%,259.33,33d 18h 13m,33d 18h 13m
SKLUSDT Perpetual,0,129.38%,45.29,31d 23h 25m,31d 23h 25m
ETHUSDT Perpetual,0,128.85%,65.72,22d 10h 53m,22d 10h 53m
SOLBUSD Perpetual,0,128.81%,128.82,29d 1h 7m,29d 1h 7m
MATICUSDT Perpetual,0,127.88%,6.39,1y 52d 2h 40m,1y 52d 2h 40m
LTCUSDT Perpetual,0,127.67%,854.14,62d 6h 6m,62d 6h 6m
CELRUSDT Perpetual,0,127.44%,191.17,14d 11h 47m,14d 11h 47m
TRXUSDT Perpetual,0,127.22%,253.18,65d 8h 49m,65d 8h 49m
BTCBUSD Perpetual,0,126.97%,95.44,31d 22h 22m,31d 22h 22m
SOLBUSD Perpetual,0,126.81%,122.69,41d 5h 55m,41d 5h 55m
ETHUSDT Perpetual,0,126.80%,634.02,21d 8h 57m,21d 8h 57m
APEBUSD Perpetual,0,126.36%,14.67,14d 2h 4m,14d 2h 4m
WAVESUSDT Perpetual,0,126.27%,75.77,26d 3h 55m,26d 3h 55m
BTCBUSD Perpetual,0,126.26%,252.54,26d 44m,26d 44m
DOTUSDT Perpetual,0,125.43%,65.23,21d 21h 58m,21d 21h 58m
DODOBUSD Perpetual,2,124.98%,12498.89,48d 13h 52m,48d 13h 52m
ETHBUSD Perpetual,1,124.84%,207.24,30d 12h 14m,30d 12h 14m
BTCBUSD Perpetual,0,124.55%,1245.53,25d 4h 54m,25d 4h 54m
PEOPLEUSDT Perpetual,1,123.85%,248.48,54d 5h 53m,54d 5h 53m
BNBUSDT Perpetual,3,123.74%,43.09,32d 27m,32d 27m
STMXUSDT Perpetual,0,123.60%,123.61,14d 18h 36m,14d 18h 36m
WAVESUSDT Perpetual,0,123.49%,61.75,46d 6h 3m,46d 6h 3m
XMRUSDT Perpetual,0,123.37%,180.13,122d 6h 56m,122d 6h 56m
ALICEUSDT Perpetual,0,122.94%,614.72,64d 8h,64d 8h
1000SHIBUSDT Perpetual,0,122.77%,3.68,20d 13h 6m,20d 13h 6m
ETHUSDT Perpetual,0,122.16%,309.39,24d 12h 15m,24d 12h 15m
GTCUSDT Perpetual,0,121.77%,852.42,48d 13h 52m,48d 13h 52m
SNXUSDT Perpetual,0,121.42%,30.19,11d 45m,11d 45m
ETCUSDT Perpetual,0,121.23%,178.21,122d 6h 54m,122d 6h 54m
BTCUSDT Perpetual,0,121.22%,25.18,25d 5h 12m,25d 5h 12m
BTCBUSD Perpetual,0,120.38%,173.36,28d 6h 55m,28d 6h 55m
ADABUSD Perpetual,0,120.19%,20.43,62d 12h 31m,62d 12h 31m
CVCUSDT Perpetual,0,120.18%,18.03,140d 5h 24m,140d 5h 24m
BNXUSDT Perpetual,5,119.70%,8977.86,32d 4h 43m,32d 4h 43m
BTCUSDT Perpetual,0,119.53%,143.44,32d 5h 21m,32d 5h 21m
UNFIUSDT Perpetual,0,119.42%,238.84,29d 1h 50m,29d 1h 50m
ADAUSDT Perpetual,0,119.30%,35.79,1y 59d 14h 47m,1y 59d 14h 47m
1000LUNCBUSD Perpetual,0,119.02%,17.85,8d 10h 34m,8d 10h 34m
PEOPLEUSDT Perpetual,0,118.55%,23.71,24d 3h 41m,24d 3h 41m
AAVEUSDT Perpetual,0,117.99%,14749.97,1y 46d 8h 28m,1y 46d 8h 28m
SRMUSDT Perpetual,2,117.78%,4.71,6d 4h 14m,6d 4h 14m
ATOMUSDT Perpetual,0,117.41%,547.68,30d 2h 44m,30d 2h 44m
LINKUSDT Perpetual,3,117.36%,52.82,5d 11h 17m,5d 11h 17m
BNBUSDT Perpetual,0,116.95%,3.51,47d 4h 2m,47d 4h 2m
ETHBUSD Perpetual,0,116.72%,22.18,17d 17h 58m,17d 17h 58m
GRTUSDT Perpetual,0,116.60%,46.64,49d 10h 2m,49d 10h 2m
SANDUSDT Perpetual,0,116.43%,582.19,32d 17h 40m,32d 17h 40m
BTCUSDT Perpetual,0,116.32%,407.15,21d 8h 16m,21d 8h 16m
ETHUSDT Perpetual,0,116.20%,677.46,34d 3h 29m,34d 3h 29m
AVAXBUSD Perpetual,0,116.01%,174.03,29d 16h 52m,29d 16h 52m
BTCUSDT Perpetual,1,115.08%,13.81,4d 6h 58m,4d 6h 58m
1000SHIBUSDT Perpetual,0,114.38%,11.52,23d 20h 51m,23d 20h 51m
ICPBUSD Perpetual,0,114.32%,1143.28,35d 10h 42m,35d 10h 42m
ETHBUSD Perpetual,0,114.09%,570.50,23d 9h 34m,23d 9h 34m
NEOUSDT Perpetual,0,114.05%,1425.66,65d 3h 53m,65d 3h 53m
1000LUNCBUSD Perpetual,0,113.70%,170.56,16h 53m,16h 53m
ICPBUSD Perpetual,0,113.40%,1417.53,35d 10h 29m,35d 10h 29m
1000SHIBUSDT Perpetual,0,112.95%,225.91,22d 17h 44m,22d 17h 44m
ETHUSDT Perpetual,0,112.55%,45.02,30d 5h 14m,30d 5h 14m
LTCUSDT Perpetual,0,112.45%,22.49,29d 5h 37m,29d 5h 37m
SRMUSDT Perpetual,0,112.01%,33.59,6d 7h 24m,6d 7h 24m
ADAUSDT Perpetual,0,111.83%,531.75,17d 16h 28m,17d 16h 28m
BTCBUSD Perpetual,0,111.59%,56.46,24d 1h 29m,24d 1h 29m
ETHUSDT Perpetual,0,111.35%,1503.23,27d 9h 58m,27d 9h 58m
ETHUSDT Perpetual,0,111.30%,1191.01,27d 9h 49m,27d 9h 49m
BNBUSDT Perpetual,0,111.27%,16.95,8d 9h 14m,8d 9h 14m
AXSUSDT Perpetual,0,111.26%,18.92,11d 4h 25m,11d 4h 25m
GALUSDT Perpetual,0,111.16%,166.74,16d 7h 29m,16d 7h 29m
GMTUSDT Perpetual,0,110.88%,80.94,54d 14h 49m,54d 14h 49m
ETHUSDT Perpetual,1,110.41%,11.14,32d 1h 11m,32d 1h 11m
XRPUSDT Perpetual,0,109.22%,1.64,20d 13h 38m,20d 13h 38m
ETHUSDT Perpetual,0,108.91%,16.25,30d 17h 45m,30d 17h 45m
BTCBUSD Perpetual,0,108.86%,1084.80,26d 17h 30m,26d 17h 30m
DOGEBUSD Perpetual,0,108.81%,15.77,174d 3h 4m,174d 3h 4m
SKLUSDT Perpetual,0,108.72%,11.96,6d 18h 25m,6d 18h 25m
ADAUSDT Perpetual,0,108.70%,19.59,28d 4h 37m,28d 4h 37m
DODOBUSD Perpetual,0,107.76%,377.16,34d 16h 50m,34d 16h 50m
LINKUSDT Perpetual,1,107.63%,5.38,9d 10h 2m,9d 10h 2m
MANAUSDT Perpetual,0,107.59%,29.01,62d 5h 55m,62d 5h 55m
ADABUSD Perpetual,1,107.44%,322.33,38d 1h 22m,38d 1h 22m
ADAUSDT Perpetual,1,107.08%,53.54,32d 12h 26m,32d 12h 26m
CELRUSDT Perpetual,0,106.65%,85.32,168d 17h 23m,168d 17h 23m
YFIUSDT Perpetual,0,106.38%,10.93,21d 4h 53m,21d 4h 53m
GALBUSD Perpetual,0,106.34%,265.86,30d 4h 41m,30d 4h 41m
BNBUSDT Perpetual,0,106.33%,106.33,22d 12h 56m,22d 12h 56m
GMTUSDT Perpetual,0,106.11%,75.34,19d 10h 9m,19d 10h 9m
BTCUSDT Perpetual,0,106.11%,265.29,18d 5h 46m,18d 5h 46m
BTCUSDT Perpetual,0,106.06%,53.03,16d 5h 29m,16d 5h 29m
ADAUSDT Perpetual,0,105.99%,65.54,26d 5h 56m,26d 5h 56m
WAVESUSDT Perpetual,0,105.53%,15.83,13d 21h 46m,13d 21h 46m
BTCUSDT Perpetual,0,105.51%,1371.72,27d 9h 51m,27d 9h 51m
BTCDOMUSDT Perpetual,0,105.33%,4.83,64d 11h 5m,64d 11h 5m
BTCUSDT Perpetual,0,105.24%,1473.50,27d 10h 2m,27d 10h 2m
CHZUSDT Perpetual,0,104.77%,8.38,4d 21h 22m,4d 21h 22m
1000SHIBUSDT Perpetual,0,104.70%,46.93,24d 6h 47m,24d 6h 47m
BTCUSDT Perpetual,0,104.06%,31.33,30d 8h 21m,30d 8h 21m
XRPUSDT Perpetual,0,103.76%,5.57,13d 4h 51m,13d 4h 51m
DOTBUSD Perpetual,0,103.61%,310.86,37d 2h 30m,37d 2h 30m
1INCHUSDT Perpetual,0,103.39%,51.98,25d 6h 27m,25d 6h 27m
ADAUSDT Perpetual,0,103.28%,1.11,12d 18h 45m,12d 18h 45m
ETHUSDT Perpetual,0,102.02%,1494.55,27d 1h 18m,27d 1h 18m
CHZUSDT Perpetual,0,101.78%,6.37,4d 12h 57m,4d 12h 57m
GALAUSDT Perpetual,0,101.60%,4.46,20d 6h 5m,20d 6h 5m
AVAXBUSD Perpetual,0,101.38%,15.21,30d 10h 50m,30d 10h 50m
ONEUSDT Perpetual,0,101.00%,11.11,6d 12h 21m,6d 12h 21m
SOLBUSD Perpetual,2,100.88%,53.49,26d 19h 54m,26d 19h 54m
DOGEUSDT Perpetual,0,100.83%,50.42,30d 19h 58m,30d 19h 58m
DOTUSDT Perpetual,0,100.48%,25.12,9d 20h 1m,9d 20h 1m
UNFIUSDT Perpetual,1,100.45%,100.45,13d 7h 54m,13d 7h 54m
LINKUSDT Perpetual,1,100.27%,501.37,67d 18h 30m,67d 18h 30m
ETHBUSD Perpetual,0,99.78%,3.99,18d 14h 51m,18d 14h 51m
ETHBUSD Perpetual,0,99.46%,18.90,16d 22h 9m,16d 22h 9m
XMRUSDT Perpetual,0,99.29%,992.99,262d 12h 19m,262d 12h 19m
EOSUSDT Perpetual,0,99.21%,14.88,32d 11h 19m,32d 11h 19m
