cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,440,1439.12%,4317.37,1y 58d 4h 6m,1y 58d 4h 6m
ADAUSDT Perpetual,886,1394.95%,167.39,65d 3h,65d 3h
ETHUSDT Perpetual,198,1320.66%,3961.99,1y 58d 4h 27m,1y 58d 4h 27m
DOGEUSDT Perpetual,72,1025.30%,178.40,1y 3d 19h 31m,1y 3d 19h 31m
CHZUSDT Perpetual,17,961.48%,2455.15,1y 31d 18h 27m,1y 31d 18h 27m
ETHUSDT Perpetual,9,887.60%,2192.39,1y 57d 10h 39m,1y 57d 10h 39m
TRXUSDT Perpetual,53,882.54%,185.34,158d 4h 14m,158d 4h 14m
BAKEUSDT Perpetual,19,867.75%,86.78,51d 19h 11m,51d 19h 11m
ALICEUSDT Perpetual,11,819.16%,737.25,352d 4h 49m,352d 4h 49m
UNFIUSDT Perpetual,68,789.88%,157.98,32d 24m,32d 24m
ANKRUSDT Perpetual,11,772.57%,77.26,323d 13h 48m,323d 13h 48m
ETHUSDT Perpetual,0,763.87%,2077.75,1y 56d 19h 39m,1y 56d 19h 39m
XMRUSDT Perpetual,7,746.30%,4477.84,161d 6h 25m,161d 6h 25m
XMRUSDT Perpetual,0,660.38%,1320.77,1y 27d 22h 43m,1y 27d 22h 43m
BTCUSDT Perpetual,36,640.73%,44.85,1y 35d 12h 11m,1y 35d 12h 11m
MATICUSDT Perpetual,2,624.28%,43.01,45d 15h 20m,45d 15h 20m
BTCUSDT Perpetual,15,527.40%,142.40,24d 10h 19m,24d 10h 19m
UNIUSDT Perpetual,0,527.18%,1650.09,1y 30d 18h 13m,1y 30d 18h 13m
BTCUSDT Perpetual,7,525.15%,141.79,24d 10h 20m,24d 10h 20m
CRVUSDT Perpetual,0,502.72%,235.28,33d 20h 11m,33d 20h 11m
BTCUSDT Perpetual,4,446.75%,223.38,1y 89d 15h 21m,1y 89d 15h 21m
LTCUSDT Perpetual,1,444.60%,1329.36,1y 30d 18h 11m,1y 30d 18h 11m
ZECUSDT Perpetual,0,425.85%,212.93,142d 6h 40m,142d 6h 40m
KNCUSDT Perpetual,4,413.70%,413.70,24d 10h 4m,24d 10h 4m
PEOPLEUSDT Perpetual,10,405.90%,33.57,45d 22h 8m,45d 22h 8m
BTCUSDT Perpetual,7,386.79%,256.52,32d 10h 39m,32d 10h 39m
ZRXUSDT Perpetual,9,383.67%,19.18,18d 14h 27m,18d 14h 27m
ADAUSDT Perpetual,1,363.22%,24.48,65d 5h 10m,65d 5h 10m
LTCUSDT Perpetual,0,360.53%,93.27,248d 13h 34m,248d 13h 34m
GMTUSDT Perpetual,13,357.78%,21.47,20d 9m,20d 9m
KNCUSDT Perpetual,0,356.61%,891.54,1y 72d 3h 46m,1y 72d 3h 46m
