cryptoPair,copyPopularity,roi,pnl,runningTime,direction
KNCUSDT Perpetual,0,345.05%,862.64,1y 69d 3h 46m,1y 69d 3h 46m
LINKUSDT Perpetual,1,340.04%,274.76,61d 21h 9m,61d 21h 9m
BAKEUSDT Perpetual,9,335.09%,344.78,19d 15h 9m,19d 15h 9m
BLZUSDT Perpetual,0,329.86%,98.96,153d 17h 59m,153d 17h 59m
ETHUSDT Perpetual,8,325.84%,46.50,29d 22h 29m,29d 22h 29m
TRXUSDT Perpetual,2,313.32%,401.05,177d 1h 53m,177d 1h 53m
TRXUSDT Perpetual,0,308.74%,154.37,102d 18h 41m,102d 18h 41m
AVAXUSDT Perpetual,0,307.43%,676.35,237d 16h 38m,237d 16h 38m
BTSUSDT Perpetual,0,304.05%,39.53,23d 5h 14m,23d 5h 14m
TRBUSDT Perpetual,5,301.30%,155.02,32d 18h 35m,32d 18h 35m
ETHBUSD Perpetual,16,295.75%,357.86,26d 22h 16m,26d 22h 16m
KNCUSDT Perpetual,3,295.27%,295.27,21d 10h 4m,21d 10h 4m
BTCUSDT Perpetual,7,293.53%,194.67,29d 10h 39m,29d 10h 39m
SOLUSDT Perpetual,2,287.21%,23.75,25d 15h 55m,25d 15h 55m
ETHUSDT Perpetual,1,284.98%,1.62,9d 13h 10m,9d 13h 10m
GMTUSDT Perpetual,6,284.52%,426.79,13d 21h 27m,13d 21h 27m
EOSUSDT Perpetual,0,283.70%,567.42,30d 9h 52m,30d 9h 52m
ZRXUSDT Perpetual,8,283.13%,14.16,15d 14h 27m,15d 14h 27m
UNIUSDT Perpetual,0,274.50%,46.67,60d 51m,60d 51m
SNXUSDT Perpetual,45,273.95%,16.66,22d 13h 6m,22d 13h 6m
ARUSDT Perpetual,0,272.60%,245.35,139d 6h 44m,139d 6h 44m
1000SHIBUSDT Perpetual,5,271.17%,27.12,18d 15h 13m,18d 15h 13m
ETHUSDT Perpetual,0,268.77%,268.78,12d 1h 35m,12d 1h 35m
TLMBUSD Perpetual,1,265.40%,398.11,27d 4h 25m,27d 4h 25m
APEUSDT Perpetual,0,260.91%,26.09,15d 2h 52m,15d 2h 52m
THETAUSDT Perpetual,0,260.29%,104.12,28d 20h 31m,28d 20h 31m
BTCBUSD Perpetual,14,258.31%,21.10,25d 1h 38m,25d 1h 38m
JASMYUSDT Perpetual,0,252.95%,12.14,29d 14h 37m,29d 14h 37m
1000SHIBUSDT Perpetual,10,249.29%,19.94,20d 5h 54m,20d 5h 54m
AXSUSDT Perpetual,1,245.72%,129.15,23d 10h 37m,23d 10h 37m
LINKUSDT Perpetual,0,245.14%,1225.71,64d 6h 54m,64d 6h 54m
MATICUSDT Perpetual,1,242.77%,16.73,42d 15h 20m,42d 15h 20m
IOSTUSDT Perpetual,2,240.37%,13.46,29d 15h 44m,29d 15h 44m
EOSUSDT Perpetual,2,239.84%,71.95,14d 18h 27m,14d 18h 27m
BNBUSDT Perpetual,0,237.87%,594.70,1y 78d 2h 19m,1y 78d 2h 19m
AVAXUSDT Perpetual,0,235.10%,133.63,23d 10h 38m,23d 10h 38m
MATICUSDT Perpetual,4,234.16%,98.44,20d 8h 47m,20d 8h 47m
1000XECUSDT Perpetual,1,233.29%,11.66,20d 5h 48m,20d 5h 48m
BNBUSDT Perpetual,1,232.72%,17.41,29d 7h 34m,29d 7h 34m
SNXUSDT Perpetual,1,230.43%,28.37,13d 3h 51m,13d 3h 51m
FLMUSDT Perpetual,2,228.93%,29.78,18d 11h 36m,18d 11h 36m
ANCBUSD Perpetual,4,228.83%,68.65,23d 12h 15m,23d 12h 15m
XMRUSDT Perpetual,1,226.82%,494.48,117d 49m,117d 49m
ETHUSDT Perpetual,5,224.70%,6.74,15d 1h 51m,15d 1h 51m
GMTUSDT Perpetual,7,224.21%,13.45,17d 9m,17d 9m
ATOMUSDT Perpetual,0,220.55%,74.99,232d 3h 4m,232d 3h 4m
API3USDT Perpetual,0,219.57%,27.23,13d 18h 24m,13d 18h 24m
KSMUSDT Perpetual,0,219.31%,368.46,31d 15h 58m,31d 15h 58m
ALPHAUSDT Perpetual,0,218.87%,5.91,21d 22h 40m,21d 22h 40m
GMTUSDT Perpetual,6,218.03%,8.70,30d 5h 13m,30d 5h 13m
NEARUSDT Perpetual,1,214.00%,112.18,23d 11h 12m,23d 11h 12m
DOTUSDT Perpetual,0,213.92%,11.27,27d 22h 15m,27d 22h 15m
ADAUSDT Perpetual,0,212.64%,35.34,165d 11h 37m,165d 11h 37m
PEOPLEUSDT Perpetual,0,211.30%,1056.53,46d 21h 47m,46d 21h 47m
ZILUSDT Perpetual,0,211.16%,2.32,93d 10h 22m,93d 10h 22m
SUSHIUSDT Perpetual,1,210.33%,75.72,52d 2h 55m,52d 2h 55m
DOTUSDT Perpetual,2,209.38%,632.34,62d 20h 15m,62d 20h 15m
MANAUSDT Perpetual,1,207.70%,41.54,32d 20h 4m,32d 20h 4m
MASKUSDT Perpetual,0,201.65%,403.30,22d 8h,22d 8h
LUNA2BUSD Perpetual,1,198.63%,218.50,29d 1h 3m,29d 1h 3m
BTCUSDT Perpetual,1,193.79%,20.62,19d 4h 11m,19d 4h 11m
HNTUSDT Perpetual,1,193.74%,40.69,34d 11h 33m,34d 11h 33m
STORJUSDT Perpetual,0,193.32%,58.00,23d 30m,23d 30m
ETHUSDT Perpetual,1,192.98%,22.85,29d 9h 30m,29d 9h 30m
LINKUSDT Perpetual,0,189.11%,103.37,20d 15h 48m,20d 15h 48m
APEBUSD Perpetual,0,188.29%,3.67,17d 9h 20m,17d 9h 20m
UNFIUSDT Perpetual,0,187.10%,18.71,13d 17h 41m,13d 17h 41m
THETAUSDT Perpetual,0,187.05%,187.99,28d 2h 30m,28d 2h 30m
XRPUSDT Perpetual,17,185.77%,23221.84,1y 51d 17h 17m,1y 51d 17h 17m
CHZUSDT Perpetual,0,185.10%,18.51,20d 4h 10m,20d 4h 10m
SANDUSDT Perpetual,1,184.32%,55.30,44d 15h 53m,44d 15h 53m
IOTXUSDT Perpetual,0,183.02%,13.09,28d 19h 31m,28d 19h 31m
MATICUSDT Perpetual,1,182.20%,29.15,49d 22h 13m,49d 22h 13m
XRPUSDT Perpetual,2,182.15%,11.13,29d 23h 8m,29d 23h 8m
SOLBUSD Perpetual,1,182.04%,910.23,32d 22h 58m,32d 22h 58m
BATUSDT Perpetual,0,181.77%,21.81,25d 21h 28m,25d 21h 28m
AVAXUSDT Perpetual,1,180.85%,175.43,47d 39m,47d 39m
LITUSDT Perpetual,1,179.45%,897.22,22d 16h 40m,22d 16h 40m
SOLUSDT Perpetual,0,179.09%,89.55,24d 9h 41m,24d 9h 41m
LUNA2BUSD Perpetual,3,177.43%,266.16,27d 8h 23m,27d 8h 23m
LTCUSDT Perpetual,0,176.26%,627.51,1y 39d 22h 48m,1y 39d 22h 48m
MATICUSDT Perpetual,0,175.34%,22.55,19d 4h 33m,19d 4h 33m
SANDUSDT Perpetual,0,174.70%,14.85,48d 13h 27m,48d 13h 27m
MASKUSDT Perpetual,0,174.44%,26.17,20d 6h 38m,20d 6h 38m
RLCUSDT Perpetual,0,174.34%,113.33,12d 7h 36m,12d 7h 36m
LINKUSDT Perpetual,0,172.85%,69.14,24d 8h 27m,24d 8h 27m
SNXUSDT Perpetual,0,171.16%,50.65,15d 1h 15m,15d 1h 15m
LINKUSDT Perpetual,0,170.12%,11.35,12d 5h 46m,12d 5h 46m
BCHUSDT Perpetual,0,168.55%,9.91,27d 2h 19m,27d 2h 19m
CVCUSDT Perpetual,0,167.92%,41.98,29d 2h 36m,29d 2h 36m
LITUSDT Perpetual,0,167.43%,50.23,24d 9h 40m,24d 9h 40m
ETHUSDT Perpetual,0,166.06%,14.95,18d 20h 46m,18d 20h 46m
BNBBUSD Perpetual,14,165.55%,11.82,29d 23h 44m,29d 23h 44m
TRXUSDT Perpetual,0,164.77%,238.92,119d 18h 52m,119d 18h 52m
XEMUSDT Perpetual,26,164.41%,32.88,10d 6h 52m,10d 6h 52m
1000LUNCBUSD Perpetual,6,164.15%,16415.41,15d 1h 27m,15d 1h 27m
XRPBUSD Perpetual,5,164.14%,6.57,194d 7h 46m,194d 7h 46m
THETAUSDT Perpetual,0,163.85%,40.96,12d 19m,12d 19m
SOLBUSD Perpetual,0,162.34%,162.34,26d 13h 7m,26d 13h 7m
ETHUSDT Perpetual,0,162.33%,162.34,21d 15h 41m,21d 15h 41m
RLCUSDT Perpetual,0,162.23%,27.58,12d 22h 2m,12d 22h 2m
BTCBUSD Perpetual,1,162.21%,113.55,21d 10h 27m,21d 10h 27m
BTCBUSD Perpetual,0,162.12%,113.49,21d 10h 28m,21d 10h 28m
BTSUSDT Perpetual,1,162.08%,163.71,52d 9h 42m,52d 9h 42m
GMTUSDT Perpetual,0,160.99%,804.98,14d 15h 5m,14d 15h 5m
MATICUSDT Perpetual,0,159.83%,30.72,40d 11h 35m,40d 11h 35m
ETHBUSD Perpetual,0,159.83%,319.67,23d 12h 40m,23d 12h 40m
XRPUSDT Perpetual,1,159.01%,1.57,25d 11h 33m,25d 11h 33m
OGNUSDT Perpetual,0,157.71%,27.60,14d 16h 35m,14d 16h 35m
ETHBUSD Perpetual,2,156.92%,20.48,26d 3h 27m,26d 3h 27m
DODOBUSD Perpetual,0,155.22%,19.53,15d 5h 32m,15d 5h 32m
SNXUSDT Perpetual,0,154.95%,23.24,22d 19h 56m,22d 19h 56m
ETHUSDT Perpetual,0,154.90%,17.04,27d 22h 15m,27d 22h 15m
SOLUSDT Perpetual,0,152.28%,228.43,12d 5h 25m,12d 5h 25m
LITUSDT Perpetual,0,151.47%,27.54,24d 3h 13m,24d 3h 13m
BTCUSDT Perpetual,2,150.52%,113.36,15d 10h 38m,15d 10h 38m
ANTUSDT Perpetual,0,150.22%,22.53,27d 3h 24m,27d 3h 24m
ETHBUSD Perpetual,0,149.91%,145.42,29d 7h 51m,29d 7h 51m
DOTUSDT Perpetual,0,148.62%,22.67,20d 16h 10m,20d 16h 10m
STORJUSDT Perpetual,0,148.57%,32.69,24d 3h 8m,24d 3h 8m
BTCUSDT Perpetual,0,148.05%,592.23,21d 7h 12m,21d 7h 12m
DOGEUSDT Perpetual,1,146.91%,118.29,31d 8h 23m,31d 8h 23m
SANDUSDT Perpetual,0,146.64%,73.32,51d 15h 13m,51d 15h 13m
SANDUSDT Perpetual,0,146.52%,219.78,12d 7h 16m,12d 7h 16m
LITUSDT Perpetual,0,145.78%,364.47,25d 1h 53m,25d 1h 53m
XRPUSDT Perpetual,0,145.65%,7.28,23d 22h 5m,23d 22h 5m
1000LUNCBUSD Perpetual,0,144.99%,14499.35,15d 1h 39m,15d 1h 39m
APEBUSD Perpetual,0,144.24%,1803.06,31d 22h 34m,31d 22h 34m
STORJUSDT Perpetual,0,144.21%,4.33,9d 19h 7m,9d 19h 7m
DASHUSDT Perpetual,0,143.75%,9.78,23d 16h 37m,23d 16h 37m
BATUSDT Perpetual,0,143.69%,23.29,20d 21h 31m,20d 21h 31m
ZENUSDT Perpetual,0,143.57%,380.49,1y 63d 3h 29m,1y 63d 3h 29m
WAVESUSDT Perpetual,0,143.15%,143.15,60d 11h 38m,60d 11h 38m
ATOMUSDT Perpetual,0,142.48%,229.41,61d 11h 49m,61d 11h 49m
SUSHIUSDT Perpetual,0,141.90%,16.89,28d 14h 11m,28d 14h 11m
LUNA2BUSD Perpetual,2,141.15%,6.20,32d 3h 25m,32d 3h 25m
BNBBUSD Perpetual,7,141.07%,1816.99,61d 20h 41m,61d 20h 41m
LINKUSDT Perpetual,1,141.01%,21.19,10d 23h 40m,10d 23h 40m
ETHUSDT Perpetual,1,140.82%,14.21,29d 13h 11m,29d 13h 11m
WAVESUSDT Perpetual,0,140.47%,702.38,24d 21h 13m,24d 21h 13m
ETHUSDT Perpetual,1,140.22%,22.44,18d 3h 9m,18d 3h 9m
ADABUSD Perpetual,0,139.91%,1802.15,60d 18h 33m,60d 18h 33m
PEOPLEUSDT Perpetual,0,138.84%,30.03,22d 13h 36m,22d 13h 36m
BTCBUSD Perpetual,7,138.48%,198.03,24d 11h 20m,24d 11h 20m
ADAUSDT Perpetual,2,138.15%,1796.02,41d 12h 57m,41d 12h 57m
CHZUSDT Perpetual,0,138.05%,52.52,55d 7h 9m,55d 7h 9m
MTLUSDT Perpetual,0,138.03%,41.41,23d 5h 42m,23d 5h 42m
BTCBUSD Perpetual,0,137.87%,1378.76,26d 16h 43m,26d 16h 43m
CHZUSDT Perpetual,0,137.74%,72.13,18d 16h 1m,18d 16h 1m
AXSUSDT Perpetual,0,136.58%,191.21,27d 7h 46m,27d 7h 46m
DOGEUSDT Perpetual,0,136.20%,19.61,48d 14m,48d 14m
ETHUSDT Perpetual,7,135.72%,67.86,7d 23h 58m,7d 23h 58m
WAVESUSDT Perpetual,0,135.54%,82.68,12d 16h 21m,12d 16h 21m
XRPUSDT Perpetual,0,133.33%,42.00,1y 41d 4h 21m,1y 41d 4h 21m
SOLUSDT Perpetual,0,132.93%,265.86,27d 23h 38m,27d 23h 38m
APEUSDT Perpetual,0,132.35%,14.56,16d 9h 56m,16d 9h 56m
APEBUSD Perpetual,0,130.50%,108.44,13d 2h 57m,13d 2h 57m
SOLBUSD Perpetual,0,130.25%,1677.63,31d 7h 19m,31d 7h 19m
UNIUSDT Perpetual,0,129.92%,352.10,1y 53d 19h 37m,1y 53d 19h 37m
1000SHIBUSDT Perpetual,1,129.58%,32.40,21d 17h 25m,21d 17h 25m
ANCBUSD Perpetual,2,129.21%,12921.44,23d 6h 51m,23d 6h 51m
SOLUSDT Perpetual,0,129.19%,21.51,16d 13h 35m,16d 13h 35m
TLMBUSD Perpetual,0,127.91%,31.98,33d 29m,33d 29m
MATICUSDT Perpetual,0,127.88%,6.39,1y 49d 14h 41m,1y 49d 14h 41m
RVNUSDT Perpetual,0,127.63%,12.76,26d 11h 29m,26d 11h 29m
WAVESUSDT Perpetual,0,127.52%,63.76,43d 18h 3m,43d 18h 3m
SOLBUSD Perpetual,2,127.39%,67.54,24d 7h 54m,24d 7h 54m
TLMBUSD Perpetual,0,126.07%,30.76,15d 5h 34m,15d 5h 34m
ETHUSDT Perpetual,1,125.81%,31.45,25d 15h 38m,25d 15h 38m
TRBUSDT Perpetual,0,125.75%,14.46,29d 15h 42m,29d 15h 42m
MATICUSDT Perpetual,2,124.70%,62.35,48d 23h 7m,48d 23h 7m
TLMBUSD Perpetual,0,124.62%,124.62,12d 22h 57m,12d 22h 57m
BTCBUSD Perpetual,0,124.25%,1238.14,24d 5h 30m,24d 5h 30m
AVAXBUSD Perpetual,0,124.18%,18.63,27d 22h 50m,27d 22h 50m
MATICUSDT Perpetual,0,124.13%,58.34,40d 42m,40d 42m
LTCUSDT Perpetual,0,123.33%,24.67,26d 17h 37m,26d 17h 37m
BNXUSDT Perpetual,2,123.32%,9249.26,29d 16h 44m,29d 16h 44m
WAVESUSDT Perpetual,0,122.81%,73.69,23d 15h 55m,23d 15h 55m
PEOPLEUSDT Perpetual,1,122.68%,246.11,51d 17h 53m,51d 17h 53m
1000SHIBUSDT Perpetual,0,122.25%,15.94,18d 21h 41m,18d 21h 41m
BTCUSDT Perpetual,0,121.42%,48.57,24d 11h 59m,24d 11h 59m
SUSHIUSDT Perpetual,0,121.25%,1212.55,30d 2h 49m,30d 2h 49m
ROSEUSDT Perpetual,0,120.86%,173.60,23d 2h 37m,23d 2h 37m
CELRUSDT Perpetual,0,120.74%,181.11,11d 23h 47m,11d 23h 47m
BNBUSDT Perpetual,0,120.44%,41.94,29d 12h 27m,29d 12h 27m
LTCUSDT Perpetual,0,120.04%,68.79,62d 19h 51m,62d 19h 51m
PEOPLEUSDT Perpetual,0,119.97%,239.96,31d 6h 14m,31d 6h 14m
1000SHIBUSDT Perpetual,0,119.58%,35.88,22d 22h 8m,22d 22h 8m
DODOBUSD Perpetual,1,119.37%,11937.59,46d 1h 52m,46d 1h 52m
UNFIUSDT Perpetual,2,119.07%,23.82,9d 18h 41m,9d 18h 41m
TRXUSDT Perpetual,0,118.95%,236.71,62d 20h 49m,62d 20h 49m
SNXUSDT Perpetual,0,118.56%,26.08,14d 8h 37m,14d 8h 37m
BNBUSDT Perpetual,0,118.52%,158.03,12d 1h 27m,12d 1h 27m
ADAUSDT Perpetual,0,118.44%,35.53,1y 57d 2h 47m,1y 57d 2h 47m
DEFIUSDT Perpetual,0,118.04%,11.90,23d 19m,23d 19m
ADAUSDT Perpetual,0,117.88%,24.12,27d 20h 22m,27d 20h 22m
PEOPLEUSDT Perpetual,6,116.97%,2339.51,15d 17h 32m,15d 17h 32m
BNBUSDT Perpetual,0,116.95%,3.51,44d 16h 2m,44d 16h 2m
ALGOUSDT Perpetual,1,116.10%,75.47,31d 19h 52m,31d 19h 52m
BTCBUSD Perpetual,0,115.29%,230.59,23d 12h 45m,23d 12h 45m
APEBUSD Perpetual,0,114.91%,5.75,16d 14h 43m,16d 14h 43m
GMTBUSD Perpetual,2,114.07%,2.40,18d 22h 42m,18d 22h 42m
DOTUSDT Perpetual,0,114.03%,84.21,28d 5h 10m,28d 5h 10m
1000LUNCBUSD Perpetual,0,113.98%,54.43,13d 4h 49m,13d 4h 49m
AVAXBUSD Perpetual,0,113.94%,170.92,27d 4h 52m,27d 4h 52m
1000SHIBUSDT Perpetual,0,113.49%,226.99,20d 5h 44m,20d 5h 44m
GMTUSDT Perpetual,0,113.37%,80.49,16d 22h 9m,16d 22h 9m
XTZUSDT Perpetual,0,113.28%,16.18,15d 6h,15d 6h
ETHUSDT Perpetual,0,112.54%,45.02,27d 17h 14m,27d 17h 14m
BTCUSDT Perpetual,1,112.53%,258.83,16d 20h 37m,16d 20h 37m
BTCUSDT Perpetual,0,112.17%,16.83,15d 1h 36m,15d 1h 36m
PEOPLEUSDT Perpetual,0,111.74%,22.35,21d 15h 42m,21d 15h 42m
BTCUSDT Perpetual,1,110.93%,93.30,6d 15h 40m,6d 15h 40m
ATOMUSDT Perpetual,0,110.90%,23.29,25d 16h 39m,25d 16h 39m
ICPBUSD Perpetual,0,109.88%,1098.82,32d 22h 42m,32d 22h 42m
ANTUSDT Perpetual,0,109.56%,7.67,26d 19h 9m,26d 19h 9m
UNFIUSDT Perpetual,0,109.37%,218.74,26d 13h 51m,26d 13h 51m
1000SHIBUSDT Perpetual,0,109.15%,11.39,43d 15h 33m,43d 15h 33m
ICPBUSD Perpetual,0,109.05%,1363.18,32d 22h 29m,32d 22h 29m
GALBUSD Perpetual,0,109.02%,272.55,27d 16h 41m,27d 16h 41m
ETHUSDT Perpetual,0,108.30%,50.47,29d 12h 20m,29d 12h 20m
SKLUSDT Perpetual,0,108.10%,37.84,29d 11h 25m,29d 11h 25m
BTCUSDT Perpetual,0,108.08%,5.40,15d 4h 14m,15d 4h 14m
CRVUSDT Perpetual,0,107.56%,100.98,61d 11h 59m,61d 11h 59m
1000LUNCBUSD Perpetual,0,107.44%,1074.45,14d 2h 4m,14d 2h 4m
ADABUSD Perpetual,1,106.97%,320.94,35d 13h 22m,35d 13h 22m
GMTBUSD Perpetual,1,106.96%,34.23,23d 3h 34m,23d 3h 34m
BTCUSDT Perpetual,0,106.65%,25.55,9d 2h 31m,9d 2h 31m
DUSKUSDT Perpetual,0,105.93%,264.84,29d 6h 26m,29d 6h 26m
ALICEUSDT Perpetual,0,105.81%,529.05,61d 20h,61d 20h
ETHUSDT Perpetual,0,105.69%,105.70,23d 12h 36m,23d 12h 36m
1000SHIBUSDT Perpetual,0,105.64%,10.64,21d 8h 51m,21d 8h 51m
DOTBUSD Perpetual,0,105.32%,315.99,34d 14h 30m,34d 14h 30m
BTCBUSD Perpetual,0,105.24%,151.55,25d 18h 55m,25d 18h 55m
ETCUSDT Perpetual,0,104.99%,154.35,119d 18h 54m,119d 18h 54m
SANDUSDT Perpetual,0,104.78%,523.94,30d 5h 40m,30d 5h 40m
GTCUSDT Perpetual,0,104.40%,730.81,46d 1h 52m,46d 1h 52m
XMRUSDT Perpetual,0,104.29%,152.28,119d 18h 56m,119d 18h 56m
XRPUSDT Perpetual,0,104.04%,52.02,12d 9h 30m,12d 9h 30m
DOGEBUSD Perpetual,0,103.33%,14.97,171d 15h 4m,171d 15h 4m
1000SHIBUSDT Perpetual,0,102.07%,103.20,21d 14h 57m,21d 14h 57m
ETHUSDT Perpetual,1,102.06%,2.91,18d 17h 45m,18d 17h 45m
ADAUSDT Perpetual,0,101.64%,6.10,12d 3h 42m,12d 3h 42m
GALAUSDT Perpetual,0,101.60%,4.46,17d 18h 5m,17d 18h 5m
BNBUSDT Perpetual,0,100.90%,5.25,20d 8h 11m,20d 8h 11m
ETHUSDT Perpetual,0,100.72%,255.09,22d 15m,22d 15m
ADAUSDT Perpetual,0,100.39%,25.10,13d 9h 23m,13d 9h 23m
ADABUSD Perpetual,0,100.12%,17.02,60d 31m,60d 31m
NEOUSDT Perpetual,0,100.11%,1251.48,62d 15h 53m,62d 15h 53m
EOSUSDT Perpetual,0,99.94%,14.99,29d 23h 20m,29d 23h 20m
DYDXUSDT Perpetual,1,99.82%,39.93,8d 3h 48m,8d 3h 48m
CVCUSDT Perpetual,0,99.63%,14.94,137d 17h 25m,137d 17h 25m
BTCUSDT Perpetual,0,99.47%,20.66,22d 17h 12m,22d 17h 12m
NKNUSDT Perpetual,0,99.43%,23.86,44d 21h 24m,44d 21h 24m
APEBUSD Perpetual,0,98.95%,11.49,11d 14h 4m,11d 14h 4m
XEMUSDT Perpetual,13,97.53%,19.51,9d 22h 44m,9d 22h 44m
AXSUSDT Perpetual,0,96.91%,3004.42,39d 1h 48m,39d 1h 48m
HNTUSDT Perpetual,0,96.65%,38.66,44d 15h 54m,44d 15h 54m
ADAUSDT Perpetual,0,96.64%,6.84,12d 16h 14m,12d 16h 14m
DOTUSDT Perpetual,27,96.51%,1.35,9d 2h 50m,9d 2h 50m
BTCBUSD Perpetual,0,96.03%,960.40,22d 16h 55m,22d 16h 55m
NEARBUSD Perpetual,0,95.82%,14.47,27d 22h 56m,27d 22h 56m
WAVESUSDT Perpetual,0,95.81%,239.53,1y 68d 3h 17m,1y 68d 3h 17m
LINAUSDT Perpetual,0,95.42%,429.43,41d 18h 54m,41d 18h 54m
BTCUSDT Perpetual,0,95.26%,95.27,24d 54m,24d 54m
MANAUSDT Perpetual,0,94.97%,25.61,59d 17h 56m,59d 17h 56m
ATOMUSDT Perpetual,0,94.54%,440.99,27d 14h 44m,27d 14h 44m
SOLBUSD Perpetual,0,94.34%,1886.96,32d 16h 18m,32d 16h 18m
LTCUSDT Perpetual,0,94.12%,941.26,226d 18h 33m,226d 18h 33m
BTCUSDT Perpetual,2,93.51%,1122.20,27d 22h 26m,27d 22h 26m
1000LUNCBUSD Perpetual,0,93.10%,931.08,15d 20h 22m,15d 20h 22m
ETHUSDT Perpetual,0,93.07%,13.89,28d 5h 46m,28d 5h 46m
COMPUSDT Perpetual,0,92.95%,100.02,21d 21h 44m,21d 21h 44m
1000LUNCBUSD Perpetual,0,92.87%,278.62,7d 19h 28m,7d 19h 28m
ADAUSDT Perpetual,0,92.82%,86.10,55d 12h 25m,55d 12h 25m
BTCBUSD Perpetual,0,92.77%,30.61,16d 6h 47m,16d 6h 47m
BTCBUSD Perpetual,0,92.67%,197.41,28d 10m,28d 10m
LTCUSDT Perpetual,0,92.24%,54.42,30d 19h 56m,30d 19h 56m
PEOPLEUSDT Perpetual,0,92.16%,66.36,22d 5h 53m,22d 5h 53m
XRPUSDT Perpetual,0,92.15%,4.95,10d 16h 51m,10d 16h 51m
DOGEUSDT Perpetual,0,92.00%,46.00,28d 7h 58m,28d 7h 58m
BTCBUSD Perpetual,0,91.99%,69.14,29d 10h 22m,29d 10h 22m
FLMUSDT Perpetual,0,91.96%,183.92,29d 10h 12m,29d 10h 12m
LUNA2BUSD Perpetual,0,91.79%,100.98,23d 2h 5m,23d 2h 5m
NEOUSDT Perpetual,0,91.68%,229.22,29d 7h 28m,29d 7h 28m
MTLUSDT Perpetual,0,91.59%,57.71,27d 10h 26m,27d 10h 26m
BTCUSDT Perpetual,0,91.52%,19.82,232d 1h 1m,232d 1h 1m
NEARUSDT Perpetual,0,91.40%,52.10,28d 1h 15m,28d 1h 15m
GMTUSDT Perpetual,0,91.34%,66.68,52d 2h 49m,52d 2h 49m
1000SHIBUSDT Perpetual,0,91.18%,45.59,21d 5h 57m,21d 5h 57m
TRXBUSD Perpetual,0,90.97%,181.94,28d 21h 18m,28d 21h 18m
SUSHIUSDT Perpetual,0,90.95%,2.53,253d 10h 50m,253d 10h 50m
AUDIOUSDT Perpetual,4,90.41%,18.08,19d 14h 1m,19d 14h 1m
PEOPLEUSDT Perpetual,0,90.20%,61.34,23d 8h 53m,23d 8h 53m
ETHBUSD Perpetual,0,89.94%,44.97,21d 17h 24m,21d 17h 24m
ADAUSDT Perpetual,0,89.94%,55.61,23d 17h 56m,23d 17h 56m
MANAUSDT Perpetual,0,89.76%,71.82,26d 21h 49m,26d 21h 49m
BTCUSDT Perpetual,0,89.67%,27.00,27d 20h 21m,27d 20h 21m
BTCUSDT Perpetual,0,88.95%,5.34,9d 59m,9d 59m
CRVUSDT Perpetual,0,88.77%,9.84,7d 17h 19m,7d 17h 19m
GALAUSDT Perpetual,0,88.71%,305.56,30d 55m,30d 55m
