cryptoPair,copyPopularity,roi,pnl,runningTime,direction
1000SHIBUSDT Perpetual,0,162.89%,16.99,50d 18h 36m,50d 18h 36m
TRXUSDT Perpetual,0,162.20%,235.20,126d 21h 55m,126d 21h 55m
CHZUSDT Perpetual,2,161.86%,10.13,9d 4h,9d 4h
XRPUSDT Perpetual,0,161.67%,970.05,165d 9h 38m,165d 9h 38m
PEOPLEUSDT Perpetual,1,159.50%,319.99,58d 20h 56m,58d 20h 56m
DOTUSDT Perpetual,0,159.40%,22.32,50d 17h 31m,50d 17h 31m
ALGOUSDT Perpetual,1,159.37%,103.59,38d 22h 55m,38d 22h 55m
ATAUSDT Perpetual,0,159.10%,318.21,34d 11h 48m,34d 11h 48m
APEBUSD Perpetual,1,158.90%,3.10,24d 12h 23m,24d 12h 23m
DOTUSDT Perpetual,0,158.63%,117.15,35d 8h 13m,35d 8h 13m
BTCBUSD Perpetual,2,158.17%,118.88,36d 13h 25m,36d 13h 25m
GTCUSDT Perpetual,0,157.89%,1105.28,53d 4h 55m,53d 4h 55m
1000SHIBUSDT Perpetual,0,162.89%,16.99,50d 18h 36m,50d 18h 36m
TRXUSDT Perpetual,0,162.20%,235.20,126d 21h 55m,126d 21h 55m
CHZUSDT Perpetual,2,161.86%,10.13,9d 4h,9d 4h
XRPUSDT Perpetual,0,161.67%,970.05,165d 9h 38m,165d 9h 38m
PEOPLEUSDT Perpetual,1,159.50%,319.99,58d 20h 56m,58d 20h 56m
DOTUSDT Perpetual,0,159.40%,22.32,50d 17h 31m,50d 17h 31m
ALGOUSDT Perpetual,1,159.37%,103.59,38d 22h 55m,38d 22h 55m
ATAUSDT Perpetual,0,159.10%,318.21,34d 11h 48m,34d 11h 48m
APEBUSD Perpetual,1,158.90%,3.10,24d 12h 23m,24d 12h 23m
DOTUSDT Perpetual,0,158.63%,117.15,35d 8h 13m,35d 8h 13m
BTCBUSD Perpetual,2,158.17%,118.88,36d 13h 25m,36d 13h 25m
GTCUSDT Perpetual,0,157.89%,1105.28,53d 4h 55m,53d 4h 55m
GALABUSD Perpetual,0,150.50%,225.76,34d 7h 29m,34d 7h 29m
LINKUSDT Perpetual,0,148.32%,59.33,31d 11h 30m,31d 11h 30m
ETCUSDT Perpetual,0,148.28%,91.94,38d 18h 6m,38d 18h 6m
1000LUNCBUSD Perpetual,0,147.64%,14764.45,22d 4h 42m,22d 4h 42m
UNFIUSDT Perpetual,0,147.34%,294.69,33d 16h 53m,33d 16h 53m
LITUSDT Perpetual,0,147.05%,367.65,32d 4h 55m,32d 4h 55m
ADAUSDT Perpetual,0,146.93%,36.73,20d 12h 25m,20d 12h 25m
BATUSDT Perpetual,0,146.75%,17.61,33d 30m,33d 30m
BTCUSDT Perpetual,0,145.87%,510.56,25d 23h 19m,25d 23h 19m
PEOPLEUSDT Perpetual,0,145.06%,29.01,28d 18h 44m,28d 18h 44m
LUNA2BUSD Perpetual,0,143.07%,64.38,18d 11h 52m,18d 11h 52m
ADAUSDT Perpetual,0,141.99%,25.59,32d 19h 39m,32d 19h 39m
LTCUSDT Perpetual,1,141.95%,3.53,25d 20h 49m,25d 20h 49m
1000SHIBUSDT Perpetual,0,141.86%,13.48,24d 14h 35m,24d 14h 35m
ANCBUSD Perpetual,2,141.80%,14180.95,30d 9h 54m,30d 9h 54m
OCEANUSDT Perpetual,0,141.60%,56.64,34d 7h 30m,34d 7h 30m
MANAUSDT Perpetual,0,141.53%,38.16,66d 20h 58m,66d 20h 58m
LUNA2BUSD Perpetual,2,141.15%,6.20,39d 6h 27m,39d 6h 27m
UNFIUSDT Perpetual,0,140.70%,5.63,16d 12h 19m,16d 12h 19m
DOGEUSDT Perpetual,0,140.52%,22.48,57d 1h 17m,57d 1h 17m
PEOPLEUSDT Perpetual,6,140.44%,2808.90,22d 20h 35m,22d 20h 35m
GMTUSDT Perpetual,0,140.36%,866.73,70d 13h 36m,70d 13h 36m
BTCUSDT Perpetual,0,138.95%,61.14,22d 23h 37m,22d 23h 37m
RVNUSDT Perpetual,0,138.61%,277.22,34d 9h 6m,34d 9h 6m
STORJUSDT Perpetual,1,138.28%,4.15,16d 22h 9m,16d 22h 9m
CHRUSDT Perpetual,0,138.19%,690.97,68d 17h 9m,68d 17h 9m
ADABUSD Perpetual,0,136.95%,123.16,65d 9h 5m,65d 9h 5m
BTCUSDT Perpetual,0,136.84%,84.84,27d 15h 47m,27d 15h 47m
BTCBUSD Perpetual,0,136.76%,69.20,28d 16h 32m,28d 16h 32m
TRXUSDT Perpetual,0,136.47%,271.58,69d 23h 52m,69d 23h 52m
LINKUSDT Perpetual,0,136.45%,68.23,37d 14h 51m,37d 14h 51m
BELUSDT Perpetual,0,136.28%,136.28,22d 7h 21m,22d 7h 21m
LUNA2BUSD Perpetual,0,135.32%,43.05,36d 13h 30m,36d 13h 30m
NEOUSDT Perpetual,0,135.14%,1689.33,69d 18h 56m,69d 18h 56m
UNFIUSDT Perpetual,1,134.70%,40.41,12d 10h 16m,12d 10h 16m
ADAUSDT Perpetual,0,134.48%,27.52,34d 23h 25m,34d 23h 25m
CVCUSDT Perpetual,0,134.29%,33.57,36d 5h 38m,36d 5h 38m
1000LUNCBUSD Perpetual,1,134.24%,15.67,8d 18h 35m,8d 18h 35m
XTZUSDT Perpetual,1,134.04%,8.98,9d 4h,9d 4h
XMRUSDT Perpetual,0,133.32%,194.66,126d 21h 58m,126d 21h 58m
MTLUSDT Perpetual,0,132.75%,1062.03,28d 4h 17m,28d 4h 17m
ANCBUSD Perpetual,0,132.39%,132.39,18d 14h 30m,18d 14h 30m
DOGEBUSD Perpetual,2,131.72%,192.31,37d 8h 35m,37d 8h 35m
ADAUSDT Perpetual,0,131.39%,23.97,25d 23h 18m,25d 23h 18m
MATICUSDT Perpetual,3,130.84%,1308.48,2d 2h 46m,2d 2h 46m
MANAUSDT Perpetual,0,130.32%,390.98,34d 16h 29m,34d 16h 29m
DOGEUSDT Perpetual,0,130.04%,65.02,35d 11h,35d 11h
GMTBUSD Perpetual,3,129.71%,2.72,26d 1h 45m,26d 1h 45m
AVAXUSDT Perpetual,0,129.51%,1295.13,25d 12h 11m,25d 12h 11m
SKLUSDT Perpetual,0,128.98%,45.15,36d 14h 27m,36d 14h 27m
MATICUSDT Perpetual,0,127.88%,6.39,1y 56d 17h 43m,1y 56d 17h 43m
ANCBUSD Perpetual,0,127.59%,127.60,17d 19h 32m,17d 19h 32m
DODOBUSD Perpetual,2,127.38%,12738.27,53d 4h 55m,53d 4h 55m
WAVESUSDT Perpetual,1,125.68%,1256.87,231d 12h 57m,231d 12h 57m
WAVESUSDT Perpetual,0,125.67%,125.67,67d 14h 40m,67d 14h 40m
ATOMUSDT Perpetual,0,125.05%,583.28,34d 17h 47m,34d 17h 47m
CHZUSDT Perpetual,0,124.82%,9.99,9d 12h 25m,9d 12h 25m
BNBUSDT Perpetual,0,124.56%,373.70,69d 13h 11m,69d 13h 11m
XMRUSDT Perpetual,0,124.29%,1242.98,267d 3h 22m,267d 3h 22m
ADAUSDT Perpetual,0,124.13%,37.24,1y 64d 5h 50m,1y 64d 5h 50m
AVAXUSDT Perpetual,0,129.51%,1295.13,25d 12h 11m,25d 12h 11m
SKLUSDT Perpetual,0,128.98%,45.15,36d 14h 27m,36d 14h 27m
MATICUSDT Perpetual,0,127.88%,6.39,1y 56d 17h 43m,1y 56d 17h 43m
ANCBUSD Perpetual,0,127.59%,127.60,17d 19h 32m,17d 19h 32m
DODOBUSD Perpetual,2,127.38%,12738.27,53d 4h 55m,53d 4h 55m
WAVESUSDT Perpetual,1,125.68%,1256.87,231d 12h 57m,231d 12h 57m
WAVESUSDT Perpetual,0,125.67%,125.67,67d 14h 40m,67d 14h 40m
ATOMUSDT Perpetual,0,125.05%,583.28,34d 17h 47m,34d 17h 47m
CHZUSDT Perpetual,0,124.82%,9.99,9d 12h 25m,9d 12h 25m
BNBUSDT Perpetual,0,124.56%,373.70,69d 13h 11m,69d 13h 11m
XMRUSDT Perpetual,0,124.29%,1242.98,267d 3h 22m,267d 3h 22m
ADAUSDT Perpetual,0,124.13%,37.24,1y 64d 5h 50m,1y 64d 5h 50m
XRPBUSD Perpetual,0,120.16%,6008.34,64d 5h 35m,64d 5h 35m
ETHBUSD Perpetual,0,119.73%,598.70,28d 37m,28d 37m
1000SHIBUSDT Perpetual,1,119.70%,29.93,28d 20h 27m,28d 20h 27m
THETAUSDT Perpetual,0,119.47%,120.08,35d 5h 32m,35d 5h 32m
BNXUSDT Perpetual,1,119.43%,8957.73,34d 21h 30m,34d 21h 30m
ANCBUSD Perpetual,0,118.85%,237.72,20d 20h 45m,20d 20h 45m
XRPUSDT Perpetual,3,118.22%,7.22,37d 2h 11m,37d 2h 11m
1INCHUSDT Perpetual,0,117.54%,59.09,29d 21h 30m,29d 21h 30m
BNBUSDT Perpetual,0,116.95%,3.51,51d 19h 4m,51d 19h 4m
STORJUSDT Perpetual,0,116.71%,17.66,4d 16h 22m,4d 16h 22m
ICPBUSD Perpetual,0,116.45%,1164.59,40d 1h 45m,40d 1h 45m
XRPBUSD Perpetual,0,115.96%,85.81,45d 23h 10m,45d 23h 10m
ICPBUSD Perpetual,0,115.68%,1446.09,40d 1h 32m,40d 1h 32m
SANDUSDT Perpetual,0,115.34%,1153.42,25d 12h 30m,25d 12h 30m
CHRUSDT Perpetual,0,115.19%,460.77,37d 1h 50m,37d 1h 50m
ALGOUSDT Perpetual,0,115.02%,77.06,54d 10h 23m,54d 10h 23m
ADAUSDT Perpetual,0,114.45%,572.25,29d 15h 3m,29d 15h 3m
ETHBUSD Perpetual,0,113.55%,1477.41,32d 23h 48m,32d 23h 48m
ADAUSDT Perpetual,0,112.96%,24.60,34d 6h 40m,34d 6h 40m
DOTBUSD Perpetual,0,112.82%,564.11,26d 13m,26d 13m
LUNA2BUSD Perpetual,0,112.48%,123.74,30d 5h 8m,30d 5h 8m
UNFIUSDT Perpetual,1,112.45%,112.46,12d 23h 44m,12d 23h 44m
TLMBUSD Perpetual,0,112.38%,112.39,20d 2h,20d 2h
1000LUNCBUSD Perpetual,0,112.38%,43.83,5d 2h 11m,5d 2h 11m
IOTAUSDT Perpetual,0,111.69%,8.94,9d 12h 23m,9d 12h 23m
BNBUSDT Perpetual,0,111.66%,334.98,34d 21h 52m,34d 21h 52m
API3USDT Perpetual,0,111.58%,45.75,15d 12h 37m,15d 12h 37m
WAVESUSDT Perpetual,0,111.33%,556.97,20d 18h 44m,20d 18h 44m
ETHUSDT Perpetual,0,110.74%,28.79,2d 3h 56m,2d 3h 56m
BTCUSDT Perpetual,0,110.55%,3316.52,70d 1h 18m,70d 1h 18m
SNXUSDT Perpetual,0,110.31%,32.64,22d 4h 18m,22d 4h 18m
XRPUSDT Perpetual,0,110.16%,25.34,17d 7h 42m,17d 7h 42m
DODOBUSD Perpetual,0,109.96%,18.39,8d 18h 37m,8d 18h 37m
RVNUSDT Perpetual,0,109.58%,158.90,126d 21h 48m,126d 21h 48m
TLMBUSD Perpetual,0,109.44%,21.89,13d 4h 52m,13d 4h 52m
XRPUSDT Perpetual,2,109.30%,1.08,32d 14h 36m,32d 14h 36m
ADABUSD Perpetual,0,108.69%,163.04,34d 7h 57m,34d 7h 57m
1000LUNCBUSD Perpetual,0,108.34%,8.80,18d 17h 59m,18d 17h 59m
ADAUSDT Perpetual,0,107.65%,50.31,28d 19h 57m,28d 19h 57m
TRXBUSD Perpetual,0,107.52%,215.05,36d 20m,36d 20m
DOTUSDT Perpetual,0,107.30%,32.19,43d 17h 51m,43d 17h 51m
GALAUSDT Perpetual,0,107.03%,22.48,19d 6h 46m,19d 6h 46m
GMTUSDT Perpetual,1,106.71%,960.40,27d 21h 8m,27d 21h 8m
WAVESUSDT Perpetual,0,106.64%,266.61,1y 75d 6h 20m,1y 75d 6h 20m
EOSUSDT Perpetual,1,105.91%,10591.97,66d 19h 48m,66d 19h 48m
DOGEBUSD Perpetual,1,105.77%,10.58,150d 14h 5m,150d 14h 5m
ADAUSDT Perpetual,0,105.58%,18.70,29d 10m,29d 10m
ADABUSD Perpetual,1,104.76%,100.61,145d 15h 2m,145d 15h 2m
BNBBUSD Perpetual,20,104.35%,7.45,37d 2h 46m,37d 2h 46m
DODOBUSD Perpetual,2,103.93%,9.35,3d 16h 49m,3d 16h 49m
IOTAUSDT Perpetual,0,103.72%,15.56,9d 18h 46m,9d 18h 46m
ETHUSDT Perpetual,0,102.95%,411.80,36d 19h 25m,36d 19h 25m
KAVAUSDT Perpetual,0,102.81%,20.56,15d 18h 35m,15d 18h 35m
EGLDUSDT Perpetual,1,102.62%,13.34,15d 17h,15d 17h
XRPBUSD Perpetual,0,102.62%,8.96,30d 9h 45m,30d 9h 45m
ADABUSD Perpetual,0,102.61%,1231.39,68d 6h 41m,68d 6h 41m
ENSUSDT Perpetual,0,102.48%,173.21,68d 21h 52m,68d 21h 52m
MANAUSDT Perpetual,0,101.55%,88.35,57d 7h 47m,57d 7h 47m
BTCUSDT Perpetual,2,101.45%,33.06,2d 11h 17m,2d 11h 17m
LINAUSDT Perpetual,0,101.11%,15.67,39d 4h 45m,39d 4h 45m
BTCBUSD Perpetual,0,101.02%,260.63,37d 23h 38m,37d 23h 38m
SANDUSDT Perpetual,0,101.01%,202.03,69d 13h 8m,69d 13h 8m
OGNUSDT Perpetual,0,100.82%,11.60,21d 19h 38m,21d 19h 38m
NEARUSDT Perpetual,0,100.61%,227.04,33d 13h 39m,33d 13h 39m
VETUSDT Perpetual,0,99.65%,5.42,36d 16h 54m,36d 16h 54m
JASMYUSDT Perpetual,0,99.57%,14.94,13d 10h 11m,13d 10h 11m
ADABUSD Perpetual,0,99.38%,49.69,33d 6h 57m,33d 6h 57m
BATUSDT Perpetual,1,99.36%,34.78,14d 18h 3m,14d 18h 3m
PEOPLEUSDT Perpetual,0,98.54%,4.04,22d 8h 15m,22d 8h 15m
ETHUSDT Perpetual,1,98.27%,98.27,2d 5h 7m,2d 5h 7m
C98USDT Perpetual,0,98.23%,58.94,14d 6h 38m,14d 6h 38m
CHZUSDT Perpetual,0,98.01%,24.50,317d 13h 22m,317d 13h 22m
ETHUSDT Perpetual,0,97.96%,19.57,2d 5h 24m,2d 5h 24m
DODOBUSD Perpetual,0,97.91%,97.91,13d 21h 32m,13d 21h 32m
LINKUSDT Perpetual,0,97.78%,1466.80,29d 8h 28m,29d 8h 28m
BTCUSDT Perpetual,0,97.62%,29.40,34d 23h 23m,34d 23h 23m
KNCUSDT Perpetual,0,97.46%,50.68,1d 20h 25m,1d 20h 25m
GALABUSD Perpetual,0,96.75%,483.79,24d 8h 48m,24d 8h 48m
BTCUSDT Perpetual,0,96.26%,963.11,35d 31m,35d 31m
ETHUSDT Perpetual,0,96.12%,135.14,34d 18h 9m,34d 18h 9m
ICPBUSD Perpetual,0,95.96%,23.79,23d 5h 42m,23d 5h 42m
BNBBUSD Perpetual,0,95.88%,153.41,34d 22h 5m,34d 22h 5m
SNXUSDT Perpetual,0,95.87%,1169.71,22d 18h 56m,22d 18h 56m
BNBUSDT Perpetual,0,95.62%,9.81,24d 8h 8m,24d 8h 8m
ADAUSDT Perpetual,0,95.47%,47.74,36d 6h 37m,36d 6h 37m
ICPBUSD Perpetual,0,95.15%,462.28,31d 12h 28m,31d 12h 28m
BTCUSDT Perpetual,0,94.69%,189.42,28d 20h 36m,28d 20h 36m
APEUSDT Perpetual,0,94.65%,189.31,30d 7m,30d 7m
DOTUSDT Perpetual,6,94.39%,17.42,1d 1h 56m,1d 1h 56m
ETCUSDT Perpetual,0,94.24%,848.22,68d 6h 39m,68d 6h 39m
GALABUSD Perpetual,0,94.19%,37.68,35d 18h 48m,35d 18h 48m
ETHUSDT Perpetual,0,93.89%,262.92,14d 22h 24m,14d 22h 24m
BTCUSDT Perpetual,0,93.50%,1133.83,31d 6h 39m,31d 6h 39m
LTCUSDT Perpetual,0,93.41%,934.17,233d 21h 36m,233d 21h 36m
MANAUSDT Perpetual,0,93.25%,356.41,5d 8h 30m,5d 8h 30m
IMXUSDT Perpetual,0,93.00%,74.41,59d 10h 41m,59d 10h 41m
RSRUSDT Perpetual,0,93.00%,18.60,21d 16h 13m,21d 16h 13m
ETCUSDT Perpetual,0,92.97%,424.31,27d 14h,27d 14h
BAKEUSDT Perpetual,0,92.85%,928.56,59d 5h 33m,59d 5h 33m
MANAUSDT Perpetual,0,92.61%,277.83,52d 22h 29m,52d 22h 29m
