cryptoPair,copyPopularity,roi,pnl,runningTime,direction
DODOBUSD Perpetual,2,119.69%,11969.01,46d 9h 52m,46d 9h 52m
SUSHIUSDT Perpetual,0,119.41%,1194.19,30d 10h 49m,30d 10h 49m
GALBUSD Perpetual,0,119.18%,297.95,28d 41m,28d 41m
TRBUSDT Perpetual,0,118.60%,13.64,29d 23h 42m,29d 23h 42m
SNXUSDT Perpetual,0,118.00%,25.96,14d 16h 37m,14d 16h 37m
ADAUSDT Perpetual,0,117.74%,35.32,1y 57d 10h 47m,1y 57d 10h 47m
1000SHIBUSDT Perpetual,0,117.73%,235.48,20d 13h 44m,20d 13h 44m
BTCBUSD Perpetual,0,117.56%,235.13,23d 20h 45m,23d 20h 45m
BNBUSDT Perpetual,0,116.95%,3.51,45d 2m,45d 2m
AVAXBUSD Perpetual,0,116.73%,175.10,27d 12h 52m,27d 12h 52m
TLMBUSD Perpetual,0,116.40%,29.10,33d 8h 30m,33d 8h 30m
BTCUSDT Perpetual,0,116.37%,6.98,9d 9h,9d 9h
ETHUSDT Perpetual,0,116.29%,46.52,28d 1h 14m,28d 1h 14m
DOGEUSDT Perpetual,0,115.07%,16.57,48d 8h 14m,48d 8h 14m
APEBUSD Perpetual,0,114.91%,5.75,16d 22h 43m,16d 22h 43m
BTCUSDT Perpetual,0,114.83%,5.74,15d 12h 14m,15d 12h 14m
PEOPLEUSDT Perpetual,1,114.67%,230.06,52d 1h 53m,52d 1h 53m
TRXUSDT Perpetual,0,114.54%,227.94,63d 4h 49m,63d 4h 49m
BTCUSDT Perpetual,0,114.35%,17.15,15d 9h 36m,15d 9h 36m
ADAUSDT Perpetual,0,113.84%,23.29,28d 4h 23m,28d 4h 23m
ADAUSDT Perpetual,2,113.17%,1471.28,41d 20h 57m,41d 20h 57m
ALGOUSDT Perpetual,1,112.98%,73.44,32d 3h 52m,32d 3h 52m
1000LUNCBUSD Perpetual,0,112.75%,1127.60,14d 10h 4m,14d 10h 4m
ETHUSDT Perpetual,0,112.60%,3.94,1d 1h 10m,1d 1h 10m
UNFIUSDT Perpetual,1,112.14%,112.14,11d 3h 55m,11d 3h 55m
FLMUSDT Perpetual,0,112.01%,224.04,29d 18h 12m,29d 18h 12m
ICPBUSD Perpetual,0,111.21%,1112.18,33d 6h 42m,33d 6h 42m
DUSKUSDT Perpetual,0,111.07%,277.69,29d 14h 26m,29d 14h 26m
ADAUSDT Perpetual,0,110.47%,7.82,13d 14m,13d 14m
ICPBUSD Perpetual,0,110.37%,1379.70,33d 6h 30m,33d 6h 30m
ETHUSDT Perpetual,0,109.93%,51.23,29d 20h 20m,29d 20h 20m
APEBUSD Perpetual,0,109.69%,10.97,20d 11h 42m,20d 11h 42m
PEOPLEUSDT Perpetual,0,109.42%,21.88,21d 23h 42m,21d 23h 42m
ETHUSDT Perpetual,0,108.60%,108.61,23d 20h 36m,23d 20h 36m
ANTUSDT Perpetual,0,108.10%,7.57,27d 3h 9m,27d 3h 9m
1000SHIBUSDT Perpetual,0,107.72%,10.85,21d 16h 51m,21d 16h 51m
ETHUSDT Perpetual,0,107.60%,272.53,22d 8h 15m,22d 8h 15m
DOTUSDT Perpetual,0,107.14%,16.34,21d 10m,21d 10m
ADABUSD Perpetual,1,106.97%,320.94,35d 21h 23m,35d 21h 23m
DOTBUSD Perpetual,0,106.90%,320.73,34d 22h 30m,34d 22h 30m
BTCUSDT Perpetual,0,106.83%,160.25,13d 5h 48m,13d 5h 48m
XRPUSDT Perpetual,0,106.61%,53.31,12d 17h 30m,12d 17h 30m
1000SHIBUSDT Perpetual,0,106.51%,11.11,43d 23h 33m,43d 23h 33m
DOTUSDT Perpetual,0,106.46%,78.63,28d 13h 10m,28d 13h 10m
COMPUSDT Perpetual,0,106.30%,114.39,22d 5h 44m,22d 5h 44m
HNTUSDT Perpetual,0,105.44%,42.18,44d 23h 54m,44d 23h 54m
BTCBUSD Perpetual,0,105.30%,151.63,26d 2h 55m,26d 2h 55m
BTCUSDT Perpetual,0,105.16%,105.17,24d 8h 54m,24d 8h 54m
APEBUSD Perpetual,0,105.00%,12.19,11d 22h 4m,11d 22h 4m
CRVUSDT Perpetual,0,104.53%,26.13,47d 1h 45m,47d 1h 45m
LUNA2BUSD Perpetual,3,104.32%,156.49,27d 16h 23m,27d 16h 23m
LUNA2BUSD Perpetual,0,103.82%,376.37,25d 22h 5m,25d 22h 5m
EOSUSDT Perpetual,0,102.95%,15.44,30d 7h 20m,30d 7h 20m
XRPUSDT Perpetual,0,102.66%,5.51,11d 51m,11d 51m
ALICEUSDT Perpetual,0,102.54%,512.70,62d 4h,62d 4h
SKLUSDT Perpetual,0,101.70%,35.60,29d 19h 25m,29d 19h 25m
SANDUSDT Perpetual,0,101.60%,508.04,30d 13h 40m,30d 13h 40m
GALAUSDT Perpetual,0,101.60%,4.46,18d 2h 5m,18d 2h 5m
ETHBUSD Perpetual,2,101.17%,1.87,17d 17h 18m,17d 17h 18m
PEOPLEUSDT Perpetual,0,101.14%,72.82,22d 13h 53m,22d 13h 53m
LTCUSDT Perpetual,0,100.47%,57.57,63d 3h 51m,63d 3h 51m
ETCUSDT Perpetual,0,100.39%,147.57,120d 2h 54m,120d 2h 54m
BTCUSDT Perpetual,2,100.33%,1204.03,28d 6h 26m,28d 6h 26m
1000LUNCBUSD Perpetual,0,100.08%,1000.84,16d 4h 22m,16d 4h 22m
BTCBUSD Perpetual,0,99.90%,212.80,28d 8h 10m,28d 8h 10m
BTCUSDT Perpetual,1,99.31%,228.42,17d 4h 37m,17d 4h 37m
ETHUSDT Perpetual,1,99.20%,2.83,19d 1h 45m,19d 1h 45m
BTCUSDT Perpetual,0,98.70%,20.50,23d 1h 13m,23d 1h 13m
AXSUSDT Perpetual,0,98.18%,3043.81,39d 9h 48m,39d 9h 48m
MANAUSDT Perpetual,0,98.15%,9.67,29d 9h 50m,29d 9h 50m
NEOUSDT Perpetual,0,98.15%,1226.92,62d 23h 53m,62d 23h 53m
DOGEBUSD Perpetual,0,97.98%,14.20,171d 23h 4m,171d 23h 4m
BAKEUSDT Perpetual,0,97.32%,11.68,9d 8h 52m,9d 8h 52m
XMRUSDT Perpetual,0,97.30%,142.06,120d 2h 56m,120d 2h 56m
SOLBUSD Perpetual,0,96.58%,1931.72,33d 18m,33d 18m
ETHUSDT Perpetual,0,95.64%,717.33,13d 3h 13m,13d 3h 13m
XTZUSDT Perpetual,0,95.59%,28.68,10d 9h 46m,10d 9h 46m
ANTUSDT Perpetual,0,95.53%,14.33,27d 11h 24m,27d 11h 24m
MTLUSDT Perpetual,0,95.53%,60.19,27d 18h 27m,27d 18h 27m
ETHUSDT Perpetual,0,95.37%,14.23,28d 13h 46m,28d 13h 46m
NEOUSDT Perpetual,0,95.19%,237.98,29d 15h 28m,29d 15h 28m
UNFIUSDT Perpetual,0,94.90%,189.82,26d 21h 51m,26d 21h 51m
1000SHIBUSDT Perpetual,0,94.84%,95.88,21d 22h 58m,21d 22h 58m
DYDXUSDT Perpetual,0,94.80%,474.04,8d 4h 23m,8d 4h 23m
GALAUSDT Perpetual,0,94.79%,326.51,30d 8h 56m,30d 8h 56m
1000SHIBUSDT Perpetual,0,94.44%,47.22,21d 13h 57m,21d 13h 57m
LTCUSDT Perpetual,0,94.16%,941.68,227d 2h 33m,227d 2h 33m
WAVESUSDT Perpetual,0,94.12%,235.32,1y 68d 11h 17m,1y 68d 11h 17m
BNBUSDT Perpetual,0,93.87%,4.88,20d 16h 12m,20d 16h 12m
SANDUSDT Perpetual,0,93.46%,14.02,14d 22h 20m,14d 22h 20m
ETHBUSD Perpetual,0,93.42%,46.71,22d 1h 24m,22d 1h 24m
NKNUSDT Perpetual,0,93.36%,22.41,45d 5h 24m,45d 5h 24m
BELUSDT Perpetual,0,93.27%,233.20,21d 10h 59m,21d 10h 59m
NEARUSDT Perpetual,0,93.22%,53.14,28d 9h 15m,28d 9h 15m
ETHUSDT Perpetual,0,93.01%,23.25,22d 22h 8m,22d 22h 8m
BTCUSDT Perpetual,0,92.81%,46.41,24d 19h 50m,24d 19h 50m
LTCUSDT Perpetual,0,92.24%,54.42,31d 3h 56m,31d 3h 56m
GTCUSDT Perpetual,0,91.81%,642.71,46d 9h 52m,46d 9h 52m
SOLBUSD Perpetual,0,91.69%,4584.70,28d 23h 12m,28d 23h 12m
BTCUSDT Perpetual,0,91.52%,19.82,232d 9h 1m,232d 9h 1m
BELUSDT Perpetual,0,91.42%,585.11,39d 18h 40m,39d 18h 40m
ADAUSDT Perpetual,0,91.26%,5.48,12d 11h 42m,12d 11h 42m
BTCBUSD Perpetual,0,91.02%,910.25,23d 55m,23d 55m
SUSHIUSDT Perpetual,0,90.95%,2.53,253d 18h 50m,253d 18h 50m
ATOMUSDT Perpetual,0,90.85%,423.79,27d 22h 44m,27d 22h 44m
ETHBUSD Perpetual,0,90.68%,17.23,14d 18h 9m,14d 18h 9m
BTCBUSD Perpetual,0,90.29%,67.87,29d 18h 22m,29d 18h 22m
MANAUSDT Perpetual,0,89.53%,71.62,27d 5h 49m,27d 5h 49m
SANDUSDT Perpetual,0,89.46%,26.84,18d 1h 46m,18d 1h 46m
BTCUSDT Perpetual,0,89.22%,26.86,28d 4h 21m,28d 4h 21m
LUNA2BUSD Perpetual,0,89.19%,98.12,23d 10h 5m,23d 10h 5m
FILUSDT Perpetual,0,89.19%,3344.89,39d 1h 37m,39d 1h 37m
APEBUSD Perpetual,0,88.72%,1109.08,22d 13h 29m,22d 13h 29m
BNBUSDT Perpetual,0,88.01%,484.08,167d 5h 18m,167d 5h 18m
MANAUSDT Perpetual,0,87.41%,23.57,60d 1h 56m,60d 1h 56m
TOMOUSDT Perpetual,0,87.37%,174.74,26d 23h 31m,26d 23h 31m
ETHBUSD Perpetual,0,87.33%,16.59,15d 13h 58m,15d 13h 58m
TRXBUSD Perpetual,0,87.30%,174.60,29d 5h 18m,29d 5h 18m
ETHBUSD Perpetual,0,87.29%,4.36,9d 5h 5m,9d 5h 5m
ADABUSD Perpetual,0,87.20%,14.82,60d 8h 31m,60d 8h 31m
BTCBUSD Perpetual,0,87.14%,191.89,209d 15h 33m,209d 15h 33m
ETHUSDT Perpetual,0,87.14%,1742.81,167d 4h 59m,167d 4h 59m
GALUSDT Perpetual,0,87.02%,1087.76,46d 14h 22m,46d 14h 22m
