cryptoPair,copyPopularity,roi,pnl,runningTime,direction
MATICUSDT Perpetual,0,184.45%,35.45,41d 14h 35m,41d 14h 35m
SOLUSDT Perpetual,0,184.40%,92.20,25d 12h 41m,25d 12h 41m
SANDUSDT Perpetual,0,183.67%,15.61,49d 16h 27m,49d 16h 27m
XRPUSDT Perpetual,17,183.41%,22926.84,1y 52d 20h 17m,1y 52d 20h 17m
MASKUSDT Perpetual,0,183.22%,27.48,21d 9h 38m,21d 9h 38m
ETHUSDT Perpetual,2,180.54%,28.89,19d 6h 9m,19d 6h 9m
LINKUSDT Perpetual,0,180.38%,12.03,13d 8h 46m,13d 8h 46m
ETHUSDT Perpetual,1,180.15%,180.15,22d 18h 41m,22d 18h 41m
LINKUSDT Perpetual,0,177.71%,71.08,25d 11h 27m,25d 11h 27m
GMTUSDT Perpetual,0,177.39%,886.97,15d 18h 5m,15d 18h 5m
CVCUSDT Perpetual,0,177.05%,44.26,30d 5h 36m,30d 5h 36m
SNXUSDT Perpetual,0,176.03%,26.41,23d 22h 56m,23d 22h 56m
BTCBUSD Perpetual,1,175.76%,123.04,22d 13h 28m,22d 13h 28m
BTCBUSD Perpetual,1,174.91%,122.44,22d 13h 27m,22d 13h 27m
LTCUSDT Perpetual,0,174.56%,621.46,1y 41d 1h 48m,1y 41d 1h 48m
XRPUSDT Perpetual,1,173.04%,1.71,26d 14h 33m,26d 14h 33m
1000LUNCBUSD Perpetual,6,171.40%,17140.45,16d 4h 27m,16d 4h 27m
LITUSDT Perpetual,2,171.31%,856.52,23d 19h 40m,23d 19h 40m
ETHBUSD Perpetual,0,171.13%,342.27,24d 15h 40m,24d 15h 40m
BCHUSDT Perpetual,0,170.62%,10.03,28d 5h 20m,28d 5h 20m
BNBBUSD Perpetual,17,170.54%,12.18,31d 2h 44m,31d 2h 44m
SNXUSDT Perpetual,0,169.63%,50.19,16d 4h 15m,16d 4h 15m
SOLBUSD Perpetual,0,168.41%,168.41,27d 16h 7m,27d 16h 7m
BTCUSDT Perpetual,2,168.18%,126.66,16d 13h 38m,16d 13h 38m
THETAUSDT Perpetual,0,167.91%,41.98,13d 3h 19m,13d 3h 19m
SOLUSDT Perpetual,1,166.95%,250.43,13d 8h 25m,13d 8h 25m
ETHBUSD Perpetual,3,166.08%,21.67,27d 6h 27m,27d 6h 27m
TRXUSDT Perpetual,0,165.66%,240.22,120d 21h 52m,120d 21h 52m
XRPBUSD Perpetual,5,164.14%,6.57,195d 10h 46m,195d 10h 46m
ETHUSDT Perpetual,0,162.27%,17.85,29d 1h 15m,29d 1h 15m
RLCUSDT Perpetual,0,162.23%,27.58,14d 1h 2m,14d 1h 2m
UNFIUSDT Perpetual,2,161.98%,32.40,10d 21h 41m,10d 21h 41m
DODOBUSD Perpetual,0,161.80%,20.36,16d 8h 32m,16d 8h 32m
SANDUSDT Perpetual,0,161.66%,242.50,13d 10h 16m,13d 10h 16m
BTCUSDT Perpetual,0,160.83%,643.36,22d 10h 12m,22d 10h 12m
LINKUSDT Perpetual,1,158.54%,23.83,12d 2h 40m,12d 2h 40m
ETHUSDT Perpetual,2,157.89%,5.53,1d 20h 10m,1d 20h 10m
OGNUSDT Perpetual,0,157.71%,27.60,15d 19h 35m,15d 19h 35m
ATOMUSDT Perpetual,0,157.42%,253.45,62d 14h 49m,62d 14h 49m
UNIUSDT Perpetual,0,157.29%,426.27,1y 54d 22h 37m,1y 54d 22h 37m
CRVUSDT Perpetual,0,155.82%,146.29,62d 14h 59m,62d 14h 59m
DASHUSDT Perpetual,0,153.99%,10.47,24d 19h 37m,24d 19h 37m
XRPUSDT Perpetual,0,153.86%,7.69,25d 1h 5m,25d 1h 5m
BTCUSDT Perpetual,2,153.80%,129.35,7d 18h 40m,7d 18h 40m
LITUSDT Perpetual,0,153.52%,383.81,26d 4h 53m,26d 4h 53m
ETHBUSD Perpetual,0,152.06%,147.51,30d 10h 51m,30d 10h 51m
MATICUSDT Perpetual,0,151.35%,71.14,41d 3h 42m,41d 3h 42m
LITUSDT Perpetual,0,151.11%,45.33,25d 12h 40m,25d 12h 40m
SANDUSDT Perpetual,0,150.33%,75.17,52d 18h 13m,52d 18h 13m
APEBUSD Perpetual,0,150.08%,1876.00,33d 1h 34m,33d 1h 34m
1000LUNCBUSD Perpetual,0,150.07%,15007.30,16d 4h 39m,16d 4h 39m
STORJUSDT Perpetual,0,147.46%,4.42,10d 22h 7m,10d 22h 7m
CHZUSDT Perpetual,0,147.02%,76.98,19d 19h 2m,19d 19h 2m
XEMUSDT Perpetual,26,145.77%,29.15,11d 9h 52m,11d 9h 52m
PEOPLEUSDT Perpetual,0,145.61%,291.24,32d 9h 14m,32d 9h 14m
BTCBUSD Perpetual,7,145.42%,207.95,25d 14h 20m,25d 14h 20m
BNBBUSD Perpetual,7,145.26%,1871.03,62d 23h 41m,62d 23h 41m
WAVESUSDT Perpetual,0,145.15%,725.75,26d 13m,26d 13m
ETHUSDT Perpetual,1,144.03%,14.53,30d 16h 11m,30d 16h 11m
WAVESUSDT Perpetual,0,143.97%,143.98,61d 14h 38m,61d 14h 38m
APEBUSD Perpetual,0,143.96%,119.62,14d 5h 57m,14d 5h 57m
ZENUSDT Perpetual,0,143.42%,380.08,1y 64d 6h 29m,1y 64d 6h 29m
BTCBUSD Perpetual,0,143.41%,1434.10,27d 19h 43m,27d 19h 43m
LUNA2BUSD Perpetual,2,141.15%,6.20,33d 6h 25m,33d 6h 25m
AXSUSDT Perpetual,0,140.19%,196.28,28d 10h 46m,28d 10h 46m
MTLUSDT Perpetual,0,139.23%,41.77,24d 8h 42m,24d 8h 42m
LITUSDT Perpetual,0,139.04%,25.28,25d 6h 13m,25d 6h 13m
PEOPLEUSDT Perpetual,0,138.73%,30.01,23d 16h 36m,23d 16h 36m
CHZUSDT Perpetual,0,138.70%,52.76,56d 10h 9m,56d 10h 9m
SOLUSDT Perpetual,0,138.70%,277.40,29d 2h 38m,29d 2h 38m
BTCUSDT Perpetual,0,138.66%,55.47,25d 15h,25d 15h
DOGEUSDT Perpetual,1,137.65%,110.84,32d 11h 23m,32d 11h 23m
AVAXBUSD Perpetual,0,137.54%,20.63,29d 1h 50m,29d 1h 50m
LUNA2BUSD Perpetual,1,137.33%,151.06,30d 4h 3m,30d 4h 3m
1000SHIBUSDT Perpetual,0,136.42%,40.93,24d 1h 9m,24d 1h 9m
SOLBUSD Perpetual,2,135.67%,71.94,25d 10h 54m,25d 10h 54m
BNBUSDT Perpetual,0,135.58%,180.78,13d 4h 27m,13d 4h 27m
CELRUSDT Perpetual,0,135.14%,202.72,13d 2h 47m,13d 2h 47m
ETHUSDT Perpetual,1,135.08%,33.77,26d 18h 38m,26d 18h 38m
TLMBUSD Perpetual,0,135.04%,135.05,14d 1h 57m,14d 1h 57m
SOLBUSD Perpetual,0,134.37%,1730.70,32d 10h 19m,32d 10h 19m
ETHBUSD Perpetual,2,134.20%,2.48,18d 12h 18m,18d 12h 18m
BTCBUSD Perpetual,0,133.36%,1328.90,25d 8h 30m,25d 8h 30m
1000SHIBUSDT Perpetual,1,133.28%,33.32,22d 20h 25m,22d 20h 25m
XRPUSDT Perpetual,0,132.08%,41.61,1y 42d 7h 21m,1y 42d 7h 21m
ANCBUSD Perpetual,2,131.79%,13180.00,24d 9h 51m,24d 9h 51m
RVNUSDT Perpetual,0,131.62%,13.16,27d 14h 29m,27d 14h 29m
SNXUSDT Perpetual,0,130.52%,28.72,15d 11h 37m,15d 11h 37m
TLMBUSD Perpetual,0,130.10%,31.75,16d 8h 34m,16d 8h 34m
SUSHIUSDT Perpetual,0,129.93%,1299.40,31d 5h 49m,31d 5h 49m
GMTBUSD Perpetual,3,129.71%,2.72,20d 1h 42m,20d 1h 42m
LTCUSDT Perpetual,0,129.49%,25.90,27d 20h 37m,27d 20h 37m
SOLUSDT Perpetual,0,129.19%,21.51,17d 16h 35m,17d 16h 35m
ADABUSD Perpetual,0,129.19%,1664.02,61d 21h 33m,61d 21h 33m
SUSHIUSDT Perpetual,0,128.90%,15.34,29d 17h 11m,29d 17h 11m
BTCUSDT Perpetual,1,128.33%,295.17,17d 23h 37m,17d 23h 37m
MATICUSDT Perpetual,4,128.05%,53.84,21d 11h 47m,21d 11h 47m
ANTUSDT Perpetual,0,128.01%,19.20,28d 6h 24m,28d 6h 24m
MATICUSDT Perpetual,0,127.88%,6.39,1y 50d 17h 41m,1y 50d 17h 41m
WAVESUSDT Perpetual,0,127.76%,63.88,44d 21h 3m,44d 21h 3m
BTCUSDT Perpetual,0,127.60%,19.14,16d 4h 36m,16d 4h 36m
TLMBUSD Perpetual,0,127.43%,31.86,34d 3h 30m,34d 3h 30m
WAVESUSDT Perpetual,0,127.35%,76.41,24d 18h 55m,24d 18h 55m
DOTUSDT Perpetual,0,127.17%,19.39,21d 19h 10m,21d 19h 10m
UNFIUSDT Perpetual,1,126.15%,126.15,11d 22h 55m,11d 22h 55m
APEUSDT Perpetual,0,125.64%,13.82,17d 12h 56m,17d 12h 56m
BTCUSDT Perpetual,0,125.30%,7.52,10d 4h,10d 4h
1000SHIBUSDT Perpetual,0,124.74%,16.27,20d 41m,20d 41m
BNBUSDT Perpetual,3,123.77%,43.10,30d 15h 27m,30d 15h 27m
BTCBUSD Perpetual,0,122.68%,245.36,24d 15h 45m,24d 15h 45m
CRVUSDT Perpetual,0,122.53%,30.63,47d 20h 45m,47d 20h 45m
DODOBUSD Perpetual,2,121.78%,12178.40,47d 4h 52m,47d 4h 52m
PEOPLEUSDT Perpetual,6,121.03%,2420.64,16d 20h 32m,16d 20h 32m
BTCUSDT Perpetual,0,120.42%,6.02,16d 7h 14m,16d 7h 14m
1000SHIBUSDT Perpetual,0,120.41%,240.83,21d 8h 44m,21d 8h 44m
ETHUSDT Perpetual,0,120.06%,48.03,28d 20h 14m,28d 20h 14m
AVAXBUSD Perpetual,0,119.48%,179.23,28d 7h 52m,28d 7h 52m
ETHUSDT Perpetual,0,118.74%,118.74,24d 15h 36m,24d 15h 36m
GALBUSD Perpetual,0,118.37%,295.94,28d 19h 41m,28d 19h 41m
GMTUSDT Perpetual,0,117.95%,83.75,18d 1h 9m,18d 1h 9m
ADAUSDT Perpetual,0,117.74%,35.32,1y 58d 5h 47m,1y 58d 5h 47m
ANTUSDT Perpetual,0,117.39%,8.22,27d 22h 9m,27d 22h 9m
BNBUSDT Perpetual,0,116.95%,3.51,45d 19h 2m,45d 19h 2m
BNXUSDT Perpetual,2,116.94%,8770.96,30d 19h 44m,30d 19h 44m
TRXUSDT Perpetual,0,116.87%,232.58,63d 23h 49m,63d 23h 49m
ALGOUSDT Perpetual,1,116.52%,75.74,32d 22h 52m,32d 22h 52m
LUNA2BUSD Perpetual,4,116.30%,174.46,28d 11h 23m,28d 11h 23m
DOGEUSDT Perpetual,0,116.15%,16.73,49d 3h 14m,49d 3h 14m
ADAUSDT Perpetual,0,115.95%,8.21,13d 19h 14m,13d 19h 14m
ADAUSDT Perpetual,0,115.67%,23.67,28d 23h 22m,28d 23h 22m
ADAUSDT Perpetual,2,115.49%,1501.50,42d 15h 57m,42d 15h 57m
ETHUSDT Perpetual,0,115.47%,53.81,30d 15h 20m,30d 15h 20m
APEBUSD Perpetual,0,114.91%,5.75,17d 17h 43m,17d 17h 43m
1000LUNCBUSD Perpetual,0,114.51%,1145.16,15d 5h 4m,15d 5h 4m
XRPUSDT Perpetual,0,114.44%,57.22,13d 12h 30m,13d 12h 30m
GMTBUSD Perpetual,1,113.98%,36.47,24d 6h 34m,24d 6h 34m
ETHUSDT Perpetual,0,113.94%,288.59,23d 3h 15m,23d 3h 15m
SNXUSDT Perpetual,0,113.89%,28.31,9d 15h 45m,9d 15h 45m
ICPBUSD Perpetual,0,113.21%,1132.16,34d 1h 42m,34d 1h 42m
PEOPLEUSDT Perpetual,1,112.97%,226.64,52d 20h 53m,52d 20h 53m
APEBUSD Perpetual,0,112.97%,11.30,21d 6h 42m,21d 6h 42m
ICPBUSD Perpetual,0,112.26%,1403.33,34d 1h 30m,34d 1h 30m
APEBUSD Perpetual,0,111.22%,12.91,12d 17h 4m,12d 17h 4m
1000SHIBUSDT Perpetual,0,110.72%,11.15,22d 11h 51m,22d 11h 51m
DOTUSDT Perpetual,0,110.70%,81.75,29d 8h 10m,29d 8h 10m
STMXUSDT Perpetual,0,110.28%,110.29,13d 9h 36m,13d 9h 36m
DUSKUSDT Perpetual,0,110.03%,275.09,30d 9h 26m,30d 9h 26m
BTCBUSD Perpetual,0,109.82%,158.15,26d 21h 55m,26d 21h 55m
XRPUSDT Perpetual,0,108.94%,5.85,11d 19h 51m,11d 19h 51m
PEOPLEUSDT Perpetual,0,108.93%,21.79,22d 18h 42m,22d 18h 42m
LTCUSDT Perpetual,0,108.90%,62.40,63d 22h 51m,63d 22h 51m
BTCUSDT Perpetual,0,108.72%,163.08,14d 48m,14d 48m
BNBUSDT Perpetual,0,107.77%,5.60,21d 11h 12m,21d 11h 12m
SKLUSDT Perpetual,0,107.17%,37.51,30d 14h 25m,30d 14h 25m
1000SHIBUSDT Perpetual,0,107.14%,11.17,44d 18h 33m,44d 18h 33m
ADABUSD Perpetual,1,107.06%,321.18,36d 16h 23m,36d 16h 23m
DOTBUSD Perpetual,0,106.96%,320.90,35d 17h 30m,35d 17h 30m
HNTUSDT Perpetual,0,106.87%,42.75,45d 18h 54m,45d 18h 54m
SANDUSDT Perpetual,0,106.59%,532.95,31d 8h 40m,31d 8h 40m
ETHUSDT Perpetual,1,106.04%,3.02,19d 20h 45m,19d 20h 45m
BTCUSDT Perpetual,0,105.98%,105.99,25d 3h 54m,25d 3h 54m
BTCUSDT Perpetual,0,105.55%,21.92,23d 20h 12m,23d 20h 12m
NKNUSDT Perpetual,0,104.24%,25.02,46d 24m,46d 24m
SRMUSDT Perpetual,0,104.20%,31.25,4d 22h 25m,4d 22h 25m
DODOBUSD Perpetual,0,103.93%,1039.40,31d 4h 22m,31d 4h 22m
EOSUSDT Perpetual,0,103.93%,15.59,31d 2h 20m,31d 2h 20m
LUNA2BUSD Perpetual,0,103.67%,375.81,26d 17h 5m,26d 17h 5m
DYDXUSDT Perpetual,0,103.36%,516.81,8d 23h 23m,8d 23h 23m
XMRUSDT Perpetual,0,103.24%,150.73,120d 21h 56m,120d 21h 56m
ETCUSDT Perpetual,0,102.88%,151.23,120d 21h 54m,120d 21h 54m
1000LUNCBUSD Perpetual,0,102.52%,1025.26,16d 23h 22m,16d 23h 22m
GALAUSDT Perpetual,0,101.60%,4.46,18d 21h 5m,18d 21h 5m
ALICEUSDT Perpetual,0,101.32%,506.63,62d 23h,62d 23h
ATOMUSDT Perpetual,0,101.11%,471.64,28d 17h 44m,28d 17h 44m
ETHBUSD Perpetual,0,100.65%,50.33,22d 20h 24m,22d 20h 24m
REEFUSDT Perpetual,0,100.63%,14.09,52d 2h 24m,52d 2h 24m
BTCBUSD Perpetual,0,100.58%,1005.81,23d 19h 55m,23d 19h 55m
BTCBUSD Perpetual,0,100.36%,33.11,17d 9h 47m,17d 9h 47m
ETHBUSD Perpetual,0,100.08%,19.02,15d 13h 9m,15d 13h 9m
ATOMUSDT Perpetual,0,99.27%,20.85,26d 19h 39m,26d 19h 39m
XTZUSDT Perpetual,0,99.23%,29.77,11d 4h 46m,11d 4h 46m
NEOUSDT Perpetual,0,99.08%,1238.62,63d 18h 53m,63d 18h 53m
ADAUSDT Perpetual,0,99.08%,5.94,13d 6h 42m,13d 6h 42m
BTCUSDT Perpetual,2,99.04%,1188.60,29d 1h 26m,29d 1h 26m
BTCBUSD Perpetual,0,98.57%,209.96,29d 3h 10m,29d 3h 10m
MANAUSDT Perpetual,0,98.37%,9.69,30d 4h 50m,30d 4h 50m
DOGEBUSD Perpetual,0,98.22%,14.23,172d 18h 4m,172d 18h 4m
AXSUSDT Perpetual,0,97.93%,3035.83,40d 4h 48m,40d 4h 48m
GTCUSDT Perpetual,0,97.87%,685.09,47d 4h 52m,47d 4h 52m
ETHBUSD Perpetual,0,97.78%,18.58,16d 8h 58m,16d 8h 58m
BTCBUSD Perpetual,0,97.21%,73.07,30d 14h 22m,30d 14h 22m
MANAUSDT Perpetual,0,96.61%,9.52,30d 5h 50m,30d 5h 50m
WAVESUSDT Perpetual,0,96.49%,241.25,1y 69d 7h 17m,1y 69d 7h 17m
SANDUSDT Perpetual,0,96.49%,14.47,15d 18h 20m,15d 18h 20m
SOLBUSD Perpetual,0,95.87%,1917.51,33d 20h 18m,33d 20h 18m
ETHUSDT Perpetual,0,95.78%,23.95,23d 18h 8m,23d 18h 8m
BTCUSDT Perpetual,0,95.73%,23.93,2d 6h,2d 6h
LINKUSDT Perpetual,1,95.69%,5.47,8d 5h 3m,8d 5h 3m
1000SHIBUSDT Perpetual,0,95.56%,47.78,22d 9h 57m,22d 9h 57m
UNFIUSDT Perpetual,0,94.86%,189.72,27d 17h 50m,27d 17h 50m
GALAUSDT Perpetual,0,94.82%,326.59,31d 4h 55m,31d 4h 55m
GMTUSDT Perpetual,0,94.78%,69.19,53d 6h 49m,53d 6h 49m
SRMUSDT Perpetual,2,94.61%,3.78,4d 20h 14m,4d 20h 14m
NEOUSDT Perpetual,0,94.53%,236.34,30d 11h 28m,30d 11h 28m
LTCUSDT Perpetual,0,94.15%,941.51,227d 22h 33m,227d 22h 33m
NEARUSDT Perpetual,0,94.14%,53.66,29d 5h 15m,29d 5h 15m
DARUSDT Perpetual,0,93.72%,46.86,22d 2h 33m,22d 2h 33m
APEBUSD Perpetual,0,93.66%,6.56,11d 20h 26m,11d 20h 26m
LINAUSDT Perpetual,0,93.59%,421.16,42d 22h 54m,42d 22h 54m
ATOMUSDT Perpetual,0,93.55%,19.65,26d 20h 39m,26d 20h 39m
MTLUSDT Perpetual,0,93.53%,58.93,28d 14h 26m,28d 14h 26m
BTCUSDT Perpetual,0,93.32%,28.10,29d 21m,29d 21m
SANDUSDT Perpetual,0,93.18%,27.96,18d 21h 46m,18d 21h 46m
SRMUSDT Perpetual,1,92.82%,928.23,15d 17h 57m,15d 17h 57m
BTCUSDT Perpetual,0,92.33%,46.17,25d 15h 50m,25d 15h 50m
ETHUSDT Perpetual,0,92.27%,54.90,14d 20h 39m,14d 20h 39m
LTCUSDT Perpetual,0,92.24%,54.42,31d 23h 55m,31d 23h 55m
ADAUSDT Perpetual,0,91.69%,22.92,14d 13h 23m,14d 13h 23m
LUNA2BUSD Perpetual,0,91.56%,100.73,24d 6h 5m,24d 6h 5m
BTCUSDT Perpetual,0,91.52%,19.82,233d 5h 1m,233d 5h 1m
MANAUSDT Perpetual,0,91.26%,73.01,28d 1h 49m,28d 1h 49m
SUSHIUSDT Perpetual,0,90.95%,2.53,254d 14h 50m,254d 14h 50m
APEBUSD Perpetual,0,90.58%,1132.36,23d 9h 28m,23d 9h 28m
ETHBUSD Perpetual,1,90.36%,150.01,29d 4h 14m,29d 4h 14m
BELUSDT Perpetual,0,90.35%,578.27,40d 14h 40m,40d 14h 40m
TRXBUSD Perpetual,0,90.32%,180.66,30d 1h 18m,30d 1h 18m
MANAUSDT Perpetual,0,90.25%,24.33,60d 21h 56m,60d 21h 56m
BTCUSDT Perpetual,1,90.16%,14.25,1d 19h 46m,1d 19h 46m
ADABUSD Perpetual,0,89.99%,15.30,61d 4h 31m,61d 4h 31m
