cryptoPair,copyPopularity,roi,pnl,runningTime,direction
PEOPLEUSDT Perpetual,0,208.43%,1042.20,46d 4h 47m,46d 4h 47m
SUSHIUSDT Perpetual,1,205.46%,73.97,51d 9h 55m,51d 9h 55m
MATICUSDT Perpetual,4,197.70%,83.11,19d 15h 47m,19d 15h 47m
LUNA2BUSD Perpetual,1,197.56%,217.32,28d 8h 3m,28d 8h 3m
XTZUSDT Perpetual,0,197.34%,592.04,20d 13h 59m,20d 13h 59m
ETHUSDT Perpetual,1,192.92%,22.84,28d 16h 30m,28d 16h 30m
HNTUSDT Perpetual,1,192.40%,40.40,33d 18h 32m,33d 18h 32m
STORJUSDT Perpetual,0,191.14%,57.34,22d 7h 30m,22d 7h 30m
BTCUSDT Perpetual,1,190.37%,20.26,18d 11h 10m,18d 11h 10m
MATICUSDT Perpetual,0,190.05%,24.44,18d 11h 33m,18d 11h 33m
LINKUSDT Perpetual,0,189.97%,103.84,19d 22h 48m,19d 22h 48m
SANDUSDT Perpetual,1,189.02%,56.71,43d 22h 53m,43d 22h 53m
MATICUSDT Perpetual,1,188.11%,30.10,49d 5h 12m,49d 5h 12m
AVAXUSDT Perpetual,1,186.99%,181.38,46d 7h 39m,46d 7h 39m
SOLBUSD Perpetual,1,183.38%,916.91,32d 5h 58m,32d 5h 58m
XRPUSDT Perpetual,2,182.67%,11.16,29d 6h 8m,29d 6h 8m
XRPUSDT Perpetual,17,182.46%,22807.64,1y 51d 17m,1y 51d 17m
IOTXUSDT Perpetual,0,178.44%,12.76,28d 2h 31m,28d 2h 31m
THETAUSDT Perpetual,0,178.19%,179.09,27d 9h 29m,27d 9h 29m
LITUSDT Perpetual,1,177.36%,886.79,21d 23h 40m,21d 23h 40m
SANDUSDT Perpetual,0,176.73%,15.02,47d 20h 27m,47d 20h 27m
LUNA2BUSD Perpetual,3,176.13%,264.20,26d 15h 23m,26d 15h 23m
FTMBUSD Perpetual,0,175.23%,17.52,28d 23h 4m,28d 23h 4m
LTCUSDT Perpetual,0,175.08%,623.30,1y 39d 5h 48m,1y 39d 5h 48m
SOLUSDT Perpetual,0,174.04%,87.02,23d 16h 41m,23d 16h 41m
LINKUSDT Perpetual,0,171.55%,68.62,23d 15h 27m,23d 15h 27m
BATUSDT Perpetual,0,171.44%,20.57,25d 4h 27m,25d 4h 27m
MASKUSDT Perpetual,0,171.17%,25.68,19d 13h 38m,19d 13h 38m
UNFIUSDT Perpetual,0,170.03%,17.00,13d 41m,13d 41m
RLCUSDT Perpetual,0,168.65%,109.63,11d 14h 36m,11d 14h 36m
LINKUSDT Perpetual,0,168.03%,11.21,11d 12h 46m,11d 12h 46m
SNXUSDT Perpetual,0,167.14%,49.46,14d 8h 15m,14d 8h 15m
BTSUSDT Perpetual,1,166.68%,168.35,51d 16h 42m,51d 16h 42m
CVCUSDT Perpetual,0,166.42%,41.61,28d 9h 36m,28d 9h 36m
LITUSDT Perpetual,0,166.33%,49.90,23d 16h 39m,23d 16h 39m
CHZUSDT Perpetual,0,165.44%,16.54,19d 11h 10m,19d 11h 10m
TRXUSDT Perpetual,0,165.27%,239.65,119d 1h 52m,119d 1h 52m
XRPBUSD Perpetual,5,164.14%,6.57,193d 14h 45m,193d 14h 45m
BNBBUSD Perpetual,14,163.69%,11.69,29d 6h 43m,29d 6h 43m
BCHUSDT Perpetual,0,163.50%,9.61,26d 9h 19m,26d 9h 19m
MATICUSDT Perpetual,0,163.29%,31.38,39d 18h 35m,39d 18h 35m
THETAUSDT Perpetual,0,162.78%,40.70,11d 7h 19m,11d 7h 19m
1000LUNCBUSD Perpetual,6,161.93%,16193.79,14d 8h 27m,14d 8h 27m
RLCUSDT Perpetual,0,161.35%,27.43,12d 5h 2m,12d 5h 2m
ETHUSDT Perpetual,0,160.84%,14.48,18d 3h 46m,18d 3h 46m
BTCBUSD Perpetual,0,158.68%,111.08,20d 17h 28m,20d 17h 28m
BTCBUSD Perpetual,1,158.60%,111.02,20d 17h 27m,20d 17h 27m
ETHUSDT Perpetual,0,158.52%,158.53,20d 22h 41m,20d 22h 41m
SNXUSDT Perpetual,0,158.26%,23.74,22d 2h 55m,22d 2h 55m
SOLBUSD Perpetual,0,157.95%,157.96,25d 20h 7m,25d 20h 7m
OGNUSDT Perpetual,0,157.71%,27.60,13d 23h 35m,13d 23h 35m
ETHBUSD Perpetual,0,157.13%,314.26,22d 19h 40m,22d 19h 40m
ETHBUSD Perpetual,2,154.99%,20.23,25d 10h 27m,25d 10h 27m
LITUSDT Perpetual,0,154.28%,28.05,23d 10h 13m,23d 10h 13m
ETHUSDT Perpetual,0,152.99%,16.83,27d 5h 15m,27d 5h 15m
APEBUSD Perpetual,0,152.18%,2.97,16d 16h 20m,16d 16h 20m
XEMUSDT Perpetual,26,151.69%,30.34,9d 13h 52m,9d 13h 52m
DODOBUSD Perpetual,0,150.77%,18.97,14d 12h 32m,14d 12h 32m
XRPUSDT Perpetual,1,150.55%,1.49,24d 18h 33m,24d 18h 33m
ATOMUSDT Perpetual,0,150.24%,241.89,60d 18h 49m,60d 18h 49m
ETHBUSD Perpetual,0,148.98%,144.52,28d 14h 51m,28d 14h 51m
DOTUSDT Perpetual,0,148.62%,22.67,19d 23h 10m,19d 23h 10m
SANDUSDT Perpetual,0,147.83%,73.92,50d 22h 13m,50d 22h 13m
SUSHIUSDT Perpetual,0,146.56%,17.44,27d 21h 11m,27d 21h 11m
DOGEUSDT Perpetual,1,146.43%,117.91,30d 15h 23m,30d 15h 23m
BTCUSDT Perpetual,2,145.79%,109.80,14d 17h 38m,14d 17h 38m
APEBUSD Perpetual,0,145.13%,1814.22,31d 5h 34m,31d 5h 34m
SOLUSDT Perpetual,0,145.07%,217.61,11d 12h 25m,11d 12h 25m
ZENUSDT Perpetual,0,144.96%,384.16,1y 62d 10h 28m,1y 62d 10h 28m
LITUSDT Perpetual,0,144.00%,360.02,24d 8h 53m,24d 8h 53m
BTCUSDT Perpetual,0,143.94%,575.79,20d 14h 12m,20d 14h 12m
1000LUNCBUSD Perpetual,0,143.23%,14323.24,14d 8h 39m,14d 8h 39m
WAVESUSDT Perpetual,0,142.91%,142.92,59d 18h 37m,59d 18h 37m
TLMBUSD Perpetual,0,142.85%,35.71,32d 7h 29m,32d 7h 29m
MATICUSDT Perpetual,2,142.74%,71.37,48d 6h 7m,48d 6h 7m
SANDUSDT Perpetual,0,142.10%,213.16,11d 14h 16m,11d 14h 16m
ADABUSD Perpetual,0,142.07%,1829.96,60d 1h 33m,60d 1h 33m
ADAUSDT Perpetual,2,142.02%,1846.38,40d 19h 57m,40d 19h 57m
GMTUSDT Perpetual,0,141.63%,708.19,13d 22h 5m,13d 22h 5m
XRPUSDT Perpetual,0,141.60%,7.08,23d 5h 5m,23d 5h 5m
LUNA2BUSD Perpetual,2,141.15%,6.20,31d 10h 25m,31d 10h 25m
CHZUSDT Perpetual,0,139.87%,53.21,54d 14h 9m,54d 14h 9m
BNBBUSD Perpetual,7,139.51%,1796.93,61d 3h 41m,61d 3h 41m
DASHUSDT Perpetual,0,139.19%,9.47,22d 23h 37m,22d 23h 37m
ETHUSDT Perpetual,1,138.96%,14.02,28d 20h 11m,28d 20h 11m
BATUSDT Perpetual,0,138.49%,22.45,20d 4h 31m,20d 4h 31m
WAVESUSDT Perpetual,0,138.20%,691.02,24d 4h 13m,24d 4h 13m
MTLUSDT Perpetual,0,137.96%,41.39,22d 12h 42m,22d 12h 42m
DOGEUSDT Perpetual,0,137.40%,19.79,47d 7h 14m,47d 7h 14m
BTCBUSD Perpetual,0,136.52%,1365.23,25d 23h 43m,25d 23h 43m
STORJUSDT Perpetual,0,136.44%,30.02,23d 10h 8m,23d 10h 8m
BTCBUSD Perpetual,7,136.08%,194.60,23d 18h 20m,23d 18h 20m
PEOPLEUSDT Perpetual,0,135.23%,29.25,21d 20h 36m,21d 20h 36m
AXSUSDT Perpetual,0,135.01%,189.01,26d 14h 46m,26d 14h 46m
UNIUSDT Perpetual,0,134.96%,365.76,1y 53d 2h 37m,1y 53d 2h 37m
CHZUSDT Perpetual,0,133.66%,69.99,17d 23h 1m,17d 23h 1m
ETHUSDT Perpetual,1,133.41%,21.35,17d 10h 9m,17d 10h 9m
LINKUSDT Perpetual,1,133.32%,20.04,10d 6h 40m,10d 6h 40m
XRPUSDT Perpetual,0,131.81%,41.52,1y 40d 11h 21m,1y 40d 11h 21m
ANTUSDT Perpetual,0,131.24%,19.69,26d 10h 24m,26d 10h 24m
STORJUSDT Perpetual,0,130.78%,3.92,9d 2h 6m,9d 2h 6m
SOLUSDT Perpetual,0,129.19%,21.51,15d 20h 35m,15d 20h 35m
MATICUSDT Perpetual,0,129.10%,60.68,39d 7h 42m,39d 7h 42m
WAVESUSDT Perpetual,0,128.62%,78.46,11d 23h 20m,11d 23h 20m
MATICUSDT Perpetual,0,127.88%,6.39,1y 48d 21h 40m,1y 48d 21h 40m
RVNUSDT Perpetual,0,127.63%,12.76,25d 18h 29m,25d 18h 29m
1000SHIBUSDT Perpetual,1,127.44%,31.86,21d 25m,21d 25m
SOLUSDT Perpetual,0,127.13%,254.27,27d 6h 38m,27d 6h 38m
WAVESUSDT Perpetual,0,126.37%,63.19,43d 1h 3m,43d 1h 3m
SOLBUSD Perpetual,0,125.34%,1614.43,30d 14h 19m,30d 14h 19m
PEOPLEUSDT Perpetual,0,125.14%,250.28,30d 13h 13m,30d 13h 13m
TOMOUSDT Perpetual,0,124.86%,249.73,29d 13h 35m,29d 13h 35m
ETHUSDT Perpetual,7,124.06%,62.03,7d 6h 57m,7d 6h 57m
TRBUSDT Perpetual,0,123.97%,14.26,28d 22h 42m,28d 22h 42m
ANCBUSD Perpetual,2,123.90%,12390.55,22d 13h 51m,22d 13h 51m
ETHUSDT Perpetual,1,123.75%,30.94,24d 22h 38m,24d 22h 38m
SOLBUSD Perpetual,2,122.88%,65.15,23d 14h 54m,23d 14h 54m
LTCUSDT Perpetual,0,122.88%,24.58,26d 37m,26d 37m
TLMBUSD Perpetual,0,122.62%,29.92,14d 12h 34m,14d 12h 34m
APEUSDT Perpetual,0,122.58%,13.48,15d 16h 56m,15d 16h 56m
UNFIUSDT Perpetual,0,122.19%,244.40,25d 20h 50m,25d 20h 50m
WAVESUSDT Perpetual,0,121.39%,72.83,22d 22h 55m,22d 22h 55m
1000SHIBUSDT Perpetual,0,121.31%,15.82,18d 4h 41m,18d 4h 41m
APEBUSD Perpetual,0,120.70%,100.29,12d 9h 57m,12d 9h 57m
BTCBUSD Perpetual,0,119.54%,1191.23,23d 12h 30m,23d 12h 30m
PEOPLEUSDT Perpetual,1,119.04%,238.82,51d 53m,51d 53m
SNXUSDT Perpetual,0,118.96%,26.17,13d 15h 37m,13d 15h 37m
ROSEUSDT Perpetual,0,118.92%,170.81,22d 9h 37m,22d 9h 37m
DODOBUSD Perpetual,1,118.84%,11884.90,45d 8h 52m,45d 8h 52m
ADAUSDT Perpetual,0,118.59%,35.58,1y 56d 9h 47m,1y 56d 9h 47m
BNBUSDT Perpetual,0,118.22%,41.16,28d 19h 27m,28d 19h 27m
ADAUSDT Perpetual,0,117.59%,24.06,27d 3h 22m,27d 3h 22m
SUSHIUSDT Perpetual,0,117.45%,1174.51,29d 9h 49m,29d 9h 49m
CELRUSDT Perpetual,0,117.16%,175.75,11d 6h 47m,11d 6h 47m
GMTUSDT Perpetual,0,116.96%,83.05,16d 5h 9m,16d 5h 9m
BNBUSDT Perpetual,0,116.95%,3.51,43d 23h 2m,43d 23h 2m
BTCUSDT Perpetual,0,116.94%,46.78,23d 18h 59m,23d 18h 59m
TRXUSDT Perpetual,0,116.00%,230.84,62d 3h 49m,62d 3h 49m
1000LUNCBUSD Perpetual,0,115.94%,55.36,12d 11h 49m,12d 11h 49m
AVAXBUSD Perpetual,0,115.64%,17.35,27d 5h 50m,27d 5h 50m
APEBUSD Perpetual,0,114.91%,5.75,15d 21h 43m,15d 21h 43m
BNBUSDT Perpetual,0,114.83%,153.10,11d 8h 27m,11d 8h 27m
GMTBUSD Perpetual,1,114.23%,36.55,22d 10h 34m,22d 10h 34m
GMTBUSD Perpetual,2,114.07%,2.40,18d 5h 42m,18d 5h 42m
PEOPLEUSDT Perpetual,6,113.65%,2273.03,15d 32m,15d 32m
BNXUSDT Perpetual,2,113.63%,8522.75,28d 23h 43m,28d 23h 43m
XTZUSDT Perpetual,0,113.07%,16.15,14d 13h,14d 13h
BTCBUSD Perpetual,0,113.02%,226.05,22d 19h 44m,22d 19h 44m
1000SHIBUSDT Perpetual,0,113.00%,33.90,19d 14h 3m,19d 14h 3m
AVAXBUSD Perpetual,0,112.99%,169.50,26d 11h 52m,26d 11h 52m
ETHUSDT Perpetual,0,112.57%,45.03,27d 14m,27d 14m
DOTUSDT Perpetual,0,112.51%,83.09,27d 12h 10m,27d 12h 10m
1000SHIBUSDT Perpetual,0,112.01%,33.61,22d 5h 8m,22d 5h 8m
DEFIUSDT Perpetual,0,111.69%,11.26,22d 7h 19m,22d 7h 19m
ALGOUSDT Perpetual,1,110.36%,71.74,31d 2h 52m,31d 2h 52m
1000SHIBUSDT Perpetual,0,110.20%,220.41,19d 12h 44m,19d 12h 44m
1000SHIBUSDT Perpetual,0,110.05%,11.48,42d 22h 33m,42d 22h 33m
BTCUSDT Perpetual,0,109.95%,16.49,14d 8h 35m,14d 8h 35m
GMTUSDT Perpetual,7,109.48%,6.57,16d 7h 9m,16d 7h 9m
GALBUSD Perpetual,0,109.31%,273.29,26d 23h 41m,26d 23h 41m
BTCUSDT Perpetual,0,108.74%,5.44,14d 11h 14m,14d 11h 14m
ETHUSDT Perpetual,0,108.38%,50.51,28d 19h 20m,28d 19h 20m
ANTUSDT Perpetual,0,107.79%,7.55,26d 2h 9m,26d 2h 9m
BTCUSDT Perpetual,1,107.77%,247.88,16d 3h 37m,16d 3h 37m
ICPBUSD Perpetual,0,107.65%,1076.59,32d 5h 42m,32d 5h 42m
XMRUSDT Perpetual,0,107.58%,157.07,119d 1h 56m,119d 1h 56m
LTCUSDT Perpetual,0,107.56%,61.63,62d 2h 51m,62d 2h 51m
PEOPLEUSDT Perpetual,0,107.42%,21.49,20d 22h 41m,20d 22h 41m
ADABUSD Perpetual,1,106.97%,320.94,34d 20h 22m,34d 20h 22m
ICPBUSD Perpetual,0,106.95%,1336.99,32d 5h 29m,32d 5h 29m
SKLUSDT Perpetual,0,106.85%,37.40,28d 18h 25m,28d 18h 25m
CVCUSDT Perpetual,0,106.66%,16.00,137d 24m,137d 24m
1000LUNCBUSD Perpetual,0,105.94%,1059.42,13d 9h 4m,13d 9h 4m
ETCUSDT Perpetual,0,105.70%,155.39,119d 1h 54m,119d 1h 54m
SANDUSDT Perpetual,0,105.64%,528.23,29d 12h 40m,29d 12h 40m
ALICEUSDT Perpetual,0,105.43%,527.16,61d 3h,61d 3h
1000SHIBUSDT Perpetual,0,105.14%,106.30,20d 21h 57m,20d 21h 57m
DOTBUSD Perpetual,0,104.85%,314.58,33d 21h 30m,33d 21h 30m
TLMBUSD Perpetual,0,104.84%,104.84,12d 5h 57m,12d 5h 57m
GTCUSDT Perpetual,0,104.42%,730.97,45d 8h 52m,45d 8h 52m
BTCUSDT Perpetual,0,103.96%,87.43,5d 22h 40m,5d 22h 40m
BTCBUSD Perpetual,0,103.88%,149.59,25d 1h 55m,25d 1h 55m
DOTUSDT Perpetual,25,103.82%,1.45,8d 9h 50m,8d 9h 50m
DOGEBUSD Perpetual,0,103.62%,15.02,170d 22h 4m,170d 22h 4m
DUSKUSDT Perpetual,0,103.58%,258.96,28d 13h 26m,28d 13h 26m
ETHUSDT Perpetual,0,103.56%,103.57,22d 19h 36m,22d 19h 36m
1000SHIBUSDT Perpetual,0,102.97%,10.37,20d 15h 51m,20d 15h 51m
ADABUSD Perpetual,0,102.09%,17.36,59d 7h 31m,59d 7h 31m
ETHUSDT Perpetual,1,101.99%,2.91,18d 45m,18d 45m
ADAUSDT Perpetual,0,101.75%,25.44,12d 16h 22m,12d 16h 22m
GALAUSDT Perpetual,0,101.60%,4.46,17d 1h 5m,17d 1h 5m
NEOUSDT Perpetual,0,100.72%,1259.03,61d 22h 53m,61d 22h 53m
ADAUSDT Perpetual,0,100.26%,6.02,11d 10h 42m,11d 10h 42m
AUDIOUSDT Perpetual,4,99.77%,19.95,18d 21h 1m,18d 21h 1m
ETHUSDT Perpetual,0,99.01%,250.75,21d 7h 15m,21d 7h 15m
BTCUSDT Perpetual,0,98.76%,23.66,8d 9h 31m,8d 9h 31m
EOSUSDT Perpetual,0,97.84%,14.68,29d 6h 19m,29d 6h 19m
BTCUSDT Perpetual,0,97.75%,20.30,22d 12m,22d 12m
ATOMUSDT Perpetual,0,97.40%,454.34,26d 21h 44m,26d 21h 44m
XRPUSDT Perpetual,0,96.96%,48.48,11d 16h 29m,11d 16h 29m
BNBUSDT Perpetual,0,96.73%,5.03,19d 15h 11m,19d 15h 11m
AXSUSDT Perpetual,0,96.48%,2991.14,38d 8h 48m,38d 8h 48m
NKNUSDT Perpetual,0,96.36%,23.13,44d 4h 24m,44d 4h 24m
WAVESUSDT Perpetual,0,96.00%,240.01,1y 67d 10h 17m,1y 67d 10h 17m
HNTUSDT Perpetual,0,95.87%,38.35,43d 22h 54m,43d 22h 54m
ATOMUSDT Perpetual,0,95.86%,20.13,24d 23h 39m,24d 23h 39m
MANAUSDT Perpetual,0,95.63%,25.78,59d 55m,59d 55m
MATICUSDT Perpetual,3,94.27%,9.43,23h 15m,23h 15m
LTCUSDT Perpetual,0,94.14%,941.47,226d 1h 33m,226d 1h 33m
BTCBUSD Perpetual,0,93.72%,937.23,21d 23h 54m,21d 23h 54m
PEOPLEUSDT Perpetual,0,93.59%,67.39,21d 12h 52m,21d 12h 52m
ADAUSDT Perpetual,0,93.36%,86.61,54d 19h 25m,54d 19h 25m
ETHUSDT Perpetual,0,93.04%,13.88,27d 12h 45m,27d 12h 45m
BTCUSDT Perpetual,0,93.02%,93.03,23d 7h 54m,23d 7h 54m
XEMUSDT Perpetual,13,92.91%,18.58,9d 5h 44m,9d 5h 44m
LINAUSDT Perpetual,0,92.79%,417.60,41d 1h 54m,41d 1h 54m
BTCBUSD Perpetual,0,92.77%,69.73,28d 17h 22m,28d 17h 22m
SOLBUSD Perpetual,0,92.51%,1850.22,31d 23h 18m,31d 23h 18m
LINKUSDT Perpetual,1,92.37%,55.42,10d 2h 45m,10d 2h 45m
LTCUSDT Perpetual,0,92.24%,54.42,30d 2h 55m,30d 2h 55m
BTCUSDT Perpetual,2,91.86%,1102.39,27d 5h 25m,27d 5h 25m
BTCBUSD Perpetual,0,91.74%,30.27,15d 13h 47m,15d 13h 47m
NEARBUSD Perpetual,0,91.62%,13.84,27d 5h 56m,27d 5h 56m
DOGEUSDT Perpetual,0,91.60%,45.80,27d 14h 58m,27d 14h 58m
APEBUSD Perpetual,0,91.60%,9.16,19d 10h 42m,19d 10h 42m
BTCUSDT Perpetual,0,91.52%,19.82,231d 8h 1m,231d 8h 1m
1000LUNCBUSD Perpetual,0,91.40%,914.03,15d 3h 22m,15d 3h 22m
ADAUSDT Perpetual,0,91.21%,6.46,11d 23h 14m,11d 23h 14m
COMPUSDT Perpetual,0,91.12%,98.06,21d 4h 44m,21d 4h 44m
BTCBUSD Perpetual,0,90.99%,193.81,27d 7h 10m,27d 7h 10m
SUSHIUSDT Perpetual,0,90.95%,2.53,252d 17h 50m,252d 17h 50m
NEARUSDT Perpetual,0,90.64%,51.67,27d 8h 15m,27d 8h 15m
LUNA2BUSD Perpetual,0,90.58%,99.64,22d 9h 5m,22d 9h 5m
CRVUSDT Perpetual,0,90.44%,10.03,7d 18m,7d 18m
NEOUSDT Perpetual,0,90.10%,225.25,28d 14h 28m,28d 14h 28m
MTLUSDT Perpetual,0,90.02%,56.71,26d 17h 26m,26d 17h 26m
ADAUSDT Perpetual,0,89.87%,55.57,23d 56m,23d 56m
BELUSDT Perpetual,0,89.39%,22.19,10d 21h 8m,10d 21h 8m
GALAUSDT Perpetual,0,89.34%,307.75,29d 7h 55m,29d 7h 55m
MANAUSDT Perpetual,0,89.32%,71.46,26d 4h 49m,26d 4h 49m
BTCUSDT Perpetual,0,89.06%,26.82,27d 3h 21m,27d 3h 21m
1000LUNCBUSD Perpetual,0,88.91%,266.74,7d 2h 28m,7d 2h 28m
FILUSDT Perpetual,0,88.26%,3310.06,38d 37m,38d 37m
XRPUSDT Perpetual,0,88.22%,4.74,9d 23h 51m,9d 23h 51m
TRXBUSD Perpetual,0,88.20%,176.41,28d 4h 18m,28d 4h 18m
