cryptoPair,copyPopularity,roi,pnl,runningTime,direction
XRPUSDT Perpetual,17,188.80%,23600.59,1y 49d 23h 17m,1y 49d 23h 17m
LITUSDT Perpetual,1,188.60%,942.99,20d 22h 40m,20d 22h 40m
LINKUSDT Perpetual,0,187.96%,102.74,18d 21h 48m,18d 21h 48m
XEMUSDT Perpetual,24,185.32%,37.06,8d 12h 52m,8d 12h 52m
LITUSDT Perpetual,0,184.32%,55.30,22d 15h 39m,22d 15h 39m
PEOPLEUSDT Perpetual,0,183.77%,918.86,20d 5h 26m,20d 5h 26m
1000XECUSDT Perpetual,1,183.44%,9.17,18d 11h 48m,18d 11h 48m
BTSUSDT Perpetual,1,183.02%,184.85,50d 15h 42m,50d 15h 42m
MATICUSDT Perpetual,1,180.82%,28.93,48d 4h 12m,48d 4h 12m
MATICUSDT Perpetual,0,180.37%,23.20,17d 10h 32m,17d 10h 32m
LTCUSDT Perpetual,0,180.26%,641.73,1y 38d 4h 48m,1y 38d 4h 48m
XRPUSDT Perpetual,1,176.28%,10.77,28d 5h 8m,28d 5h 8m
LITUSDT Perpetual,0,173.61%,31.56,22d 9h 13m,22d 9h 13m
SANDUSDT Perpetual,1,172.87%,51.86,42d 21h 53m,42d 21h 53m
DOTUSDT Perpetual,25,172.76%,2.42,7d 8h 50m,7d 8h 50m
ETHUSDT Perpetual,0,171.81%,171.82,19d 21h 41m,19d 21h 41m
1000LUNCBUSD Perpetual,0,169.38%,80.88,11d 10h 49m,11d 10h 49m
IOTXUSDT Perpetual,0,169.16%,12.10,27d 1h 31m,27d 1h 31m
RLCUSDT Perpetual,0,168.99%,109.85,10d 13h 36m,10d 13h 36m
TRBUSDT Perpetual,0,167.26%,19.24,27d 21h 42m,27d 21h 42m
LINKUSDT Perpetual,0,167.15%,66.86,22d 14h 27m,22d 14h 27m
TRXUSDT Perpetual,0,165.03%,239.30,118d 52m,118d 52m
SOLUSDT Perpetual,0,164.64%,82.32,22d 15h 41m,22d 15h 41m
THETAUSDT Perpetual,0,164.49%,165.31,26d 8h 29m,26d 8h 29m
BTCBUSD Perpetual,0,164.42%,115.10,19d 16h 28m,19d 16h 28m
BTCBUSD Perpetual,1,164.41%,115.09,19d 16h 27m,19d 16h 27m
XRPBUSD Perpetual,5,164.14%,6.57,192d 13h 45m,192d 13h 45m
SANDUSDT Perpetual,0,162.41%,13.81,46d 19h 27m,46d 19h 27m
BATUSDT Perpetual,0,162.29%,19.48,24d 3h 27m,24d 3h 27m
RLCUSDT Perpetual,0,161.35%,27.43,11d 4h 2m,11d 4h 2m
DOGEUSDT Perpetual,0,160.57%,23.12,46d 6h 14m,46d 6h 14m
ADAUSDT Perpetual,2,160.42%,2085.53,39d 18h 57m,39d 18h 57m
THETAUSDT Perpetual,0,160.36%,40.09,10d 6h 19m,10d 6h 19m
BNBBUSD Perpetual,13,160.20%,11.44,28d 5h 43m,28d 5h 43m
FTMBUSD Perpetual,0,158.61%,15.86,27d 22h 4m,27d 22h 4m
CVCUSDT Perpetual,0,158.41%,39.60,27d 8h 36m,27d 8h 36m
OGNUSDT Perpetual,0,157.71%,27.60,12d 22h 35m,12d 22h 35m
ETHUSDT Perpetual,6,157.36%,78.68,6d 5h 57m,6d 5h 57m
DUSKUSDT Perpetual,0,156.93%,31.39,8d 22h 2m,8d 22h 2m
MATICUSDT Perpetual,0,156.00%,29.99,38d 17h 35m,38d 17h 35m
DOGEUSDT Perpetual,1,155.66%,125.34,29d 14h 23m,29d 14h 23m
ETHBUSD Perpetual,0,154.91%,309.82,21d 18h 40m,21d 18h 40m
SNXUSDT Perpetual,0,154.48%,45.71,13d 7h 15m,13d 7h 15m
LINKUSDT Perpetual,0,154.33%,10.29,10d 11h 46m,10d 11h 46m
BTCUSDT Perpetual,2,154.26%,116.18,13d 16h 38m,13d 16h 38m
MASKUSDT Perpetual,0,154.16%,23.12,18d 12h 38m,18d 12h 38m
ETHBUSD Perpetual,2,153.68%,20.06,24d 9h 27m,24d 9h 27m
ETHBUSD Perpetual,2,152.37%,2.82,15d 15h 18m,15d 15h 18m
ADABUSD Perpetual,0,151.18%,1947.32,59d 33m,59d 33m
LTCUSDT Perpetual,0,150.64%,86.32,61d 1h 51m,61d 1h 51m
GMTUSDT Perpetual,7,150.09%,9.01,15d 6h 9m,15d 6h 9m
UNIUSDT Perpetual,0,149.76%,405.87,1y 52d 1h 37m,1y 52d 1h 37m
APEBUSD Perpetual,0,149.31%,2.91,15d 15h 20m,15d 15h 20m
SOLBUSD Perpetual,0,148.44%,148.44,24d 19h 7m,24d 19h 7m
ZENUSDT Perpetual,0,148.25%,392.87,1y 61d 9h 28m,1y 61d 9h 28m
ETHUSDT Perpetual,0,147.09%,16.18,26d 4h 15m,26d 4h 15m
BTCUSDT Perpetual,0,146.61%,337.22,15d 2h 37m,15d 2h 37m
BNBBUSD Perpetual,7,146.59%,1888.17,60d 2h 41m,60d 2h 41m
SNXUSDT Perpetual,0,146.13%,21.92,21d 1h 55m,21d 1h 55m
ETHUSDT Perpetual,1,146.09%,4.16,16d 23h 45m,16d 23h 45m
CHZUSDT Perpetual,0,144.76%,55.07,53d 13h 9m,53d 13h 9m
XRPUSDT Perpetual,1,144.19%,1.43,23d 17h 33m,23d 17h 33m
BTCUSDT Perpetual,0,143.68%,574.74,19d 13h 12m,19d 13h 12m
WAVESUSDT Perpetual,0,141.99%,141.99,58d 17h 37m,58d 17h 37m
1000LUNCBUSD Perpetual,5,141.81%,14181.16,13d 7h 27m,13d 7h 27m
SANDUSDT Perpetual,0,141.67%,70.84,49d 21h 13m,49d 21h 13m
LUNA2BUSD Perpetual,2,141.15%,6.20,30d 9h 25m,30d 9h 25m
GMTUSDT Perpetual,0,141.15%,705.77,12d 21h 5m,12d 21h 5m
APEBUSD Perpetual,0,140.61%,1757.67,30d 4h 34m,30d 4h 34m
BTCBUSD Perpetual,0,139.93%,1399.34,24d 22h 43m,24d 22h 43m
DASHUSDT Perpetual,0,139.32%,9.47,21d 22h 37m,21d 22h 37m
BTCBUSD Perpetual,7,137.98%,197.31,22d 17h 19m,22d 17h 19m
MATICUSDT Perpetual,2,137.96%,68.98,47d 5h 7m,47d 5h 7m
XRPUSDT Perpetual,0,137.25%,6.86,22d 4h 5m,22d 4h 5m
UNFIUSDT Perpetual,0,136.70%,273.42,24d 19h 50m,24d 19h 50m
MTLUSDT Perpetual,0,136.16%,40.85,21d 11h 42m,21d 11h 42m
XRPUSDT Perpetual,0,134.98%,42.52,1y 39d 10h 21m,1y 39d 10h 21m
ETHUSDT Perpetual,0,134.92%,134.92,21d 18h 36m,21d 18h 36m
AUDIOUSDT Perpetual,0,134.57%,26.92,17d 20h,17d 20h
LITUSDT Perpetual,0,134.14%,335.36,23d 7h 53m,23d 7h 53m
APEUSDT Perpetual,0,133.72%,14.71,14d 15h 56m,14d 15h 56m
PEOPLEUSDT Perpetual,0,133.32%,28.84,20d 19h 36m,20d 19h 36m
BTCUSDT Perpetual,0,133.20%,52.78,12d 22h 29m,12d 22h 29m
BATUSDT Perpetual,0,133.06%,21.57,19d 3h 31m,19d 3h 31m
WAVESUSDT Perpetual,0,132.94%,664.71,23d 3h 13m,23d 3h 13m
SOLUSDT Perpetual,0,132.62%,198.93,10d 11h 25m,10d 11h 25m
SOLUSDT Perpetual,0,129.19%,21.51,14d 19h 35m,14d 19h 35m
GALAUSDT Perpetual,0,128.98%,66.64,28d 23h 8m,28d 23h 8m
ETHUSDT Perpetual,1,128.52%,12.97,27d 19h 10m,27d 19h 10m
AXSUSDT Perpetual,0,128.22%,179.52,25d 13h 46m,25d 13h 46m
1000LUNCBUSD Perpetual,0,128.19%,12819.31,13d 7h 39m,13d 7h 39m
MATICUSDT Perpetual,0,127.88%,6.39,1y 47d 20h 40m,1y 47d 20h 40m
1000SHIBUSDT Perpetual,0,127.81%,16.67,17d 3h 41m,17d 3h 41m
SANDUSDT Perpetual,0,127.62%,191.43,10d 13h 16m,10d 13h 16m
ETHBUSD Perpetual,0,126.70%,122.91,27d 13h 51m,27d 13h 51m
BTCUSDT Perpetual,1,126.22%,126.22,4d 18h 59m,4d 18h 59m
GALAUSDT Perpetual,0,125.99%,81.90,30d 1h 54m,30d 1h 54m
1000SHIBUSDT Perpetual,1,125.13%,31.28,19d 23h 25m,19d 23h 25m
ANCBUSD Perpetual,2,124.73%,12473.67,21d 12h 51m,21d 12h 51m
MATICUSDT Perpetual,0,124.25%,58.40,38d 6h 42m,38d 6h 42m
ETHUSDT Perpetual,0,124.06%,57.81,27d 18h 20m,27d 18h 20m
C98USDT Perpetual,0,123.95%,61.98,18d 18h 4m,18d 18h 4m
WAVESUSDT Perpetual,0,123.45%,61.73,42d 2m,42d 2m
KAVAUSDT Perpetual,9,123.36%,4.56,7d 12h 15m,7d 12h 15m
1000SHIBUSDT Perpetual,0,123.13%,124.49,19d 20h 57m,19d 20h 57m
LUNA2BUSD Perpetual,0,122.78%,39.06,27d 16h 27m,27d 16h 27m
SUSHIUSDT Perpetual,0,122.76%,14.61,26d 20h 10m,26d 20h 10m
PEOPLEUSDT Perpetual,1,122.57%,245.91,49d 23h 53m,49d 23h 53m
SUSHIUSDT Perpetual,0,122.39%,1223.90,28d 8h 49m,28d 8h 49m
ADAUSDT Perpetual,0,120.79%,24.71,26d 2h 22m,26d 2h 22m
RVNUSDT Perpetual,0,120.19%,12.02,24d 17h 29m,24d 17h 29m
GTCUSDT Perpetual,0,119.65%,837.56,44d 7h 52m,44d 7h 52m
DOTUSDT Perpetual,0,119.41%,88.19,26d 11h 10m,26d 11h 10m
CHZUSDT Perpetual,0,119.40%,11.94,18d 10h 9m,18d 10h 9m
ADAUSDT Perpetual,0,119.19%,35.76,1y 55d 8h 47m,1y 55d 8h 47m
BTCBUSD Perpetual,0,119.15%,595.80,15d 7h 4m,15d 7h 4m
DODOBUSD Perpetual,1,119.06%,11906.61,44d 7h 52m,44d 7h 52m
TOMOUSDT Perpetual,0,119.05%,238.10,28d 12h 35m,28d 12h 35m
XEMUSDT Perpetual,13,118.32%,23.66,8d 4h 44m,8d 4h 44m
APEBUSD Perpetual,0,117.93%,98.00,11d 8h 57m,11d 8h 57m
WAVESUSDT Perpetual,0,117.88%,70.73,21d 21h 55m,21d 21h 55m
1000SHIBUSDT Perpetual,0,117.83%,12.29,41d 21h 33m,41d 21h 33m
BNBUSDT Perpetual,0,117.58%,40.94,27d 18h 27m,27d 18h 27m
CVCUSDT Perpetual,0,117.40%,17.61,135d 23h 24m,135d 23h 24m
1000SHIBUSDT Perpetual,0,117.18%,3.52,16d 7h 6m,16d 7h 6m
BTCUSDT Perpetual,0,117.11%,17.57,13d 7h 35m,13d 7h 35m
BNBUSDT Perpetual,0,116.95%,3.51,42d 22h 1m,42d 22h 1m
TRXUSDT Perpetual,0,116.76%,232.37,61d 2h 49m,61d 2h 49m
ALICEUSDT Perpetual,0,116.20%,581.03,60d 2h,60d 2h
ROSEUSDT Perpetual,0,115.23%,165.52,21d 8h 37m,21d 8h 37m
APEBUSD Perpetual,0,114.91%,5.75,14d 20h 43m,14d 20h 43m
SOLBUSD Perpetual,2,114.79%,60.87,22d 13h 54m,22d 13h 54m
ETHUSDT Perpetual,1,114.54%,28.64,23d 21h 38m,23d 21h 38m
BNXUSDT Perpetual,2,114.45%,8583.77,27d 22h 43m,27d 22h 43m
LTCUSDT Perpetual,0,114.17%,22.83,24d 23h 37m,24d 23h 37m
SOLBUSD Perpetual,0,113.52%,1462.20,29d 13h 19m,29d 13h 19m
TLMBUSD Perpetual,0,113.35%,28.34,31d 6h 29m,31d 6h 29m
SOLUSDT Perpetual,0,113.33%,226.67,26d 5h 38m,26d 5h 38m
LINKUSDT Perpetual,1,113.26%,17.02,9d 5h 40m,9d 5h 40m
CHZUSDT Perpetual,0,113.25%,59.30,16d 22h 1m,16d 22h 1m
WAVESUSDT Perpetual,0,113.13%,69.01,10d 22h 20m,10d 22h 20m
PEOPLEUSDT Perpetual,0,112.78%,225.57,29d 12h 13m,29d 12h 13m
ADABUSD Perpetual,0,112.36%,19.10,58d 6h 31m,58d 6h 31m
ADAUSDT Perpetual,10,112.03%,22.41,4d 19h 35m,4d 19h 35m
ETCUSDT Perpetual,0,111.94%,164.56,118d 54m,118d 54m
GMTUSDT Perpetual,0,111.80%,79.38,15d 4h 9m,15d 4h 9m
ADAUSDT Perpetual,0,111.43%,27.86,11d 15h 22m,11d 15h 22m
STORJUSDT Perpetual,0,111.42%,24.51,22d 9h 8m,22d 9h 8m
ETHUSDT Perpetual,0,111.12%,44.45,25d 23h 14m,25d 23h 14m
BTCBUSD Perpetual,0,110.75%,221.51,21d 18h 44m,21d 18h 44m
AVAXBUSD Perpetual,0,110.38%,165.58,25d 10h 52m,25d 10h 52m
ATOMUSDT Perpetual,0,110.18%,513.93,25d 20h 44m,25d 20h 44m
ANTUSDT Perpetual,0,110.12%,7.71,25d 1h 9m,25d 1h 9m
ETHBUSD Perpetual,0,109.74%,108.65,19d 6h 54m,19d 6h 54m
SKLUSDT Perpetual,0,109.63%,38.37,27d 17h 25m,27d 17h 25m
DOGEBUSD Perpetual,0,109.42%,15.86,169d 21h 3m,169d 21h 3m
XMRUSDT Perpetual,0,109.38%,159.70,118d 55m,118d 55m
PEOPLEUSDT Perpetual,3,109.20%,2184.15,13d 23h 32m,13d 23h 32m
FTMBUSD Perpetual,0,109.01%,11.99,33d 15h 11m,33d 15h 11m
AVAXBUSD Perpetual,0,108.68%,16.30,26d 4h 50m,26d 4h 50m
NEOUSDT Perpetual,0,108.59%,1357.38,60d 21h 53m,60d 21h 53m
TLMBUSD Perpetual,0,108.45%,26.46,13d 11h 34m,13d 11h 34m
ETHUSDT Perpetual,0,108.39%,274.51,20d 6h 15m,20d 6h 15m
TLMBUSD Perpetual,0,108.15%,108.15,11d 4h 57m,11d 4h 57m
PEOPLEUSDT Perpetual,0,108.07%,21.61,19d 21h 41m,19d 21h 41m
ALGOUSDT Perpetual,1,108.01%,70.21,30d 1h 52m,30d 1h 52m
MANAUSDT Perpetual,0,107.52%,21.50,9d 10h 8m,9d 10h 8m
BTCBUSD Perpetual,0,107.17%,35.36,14d 12h 47m,14d 12h 47m
1000LUNCBUSD Perpetual,0,107.16%,21.43,8d 10h 53m,8d 10h 53m
BTCBUSD Perpetual,0,106.86%,1064.84,22d 11h 30m,22d 11h 30m
ADABUSD Perpetual,1,106.77%,320.33,33d 19h 22m,33d 19h 22m
BTCUSDT Perpetual,0,106.64%,5.33,13d 10h 14m,13d 10h 14m
DODOBUSD Perpetual,0,106.64%,1066.49,28d 7h 22m,28d 7h 22m
BANDUSDT Perpetual,0,106.45%,11.71,17d 2h 9m,17d 2h 9m
DODOBUSD Perpetual,0,106.28%,13.37,13d 11h 32m,13d 11h 32m
GMTBUSD Perpetual,2,106.25%,2.23,17d 4h 42m,17d 4h 42m
JASMYUSDT Perpetual,1,106.02%,3.18,10d 19h 24m,10d 19h 24m
BTCBUSD Perpetual,0,105.71%,152.23,24d 55m,24d 55m
GMTBUSD Perpetual,1,105.44%,33.74,21d 9h 33m,21d 9h 33m
BNBUSDT Perpetual,0,105.11%,5.47,18d 14h 11m,18d 14h 11m
LINAUSDT Perpetual,0,104.85%,471.84,40d 54m,40d 54m
ICPBUSD Perpetual,0,104.52%,1045.21,31d 4h 42m,31d 4h 42m
SNXUSDT Perpetual,0,104.50%,22.99,12d 14h 37m,12d 14h 37m
REEFUSDT Perpetual,0,104.34%,14.61,49d 5h 24m,49d 5h 24m
UNFIUSDT Perpetual,0,104.25%,10.43,11d 23h 41m,11d 23h 41m
GRTUSDT Perpetual,0,104.16%,41.67,45d 4h 2m,45d 4h 2m
ICPBUSD Perpetual,0,104.16%,1302.02,31d 4h 29m,31d 4h 29m
1000SHIBUSDT Perpetual,0,103.80%,31.14,18d 13h 3m,18d 13h 3m
BTCBUSD Perpetual,0,103.53%,77.81,27d 16h 22m,27d 16h 22m
XTZUSDT Perpetual,0,103.20%,309.61,19d 12h 59m,19d 12h 59m
ETHBUSD Perpetual,0,102.29%,51.15,19d 23h 24m,19d 23h 24m
DOTBUSD Perpetual,0,102.07%,306.21,32d 20h 30m,32d 20h 30m
SANDUSDT Perpetual,0,102.01%,510.07,28d 11h 40m,28d 11h 40m
ADAUSDT Perpetual,0,101.72%,6.10,10d 9h 42m,10d 9h 42m
GALAUSDT Perpetual,0,101.60%,4.46,16d 5m,16d 5m
XRPUSDT Perpetual,1,101.50%,20.30,32d 2h 59m,32d 2h 59m
MANAUSDT Perpetual,0,100.89%,27.20,57d 23h 55m,57d 23h 55m
BTCBUSD Perpetual,0,100.54%,1005.47,20d 22h 54m,20d 22h 54m
1000SHIBUSDT Perpetual,0,99.81%,7486.26,15d 13h 35m,15d 13h 35m
1000SHIBUSDT Perpetual,0,99.31%,198.63,18d 11h 44m,18d 11h 44m
ETHBUSD Perpetual,1,99.30%,164.84,26d 6h 14m,26d 6h 14m
1000SHIBUSDT Perpetual,0,99.17%,9.99,19d 14h 51m,19d 14h 51m
BTCUSDT Perpetual,0,98.96%,20.55,20d 23h 12m,20d 23h 12m
ETHBUSD Perpetual,0,98.87%,18.79,13d 11h 58m,13d 11h 58m
ETHUSDT Perpetual,0,98.57%,14.71,26d 11h 45m,26d 11h 45m
BTCUSDT Perpetual,0,97.92%,117.51,27d 23h 21m,27d 23h 21m
CELRUSDT Perpetual,0,97.74%,146.62,10d 5h 47m,10d 5h 47m
DOGEUSDT Perpetual,0,97.67%,48.84,26d 13h 57m,26d 13h 57m
FTMBUSD Perpetual,0,97.08%,4.85,14d 13h 23m,14d 13h 23m
ADAUSDT Perpetual,1,97.06%,48.53,28d 6h 26m,28d 6h 26m
ADAUSDT Perpetual,0,96.80%,17.49,12d 5h 26m,12d 5h 26m
GALBUSD Perpetual,0,96.75%,241.88,25d 22h 41m,25d 22h 41m
DEFIUSDT Perpetual,0,96.56%,9.73,21d 6h 19m,21d 6h 19m
WAVESUSDT Perpetual,0,96.47%,241.19,1y 66d 9h 17m,1y 66d 9h 17m
ADAUSDT Perpetual,0,95.96%,89.02,53d 18h 25m,53d 18h 25m
DUSKUSDT Perpetual,0,95.75%,239.39,27d 12h 26m,27d 12h 26m
BTCUSDT Perpetual,0,95.42%,381.72,5d 12h,5d 12h
UNFIUSDT Perpetual,0,95.33%,6196.58,32d 11h 54m,32d 11h 54m
BELUSDT Perpetual,0,95.12%,332.94,12d 6h 43m,12d 6h 43m
ETHBUSD Perpetual,0,94.88%,18.03,12d 16h 9m,12d 16h 9m
AXSUSDT Perpetual,0,94.35%,2924.96,37d 7h 48m,37d 7h 48m
XRPUSDT Perpetual,0,94.22%,47.11,10d 15h 29m,10d 15h 29m
DOTUSDT Perpetual,0,94.11%,941.20,328d 6h 44m,328d 6h 44m
LTCUSDT Perpetual,0,94.03%,940.32,225d 33m,225d 33m
BTCUSDT Perpetual,0,93.83%,78.91,4d 21h 40m,4d 21h 40m
ADAUSDT Perpetual,0,93.62%,16.87,23d 22h 36m,23d 22h 36m
