cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,393,1419.97%,4259.93,1y 54d 10h 6m,1y 54d 10h 6m
ADAUSDT Perpetual,738,1369.59%,164.35,61d 9h,61d 9h
ETHUSDT Perpetual,179,1263.87%,3791.61,1y 54d 10h 27m,1y 54d 10h 27m
DOGEUSDT Perpetual,63,1025.04%,178.36,1y 1h 31m,1y 1h 31m
CHZUSDT Perpetual,17,942.88%,2407.65,1y 28d 27m,1y 28d 27m
TRXUSDT Perpetual,49,873.72%,183.48,154d 10h 13m,154d 10h 13m
ALICEUSDT Perpetual,10,819.16%,737.25,348d 10h 49m,348d 10h 49m
ETHUSDT Perpetual,0,811.64%,2004.75,1y 53d 16h 38m,1y 53d 16h 38m
ANKRUSDT Perpetual,8,773.86%,77.39,319d 19h 48m,319d 19h 48m
UNFIUSDT Perpetual,57,733.34%,146.67,28d 6h 24m,28d 6h 24m
XMRUSDT Perpetual,6,709.73%,4258.38,157d 12h 25m,157d 12h 25m
ETHUSDT Perpetual,0,698.47%,1899.86,1y 53d 1h 39m,1y 53d 1h 39m
BAKEUSDT Perpetual,14,690.54%,69.05,48d 1h 11m,48d 1h 11m
BTCUSDT Perpetual,30,640.73%,44.85,1y 31d 18h 11m,1y 31d 18h 11m
API3USDT Perpetual,19,598.71%,119.74,36d 22h 45m,36d 22h 45m
XMRUSDT Perpetual,0,583.45%,1166.91,1y 24d 4h 43m,1y 24d 4h 43m
CRVUSDT Perpetual,0,502.72%,235.28,30d 2h 11m,30d 2h 11m
BTCUSDT Perpetual,3,442.63%,221.32,1y 85d 21h 21m,1y 85d 21h 21m
UNIUSDT Perpetual,0,432.58%,1354.01,1y 27d 13m,1y 27d 13m
LTCUSDT Perpetual,1,425.95%,1273.59,1y 27d 11m,1y 27d 11m
BTCUSDT Perpetual,6,406.07%,109.64,20d 16h 19m,20d 16h 19m
BTCUSDT Perpetual,2,399.95%,107.99,20d 16h 20m,20d 16h 20m
PEOPLEUSDT Perpetual,8,392.73%,32.48,42d 4h 8m,42d 4h 8m
ZECUSDT Perpetual,0,391.27%,195.64,138d 12h 40m,138d 12h 40m
DUSKUSDT Perpetual,4,378.26%,22.32,29d 4h 52m,29d 4h 52m
LTCUSDT Perpetual,0,360.53%,93.27,244d 19h 34m,244d 19h 34m
ADAUSDT Perpetual,1,356.05%,24.00,61d 11h 10m,61d 11h 10m
KNCUSDT Perpetual,0,344.02%,860.07,1y 68d 9h 46m,1y 68d 9h 46m
LINKUSDT Perpetual,1,341.65%,276.06,61d 3h 9m,61d 3h 9m
BLZUSDT Perpetual,0,329.70%,98.91,152d 23h 59m,152d 23h 59m
ETHUSDT Perpetual,7,323.17%,46.12,29d 4h 29m,29d 4h 29m
MATICUSDT Perpetual,0,315.48%,21.74,41d 21h 20m,41d 21h 20m
TRXUSDT Perpetual,2,310.83%,397.87,176d 7h 53m,176d 7h 53m
AVAXUSDT Perpetual,0,307.43%,676.35,236d 22h 37m,236d 22h 37m
TRXUSDT Perpetual,0,306.97%,153.49,102d 41m,102d 41m
TRBUSDT Perpetual,4,299.52%,154.11,32d 35m,32d 35m
BTSUSDT Perpetual,0,294.79%,38.32,22d 11h 13m,22d 11h 13m
BTCUSDT Perpetual,7,294.72%,195.46,28d 16h 39m,28d 16h 39m
BAKEUSDT Perpetual,9,294.56%,303.08,18d 21h 9m,18d 21h 9m
ETHBUSD Perpetual,15,292.43%,353.85,26d 4h 16m,26d 4h 16m
SOLUSDT Perpetual,2,287.21%,23.75,24d 21h 55m,24d 21h 55m
ETHUSDT Perpetual,0,284.98%,1.62,8d 19h 10m,8d 19h 10m
ZRXUSDT Perpetual,7,283.23%,14.16,14d 20h 27m,14d 20h 27m
SNXUSDT Perpetual,45,282.82%,17.20,21d 19h 6m,21d 19h 6m
KNCUSDT Perpetual,3,282.70%,282.70,20d 16h 4m,20d 16h 4m
EOSUSDT Perpetual,0,277.04%,554.08,29d 15h 52m,29d 15h 52m
UNIUSDT Perpetual,0,275.22%,46.79,59d 6h 51m,59d 6h 51m
GMTUSDT Perpetual,5,269.49%,404.24,13d 3h 27m,13d 3h 27m
ARUSDT Perpetual,0,267.99%,241.19,138d 12h 44m,138d 12h 44m
1000SHIBUSDT Perpetual,5,264.43%,26.44,17d 21h 13m,17d 21h 13m
ETHUSDT Perpetual,0,260.34%,260.35,11d 7h 35m,11d 7h 35m
THETAUSDT Perpetual,0,257.98%,103.19,28d 2h 31m,28d 2h 31m
BTCBUSD Perpetual,14,257.71%,21.05,24d 7h 38m,24d 7h 38m
TLMBUSD Perpetual,1,253.35%,380.04,26d 10h 25m,26d 10h 25m
JASMYUSDT Perpetual,0,253.12%,12.15,28d 20h 37m,28d 20h 37m
FLMUSDT Perpetual,1,248.65%,32.35,17d 17h 36m,17d 17h 36m
LINKUSDT Perpetual,0,247.51%,1237.57,63d 12h 54m,63d 12h 54m
AXSUSDT Perpetual,1,243.21%,127.83,22d 16h 37m,22d 16h 37m
1000SHIBUSDT Perpetual,9,241.74%,19.34,19d 11h 54m,19d 11h 54m
XMRUSDT Perpetual,1,239.51%,522.14,116d 6h 49m,116d 6h 49m
BNBUSDT Perpetual,0,237.65%,594.13,1y 77d 8h 19m,1y 77d 8h 19m
IOSTUSDT Perpetual,2,236.21%,13.23,28d 21h 44m,28d 21h 44m
BTCBUSD Perpetual,0,235.36%,235.36,12d 22h 47m,12d 22h 47m
