cryptoPair,copyPopularity,roi,pnl,runningTime,direction
PEOPLEUSDT Perpetual,12,481.72%,39.84,50d 14h 10m,50d 14h 10m
BTCUSDT Perpetual,5,462.85%,231.43,1y 94d 7h 23m,1y 94d 7h 23m
BTCUSDT Perpetual,26,444.42%,119.99,29d 2h 22m,29d 2h 22m
EOSUSDT Perpetual,4,437.45%,131.24,22d 10h 30m,22d 10h 30m
ZECUSDT Perpetual,0,432.34%,216.17,146d 22h 42m,146d 22h 42m
DOTUSDT Perpetual,0,425.03%,22.40,35d 14h 17m,35d 14h 17m
DOTUSDT Perpetual,2,413.63%,1249.18,70d 12h 17m,70d 12h 17m
LINKUSDT Perpetual,1,405.92%,327.99,69d 13h 12m,69d 13h 12m
EOSUSDT Perpetual,0,405.70%,811.41,38d 1h 55m,38d 1h 55m
DOTUSDT Perpetual,0,396.56%,60.48,28d 8h 12m,28d 8h 12m
BLZUSDT Perpetual,0,391.88%,117.57,161d 10h 1m,161d 10h 1m
ADAUSDT Perpetual,3,387.25%,26.10,69d 21h 12m,69d 21h 12m
TRBUSDT Perpetual,5,382.75%,196.93,40d 10h 38m,40d 10h 38m
SNXUSDT Perpetual,69,381.07%,23.17,30d 5h 8m,30d 5h 8m
KNCUSDT Perpetual,0,367.20%,918.01,1y 76d 19h 49m,1y 76d 19h 49m
ANTUSDT Perpetual,0,363.49%,54.52,34d 19h 26m,34d 19h 26m
LTCUSDT Perpetual,2,360.53%,93.27,253d 5h 37m,253d 5h 37m
YFIUSDT Perpetual,1,347.17%,52.08,25d 20h 17m,25d 20h 17m
SANDUSDT Perpetual,1,336.81%,101.04,52d 7h 55m,52d 7h 55m
LTCUSDT Perpetual,0,329.48%,188.79,70d 11h 53m,70d 11h 53m
MASKUSDT Perpetual,0,329.12%,658.25,30d 3m,30d 3m
TRXUSDT Perpetual,2,324.51%,415.38,184d 17h 55m,184d 17h 55m
MANAUSDT Perpetual,1,320.86%,64.17,40d 12h 6m,40d 12h 6m
TRXUSDT Perpetual,0,316.30%,158.15,110d 10h 43m,110d 10h 43m
THETAUSDT Perpetual,0,313.13%,78.28,19d 16h 21m,19d 16h 21m
LINKUSDT Perpetual,1,310.06%,1550.32,71d 22h 56m,71d 22h 56m
SANDUSDT Perpetual,0,308.32%,26.21,56d 5h 30m,56d 5h 30m
AVAXUSDT Perpetual,0,307.43%,676.35,245d 8h 40m,245d 8h 40m
TLMBUSD Perpetual,1,306.72%,460.09,34d 20h 27m,34d 20h 27m
JASMYUSDT Perpetual,0,306.50%,14.71,37d 6h 39m,37d 6h 39m
ARUSDT Perpetual,0,306.28%,275.66,146d 22h 46m,146d 22h 46m
SOLUSDT Perpetual,3,295.40%,24.43,33d 7h 58m,33d 7h 58m
FTMBUSD Perpetual,1,293.19%,32.25,43d 1h 13m,43d 1h 13m
KSMUSDT Perpetual,0,291.32%,605.96,70d 12h 2m,70d 12h 2m
UNIUSDT Perpetual,0,285.90%,48.60,67d 16h 53m,67d 16h 53m
BTSUSDT Perpetual,1,285.76%,288.62,60d 1h 44m,60d 1h 44m
ADAUSDT Perpetual,2,281.97%,3665.73,49d 4h 59m,49d 4h 59m
KSMUSDT Perpetual,0,281.30%,472.59,39d 8h,39d 8h
LUNA2BUSD Perpetual,1,279.97%,307.97,36d 17h 5m,36d 17h 5m
XRPUSDT Perpetual,3,279.57%,55.92,41d 13h 2m,41d 13h 2m
APEUSDT Perpetual,0,276.91%,138.46,64d 16h 37m,64d 16h 37m
LINKUSDT Perpetual,1,273.68%,18.25,19d 21h 48m,19d 21h 48m
IOSTUSDT Perpetual,2,271.71%,15.22,37d 7h 46m,37d 7h 46m
ETCUSDT Perpetual,1,271.39%,1221.26,80d 20h 48m,80d 20h 48m
ATOMUSDT Perpetual,0,269.56%,91.65,239d 19h 7m,239d 19h 7m
ADAUSDT Perpetual,0,269.01%,67.25,21d 1h 25m,21d 1h 25m
SUSHIUSDT Perpetual,1,266.69%,96.01,59d 18h 57m,59d 18h 57m
LUNA2BUSD Perpetual,5,261.27%,391.91,35d 25m,35d 25m
AVAXUSDT Perpetual,1,259.55%,251.77,54d 16h 41m,54d 16h 41m
ANCBUSD Perpetual,5,259.41%,77.82,31d 4h 17m,31d 4h 17m
API3USDT Perpetual,0,254.76%,31.59,21d 10h 26m,21d 10h 26m
BNBUSDT Perpetual,0,251.71%,629.29,1y 85d 18h 22m,1y 85d 18h 22m
DOGEUSDT Perpetual,1,251.03%,36.15,55d 16h 16m,55d 16h 16m
ATOMUSDT Perpetual,0,240.56%,387.31,69d 3h 51m,69d 3h 51m
APEUSDT Perpetual,1,237.44%,23.74,22d 18h 54m,22d 18h 54m
CRVUSDT Perpetual,0,235.52%,221.11,69d 4h 1m,69d 4h 1m
PEOPLEUSDT Perpetual,0,235.46%,1177.32,54d 13h 49m,54d 13h 49m
HNTUSDT Perpetual,1,234.99%,49.35,42d 3h 35m,42d 3h 35m
CHZUSDT Perpetual,2,232.67%,14.57,9d 16h 59m,9d 16h 59m
REEFUSDT Perpetual,0,232.19%,32.51,58d 15h 26m,58d 15h 26m
1000SHIBUSDT Perpetual,0,228.08%,6.84,25d 17h 9m,25d 17h 9m
GALAUSDT Perpetual,1,225.75%,33.86,41d 9h 19m,41d 9h 19m
STORJUSDT Perpetual,0,224.33%,67.30,30d 16h 33m,30d 16h 33m
1000XECUSDT Perpetual,1,224.19%,11.21,27d 21h 51m,27d 21h 51m
BTCUSDT Perpetual,5,223.18%,3.35,19h 9m,19h 9m
ETCUSDT Perpetual,0,221.53%,66.46,66d 19h 33m,66d 19h 33m
LITUSDT Perpetual,2,220.36%,1101.79,30d 8h 42m,30d 8h 42m
ETHUSDT Perpetual,3,220.27%,1284.22,39d 7h 31m,39d 7h 31m
XRPUSDT Perpetual,22,218.99%,27374.44,1y 59d 9h 19m,1y 59d 9h 19m
GMTUSDT Perpetual,7,218.03%,8.70,37d 21h 15m,37d 21h 15m
CRVUSDT Perpetual,0,217.09%,54.27,54d 9h 48m,54d 9h 48m
CHZUSDT Perpetual,0,215.55%,17.24,10d 1h 25m,10d 1h 25m
DOGEUSDT Perpetual,1,214.14%,172.43,39d 26m,39d 26m
SNXUSDT Perpetual,0,212.96%,31.94,30d 11h 58m,30d 11h 58m
ADAUSDT Perpetual,0,212.64%,35.34,173d 3h 39m,173d 3h 39m
ZILUSDT Perpetual,2,212.33%,18.05,22d 9h,22d 9h
ZILUSDT Perpetual,0,211.16%,2.32,101d 2h 25m,101d 2h 25m
AUDIOUSDT Perpetual,4,208.02%,41.61,27d 6h 3m,27d 6h 3m
ADABUSD Perpetual,1,206.63%,2661.49,68d 10h 36m,68d 10h 36m
ETCUSDT Perpetual,0,205.40%,301.94,127d 10h 56m,127d 10h 56m
SNXUSDT Perpetual,0,204.78%,60.59,22d 17h 18m,22d 17h 18m
BATUSDT Perpetual,0,204.66%,24.56,33d 13h 30m,33d 13h 30m
LTCUSDT Perpetual,0,202.04%,1351.70,67d 10h 8m,67d 10h 8m
LTCUSDT Perpetual,0,201.33%,716.75,1y 47d 14h 50m,1y 47d 14h 50m
SANDUSDT Perpetual,0,200.89%,100.45,59d 7h 16m,59d 7h 16m
WAVESUSDT Perpetual,0,199.34%,39.87,27d 10h 16m,27d 10h 16m
LITUSDT Perpetual,0,198.56%,59.57,32d 1h 42m,32d 1h 42m
ETHBUSD Perpetual,1,195.36%,3907.36,41d 12h 33m,41d 12h 33m
LINKUSDT Perpetual,0,194.50%,77.80,32d 29m,32d 29m
PEOPLEUSDT Perpetual,0,194.04%,41.97,30d 5h 39m,30d 5h 39m
ADAUSDT Perpetual,13,192.91%,38.58,14d 5h 37m,14d 5h 37m
BNBBUSD Perpetual,11,192.15%,2474.94,69d 12h 43m,69d 12h 43m
APEBUSD Perpetual,1,191.71%,3.74,25d 1h 22m,25d 1h 22m
UNIUSDT Perpetual,0,191.43%,518.79,1y 61d 11h 39m,1y 61d 11h 39m
FILUSDT Perpetual,0,188.82%,654.86,69d 13h 35m,69d 13h 35m
TRBUSDT Perpetual,0,186.09%,372.18,12d 12h 8m,12d 12h 8m
ADAUSDT Perpetual,0,185.23%,11.11,19d 19h 44m,19d 19h 44m
LITUSDT Perpetual,0,185.14%,33.66,31d 19h 16m,31d 19h 16m
ADAUSDT Perpetual,1,184.49%,221.23,16d 5h 7m,16d 5h 7m
ADAUSDT Perpetual,0,182.96%,1.96,17d 22h 47m,17d 22h 47m
1000SHIBUSDT Perpetual,0,180.73%,18.85,51d 7h 35m,51d 7h 35m
ADAUSDT Perpetual,0,178.64%,0.71,6d 7h 54m,6d 7h 54m
EGLDUSDT Perpetual,1,178.43%,23.20,16d 6h,16d 6h
1000LUNCBUSD Perpetual,1,177.80%,26.67,13d 14h 37m,13d 14h 37m
DODOBUSD Perpetual,1,176.72%,220.91,11d 10h 48m,11d 10h 48m
XTZUSDT Perpetual,2,176.40%,11.82,9d 17h,9d 17h
1000LUNCBUSD Perpetual,10,175.47%,17547.87,22d 17h 29m,22d 17h 29m
TLMBUSD Perpetual,0,174.92%,43.73,40d 16h 32m,40d 16h 32m
LINAUSDT Perpetual,0,174.61%,785.75,49d 10h 56m,49d 10h 56m
DOTUSDT Perpetual,0,174.60%,43.65,15d 3m,15d 3m
LTCUSDT Perpetual,1,174.24%,4.34,26d 9h 48m,26d 9h 48m
CHRUSDT Perpetual,0,173.53%,173.54,41d 22h 50m,41d 22h 50m
ADABUSD Perpetual,0,173.30%,29.46,67d 16h 33m,67d 16h 33m
SOLBUSD Perpetual,0,172.40%,166.80,46d 9h 57m,46d 9h 57m
ADAUSDT Perpetual,0,171.74%,31.33,26d 12h 18m,26d 12h 18m
ETHBUSD Perpetual,4,169.88%,3.14,25d 1h 20m,25d 1h 20m
ALPHAUSDT Perpetual,1,169.77%,4.58,29d 14h 43m,29d 14h 43m
FILUSDT Perpetual,0,169.66%,84.83,18d 20h 15m,18d 20h 15m
THETAUSDT Perpetual,0,169.61%,170.46,35d 18h 32m,35d 18h 32m
TLMBUSD Perpetual,0,167.86%,40.96,22d 21h 36m,22d 21h 36m
DOTUSDT Perpetual,0,167.77%,123.90,35d 21h 12m,35d 21h 12m
DODOBUSD Perpetual,0,167.29%,585.54,39d 20h 53m,39d 20h 53m
PEOPLEUSDT Perpetual,0,166.33%,113.11,31d 55m,31d 55m
BTCUSDT Perpetual,2,166.04%,125.05,23d 2h 41m,23d 2h 41m
AXSUSDT Perpetual,0,165.73%,28.17,16d 8h 27m,16d 8h 27m
STORJUSDT Perpetual,1,165.16%,4.95,17d 11h 9m,17d 11h 9m
TRXUSDT Perpetual,0,164.82%,238.99,127d 10h 54m,127d 10h 54m
XRPBUSD Perpetual,5,164.14%,6.57,201d 23h 48m,201d 23h 48m
CHZUSDT Perpetual,0,163.57%,62.22,62d 23h 11m,62d 23h 11m
DODOBUSD Perpetual,0,163.42%,1634.28,37d 17h 24m,37d 17h 24m
BTCBUSD Perpetual,2,163.42%,122.83,37d 2h 24m,37d 2h 24m
ALGOUSDT Perpetual,1,163.18%,106.07,39d 11h 54m,39d 11h 54m
TLMBUSD Perpetual,0,162.91%,162.92,20d 14h 59m,20d 14h 59m
1000SHIBUSDT Perpetual,0,162.44%,72.81,29d 10h 50m,29d 10h 50m
LITUSDT Perpetual,0,162.06%,405.15,32d 17h 55m,32d 17h 55m
DODOBUSD Perpetual,0,160.46%,26.83,9d 7h 36m,9d 7h 36m
EOSUSDT Perpetual,1,159.41%,23.91,41d 12h 44m,41d 12h 44m
ADAUSDT Perpetual,0,159.26%,32.59,35d 12h 25m,35d 12h 25m
ADAUSDT Perpetual,0,158.35%,28.54,33d 8h 39m,33d 8h 39m
ADAUSDT Perpetual,0,158.18%,3.27,35d 4h 11m,35d 4h 11m
ADAUSDT Perpetual,0,157.85%,4.12,26d 9h 35m,26d 9h 35m
OGNUSDT Perpetual,0,157.71%,27.60,22d 8h 37m,22d 8h 37m
GRTUSDT Perpetual,0,157.43%,62.97,54d 14h 5m,54d 14h 5m
PEOPLEUSDT Perpetual,0,156.42%,31.28,29d 7h 44m,29d 7h 44m
1000LUNCBUSD Perpetual,0,155.74%,15574.81,22d 17h 41m,22d 17h 41m
ALICEUSDT Perpetual,0,155.23%,776.17,69d 12h 3m,69d 12h 3m
BTCBUSD Perpetual,7,155.13%,221.84,32d 3h 22m,32d 3h 22m
BNXUSDT Perpetual,5,154.76%,11607.39,37d 8h 46m,37d 8h 46m
1000SHIBUSDT Perpetual,1,154.64%,38.66,29d 9h 27m,29d 9h 27m
LINKUSDT Perpetual,1,153.35%,766.79,72d 22h 32m,72d 22h 32m
GALAUSDT Perpetual,0,153.02%,32.14,19d 19h 45m,19d 19h 45m
ZENUSDT Perpetual,0,151.52%,401.54,1y 70d 19h 31m,1y 70d 19h 31m
XRPUSDT Perpetual,0,149.76%,47.18,1y 48d 20h 23m,1y 48d 20h 23m
PEOPLEUSDT Perpetual,1,149.01%,298.95,59d 9h 55m,59d 9h 55m
ANCBUSD Perpetual,2,147.50%,14750.64,30d 22h 53m,30d 22h 53m
XRPUSDT Perpetual,0,146.90%,881.43,165d 22h 38m,165d 22h 38m
DODOBUSD Perpetual,0,146.87%,146.87,14d 10h 32m,14d 10h 32m
BTCUSDT Perpetual,0,145.87%,510.56,26d 12h 18m,26d 12h 18m
ETCUSDT Perpetual,0,145.56%,90.25,39d 7h 6m,39d 7h 6m
GTCUSDT Perpetual,0,145.23%,1016.61,53d 17h 54m,53d 17h 54m
1000LUNCBUSD Perpetual,1,144.40%,16.85,9d 7h 35m,9d 7h 35m
LUNA2BUSD Perpetual,0,144.03%,64.81,19d 52m,19d 52m
XRPUSDT Perpetual,3,143.90%,8.79,37d 15h 10m,37d 15h 10m
BNBBUSD Perpetual,20,143.74%,10.26,37d 15h 46m,37d 15h 46m
UNFIUSDT Perpetual,0,143.52%,5.74,17d 1h 19m,17d 1h 19m
ANCBUSD Perpetual,0,143.41%,143.41,20d 13h 28m,20d 13h 28m
SKLUSDT Perpetual,0,143.34%,50.17,37d 3h 27m,37d 3h 27m
XRPUSDT Perpetual,0,143.20%,3.57,26d 9h 47m,26d 9h 47m
BTCUSDT Perpetual,0,142.77%,21.42,22d 17h 38m,22d 17h 38m
IOTAUSDT Perpetual,0,142.19%,11.38,10d 1h 22m,10d 1h 22m
CVCUSDT Perpetual,0,141.33%,21.20,145d 9h 27m,145d 9h 27m
LUNA2BUSD Perpetual,2,141.15%,6.20,39d 19h 27m,39d 19h 27m
XMRUSDT Perpetual,0,139.14%,1391.48,267d 16h 21m,267d 16h 21m
STORJUSDT Perpetual,0,138.56%,20.97,5d 5h 21m,5d 5h 21m
XMRUSDT Perpetual,0,138.49%,202.21,127d 10h 58m,127d 10h 58m
GALABUSD Perpetual,0,138.26%,16.47,15d 21h 38m,15d 21h 38m
RVNUSDT Perpetual,0,137.98%,275.96,34d 22h 6m,34d 22h 6m
BTCUSDT Perpetual,0,137.40%,60.46,23d 12h 36m,23d 12h 36m
ETHUSDT Perpetual,2,137.26%,16.25,37d 1h 32m,37d 1h 32m
BTCBUSD Perpetual,0,136.76%,69.20,29d 5h 32m,29d 5h 32m
GMTUSDT Perpetual,0,136.72%,99.81,59d 18h 51m,59d 18h 51m
GALABUSD Perpetual,0,135.53%,203.30,34d 20h 29m,34d 20h 29m
TRBUSDT Perpetual,0,134.36%,15.45,37d 7h 45m,37d 7h 45m
WAVESUSDT Perpetual,0,134.11%,134.12,68d 3h 40m,68d 3h 40m
MANAUSDT Perpetual,0,134.01%,36.13,67d 9h 58m,67d 9h 58m
OCEANUSDT Perpetual,0,133.91%,53.57,34d 20h 30m,34d 20h 30m
1000SHIBUSDT Perpetual,21,133.59%,10.69,27d 21h 56m,27d 21h 56m
CELRUSDT Perpetual,0,132.82%,106.26,173d 21h 26m,173d 21h 26m
NEOUSDT Perpetual,0,131.58%,1644.78,70d 7h 56m,70d 7h 56m
DODOBUSD Perpetual,2,131.51%,13151.26,53d 17h 54m,53d 17h 54m
LINAUSDT Perpetual,0,131.10%,917.73,42d 15h 47m,42d 15h 47m
KAVAUSDT Perpetual,0,131.07%,26.22,16d 7h 35m,16d 7h 35m
ICPBUSD Perpetual,0,130.43%,1304.32,40d 14h 44m,40d 14h 44m
STORJUSDT Perpetual,0,130.22%,28.65,31d 19h 11m,31d 19h 11m
GMTBUSD Perpetual,3,129.71%,2.72,26d 14h 45m,26d 14h 45m
ICPBUSD Perpetual,0,129.42%,1617.76,40d 14h 32m,40d 14h 32m
TRXUSDT Perpetual,0,129.35%,257.42,70d 12h 52m,70d 12h 52m
1000LUNCBUSD Perpetual,0,129.08%,13.88,7d 18h 2m,7d 18h 2m
ADAUSDT Perpetual,0,128.95%,644.79,30d 4h 3m,30d 4h 3m
DOGEUSDT Perpetual,0,128.14%,64.07,36d,36d
MATICUSDT Perpetual,0,127.88%,6.39,1y 57d 6h 43m,1y 57d 6h 43m
UNFIUSDT Perpetual,0,127.57%,255.15,34d 5h 53m,34d 5h 53m
ETHUSDT Perpetual,2,127.40%,11.47,26d 12h 48m,26d 12h 48m
XRPUSDT Perpetual,2,127.14%,1.26,33d 3h 35m,33d 3h 35m
IOTXUSDT Perpetual,0,126.41%,9.04,36d 11h 33m,36d 11h 33m
DOGEBUSD Perpetual,2,125.85%,183.75,37d 21h 35m,37d 21h 35m
ADABUSD Perpetual,0,125.81%,113.15,65d 22h 5m,65d 22h 5m
ATOMUSDT Perpetual,0,125.58%,585.75,35d 6h 46m,35d 6h 46m
CHRUSDT Perpetual,0,125.54%,627.71,69d 6h 9m,69d 6h 9m
AVAXUSDT Perpetual,0,124.87%,1248.79,26d 1h 10m,26d 1h 10m
UNFIUSDT Perpetual,1,124.73%,124.74,13d 12h 44m,13d 12h 44m
XMRUSDT Perpetual,0,123.78%,371.36,251d 21h 48m,251d 21h 48m
SUSHIUSDT Perpetual,0,123.28%,14.67,36d 6h 13m,36d 6h 13m
DOGEUSDT Perpetual,0,122.87%,86.01,70d 1h 8m,70d 1h 8m
DARUSDT Perpetual,0,122.86%,61.43,28d 14h 35m,28d 14h 35m
1000LUNCBUSD Perpetual,0,122.78%,9.97,19d 6h 58m,19d 6h 58m
1INCHUSDT Perpetual,0,122.71%,61.69,30d 10h 29m,30d 10h 29m
ADAUSDT Perpetual,0,122.18%,36.66,1y 64d 18h 49m,1y 64d 18h 49m
ADAUSDT Perpetual,0,121.75%,25.97,41d 15h 42m,41d 15h 42m
1000SHIBUSDT Perpetual,0,121.46%,11.54,25d 3h 35m,25d 3h 35m
BTCUSDT Perpetual,1,120.90%,37.62,12d 22h 16m,12d 22h 16m
BTCDOMUSDT Perpetual,0,120.31%,5.52,69d 15h 7m,69d 15h 7m
ANCBUSD Perpetual,0,120.14%,120.14,19d 3h 29m,19d 3h 29m
IOTAUSDT Perpetual,0,120.09%,18.01,10d 7h 46m,10d 7h 46m
ADAUSDT Perpetual,0,119.84%,21.22,29d 13h 10m,29d 13h 10m
MANAUSDT Perpetual,0,119.83%,359.50,35d 5h 29m,35d 5h 29m
ETHBUSD Perpetual,0,119.73%,598.70,28d 13h 37m,28d 13h 37m
DOGEUSDT Perpetual,0,119.71%,19.15,57d 14h 16m,57d 14h 16m
LINKUSDT Perpetual,0,119.61%,59.81,38d 3h 51m,38d 3h 51m
AXSUSDT Perpetual,0,119.56%,167.40,34d 23h 48m,34d 23h 48m
BNXUSDT Perpetual,1,118.10%,8857.97,35d 10h 29m,35d 10h 29m
WAVESUSDT Perpetual,0,117.86%,70.72,31d 7h 57m,31d 7h 57m
ADAUSDT Perpetual,0,117.06%,54.70,29d 8h 57m,29d 8h 57m
BNBUSDT Perpetual,0,116.95%,3.51,52d 8h 4m,52d 8h 4m
UNFIUSDT Perpetual,1,116.32%,116.32,18d 11h 57m,18d 11h 57m
THETAUSDT Perpetual,0,116.03%,9.28,16d 16h 43m,16d 16h 43m
MTLUSDT Perpetual,0,116.00%,34.80,30d 21h 44m,30d 21h 44m
VETUSDT Perpetual,0,115.85%,44.42,26d 3h 41m,26d 3h 41m
ANCBUSD Perpetual,0,115.78%,115.78,18d 8h 31m,18d 8h 31m
LUNA2BUSD Perpetual,0,114.89%,126.39,30d 18h 8m,30d 18h 8m
PEOPLEUSDT Perpetual,0,114.70%,229.41,38d 22h 16m,38d 22h 16m
ADAUSDT Perpetual,0,114.20%,24.87,34d 19h 39m,34d 19h 39m
WAVESUSDT Perpetual,1,114.13%,1141.39,232d 1h 56m,232d 1h 56m
AXSUSDT Perpetual,0,114.04%,34.21,20d 1h 32m,20d 1h 32m
ETHBUSD Perpetual,0,113.62%,1478.29,33d 12h 47m,33d 12h 47m
XRPUSDT Perpetual,1,113.60%,56.80,20d 1h 32m,20d 1h 32m
MANAUSDT Perpetual,0,113.34%,12.47,18d 18h 43m,18d 18h 43m
DOTUSDT Perpetual,0,113.20%,1132.08,337d 16h 47m,337d 16h 47m
SANDUSDT Perpetual,0,112.98%,1129.82,26d 1h 29m,26d 1h 29m
XRPUSDT Perpetual,0,112.59%,5.63,31d 14h 7m,31d 14h 7m
MATICUSDT Perpetual,2,112.49%,18.00,57d 14h 15m,57d 14h 15m
XRPBUSD Perpetual,0,112.37%,5618.63,64d 18h 34m,64d 18h 34m
VETUSDT Perpetual,0,112.06%,6.10,37d 5h 54m,37d 5h 54m
ADABUSD Perpetual,0,111.30%,55.65,33d 19h 57m,33d 19h 57m
DODOBUSD Perpetual,0,111.00%,33.30,5d 12h 27m,5d 12h 27m
BAKEUSDT Perpetual,1,109.50%,13.14,16d 16h 54m,16d 16h 54m
BTCUSDT Perpetual,0,109.05%,32.84,35d 12h 23m,35d 12h 23m
ATAUSDT Perpetual,0,108.90%,217.81,35d 47m,35d 47m
ETCUSDT Perpetual,1,108.89%,17.42,2d 16h,2d 16h
ADABUSD Perpetual,0,108.74%,163.12,34d 20h 56m,34d 20h 56m
CHRUSDT Perpetual,0,108.67%,434.68,37d 14h 50m,37d 14h 50m
BNBUSDT Perpetual,0,108.38%,325.16,70d 2h 11m,70d 2h 11m
ENSUSDT Perpetual,0,107.27%,181.29,69d 10h 51m,69d 10h 51m
BELUSDT Perpetual,0,106.77%,106.77,22d 20h 21m,22d 20h 21m
XRPBUSD Perpetual,0,106.37%,78.72,46d 12h 10m,46d 12h 10m
XRPUSDT Perpetual,0,105.90%,24.36,17d 20h 42m,17d 20h 42m
BNBUSDT Perpetual,0,105.85%,317.55,35d 10h 52m,35d 10h 52m
ETHUSDT Perpetual,1,105.81%,27.51,2d 16h 56m,2d 16h 56m
ETCUSDT Perpetual,0,105.66%,951.03,68d 19h 38m,68d 19h 38m
DODOBUSD Perpetual,0,104.60%,13.16,22d 21h 34m,22d 21h 34m
ADAUSDT Perpetual,0,104.55%,39.36,27d 18h 47m,27d 18h 47m
WAVESUSDT Perpetual,0,104.26%,521.61,21d 7h 44m,21d 7h 44m
DOTBUSD Perpetual,0,104.09%,520.45,26d 13h 12m,26d 13h 12m
WAVESUSDT Perpetual,0,103.50%,258.76,1y 75d 19h 20m,1y 75d 19h 20m
DODOBUSD Perpetual,0,103.40%,155.10,9d 3h 49m,9d 3h 49m
GMTUSDT Perpetual,0,103.01%,636.07,71d 2h 35m,71d 2h 35m
TRXBUSD Perpetual,0,102.56%,205.13,36d 13h 20m,36d 13h 20m
ADAUSDT Perpetual,0,102.38%,51.19,36d 19h 37m,36d 19h 37m
KNCUSDT Perpetual,0,102.10%,102.03,12d 13h 5m,12d 13h 5m
DOTUSDT Perpetual,0,101.17%,14.16,51d 6h 30m,51d 6h 30m
MANAUSDT Perpetual,0,101.00%,80.81,34d 13h 51m,34d 13h 51m
RVNUSDT Perpetual,0,100.75%,146.09,127d 10h 48m,127d 10h 48m
XRPBUSD Perpetual,0,100.28%,8.76,30d 22h 45m,30d 22h 45m
LINKUSDT Perpetual,0,100.04%,1500.73,29d 21h 27m,29d 21h 27m
1000LUNCBUSD Perpetual,1,99.99%,393.50,5d 19h 46m,5d 19h 46m
LUNA2BUSD Perpetual,0,99.40%,31.62,37d 2h 29m,37d 2h 29m
SOLUSDT Perpetual,0,99.20%,198.41,5d 20h 53m,5d 20h 53m
RVNUSDT Perpetual,0,98.98%,98.99,2d 4h 38m,2d 4h 38m
XTZUSDT Perpetual,0,98.72%,24.68,6d 8h 16m,6d 8h 16m
EOSUSDT Perpetual,1,98.58%,9858.68,67d 8h 47m,67d 8h 47m
ICPBUSD Perpetual,0,98.35%,18.64,9d 7h 35m,9d 7h 35m
CHZUSDT Perpetual,0,97.84%,55.78,9d 23h 51m,9d 23h 51m
LUNA2BUSD Perpetual,0,97.05%,351.81,33d 6h 7m,33d 6h 7m
BELUSDT Perpetual,0,96.94%,242.36,28d 19h 1m,28d 19h 1m
ALGOUSDT Perpetual,0,96.87%,64.91,54d 23h 22m,54d 23h 22m
ROSEUSDT Perpetual,0,96.48%,127.21,22d 15h 13m,22d 15h 13m
NEARUSDT Perpetual,0,96.19%,217.07,34d 2h 38m,34d 2h 38m
ADABUSD Perpetual,0,96.00%,1152.02,68d 19h 41m,68d 19h 41m
GALBUSD Perpetual,0,95.82%,28.75,10d 4h 33m,10d 4h 33m
1000SHIBUSDT Perpetual,0,95.80%,914.42,56d 8h 11m,56d 8h 11m
BAKEUSDT Perpetual,0,95.71%,95.72,8d 20h 58m,8d 20h 58m
CHZUSDT Perpetual,0,95.68%,7.65,16d 16h 36m,16d 16h 36m
BNBUSDT Perpetual,0,95.62%,9.81,24d 21h 8m,24d 21h 8m
FTMBUSD Perpetual,0,95.48%,18.14,28d 20h 34m,28d 20h 34m
GMTUSDT Perpetual,1,95.48%,859.36,28d 10h 8m,28d 10h 8m
