cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,421,1438.66%,4316.01,1y 56d 12h 6m,1y 56d 12h 6m
ADAUSDT Perpetual,814,1388.52%,166.62,63d 11h,63d 11h
ETHUSDT Perpetual,192,1294.45%,3883.37,1y 56d 12h 27m,1y 56d 12h 27m
DOGEUSDT Perpetual,69,1024.69%,178.30,1y 2d 3h 31m,1y 2d 3h 31m
CHZUSDT Perpetual,17,937.26%,2393.29,1y 30d 2h 27m,1y 30d 2h 27m
TRXUSDT Perpetual,51,879.79%,184.76,156d 12h 14m,156d 12h 14m
ETHUSDT Perpetual,0,851.31%,2102.76,1y 55d 18h 39m,1y 55d 18h 39m
ALICEUSDT Perpetual,11,819.16%,737.25,350d 12h 49m,350d 12h 49m
ANKRUSDT Perpetual,11,771.68%,77.17,321d 21h 48m,321d 21h 48m
BAKEUSDT Perpetual,17,748.22%,74.82,50d 3h 11m,50d 3h 11m
ETHUSDT Perpetual,0,732.63%,1992.77,1y 55d 3h 40m,1y 55d 3h 40m
XMRUSDT Perpetual,7,722.10%,4332.61,159d 14h 25m,159d 14h 25m
UNFIUSDT Perpetual,64,674.10%,134.82,30d 8h 25m,30d 8h 25m
BTCUSDT Perpetual,36,640.73%,44.85,1y 33d 20h 11m,1y 33d 20h 11m
API3USDT Perpetual,19,613.58%,122.72,39d 45m,39d 45m
XMRUSDT Perpetual,0,604.81%,1209.63,1y 26d 6h 44m,1y 26d 6h 44m
MATICUSDT Perpetual,1,579.58%,39.93,43d 23h 20m,43d 23h 20m
CRVUSDT Perpetual,0,502.72%,235.28,32d 4h 11m,32d 4h 11m
BTCUSDT Perpetual,4,484.76%,130.89,22d 18h 20m,22d 18h 20m
BTCUSDT Perpetual,9,484.75%,130.88,22d 18h 20m,22d 18h 20m
UNIUSDT Perpetual,0,483.76%,1514.19,1y 29d 2h 13m,1y 29d 2h 13m
BTCUSDT Perpetual,4,444.39%,222.20,1y 87d 23h 21m,1y 87d 23h 21m
LTCUSDT Perpetual,1,432.61%,1293.52,1y 29d 2h 11m,1y 29d 2h 11m
ETHUSDT Perpetual,5,416.54%,12.50,16d 9h 51m,16d 9h 51m
PEOPLEUSDT Perpetual,10,401.75%,33.23,44d 6h 8m,44d 6h 8m
ZECUSDT Perpetual,0,392.01%,196.01,140d 14h 40m,140d 14h 40m
GMTUSDT Perpetual,7,368.23%,22.09,18d 8h 9m,18d 8h 9m
LTCUSDT Perpetual,0,360.53%,93.27,246d 21h 34m,246d 21h 34m
ADAUSDT Perpetual,1,358.86%,24.19,63d 13h 10m,63d 13h 10m
LINKUSDT Perpetual,1,350.65%,283.33,63d 5h 9m,63d 5h 9m
KNCUSDT Perpetual,0,348.74%,871.87,1y 70d 11h 46m,1y 70d 11h 46m
BTCUSDT Perpetual,7,344.43%,228.43,30d 18h 39m,30d 18h 39m
KNCUSDT Perpetual,3,344.08%,344.08,22d 18h 4m,22d 18h 4m
BLZUSDT Perpetual,0,337.13%,101.14,155d 1h 59m,155d 1h 59m
ETHUSDT Perpetual,10,316.83%,45.21,31d 6h 30m,31d 6h 30m
TRXUSDT Perpetual,2,315.28%,403.56,178d 9h 53m,178d 9h 53m
SNXUSDT Perpetual,46,310.41%,18.87,23d 21h 6m,23d 21h 6m
TRXUSDT Perpetual,0,310.12%,155.06,104d 2h 41m,104d 2h 41m
GMTUSDT Perpetual,6,307.66%,461.50,15d 5h 27m,15d 5h 27m
AVAXUSDT Perpetual,0,307.43%,676.35,239d 38m,239d 38m
BTCUSDT Perpetual,1,306.94%,32.66,20d 12h 11m,20d 12h 11m
ARUSDT Perpetual,0,301.05%,270.95,140d 14h 44m,140d 14h 44m
ZRXUSDT Perpetual,8,300.78%,15.04,16d 22h 27m,16d 22h 27m
EOSUSDT Perpetual,0,298.62%,597.24,31d 17h 52m,31d 17h 52m
TRBUSDT Perpetual,5,298.28%,153.47,34d 2h 35m,34d 2h 35m
SOLUSDT Perpetual,3,295.40%,24.43,26d 23h 56m,26d 23h 56m
APEUSDT Perpetual,0,294.56%,29.46,16d 10h 52m,16d 10h 52m
1000SHIBUSDT Perpetual,5,291.54%,29.15,19d 23h 13m,19d 23h 13m
UNIUSDT Perpetual,0,285.90%,48.60,61d 8h 51m,61d 8h 51m
ETHUSDT Perpetual,0,282.85%,25.46,20d 4h 46m,20d 4h 46m
ETHUSDT Perpetual,1,278.25%,278.25,13d 9h 35m,13d 9h 35m
EOSUSDT Perpetual,2,276.51%,82.95,16d 2h 27m,16d 2h 27m
TLMBUSD Perpetual,1,275.51%,413.28,28d 12h 25m,28d 12h 25m
JASMYUSDT Perpetual,0,274.50%,13.18,30d 22h 37m,30d 22h 37m
