cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,431,1443.00%,4329.02,1y 57d 12h 6m,1y 57d 12h 6m
ADAUSDT Perpetual,860,1390.76%,166.89,64d 11h,64d 11h
ETHUSDT Perpetual,194,1326.49%,3979.47,1y 57d 12h 27m,1y 57d 12h 27m
DOGEUSDT Perpetual,72,1025.59%,178.45,1y 3d 3h 31m,1y 3d 3h 31m
CHZUSDT Perpetual,17,955.47%,2439.80,1y 31d 2h 27m,1y 31d 2h 27m
ETHUSDT Perpetual,9,896.74%,2214.96,1y 56d 18h 39m,1y 56d 18h 39m
TRXUSDT Perpetual,52,883.05%,185.44,157d 12h 13m,157d 12h 13m
BAKEUSDT Perpetual,17,857.49%,85.75,51d 3h 11m,51d 3h 11m
ALICEUSDT Perpetual,11,819.16%,737.25,351d 12h 49m,351d 12h 49m
ANKRUSDT Perpetual,11,775.90%,77.59,322d 21h 48m,322d 21h 48m
ETHUSDT Perpetual,0,771.74%,2099.15,1y 56d 3h 39m,1y 56d 3h 39m
XMRUSDT Perpetual,7,736.04%,4416.26,160d 14h 25m,160d 14h 25m
UNFIUSDT Perpetual,66,733.03%,146.61,31d 8h 24m,31d 8h 24m
BTCUSDT Perpetual,36,640.73%,44.85,1y 34d 20h 11m,1y 34d 20h 11m
XMRUSDT Perpetual,0,635.56%,1271.12,1y 27d 6h 43m,1y 27d 6h 43m
MATICUSDT Perpetual,2,615.30%,42.39,44d 23h 20m,44d 23h 20m
API3USDT Perpetual,19,605.41%,121.08,40d 45m,40d 45m
BTCUSDT Perpetual,10,520.49%,140.53,23d 18h 19m,23d 18h 19m
BTCUSDT Perpetual,6,520.25%,140.47,23d 18h 20m,23d 18h 20m
UNIUSDT Perpetual,0,512.97%,1605.60,1y 30d 2h 13m,1y 30d 2h 13m
CRVUSDT Perpetual,0,502.72%,235.28,33d 4h 11m,33d 4h 11m
BTCUSDT Perpetual,4,447.76%,223.88,1y 88d 23h 21m,1y 88d 23h 21m
LTCUSDT Perpetual,1,445.17%,1331.07,1y 30d 2h 11m,1y 30d 2h 11m
GMTUSDT Perpetual,9,439.02%,26.34,19d 8h 9m,19d 8h 9m
KNCUSDT Perpetual,3,411.88%,411.89,23d 18h 4m,23d 18h 4m
ZECUSDT Perpetual,0,410.50%,205.25,141d 14h 40m,141d 14h 40m
PEOPLEUSDT Perpetual,10,405.77%,33.56,45d 6h 8m,45d 6h 8m
BTCUSDT Perpetual,7,396.82%,263.17,31d 18h 39m,31d 18h 39m
KNCUSDT Perpetual,0,364.28%,910.71,1y 71d 11h 46m,1y 71d 11h 46m
ADAUSDT Perpetual,1,363.32%,24.49,64d 13h 10m,64d 13h 10m
LTCUSDT Perpetual,0,360.53%,93.27,247d 21h 34m,247d 21h 34m
LINKUSDT Perpetual,1,349.92%,282.74,64d 5h 9m,64d 5h 9m
BLZUSDT Perpetual,0,346.64%,103.99,156d 1h 59m,156d 1h 59m
ZRXUSDT Perpetual,9,342.10%,17.11,17d 22h 27m,17d 22h 27m
ETHUSDT Perpetual,0,336.74%,30.31,21d 4h 46m,21d 4h 46m
ETHUSDT Perpetual,2,335.16%,53.63,20d 11h 9m,20d 11h 9m
EOSUSDT Perpetual,0,322.19%,644.38,32d 17h 52m,32d 17h 52m
TRXUSDT Perpetual,2,317.86%,406.86,179d 9h 53m,179d 9h 53m
EOSUSDT Perpetual,2,314.23%,94.27,17d 2h 27m,17d 2h 27m
APEUSDT Perpetual,0,313.18%,31.32,17d 10h 52m,17d 10h 52m
GMTUSDT Perpetual,7,312.30%,468.46,16d 5h 27m,16d 5h 27m
TRXUSDT Perpetual,0,311.93%,155.97,105d 2h 41m,105d 2h 41m
1000SHIBUSDT Perpetual,5,310.11%,31.01,20d 23h 13m,20d 23h 13m
AVAXUSDT Perpetual,0,307.43%,676.35,240d 37m,240d 37m
ARUSDT Perpetual,0,306.33%,275.70,141d 14h 44m,141d 14h 44m
TRBUSDT Perpetual,5,300.61%,154.66,35d 2h 35m,35d 2h 35m
ETHBUSD Perpetual,3,299.48%,5.54,19d 17h 18m,19d 17h 18m
ALPHAUSDT Perpetual,1,297.23%,8.03,24d 6h 40m,24d 6h 40m
ANTUSDT Perpetual,0,296.73%,44.51,29d 11h 24m,29d 11h 24m
SNXUSDT Perpetual,47,295.56%,17.97,24d 21h 6m,24d 21h 6m
SOLUSDT Perpetual,3,295.40%,24.43,27d 23h 55m,27d 23h 55m
DOTUSDT Perpetual,0,293.46%,15.47,30d 6h 15m,30d 6h 15m
ETHUSDT Perpetual,10,286.69%,40.91,32d 6h 29m,32d 6h 29m
UNIUSDT Perpetual,0,285.90%,48.60,62d 8h 51m,62d 8h 51m
XEMUSDT Perpetual,28,279.52%,55.90,12d 14h 52m,12d 14h 52m
JASMYUSDT Perpetual,0,279.07%,13.40,31d 22h 37m,31d 22h 37m
TLMBUSD Perpetual,1,277.80%,416.71,29d 12h 25m,29d 12h 25m
DOTUSDT Perpetual,2,277.61%,838.38,65d 4h 15m,65d 4h 15m
KSMUSDT Perpetual,0,273.77%,459.94,33d 23h 57m,33d 23h 57m
AXSUSDT Perpetual,2,267.66%,140.68,25d 18h 37m,25d 18h 37m
1000XECUSDT Perpetual,1,264.29%,13.21,22d 13h 48m,22d 13h 48m
APEBUSD Perpetual,1,260.01%,5.07,19d 17h 20m,19d 17h 20m
BTCBUSD Perpetual,17,258.15%,21.09,27d 9h 38m,27d 9h 38m
BTSUSDT Perpetual,1,255.68%,258.24,54d 17h 42m,54d 17h 42m
IOSTUSDT Perpetual,2,252.52%,14.14,31d 23h 44m,31d 23h 44m
1000SHIBUSDT Perpetual,19,251.64%,20.13,22d 13h 54m,22d 13h 54m
ATOMUSDT Perpetual,0,251.60%,85.55,234d 11h 4m,234d 11h 4m
MATICUSDT Perpetual,2,250.79%,125.40,51d 7h 7m,51d 7h 7m
LINKUSDT Perpetual,0,250.68%,1253.43,66d 14h 54m,66d 14h 54m
SUSHIUSDT Perpetual,1,248.02%,89.29,54d 10h 55m,54d 10h 55m
MASKUSDT Perpetual,0,247.18%,494.37,24d 16h,24d 16h
BNBUSDT Perpetual,0,242.30%,605.77,1y 80d 10h 19m,1y 80d 10h 19m
ANCBUSD Perpetual,5,237.99%,71.40,25d 20h 15m,25d 20h 15m
MANAUSDT Perpetual,1,237.67%,47.53,35d 4h 4m,35d 4h 4m
BTCUSDT Perpetual,1,237.14%,545.44,19d 4h 37m,19d 4h 37m
ETHUSDT Perpetual,1,231.35%,27.39,31d 17h 30m,31d 17h 30m
MATICUSDT Perpetual,1,230.40%,36.87,52d 6h 13m,52d 6h 13m
DOTUSDT Perpetual,0,228.32%,34.82,23d 10m,23d 10m
SANDUSDT Perpetual,1,226.27%,67.88,46d 23h 53m,46d 23h 53m
SOLBUSD Perpetual,2,223.47%,1117.39,35d 6h 58m,35d 6h 58m
ETHUSDT Perpetual,0,221.60%,44.32,29d 18h 38m,29d 18h 38m
UNFIUSDT Perpetual,0,221.13%,22.11,16d 1h 41m,16d 1h 41m
NEARUSDT Perpetual,2,220.39%,115.53,25d 19h 12m,25d 19h 12m
API3USDT Perpetual,0,219.57%,27.23,16d 2h 24m,16d 2h 24m
GMTUSDT Perpetual,6,218.03%,8.70,32d 13h 13m,32d 13h 13m
AVAXUSDT Perpetual,1,216.17%,209.69,49d 8h 39m,49d 8h 39m
AVAXUSDT Perpetual,0,215.49%,122.49,25d 18h 38m,25d 18h 38m
LINKUSDT Perpetual,0,213.42%,116.66,22d 23h 48m,22d 23h 48m
BTCUSDT Perpetual,2,212.71%,160.19,17d 18h 38m,17d 18h 38m
ADAUSDT Perpetual,0,212.64%,35.34,167d 19h 37m,167d 19h 37m
LINKUSDT Perpetual,1,211.84%,14.13,14d 13h 46m,14d 13h 46m
ZILUSDT Perpetual,0,211.16%,2.32,95d 18h 22m,95d 18h 22m
SANDUSDT Perpetual,0,210.23%,17.87,50d 21h 27m,50d 21h 27m
PEOPLEUSDT Perpetual,0,210.20%,1051.04,49d 5h 47m,49d 5h 47m
THETAUSDT Perpetual,0,208.69%,52.17,14d 8h 19m,14d 8h 19m
BTCBUSD Perpetual,1,205.09%,143.57,23d 18h 28m,23d 18h 28m
ATOMUSDT Perpetual,0,204.34%,328.99,63d 19h 49m,63d 19h 49m
STORJUSDT Perpetual,0,203.90%,61.17,25d 8h 30m,25d 8h 30m
BTCBUSD Perpetual,1,201.88%,141.32,23d 18h 27m,23d 18h 27m
HNTUSDT Perpetual,1,200.93%,42.20,36d 19h 32m,36d 19h 32m
ETHUSDT Perpetual,1,200.55%,5.72,21d 1h 45m,21d 1h 45m
ETHUSDT Perpetual,1,200.30%,200.30,23d 23h 41m,23d 23h 41m
GMTUSDT Perpetual,0,199.37%,996.90,16d 23h 5m,16d 23h 5m
LITUSDT Perpetual,2,197.95%,989.72,25d 40m,25d 40m
CRVUSDT Perpetual,0,197.62%,185.53,63d 19h 59m,63d 19h 59m
XRPUSDT Perpetual,1,194.42%,1.92,27d 19h 33m,27d 19h 33m
XRPUSDT Perpetual,17,194.40%,24300.28,1y 54d 1h 17m,1y 54d 1h 17m
IOTXUSDT Perpetual,0,192.18%,13.74,31d 3h 31m,31d 3h 31m
XRPUSDT Perpetual,2,191.46%,11.70,32d 7h 8m,32d 7h 8m
LTCUSDT Perpetual,0,191.35%,109.64,65d 3h 51m,65d 3h 51m
1000LUNCBUSD Perpetual,0,190.75%,91.08,15d 12h 49m,15d 12h 49m
THETAUSDT Perpetual,0,188.62%,189.57,30d 10h 29m,30d 10h 29m
SNXUSDT Perpetual,0,187.88%,55.60,17d 9h 15m,17d 9h 15m
YFIUSDT Perpetual,0,186.62%,27.99,20d 12h 15m,20d 12h 15m
BATUSDT Perpetual,0,185.22%,22.23,28d 5h 28m,28d 5h 28m
UNIUSDT Perpetual,0,185.21%,501.94,1y 56d 3h 37m,1y 56d 3h 37m
1000LUNCBUSD Perpetual,27,184.04%,29.72,13d 21h 2m,13d 21h 2m
LITUSDT Perpetual,0,183.95%,55.19,26d 17h 39m,26d 17h 39m
LTCUSDT Perpetual,0,183.79%,654.30,1y 42d 6h 48m,1y 42d 6h 48m
LINKUSDT Perpetual,0,183.10%,73.24,26d 16h 27m,26d 16h 27m
BTCUSDT Perpetual,2,182.55%,153.53,8d 23h 40m,8d 23h 40m
MATICUSDT Perpetual,0,181.90%,34.96,42d 19h 35m,42d 19h 35m
CHZUSDT Perpetual,0,180.07%,18.01,22d 12h 10m,22d 12h 10m
ETHUSDT Perpetual,0,178.47%,178.47,25d 20h 36m,25d 20h 36m
SNXUSDT Perpetual,0,178.03%,26.71,25d 3h 55m,25d 3h 55m
BTCBUSD Perpetual,0,177.99%,889.96,19d 9h 4m,19d 9h 4m
SANDUSDT Perpetual,0,176.34%,264.51,14d 15h 16m,14d 15h 16m
BTCUSDT Perpetual,0,175.55%,14.66,4d 12h 1m,4d 12h 1m
LUNA2BUSD Perpetual,1,175.49%,193.05,31d 9h 3m,31d 9h 3m
LINKUSDT Perpetual,1,175.40%,26.36,13d 7h 40m,13d 7h 40m
BTCUSDT Perpetual,0,174.75%,699.00,23d 15h 12m,23d 15h 12m
CVCUSDT Perpetual,0,173.09%,43.27,31d 10h 36m,31d 10h 36m
KSMUSDT Perpetual,0,171.21%,356.12,65d 4h,65d 4h
LITUSDT Perpetual,0,171.14%,31.11,26d 11h 13m,26d 11h 13m
UNFIUSDT Perpetual,2,170.63%,34.13,12d 2h 40m,12d 2h 40m
STORJUSDT Perpetual,0,170.20%,5.11,12d 3h 7m,12d 3h 7m
BNBBUSD Perpetual,19,167.42%,11.95,32d 7h 44m,32d 7h 44m
TRXUSDT Perpetual,0,164.30%,238.24,122d 2h 52m,122d 2h 52m
XRPBUSD Perpetual,5,164.14%,6.57,196d 15h 45m,196d 15h 45m
CRVUSDT Perpetual,0,162.66%,40.67,49d 1h 45m,49d 1h 45m
SANDUSDT Perpetual,0,162.12%,81.06,53d 23h 13m,53d 23h 13m
BNBBUSD Perpetual,7,161.54%,2080.72,64d 4h 41m,64d 4h 41m
DOGEUSDT Perpetual,1,160.64%,129.35,33d 16h 23m,33d 16h 23m
BTCUSDT Perpetual,0,160.22%,24.03,17d 9h 36m,17d 9h 36m
ETHBUSD Perpetual,3,160.13%,20.90,28d 11h 27m,28d 11h 27m
1000LUNCBUSD Perpetual,6,159.33%,15933.32,17d 9h 27m,17d 9h 27m
XRPUSDT Perpetual,0,159.33%,7.97,26d 6h 5m,26d 6h 5m
