cryptoPair,copyPopularity,roi,pnl,runningTime,direction
GMTUSDT Perpetual,5,263.89%,395.84,12d 23h 27m,12d 23h 27m
BTCUSDT Perpetual,7,262.81%,174.30,28d 12h 39m,28d 12h 39m
FLMUSDT Perpetual,1,261.97%,34.08,17d 13h 36m,17d 13h 36m
BTCBUSD Perpetual,14,261.39%,21.36,24d 3h 38m,24d 3h 38m
KNCUSDT Perpetual,3,259.54%,259.54,20d 12h 4m,20d 12h 4m
TLMBUSD Perpetual,1,259.07%,388.62,26d 6h 25m,26d 6h 25m
THETAUSDT Perpetual,0,258.18%,103.27,27d 22h 31m,27d 22h 31m
ZRXUSDT Perpetual,7,256.33%,12.82,14d 16h 27m,14d 16h 27m
1000SHIBUSDT Perpetual,5,256.06%,25.61,17d 17h 13m,17d 17h 13m
ETHUSDT Perpetual,0,255.69%,255.70,11d 3h 35m,11d 3h 35m
JASMYUSDT Perpetual,0,255.69%,12.27,28d 16h 37m,28d 16h 37m
1000SHIBUSDT Perpetual,9,246.14%,19.69,19d 7h 54m,19d 7h 54m
LINKUSDT Perpetual,0,240.87%,1204.37,63d 8h 54m,63d 8h 54m
MATICUSDT Perpetual,0,238.82%,16.45,41d 17h 20m,41d 17h 20m
AXSUSDT Perpetual,1,237.66%,124.91,22d 12h 37m,22d 12h 37m
BNBUSDT Perpetual,1,236.51%,17.69,28d 9h 34m,28d 9h 34m
BNBUSDT Perpetual,0,235.58%,588.97,1y 77d 4h 19m,1y 77d 4h 19m
IOSTUSDT Perpetual,2,232.93%,13.04,28d 17h 44m,28d 17h 44m
AVAXUSDT Perpetual,0,229.71%,130.57,22d 12h 38m,22d 12h 38m
ATOMUSDT Perpetual,0,220.91%,75.11,231d 5h 4m,231d 5h 4m
MATICUSDT Perpetual,4,220.52%,92.71,19d 10h 47m,19d 10h 47m
API3USDT Perpetual,0,219.57%,27.23,12d 20h 24m,12d 20h 24m
ALPHAUSDT Perpetual,0,218.87%,5.91,21d 40m,21d 40m
XMRUSDT Perpetual,1,218.65%,476.68,116d 2h 49m,116d 2h 49m
1000XECUSDT Perpetual,1,218.47%,10.92,19d 7h 48m,19d 7h 48m
ANCBUSD Perpetual,3,218.22%,65.47,22d 14h 15m,22d 14h 15m
GMTUSDT Perpetual,6,218.03%,8.70,29d 7h 13m,29d 7h 13m
ADAUSDT Perpetual,0,212.64%,35.34,164d 13h 37m,164d 13h 37m
NEARUSDT Perpetual,1,211.23%,110.73,22d 13h 12m,22d 13h 12m
ZILUSDT Perpetual,0,211.16%,2.32,92d 12h 22m,92d 12h 22m
SNXUSDT Perpetual,1,210.12%,25.87,12d 5h 51m,12d 5h 51m
EOSUSDT Perpetual,2,205.86%,61.76,13d 20h 27m,13d 20h 27m
PEOPLEUSDT Perpetual,0,203.55%,1017.76,45d 23h 47m,45d 23h 47m
BTCBUSD Perpetual,0,203.42%,203.42,12d 18h 47m,12d 18h 47m
MANAUSDT Perpetual,1,202.52%,40.50,31d 22h 4m,31d 22h 4m
MASKUSDT Perpetual,0,201.66%,403.33,21d 10h,21d 10h
XTZUSDT Perpetual,0,197.64%,592.95,20d 8h 59m,20d 8h 59m
SUSHIUSDT Perpetual,1,193.20%,69.55,51d 4h 55m,51d 4h 55m
KSMUSDT Perpetual,0,192.89%,324.07,30d 17h 57m,30d 17h 57m
DOTUSDT Perpetual,2,191.82%,579.32,61d 22h 15m,61d 22h 15m
STORJUSDT Perpetual,0,191.14%,57.34,22d 2h 30m,22d 2h 30m
DOTUSDT Perpetual,0,190.83%,10.06,27d 15m,27d 15m
HNTUSDT Perpetual,1,188.23%,39.53,33d 13h 32m,33d 13h 32m
ETHUSDT Perpetual,1,186.40%,22.07,28d 11h 30m,28d 11h 30m
APEUSDT Perpetual,0,185.52%,18.55,14d 4h 52m,14d 4h 52m
BATUSDT Perpetual,0,184.58%,22.15,24d 23h 28m,24d 23h 28m
THETAUSDT Perpetual,0,183.68%,184.61,27d 4h 29m,27d 4h 29m
XRPUSDT Perpetual,2,182.67%,11.16,29d 1h 8m,29d 1h 8m
LINKUSDT Perpetual,0,181.08%,98.98,19d 17h 48m,19d 17h 48m
MATICUSDT Perpetual,1,180.57%,28.89,49d 12m,49d 12m
XRPUSDT Perpetual,17,179.81%,22477.04,1y 50d 19h 17m,1y 50d 19h 17m
AVAXUSDT Perpetual,1,178.94%,173.57,46d 2h 39m,46d 2h 39m
IOTXUSDT Perpetual,0,178.44%,12.76,27d 21h 31m,27d 21h 31m
FTMBUSD Perpetual,0,177.69%,17.77,28d 18h 4m,28d 18h 4m
MATICUSDT Perpetual,0,177.37%,22.81,18d 6h 33m,18d 6h 33m
SOLUSDT Perpetual,0,177.06%,88.53,23d 11h 41m,23d 11h 41m
UNFIUSDT Perpetual,0,175.26%,17.53,12d 19h 41m,12d 19h 41m
SOLBUSD Perpetual,1,174.20%,871.01,32d 58m,32d 58m
LITUSDT Perpetual,1,173.22%,866.11,21d 18h 40m,21d 18h 40m
RLCUSDT Perpetual,0,173.00%,112.45,11d 9h 36m,11d 9h 36m
LTCUSDT Perpetual,0,172.74%,614.95,1y 39d 48m,1y 39d 48m
MASKUSDT Perpetual,0,172.14%,25.82,19d 8h 38m,19d 8h 38m
LINKUSDT Perpetual,0,171.08%,68.44,23d 10h 27m,23d 10h 27m
CHZUSDT Perpetual,0,170.96%,17.10,19d 6h 10m,19d 6h 10m
LUNA2BUSD Perpetual,1,169.83%,186.82,28d 3h 3m,28d 3h 3m
CVCUSDT Perpetual,0,167.83%,41.96,28d 4h 36m,28d 4h 36m
TRXUSDT Perpetual,0,165.81%,240.42,118d 20h 52m,118d 20h 52m
SNXUSDT Perpetual,0,165.69%,49.03,14d 3h 15m,14d 3h 15m
1000LUNCBUSD Perpetual,5,164.42%,16442.88,14d 3h 27m,14d 3h 27m
XRPBUSD Perpetual,5,164.14%,6.57,193d 9h 45m,193d 9h 45m
SANDUSDT Perpetual,1,162.78%,48.84,43d 17h 53m,43d 17h 53m
SOLBUSD Perpetual,0,162.26%,162.27,25d 15h 7m,25d 15h 7m
BTSUSDT Perpetual,1,161.99%,163.62,51d 11h 42m,51d 11h 42m
BNBBUSD Perpetual,14,161.64%,11.54,29d 1h 44m,29d 1h 44m
LITUSDT Perpetual,0,161.50%,48.45,23d 11h 39m,23d 11h 39m
RLCUSDT Perpetual,0,161.35%,27.43,12d 2m,12d 2m
MATICUSDT Perpetual,0,158.19%,30.41,39d 13h 35m,39d 13h 35m
OGNUSDT Perpetual,0,157.71%,27.60,13d 18h 35m,13d 18h 35m
SNXUSDT Perpetual,0,157.47%,23.62,21d 21h 55m,21d 21h 55m
SUSHIUSDT Perpetual,0,157.05%,18.69,27d 16h 11m,27d 16h 11m
LINKUSDT Perpetual,0,157.02%,10.47,11d 7h 46m,11d 7h 46m
ETHUSDT Perpetual,5,156.10%,4.68,14d 3h 51m,14d 3h 51m
SANDUSDT Perpetual,0,155.25%,13.20,47d 15h 27m,47d 15h 27m
ETHBUSD Perpetual,0,153.65%,149.04,28d 9h 51m,28d 9h 51m
STORJUSDT Perpetual,0,153.19%,33.70,23d 5h 8m,23d 5h 8m
ETHUSDT Perpetual,0,152.99%,16.83,27d 15m,27d 15m
THETAUSDT Perpetual,0,152.38%,38.10,11d 2h 19m,11d 2h 19m
ETHBUSD Perpetual,2,152.11%,19.85,25d 5h 27m,25d 5h 27m
ETHBUSD Perpetual,0,151.86%,303.73,22d 14h 40m,22d 14h 40m
DODOBUSD Perpetual,0,151.25%,19.03,14d 7h 32m,14d 7h 32m
BCHUSDT Perpetual,0,150.66%,8.86,26d 4h 19m,26d 4h 19m
ETHUSDT Perpetual,0,149.24%,149.24,20d 17h 41m,20d 17h 41m
LUNA2BUSD Perpetual,3,149.00%,223.50,26d 10h 23m,26d 10h 23m
LITUSDT Perpetual,0,148.59%,27.01,23d 5h 13m,23d 5h 13m
BTCBUSD Perpetual,1,147.76%,103.44,20d 12h 27m,20d 12h 27m
BTCBUSD Perpetual,0,147.54%,103.28,20d 12h 28m,20d 12h 28m
APEBUSD Perpetual,0,145.34%,1816.80,31d 34m,31d 34m
LITUSDT Perpetual,0,145.08%,362.71,24d 3h 53m,24d 3h 53m
1000LUNCBUSD Perpetual,0,144.75%,14475.26,14d 3h 39m,14d 3h 39m
WAVESUSDT Perpetual,0,144.41%,144.42,59d 13h 37m,59d 13h 37m
ZENUSDT Perpetual,0,143.99%,381.60,1y 62d 5h 28m,1y 62d 5h 28m
TRBUSDT Perpetual,0,143.83%,16.54,28d 17h 42m,28d 17h 42m
XRPUSDT Perpetual,1,143.69%,1.42,24d 13h 33m,24d 13h 33m
ATOMUSDT Perpetual,0,142.30%,229.11,60d 13h 49m,60d 13h 49m
DOGEUSDT Perpetual,1,141.90%,114.26,30d 10h 23m,30d 10h 23m
SOLUSDT Perpetual,0,141.82%,212.74,11d 7h 25m,11d 7h 25m
XRPUSDT Perpetual,0,141.60%,7.08,23d 5m,23d 5m
LUNA2BUSD Perpetual,2,141.15%,6.20,31d 5h 25m,31d 5h 25m
WAVESUSDT Perpetual,0,140.94%,704.70,23d 23h 13m,23d 23h 13m
ETHUSDT Perpetual,1,140.78%,14.20,28d 15h 11m,28d 15h 11m
BATUSDT Perpetual,0,140.26%,22.74,19d 23h 31m,19d 23h 31m
SANDUSDT Perpetual,0,138.70%,69.35,50d 17h 13m,50d 17h 13m
CHZUSDT Perpetual,0,138.68%,52.76,54d 9h 9m,54d 9h 9m
MTLUSDT Perpetual,0,137.90%,41.37,22d 7h 42m,22d 7h 42m
BTCUSDT Perpetual,0,136.98%,547.95,20d 9h 12m,20d 9h 12m
PEOPLEUSDT Perpetual,0,136.71%,273.43,30d 8h 13m,30d 8h 13m
AXSUSDT Perpetual,0,136.60%,191.25,26d 9h 46m,26d 9h 46m
WAVESUSDT Perpetual,0,136.14%,83.05,11d 18h 21m,11d 18h 21m
ADABUSD Perpetual,0,135.61%,1746.67,59d 20h 33m,59d 20h 33m
SOLUSDT Perpetual,0,135.47%,270.96,27d 1h 38m,27d 1h 38m
XEMUSDT Perpetual,25,135.26%,27.05,9d 8h 52m,9d 8h 52m
SANDUSDT Perpetual,0,134.67%,202.01,11d 9h 16m,11d 9h 16m
CHZUSDT Perpetual,0,133.83%,70.08,17d 18h 1m,17d 18h 1m
BTCUSDT Perpetual,1,133.34%,14.19,18d 6h 10m,18d 6h 10m
SOLBUSD Perpetual,0,133.19%,1715.61,30d 9h 19m,30d 9h 19m
DASHUSDT Perpetual,0,132.24%,8.99,22d 18h 37m,22d 18h 37m
LINKUSDT Perpetual,1,131.69%,19.79,10d 1h 40m,10d 1h 40m
PEOPLEUSDT Perpetual,0,131.66%,28.48,21d 15h 36m,21d 15h 36m
BTCBUSD Perpetual,0,131.12%,1311.30,25d 18h 43m,25d 18h 43m
WAVESUSDT Perpetual,0,130.83%,65.42,42d 20h 3m,42d 20h 3m
DOGEUSDT Perpetual,0,130.68%,18.82,47d 2h 14m,47d 2h 14m
XRPUSDT Perpetual,0,130.55%,41.12,1y 40d 6h 21m,1y 40d 6h 21m
BTCBUSD Perpetual,7,129.69%,185.47,23d 13h 20m,23d 13h 20m
GMTUSDT Perpetual,0,129.63%,648.18,13d 17h 5m,13d 17h 5m
BNBBUSD Perpetual,7,129.56%,1668.80,60d 22h 41m,60d 22h 41m
ETHUSDT Perpetual,0,129.39%,11.65,17d 22h 46m,17d 22h 46m
SOLUSDT Perpetual,0,129.19%,21.51,15d 15h 35m,15d 15h 35m
TOMOUSDT Perpetual,0,128.70%,257.41,29d 8h 35m,29d 8h 35m
ADAUSDT Perpetual,2,128.57%,1671.44,40d 14h 57m,40d 14h 57m
BTCUSDT Perpetual,2,128.44%,96.73,14d 12h 38m,14d 12h 38m
MATICUSDT Perpetual,0,127.88%,6.39,1y 48d 16h 40m,1y 48d 16h 40m
RVNUSDT Perpetual,0,127.63%,12.76,25d 13h 29m,25d 13h 29m
BTCUSDT Perpetual,0,127.43%,50.98,23d 13h 59m,23d 13h 59m
MATICUSDT Perpetual,2,127.24%,63.62,48d 1h 7m,48d 1h 7m
1000SHIBUSDT Perpetual,0,127.07%,38.12,22d 8m,22d 8m
SOLBUSD Perpetual,2,126.19%,66.91,23d 9h 54m,23d 9h 54m
DOTUSDT Perpetual,0,125.49%,19.14,19d 18h 10m,19d 18h 10m
UNIUSDT Perpetual,0,125.27%,339.49,1y 52d 21h 37m,1y 52d 21h 37m
1000SHIBUSDT Perpetual,1,125.16%,31.29,20d 19h 25m,20d 19h 25m
LTCUSDT Perpetual,0,125.03%,25.01,25d 19h 37m,25d 19h 37m
AVAXBUSD Perpetual,0,124.91%,18.74,27d 50m,27d 50m
BTCBUSD Perpetual,0,124.57%,1241.37,23d 7h 30m,23d 7h 30m
APEBUSD Perpetual,0,124.47%,2.43,16d 11h 20m,16d 11h 20m
ETHUSDT Perpetual,1,123.75%,30.94,24d 17h 38m,24d 17h 38m
MATICUSDT Perpetual,0,123.55%,58.07,39d 2h 42m,39d 2h 42m
ANCBUSD Perpetual,2,122.62%,12262.78,22d 8h 51m,22d 8h 51m
WAVESUSDT Perpetual,0,122.35%,73.41,22d 17h 55m,22d 17h 55m
TLMBUSD Perpetual,0,120.31%,30.08,32d 2h 29m,32d 2h 29m
GMTBUSD Perpetual,1,119.82%,38.34,22d 5h 34m,22d 5h 34m
GMTUSDT Perpetual,0,119.67%,84.97,16d 9m,16d 9m
ROSEUSDT Perpetual,0,119.48%,171.62,22d 4h 37m,22d 4h 37m
BNBUSDT Perpetual,0,118.69%,158.26,11d 3h 27m,11d 3h 27m
TLMBUSD Perpetual,0,118.51%,28.92,14d 7h 34m,14d 7h 34m
CELRUSDT Perpetual,0,118.39%,177.60,11d 1h 47m,11d 1h 47m
TLMBUSD Perpetual,0,118.28%,118.28,12d 57m,12d 57m
ADAUSDT Perpetual,0,118.25%,35.48,1y 56d 4h 47m,1y 56d 4h 47m
APEUSDT Perpetual,0,118.06%,12.99,15d 11h 56m,15d 11h 56m
BTCUSDT Perpetual,0,117.97%,46.74,13d 18h 29m,13d 18h 29m
DODOBUSD Perpetual,1,117.96%,11796.50,45d 3h 52m,45d 3h 52m
SNXUSDT Perpetual,0,117.51%,25.85,13d 10h 37m,13d 10h 37m
BNBUSDT Perpetual,0,116.95%,3.51,43d 18h 2m,43d 18h 2m
BNBUSDT Perpetual,0,116.45%,40.55,28d 14h 27m,28d 14h 27m
DEFIUSDT Perpetual,0,116.25%,11.72,22d 2h 19m,22d 2h 19m
UNFIUSDT Perpetual,0,115.65%,231.30,25d 15h 50m,25d 15h 50m
APEBUSD Perpetual,0,114.91%,5.75,15d 16h 43m,15d 16h 43m
ADAUSDT Perpetual,0,114.76%,23.48,26d 22h 22m,26d 22h 22m
1000SHIBUSDT Perpetual,0,114.19%,34.26,19d 9h 3m,19d 9h 3m
ANTUSDT Perpetual,0,114.14%,17.12,26d 5h 24m,26d 5h 24m
GMTBUSD Perpetual,2,114.07%,2.40,18d 42m,18d 42m
APEBUSD Perpetual,0,113.93%,94.67,12d 4h 57m,12d 4h 57m
PEOPLEUSDT Perpetual,1,113.01%,226.71,50d 19h 53m,50d 19h 53m
TRXUSDT Perpetual,0,112.90%,224.69,61d 22h 49m,61d 22h 49m
BTCBUSD Perpetual,1,112.57%,17.58,8d 22h 55m,8d 22h 55m
GALBUSD Perpetual,0,112.49%,281.24,26d 18h 41m,26d 18h 41m
1000SHIBUSDT Perpetual,0,112.31%,224.62,19d 7h 44m,19d 7h 44m
AVAXBUSD Perpetual,0,112.10%,168.16,26d 6h 52m,26d 6h 52m
1000SHIBUSDT Perpetual,0,111.13%,14.49,17d 23h 41m,17d 23h 41m
PEOPLEUSDT Perpetual,5,110.72%,2214.48,14d 19h 32m,14d 19h 32m
XTZUSDT Perpetual,0,110.61%,15.80,14d 8h,14d 8h
ETHUSDT Perpetual,0,110.24%,44.10,26d 19h 14m,26d 19h 14m
SUSHIUSDT Perpetual,0,109.85%,1098.57,29d 4h 49m,29d 4h 49m
STORJUSDT Perpetual,0,109.58%,3.29,8d 21h 7m,8d 21h 7m
BTCBUSD Perpetual,0,109.56%,219.12,22d 14h 45m,22d 14h 45m
1000LUNCBUSD Perpetual,0,109.36%,1093.62,13d 4h 4m,13d 4h 4m
ICPBUSD Perpetual,0,107.43%,1074.34,32d 42m,32d 42m
ATOMUSDT Perpetual,0,107.41%,22.56,24d 18h 39m,24d 18h 39m
DOTUSDT Perpetual,0,107.40%,79.32,27d 7h 10m,27d 7h 10m
ADABUSD Perpetual,1,106.97%,320.94,34d 15h 22m,34d 15h 22m
ICPBUSD Perpetual,0,106.72%,1334.01,32d 29m,32d 29m
DUSKUSDT Perpetual,0,106.47%,266.19,28d 8h 26m,28d 8h 26m
ANTUSDT Perpetual,0,106.32%,7.44,25d 21h 9m,25d 21h 9m
BNXUSDT Perpetual,2,106.30%,7973.13,28d 18h 43m,28d 18h 43m
DOTBUSD Perpetual,0,105.39%,316.20,33d 16h 30m,33d 16h 30m
BTCUSDT Perpetual,0,105.05%,25.17,8d 4h 31m,8d 4h 31m
SKLUSDT Perpetual,0,104.81%,36.68,28d 13h 25m,28d 13h 25m
ALGOUSDT Perpetual,1,103.41%,67.22,30d 21h 52m,30d 21h 52m
BTCUSDT Perpetual,0,103.16%,5.16,14d 6h 14m,14d 6h 14m
PEOPLEUSDT Perpetual,0,103.15%,20.63,20d 17h 41m,20d 17h 41m
1000SHIBUSDT Perpetual,0,103.06%,10.75,42d 17h 33m,42d 17h 33m
ETCUSDT Perpetual,0,102.18%,150.20,118d 20h 54m,118d 20h 54m
XMRUSDT Perpetual,0,101.90%,148.79,118d 20h 56m,118d 20h 56m
DOGEBUSD Perpetual,0,101.88%,14.76,170d 17h 4m,170d 17h 4m
ALICEUSDT Perpetual,0,101.62%,508.12,60d 22h,60d 22h
GALAUSDT Perpetual,0,101.60%,4.46,16d 20h 5m,16d 20h 5m
ETHUSDT Perpetual,0,101.39%,47.25,28d 14h 20m,28d 14h 20m
1000SHIBUSDT Perpetual,0,101.15%,10.19,20d 10h 51m,20d 10h 51m
HNTUSDT Perpetual,0,100.29%,40.12,43d 17h 54m,43d 17h 54m
CVCUSDT Perpetual,0,100.03%,15.01,136d 19h 25m,136d 19h 25m
SANDUSDT Perpetual,0,99.83%,499.16,29d 7h 40m,29d 7h 40m
BTCBUSD Perpetual,0,99.68%,143.54,24d 20h 55m,24d 20h 55m
GALAUSDT Perpetual,0,101.60%,4.46,16d 21h 5m,16d 21h 5m
ETHUSDT Perpetual,7,101.46%,50.73,7d 2h 58m,7d 2h 58m
BTCUSDT Perpetual,0,100.32%,24.04,8d 5h 31m,8d 5h 31m
ATOMUSDT Perpetual,0,99.76%,20.95,24d 19h 39m,24d 19h 39m
ADABUSD Perpetual,0,99.45%,16.91,59d 3h 31m,59d 3h 31m
NEOUSDT Perpetual,0,99.25%,1240.69,61d 18h 53m,61d 18h 53m
LTCUSDT Perpetual,0,98.70%,56.56,61d 22h 51m,61d 22h 51m
AUDIOUSDT Perpetual,4,98.30%,19.66,18d 17h 1m,18d 17h 1m
EOSUSDT Perpetual,0,98.16%,14.73,29d 2h 20m,29d 2h 20m
1000SHIBUSDT Perpetual,0,97.48%,98.55,20d 17h 58m,20d 17h 58m
HNTUSDT Perpetual,0,97.05%,38.82,43d 18h 54m,43d 18h 54m
AXSUSDT Perpetual,0,96.73%,2998.72,38d 4h 48m,38d 4h 48m
ATOMUSDT Perpetual,0,96.36%,449.45,26d 17h 44m,26d 17h 44m
ETHUSDT Perpetual,0,95.98%,243.10,21d 3h 15m,21d 3h 15m
ETHUSDT Perpetual,0,95.97%,95.97,22d 15h 36m,22d 15h 36m
ADAUSDT Perpetual,0,95.87%,5.75,11d 6h 42m,11d 6h 42m
PEOPLEUSDT Perpetual,0,95.77%,68.96,21d 8h 53m,21d 8h 53m
XRPUSDT Perpetual,0,95.44%,47.72,11d 12h 30m,11d 12h 30m
WAVESUSDT Perpetual,0,95.23%,238.08,1y 67d 6h 17m,1y 67d 6h 17m
BTCUSDT Perpetual,0,95.12%,95.13,23d 3h 54m,23d 3h 54m
ETHUSDT Perpetual,1,94.88%,2.70,17d 20h 45m,17d 20h 45m
BTCUSDT Perpetual,0,94.86%,79.78,5d 18h 40m,5d 18h 40m
ADAUSDT Perpetual,0,94.79%,23.70,12d 12h 23m,12d 12h 23m
BTCUSDT Perpetual,2,94.22%,1130.74,27d 1h 26m,27d 1h 26m
LTCUSDT Perpetual,0,94.16%,941.62,225d 21h 33m,225d 21h 33m
DOTUSDT Perpetual,25,93.96%,1.32,8d 5h 50m,8d 5h 50m
BTCUSDT Perpetual,0,93.87%,19.50,21d 20h 13m,21d 20h 13m
MANAUSDT Perpetual,0,93.66%,25.25,58d 20h 56m,58d 20h 56m
BTCUSDT Perpetual,1,93.60%,215.28,15d 23h 37m,15d 23h 37m
1000LUNCBUSD Perpetual,0,93.45%,934.59,14d 23h 22m,14d 23h 22m
SOLBUSD Perpetual,0,93.29%,1865.93,31d 19h 18m,31d 19h 18m
BTCBUSD Perpetual,0,93.12%,198.35,27d 3h 10m,27d 3h 10m
XEMUSDT Perpetual,13,92.91%,18.58,9d 1h 44m,9d 1h 44m
ADAUSDT Perpetual,0,92.62%,85.92,54d 15h 26m,54d 15h 26m
ADAUSDT Perpetual,0,92.32%,6.54,11d 19h 14m,11d 19h 14m
LTCUSDT Perpetual,0,92.24%,54.42,29d 22h 56m,29d 22h 56m
NEARBUSD Perpetual,0,91.88%,13.87,27d 1h 56m,27d 1h 56m
LINKUSDT Perpetual,1,91.67%,55.00,9d 22h 45m,9d 22h 45m
NEOUSDT Perpetual,0,91.64%,229.10,28d 10h 28m,28d 10h 28m
COMPUSDT Perpetual,0,91.63%,98.60,21d 44m,21d 44m
MTLUSDT Perpetual,0,91.54%,57.67,26d 13h 27m,26d 13h 27m
BTCUSDT Perpetual,0,91.52%,19.82,231d 4h 1m,231d 4h 1m
ETHUSDT Perpetual,0,91.17%,13.60,27d 8h 46m,27d 8h 46m
SUSHIUSDT Perpetual,0,90.95%,2.53,252d 13h 50m,252d 13h 50m
APEBUSD Perpetual,0,90.88%,9.09,19d 6h 42m,19d 6h 42m
NEARUSDT Perpetual,0,90.53%,51.60,27d 4h 15m,27d 4h 15m
DOGEUSDT Perpetual,0,90.34%,45.17,27d 10h 58m,27d 10h 58m
LUNA2BUSD Perpetual,0,90.25%,327.18,24d 17h 5m,24d 17h 5m
GALAUSDT Perpetual,0,90.19%,310.67,29d 3h 56m,29d 3h 56m
LTCUSDT Perpetual,0,90.08%,1.58,28d 23h 22m,28d 23h 22m
LINAUSDT Perpetual,0,90.00%,405.02,40d 21h 54m,40d 21h 54m
BTCUSDT Perpetual,0,89.69%,25.27,11d 23h 23m,11d 23h 23m
BTCBUSD Perpetual,0,89.58%,895.81,21d 19h 55m,21d 19h 55m
LUNA2BUSD Perpetual,0,89.52%,98.48,22d 5h 5m,22d 5h 5m
BTCBUSD Perpetual,0,89.45%,67.23,28d 13h 22m,28d 13h 22m
BNBUSDT Perpetual,0,89.38%,4.65,19d 11h 12m,19d 11h 12m
1000LUNCBUSD Perpetual,0,89.15%,267.46,6d 22h 28m,6d 22h 28m
BELUSDT Perpetual,0,88.81%,22.04,10d 17h 9m,10d 17h 9m
1000SHIBUSDT Perpetual,0,88.75%,44.38,20d 8h 57m,20d 8h 57m
MANAUSDT Perpetual,0,88.75%,71.00,26d 49m,26d 49m
NKNUSDT Perpetual,0,88.74%,21.30,44d 24m,44d 24m
FLMUSDT Perpetual,0,88.52%,1062.34,29d 23h 15m,29d 23h 15m
ADAUSDT Perpetual,0,88.49%,54.72,22d 20h 56m,22d 20h 56m
FILUSDT Perpetual,0,88.32%,3312.01,37d 20h 37m,37d 20h 37m
XRPUSDT Perpetual,0,88.22%,4.74,9d 19h 51m,9d 19h 51m
