cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BNBUSDT Perpetual,400,1420.73%,4262.19,1y 55d 5h 6m,1y 55d 5h 6m
ADAUSDT Perpetual,759,1376.91%,165.23,62d 4h,62d 4h
ETHUSDT Perpetual,179,1263.09%,3789.27,1y 55d 5h 27m,1y 55d 5h 27m
DOGEUSDT Perpetual,65,1024.98%,178.35,1y 20h 31m,1y 20h 31m
CHZUSDT Perpetual,17,933.10%,2382.69,1y 28d 19h 27m,1y 28d 19h 27m
TRXUSDT Perpetual,50,876.12%,183.99,155d 5h 14m,155d 5h 14m
ALICEUSDT Perpetual,10,819.16%,737.25,349d 5h 49m,349d 5h 49m
ETHUSDT Perpetual,0,810.46%,2001.86,1y 54d 11h 39m,1y 54d 11h 39m
ANKRUSDT Perpetual,10,771.31%,77.13,320d 14h 49m,320d 14h 49m
XMRUSDT Perpetual,6,700.05%,4200.33,158d 7h 25m,158d 7h 25m
ETHUSDT Perpetual,0,697.44%,1897.05,1y 53d 20h 40m,1y 53d 20h 40m
UNFIUSDT Perpetual,59,689.06%,137.81,29d 1h 25m,29d 1h 25m
BTCUSDT Perpetual,34,640.73%,44.85,1y 32d 13h 11m,1y 32d 13h 11m
BAKEUSDT Perpetual,15,635.08%,63.51,48d 20h 12m,48d 20h 12m
API3USDT Perpetual,19,612.74%,122.55,37d 17h 46m,37d 17h 46m
XMRUSDT Perpetual,0,561.80%,1123.62,1y 24d 23h 44m,1y 24d 23h 44m
CRVUSDT Perpetual,0,502.72%,235.28,30d 21h 11m,30d 21h 11m
BTCUSDT Perpetual,3,442.02%,221.01,1y 86d 16h 21m,1y 86d 16h 21m
LTCUSDT Perpetual,1,427.38%,1277.88,1y 27d 19h 11m,1y 27d 19h 11m
UNIUSDT Perpetual,0,422.67%,1322.98,1y 27d 19h 14m,1y 27d 19h 14m
BTCUSDT Perpetual,7,409.96%,110.69,21d 11h 20m,21d 11h 20m
BTCUSDT Perpetual,3,403.04%,108.82,21d 11h 20m,21d 11h 20m
