cryptoPair,copyPopularity,roi,pnl,runningTime,direction
LTCUSDT Perpetual,0,185.94%,661.95,1y 37d 7h 48m,1y 37d 7h 48m
FTMBUSD Perpetual,0,185.08%,138.81,28d 16h 15m,28d 16h 15m
ETHBUSD Perpetual,2,184.54%,3.41,14d 18h 18m,14d 18h 18m
1000LUNCBUSD Perpetual,2,183.40%,29.62,8d 22h 2m,8d 22h 2m
PEOPLEUSDT Perpetual,0,182.89%,914.48,19d 8h 26m,19d 8h 26m
SANDUSDT Perpetual,0,182.53%,15.52,45d 22h 27m,45d 22h 27m
MATICUSDT Perpetual,4,182.15%,76.58,17d 17h 47m,17d 17h 47m
STORJUSDT Perpetual,0,181.11%,54.33,20d 9h 30m,20d 9h 30m
MATICUSDT Perpetual,0,178.84%,23.00,16d 13h 33m,16d 13h 33m
AVAXUSDT Perpetual,0,178.68%,101.56,20d 19h 38m,20d 19h 38m
SNXUSDT Perpetual,1,178.58%,21.98,10d 12h 51m,10d 12h 51m
ETHBUSD Perpetual,1,178.51%,216.00,24d 7h 16m,24d 7h 16m
LITUSDT Perpetual,0,177.99%,32.36,21d 12h 13m,21d 12h 13m
LINKUSDT Perpetual,0,177.94%,97.27,18d 48m,18d 48m
ATOMUSDT Perpetual,0,175.25%,282.16,58d 20h 49m,58d 20h 49m
MATICUSDT Perpetual,0,175.08%,28.01,47d 7h 13m,47d 7h 13m
XRPUSDT Perpetual,1,172.33%,10.53,27d 8h 8m,27d 8h 8m
BTCUSDT Perpetual,0,169.23%,389.23,14d 5h 37m,14d 5h 37m
ETHUSDT Perpetual,0,168.23%,168.24,19d 41m,19d 41m
DOGEUSDT Perpetual,0,166.99%,134.47,28d 17h 23m,28d 17h 23m
AUDIOUSDT Perpetual,0,165.87%,33.18,16d 23h 1m,16d 23h 1m
ADABUSD Perpetual,0,165.24%,2128.40,58d 3h 33m,58d 3h 33m
1000SHIBUSDT Perpetual,9,164.50%,13.16,17d 14h 54m,17d 14h 54m
ETHUSDT Perpetual,1,164.17%,4.68,16d 2h 45m,16d 2h 45m
XRPBUSD Perpetual,0,164.14%,6.57,191d 16h 45m,191d 16h 45m
LINKUSDT Perpetual,0,163.55%,65.42,21d 17h 27m,21d 17h 27m
DOTUSDT Perpetual,2,162.97%,2.28,6d 11h 50m,6d 11h 50m
TRXUSDT Perpetual,0,162.46%,235.58,117d 3h 52m,117d 3h 52m
1000LUNCBUSD Perpetual,0,162.11%,77.41,10d 13h 49m,10d 13h 49m
BTCBUSD Perpetual,0,161.65%,113.16,18d 19h 28m,18d 19h 28m
BTCBUSD Perpetual,1,161.13%,112.79,18d 19h 27m,18d 19h 27m
RLCUSDT Perpetual,0,159.52%,103.69,9d 16h 36m,9d 16h 36m
LUNA2BUSD Perpetual,0,158.57%,50.44,26d 19h 27m,26d 19h 27m
BNBBUSD Perpetual,1,157.87%,11.27,27d 8h 44m,27d 8h 44m
OGNUSDT Perpetual,0,157.71%,27.60,12d 1h 35m,12d 1h 35m
RLCUSDT Perpetual,0,157.71%,26.81,10d 7h 2m,10d 7h 2m
UNIUSDT Perpetual,0,157.71%,427.40,1y 51d 4h 37m,1y 51d 4h 37m
1000XECUSDT Perpetual,1,157.39%,7.87,17d 14h 48m,17d 14h 48m
BTCBUSD Perpetual,0,153.91%,769.57,14d 10h 4m,14d 10h 4m
SNXUSDT Perpetual,0,153.12%,22.97,20d 4h 55m,20d 4h 55m
ZENUSDT Perpetual,0,153.01%,405.48,1y 60d 12h 29m,1y 60d 12h 29m
BTCUSDT Perpetual,2,152.14%,114.58,12d 19h 38m,12d 19h 38m
BTCBUSD Perpetual,0,152.14%,152.15,11d 1h 47m,11d 1h 47m
IOTXUSDT Perpetual,0,151.78%,10.85,26d 4h 31m,26d 4h 31m
MASKUSDT Perpetual,0,151.75%,22.76,17d 15h 38m,17d 15h 38m
MATICUSDT Perpetual,0,151.42%,29.10,37d 20h 35m,37d 20h 35m
SNXUSDT Perpetual,0,151.40%,44.80,12d 10h 15m,12d 10h 15m
CVCUSDT Perpetual,0,151.24%,22.69,135d 2h 25m,135d 2h 25m
BNBBUSD Perpetual,7,150.67%,1940.66,59d 5h 41m,59d 5h 41m
SANDUSDT Perpetual,0,149.92%,74.96,49d 13m,49d 13m
THETAUSDT Perpetual,0,149.80%,37.45,9d 9h 19m,9d 9h 19m
ETHBUSD Perpetual,2,148.80%,19.42,23d 12h 27m,23d 12h 27m
FTMBUSD Perpetual,0,147.09%,14.71,27d 1h 4m,27d 1h 4m
DUSKUSDT Perpetual,0,146.77%,29.36,8d 1h 2m,8d 1h 2m
THETAUSDT Perpetual,0,146.65%,147.39,25d 11h 29m,25d 11h 29m
GMTUSDT Perpetual,0,146.11%,730.57,12d 5m,12d 5m
XEMUSDT Perpetual,1,145.11%,29.02,7d 7h 44m,7d 7h 44m
ETHBUSD Perpetual,0,144.93%,289.88,20d 21h 40m,20d 21h 40m
ETHUSDT Perpetual,0,144.41%,144.42,20d 21h 36m,20d 21h 36m
XRPUSDT Perpetual,1,144.19%,1.43,22d 20h 33m,22d 20h 33m
APEUSDT Perpetual,0,143.59%,15.80,13d 18h 56m,13d 18h 56m
1000LUNCBUSD Perpetual,2,142.34%,14234.41,12d 10h 27m,12d 10h 27m
1000SHIBUSDT Perpetual,0,141.43%,4.24,15d 10h 6m,15d 10h 6m
XTZUSDT Perpetual,0,141.26%,423.79,18d 15h 59m,18d 15h 59m
LUNA2BUSD Perpetual,2,141.15%,6.20,29d 12h 25m,29d 12h 25m
CHZUSDT Perpetual,0,140.56%,53.47,52d 16h 9m,52d 16h 9m
ETHUSDT Perpetual,0,140.51%,15.46,25d 7h 15m,25d 7h 15m
CHZUSDT Perpetual,0,140.30%,14.03,17d 13h 10m,17d 13h 10m
GALAUSDT Perpetual,0,140.14%,72.40,28d 2h 8m,28d 2h 8m
WAVESUSDT Perpetual,0,139.50%,139.51,57d 20h 37m,57d 20h 37m
ADAUSDT Perpetual,7,139.10%,27.82,3d 22h 35m,3d 22h 35m
BTCBUSD Perpetual,0,138.93%,1389.35,24d 1h 43m,24d 1h 43m
PEOPLEUSDT Perpetual,0,138.87%,278.60,49d 2h 53m,49d 2h 53m
SOLUSDT Perpetual,0,138.57%,69.29,21d 18h 41m,21d 18h 41m
GALAUSDT Perpetual,0,138.36%,89.94,29d 4h 54m,29d 4h 54m
C98USDT Perpetual,0,138.31%,69.16,17d 21h 4m,17d 21h 4m
BTCBUSD Perpetual,7,137.26%,196.29,21d 20h 20m,21d 20h 20m
LINKUSDT Perpetual,0,137.04%,9.14,9d 14h 46m,9d 14h 46m
BTCUSDT Perpetual,0,136.21%,544.85,18d 16h 12m,18d 16h 12m
LINAUSDT Perpetual,0,136.18%,612.84,39d 3h 54m,39d 3h 54m
MATICUSDT Perpetual,2,136.09%,68.05,46d 8h 7m,46d 8h 7m
XRPUSDT Perpetual,0,135.87%,42.80,1y 38d 13h 21m,1y 38d 13h 21m
FTMBUSD Perpetual,0,134.18%,14.76,32d 18h 11m,32d 18h 11m
BTCBUSD Perpetual,1,133.49%,60.07,18d 4h 48m,18d 4h 48m
BTCUSDT Perpetual,0,133.41%,40.03,20d 6h 9m,20d 6h 9m
APEBUSD Perpetual,0,132.69%,2.59,14d 18h 20m,14d 18h 20m
YFIUSDT Perpetual,0,132.36%,19.85,15d 13h 15m,15d 13h 15m
1000SHIBUSDT Perpetual,0,132.30%,133.76,18d 23h 57m,18d 23h 57m
APEBUSD Perpetual,0,132.00%,1650.09,29d 7h 34m,29d 7h 34m
XRPUSDT Perpetual,0,131.62%,6.58,21d 7h 5m,21d 7h 5m
ETHUSDT Perpetual,0,129.75%,60.47,26d 21h 20m,26d 21h 20m
KAVAUSDT Perpetual,7,129.30%,4.78,6d 15h 15m,6d 15h 15m
UNFIUSDT Perpetual,0,129.29%,12.93,11d 2h 41m,11d 2h 41m
SOLUSDT Perpetual,0,129.19%,21.51,13d 22h 35m,13d 22h 35m
BATUSDT Perpetual,0,129.19%,15.50,23d 6h 28m,23d 6h 28m
ETHUSDT Perpetual,2,129.19%,64.60,5d 8h 57m,5d 8h 57m
LITUSDT Perpetual,0,129.18%,322.95,22d 10h 53m,22d 10h 53m
ADABUSD Perpetual,0,128.76%,21.89,57d 9h 31m,57d 9h 31m
FTMBUSD Perpetual,0,128.53%,6.43,13d 16h 23m,13d 16h 23m
1000LUNCBUSD Perpetual,0,128.46%,12846.58,12d 10h 39m,12d 10h 39m
BTCUSDT Perpetual,0,128.34%,50.85,12d 1h 29m,12d 1h 29m
CVCUSDT Perpetual,0,128.24%,32.06,26d 11h 36m,26d 11h 36m
MATICUSDT Perpetual,0,127.88%,6.39,1y 46d 23h 40m,1y 46d 23h 40m
REEFUSDT Perpetual,0,127.52%,17.85,48d 8h 24m,48d 8h 24m
GTCUSDT Perpetual,0,127.41%,891.91,43d 10h 52m,43d 10h 52m
UNFIUSDT Perpetual,0,126.80%,253.61,23d 22h 50m,23d 22h 50m
DASHUSDT Perpetual,0,126.68%,8.61,21d 1h 37m,21d 1h 37m
TRXUSDT Perpetual,0,126.60%,251.95,60d 5h 49m,60d 5h 49m
GALAUSDT Perpetual,1,126.15%,18.92,31d 2h 17m,31d 2h 17m
1000SHIBUSDT Perpetual,0,126.14%,16.45,16d 6h 41m,16d 6h 41m
MTLUSDT Perpetual,0,125.26%,37.58,20d 14h 42m,20d 14h 42m
SUSHIUSDT Perpetual,0,124.72%,1247.29,27d 11h 49m,27d 11h 49m
PEOPLEUSDT Perpetual,0,124.72%,26.98,19d 22h 36m,19d 22h 36m
ALICEUSDT Perpetual,0,124.20%,621.05,59d 5h,59d 5h
ETHUSDT Perpetual,0,123.59%,0.70,6d 22h 10m,6d 22h 10m
ANCBUSD Perpetual,2,123.51%,12351.48,20d 15h 51m,20d 15h 51m
TLMBUSD Perpetual,0,122.83%,30.71,30d 9h 29m,30d 9h 29m
1000SHIBUSDT Perpetual,0,122.57%,12.78,41d 33m,41d 33m
SANDUSDT Perpetual,0,122.35%,183.54,9d 16h 16m,9d 16h 16m
PEOPLEUSDT Perpetual,0,122.33%,83.19,20d 17h 53m,20d 17h 53m
1000SHIBUSDT Perpetual,1,122.25%,30.56,19d 2h 25m,19d 2h 25m
DODOBUSD Perpetual,0,122.23%,15.38,12d 14h 32m,12d 14h 32m
OGNUSDT Perpetual,0,122.20%,14.05,12d 1h 35m,12d 1h 35m
ETHUSDT Perpetual,1,122.02%,12.31,26d 22h 11m,26d 22h 11m
ADAUSDT Perpetual,0,121.92%,24.95,25d 5h 22m,25d 5h 22m
WAVESUSDT Perpetual,0,121.70%,608.54,22d 6h 13m,22d 6h 13m
SOLBUSD Perpetual,0,121.37%,121.37,23d 22h 7m,23d 22h 7m
MATICUSDT Perpetual,0,120.93%,56.84,37d 9h 42m,37d 9h 42m
ADAUSDT Perpetual,0,120.19%,36.06,1y 54d 11h 47m,1y 54d 11h 47m
ETCUSDT Perpetual,0,119.93%,176.30,117d 3h 54m,117d 3h 54m
DOTUSDT Perpetual,0,119.81%,88.48,25d 14h 10m,25d 14h 10m
GRTUSDT Perpetual,0,119.24%,47.70,44d 7h 2m,44d 7h 2m
ETHUSDT Perpetual,0,119.18%,119.18,9d 10h 35m,9d 10h 35m
AXSUSDT Perpetual,0,119.06%,166.69,24d 16h 46m,24d 16h 46m
DOGEBUSD Perpetual,0,118.99%,17.24,169d 4m,169d 4m
ADAUSDT Perpetual,0,118.48%,29.62,10d 18h 22m,10d 18h 22m
DODOBUSD Perpetual,1,118.46%,11846.66,43d 10h 52m,43d 10h 52m
1000SHIBUSDT Perpetual,0,117.77%,8833.20,14d 16h 35m,14d 16h 35m
BNBUSDT Perpetual,0,116.95%,3.51,42d 1h 2m,42d 1h 2m
LTCUSDT Perpetual,0,116.84%,781.73,57d 3h 6m,57d 3h 6m
BNBUSDT Perpetual,0,116.41%,40.53,26d 21h 27m,26d 21h 27m
WAVESUSDT Perpetual,0,116.34%,58.17,41d 3h 3m,41d 3h 3m
BTCUSDT Perpetual,0,116.21%,17.43,12d 10h 36m,12d 10h 36m
ALGOUSDT Perpetual,1,116.07%,75.45,29d 4h 52m,29d 4h 52m
ADAUSDT Perpetual,0,115.07%,20.79,11d 8h 26m,11d 8h 26m
BATUSDT Perpetual,0,114.99%,18.64,18d 6h 31m,18d 6h 31m
BTCBUSD Perpetual,0,114.42%,86.00,26d 19h 22m,26d 19h 22m
NEOUSDT Perpetual,0,114.30%,1428.78,60d 53m,60d 53m
CRVUSDT Perpetual,0,113.96%,106.99,58d 20h 59m,58d 20h 59m
SKLUSDT Perpetual,0,113.89%,39.86,26d 20h 25m,26d 20h 25m
CHZUSDT Perpetual,0,113.69%,59.53,16d 1h 1m,16d 1h 1m
APEBUSD Perpetual,0,113.15%,5.66,13d 23h 43m,13d 23h 43m
BTSUSDT Perpetual,0,112.48%,34.87,30d 12h 26m,30d 12h 26m
SOLBUSD Perpetual,0,112.48%,108.83,36d 2h 55m,36d 2h 55m
ETHBUSD Perpetual,0,112.05%,108.70,26d 16h 51m,26d 16h 51m
GMTUSDT Perpetual,0,112.00%,81.76,49d 11h 49m,49d 11h 49m
WAVESUSDT Perpetual,0,111.84%,67.11,21d 55m,21d 55m
ADAUSDT Perpetual,1,111.82%,55.91,27d 9h 26m,27d 9h 26m
RVNUSDT Perpetual,0,111.22%,11.12,23d 20h 29m,23d 20h 29m
BTCBUSD Perpetual,0,110.83%,36.56,13d 15h 47m,13d 15h 47m
ADAUSDT Perpetual,0,110.62%,66.53,3d 21h 32m,3d 21h 32m
MANAUSDT Perpetual,0,110.15%,29.70,57d 2h 56m,57d 2h 56m
ANTUSDT Perpetual,0,110.12%,7.71,24d 4h 9m,24d 4h 9m
BNBUSDT Perpetual,0,109.98%,5.72,17d 17h 11m,17d 17h 11m
ETHUSDT Perpetual,0,109.06%,43.63,25d 2h 14m,25d 2h 14m
BTCUSDT Perpetual,0,109.01%,130.82,27d 2h 21m,27d 2h 21m
BTCUSDT Perpetual,0,108.68%,21.74,3d 1h 22m,3d 1h 22m
ETHUSDT Perpetual,0,108.61%,275.08,19d 9h 15m,19d 9h 15m
TLMBUSD Perpetual,0,108.37%,26.44,12d 14h 34m,12d 14h 34m
XRPUSDT Perpetual,1,108.14%,21.63,31d 5h 59m,31d 5h 59m
SANDUSDT Perpetual,0,107.78%,538.92,27d 14h 40m,27d 14h 40m
APEBUSD Perpetual,0,107.44%,13.26,11d 14h 11m,11d 14h 11m
SNXUSDT Perpetual,0,106.42%,23.41,11d 17h 37m,11d 17h 37m
GMTBUSD Perpetual,2,106.25%,2.23,16d 7h 42m,16d 7h 42m
DOGEUSDT Perpetual,0,106.05%,53.03,25d 16h 58m,25d 16h 58m
JASMYUSDT Perpetual,1,106.02%,3.18,9d 22h 24m,9d 22h 24m
1000LUNCBUSD Perpetual,0,105.69%,21.14,7d 13h 53m,7d 13h 53m
ADABUSD Perpetual,1,105.63%,316.92,32d 22h 22m,32d 22h 22m
ETHBUSD Perpetual,1,105.45%,175.05,25d 9h 14m,25d 9h 14m
BNXUSDT Perpetual,2,105.43%,7907.48,27d 1h 43m,27d 1h 43m
ETHUSDT Perpetual,1,105.40%,26.35,23d 38m,23d 38m
ATOMUSDT Perpetual,0,105.17%,490.59,24d 23h 44m,24d 23h 44m
ADAUSDT Perpetual,0,105.01%,140.01,6d 10h 20m,6d 10h 20m
TOMOUSDT Perpetual,0,104.71%,209.43,27d 15h 35m,27d 15h 35m
AVAXBUSD Perpetual,0,104.66%,157.00,24d 13h 52m,24d 13h 52m
LINKUSDT Perpetual,0,104.30%,15.68,8d 8h 40m,8d 8h 40m
BTCBUSD Perpetual,0,104.28%,150.17,23d 3h 55m,23d 3h 55m
STMXUSDT Perpetual,0,104.16%,104.17,9d 15h 36m,9d 15h 36m
DOGEBUSD Perpetual,2,103.89%,151.68,27d 14h 32m,27d 14h 32m
ADAUSDT Perpetual,0,103.84%,18.71,23d 1h 37m,23d 1h 37m
BTCBUSD Perpetual,0,103.74%,207.49,20d 21h 45m,20d 21h 45m
ROSEUSDT Perpetual,0,103.49%,148.65,20d 11h 37m,20d 11h 37m
ADAUSDT Perpetual,2,103.02%,225.80,29d 2h 1m,29d 2h 1m
1000SHIBUSDT Perpetual,0,102.97%,46.15,19d 3h 47m,19d 3h 47m
ETHBUSD Perpetual,0,102.79%,51.40,19d 2h 24m,19d 2h 24m
BANDUSDT Perpetual,0,102.64%,11.29,16d 5h 9m,16d 5h 9m
PEOPLEUSDT Perpetual,0,102.07%,20.41,19d 41m,19d 41m
DOTUSDT Perpetual,0,101.75%,52.91,16d 18h 58m,16d 18h 58m
GALAUSDT Perpetual,0,101.60%,4.46,15d 3h 5m,15d 3h 5m
APEBUSD Perpetual,0,100.96%,83.89,10d 11h 57m,10d 11h 57m
ICPBUSD Perpetual,0,100.92%,1009.21,30d 7h 42m,30d 7h 42m
DOTBUSD Perpetual,0,100.82%,302.47,31d 23h 30m,31d 23h 30m
ICPBUSD Perpetual,0,100.77%,1259.70,30d 7h 29m,30d 7h 29m
ETHUSDT Perpetual,0,100.10%,14.94,25d 14h 46m,25d 14h 46m
BELUSDT Perpetual,0,100.03%,22.01,11d 22h 46m,11d 22h 46m
XMRUSDT Perpetual,0,99.97%,145.96,117d 3h 56m,117d 3h 56m
LTCUSDT Perpetual,0,99.97%,19.99,24d 2h 37m,24d 2h 37m
ADAUSDT Perpetual,0,99.82%,92.60,52d 21h 25m,52d 21h 25m
CELRUSDT Perpetual,0,99.56%,79.66,163d 14h 23m,163d 14h 23m
BTCUSDT Perpetual,0,99.50%,4.98,12d 13h 14m,12d 13h 14m
ETHBUSD Perpetual,0,99.06%,18.82,12d 14h 58m,12d 14h 58m
TLMBUSD Perpetual,0,98.86%,98.86,10d 7h 57m,10d 7h 57m
BTCBUSD Perpetual,0,98.73%,987.36,20d 1h 55m,20d 1h 55m
CHRUSDT Perpetual,0,98.16%,490.84,58d 23h 7m,58d 23h 7m
WAVESUSDT Perpetual,0,98.12%,245.31,1y 65d 12h 17m,1y 65d 12h 17m
EOSUSDT Perpetual,0,98.03%,98.04,28d 2h 55m,28d 2h 55m
BTCUSDT Perpetual,0,98.01%,20.36,20d 2h 12m,20d 2h 12m
TRXBUSD Perpetual,0,97.06%,194.13,26d 6h 18m,26d 6h 18m
DENTUSDT Perpetual,0,96.88%,968.85,27d 11h 55m,27d 11h 55m
1000SHIBUSDT Perpetual,0,96.64%,9.73,18d 17h 51m,18d 17h 51m
SOLUSDT Perpetual,0,96.40%,144.61,9d 14h 25m,9d 14h 25m
DOTUSDT Perpetual,0,96.28%,962.84,327d 9h 44m,327d 9h 44m
ADABUSD Perpetual,0,94.98%,85.42,55d 15h 3m,55d 15h 3m
BTCUSDT Perpetual,0,94.43%,1227.70,22d 6h 51m,22d 6h 51m
ETHBUSD Perpetual,0,94.22%,93.28,18d 9h 54m,18d 9h 54m
ETCUSDT Perpetual,0,94.04%,28.21,56d 12h 31m,56d 12h 31m
LTCUSDT Perpetual,0,93.88%,938.85,224d 3h 33m,224d 3h 33m
