cryptoPair,copyPopularity,roi,pnl,runningTime,direction
BTCUSDT Perpetual,1,296.35%,31.53,16d 20h 11m,16d 20h 11m
TRBUSDT Perpetual,3,293.96%,151.24,30d 10h 35m,30d 10h 35m
ETHUSDT Perpetual,4,288.53%,41.17,27d 14h 30m,27d 14h 30m
SOLUSDT Perpetual,2,287.21%,23.75,23d 7h 56m,23d 7h 56m
GMTUSDT Perpetual,0,280.39%,560.79,12d 8h 46m,12d 8h 46m
LUNA2BUSD Perpetual,1,279.61%,307.57,26d 17h 3m,26d 17h 3m
SNXUSDT Perpetual,1,276.56%,16.82,20d 5h 6m,20d 5h 6m
ARUSDT Perpetual,0,275.47%,247.93,136d 22h 44m,136d 22h 44m
APEUSDT Perpetual,0,269.08%,26.91,12d 18h 52m,12d 18h 52m
DOTUSDT Perpetual,0,268.88%,14.17,25d 14h 15m,25d 14h 15m
UNIUSDT Perpetual,0,267.40%,45.46,57d 16h 51m,57d 16h 51m
DOTUSDT Perpetual,2,267.31%,807.30,60d 12h 15m,60d 12h 15m
BAKEUSDT Perpetual,9,261.05%,268.60,17d 7h 9m,17d 7h 9m
XMRUSDT Perpetual,1,256.97%,560.20,114d 16h 49m,114d 16h 49m
LUNA2BUSD Perpetual,3,253.09%,379.65,25d 23m,25d 23m
THETAUSDT Perpetual,0,249.35%,99.74,26d 12h 31m,26d 12h 31m
MASKUSDT Perpetual,0,249.04%,498.09,20d,20d
1000SHIBUSDT Perpetual,5,247.69%,24.77,16d 7h 13m,16d 7h 13m
LINKUSDT Perpetual,0,246.93%,1234.65,61d 22h 54m,61d 22h 54m
ETHUSDT Perpetual,0,246.50%,11.09,20d 12h 24m,20d 12h 24m
ETHUSDT Perpetual,0,245.79%,22.12,16d 12h 46m,16d 12h 46m
TLMBUSD Perpetual,0,243.83%,365.76,24d 20h 25m,24d 20h 25m
AXSUSDT Perpetual,1,242.08%,127.24,21d 2h 37m,21d 2h 37m
ATOMUSDT Perpetual,0,241.86%,82.23,229d 19h 4m,229d 19h 4m
BNBUSDT Perpetual,0,241.20%,603.01,1y 75d 18h 19m,1y 75d 18h 19m
MANAUSDT Perpetual,0,239.81%,47.96,30d 12h 4m,30d 12h 4m
ETHUSDT Perpetual,1,238.97%,38.24,15d 19h 9m,15d 19h 9m
EOSUSDT Perpetual,0,238.93%,71.68,12d 10h 27m,12d 10h 27m
IOSTUSDT Perpetual,2,238.36%,13.35,27d 7h 44m,27d 7h 44m
XEMUSDT Perpetual,2,230.33%,46.07,7d 22h 52m,7d 22h 52m
SUSHIUSDT Perpetual,0,225.60%,81.22,49d 18h 55m,49d 18h 55m
ANCBUSD Perpetual,2,225.17%,67.55,21d 4h 15m,21d 4h 15m
KSMUSDT Perpetual,0,224.53%,377.22,29d 7h 58m,29d 7h 58m
PEOPLEUSDT Perpetual,0,223.44%,1117.24,44d 13h 47m,44d 13h 47m
ANTUSDT Perpetual,0,223.33%,33.50,24d 19h 24m,24d 19h 24m
BCHUSDT Perpetual,0,222.53%,13.09,24d 18h 20m,24d 18h 20m
GMTUSDT Perpetual,0,218.03%,8.70,27d 21h 13m,27d 21h 13m
BTCBUSD Perpetual,1,217.75%,17.79,22d 17h 38m,22d 17h 38m
API3USDT Perpetual,0,215.96%,26.78,11d 10h 24m,11d 10h 24m
MATICUSDT Perpetual,0,213.07%,14.68,40d 7h 20m,40d 7h 20m
JASMYUSDT Perpetual,0,212.90%,10.22,27d 6h 37m,27d 6h 37m
ADAUSDT Perpetual,0,212.64%,35.34,163d 3h 37m,163d 3h 37m
1000LUNCBUSD Perpetual,2,212.28%,34.28,9d 5h 2m,9d 5h 2m
ZILUSDT Perpetual,0,211.16%,2.32,91d 2h 22m,91d 2h 22m
GMTUSDT Perpetual,0,208.15%,312.24,11d 13h 27m,11d 13h 27m
HNTUSDT Perpetual,0,207.96%,43.67,32d 3h 33m,32d 3h 33m
BNBUSDT Perpetual,1,204.57%,15.30,26d 23h 35m,26d 23h 35m
AVAXUSDT Perpetual,1,204.07%,197.95,44d 16h 39m,44d 16h 39m
BTSUSDT Perpetual,1,203.86%,205.90,50d 1h 42m,50d 1h 42m
ETHUSDT Perpetual,1,202.57%,23.99,27d 1h 30m,27d 1h 30m
BTSUSDT Perpetual,0,198.89%,25.86,20d 21h 14m,20d 21h 14m
SOLBUSD Perpetual,1,198.27%,991.36,30d 14h 58m,30d 14h 58m
MATICUSDT Perpetual,4,197.22%,82.91,18d 47m,18d 47m
ALPHAUSDT Perpetual,0,196.47%,5.30,19d 14h 40m,19d 14h 40m
DOGEUSDT Perpetual,0,195.74%,28.19,45d 16h 14m,45d 16h 14m
NEARUSDT Perpetual,0,195.39%,102.42,21d 3h 12m,21d 3h 12m
DOTUSDT Perpetual,0,195.23%,29.77,18d 8h 10m,18d 8h 10m
HNTUSDT Perpetual,0,194.85%,38.97,26d 14h 20m,26d 14h 20m
XRPUSDT Perpetual,1,193.12%,24141.12,1y 49d 9h 17m,1y 49d 9h 17m
ADAUSDT Perpetual,2,192.94%,2508.24,39d 4h 57m,39d 4h 57m
LITUSDT Perpetual,1,190.57%,952.82,20d 8h 40m,20d 8h 40m
FTMBUSD Perpetual,0,190.30%,142.73,28d 23h 15m,28d 23h 15m
SANDUSDT Perpetual,0,189.72%,56.92,42d 7h 53m,42d 7h 53m
LTCUSDT Perpetual,0,188.46%,107.99,60d 11h 51m,60d 11h 51m
LITUSDT Perpetual,0,186.67%,56.00,22d 1h 40m,22d 1h 40m
LTCUSDT Perpetual,0,185.19%,659.30,1y 37d 14h 48m,1y 37d 14h 48m
SNXUSDT Perpetual,1,184.28%,22.69,10d 19h 51m,10d 19h 51m
PEOPLEUSDT Perpetual,0,183.42%,917.11,19d 15h 27m,19d 15h 27m
ETHBUSD Perpetual,2,182.82%,3.38,15d 1h 18m,15d 1h 18m
ETHBUSD Perpetual,1,182.06%,220.29,24d 14h 16m,24d 14h 16m
FLMUSDT Perpetual,1,181.58%,23.62,16d 3h 36m,16d 3h 36m
LINKUSDT Perpetual,0,181.26%,99.08,18d 7h 48m,18d 7h 48m
ATOMUSDT Perpetual,0,180.59%,290.76,59d 3h 49m,59d 3h 49m
STORJUSDT Perpetual,0,179.98%,54.00,20d 16h 30m,20d 16h 30m
AVAXUSDT Perpetual,0,177.80%,101.07,21d 2h 38m,21d 2h 38m
SANDUSDT Perpetual,0,176.81%,15.03,46d 5h 27m,46d 5h 27m
LITUSDT Perpetual,0,175.58%,31.92,21d 19h 13m,21d 19h 13m
1000LUNCBUSD Perpetual,0,174.29%,83.23,10d 20h 49m,10d 20h 49m
MATICUSDT Perpetual,0,172.71%,27.63,47d 14h 13m,47d 14h 13m
MATICUSDT Perpetual,0,172.56%,22.19,16d 20h 33m,16d 20h 33m
AUDIOUSDT Perpetual,0,172.01%,34.40,17d 6h 1m,17d 6h 1m
ETHUSDT Perpetual,0,170.08%,170.09,19d 7h 41m,19d 7h 41m
XRPUSDT Perpetual,1,170.05%,10.39,27d 15h 8m,27d 15h 8m
BTCUSDT Perpetual,0,168.45%,387.44,14d 12h 37m,14d 12h 37m
DOGEUSDT Perpetual,0,167.55%,134.92,29d 23m,29d 23m
ADABUSD Perpetual,0,166.79%,2148.36,58d 10h 34m,58d 10h 34m
ETHUSDT Perpetual,1,165.31%,4.71,16d 9h 45m,16d 9h 45m
DOTUSDT Perpetual,2,164.56%,2.30,6d 18h 50m,6d 18h 50m
XRPBUSD Perpetual,5,164.14%,6.57,191d 23h 46m,191d 23h 46m
LINKUSDT Perpetual,0,164.13%,65.65,22d 27m,22d 27m
BTCBUSD Perpetual,0,163.96%,114.78,19d 2h 28m,19d 2h 28m
BTCBUSD Perpetual,1,163.18%,114.23,19d 2h 27m,19d 2h 27m
1000SHIBUSDT Perpetual,9,163.14%,13.05,17d 21h 54m,17d 21h 54m
TRXUSDT Perpetual,0,162.41%,235.49,117d 10h 52m,117d 10h 52m
RLCUSDT Perpetual,0,161.76%,105.15,9d 23h 37m,9d 23h 37m
1000XECUSDT Perpetual,1,161.22%,8.06,17d 21h 49m,17d 21h 49m
BTCBUSD Perpetual,0,159.40%,159.41,11d 8h 47m,11d 8h 47m
RLCUSDT Perpetual,0,158.59%,26.96,10d 14h 2m,10d 14h 2m
OGNUSDT Perpetual,0,157.71%,27.60,12d 8h 35m,12d 8h 35m
BNBBUSD Perpetual,1,157.11%,11.22,27d 15h 44m,27d 15h 44m
THETAUSDT Perpetual,0,156.52%,157.31,25d 18h 30m,25d 18h 30m
IOTXUSDT Perpetual,0,155.49%,11.12,26d 11h 31m,26d 11h 31m
UNIUSDT Perpetual,0,155.28%,420.82,1y 51d 11h 37m,1y 51d 11h 37m
BTCBUSD Perpetual,0,154.82%,774.11,14d 17h 5m,14d 17h 5m
THETAUSDT Perpetual,0,154.71%,38.68,9d 16h 19m,9d 16h 19m
BTCUSDT Perpetual,2,154.65%,116.47,13d 2h 38m,13d 2h 38m
MASKUSDT Perpetual,0,154.37%,23.16,17d 22h 38m,17d 22h 38m
DUSKUSDT Perpetual,0,153.78%,30.76,8d 8h 2m,8d 8h 2m
SNXUSDT Perpetual,0,152.47%,45.12,12d 17h 15m,12d 17h 15m
BNBBUSD Perpetual,7,152.22%,1960.65,59d 12h 41m,59d 12h 41m
LUNA2BUSD Perpetual,0,152.11%,48.39,27d 2h 27m,27d 2h 27m
SNXUSDT Perpetual,0,151.40%,22.71,20d 11h 56m,20d 11h 56m
ZENUSDT Perpetual,0,151.22%,400.75,1y 60d 19h 29m,1y 60d 19h 29m
FTMBUSD Perpetual,0,150.95%,15.10,27d 8h 4m,27d 8h 4m
XEMUSDT Perpetual,1,150.93%,30.19,7d 14h 44m,7d 14h 44m
MATICUSDT Perpetual,0,150.31%,28.89,38d 3h 35m,38d 3h 35m
GMTUSDT Perpetual,0,149.20%,746.01,12d 7h 5m,12d 7h 5m
ETHBUSD Perpetual,2,149.07%,19.45,23d 19h 27m,23d 19h 27m
CVCUSDT Perpetual,0,148.03%,22.20,135d 9h 25m,135d 9h 25m
SANDUSDT Perpetual,0,147.49%,73.75,49d 7h 13m,49d 7h 13m
SOLUSDT Perpetual,0,147.41%,73.71,22d 1h 41m,22d 1h 41m
ADAUSDT Perpetual,9,146.95%,29.39,4d 5h 35m,4d 5h 35m
ETHBUSD Perpetual,0,146.29%,292.59,21d 4h 40m,21d 4h 40m
ETHUSDT Perpetual,0,144.58%,144.58,21d 4h 36m,21d 4h 36m
XRPUSDT Perpetual,1,144.19%,1.43,23d 3h 33m,23d 3h 33m
BATUSDT Perpetual,0,143.96%,17.28,23d 13h 28m,23d 13h 28m
APEUSDT Perpetual,0,143.92%,15.83,14d 1h 56m,14d 1h 56m
CHZUSDT Perpetual,0,143.40%,54.55,52d 23h 9m,52d 23h 9m
1000SHIBUSDT Perpetual,0,142.50%,4.28,15d 17h 7m,15d 17h 7m
PEOPLEUSDT Perpetual,0,142.25%,285.37,49d 9h 53m,49d 9h 53m
LUNA2BUSD Perpetual,2,141.15%,6.20,29d 19h 25m,29d 19h 25m
ETHUSDT Perpetual,0,140.85%,15.49,25d 14h 15m,25d 14h 15m
WAVESUSDT Perpetual,0,140.52%,140.53,58d 3h 38m,58d 3h 38m
GALAUSDT Perpetual,0,140.30%,72.48,28d 9h 8m,28d 9h 8m
BTCBUSD Perpetual,0,139.88%,1398.89,24d 8h 43m,24d 8h 43m
LINKUSDT Perpetual,0,139.82%,9.33,9d 21h 46m,9d 21h 46m
BTCUSDT Perpetual,0,138.89%,555.57,18d 23h 12m,18d 23h 12m
GALAUSDT Perpetual,0,138.62%,90.11,29d 11h 54m,29d 11h 54m
1000LUNCBUSD Perpetual,2,138.18%,13818.90,12d 17h 27m,12d 17h 27m
BTCBUSD Perpetual,7,137.26%,196.29,22d 3h 20m,22d 3h 20m
XRPUSDT Perpetual,0,137.17%,43.21,1y 38d 20h 21m,1y 38d 20h 21m
BTCBUSD Perpetual,1,136.61%,61.48,18d 11h 49m,18d 11h 49m
UNFIUSDT Perpetual,0,136.47%,272.95,24d 5h 51m,24d 5h 51m
BTCUSDT Perpetual,0,136.14%,27.23,3d 8h 22m,3d 8h 22m
C98USDT Perpetual,0,136.00%,68.00,18d 4h 4m,18d 4h 4m
ETHUSDT Perpetual,2,134.95%,67.48,5d 15h 58m,5d 15h 58m
BTCUSDT Perpetual,0,134.44%,40.33,20d 13h 10m,20d 13h 10m
APEBUSD Perpetual,0,133.55%,2.60,15d 1h 20m,15d 1h 20m
1000SHIBUSDT Perpetual,0,133.42%,134.89,19d 6h 58m,19d 6h 58m
APEBUSD Perpetual,0,132.53%,1656.65,29d 14h 34m,29d 14h 34m
DASHUSDT Perpetual,0,132.18%,8.99,21d 8h 37m,21d 8h 37m
CVCUSDT Perpetual,0,131.66%,32.92,26d 18h 36m,26d 18h 36m
LINAUSDT Perpetual,0,131.12%,590.04,39d 10h 54m,39d 10h 54m
LITUSDT Perpetual,0,131.08%,327.71,22d 17h 53m,22d 17h 53m
BTCUSDT Perpetual,0,130.99%,51.90,12d 8h 30m,12d 8h 30m
SOLBUSD Perpetual,0,130.79%,130.80,24d 5h 7m,24d 5h 7m
XRPUSDT Perpetual,0,130.45%,6.52,21d 14h 5m,21d 14h 5m
ADABUSD Perpetual,0,130.32%,22.16,57d 16h 31m,57d 16h 31m
ETHUSDT Perpetual,0,129.52%,60.36,27d 4h 20m,27d 4h 20m
TRBUSDT Perpetual,0,129.48%,14.89,27d 7h 42m,27d 7h 42m
SOLUSDT Perpetual,0,129.19%,21.51,14d 5h 35m,14d 5h 35m
PEOPLEUSDT Perpetual,0,129.07%,87.77,21d 53m,21d 53m
MATICUSDT Perpetual,2,128.49%,64.25,46d 15h 8m,46d 15h 8m
MATICUSDT Perpetual,0,127.88%,6.39,1y 47d 6h 41m,1y 47d 6h 41m
ETHUSDT Perpetual,0,127.74%,127.75,9d 17h 35m,9d 17h 35m
ETHUSDT Perpetual,0,127.67%,0.73,7d 5h 10m,7d 5h 10m
KAVAUSDT Perpetual,7,127.38%,4.71,6d 22h 15m,6d 22h 15m
1000SHIBUSDT Perpetual,0,127.16%,16.58,16d 13h 41m,16d 13h 41m
TRXUSDT Perpetual,0,126.74%,252.22,60d 12h 49m,60d 12h 49m
SUSHIUSDT Perpetual,0,126.68%,1266.86,27d 18h 49m,27d 18h 49m
MTLUSDT Perpetual,0,126.59%,37.98,20d 21h 42m,20d 21h 42m
WAVESUSDT Perpetual,0,126.55%,632.79,22d 13h 13m,22d 13h 13m
FTMBUSD Perpetual,0,126.41%,13.91,33d 1h 11m,33d 1h 11m
GALAUSDT Perpetual,1,125.91%,18.89,31d 9h 17m,31d 9h 17m
1000LUNCBUSD Perpetual,0,125.44%,12544.71,12d 17h 39m,12d 17h 39m
SANDUSDT Perpetual,0,125.02%,187.54,9d 23h 16m,9d 23h 16m
OGNUSDT Perpetual,0,124.48%,14.32,12d 8h 35m,12d 8h 35m
CHZUSDT Perpetual,0,123.98%,12.40,17d 20h 10m,17d 20h 10m
XRPUSDT Perpetual,1,123.89%,24.78,31d 13h,31d 13h
ANCBUSD Perpetual,2,123.82%,12382.21,20d 22h 51m,20d 22h 51m
BATUSDT Perpetual,0,123.65%,20.04,18d 13h 31m,18d 13h 31m
ADAUSDT Perpetual,0,123.09%,25.19,25d 12h 22m,25d 12h 22m
PEOPLEUSDT Perpetual,0,122.83%,26.57,20d 5h 36m,20d 5h 36m
1000SHIBUSDT Perpetual,0,122.75%,12.80,41d 7h 33m,41d 7h 33m
ETHUSDT Perpetual,1,122.35%,12.35,27d 5h 11m,27d 5h 11m
DODOBUSD Perpetual,0,122.30%,15.39,12d 21h 32m,12d 21h 32m
GTCUSDT Perpetual,0,122.28%,856.02,43d 17h 52m,43d 17h 52m
YFIUSDT Perpetual,0,122.18%,18.33,15d 20h 15m,15d 20h 15m
1000SHIBUSDT Perpetual,1,122.10%,30.53,19d 9h 25m,19d 9h 25m
ADAUSDT Perpetual,0,121.93%,30.48,11d 1h 23m,11d 1h 23m
ALICEUSDT Perpetual,0,121.69%,608.49,59d 12h,59d 12h
TLMBUSD Perpetual,0,121.56%,30.39,30d 16h 30m,30d 16h 30m
REEFUSDT Perpetual,0,121.27%,16.98,48d 15h 24m,48d 15h 24m
AXSUSDT Perpetual,0,120.54%,168.76,24d 23h 46m,24d 23h 46m
ADAUSDT Perpetual,0,120.29%,36.09,1y 54d 18h 47m,1y 54d 18h 47m
1000SHIBUSDT Perpetual,0,119.91%,8993.75,14d 23h 35m,14d 23h 35m
ADAUSDT Perpetual,0,119.62%,21.62,11d 15h 27m,11d 15h 27m
WAVESUSDT Perpetual,0,119.56%,59.78,41d 10h 3m,41d 10h 3m
DOGEBUSD Perpetual,0,119.26%,17.28,169d 7h 4m,169d 7h 4m
BTCUSDT Perpetual,0,119.24%,17.89,12d 17h 36m,12d 17h 36m
DOTUSDT Perpetual,0,119.16%,88.00,25d 21h 10m,25d 21h 10m
MATICUSDT Perpetual,0,119.14%,56.00,37d 16h 42m,37d 16h 42m
DODOBUSD Perpetual,1,118.61%,11861.15,43d 17h 52m,43d 17h 52m
ETCUSDT Perpetual,0,118.02%,173.50,117d 10h 54m,117d 10h 54m
ADAUSDT Perpetual,0,117.59%,70.72,4d 4h 32m,4d 4h 32m
FTMBUSD Perpetual,0,117.25%,5.86,13d 23h 23m,13d 23h 23m
BNBUSDT Perpetual,0,116.95%,3.51,42d 8h 2m,42d 8h 2m
BNBUSDT Perpetual,0,116.09%,40.42,27d 4h 27m,27d 4h 27m
NEOUSDT Perpetual,0,116.05%,1450.69,60d 7h 53m,60d 7h 53m
WAVESUSDT Perpetual,0,115.40%,69.24,21d 7h 55m,21d 7h 55m
TOMOUSDT Perpetual,0,114.88%,229.78,27d 22h 35m,27d 22h 35m
ALGOUSDT Perpetual,1,114.86%,74.66,29d 11h 52m,29d 11h 52m
LTCUSDT Perpetual,0,114.54%,766.33,57d 10h 6m,57d 10h 6m
XTZUSDT Perpetual,0,114.13%,342.39,18d 22h 59m,18d 22h 59m
GRTUSDT Perpetual,0,114.00%,45.60,44d 14h 2m,44d 14h 2m
RVNUSDT Perpetual,0,113.97%,11.40,24d 3h 29m,24d 3h 29m
APEBUSD Perpetual,0,113.46%,5.67,14d 6h 43m,14d 6h 43m
ADAUSDT Perpetual,1,113.18%,56.59,27d 16h 26m,27d 16h 26m
ETHBUSD Perpetual,0,113.10%,109.71,26d 23h 51m,26d 23h 51m
SKLUSDT Perpetual,0,112.99%,39.55,27d 3h 25m,27d 3h 25m
BTCBUSD Perpetual,0,112.45%,84.52,27d 2h 22m,27d 2h 22m
BTCBUSD Perpetual,0,112.23%,37.03,13d 22h 47m,13d 22h 47m
BNBUSDT Perpetual,0,111.46%,5.80,18d 12m,18d 12m
BTSUSDT Perpetual,0,111.14%,34.46,30d 19h 27m,30d 19h 27m
XMRUSDT Perpetual,0,110.63%,161.52,117d 10h 56m,117d 10h 56m
SOLUSDT Perpetual,0,110.51%,165.77,9d 21h 25m,9d 21h 25m
ANTUSDT Perpetual,0,110.12%,7.71,24d 11h 9m,24d 11h 9m
CHZUSDT Perpetual,0,109.65%,57.42,16d 8h 2m,16d 8h 2m
ETHUSDT Perpetual,0,109.16%,43.67,25d 9h 14m,25d 9h 14m
GMTUSDT Perpetual,0,108.91%,79.51,49d 18h 49m,49d 18h 49m
BNXUSDT Perpetual,2,108.74%,8156.23,27d 8h 44m,27d 8h 44m
TLMBUSD Perpetual,0,108.70%,26.52,12d 21h 34m,12d 21h 34m
ETHUSDT Perpetual,0,108.61%,275.08,19d 16h 15m,19d 16h 15m
ROSEUSDT Perpetual,0,108.35%,155.62,20d 18h 37m,20d 18h 37m
MANAUSDT Perpetual,0,108.12%,29.15,57d 9h 56m,57d 9h 56m
APEBUSD Perpetual,0,107.75%,13.30,11d 21h 11m,11d 21h 11m
BTCUSDT Perpetual,0,107.00%,128.41,27d 9h 21m,27d 9h 21m
ATOMUSDT Perpetual,0,107.00%,499.10,25d 6h 44m,25d 6h 44m
ETHUSDT Perpetual,1,106.71%,26.68,23d 7h 38m,23d 7h 38m
SOLBUSD Perpetual,0,106.52%,103.07,36d 9h 55m,36d 9h 55m
DOGEUSDT Perpetual,0,106.26%,53.13,25d 23h 58m,25d 23h 58m
GMTBUSD Perpetual,2,106.25%,2.23,16d 14h 42m,16d 14h 42m
SANDUSDT Perpetual,0,106.21%,531.07,27d 21h 40m,27d 21h 40m
JASMYUSDT Perpetual,1,106.02%,3.18,10d 5h 24m,10d 5h 24m
SNXUSDT Perpetual,0,105.94%,23.31,12d 37m,12d 37m
BTCBUSD Perpetual,0,105.78%,211.57,21d 4h 45m,21d 4h 45m
ADAUSDT Perpetual,2,105.71%,231.70,29d 9h 2m,29d 9h 2m
LINKUSDT Perpetual,0,105.66%,15.88,8d 15h 40m,8d 15h 40m
ADABUSD Perpetual,1,105.60%,316.80,33d 5h 23m,33d 5h 23m
ADAUSDT Perpetual,0,105.30%,18.98,23d 8h 37m,23d 8h 37m
ETHBUSD Perpetual,1,105.28%,174.78,25d 16h 14m,25d 16h 14m
BTCBUSD Perpetual,0,105.07%,151.30,23d 10h 55m,23d 10h 55m
ADAUSDT Perpetual,0,104.94%,139.93,6d 17h 21m,6d 17h 21m
AVAXBUSD Perpetual,0,104.38%,156.58,24d 20h 52m,24d 20h 52m
DOGEBUSD Perpetual,2,104.35%,152.36,27d 21h 33m,27d 21h 33m
1000SHIBUSDT Perpetual,0,103.56%,46.42,19d 10h 48m,19d 10h 48m
1000LUNCBUSD Perpetual,0,103.53%,20.71,7d 20h 53m,7d 20h 53m
ETHBUSD Perpetual,0,103.40%,51.70,19d 9h 24m,19d 9h 24m
APEBUSD Perpetual,0,103.39%,85.91,10d 18h 57m,10d 18h 57m
LTCUSDT Perpetual,0,103.14%,20.63,24d 9h 37m,24d 9h 37m
PEOPLEUSDT Perpetual,0,102.84%,20.57,19d 7h 42m,19d 7h 42m
BELUSDT Perpetual,0,102.41%,22.53,12d 5h 46m,12d 5h 46m
BANDUSDT Perpetual,0,102.00%,11.22,16d 12h 9m,16d 12h 9m
BTCUSDT Perpetual,1,101.86%,101.86,4d 5h,4d 5h
GALAUSDT Perpetual,0,101.60%,4.46,15d 10h 5m,15d 10h 5m
BTCUSDT Perpetual,0,101.44%,5.07,12d 20h 14m,12d 20h 14m
ICPBUSD Perpetual,0,101.44%,1014.40,30d 14h 42m,30d 14h 42m
ICPBUSD Perpetual,0,101.19%,1264.91,30d 14h 30m,30d 14h 30m
DOTBUSD Perpetual,0,101.19%,303.57,32d 6h 30m,32d 6h 30m
TLMBUSD Perpetual,0,100.56%,100.56,10d 14h 57m,10d 14h 57m
ADAUSDT Perpetual,0,100.27%,93.02,53d 4h 25m,53d 4h 25m
BTCBUSD Perpetual,0,100.20%,1002.10,20d 8h 55m,20d 8h 55m
ETHUSDT Perpetual,0,100.03%,14.92,25d 21h 46m,25d 21h 46m
ETHBUSD Perpetual,0,99.86%,18.97,12d 21h 58m,12d 21h 58m
SOLBUSD Perpetual,2,99.51%,52.77,21d 23h 54m,21d 23h 54m
BTCUSDT Perpetual,0,99.39%,20.64,20d 9h 12m,20d 9h 12m
CELRUSDT Perpetual,0,99.04%,79.24,163d 21h 23m,163d 21h 23m
DOTUSDT Perpetual,0,98.82%,51.39,17d 1h 58m,17d 1h 58m
CRVUSDT Perpetual,0,98.53%,92.50,59d 3h 59m,59d 3h 59m
EOSUSDT Perpetual,0,97.49%,97.49,28d 9h 55m,28d 9h 55m
WAVESUSDT Perpetual,0,97.44%,243.61,1y 65d 19h 17m,1y 65d 19h 17m
TRXBUSD Perpetual,0,97.22%,194.44,26d 13h 18m,26d 13h 18m
UNFIUSDT Perpetual,0,97.03%,6307.27,31d 21h 55m,31d 21h 55m
1000SHIBUSDT Perpetual,0,96.53%,9.72,19d 51m,19d 51m
ADABUSD Perpetual,0,96.31%,86.62,55d 22h 3m,55d 22h 3m
CHRUSDT Perpetual,0,96.11%,480.57,59d 6h 7m,59d 6h 7m
DENTUSDT Perpetual,0,95.94%,959.44,27d 18h 55m,27d 18h 55m
ETHBUSD Perpetual,0,95.72%,94.77,18d 16h 54m,18d 16h 54m
DODOBUSD Perpetual,0,95.68%,956.87,27d 17h 22m,27d 17h 22m
