cryptoPair,copyPopularity,roi,pnl,runningTime
BNB/ETH,0,30.92%,148.79,179d 22h 6m
ANC/BUSD,0,30.81%,38.84,27d 20h 39m
TRX/BUSD,0,30.72%,1053.78,76d 16h 12m
APE/BUSD,3,30.49%,303.75,22d 15h 16m
TRU/BTC,0,30.21%,12.73,14d 20h 42m
SOL/BTC,2,29.75%,3.26,33d 11h 18m
REQ/BTC,0,29.74%,32.77,22d 9h 7m
BNB/ETH,0,29.50%,238.07,149d 16h 27m
ATOM/USDT,0,29.46%,529.77,27d 8h 35m
BNB/ETH,1,29.40%,186.62,61d 18m
THETA/BUSD,4,29.33%,96.30,33d 4h 19m
MATIC/USDT,1,29.28%,162.37,21d 10m
DOGE/BTC,0,29.24%,93.17,99d 1h 51m
TRX/USDT,0,29.24%,136.14,76d 10h 44m
TRX/BTC,0,29.18%,136.87,63d 9h 15m
DOGE/BTC,3,29.16%,15.47,104d 16m
GMT/BUSD,0,29.07%,595.33,49d 6h 40m
OGN/BNB,0,29.07%,112.11,85d 7h 13m
JASMY/BTC,0,29.05%,196.31,38d 3h 21m
BNB/ETH,0,29.04%,185.87,57d 6h 21m
ATOM/BTC,0,29.00%,162.46,38d 19h 41m
IMX/BTC,0,28.95%,95.48,49d 8h 7m
WAVES/BTC,2,28.44%,49.03,60d 8h 54m
SOL/BUSD,2,28.42%,881.40,22d 7h 59m
TRX/BTC,0,28.28%,228.27,60d 3h 1m
MATIC/USDT,0,28.16%,345.90,26d 2h 9m
SHIB/DOGE,0,28.08%,2011.13,60d 10h 16m
CRV/BUSD,0,28.06%,809.02,24d 1h 49m
ATOM/BTC,0,28.05%,263.64,22d 7h 7m
DUSK/BTC,0,27.95%,1056.60,28d 6h 33m
ADA/ETH,0,27.81%,188.63,82d 22h 39m
ROSE/BTC,0,27.69%,51.88,58d 21h 47m
GMT/BTC,0,27.46%,17.63,52d 3h 56m
SOL/USDT,1,27.18%,97.10,27d 10h 3m
AAVE/ETH,0,27.06%,101.33,47d 16h 48m
QI/BUSD,0,26.80%,42.91,27d 20h 40m
KP3R/USDT,0,26.66%,46.70,50d 6h 53m
SHIB/DOGE,0,26.31%,15.91,94d 23h 52m
JASMY/BUSD,0,26.29%,113.16,52d 7h 14m
AAVE/BTC,0,26.22%,13.71,60d 18h 6m
OG/USDT,0,26.07%,30.40,31d 6h 33m
LAZIO/BUSD,2,26.02%,16.58,52d 7h 10m
GMT/BUSD,0,26.00%,11.63,20d 21h 6m
ADA/BTC,0,25.99%,132.57,67d 18h 41m
SHIB/USDT,1,25.96%,211.53,30d 2h 54m
UMA/BTC,0,25.90%,297.39,25d 7h 36m
SHIB/DOGE,0,25.89%,395.87,60d 17h 54m
ANT/USDT,0,25.84%,31.44,49d 22h 38m
HIGH/BTC,0,25.80%,48.70,40d 6h 19m
DEGO/BTC,0,25.79%,135.85,21d 20h 37m
COCOS/USDT,0,25.65%,227.67,32d 2h 59m
ADA/BTC,1,25.54%,479.88,59d 6h 10m
RARE/BUSD,0,25.54%,27.80,44d 19h 36m
UNI/USDT,0,25.46%,20.84,56d 17h 40m
UNI/BUSD,2,25.45%,91.40,58d 3h 14m
TCT/USDT,0,25.44%,33.21,29d 8h 43m
SHIB/BUSD,0,25.35%,85.62,44d 12h 39m
JASMY/USDT,0,25.25%,37.47,55d 2h 39m
DOGE/USDT,1,25.23%,2231.19,26d 23h 53m
MATIC/USDT,1,25.20%,147.26,10d 4h 51m
JASMY/BUSD,0,25.14%,11.32,57d 2h 21m
ADA/BTC,0,25.11%,29.16,68d 2h 47m
SHIB/DOGE,0,25.09%,32.71,161d 8h 7m
TRX/USDT,0,25.08%,33.49,80d 4h 4m
BEL/BNB,0,25.04%,44.71,42d 1h 31m
THETA/BUSD,0,25.03%,58.37,33d 2h 11m
AR/BTC,0,25.02%,2.35,57d 17h 41m
TRX/BTC,1,24.98%,470.07,57d 2h 37m
TRX/BUSD,0,24.95%,241.54,23d 7h 31m
TRX/BTC,0,24.92%,23.15,65d 5h 14m
GMT/BUSD,0,24.68%,561.69,72d 6m
SHIB/DOGE,0,24.67%,24.37,160d 15h 31m
SOL/BUSD,0,24.59%,73.23,28d 10h 54m
SHIB/DOGE,0,24.26%,10.96,59d 15h 34m
XMR/USDT,0,24.26%,863.01,25d 9h 40m
SOL/BUSD,0,24.13%,219.96,27d 8h 26m
ADA/BTC,1,24.06%,98.57,72d 6h 25m
GMT/BUSD,0,23.97%,13.60,19d 20h 6m
MATIC/BTC,0,23.96%,225.02,24d 22h 40m
UNI/USDT,0,23.85%,35.21,31d 20h 24m
XMR/USDT,1,23.83%,819.79,25d 9h 36m
TRX/BTC,0,23.80%,57.26,69d 9h 11m
DEGO/USDT,0,23.75%,39.33,28d 9m
SHIB/DOGE,0,23.74%,8.19,63d 23h 47m
BNB/ETH,0,23.74%,17.63,164d 17h 34m
GMT/BUSD,0,23.62%,10.63,20d 18h 3m
KEY/ETH,0,23.60%,97.93,29d 7h 7m
FTM/USDT,0,23.59%,210.71,25d 6h 40m
ADA/BTC,0,23.48%,76.32,132d 1h 11m
GMT/BUSD,0,23.47%,27.97,18d 7h 22m
CRV/USDT,0,23.47%,253.65,12d 18h 34m
OOKI/BUSD,0,23.43%,52.77,26d 4m
GMT/BUSD,0,23.42%,14.24,19d 21h 53m
SLP/USDT,2,23.38%,24.86,27d 16h 16m
MBL/USDT,0,23.31%,28.93,22d 19h 46m
GMT/BUSD,0,23.18%,10.54,17d 18h 18m
EGLD/USDT,6,23.09%,141.33,28d 3h 18m
ARPA/USDT,2,23.08%,14.56,39d 2h 53m
AAVE/BTC,0,23.02%,55.91,53d 20h 46m
COCOS/BUSD,1,22.97%,76.08,26d 9h 42m
JASMY/ETH,0,22.91%,70.14,36d 2h 7m
GMT/BUSD,1,22.85%,20.56,17d 21h 53m
JUV/USDT,0,22.84%,69.25,21d 21h 31m
SAND/BUSD,0,22.84%,54.63,59d 16h 33m
AAVE/USDT,0,22.83%,411.09,10d 9h 56m
ADA/USDT,5,22.80%,20.34,59d 7h 43m
FORTH/USDT,1,22.80%,112.89,51d 2h 52m
AVAX/ETH,0,22.79%,162.35,45d 22h 58m
KP3R/USDT,0,22.71%,80.49,52d 4h 2m
ASR/USDT,0,22.65%,98.96,36d 2h 30m
MATIC/BUSD,3,22.64%,25.90,19d 23h 39m
GMT/BNB,0,22.63%,97.92,42d 22h 23m
BNB/ETH,7,22.58%,37358.17,89d 12h 19m
ICP/USDT,0,22.43%,2020.72,28d 20h 11m
FARM/USDT,0,22.42%,458.15,57d 13m
AAVE/BUSD,0,22.40%,60.28,28d 8h 22m
QI/BTC,0,22.40%,511.53,14d 18h 59m
TRX/BTC,1,22.27%,84.97,60d 15h 42m
ANT/USDT,0,22.17%,41.03,54d 3h 54m
CHZ/BNB,1,22.16%,406.60,61d 1h 19m
SHIB/DOGE,0,22.12%,13.30,51d 50m
ADA/ETH,2,22.08%,15.76,130d 20h 36m
LINA/BTC,0,22.07%,20.31,39d 2h 8m
GMT/BUSD,0,22.04%,105.08,35d 12h 21m
ATOM/USDT,0,21.94%,98.45,27d 21h 59m
DOT/BTC,2,21.94%,13.46,60d 3h 48m
FTM/USDT,0,21.90%,46.62,27d 22h 47m
INJ/BUSD,0,21.83%,23.84,9d 47m
DOGE/USDT,0,21.77%,117.36,27d 15h 45m
ETH/USDT,1,21.77%,38.91,25d 4h 36m
PEOPLE/BTC,0,21.68%,1415.46,49d 4h 18m
PEOPLE/BTC,0,21.54%,195.56,86d 5h 51m
ADA/ETH,0,21.49%,140.53,132d 19h 15m
GMT/USDT,0,21.49%,36.05,43d 15h 13m
PEOPLE/USDT,0,21.49%,46.46,24d 4h 21m
JASMY/USDT,0,21.48%,25.34,22d 1h 50m
CRV/ETH,0,21.48%,964.86,23d 9h 45m
ANC/BUSD,0,21.48%,194.00,20d 22h 12m
ALICE/BUSD,0,21.44%,19.42,58d 10h 14m
CHR/BTC,0,21.35%,118.58,55d 2h 30m
ALPACA/BTC,1,21.27%,39.41,63d 19h 2m
FARM/BTC,2,21.16%,24.92,10d 14h 44m
SHIB/DOGE,1,21.15%,6.66,93d 7h 47m
BNB/ETH,0,21.12%,37.95,181d 4h 9m
ANC/BUSD,0,21.06%,92.67,30d 10h 27m
DOGE/BTC,0,21.02%,47.20,26d 22h 20m
ENS/BUSD,1,21.02%,26.67,58d 6h 7m
SOL/USDT,1,20.99%,322.35,36d 6h 10m
SHIB/DOGE,0,20.97%,6.87,184d 19h 53m
ENS/USDT,0,20.92%,144.50,44d 20h 48m
DOGE/BTC,0,20.92%,25.98,92d 12h 29m
DOGE/BTC,1,20.89%,31.67,127d 4h 27m
UNI/BUSD,0,20.87%,72.28,33d 12h 52m
GMT/BUSD,0,20.77%,28.01,29d 6h 17m
ROSE/BTC,0,20.74%,61.57,51d 9h 32m
VET/ETH,0,20.73%,56.13,45d 23h 33m
SHIB/DOGE,0,20.66%,37.07,74d 22h 25m
ADA/BUSD,2,20.62%,19.81,58d 22h 24m
ARDR/USDT,0,20.60%,55.65,26d 21h
ATOM/ETH,1,20.56%,167.73,21d 7h 42m
GMT/BUSD,2,20.55%,92.46,8d 9h 39m
SHIB/BUSD,0,20.51%,114.90,32d 19h 12m
MATIC/BUSD,0,20.46%,38.56,9d 22h 44m
COCOS/USDT,0,20.46%,32.94,27d 2h 6m
TCT/BTC,0,20.45%,6.96,47d 1h 41m
ATOM/BTC,0,20.43%,57.06,44d 2h 17m
SHIB/DOGE,0,20.41%,6.21,67d 20h 34m
ETH/BUSD,3,20.38%,72.02,25d 9h 14m
ADA/BTC,1,20.34%,33.28,50d 8h 10m
GMT/BUSD,0,20.34%,6.98,18d 18h 15m
AAVE/BUSD,0,20.33%,28.56,19d 22h 7m
GMT/BUSD,0,20.32%,293.72,27d 8h 28m
RARE/BTC,0,20.28%,46.39,46d 19h 43m
GMT/BUSD,1,20.23%,20.94,8d 11h 16m
SHIB/DOGE,0,20.23%,39.68,29d 3h 17m
ADA/ETH,0,20.21%,69.64,136d 34m
XRP/BTC,1,20.21%,18.74,156d 1h 46m
UMA/BUSD,0,20.20%,54.15,20d 7h 30m
GMT/BUSD,0,20.15%,48.09,17d 7h 15m
MATIC/BUSD,0,20.11%,120.94,10d 2h 56m
FORTH/USDT,0,20.09%,12069.48,54d 14h 26m
API3/USDT,0,20.02%,67.41,18d 23h 21m
BNB/BTC,1,19.93%,2806.38,116d 22h 33m
ATOM/BTC,0,19.92%,64.76,23d 22h 44m
SHIB/DOGE,0,19.84%,16.27,47d 11h 34m
SOL/USDT,0,19.84%,62.34,25d 20h 42m
SHIB/DOGE,0,19.80%,35.58,93d 3h 48m
BEL/BNB,0,19.78%,38.62,60d 22h 33m
UNI/USDT,0,19.75%,88.88,40d 15h 51m
ADA/ETH,0,19.75%,67.97,136d 14h 16m
PEOPLE/USDT,0,19.73%,35.55,23d 14h 21m
ADA/BTC,0,19.73%,17.02,63d 22h 26m
MDT/BTC,0,19.73%,8.62,61d 4h 19m
DATA/BTC,0,19.70%,70.77,17d 8h 26m
ENS/USDT,0,19.67%,461.58,57d 5h 8m
GMT/BUSD,1,19.65%,8.96,16d 22h 29m
PEOPLE/BUSD,1,19.64%,310.68,25d 1h 55m
SOL/BTC,0,19.54%,12.23,56d 23h 33m
MATIC/BUSD,0,19.53%,3619.47,10d 3h 7m
GMT/BUSD,0,19.51%,17.51,8d 7h 5m
SHIB/USDT,0,19.46%,44.87,59d 5h 38m
CHR/USDT,0,19.44%,105.38,27d 17h 13m
DOGE/USDT,3,19.42%,15.20,21d 18h 24m
SHIB/DOGE,0,19.39%,1919.56,55d 28m
GMT/BTC,0,19.39%,8.75,89d 1h 36m
SOL/ETH,0,19.37%,172.81,45d 22h 54m
EOS/USDT,1,19.35%,348.49,27d 14h 47m
SOL/BUSD,0,19.30%,74.08,37d 2h 26m
COCOS/BUSD,0,19.28%,33.59,34d 5h 42m
LINK/BNB,0,19.25%,79.09,52d 8h 52m
ETH/BUSD,0,19.20%,50.60,25d 9h 16m
MATIC/BUSD,0,19.14%,52.95,27d 9h 42m
SOL/BUSD,1,19.12%,28.34,26d 18h 7m
ETH/BUSD,1,19.12%,294.83,21d 12h 45m
ANC/USDT,0,19.11%,17.03,29d 8h 6m
DOGE/BTC,0,19.07%,19.48,130d 3h 51m
SOL/BUSD,0,19.07%,139.26,24d 23h 11m
GMT/BUSD,0,19.01%,8.78,20d 3h 29m
BAKE/BUSD,1,18.98%,683.43,20d 9h 35m
ENS/BUSD,0,18.96%,237.07,21d 3h 41m
BNB/ETH,0,18.96%,8.72,170d 22h 5m
INJ/USDT,0,18.91%,12.69,16d 5h 12m
FTM/USDT,0,18.80%,84.11,21d 9h 18m
BNB/BTC,1,18.74%,62.18,156d 1h 2m
TRX/BUSD,0,18.72%,61.13,53d 5h 30m
APE/BUSD,0,18.70%,30.55,19d 19h 42m
JASMY/BTC,0,18.68%,16.12,66d 12h 57m
GMT/BUSD,0,18.67%,17.30,8d 5h 41m
XLM/BTC,0,18.66%,35.99,89d 3h 37m
SHIB/DOGE,0,18.63%,11.95,57d 17h 58m
TROY/USDT,0,18.62%,75.38,54d 4h 50m
GMT/BUSD,0,18.61%,11.64,33d 4h 7m
FARM/USDT,0,18.58%,174.17,32d 9h 21m
SHIB/DOGE,0,18.56%,27.91,47d 17h 25m
ASR/USDT,0,18.55%,19.40,28d 23h 25m
GMT/BUSD,0,18.52%,8.65,8d 9h 53m
JASMY/USDT,0,18.46%,11.64,23d 6h 6m
SOL/BUSD,0,18.42%,83.99,37d 1h 2m
XEC/USDT,0,18.41%,33.64,24d 21h 16m
TRX/ETH,0,18.40%,27.68,64d 6h 24m
SHIB/BUSD,0,18.36%,71.60,59d 2h 29m
TROY/USDT,0,18.34%,53.61,50d 6h 53m
GMT/BUSD,0,18.31%,64.68,71d 5h 16m
ADA/BUSD,2,18.30%,109.52,44d 19h 27m
ENS/BUSD,0,18.29%,28.72,23d 45m
ADA/BTC,0,18.29%,3.80,74d 19h 24m
IOTA/BTC,0,18.26%,28.67,48d 5h 49m
COCOS/BUSD,0,18.23%,62.43,17d 17h 16m
KEY/USDT,0,18.22%,16.41,28d 23h 20m
BNB/BTC,0,18.21%,39.19,97d 22h 12m
SHIB/DOGE,0,18.17%,33.13,38d 4h 28m
ANT/USDT,0,18.11%,81.64,51d 2h 54m
ADA/BTC,0,18.09%,67.20,80d 4h 53m
GMT/BUSD,1,18.07%,16.24,8d 3h 26m
AR/BTC,0,18.05%,3739.40,47d 2h 23m
GMT/BUSD,0,18.05%,38.82,26d 20h 6m
LINK/ETH,1,18.03%,111.56,82d 22h 41m
JASMY/BUSD,0,17.98%,130.75,45d 3h 25m
GMT/BUSD,0,17.97%,8.43,16d 21h 1m
AXS/BTC,1,17.97%,33.31,51d 19h 23m
THETA/BUSD,0,17.93%,32.14,26d 20h 32m
GMT/BUSD,0,17.89%,9.25,20d 3h 8m
ETH/USDT,0,17.88%,16.06,26d 4h 1m
ETH/USDT,0,17.87%,446.09,21d 13h 21m
AVAX/BNB,1,17.82%,177.00,44d 12h 58m
BNB/BTC,2,17.78%,51.07,107d 20h 4m
LINA/BTC,0,17.74%,37.54,35d 14h 53m
SOL/USDT,0,17.68%,14.87,36d 10h 55m
SAND/BTC,0,17.66%,59.35,54d 22h 56m
SAND/USDT,1,17.65%,77.28,57d 20h 16m
SANTOS/BTC,0,17.65%,56.79,39d 33m
SHIB/USDT,0,17.65%,23.57,36d 9h 4m
XMR/BTC,0,17.63%,99.17,53d 6h 36m
SHIB/DOGE,0,17.62%,10.75,56d 15h 40m
GMT/BUSD,0,17.61%,158.63,9d 19h 16m
SOL/BUSD,1,17.59%,76.24,38d 11h 53m
ETH/BUSD,0,17.58%,1378.17,22d 3h 22m
ADA/ETH,0,17.57%,19.89,121d 17h 55m
LTC/USDT,3,17.54%,6.92,25d 16h 27m
ETH/USDT,0,17.54%,26.77,22d 9h 59m
SOL/USDT,0,17.53%,263.10,29d 15h 32m
GMT/USDT,0,17.52%,57.42,20d 2h 43m
ADA/BTC,0,17.48%,35.59,87d 21h 49m
KEY/USDT,0,17.48%,31.47,37d 19h 54m
ETH/USDT,1,17.47%,914.59,21d 20h 42m
GMT/BUSD,5,17.47%,15.76,6d 11h 29m
ATOM/USDT,0,17.44%,65.81,35d 19h 7m
KP3R/USDT,0,17.43%,353.21,10d 8h 11m
LINK/BTC,1,17.41%,65.19,55d 23h 54m
ADA/ETH,0,17.40%,29.20,182d 3h 57m
SOL/ETH,0,17.39%,57.61,68d 14m
GMT/BUSD,0,17.39%,299.10,29d 18h 4m
GMT/BUSD,0,17.35%,34.95,10d 6m
GMT/BUSD,1,17.35%,93.73,6d 6h 50m
ADA/BTC,0,17.28%,35.38,78d 4h 19m
SHIB/BUSD,0,17.27%,22.62,52d 13h 38m
APE/BUSD,0,17.25%,292.59,19d 16h 56m
ANC/BTC,0,17.24%,14.02,20d 21h 7m
APE/BUSD,0,17.24%,180.67,20d 4h 38m
DODO/BTC,0,17.23%,21.25,21d 22h 18m
APE/USDT,0,17.22%,40.05,18d 17h 49m
EGLD/BTC,0,17.17%,9051.31,26d 5h 17m
MATIC/BUSD,0,17.15%,57.02,58d 23h 48m
BNB/BTC,4,17.15%,92.63,132d 21h 30m
ETH/BUSD,0,17.13%,86.83,21d 14h 36m
BNX/USDT,0,17.12%,62.80,51d 12h 27m
BNB/ETH,0,17.11%,62.63,150d 6h 26m
BNB/BTC,0,17.10%,22.08,102d 16m
DATA/USDT,0,17.07%,57.99,12d 10h 18m
GMT/BUSD,0,17.06%,76.50,38d 10h 6m
GMT/USDT,0,17.01%,31.58,43d 16h 10m
ZIL/ETH,1,17.00%,88.46,47d 9h 8m
XMR/ETH,0,17.00%,41.11,68d 5m
AVAX/USDT,0,17.00%,45.92,26d 9h 38m
GTC/BTC,0,17.00%,1.40,43d 9h 12m
AAVE/ETH,1,16.99%,991.20,21d 2h 32m
SHIB/DOGE,0,16.96%,2093.02,36d 15h 34m
GMT/BUSD,0,16.96%,15.70,18d 23h 57m
ICP/USDT,0,16.94%,60.92,28d 22m
APE/USDT,0,16.93%,48.00,19d 13h 50m
ADA/BTC,0,16.92%,41.38,80d 9h 48m
GMT/BUSD,0,16.91%,21.76,27d 1h 47m
ALGO/BTC,0,16.89%,25.04,59d 8h 59m
SHIB/DOGE,0,16.88%,140.25,25d 22h 8m
JASMY/USDT,0,16.86%,13.52,28d 9h 36m
ETH/USDT,1,16.82%,454.25,21d 15h 31m
CHZ/BTC,0,16.82%,2.16,45d 2h 19m
SHIB/DOGE,0,16.81%,20.00,25d 20h 36m
JASMY/USDT,0,16.81%,20.82,24d 4h 26m
DOGE/USDT,0,16.80%,207.01,27d 14h 4m
TRX/BUSD,0,16.75%,150.55,51d 4h 15m
FTM/BUSD,0,16.74%,24.59,26d 1h 52m
BEL/USDT,0,16.73%,60.16,22d 1m
LAZIO/BUSD,0,16.73%,20.00,44d 22h 33m
ALPACA/BUSD,1,16.72%,116.67,9d 4h 34m
IMX/USDT,0,16.70%,150.24,38d 23h 2m
ONE/BTC,0,16.69%,15.24,6d 8h 12m
SHIB/DOGE,0,16.68%,55.37,60d 17h 3m
ASR/USDT,0,16.63%,168.38,31d 4h 24m
IMX/BUSD,0,16.62%,20.02,31d 8h 48m
UNI/BUSD,0,16.62%,54.85,19d 1h 2m
BEL/BUSD,0,16.61%,26.80,24d 6h 1m
SHIB/DOGE,0,16.56%,49.77,49d 3h 50m
MATIC/USDT,1,16.53%,51.97,25d 20h 45m
