cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1242,920.20%,8089.10,52d 20h 51m
GMT/BUSD,17,686.89%,668.65,62d 18h 27m
GMT/BUSD,8,586.91%,591.77,61d 5h 8m
GMT/BUSD,5,469.67%,503.17,61d 1h 3m
GMT/BUSD,5,330.88%,532.85,59d 3h 15m
GMT/BUSD,1,327.62%,633.33,85d 20h 54m
GMT/BUSD,1,314.87%,421.42,52d 2h 46m
GMT/BUSD,7,311.70%,10993.27,68d 19h 36m
GMT/BUSD,1,303.42%,1475.12,86d 4h 24m
GMT/BUSD,6,293.28%,1053.65,55d 5h 23m
GMT/BUSD,0,242.38%,804.91,55d 16h 26m
GMT/BUSD,1,241.19%,456.71,55d 23h 6m
GMT/BUSD,0,239.87%,643.43,57d 21h 27m
GMT/BUSD,0,235.77%,463.95,57d 16h 5m
GMT/BUSD,0,225.42%,848.80,61d 22h 13m
GMT/BUSD,1,190.70%,330.65,49d 14h 9m
GMT/BUSD,0,174.46%,402.21,86d 13h 50m
GMT/BUSD,1,159.89%,703.59,47d 18h 8m
ANC/USDT,45,132.01%,54.61,57d 20h 49m
GMT/BUSD,0,122.04%,321.70,75d 14h 9m
GMT/BUSD,0,115.64%,389.31,74d 5h 48m
GMT/BUSD,0,109.82%,591.17,82d 21h 28m
GMT/BUSD,0,108.82%,574.94,85d 20h 57m
GMT/BUSD,0,100.88%,407.45,74d 10h 40m
GMT/BUSD,0,98.08%,275.61,78d 33m
ANC/BNB,6,96.66%,87.49,59d 21h 13m
PEOPLE/USDT,3,88.84%,719.64,56d 23h 10m
UMA/BUSD,1,86.96%,255.95,64d 12h 38m
GMT/BUSD,0,85.28%,472.05,71d 18h 4m
GMT/BUSD,0,85.22%,416.23,76d 22h 7m
GMT/BUSD,1,82.55%,68.05,76d 10h 18m
TCT/BTC,4,78.88%,29.47,61d 21h 47m
FORTH/BUSD,0,75.64%,87.65,46d 7h 52m
GMT/BUSD,0,75.09%,1304.72,79d 12h 21m
MATIC/USDT,9,70.74%,476.60,25d 20h 22m
DYDX/USDT,1,70.57%,634.95,27d 19h 12m
CVX/BUSD,0,67.71%,2620.90,28d 14h 58m
TRX/BUSD,2,66.04%,307.46,97d 18h 23m
GMT/BUSD,9,61.29%,129.77,26d 18h 16m
KP3R/USDT,0,61.15%,68.11,62d 14h 18m
GMT/BUSD,0,60.58%,1822.07,76d 17h 22m
ASR/USDT,3,60.38%,41.18,52d 17h 27m
FLM/BTC,4,60.10%,60.09,76d 1h 52m
TRX/BUSD,0,59.86%,1918.84,88d 9h 46m
OG/USDT,3,59.81%,846.59,51d 15h 15m
GMT/BUSD,0,59.45%,127.33,77d 8h 11m
FORTH/BUSD,0,58.25%,63.89,59d 16h 37m
GMT/BUSD,1,58.10%,77.78,26d 20h 36m
PEOPLE/USDT,1,57.91%,84.42,62d 19h 46m
UNI/BTC,0,57.52%,1067.26,48d 4h 14m
MATIC/USDT,0,57.03%,1023.08,30d 14h 32m
GMT/BUSD,0,56.26%,364.75,70d 17h 40m
GMT/BUSD,0,55.45%,25.23,26d 21h 37m
GMT/BUSD,1,55.25%,22.43,26d 22h 8m
GMT/BUSD,0,54.52%,49.02,26d 12h 23m
GMT/BUSD,3,54.43%,27.62,26d 13h 8m
GMT/BUSD,0,52.61%,83.53,49d 10h 52m
GMT/BUSD,0,52.41%,492.88,26d 21h 4m
CTXC/USDT,2,52.21%,54.18,63d 11h 14m
PAXG/BTC,4,52.12%,172.51,71d 23h 4m
AAVE/BUSD,7,51.99%,191.30,30d 1h 5m
GMT/BUSD,0,51.99%,301.85,29d 22h 31m
GMT/BUSD,0,51.60%,431.31,27d 13h 8m
GMT/BUSD,0,50.94%,25.22,26d 23h 59m
RARE/BNB,1,49.99%,32.20,59d 6h 50m
ASR/USDT,0,49.39%,260.48,40d 14h 20m
DODO/BUSD,5,48.31%,82.34,51d 12h 17m
AR/BTC,0,47.98%,4.44,62d 6h 41m
GTC/BUSD,0,47.63%,389.25,59d 11h 29m
MATIC/USDT,1,47.63%,278.32,14d 17h 52m
TROY/BUSD,0,47.33%,131.90,50d 19h 14m
COCOS/BNB,0,47.04%,180.88,47d 12h 36m
PEOPLE/BTC,1,46.93%,936.02,64d 15h 42m
AAVE/USDT,1,45.44%,241.43,14d 19h 17m
REQ/BTC,0,45.44%,22.03,52d 8h 47m
COCOS/USDT,1,45.18%,213.44,41d 17h 31m
GMT/BUSD,0,44.78%,18.43,27d 27m
KP3R/USDT,3,44.49%,41.82,18d 14h 37m
GMT/BUSD,0,44.15%,17.83,27d 15h 15m
BNB/ETH,9,43.76%,263.73,103d 17m
AAVE/ETH,1,43.58%,314.60,63d 23h 38m
MATIC/USDT,0,43.50%,534.26,30d 15h 9m
UMA/USDT,2,43.36%,116.34,30d 57m
GMT/USDT,2,43.00%,421.41,64d 23h 5m
KEY/USDT,0,42.46%,94.79,51d 12h 18m
SHIB/DOGE,0,42.45%,42.16,158d 14h 38m
GMT/BUSD,0,42.06%,18.09,25d 16h 47m
ERN/BUSD,0,41.90%,151.28,31d 9h 12m
FLM/BTC,0,41.82%,33.34,77d 22h 51m
GMT/BUSD,1,41.58%,18.73,25d 17h 57m
GMT/BUSD,0,41.40%,768.45,27d 12h 38m
TRU/BTC,2,41.19%,37.86,19d 18h 14m
LINK/USDT,0,40.98%,204.23,33d 4h 17m
LINK/ETH,2,40.85%,179.39,64d 22h 34m
GMT/BUSD,0,40.80%,17.92,27d 20h
GMT/BUSD,2,40.64%,25.83,25d 12h 46m
TRX/USDT,0,40.59%,738.06,86d 22h 12m
DUSK/BTC,0,40.25%,139.51,61d 8h 28m
TCT/USDT,0,39.95%,52.15,33d 21h 43m
GMT/BUSD,0,39.70%,124.82,78d 11h 10m
BEL/BUSD,1,39.69%,122.34,47d 5m
THETA/USDT,0,39.59%,85.57,53d 10h 16m
UNI/BNB,1,39.40%,5074.19,50d 6h 18m
BETA/ETH,0,39.35%,29.80,46d 14h 18m
JASMY/BTC,0,38.28%,87.12,89d 5h 48m
ANC/USDT,2,38.08%,51.40,33d 3h 32m
GMT/BUSD,0,38.06%,13.95,25d 15h 18m
SOL/USDT,34,37.29%,44.54,29d 23h 33m
ENS/USDT,1,36.72%,66.10,62d 9h 16m
RARE/BUSD,0,36.37%,39.60,49d 8h 36m
THETA/BTC,3,36.20%,67.84,37d 11h 45m
AVAX/USDT,6,35.51%,318.69,29d 19h 43m
LINK/USDT,1,35.47%,46.01,63d 19h 27m
TRX/BTC,1,35.26%,27.73,66d 18h 27m
OOKI/BUSD,0,35.17%,127.11,61d 19h 15m
MATIC/BTC,0,35.07%,324.46,29d 11h 40m
MDX/BUSD,0,35.01%,126.33,31d 9h 13m
SOL/BUSD,19,34.95%,647.90,32d 3h 24m
SAND/USDT,1,34.89%,120.18,29d 21h 13m
TRX/USDT,4,34.69%,159.83,78d 2h 30m
LINK/USDT,0,34.63%,35.12,63d 21h 35m
LAZIO/BUSD,2,34.54%,93.24,54d 3h 17m
HIGH/BTC,0,34.53%,64.22,44d 19h 19m
GMT/BUSD,0,34.32%,61.64,28d 11h 45m
ETH/USDT,190,34.28%,35328.57,26d 10h 48m
BNB/ETH,1,34.00%,229.63,185d 12h 17m
QI/BUSD,0,33.96%,54.37,32d 9h 40m
PAXG/BTC,1,33.92%,396.46,63d 4h 6m
CRV/USDT,0,33.88%,366.15,17d 7h 34m
ANC/BTC,1,33.86%,31.33,34d 20h 33m
SHIB/DOGE,0,33.85%,20.45,66d 18h 45m
TCT/BTC,0,33.68%,19.66,85d 16h 9m
ATOM/BTC,0,33.37%,184.19,43d 8h 41m
REQ/BTC,0,33.32%,36.18,26d 22h 7m
CRV/BUSD,0,33.10%,954.53,28d 14h 49m
GMT/BUSD,0,32.85%,88.55,30d 22h 17m
DODO/BTC,0,32.71%,155.20,55d 18h 18m
AAVE/ETH,0,32.56%,124.42,52d 5h 48m
ANC/BUSD,1,32.48%,40.95,32d 9h 39m
ENS/BUSD,1,32.47%,30.68,62d 23h 11m
CTK/USDT,0,32.44%,233.45,42d 11h 57m
FIRO/USDT,0,32.31%,288.25,20h 7m
PSG/BTC,1,31.94%,124.41,56d 22h 39m
ADA/USDT,10,31.80%,615.69,64d 1h 22m
AAVE/USDT,0,31.59%,568.79,14d 22h 56m
EGLD/USDT,6,31.55%,193.07,32d 16h 18m
DEGO/USDT,0,31.52%,52.18,32d 13h 9m
DEGO/BTC,0,31.46%,163.29,26d 9h 37m
UNI/USDT,0,31.32%,25.64,61d 6h 40m
KP3R/USDT,0,31.26%,54.77,54d 19h 53m
ATOM/USDT,0,31.24%,561.61,31d 21h 35m
SOL/ETH,2,31.14%,152.53,40d 11h 44m
GMT/BUSD,0,30.97%,225.53,78d 1h 32m
PAXG/BNB,0,30.86%,657.69,50d 18h 44m
SOL/BTC,3,30.86%,3.33,38d 18m
BNB/ETH,0,30.82%,151.49,184d 11h 6m
MATIC/USDT,1,30.66%,169.99,25d 13h 10m
TRX/BUSD,0,30.20%,1035.94,81d 5h 12m
ANC/BUSD,2,29.96%,28.11,53d 7h 40m
APE/BUSD,3,29.85%,297.40,27d 4h 16m
FARM/BTC,2,29.75%,34.53,15d 3h 44m
MATIC/BUSD,0,29.70%,5504.24,14d 16h 7m
TRX/BTC,0,29.65%,136.97,67d 22h 15m
FARM/USDT,0,29.62%,605.20,61d 13h 13m
OG/USDT,0,29.60%,34.51,35d 19h 33m
UNI/BUSD,2,29.50%,105.95,62d 16h 14m
SOL/BUSD,2,29.38%,911.28,26d 20h 59m
BNB/ETH,1,29.35%,190.26,65d 13h 18m
FARM/USDT,0,29.20%,273.81,36d 22h 21m
DOGE/BTC,0,29.20%,91.65,103d 14h 51m
BNB/ETH,0,29.18%,240.43,154d 5h 27m
BNB/ETH,0,29.14%,190.49,61d 19h 21m
TRU/USDT,4,29.01%,94.01,7d 16h 29m
WAVES/BTC,2,28.98%,49.21,64d 21h 54m
IMX/BTC,0,28.97%,94.11,53d 21h 7m
TRX/BTC,0,28.86%,229.55,64d 16h 1m
TRX/USDT,0,28.62%,133.25,80d 23h 44m
