cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1173,913.72%,8032.10,51d 5h 51m
GMT/BUSD,17,681.74%,663.64,61d 3h 27m
GMT/BUSD,8,580.82%,585.62,59d 14h 8m
GMT/BUSD,5,463.42%,496.48,59d 10h 3m
GMT/BUSD,1,324.80%,627.87,84d 5h 54m
GMT/BUSD,5,323.89%,521.58,57d 12h 15m
GMT/BUSD,1,308.42%,412.80,50d 11h 46m
GMT/BUSD,7,308.12%,10866.92,67d 4h 36m
GMT/BUSD,1,300.62%,1461.50,84d 13h 24m
GMT/BUSD,6,286.08%,1027.77,53d 14h 23m
GMT/BUSD,0,235.06%,780.63,54d 1h 26m
GMT/BUSD,1,234.72%,444.46,54d 8h 6m
GMT/BUSD,0,233.48%,626.29,56d 6h 27m
GMT/BUSD,0,229.24%,451.11,56d 1h 5m
GMT/BUSD,0,218.73%,823.60,60d 7h 13m
GMT/BUSD,1,182.53%,316.48,47d 23h 9m
GMT/BUSD,0,171.90%,396.31,84d 22h 50m
GMT/BUSD,1,153.61%,675.96,46d 3h 8m
GMT/BUSD,0,142.29%,863.11,68d 22h 3m
ANC/USDT,43,128.16%,53.01,56d 5h 49m
GMT/BUSD,0,119.40%,314.75,73d 23h 9m
GMT/BUSD,0,112.89%,380.03,72d 14h 48m
GMT/BUSD,0,107.02%,576.10,81d 6h 28m
GMT/BUSD,0,106.01%,560.10,84d 5h 57m
GMT/BUSD,0,98.09%,396.17,72d 19h 40m
ANC/BNB,6,97.29%,82.54,58d 6h 13m
GMT/BUSD,0,95.57%,268.57,76d 9h 33m
PEOPLE/USDT,2,85.10%,689.31,55d 8h 11m
GMT/BUSD,0,82.59%,403.36,75d 7h 7m
GMT/BUSD,0,82.40%,456.16,70d 3h 4m
UMA/BUSD,1,82.04%,241.48,62d 21h 38m
GMT/BUSD,1,80.10%,66.03,74d 19h 19m
FORTH/BUSD,0,72.43%,83.94,44d 16h 52m
GMT/BUSD,0,72.14%,1253.59,77d 21h 21m
TCT/BTC,3,71.64%,25.28,60d 6h 47m
TRX/BUSD,1,63.77%,296.90,96d 3h 23m
FLM/BTC,3,59.61%,56.29,74d 10h 53m
ASR/USDT,2,58.33%,39.78,51d 2h 27m
GMT/BUSD,0,58.09%,1747.30,75d 2h 22m
