cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1192,918.28%,8072.16,51d 17h 51m
GMT/BUSD,17,685.35%,667.15,61d 15h 27m
GMT/BUSD,8,585.09%,589.93,60d 2h 8m
GMT/BUSD,5,467.80%,501.17,59d 22h 3m
GMT/BUSD,5,328.79%,529.48,58d 15m
GMT/BUSD,1,326.78%,631.70,84d 17h 54m
GMT/BUSD,1,312.94%,418.84,50d 23h 46m
GMT/BUSD,7,310.63%,10955.48,67d 16h 36m
GMT/BUSD,1,302.59%,1471.05,85d 1h 24m
GMT/BUSD,6,291.23%,1046.27,54d 2h 23m
GMT/BUSD,0,240.16%,797.55,54d 13h 26m
GMT/BUSD,1,239.26%,453.05,54d 20h 6m
GMT/BUSD,0,237.97%,638.34,56d 18h 27m
GMT/BUSD,0,233.82%,460.11,56d 13h 5m
GMT/BUSD,0,223.42%,841.26,60d 19h 13m
GMT/BUSD,1,188.26%,326.41,48d 11h 9m
GMT/BUSD,0,173.70%,400.45,85d 10h 50m
GMT/BUSD,1,158.27%,696.47,46d 15h 8m
GMT/BUSD,0,144.70%,877.74,69d 10h 3m
ANC/USDT,44,129.28%,53.48,56d 17h 49m
GMT/BUSD,0,121.25%,319.62,74d 11h 9m
GMT/BUSD,0,114.82%,386.53,73d 2h 48m
GMT/BUSD,0,108.99%,586.67,81d 18h 28m
GMT/BUSD,0,107.98%,570.50,84d 17h 57m
GMT/BUSD,0,100.04%,404.08,73d 7h 40m
GMT/BUSD,0,97.33%,273.50,76d 21h 33m
ANC/BNB,6,94.85%,83.90,58d 18h 13m
PEOPLE/USDT,2,88.58%,717.49,55d 20h 10m
UMA/BUSD,1,84.49%,248.69,63d 9h 38m
GMT/BUSD,0,84.43%,412.38,75d 19h 7m
GMT/BUSD,0,84.42%,467.30,70d 15h 4m
GMT/BUSD,1,81.82%,67.44,75d 7h 19m
FORTH/BUSD,0,75.09%,87.02,45d 4h 52m
GMT/BUSD,0,74.20%,1289.43,78d 9h 21m
TCT/BTC,3,73.35%,26.90,60d 18h 47m
TRX/BUSD,1,65.19%,303.49,96d 15h 23m
MATIC/USDT,9,63.44%,427.44,24d 17h 22m
CVX/BUSD,0,63.18%,2445.66,27d 11h 58m
FLM/BTC,3,59.97%,58.85,74d 22h 52m
GMT/BUSD,0,59.84%,1799.70,75d 14h 22m
ASR/USDT,2,59.64%,40.67,51d 14h 27m
TRX/BUSD,0,59.01%,1891.35,87d 6h 46m
GMT/BUSD,0,58.70%,125.73,76d 5h 11m
FORTH/BUSD,0,58.25%,63.89,58d 13h 37m
PEOPLE/USDT,1,57.85%,84.33,61d 16h 46m
OG/USDT,3,57.78%,817.78,50d 12h 15m
GMT/BUSD,9,56.54%,119.73,25d 15h 16m
GMT/BUSD,0,55.42%,359.29,69d 14h 40m
KP3R/USDT,0,54.95%,61.20,61d 11h 18m
PAXG/BTC,4,53.95%,175.26,70d 20h 4m
GMT/BUSD,1,53.50%,71.62,25d 17h 36m
CTXC/USDT,2,52.71%,54.71,62d 8h 14m
GMT/BUSD,0,51.41%,81.63,48d 7h 52m
GMT/BUSD,0,51.19%,23.30,25d 18h 37m
GMT/BUSD,1,51.04%,20.72,25d 19h 8m
GMT/BUSD,0,50.34%,473.42,25d 18h 4m
GMT/BUSD,3,50.15%,25.45,25d 10h 8m
GMT/BUSD,0,50.09%,45.04,25d 9h 23m
DYDX/USDT,1,49.53%,445.61,26d 16h 12m
RARE/BNB,1,49.13%,30.92,58d 3h 50m
UNI/BTC,0,48.99%,892.43,47d 1h 14m
GMT/BUSD,0,48.45%,281.29,28d 19h 31m
ASR/USDT,0,48.39%,255.23,39d 11h 20m
MATIC/USDT,0,48.29%,866.31,29d 11h 32m
TROY/BUSD,0,47.50%,132.37,49d 16h 14m
BNB/ETH,9,47.47%,265.91,101d 21h 17m
GMT/BUSD,0,47.08%,393.54,26d 10h 8m
COCOS/BNB,0,47.00%,176.60,46d 9h 36m
PEOPLE/BTC,1,46.94%,918.84,63d 12h 42m
LINK/ETH,2,46.90%,191.42,63d 19h 34m
GMT/BUSD,0,46.82%,23.18,25d 20h 59m
REQ/BTC,0,44.94%,21.39,51d 5h 47m
GTC/BUSD,0,44.67%,365.08,58d 8h 29m
COCOS/USDT,0,44.40%,209.76,40d 14h 31m
AAVE/BUSD,6,43.85%,161.36,28d 22h 5m
AAVE/ETH,1,43.46%,291.65,62d 20h 38m
BETA/ETH,0,43.38%,30.53,45d 11h 18m
KEY/USDT,0,42.71%,95.32,50d 9h 18m
SHIB/DOGE,0,42.15%,41.33,157d 11h 38m
FLM/BTC,0,41.65%,32.59,76d 19h 51m
UMA/USDT,1,41.61%,111.65,28d 21h 57m
GMT/BUSD,0,40.92%,16.84,25d 21h 27m
TRU/BTC,2,40.89%,36.88,18d 15h 14m
GMT/USDT,2,40.64%,398.23,63d 20h 5m
DODO/BUSD,5,40.48%,69.00,50d 9h 17m
DUSK/BTC,0,40.34%,137.25,60d 5h 28m
GMT/BUSD,0,40.28%,16.26,26d 12h 15m
LINK/USDT,0,40.24%,200.56,32d 1h 17m
MATIC/USDT,1,39.57%,231.24,13d 14h 52m
TRX/USDT,0,39.56%,719.25,85d 19h 12m
GMT/BUSD,0,39.46%,732.42,26d 9h 38m
BEL/BUSD,1,38.97%,120.11,45d 21h 5m
GMT/BUSD,0,38.97%,122.50,77d 8h 10m
ERN/BUSD,0,38.66%,139.60,30d 6h 12m
MATIC/USDT,0,38.38%,471.37,29d 12h 9m
JASMY/BTC,0,38.28%,85.51,88d 2h 48m
