cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1276,917.79%,8067.90,53d 23h 51m
GMT/BUSD,17,684.95%,666.76,63d 21h 27m
GMT/BUSD,8,584.62%,589.46,62d 8h 8m
GMT/BUSD,5,467.31%,500.65,62d 4h 3m
GMT/BUSD,5,328.25%,528.60,60d 6h 15m
GMT/BUSD,1,326.56%,631.27,86d 23h 54m
GMT/BUSD,1,312.44%,418.17,53d 5h 46m
GMT/BUSD,7,310.35%,10945.67,69d 22h 36m
GMT/BUSD,1,302.37%,1469.99,87d 7h 24m
GMT/BUSD,6,290.71%,1044.42,56d 8h 23m
GMT/BUSD,0,239.78%,796.28,56d 19h 26m
GMT/BUSD,1,238.76%,452.09,57d 2h 6m
GMT/BUSD,0,237.49%,637.06,59d 27m
GMT/BUSD,0,233.31%,459.11,58d 19h 5m
GMT/BUSD,0,222.90%,839.30,63d 1h 13m
GMT/BUSD,1,187.62%,325.31,50d 17h 9m
GMT/BUSD,0,173.50%,399.99,87d 16h 50m
GMT/BUSD,1,157.85%,694.62,48d 21h 8m
ANC/USDT,46,127.57%,52.77,58d 23h 49m
GMT/BUSD,0,121.05%,319.08,76d 17h 9m
GMT/BUSD,0,114.60%,385.81,75d 8h 48m
GMT/BUSD,0,108.77%,585.50,84d 28m
GMT/BUSD,0,107.76%,569.35,86d 23h 57m
GMT/BUSD,0,99.82%,403.20,75d 13h 40m
GMT/BUSD,0,97.13%,272.95,79d 3h 33m
ANC/BNB,6,96.22%,86.32,61d 13m
UMA/BUSD,1,87.36%,257.13,65d 15h 38m
PEOPLE/USDT,3,86.82%,703.27,58d 2h 10m
GMT/BUSD,0,84.23%,411.38,78d 1h 7m
GMT/BUSD,0,84.19%,466.06,72d 21h 4m
GMT/BUSD,1,81.63%,67.29,77d 13h 18m
TCT/BTC,4,81.62%,30.50,63d 47m
FORTH/BUSD,0,77.87%,90.24,47d 10h 52m
GMT/BUSD,0,73.98%,1285.46,80d 15h 21m
MATIC/USDT,10,70.86%,477.45,26d 23h 22m
OG/USDT,3,66.35%,939.10,52d 18h 15m
ASR/USDT,3,66.03%,45.03,53d 20h 27m
TRX/BUSD,2,65.64%,305.61,98d 21h 23m
ASR/USDT,0,65.57%,345.82,41d 17h 20m
CVX/BUSD,0,64.94%,2513.57,29d 17h 58m
DYDX/USDT,2,62.91%,566.03,28d 22h 12m
FORTH/BUSD,0,61.65%,67.62,60d 19h 37m
FLM/BTC,4,60.25%,60.27,77d 4h 52m
GMT/BUSD,0,59.64%,1793.90,77d 20h 22m
TRX/BUSD,0,59.38%,1903.50,89d 12h 46m
KP3R/USDT,1,58.86%,65.56,63d 17h 18m
GMT/BUSD,0,58.51%,125.31,78d 11h 11m
UNI/BTC,0,57.26%,1063.11,49d 7h 14m
MATIC/USDT,0,57.14%,1025.06,31d 17h 32m
PEOPLE/USDT,1,56.53%,82.41,63d 22h 46m
DODO/BUSD,5,55.99%,95.44,52d 15h 17m
GMT/BUSD,10,55.31%,117.12,27d 21h 16m
