cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1185,918.70%,8075.85,51d 14h 51m
GMT/BUSD,17,685.63%,667.42,61d 12h 27m
GMT/BUSD,8,585.42%,590.26,59d 23h 8m
GMT/BUSD,5,468.13%,501.53,59d 19h 3m
GMT/BUSD,5,329.17%,530.08,57d 21h 15m
GMT/BUSD,1,326.93%,631.99,84d 14h 54m
GMT/BUSD,1,313.27%,419.28,50d 20h 46m
GMT/BUSD,7,310.81%,10961.91,67d 13h 36m
GMT/BUSD,1,302.74%,1471.78,84d 22h 24m
GMT/BUSD,6,291.68%,1047.88,53d 23h 23m
GMT/BUSD,0,240.63%,799.11,54d 10h 26m
GMT/BUSD,1,239.61%,453.70,54d 17h 6m
GMT/BUSD,0,238.31%,639.26,56d 15h 27m
GMT/BUSD,0,234.17%,460.80,56d 10h 5m
GMT/BUSD,0,223.76%,842.54,60d 16h 13m
GMT/BUSD,1,188.68%,327.13,48d 8h 9m
GMT/BUSD,0,173.83%,400.76,85d 7h 50m
GMT/BUSD,1,158.56%,697.74,46d 12h 8m
GMT/BUSD,0,144.88%,878.81,69d 7h 3m
ANC/USDT,44,129.45%,53.55,56d 14h 49m
GMT/BUSD,0,121.39%,320.00,74d 8h 9m
GMT/BUSD,0,114.96%,387.00,72d 23h 48m
GMT/BUSD,0,109.13%,587.43,81d 15h 28m
GMT/BUSD,0,108.12%,571.25,84d 14h 57m
GMT/BUSD,0,100.19%,404.68,73d 4h 40m
GMT/BUSD,0,97.46%,273.86,76d 18h 33m
ANC/BNB,6,94.60%,83.90,58d 15h 13m
PEOPLE/USDT,2,88.62%,717.86,55d 17h 10m
GMT/BUSD,0,84.58%,413.07,75d 16h 7m
GMT/BUSD,0,84.56%,468.11,70d 12h 4m
UMA/BUSD,1,84.37%,248.33,63d 6h 38m
GMT/BUSD,1,81.94%,67.55,75d 4h 19m
TCT/BTC,3,74.96%,27.62,60d 15h 47m
FORTH/BUSD,0,74.93%,86.83,45d 1h 52m
GMT/BUSD,0,74.35%,1292.03,78d 6h 21m
TRX/BUSD,1,65.18%,303.47,96d 12h 23m
MATIC/USDT,9,62.99%,424.41,24d 14h 22m
CVX/BUSD,0,62.79%,2430.36,27d 8h 58m
ASR/USDT,2,60.40%,41.19,51d 11h 27m
FLM/BTC,3,60.20%,59.37,74d 19h 53m
GMT/BUSD,0,59.97%,1803.71,75d 11h 22m
TRX/BUSD,0,59.01%,1891.39,87d 3h 46m
GMT/BUSD,0,58.83%,126.00,76d 2h 11m
FORTH/BUSD,0,58.00%,63.62,58d 10h 37m
PEOPLE/USDT,1,57.88%,84.37,61d 13h 46m
OG/USDT,3,57.56%,814.66,50d 9h 15m
GMT/BUSD,9,57.35%,121.44,25d 12h 16m
GMT/BUSD,0,55.57%,360.27,69d 11h 40m
KP3R/USDT,0,54.46%,60.66,61d 8h 18m
GMT/BUSD,1,54.28%,72.67,25d 14h 36m
PAXG/BTC,4,53.65%,175.10,70d 17h 4m
CTXC/USDT,2,53.40%,55.42,62d 5h 14m
GMT/BUSD,0,51.95%,23.64,25d 15h 37m
GMT/BUSD,1,51.76%,21.02,25d 16h 8m
GMT/BUSD,0,51.68%,82.06,48d 4h 52m
GMT/BUSD,3,50.92%,25.84,25d 7h 8m
GMT/BUSD,0,50.88%,45.75,25d 6h 23m
GMT/BUSD,0,50.58%,475.69,25d 15h 4m
ASR/USDT,0,49.42%,260.64,39d 8h 20m
RARE/BNB,1,49.13%,31.00,58d 50m
DYDX/USDT,1,49.12%,441.96,26d 13h 12m
GMT/BUSD,0,49.08%,284.98,28d 16h 31m
UNI/BTC,0,48.38%,885.52,46d 22h 14m
GMT/BUSD,0,47.85%,399.98,26d 7h 8m
MATIC/USDT,0,47.73%,856.36,29d 8h 32m
GMT/BUSD,0,47.72%,23.62,25d 17h 59m
BNB/ETH,9,47.50%,266.63,101d 18h 17m
COCOS/BNB,0,46.98%,176.92,46d 6h 36m
PEOPLE/BTC,1,46.93%,923.14,63d 9h 42m
LINK/ETH,2,46.12%,188.62,63d 16h 34m
BETA/ETH,0,45.62%,32.17,45d 8h 19m
REQ/BTC,0,45.36%,21.70,51d 2h 47m
TROY/BUSD,0,44.60%,124.28,49d 13h 15m
COCOS/USDT,0,44.39%,209.68,40d 11h 31m
GTC/BUSD,0,44.01%,359.67,58d 5h 29m
AAVE/ETH,1,43.41%,291.84,62d 17h 38m
SHIB/DOGE,0,42.47%,41.67,157d 8h 38m
AAVE/BUSD,6,42.20%,155.28,28d 19h 5m
FLM/BTC,0,41.96%,33.00,76d 16h 51m
KEY/USDT,0,41.83%,93.37,50d 6h 18m
GMT/BUSD,0,41.76%,17.19,25d 18h 27m
UMA/USDT,1,41.45%,111.23,28d 18h 57m
DODO/BUSD,5,41.21%,70.24,50d 6h 17m
GMT/USDT,2,41.01%,401.91,63d 17h 5m
GMT/BUSD,0,40.94%,16.53,26d 9h 15m
TRU/BTC,2,40.88%,37.05,18d 12h 14m
DUSK/BTC,0,40.23%,137.53,60d 2h 28m
LINK/USDT,0,39.77%,198.20,31d 22h 17m
GMT/BUSD,0,39.76%,737.98,26d 6h 38m
TRX/USDT,0,39.55%,719.18,85d 16h 12m
GMT/BUSD,0,39.10%,122.92,77d 5h 10m
MATIC/USDT,1,39.05%,228.20,13d 11h 52m
GMT/BUSD,0,38.91%,16.73,24d 10h 47m
GMT/BUSD,1,38.43%,17.31,24d 11h 57m
ERN/BUSD,0,38.33%,138.41,30d 3h 12m
BEL/BUSD,1,38.28%,117.98,45d 18h 5m
JASMY/BTC,0,38.28%,85.92,87d 23h 48m
MATIC/USDT,0,38.02%,466.97,29d 9h 9m
GMT/BUSD,0,37.64%,16.53,26d 14h
CTK/USDT,0,37.62%,203.13,57d 21h 59m
GMT/BUSD,2,37.60%,23.90,24d 6h 47m
BNB/ETH,1,37.35%,234.97,184d 6h 17m
THETA/USDT,0,37.27%,80.56,52d 4h 16m
ANC/USDT,2,36.16%,48.82,31d 21h 32m
PAXG/BTC,1,35.97%,414.55,61d 22h 6m
TRU/BTC,0,35.55%,14.56,18d 3h 42m
AR/BTC,0,35.37%,3.23,61d 41m
TRX/BTC,1,35.15%,27.27,65d 12h 27m
GMT/BUSD,0,35.04%,12.84,24d 9h 18m
THETA/BTC,3,35.02%,64.72,36d 5h 45m
LINK/USDT,1,34.48%,44.73,62d 13h 27m
SOL/USDT,32,34.40%,41.09,28d 17h 33m
BNB/ETH,0,34.11%,156.13,183d 5h 6m
TRX/USDT,4,33.94%,156.39,76d 20h 30m
SHIB/DOGE,0,33.84%,20.20,65d 12h 45m
GMT/BUSD,0,33.83%,60.77,27d 5h 45m
ENS/USDT,1,33.76%,60.78,61d 3h 16m
LINK/USDT,0,33.76%,34.24,62d 15h 35m
SAND/USDT,1,33.69%,116.05,28d 15h 13m
MDX/BUSD,0,33.53%,120.99,30d 3h 13m
LAZIO/BUSD,2,33.23%,89.69,52d 21h 17m
PAXG/BNB,0,33.11%,691.10,49d 12h 44m
REQ/BTC,0,33.08%,35.42,25d 16h 7m
DODO/BTC,0,32.67%,152.90,54d 12h 18m
AAVE/USDT,1,32.62%,173.32,13d 13h 17m
ANC/BTC,1,32.49%,29.65,33d 14h 33m
BNB/ETH,0,32.43%,248.96,152d 23h 27m
RARE/BUSD,0,32.10%,34.95,48d 2h 36m
SOL/BUSD,18,32.10%,594.97,30d 21h 24m
MATIC/BTC,0,32.04%,292.39,28d 5h 40m
BNB/ETH,1,31.99%,193.13,64d 7h 18m
OOKI/BUSD,0,31.97%,115.54,60d 13h 15m
UNI/BNB,1,31.94%,4028.54,49d 18m
TCT/BTC,0,31.92%,18.37,84d 10h 9m
BETA/BUSD,0,31.90%,315.71,43d 2m
HIGH/BTC,0,31.62%,57.99,43d 13h 19m
SOL/ETH,2,31.61%,144.19,39d 5h 45m
