cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1483,923.71%,8119.97,58d 10h 54m
GMT/BUSD,24,689.66%,671.35,68d 8h 30m
GMT/BUSD,8,590.19%,595.08,66d 19h 11m
GMT/BUSD,6,473.02%,506.76,66d 15h 6m
GMT/BUSD,5,335.83%,540.81,64d 17h 18m
GMT/BUSD,1,329.14%,636.27,91d 10h 57m
GMT/BUSD,1,318.33%,426.05,57d 16h 49m
GMT/BUSD,8,313.62%,11061.16,74d 9h 39m
GMT/BUSD,1,304.93%,1482.44,91d 18h 27m
GMT/BUSD,8,298.08%,1070.87,60d 19h 26m
GMT/BUSD,0,247.44%,821.72,61d 6h 29m
GMT/BUSD,2,244.67%,463.29,61d 13h 9m
GMT/BUSD,0,243.33%,652.72,63d 11h 30m
GMT/BUSD,0,239.27%,470.85,63d 6h 8m
GMT/BUSD,0,229.02%,862.34,67d 12h 16m
GMT/BUSD,1,196.79%,341.19,55d 4h 12m
GMT/BUSD,0,175.84%,405.38,92d 3h 52m
GMT/BUSD,2,164.20%,722.59,53d 8h 11m
ANC/USDT,57,133.74%,55.32,63d 10h 52m
GMT/BUSD,0,123.46%,325.44,81d 4h 12m
GMT/BUSD,0,117.12%,394.29,79d 19h 51m
GMT/BUSD,0,111.33%,599.27,88d 11h 31m
GMT/BUSD,0,110.33%,582.91,91d 11h
GMT/BUSD,0,102.38%,413.51,80d 43m
GMT/BUSD,0,99.42%,279.39,83d 14h 36m
ANC/BNB,8,95.22%,93.99,65d 11h 16m
UMA/BUSD,1,90.93%,267.64,70d 2h 41m
TCT/BTC,6,89.15%,37.58,67d 11h 50m
GMT/BUSD,0,86.82%,480.59,77d 8h 7m
GMT/BUSD,0,86.64%,423.15,82d 12h 10m
MATIC/USDT,1,83.94%,1505.84,36d 4h 35m
GMT/BUSD,2,83.87%,69.13,82d 21m
CVX/BUSD,0,81.42%,3151.48,34d 5h 1m
DYDX/USDT,2,80.70%,726.12,33d 9h 15m
FORTH/BUSD,0,78.02%,90.41,51d 21h 55m
GMT/BUSD,0,76.67%,1332.20,85d 2h 24m
MATIC/USDT,1,72.98%,426.45,20d 7h 54m
TRX/BUSD,3,67.46%,314.09,103d 8h 26m
OG/USDT,3,67.09%,949.55,57d 5h 18m
GMT/BUSD,1,66.36%,88.84,32d 10h 39m
ASR/USDT,4,64.56%,44.03,58d 7h 30m
GMT/BUSD,0,63.11%,28.72,32d 11h 40m
KP3R/USDT,1,63.00%,70.17,68d 4h 20m
GMT/BUSD,1,62.81%,25.50,32d 12h 11m
GMT/BUSD,0,62.47%,56.17,32d 2h 26m
GMT/BUSD,3,62.10%,31.51,32d 3h 11m
GMT/BUSD,0,61.92%,1862.25,82d 7h 25m
FORTH/BUSD,0,60.92%,66.81,65d 6h 40m
TRX/BUSD,0,60.86%,1950.66,93d 23h 49m
GMT/BUSD,0,60.80%,130.22,82d 22h 14m
PEOPLE/USDT,3,60.45%,88.13,68d 9h 49m
ETH/USDT,235,60.16%,62001.38,32d 51m
FLM/BTC,4,59.97%,67.65,81d 15h 55m
GMT/BUSD,0,59.72%,499.17,33d 3h 11m
CTXC/USDT,2,59.53%,61.78,69d 1h 17m
ETC/USDT,2,59.11%,5389.90,32d 11h 24m
GMT/BUSD,0,58.54%,339.89,35d 12h 34m
GMT/BUSD,0,58.47%,549.88,32d 11h 7m
GMT/BUSD,0,58.45%,28.93,32d 14h 2m
GMT/BUSD,0,57.77%,374.56,76d 7h 43m
GMT/BUSD,0,56.23%,89.29,55d 55m
DODO/BUSD,6,55.60%,94.77,57d 2h 20m
GTC/BUSD,0,55.57%,454.13,65d 1h 32m
TROY/BUSD,1,53.28%,148.48,56d 9h 17m
GMT/BUSD,0,51.83%,21.33,32d 14h 30m
ETC/USDT,0,51.22%,36725.37,6d 16h 21m
GMT/BUSD,0,51.11%,20.64,33d 5h 18m
RARE/BNB,1,50.76%,35.65,64d 20h 53m
GMT/BUSD,1,48.49%,21.84,31d 8h
LINK/USDT,3,48.34%,240.93,38d 18h 20m
GMT/USDT,9,48.30%,473.31,70d 13h 8m
UNI/BTC,0,47.91%,1003.27,53d 18h 17m
GMT/BUSD,3,47.74%,30.34,31d 2h 49m
GMT/BUSD,0,47.64%,20.92,33d 10h 3m
AVAX/USDT,10,47.40%,425.43,35d 9h 46m
RARE/BUSD,1,47.02%,51.19,54d 22h 39m
PEOPLE/BTC,1,46.89%,1055.37,70d 5h 45m
GMT/BUSD,0,46.86%,869.69,33d 2h 41m
ENS/USDT,1,46.81%,84.26,67d 23h 19m
AAVE/USDT,2,46.78%,248.50,20d 9h 20m
KEY/USDT,0,46.66%,104.15,57d 2h 21m
THETA/USDT,2,45.73%,98.85,59d 19m
COCOS/USDT,1,45.61%,215.44,47d 7h 34m
ENS/BUSD,1,45.50%,42.99,68d 13h 14m
ETH/BUSD,5,45.45%,3562.91,32d 6h 25m
TCT/USDT,1,45.26%,59.09,39d 11h 46m
PAXG/BTC,4,45.20%,168.79,77d 13h 7m
SHIB/DOGE,0,44.26%,48.39,164d 4h 41m
APE/BUSD,3,44.10%,439.36,32d 18h 19m
AAVE/ETH,1,43.83%,401.15,69d 13h 41m
DUSK/BTC,1,43.63%,170.66,66d 22h 31m
OOKI/BUSD,0,43.49%,157.18,67d 9h 18m
PORTO/USDT,0,43.33%,80.75,60d 9h 50m
ETH/BUSD,13,42.98%,662.48,31d 15h 48m
ERN/BUSD,0,42.82%,154.63,36d 23h 15m
LAZIO/BUSD,3,42.35%,114.31,59d 17h 20m
FLM/BTC,0,41.64%,37.46,83d 12h 54m
TRX/USDT,0,41.61%,756.63,92d 12h 15m
LINK/USDT,1,41.50%,53.83,69d 9h 30m
SOL/USDT,37,41.48%,49.54,35d 13h 36m
ANC/USDT,2,41.30%,55.76,38d 17h 35m
TRU/BTC,2,41.04%,42.55,25d 8h 17m
GMT/BUSD,0,41.02%,128.97,84d 1h 13m
SOL/BUSD,20,40.96%,759.22,37d 17h 27m
