cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1105,916.22%,8054.10,49d 3h 51m
GMT/BUSD,15,683.73%,665.57,59d 1h 27m
GMT/BUSD,8,583.16%,587.99,57d 12h 8m
GMT/BUSD,5,465.83%,499.06,57d 8h 3m
GMT/BUSD,5,326.58%,525.92,55d 10h 15m
GMT/BUSD,0,325.88%,629.97,82d 3h 54m
GMT/BUSD,1,310.90%,416.12,48d 9h 46m
GMT/BUSD,7,309.49%,10915.55,65d 2h 36m
GMT/BUSD,1,301.70%,1466.74,82d 11h 24m
GMT/BUSD,6,288.82%,1037.64,51d 12h 23m
GMT/BUSD,0,237.86%,789.92,51d 23h 26m
GMT/BUSD,1,237.21%,449.17,52d 6h 6m
GMT/BUSD,0,235.95%,632.91,54d 4h 27m
GMT/BUSD,0,231.76%,456.05,53d 23h 5m
GMT/BUSD,0,221.31%,833.30,58d 5h 13m
GMT/BUSD,1,185.68%,321.93,45d 21h 9m
GMT/BUSD,0,172.89%,398.58,82d 20h 50m
GMT/BUSD,1,155.85%,685.81,44d 1h 8m
GMT/BUSD,0,143.62%,871.15,66d 20h 3m
ANC/USDT,43,130.99%,54.18,54d 3h 49m
GMT/BUSD,0,120.42%,317.43,71d 21h 9m
GMT/BUSD,0,113.95%,383.60,70d 12h 48m
GMT/BUSD,0,108.10%,581.90,79d 4h 28m
GMT/BUSD,0,107.09%,565.81,82d 3h 57m
GMT/BUSD,0,99.16%,400.51,70d 17h 40m
GMT/BUSD,0,96.54%,271.28,74d 7h 33m
ANC/BNB,6,95.48%,83.66,56d 4h 13m
PEOPLE/USDT,2,89.35%,723.72,53d 6h 10m
UMA/BUSD,1,83.90%,246.94,60d 19h 38m
GMT/BUSD,0,83.60%,408.32,73d 5h 7m
GMT/BUSD,0,83.51%,462.27,68d 1h 4m
GMT/BUSD,1,81.05%,66.81,72d 17h 19m
GMT/BUSD,0,73.27%,1273.27,75d 19h 21m
TCT/BTC,3,68.41%,25.26,58d 4h 47m
FORTH/BUSD,0,65.05%,75.38,42d 14h 52m
TRX/BUSD,1,64.32%,299.45,94d 1h 23m
ASR/USDT,2,62.68%,42.74,49d 27m
FLM/BTC,3,59.07%,58.38,72d 8h 53m
GMT/BUSD,0,59.05%,1776.08,73d 22m
TRX/BUSD,0,58.30%,1868.84,84d 16h 46m
OG/USDT,3,57.96%,820.39,47d 22h 15m
GMT/BUSD,0,57.91%,124.03,73d 15h 11m
PEOPLE/USDT,1,56.79%,82.78,59d 2h 46m
KP3R/USDT,0,56.28%,62.69,58d 21h 18m
GMT/BUSD,0,54.53%,353.52,67d 40m
CVX/BUSD,0,54.27%,2100.82,24d 21h 58m
PAXG/BTC,4,53.57%,175.24,68d 6h 4m
ASR/USDT,0,52.28%,275.70,36d 21h 20m
CTXC/USDT,2,52.26%,54.23,59d 18h 14m
GMT/BUSD,9,51.53%,109.11,23d 1h 16m
RARE/BNB,1,49.94%,31.14,55d 13h 50m
FORTH/BUSD,0,49.84%,54.67,55d 23h 37m
MATIC/USDT,8,49.15%,331.15,22d 3h 22m
DYDX/USDT,1,48.92%,440.13,24d 2h 12m
GMT/BUSD,0,48.77%,77.44,45d 17h 52m
GMT/BUSD,1,48.63%,65.11,23d 3h 36m
UNI/BTC,0,47.65%,874.08,44d 11h 14m
GMT/BUSD,0,47.31%,444.98,23d 4h 4m
PEOPLE/BTC,1,46.94%,925.39,60d 22h 42m
GTC/BUSD,0,46.90%,383.25,55d 18h 29m
COCOS/BNB,0,46.84%,174.32,43d 19h 36m
GMT/BUSD,0,46.69%,21.25,23d 4h 37m
GMT/BUSD,1,46.60%,18.92,23d 5h 8m
GMT/BUSD,3,45.64%,23.16,22d 20h 8m
GMT/BUSD,0,45.41%,40.83,22d 19h 23m
BNB/ETH,9,45.04%,257.45,99d 7h 17m
LINK/ETH,2,44.81%,186.59,61d 5h 34m
GMT/BUSD,0,44.71%,259.56,26d 5h 31m
TROY/BUSD,0,44.08%,122.84,47d 2h 14m
GMT/USDT,25,43.52%,58.67,22d 16h 26m
AAVE/ETH,1,43.07%,294.84,60d 6h 38m
