cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1124,915.18%,8044.92,49d 18h 51m
GMT/BUSD,15,682.90%,664.76,59d 16h 27m
GMT/BUSD,8,582.18%,587.00,58d 3h 8m
GMT/BUSD,5,464.82%,497.98,57d 23h 4m
GMT/BUSD,5,325.46%,524.11,56d 1h 15m
GMT/BUSD,1,325.43%,629.10,82d 18h 54m
GMT/BUSD,1,309.87%,414.73,49d 46m
GMT/BUSD,7,308.92%,10895.26,65d 17h 36m
GMT/BUSD,1,301.25%,1464.56,83d 2h 24m
GMT/BUSD,6,287.71%,1033.63,52d 3h 23m
GMT/BUSD,0,236.70%,786.05,52d 14h 26m
GMT/BUSD,1,236.18%,447.21,52d 21h 6m
GMT/BUSD,0,234.92%,630.15,54d 19h 27m
GMT/BUSD,0,230.71%,453.99,54d 14h 5m
GMT/BUSD,0,220.23%,829.25,58d 20h 13m
GMT/BUSD,1,184.36%,319.66,46d 12h 9m
GMT/BUSD,0,172.48%,397.64,83d 11h 50m
GMT/BUSD,1,155.05%,682.32,44d 16h 8m
GMT/BUSD,0,143.06%,867.79,67d 11h 3m
ANC/USDT,43,124.07%,51.32,54d 18h 49m
GMT/BUSD,0,119.99%,316.31,72d 12h 9m
GMT/BUSD,0,113.51%,382.11,71d 3h 48m
GMT/BUSD,0,107.65%,579.48,79d 19h 28m
GMT/BUSD,0,106.64%,563.43,82d 18h 57m
GMT/BUSD,0,98.71%,398.70,71d 8h 41m
GMT/BUSD,0,96.13%,270.14,74d 22h 33m
ANC/BNB,6,93.05%,79.94,56d 19h 13m
PEOPLE/USDT,2,86.08%,697.29,53d 21h 11m
GMT/BUSD,0,83.18%,406.25,73d 20h 7m
GMT/BUSD,0,83.05%,459.72,68d 16h 4m
UMA/BUSD,1,81.61%,240.23,61d 10h 38m
GMT/BUSD,1,80.65%,66.48,73d 8h 19m
FORTH/BUSD,0,74.92%,86.83,43d 5h 53m
GMT/BUSD,0,72.80%,1265.06,76d 10h 21m
TCT/BTC,3,68.41%,24.81,58d 19h 47m
TRX/BUSD,1,64.47%,300.17,94d 16h 23m
FORTH/BUSD,0,61.77%,67.75,56d 14h 37m
OG/USDT,3,61.34%,868.22,48d 13h 15m
ASR/USDT,2,61.28%,41.79,49d 15h 28m
FLM/BTC,3,59.03%,57.30,72d 23h 53m
GMT/BUSD,0,58.65%,1764.06,73d 15h 22m
TRX/BUSD,0,58.44%,1873.10,85d 7h 46m
GMT/BUSD,0,57.51%,123.17,74d 6h 11m
PEOPLE/USDT,1,54.92%,80.06,59d 17h 46m
PAXG/BTC,4,54.24%,174.29,68d 21h 4m
GMT/BUSD,0,54.08%,350.59,67d 15h 40m
KP3R/USDT,0,53.26%,59.33,59d 12h 18m
MATIC/USDT,9,52.29%,352.32,22d 18h 22m
CVX/BUSD,0,50.63%,1959.66,25d 12h 58m
ASR/USDT,0,50.59%,266.81,37d 12h 20m
CTXC/USDT,2,50.15%,52.04,60d 9h 14m
RARE/BNB,1,49.37%,30.18,56d 4h 50m
LINK/ETH,2,49.12%,196.10,61d 20h 34m
GMT/BUSD,9,48.98%,103.71,23d 16h 16m
GMT/BUSD,0,48.38%,76.83,46d 8h 52m
REQ/BTC,0,47.32%,22.28,49d 6h 47m
PEOPLE/BTC,1,46.94%,908.86,61d 13h 42m
BNB/ETH,9,46.75%,256.16,99d 22h 17m
COCOS/BNB,0,46.69%,170.38,44d 10h 36m
GMT/BUSD,0,46.42%,436.56,23d 19h 4m
GMT/BUSD,1,46.16%,61.80,23d 18h 36m
DYDX/USDT,1,46.03%,414.18,24d 17h 12m
GTC/BUSD,0,44.73%,365.59,56d 9h 29m
GMT/BUSD,0,44.40%,20.21,23d 19h 37m
GMT/BUSD,1,44.34%,18.00,23d 20h 8m
GMT/BUSD,3,43.35%,22.00,23d 11h 8m
GMT/BUSD,0,43.03%,38.69,23d 10h 23m
AAVE/ETH,1,43.01%,282.27,60d 21h 38m
TROY/BUSD,0,42.93%,119.64,47d 17h 15m
GMT/BUSD,0,42.80%,248.52,26d 20h 31m
COCOS/USDT,0,42.04%,198.59,38d 15h 32m
UNI/BTC,0,41.47%,747.27,45d 2h 14m
DUSK/BTC,0,41.08%,138.25,58d 6h 28m
SHIB/DOGE,0,40.87%,40.72,155d 12h 38m
FLM/BTC,0,40.37%,31.25,74d 20h 51m
GMT/BUSD,0,40.19%,19.90,23d 21h 59m
GMT/BUSD,0,39.88%,333.36,24d 11h 8m
LINK/USDT,0,39.43%,196.48,30d 2h 17m
TRX/USDT,0,38.93%,707.87,83d 20h 12m
TRU/BTC,2,38.88%,34.69,16d 16h 14m
UMA/USDT,1,38.39%,103.02,26d 22h 57m
JASMY/BTC,0,38.34%,84.73,86d 3h 48m
GMT/USDT,10,38.34%,1162.07,22d 20h 55m
BETA/ETH,0,38.07%,26.21,43d 12h 19m
GMT/BUSD,0,37.79%,118.82,75d 9h 10m
GMT/BUSD,0,37.55%,972.28,25d 11h 3m
KEY/USDT,0,37.52%,83.75,48d 10h 18m
BEL/BUSD,1,37.35%,115.12,43d 22h 5m
THETA/USDT,0,37.24%,80.50,50d 8h 16m
THETA/BTC,3,36.99%,67.30,34d 9h 45m
PAXG/BTC,1,36.80%,417.52,60d 2h 6m
BNB/ETH,1,36.77%,225.81,182d 10h 17m
GMT/USDT,2,36.77%,360.33,61d 21h 5m
CTK/USDT,0,36.73%,198.29,56d 1h 59m
GMT/BUSD,0,36.06%,669.32,24d 10h 38m
DODO/BUSD,5,35.76%,60.96,48d 10h 17m
MATIC/USDT,0,35.22%,631.94,27d 12h 32m
TRX/BTC,1,35.19%,26.88,63d 16h 27m
PAXG/BNB,0,35.11%,710.34,47d 16h 44m
LINK/USDT,1,35.08%,45.51,60d 17h 27m
ERN/BUSD,0,35.03%,126.48,28d 7h 12m
GMT/BUSD,0,34.70%,14.28,23d 22h 27m
GMT/BUSD,0,34.11%,13.77,24d 13h 15m
LINK/USDT,0,33.86%,34.34,60d 19h 35m
MDX/BUSD,0,33.77%,121.85,28d 7h 13m
OOKI/BUSD,0,33.59%,121.39,58d 17h 15m
BNB/ETH,0,33.54%,149.88,181d 9h 6m
TRX/USDT,4,33.50%,154.37,75d 30m
FORTH/USDT,1,33.45%,165.62,52d 13h 52m
SHIB/DOGE,0,33.15%,20.10,63d 16h 45m
AAVE/BUSD,6,32.76%,120.55,26d 23h 5m
LAZIO/BUSD,2,32.68%,88.21,51d 1h 17m
DODO/BTC,0,32.64%,150.37,52d 16h 18m
REQ/BTC,0,32.40%,34.15,23d 20h 8m
GMT/BUSD,0,32.11%,13.81,22d 14h 47m
SOL/USDT,30,32.06%,38.29,26d 21h 33m
TRU/BTC,0,32.05%,12.92,16d 7h 42m
GMT/BUSD,0,32.00%,57.48,25d 9h 45m
BNB/ETH,0,31.93%,239.25,151d 3h 27m
SAND/USDT,1,31.82%,109.59,26d 19h 14m
GMT/BUSD,1,31.62%,14.24,22d 15h 57m
ENS/USDT,1,31.51%,56.72,59d 7h 16m
