cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,2,30.79%,19.57,23d 10h 46m
ENS/USDT,1,30.57%,55.03,60d 7h 16m
OOKI/BUSD,0,29.61%,107.03,59d 17h 15m
CTK/USDT,0,29.53%,212.52,40d 9h 57m
TRX/BTC,0,29.42%,128.54,65d 20h 15m
DOGE/BTC,0,29.40%,87.25,101d 12h 51m
ANC/BUSD,0,29.38%,37.05,30d 7h 39m
JASMY/BTC,0,29.33%,184.64,40d 14h 21m
MATIC/USDT,1,29.33%,162.62,23d 11h 10m
GMT/BUSD,0,29.07%,211.67,75d 23h 32m
SOL/BUSD,17,29.03%,538.10,30d 1h 24m
ADA/ETH,0,28.97%,176.32,85d 9h 39m
IMX/BTC,0,28.95%,88.94,51d 19h 8m
GMT/BUSD,0,28.90%,10.59,23d 13h 18m
ADA/USDT,9,28.70%,555.70,61d 23h 22m
KP3R/USDT,3,28.68%,26.96,16d 12h 37m
MATIC/USDT,0,28.52%,511.77,28d 12h 32m
UNI/BNB,1,28.17%,3407.25,48d 4h 18m
WAVES/BTC,2,28.13%,45.18,62d 19h 54m
SHIB/DOGE,0,28.09%,1820.53,62d 21h 16m
TRX/BUSD,0,27.96%,959.18,79d 3h 12m
ROSE/BTC,0,27.94%,48.77,61d 8h 47m
ANC/BUSD,2,27.94%,26.21,51d 5h 40m
HIGH/BTC,0,27.87%,49.02,42d 17h 19m
DUSK/BTC,0,27.62%,972.75,30d 17h 33m
UMA/BTC,0,27.55%,294.62,27d 18h 36m
BURGER/USDT,0,27.54%,399.31,17h 10m
FORTH/USDT,1,27.52%,136.26,53d 13h 52m
AAVE/ETH,0,27.41%,92.07,50d 3h 48m
DOGE/BTC,3,27.39%,13.54,106d 11h 16m
BNB/ETH,0,27.22%,18.14,167d 4h 35m
SHIB/DOGE,0,26.94%,14.75,97d 10h 52m
GMT/BTC,0,26.79%,16.02,54d 14h 56m
ATOM/USDT,0,26.53%,477.07,29d 19h 35m
DEGO/BTC,0,26.43%,129.72,24d 7h 37m
GMT/BUSD,0,26.40%,71.16,28d 20h 17m
UNI/USDT,0,26.39%,21.60,59d 4h 40m
SHIB/DOGE,0,26.30%,364.13,63d 4h 54m
ENS/BUSD,1,26.06%,24.62,60d 21h 11m
TRX/USDT,0,26.04%,121.26,78d 21h 44m
LINK/ETH,1,26.01%,144.38,85d 9h 41m
OG/USDT,0,25.93%,30.24,33d 17h 33m
ATOM/BTC,0,25.81%,134.70,41d 6h 41m
MATIC/BTC,0,25.79%,225.67,27d 9h 40m
MATIC/USDT,0,25.72%,315.92,28d 13h 9m
ADA/BTC,0,25.66%,121.97,70d 5h 42m
CRV/BUSD,0,25.61%,738.39,26d 12h 49m
XMR/USDT,0,25.60%,910.68,27d 20h 40m
WIN/BNB,0,25.49%,54.12,62d 19h 52m
AAVE/BTC,0,25.44%,12.39,63d 5h 6m
TRX/BTC,1,25.40%,445.25,59d 13h 37m
SHIB/DOGE,0,25.31%,29.88,163d 19h 7m
UNI/BUSD,2,25.14%,90.27,60d 14h 14m
TRX/BTC,0,25.06%,21.68,67d 16h 14m
APE/BUSD,3,25.05%,249.61,25d 2h 16m
ADA/BTC,1,25.05%,438.43,61d 17h 11m
SOL/BTC,3,25.03%,2.55,35d 22h 18m
SHIB/DOGE,0,24.94%,22.30,163d 2h 31m
XMR/USDT,1,24.88%,856.14,27d 20h 36m
BEL/BNB,0,24.75%,42.18,44d 12h 31m
ADA/BTC,0,24.65%,26.68,70d 13h 47m
SHIB/DOGE,0,24.50%,10.02,62d 2h 34m
THETA/BUSD,4,24.46%,80.31,35d 15h 19m
UNI/USDT,0,24.45%,36.09,34d 7h 25m
KEY/USDT,0,24.38%,43.89,40d 6h 54m
SHIB/DOGE,0,24.32%,7.59,66d 10h 47m
FORTH/USDT,0,24.26%,14576.41,57d 1h 26m
AR/BTC,0,24.26%,2.12,60d 4h 41m
OOKI/BUSD,0,24.10%,54.28,28d 11h 4m
ADA/BTC,1,23.93%,91.34,74d 17h 25m
AVAX/USDT,6,23.87%,214.27,27d 17h 44m
TRX/BTC,0,23.86%,53.48,71d 20h 11m
KEY/ETH,0,23.86%,88.83,31d 18h 7m
SHIB/USDT,1,23.73%,193.34,32d 13h 54m
TRX/BTC,1,23.55%,83.70,63d 2h 42m
JASMY/ETH,0,23.39%,64.25,38d 13h 7m
RARE/BUSD,0,23.28%,25.34,47d 6h 36m
ADA/ETH,2,23.21%,14.86,133d 7h 36m
VET/ETH,0,23.09%,56.09,48d 10h 33m
AVAX/ETH,0,23.06%,147.37,48d 9h 58m
SOL/USDT,1,22.95%,81.98,29d 21h 3m
ICP/USDT,0,22.84%,2057.48,31d 7h 11m
CRV/ETH,0,22.82%,919.65,25d 20h 45m
CHZ/BNB,1,22.78%,398.81,63d 12h 19m
ADA/ETH,0,22.78%,133.60,135d 6h 15m
AAVE/USDT,1,22.62%,120.17,12d 17h 17m
AAVE/BTC,0,22.61%,51.17,56d 7h 46m
BNB/ETH,9,22.60%,33563.07,91d 23h 19m
QI/BTC,0,22.58%,480.39,17d 5h 59m
ALPACA/BTC,1,22.54%,38.91,66d 6h 2m
SHIB/DOGE,0,22.43%,12.21,53d 11h 50m
RARE/BTC,0,22.42%,47.77,49d 6h 43m
SOL/BUSD,2,22.36%,693.50,24d 18h 59m
FARM/BTC,2,22.21%,24.37,13d 1h 44m
JASMY/BUSD,0,22.21%,10.00,59d 13h 21m
GMT/BUSD,0,22.09%,502.69,74d 11h 6m
GMT/BUSD,0,22.08%,452.23,51d 17h 40m
DOT/BTC,2,22.00%,12.57,62d 14h 48m
XRP/BTC,1,21.90%,18.92,158d 12h 46m
ADA/BTC,0,21.69%,65.67,134d 12h 11m
DEGO/USDT,0,21.54%,35.67,30d 11h 9m
SHIB/BUSD,0,21.54%,72.76,46d 23h 39m
PEOPLE/BTC,0,21.53%,1309.98,51d 15h 18m
ANT/USDT,0,21.47%,26.12,52d 9h 39m
BNB/ETH,0,21.47%,34.62,183d 15h 9m
ADA/ETH,0,21.44%,66.30,138d 11h 34m
LINA/BTC,0,21.44%,18.38,41d 13h 8m
SHIB/DOGE,1,21.42%,6.10,95d 18h 47m
SHIB/DOGE,0,21.34%,6.32,187d 6h 53m
BURGER/BUSD,0,21.31%,328.69,23h 41m
MDT/BTC,0,21.25%,8.65,63d 15h 19m
SHIB/DOGE,0,21.06%,34.20,77d 9h 25m
MATIC/USDT,1,21.03%,122.93,12d 15h 52m
SHIB/DOGE,0,21.01%,5.79,70d 7h 34m
ROSE/BTC,0,21.00%,58.07,53d 20h 32m
KEY/USDT,0,20.97%,18.88,31d 10h 20m
ARDR/USDT,0,20.96%,56.61,29d 8h
XMR/BTC,0,20.84%,109.19,55d 17h 36m
LINK/BNB,0,20.65%,80.98,54d 19h 52m
SHIB/DOGE,0,20.64%,36.64,31d 14h 17m
QI/BUSD,0,20.58%,32.96,30d 7h 40m
GMT/BUSD,0,20.55%,297.01,29d 19h 29m
MATIC/BUSD,6,20.48%,23.44,22d 10h 39m
ETH/USDT,175,20.48%,21110.67,24d 8h 48m
ANC/BUSD,0,20.47%,184.93,23d 9h 13m
BNB/BTC,23,20.41%,2676.64,119d 9h 33m
BNB/ETH,0,20.30%,8.38,173d 9h 5m
SHIB/DOGE,0,20.30%,33.02,95d 14h 48m
SAND/BUSD,0,20.25%,48.44,62d 3h 33m
KP3R/USDT,0,20.21%,35.41,52d 17h 53m
CHR/BTC,0,20.20%,104.53,57d 13h 31m
LAZIO/BUSD,2,20.19%,12.87,54d 18h 10m
SOL/BUSD,0,20.16%,183.77,29d 19h 26m
XMR/BTC,0,20.13%,1009.33,26d 22h
ARPA/USDT,2,20.12%,12.69,41d 13h 53m
MATIC/BUSD,0,20.09%,37.87,12d 9h 45m
TCT/BTC,0,20.04%,6.36,49d 12h 41m
SOL/BUSD,0,20.01%,59.61,30d 21h 54m
PEOPLE/BTC,0,19.97%,168.98,88d 16h 51m
MATIC/BUSD,0,19.97%,120.09,12d 13h 56m
ATOM/USDT,0,19.95%,89.53,30d 8h 59m
ANC/BTC,0,19.95%,15.11,23d 8h 7m
AAVE/BUSD,0,19.92%,27.99,22d 9h 7m
THETA/BUSD,0,19.86%,46.32,35d 13h 11m
SHIB/DOGE,0,19.86%,14.73,49d 22h 34m
ADA/ETH,0,19.83%,61.22,139d 1h 16m
GMT/BNB,0,19.81%,81.81,45d 9h 23m
SLP/USDT,2,19.72%,20.97,30d 3h 16m
SHIB/DOGE,0,19.62%,1757.41,57d 11h 28m
SOL/USDT,0,19.61%,61.62,28d 7h 43m
ANC/BUSD,0,19.58%,86.14,32d 21h 27m
JASMY/BUSD,0,19.54%,84.10,54d 18h 14m
SOL/ETH,0,19.53%,156.31,48d 9h 54m
DOGE/BTC,0,19.47%,22.53,94d 23h 29m
CRV/USDT,0,19.43%,209.98,15d 5h 34m
BEL/BNB,0,19.29%,35.97,63d 9h 33m
BNB/BTC,1,19.24%,59.45,158d 12h 2m
ADA/USDT,6,19.19%,17.12,61d 18h 44m
LINK/BTC,1,19.18%,66.87,58d 10h 54m
DOGE/BTC,0,19.17%,40.10,29d 9h 20m
SHIB/DOGE,0,19.09%,11.08,60d 4h 58m
PEOPLE/USDT,0,19.03%,41.16,26d 15h 21m
TRX/ETH,0,19.02%,25.68,66d 17h 24m
ADA/BTC,0,19.00%,15.27,66d 9h 26m
JASMY/BTC,0,19.00%,15.27,68d 23h 57m
SHIB/DOGE,0,18.94%,25.78,50d 4h 25m
MATIC/BUSD,0,18.91%,52.32,29d 20h 43m
ADA/BTC,1,18.90%,28.80,52d 19h 10m
KP3R/USDT,0,18.85%,66.82,54d 15h 2m
XMR/BTC,0,18.83%,31.51,55d 20h 25m
MDX/USDT,1,18.82%,339.76,12d 11h 20m
DOGE/BTC,1,18.80%,26.55,129d 15h 27m
DATA/BTC,0,18.77%,62.81,19d 19h 26m
XLM/BTC,0,18.72%,33.64,91d 14h 38m
JUV/USDT,0,18.71%,56.73,24d 8h 31m
AR/BTC,0,18.68%,3604.71,49d 13h 23m
DODO/BTC,0,18.68%,21.45,24d 9h 18m
BNB/BTC,0,18.66%,37.42,100d 9h 12m
BNX/USDT,0,18.66%,68.44,53d 23h 27m
COCOS/USDT,0,18.59%,29.93,29d 13h 6m
SOL/BTC,0,18.58%,10.84,59d 10h 33m
FARM/USDT,0,18.52%,378.42,59d 11h 13m
SAND/BTC,0,18.49%,57.90,57d 9h 57m
SHIB/DOGE,0,18.47%,30.49,40d 15h 28m
RARE/BTC,0,18.40%,84.25,13d 10h 28m
ATOM/BTC,0,18.33%,47.70,46d 13h 17m
BURGER/BUSD,0,18.24%,29.98,23h 4m
PEOPLE/USDT,0,18.20%,32.78,26d 1h 21m
OOKI/BNB,0,18.08%,129.45,12d 8h 39m
JASMY/USDT,0,18.07%,26.81,57d 13h 39m
ALGO/BTC,0,18.01%,24.87,61d 19h 59m
EGLD/USDT,6,17.98%,110.02,30d 14h 18m
ADA/ETH,0,17.97%,27.06,184d 14h 57m
ASR/USDT,0,17.96%,78.50,38d 13h 30m
SOL/BUSD,1,17.96%,26.61,29d 5h 7m
MATIC/BUSD,0,17.94%,3325.45,12d 14h 7m
SHIB/DOGE,0,17.90%,9.88,59d 2h 40m
ATOM/BTC,0,17.88%,54.17,26d 9h 44m
DODO/BTC,0,17.87%,2.76,19d 22h 39m
ZIL/ETH,1,17.85%,83.34,49d 20h 8m
AAVE/BUSD,0,17.82%,47.95,30d 19h 23m
TROY/USDT,0,17.81%,72.12,56d 15h 50m
BNB/BTC,2,17.80%,47.65,110d 7h 4m
BNX/BUSD,0,17.79%,39.75,59d 23h 24m
ADA/ETH,0,17.70%,17.98,124d 4h 55m
SANTOS/BTC,0,17.69%,53.03,41d 11h 34m
LINA/BTC,0,17.66%,34.83,38d 1h 54m
ADA/BTC,0,17.65%,3.42,77d 6h 24m
BNB/BTC,0,17.63%,21.21,104d 11h 16m
UNI/USDT,0,17.62%,79.29,43d 2h 51m
TROY/USDT,0,17.53%,51.24,52d 17h 53m
SOL/ETH,0,17.51%,52.05,70d 11h 14m
XMR/ETH,0,17.49%,37.95,70d 11h 5m
AAVE/ETH,1,17.45%,913.68,23d 13h 33m
EGLD/BTC,0,17.35%,8519.18,28d 16h 17m
SHIB/DOGE,0,17.32%,130.28,28d 9h 8m
DOGE/USDT,1,17.29%,1529.24,29d 10h 53m
BNB/ETH,0,17.29%,56.81,152d 17h 26m
DODO/BTC,0,17.22%,6.01,15d 18h 47m
GMT/BTC,0,17.22%,7.24,91d 12h 36m
ICP/USDT,0,17.18%,61.80,30d 11h 22m
GMT/BUSD,0,17.18%,36.94,29d 7h 6m
CHZ/BTC,0,17.18%,62.62,63d 22h 37m
BNB/BTC,4,17.16%,86.37,135d 8h 30m
UMA/BUSD,0,17.15%,45.97,22d 18h 30m
DOGE/USDT,0,17.10%,92.18,30d 2h 45m
ADA/BTC,0,17.08%,59.12,82d 15h 53m
VET/ETH,0,17.07%,8926.58,63d 17h 2m
SHIB/DOGE,0,17.05%,51.22,63d 4h 3m
JASMY/USDT,0,17.02%,10.73,25d 17h 6m
IOTA/BTC,0,16.99%,24.86,50d 16h 49m
XRP/ETH,1,16.97%,22.14,102d 22h 23m
SHIB/DOGE,0,16.96%,1894.71,39d 2h 34m
GMT/BUSD,0,16.94%,22.84,31d 17h 17m
BNB/ETH,0,16.93%,10.66,181d 6h 27m
CHZ/BTC,0,16.92%,2.03,47d 13h 19m
AAVE/USDT,0,16.89%,304.24,12d 20h 56m
XMR/USDT,0,16.89%,36.60,27d 11h 22m
JASMY/BTC,0,16.75%,35.41,56d 16h 57m
TCT/USDT,0,16.70%,21.81,31d 19h 43m
SHIB/DOGE,0,16.69%,19.82,90d 13h 55m
SHIB/USDT,0,16.65%,38.39,61d 16h 38m
JASMY/USDT,0,16.63%,19.62,24d 12h 50m
ADA/BTC,0,16.63%,31.54,90d 8h 49m
BNB/BTC,0,16.62%,33.21,164d 2h 3m
SHIB/DOGE,0,16.56%,45.07,51d 14h 50m
GALA/ETH,0,16.50%,74.92,45d 10h 34m
ETH/USDT,1,16.47%,29.43,27d 15h 36m
ANC/USDT,0,16.43%,14.64,31d 19h 6m
XMR/ETH,0,16.43%,55.63,38d 22h 44m
TRX/BUSD,0,16.42%,53.62,55d 16h 30m
DOGE/BTC,0,16.40%,15.60,132d 14h 51m
SOL/ETH,1,16.33%,62.96,27d 20h 12m
MATIC/USDT,1,16.32%,51.29,28d 7h 45m
ADA/BTC,0,16.25%,31.00,80d 15h 19m
SOL/BUSD,0,16.22%,118.44,27d 10h 11m
BNB/BTC,1,16.22%,12.33,95d 14h 15m
CRV/ETH,0,16.19%,537.84,23d 23h 15m
BNB/BTC,0,16.18%,17.55,152d 14h 10m
DOT/ETH,0,16.15%,55.68,73d 9h 26m
MATIC/USDT,0,16.13%,38.13,19d 13h 7m
MATIC/USDT,1,16.13%,26.67,8d 15h 1m
JASMY/BTC,0,16.08%,15.50,28d 10h 58m
MATIC/BUSD,0,16.07%,53.41,61d 10h 48m
SHIB/DOGE,0,16.07%,15.83,75d 22h 56m
AXS/BTC,1,16.06%,27.73,54d 6h 23m
XEC/USDT,0,16.01%,29.24,27d 8h 16m
LINK/BNB,0,15.99%,127.04,63d 10h 16m
SOL/BUSD,0,15.92%,56.85,29d 7h 9m
PEOPLE/BUSD,1,15.92%,251.72,27d 12h 56m
BNB/BTC,0,15.91%,75.89,93d 14h 13m
GMT/BUSD,0,15.88%,56.08,73d 16h 16m
GMT/USDT,0,15.86%,26.62,46d 2h 13m
ANC/BTC,0,15.85%,11.04,23d 4h 25m
ADA/BTC,0,15.83%,36.07,82d 20h 48m
BNB/BTC,0,15.82%,17.79,92d 17h 38m
BURGER/USDT,0,15.82%,128.13,1d 11h 22m
CHZ/BUSD,0,15.76%,20.14,23d 12h 24m
API3/USDT,0,15.71%,52.91,21d 10h 21m
SAND/USDT,1,15.67%,68.59,60d 7h 16m
AVAX/BNB,1,15.66%,148.44,46d 23h 58m
QI/BTC,0,15.65%,2.74,29d 17h 55m
ADA/ETH,0,15.63%,22.51,111d 14h 10m
GMT/BUSD,0,15.88%,56.08,73d 16h 16m
GMT/USDT,0,15.86%,26.62,46d 2h 13m
ANC/BTC,0,15.85%,11.04,23d 4h 25m
ADA/BTC,0,15.83%,36.07,82d 20h 48m
BNB/BTC,0,15.82%,17.79,92d 17h 38m
BURGER/USDT,0,15.82%,128.13,1d 11h 22m
CHZ/BUSD,0,15.76%,20.14,23d 12h 24m
API3/USDT,0,15.71%,52.91,21d 10h 21m
SAND/USDT,1,15.67%,68.59,60d 7h 16m
AVAX/BNB,1,15.66%,148.44,46d 23h 58m
QI/BTC,0,15.65%,2.74,29d 17h 55m
ADA/ETH,0,15.63%,22.51,111d 14h 10m
OG/BTC,0,15.27%,17.13,17d 15h 53m
APE/BTC,0,15.25%,30.12,23d 20h 52m
BNB/BTC,0,15.22%,1.43,114d 18h 48m
XLM/BTC,0,15.21%,30.77,85d 7h 54m
ADA/ETH,0,15.21%,86.20,98d 6h 8m
BAKE/BUSD,1,15.18%,546.60,22d 20h 35m
BNB/ETH,0,15.15%,310.29,49d 14h 25m
XLM/BTC,0,15.15%,26.16,70d 16h 52m
ETH/BUSD,37,15.14%,53.50,27d 20h 14m
OGN/BNB,0,15.12%,55.64,87d 18h 13m
ENS/BUSD,0,15.11%,23.73,25d 11h 45m
BNB/BTC,0,15.09%,18.55,151d 23h 56m
ADA/BUSD,23,15.09%,14.50,61d 9h 24m
BNB/ETH,0,15.09%,10.33,137d 7h 34m
BNB/BTC,0,15.08%,4.91,124d 11h 51m
BNB/ETH,0,15.07%,33.69,104d 8h 18m
BNB/BTC,0,15.07%,30.28,140d 3h 36m
MATIC/BTC,0,15.03%,10.52,19d 19h 39m
JASMY/BUSD,0,15.01%,29.48,28d 38m
BNB/BTC,0,14.99%,20.04,62d 13h 7m
GMT/BUSD,0,14.98%,6.70,23d 8h 6m
APE/BTC,0,14.91%,40.84,64d 11h 54m
DOGE/BTC,0,14.90%,231.86,35d 9h 14m
XRP/BTC,0,14.89%,82.11,151d 5h 43m
ETC/ETH,1,14.88%,5.55,93d 21h 45m
FTM/USDT,0,14.86%,31.64,30d 9h 47m
XRP/ETH,0,14.86%,54.96,69d 8h 35m
DOGE/BTC,0,14.85%,55.02,58d 22h 18m
LINK/BTC,0,14.84%,28.45,52d 13h 40m
ADA/ETH,0,14.83%,55.07,97d 22h 3m
ADA/BTC,0,14.82%,20.96,87d 19h 22m
XRP/BTC,0,14.81%,17.90,75d 20h
ADA/ETH,0,14.81%,50.77,97d 22h 16m
BNB/ETH,0,14.80%,4.83,100d 18h 56m
XRP/BTC,0,14.80%,8.46,62d 15h 51m
TCT/BTC,0,14.78%,332.22,18d 9h 30m
CHR/USDT,0,14.76%,80.02,30d 4h 14m
AVAX/USDT,0,14.75%,39.84,28d 20h 38m
BNB/BTC,0,14.74%,20.68,61d 23h 53m
ADA/BTC,0,14.71%,8.61,59d 5h 41m
ADA/BTC,0,14.70%,148.10,60d 14h 14m
DOGE/BTC,0,14.67%,15.13,104d 19h 40m
BNB/BTC,0,14.63%,6.12,127d 6h 54m
PUNDIX/ETH,0,14.56%,40.78,31d 18h 21m
BNB/BTC,0,14.53%,27.34,134d 21h 15m
JASMY/USDT,0,14.53%,11.66,30d 20h 36m
EOS/USDT,1,14.52%,261.43,30d 1h 47m
SOL/USDT,1,14.51%,12.90,26d 4h 57m
ADA/ETH,0,14.50%,48.80,80d 15h 21m
BNB/ETH,0,14.47%,113.44,127d 11h 44m
GMT/BUSD,0,14.46%,26.03,21d 12h 19m
BNB/BTC,1,14.46%,82.81,62d 16h 12m
SHIB/BUSD,0,14.45%,80.96,35d 6h 12m
BNB/ETH,1,14.45%,68.36,38d 13h 2m
ANT/USDT,0,14.43%,26.72,56d 14h 54m
ASR/USDT,0,14.41%,15.07,31d 10h 25m
ADA/BNB,1,14.41%,116.01,43d 18h 24m
THETA/BTC,0,14.35%,25.85,72d 21h 20m
ALICE/BUSD,0,14.34%,12.99,60d 21h 15m
COCOS/BUSD,1,14.33%,47.45,28d 20h 42m
DOGE/BTC,1,14.28%,2727.60,62d 4h 7m
BNB/BTC,0,14.27%,1.14,102d 4h 6m
TRX/BUSD,0,14.27%,128.22,53d 15h 15m
TRX/BTC,0,14.23%,9.73,43d 6h 52m
GMT/USDT,0,14.21%,46.59,22d 13h 43m
GMT/BTC,2,14.21%,124.38,22d 13h 48m
