cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1116,913.16%,8027.17,49d 13h 51m
GMT/BUSD,15,681.30%,663.21,59d 11h 27m
GMT/BUSD,8,580.29%,585.09,57d 22h 8m
GMT/BUSD,5,462.88%,495.90,57d 18h 3m
GMT/BUSD,0,324.55%,627.40,82d 13h 54m
GMT/BUSD,5,323.29%,520.61,55d 20h 15m
GMT/BUSD,1,307.87%,412.05,48d 19h 46m
GMT/BUSD,7,307.81%,10856.01,65d 12h 36m
GMT/BUSD,1,300.38%,1460.33,82d 21h 24m
GMT/BUSD,6,285.45%,1025.51,51d 22h 23m
GMT/BUSD,0,234.44%,778.55,52d 9h 26m
GMT/BUSD,1,234.17%,443.40,52d 16h 6m
GMT/BUSD,0,232.93%,624.81,54d 14h 27m
GMT/BUSD,0,228.68%,450.01,54d 9h 5m
GMT/BUSD,0,218.15%,821.43,58d 15h 13m
GMT/BUSD,1,181.83%,315.26,46d 7h 9m
GMT/BUSD,0,171.68%,395.80,83d 6h 50m
GMT/BUSD,1,153.05%,673.51,44d 11h 8m
GMT/BUSD,0,141.99%,861.31,67d 6h 3m
ANC/USDT,43,125.95%,52.10,54d 13h 49m
GMT/BUSD,0,119.18%,314.15,72d 7h 9m
GMT/BUSD,0,112.65%,379.23,70d 22h 48m
GMT/BUSD,0,106.78%,574.80,79d 14h 28m
GMT/BUSD,0,105.77%,558.82,82d 13h 57m
GMT/BUSD,0,97.84%,395.20,71d 3h 40m
GMT/BUSD,0,95.36%,267.96,74d 17h 33m
ANC/BNB,6,93.21%,79.72,56d 14h 13m
PEOPLE/USDT,2,83.84%,679.13,53d 16h 11m
GMT/BUSD,0,82.36%,402.25,73d 15h 7m
GMT/BUSD,0,82.16%,454.78,68d 11h 4m
UMA/BUSD,1,81.92%,241.12,61d 5h 38m
GMT/BUSD,1,79.89%,65.85,73d 3h 19m
FORTH/BUSD,0,73.10%,84.71,43d 52m
GMT/BUSD,0,71.89%,1249.17,76d 5h 21m
TCT/BTC,3,68.41%,24.76,58d 14h 47m
OG/USDT,3,64.45%,912.25,48d 8h 15m
TRX/BUSD,1,63.39%,295.12,94d 11h 23m
ASR/USDT,2,61.76%,42.12,49d 10h 27m
FORTH/BUSD,0,59.59%,65.36,56d 9h 37m
FLM/BTC,3,59.00%,57.16,72d 18h 53m
GMT/BUSD,0,57.88%,1740.84,73d 10h 22m
TRX/BUSD,0,57.41%,1840.09,85d 2h 46m
GMT/BUSD,0,56.73%,121.50,74d 1h 11m
PAXG/BTC,4,54.61%,175.14,68d 16h 4m
PEOPLE/USDT,1,53.70%,78.28,59d 12h 46m
GMT/BUSD,0,53.20%,344.93,67d 10h 40m
KP3R/USDT,0,52.45%,58.42,59d 7h 18m
ASR/USDT,0,51.23%,270.21,37d 7h 20m
CVX/BUSD,0,51.06%,1976.55,25d 7h 58m
MATIC/USDT,9,49.31%,332.25,22d 13h 22m
CTXC/USDT,2,48.86%,50.71,60d 4h 14m
RARE/BNB,1,48.46%,29.49,55d 23h 50m
COCOS/BNB,0,46.96%,170.59,44d 5h 36m
PEOPLE/BTC,1,46.93%,906.98,61d 8h 42m
REQ/BTC,0,46.66%,21.93,49d 1h 47m
GMT/BUSD,0,46.37%,73.63,46d 3h 52m
BNB/ETH,9,45.92%,253.36,99d 17h 17m
LINK/ETH,2,45.61%,183.34,61d 15h 34m
GMT/BUSD,0,44.06%,414.39,23d 14h 4m
GMT/BUSD,9,44.05%,93.28,23d 11h 16m
GTC/BUSD,0,43.94%,359.07,56d 4h 29m
DYDX/USDT,1,43.07%,387.57,24d 12h 12m
AAVE/ETH,1,42.99%,284.15,60d 16h 38m
COCOS/USDT,0,41.98%,198.30,38d 10h 32m
UNI/BTC,0,41.98%,754.88,44d 21h 14m
GMT/BUSD,1,41.39%,55.41,23d 13h 36m
SHIB/DOGE,0,40.87%,40.15,155d 7h 38m
DUSK/BTC,0,40.59%,136.35,58d 1h 28m
FLM/BTC,0,40.33%,31.15,74d 15h 51m
TROY/BUSD,0,40.32%,112.35,47d 12h 15m
GMT/BUSD,0,39.97%,18.19,23d 14h 37m
GMT/BUSD,1,39.97%,16.23,23d 15h 8m
GMT/BUSD,0,39.12%,227.16,26d 15h 31m
GMT/BUSD,3,38.91%,19.75,23d 6h 8m
UMA/USDT,1,38.85%,104.24,26d 17h 57m
TRU/BTC,2,38.70%,34.47,16d 11h 14m
GMT/BUSD,0,38.43%,34.56,23d 5h 23m
JASMY/BTC,0,38.21%,84.27,85d 22h 48m
BETA/ETH,0,37.92%,26.29,43d 7h 19m
TRX/USDT,0,37.68%,685.17,83d 15h 12m
BEL/BUSD,1,37.23%,114.76,43d 17h 5m
PAXG/BTC,1,37.14%,420.61,59d 21h 6m
GMT/BUSD,0,37.03%,116.42,75d 4h 10m
LINK/USDT,0,37.02%,184.51,29d 21h 17m
THETA/USDT,0,36.75%,79.45,50d 3h 16m
CTK/USDT,0,36.65%,197.85,55d 20h 59m
THETA/BTC,3,36.59%,66.45,34d 4h 45m
GMT/USDT,10,36.10%,1094.01,22d 15h 55m
BNB/ETH,1,36.00%,222.63,182d 5h 17m
GMT/BUSD,0,35.87%,17.76,23d 16h 59m
GMT/BUSD,0,35.19%,294.13,24d 6h 8m
PAXG/BNB,0,35.11%,707.19,47d 11h 44m
GMT/BUSD,0,34.92%,904.01,25d 6h 3m
TRX/BTC,1,34.71%,26.46,63d 11h 27m
ERN/BUSD,0,34.69%,125.28,28d 2h 12m
OOKI/BUSD,0,34.60%,125.07,58d 12h 15m
GMT/USDT,2,34.30%,336.08,61d 16h 5m
DODO/BUSD,5,34.21%,58.31,48d 5h 17m
KEY/USDT,0,34.05%,76.00,48d 5h 18m
GMT/BUSD,0,33.89%,628.97,24d 5h 38m
LINK/USDT,1,33.22%,43.10,60d 12h 27m
SHIB/DOGE,0,33.15%,19.81,63d 11h 45m
BNB/ETH,0,32.79%,147.53,181d 4h 6m
AAVE/BUSD,6,32.76%,120.55,26d 18h 5m
MDX/BUSD,0,32.74%,118.13,28d 2h 13m
DODO/BTC,0,32.62%,150.01,52d 11h 18m
TRX/USDT,4,32.49%,149.72,74d 19h 30m
LAZIO/BUSD,2,32.48%,87.67,50d 20h 17m
REQ/BTC,0,32.37%,34.06,23d 15h 8m
LINK/USDT,0,32.35%,32.80,60d 14h 35m
OG/USDT,0,32.34%,37.71,32d 12h 34m
TRU/BTC,0,32.05%,12.90,16d 2h 42m
MATIC/USDT,0,31.77%,570.00,27d 7h 32m
ANC/USDT,2,31.74%,42.85,29d 20h 32m
SOL/USDT,29,31.23%,37.31,26d 16h 33m
BNB/ETH,0,31.23%,235.69,150d 22h 27m
FORTH/USDT,1,31.12%,154.07,52d 8h 52m
TCT/BTC,0,31.09%,17.58,82d 9h 9m
AR/BTC,0,30.98%,2.78,58d 23h 41m
BNB/ETH,1,30.91%,183.42,62d 6h 18m
ENS/USDT,1,30.88%,55.59,59d 2h 16m
SAND/USDT,1,30.78%,106.00,26d 14h 13m
GMT/BUSD,0,30.65%,12.61,23d 17h 27m
SOL/ETH,2,30.63%,137.33,37d 4h 45m
PSG/BTC,1,30.57%,115.37,53d 15h 39m
GMT/BUSD,0,30.46%,54.72,25d 4h 45m
BNB/ETH,0,30.36%,181.68,58d 12h 21m
ADA/USDT,8,30.33%,587.22,60d 18h 22m
GMT/BUSD,0,30.08%,12.15,24d 8h 15m
CTK/USDT,0,30.02%,216.06,39d 4h 57m
ANC/BTC,1,29.78%,26.70,31d 13h 33m
KP3R/USDT,3,29.39%,27.63,15d 7h 37m
MATIC/USDT,1,29.37%,162.85,22d 6h 10m
TRX/BTC,0,29.36%,131.45,64d 15h 15m
