cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1485,924.14%,8123.72,58d 14h 53m
GMT/BUSD,25,690.00%,671.68,68d 12h 29m
GMT/BUSD,8,590.59%,595.48,66d 23h 10m
GMT/BUSD,6,473.43%,507.20,66d 19h 6m
GMT/BUSD,5,336.33%,541.62,64d 21h 17m
GMT/BUSD,1,329.34%,636.66,91d 14h 56m
GMT/BUSD,1,318.79%,426.67,57d 20h 48m
GMT/BUSD,8,313.88%,11070.23,74d 13h 38m
GMT/BUSD,1,305.13%,1483.41,91d 22h 26m
GMT/BUSD,8,298.51%,1072.42,60d 23h 26m
GMT/BUSD,0,247.87%,823.17,61d 10h 28m
GMT/BUSD,2,245.09%,464.09,61d 17h 8m
GMT/BUSD,0,243.75%,653.85,63d 15h 29m
GMT/BUSD,0,239.70%,471.69,63d 10h 7m
GMT/BUSD,0,229.46%,863.99,67d 16h 15m
GMT/BUSD,1,197.37%,342.21,55d 8h 12m
GMT/BUSD,0,176.00%,405.77,92d 7h 52m
GMT/BUSD,2,164.49%,723.85,53d 12h 10m
ANC/USDT,57,134.56%,55.66,63d 14h 51m
GMT/BUSD,0,123.63%,325.89,81d 8h 11m
GMT/BUSD,0,117.30%,394.90,79d 23h 50m
GMT/BUSD,0,111.51%,600.26,88d 15h 31m
GMT/BUSD,0,110.53%,583.97,91d 14h 59m
GMT/BUSD,0,102.56%,414.24,80d 4h 43m
GMT/BUSD,0,99.59%,279.85,83d 18h 35m
ANC/BNB,9,95.42%,93.89,65d 15h 15m
UMA/BUSD,1,90.56%,266.57,70d 6h 41m
TCT/BTC,6,89.15%,37.64,67d 15h 50m
DYDX/USDT,2,88.10%,792.66,33d 13h 14m
GMT/BUSD,0,87.01%,481.64,77d 12h 6m
GMT/BUSD,0,86.81%,423.99,82d 16h 10m
MATIC/USDT,1,84.99%,1524.74,36d 8h 34m
GMT/BUSD,2,84.04%,69.28,82d 4h 21m
CVX/BUSD,0,81.81%,3166.66,34d 9h
FORTH/BUSD,0,77.22%,89.49,52d 1h 55m
GMT/BUSD,0,76.88%,1335.88,85d 6h 23m
MATIC/USDT,1,73.95%,432.15,20d 11h 54m
TRX/BUSD,3,67.40%,313.81,103d 12h 25m
GMT/BUSD,1,67.37%,90.19,32d 14h 38m
OG/USDT,3,67.00%,948.31,57d 9h 17m
ASR/USDT,4,64.97%,44.30,58d 11h 30m
GMT/BUSD,0,64.13%,29.18,32d 15h 39m
GMT/BUSD,1,63.82%,25.91,32d 16h 10m
GMT/BUSD,0,63.44%,57.04,32d 6h 25m
GMT/BUSD,3,63.04%,31.99,32d 7h 10m
KP3R/USDT,1,62.53%,69.64,68d 8h 20m
GMT/BUSD,0,62.08%,1867.15,82d 11h 24m
PEOPLE/USDT,3,62.02%,90.42,68d 13h 48m
ETH/USDT,236,61.11%,62981.91,32d 4h 51m
GMT/BUSD,0,60.98%,130.60,83d 2h 13m
GMT/BUSD,0,60.81%,508.24,33d 7h 10m
TRX/BUSD,0,60.76%,1947.55,94d 3h 48m
FLM/BTC,4,59.99%,67.79,81d 19h 55m
FORTH/BUSD,0,59.83%,65.62,65d 10h 39m
CTXC/USDT,2,59.59%,61.84,69d 5h 16m
GMT/BUSD,0,59.36%,29.39,32d 18h 1m
ETC/USDT,2,59.32%,5408.90,32d 15h 24m
GMT/BUSD,0,59.26%,344.08,35d 16h 33m
GMT/BUSD,0,58.90%,553.95,32d 15h 6m
GMT/BUSD,0,57.96%,375.75,76d 11h 42m
GMT/BUSD,0,56.45%,89.64,55d 4h 54m
DODO/BUSD,6,56.38%,96.09,57d 6h 19m
GTC/BUSD,0,55.85%,456.45,65d 5h 31m
TROY/BUSD,1,52.84%,147.23,56d 13h 17m
GMT/BUSD,0,52.68%,21.68,32d 18h 30m
GMT/BUSD,0,51.96%,20.98,33d 9h 18m
ETC/USDT,0,51.26%,36752.47,6d 20h 20m
RARE/BNB,1,50.81%,35.59,65d 52m
GMT/BUSD,1,49.33%,22.22,31d 11h 59m
ENS/BUSD,1,49.23%,46.51,68d 17h 13m
GMT/USDT,9,48.71%,477.35,70d 17h 7m
GMT/BUSD,3,48.60%,30.89,31d 6h 49m
GMT/BUSD,0,48.48%,21.29,33d 14h 2m
LINK/USDT,3,48.43%,241.36,38d 22h 20m
UNI/BTC,0,48.28%,1012.39,53d 22h 16m
AAVE/USDT,2,47.70%,253.43,20d 13h 19m
ENS/USDT,1,47.61%,85.71,68d 3h 18m
AVAX/USDT,10,47.46%,425.99,35d 13h 46m
GMT/BUSD,0,47.14%,874.83,33d 6h 40m
RARE/BUSD,1,46.99%,51.16,55d 2h 38m
PEOPLE/BTC,1,46.91%,1057.23,70d 9h 44m
KEY/USDT,0,46.75%,104.35,57d 6h 20m
THETA/USDT,2,46.51%,100.53,59d 4h 18m
ETH/BUSD,5,46.30%,3630.10,32d 10h 24m
COCOS/USDT,1,45.61%,215.43,47d 11h 34m
TCT/USDT,1,45.27%,59.10,39d 15h 45m
PORTO/USDT,0,45.07%,84.00,60d 13h 49m
PAXG/BTC,4,44.92%,168.03,77d 17h 7m
SHIB/DOGE,0,44.54%,49.47,164d 8h 40m
DUSK/BTC,1,44.33%,173.65,67d 2h 30m
APE/BUSD,3,44.16%,439.96,32d 22h 19m
AAVE/ETH,1,43.94%,405.27,69d 17h 41m
ETH/BUSD,13,43.71%,673.84,31d 19h 47m
ERN/BUSD,0,42.79%,154.51,37d 3h 14m
ENS/USDT,0,42.33%,993.17,67d 12h 10m
LAZIO/BUSD,3,42.28%,114.13,59d 21h 19m
OOKI/BUSD,0,42.15%,152.34,67d 13h 17m
ANC/USDT,2,41.74%,56.34,38d 21h 34m
FLM/BTC,0,41.68%,37.55,83d 16h 53m
TRX/USDT,0,41.46%,753.88,92d 16h 14m
LINK/USDT,1,41.45%,53.77,69d 13h 30m
ETH/USDT,1,41.42%,1645.02,31d 10h 9m
SOL/USDT,37,41.35%,49.38,35d 17h 35m
GMT/BUSD,0,41.18%,129.48,84d 5h 12m
TRU/BTC,2,41.01%,42.59,25d 12h 16m
SOL/BUSD,20,40.98%,759.66,37d 21h 26m
BETA/ETH,0,40.51%,39.19,52d 8h 21m
ENS/BUSD,1,40.07%,50.83,68d 13h 10m
LINK/USDT,0,39.77%,40.32,69d 15h 38m
FTM/USDT,1,39.54%,353.21,35d 13h 42m
ETH/USDT,0,39.50%,1224.37,20d 5h 23m
MATIC/BTC,0,39.47%,412.75,35d 5h 42m
BEL/BUSD,1,39.40%,121.44,52d 18h 7m
QI/BUSD,0,38.64%,61.87,38d 3h 42m
MDX/BUSD,0,38.61%,139.31,37d 3h 15m
ETH/USDT,2,38.43%,424.40,16d 14h 36m
ADA/USDT,14,38.38%,743.07,69d 19h 24m
GMT/BUSD,0,38.37%,103.42,36d 16h 19m
HIGH/BTC,0,38.28%,80.44,50d 13h 22m
ETH/USDT,2,37.75%,230.10,8d 14h 18m
SAND/USDT,1,37.29%,128.42,35d 15h 16m
DEGO/BTC,0,37.18%,218.06,32d 3h 40m
ANC/BUSD,1,37.04%,46.70,38d 3h 42m
CRV/USDT,0,36.94%,399.25,23d 1h 37m
OG/USDT,0,36.93%,43.06,41d 13h 36m
DEGO/BUSD,0,36.60%,175.85,15d 17h 12m
SOL/BUSD,2,36.25%,1124.22,32d 15h 1m
JASMY/BTC,0,36.09%,92.85,94d 23h 50m
SHIB/DOGE,0,35.80%,24.19,72d 12h 47m
PORTO/USDT,0,35.59%,53.66,55d 6h 9m
DEGO/USDT,0,35.52%,58.81,38d 7h 12m
ETH/BUSD,0,35.46%,12038.93,27d 19h 17m
TRX/USDT,4,35.36%,162.92,83d 20h 32m
VOXEL/BUSD,0,34.94%,128.21,37d 13h 7m
REQ/BTC,0,34.56%,42.40,32d 16h 10m
UNI/BNB,1,34.21%,4789.59,56d 21m
ETH/USDT,0,34.14%,222.98,17d 22h 26m
ENS/USDT,0,34.02%,234.93,55d 3h 50m
THETA/BUSD,4,33.93%,111.39,43d 11h 21m
ETH/BUSD,0,33.90%,499.20,18d 14h 17m
AAVE/USDT,0,33.82%,608.99,20d 16h 59m
TCT/BTC,0,33.68%,22.22,91d 10h 11m
CTXC/USDT,0,33.53%,287.49,20d 14h 47m
JUV/USDT,0,33.48%,101.49,32d 4h 33m
MITH/BTC,1,33.22%,44.82,4d 8h 58m
SAND/BUSD,0,33.06%,79.08,69d 23h 36m
ETH/USDT,4,32.97%,89.08,7d 6h 21m
ETH/USDT,0,32.92%,675.73,30d 17h 46m
ANC/BUSD,2,32.91%,30.88,59d 1h 42m
ANC/BTC,1,32.75%,34.24,40d 14h 35m
ATOM/BTC,0,32.67%,203.78,49d 2h 43m
DODO/BTC,0,32.65%,175.09,61d 12h 20m
GMT/BUSD,0,32.51%,236.75,83d 19h 35m
KEY/USDT,0,32.37%,58.27,48d 2h 56m
GMT/BUSD,0,32.37%,662.73,59d 13h 42m
APE/BUSD,0,32.00%,100.79,69d 22h 25m
PSG/BTC,2,31.98%,140.81,62d 16h 41m
CTK/USDT,0,31.96%,230.04,48d 5h 59m
TCT/USDT,1,31.95%,48.91,41d 5h 37m
ETH/USDT,0,31.94%,286.81,32d 17h 34m
SHIB/BUSD,1,31.84%,107.54,54d 19h 41m
TRX/BTC,2,31.79%,28.26,72d 12h 29m
DOGE/BTC,1,31.55%,111.92,109d 8h 53m
ETH/USDT,0,31.54%,211.59,30d 49m
DYDX/BUSD,0,31.50%,77.47,55d 8h 2m
ETC/BUSD,0,31.42%,494.35,28d 2h 51m
SOL/BTC,4,31.32%,3.82,43d 18h 20m
DUSK/BTC,0,31.15%,1310.99,38d 13h 36m
ETH/BUSD,0,31.09%,401.90,35d 16h 48m
ETH/USDT,0,31.08%,319.72,32d 17h 22m
AR/BTC,0,31.08%,3.25,68d 43m
UNI/USDT,0,31.06%,25.43,67d 42m
TRX/BUSD,0,31.05%,1065.06,86d 23h 15m
ALICE/BUSD,0,30.78%,27.88,68d 17h 17m
BNB/ETH,9,30.78%,237.05,108d 18h 19m
DOGE/USDT,4,30.76%,2720.22,37d 6h 55m
WAVES/BTC,2,30.76%,59.04,70d 15h 56m
FTM/USDT,0,30.72%,137.39,31d 16h 20m
ATOM/USDT,1,30.51%,115.12,46d 2h 9m
FTM/USDT,0,30.49%,64.91,38d 5h 49m
MDX/USDT,1,30.31%,546.96,20d 7h 22m
AVAX/USDT,2,30.29%,31.85,9d 3m
KP3R/USDT,0,30.25%,53.00,60d 13h 55m
ETH/USDT,0,30.24%,300.20,27d 10h 19m
ETH/BUSD,0,30.16%,446.31,20d 9h 34m
LAZIO/BUSD,2,30.15%,19.22,62d 14h 12m
ETH/USDT,0,30.05%,188.85,27d 11h 1m
FORTH/USDT,1,30.01%,148.58,61d 9h 54m
SOL/BUSD,0,29.98%,273.32,37d 15h 29m
GMT/BUSD,0,29.88%,13.37,31d 4h 8m
LOKA/BUSD,0,29.80%,90.94,26d 17h 3m
AVAX/USDT,0,29.79%,27.31,34d 19h 12m
SHIB/DOGE,0,29.61%,18.67,105d 6h 55m
THETA/BTC,3,29.56%,62.62,43d 5h 47m
ETH/USDT,0,29.48%,46.48,7d 4h 57m
TRX/USDT,0,29.47%,137.23,86d 17h 47m
UNI/BUSD,2,29.45%,105.77,68d 10h 17m
ICP/USDT,0,29.30%,2639.85,39d 3h 13m
ROSE/BTC,0,29.26%,61.06,69d 4h 50m
MATIC/BUSD,0,29.24%,55.12,20d 5h 47m
OOKI/BNB,0,29.24%,242.34,20d 4h 42m
MATIC/BUSD,0,29.21%,97.09,69d 6h 51m
XMR/USDT,1,29.21%,1004.85,35d 16h 38m
ANT/USDT,0,29.08%,35.38,60d 5h 41m
ETH/BUSD,0,29.05%,52.09,36d 21h 15m
