cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1491,922.24%,8107.03,58d 17h 54m
GMT/BUSD,25,688.49%,670.21,68d 15h 29m
GMT/BUSD,8,588.81%,593.69,67d 2h 11m
GMT/BUSD,6,471.61%,505.25,66d 22h 6m
GMT/BUSD,5,334.30%,538.35,65d 17m
GMT/BUSD,1,328.52%,635.07,91d 17h 56m
GMT/BUSD,1,316.92%,424.17,57d 23h 48m
GMT/BUSD,8,312.84%,11033.49,74d 16h 38m
GMT/BUSD,1,304.31%,1479.45,92d 1h 26m
GMT/BUSD,8,296.59%,1065.53,61d 2h 26m
GMT/BUSD,0,245.98%,816.88,61d 13h 28m
GMT/BUSD,2,243.21%,460.52,61d 20h 8m
GMT/BUSD,0,241.88%,648.83,63d 18h 29m
GMT/BUSD,0,237.80%,467.94,63d 13h 7m
GMT/BUSD,0,227.51%,856.65,67d 19h 15m
GMT/BUSD,1,195.00%,338.09,55d 11h 12m
GMT/BUSD,0,175.26%,404.04,92d 10h 52m
GMT/BUSD,2,163.21%,718.23,53d 15h 11m
ANC/USDT,57,127.91%,52.91,63d 17h 51m
GMT/BUSD,0,122.86%,323.86,81d 11h 11m
GMT/BUSD,0,116.50%,392.20,80d 2h 50m
GMT/BUSD,0,110.70%,595.87,88d 18h 31m
GMT/BUSD,0,109.71%,579.66,91d 17h 59m
GMT/BUSD,0,101.74%,410.95,80d 7h 43m
GMT/BUSD,0,98.86%,277.80,83d 21h 35m
TCT/BTC,6,94.24%,38.98,67d 18h 50m
ANC/BNB,9,91.30%,88.03,65d 18h 15m
UMA/BUSD,1,88.49%,260.46,70d 9h 41m
GMT/BUSD,0,86.17%,477.01,77d 15h 6m
GMT/BUSD,0,86.04%,420.25,82d 19h 10m
GMT/BUSD,2,83.33%,68.69,82d 7h 21m
MATIC/USDT,1,80.09%,1436.74,36d 11h 35m
CVX/BUSD,0,79.40%,3073.20,34d 12h
DYDX/USDT,2,77.57%,697.88,33d 16h 14m
GMT/BUSD,0,76.02%,1321.00,85d 9h 24m
FORTH/BUSD,0,75.47%,87.45,52d 4h 55m
MATIC/USDT,1,69.09%,403.73,20d 14h 54m
TRX/BUSD,3,66.72%,310.62,103d 15h 25m
OG/USDT,3,65.08%,921.21,57d 12h 17m
ASR/USDT,4,63.85%,43.54,58d 14h 30m
GMT/BUSD,1,62.89%,84.20,32d 17h 38m
GMT/BUSD,0,61.35%,1845.32,82d 14h 24m
KP3R/USDT,1,61.22%,68.18,68d 11h 20m
GMT/BUSD,0,60.25%,129.04,83d 5h 13m
TRX/BUSD,0,59.99%,1922.86,94d 6h 48m
GMT/BUSD,0,59.99%,27.30,32d 18h 39m
FLM/BTC,4,59.97%,66.38,81d 22h 55m
GMT/BUSD,1,59.73%,24.25,32d 19h 10m
PEOPLE/USDT,3,59.31%,86.46,68d 16h 48m
GMT/BUSD,0,59.12%,53.16,32d 9h 25m
GMT/BUSD,3,58.88%,29.88,32d 10h 11m
ETH/USDT,238,58.34%,60124.59,32d 7h 51m
GMT/BUSD,0,57.78%,543.40,32d 18h 6m
CTXC/USDT,2,57.45%,59.62,69d 8h 16m
FORTH/BUSD,0,57.43%,62.99,65d 13h 40m
GMT/BUSD,0,57.13%,370.43,76d 14h 42m
GMT/BUSD,0,56.41%,471.52,33d 10h 10m
ETC/USDT,2,56.17%,5121.21,32d 18h 24m
GMT/BUSD,0,56.05%,325.41,35d 19h 33m
GMT/BUSD,0,55.56%,88.22,55d 7h 54m
GMT/BUSD,0,55.31%,27.38,32d 21h 1m
DODO/BUSD,6,55.00%,93.75,57d 9h 20m
GTC/BUSD,0,54.87%,448.40,65d 8h 31m
TROY/BUSD,1,51.79%,144.31,56d 16h 17m
RARE/BNB,1,51.39%,35.25,65d 3h 52m
GMT/BUSD,0,48.88%,20.12,32d 21h 30m
GMT/BUSD,0,48.18%,19.46,33d 12h 18m
UNI/BTC,0,48.14%,988.88,54d 1h 16m
LINK/USDT,3,47.98%,239.11,39d 1h 20m
ENS/BUSD,1,47.72%,45.08,68d 20h 13m
ETC/USDT,0,47.67%,34182.51,6d 23h 20m
ENS/USDT,1,47.25%,85.05,68d 6h 18m
GMT/USDT,9,47.02%,460.80,70d 20h 8m
PEOPLE/BTC,1,46.89%,1035.38,70d 12h 44m
AVAX/USDT,10,46.79%,419.92,35d 16h 46m
KEY/USDT,0,46.60%,104.02,57d 9h 20m
PAXG/BTC,4,46.13%,169.06,77d 20h 7m
RARE/BUSD,1,46.05%,50.13,55d 5h 38m
AAVE/USDT,2,45.62%,242.38,20d 16h 19m
GMT/BUSD,1,45.58%,20.53,31d 14h 59m
COCOS/USDT,1,45.55%,215.17,47d 14h 34m
TCT/USDT,1,45.53%,59.44,39d 18h 45m
THETA/USDT,2,45.00%,97.27,59d 7h 18m
GMT/BUSD,0,44.77%,19.66,33d 17h 2m
GMT/BUSD,3,44.77%,28.45,31d 9h 49m
DUSK/BTC,1,44.44%,170.50,67d 5h 30m
AAVE/ETH,1,43.86%,393.72,69d 20h 41m
APE/BUSD,3,43.63%,434.64,33d 1h 19m
SHIB/DOGE,0,43.56%,47.43,164d 11h 40m
ETH/BUSD,5,43.45%,3406.22,32d 13h 24m
PORTO/USDT,0,43.19%,80.50,60d 16h 50m
ERN/BUSD,0,42.70%,154.20,37d 6h 14m
LINK/USDT,1,41.67%,54.05,69d 16h 30m
FLM/BTC,0,41.65%,36.75,83d 19h 54m
ETH/BUSD,13,41.33%,637.14,31d 22h 47m
TRU/BTC,2,41.23%,41.95,25d 15h 16m
LAZIO/BUSD,3,41.10%,110.93,60d 19m
SOL/USDT,37,40.79%,48.72,35d 20h 35m
OOKI/BUSD,0,40.67%,147.01,67d 16h 18m
GMT/BUSD,0,40.47%,127.22,84d 8h 13m
TRX/USDT,0,40.46%,735.72,92d 19h 14m
SOL/BUSD,20,40.36%,748.11,38d 26m
BETA/ETH,0,40.34%,37.98,52d 11h 21m
LINK/USDT,0,39.18%,39.73,69d 18h 38m
MATIC/BTC,0,38.80%,397.39,35d 8h 42m
ANC/USDT,2,38.73%,52.28,39d 34m
ETH/USDT,1,38.58%,1532.07,31d 13h 9m
MDX/BUSD,0,38.54%,139.06,37d 6h 16m
ENS/USDT,0,38.48%,902.80,67d 15h 10m
HIGH/BTC,0,38.08%,78.38,50d 16h 22m
BEL/BUSD,1,38.02%,117.18,52d 21h 7m
ADA/USDT,14,37.88%,733.40,69d 22h 25m
DEGO/BTC,0,37.57%,215.82,32d 6h 40m
ENS/BUSD,1,37.33%,47.36,68d 16h 10m
SAND/USDT,1,36.98%,127.35,35d 18h 16m
ETH/USDT,0,36.83%,1141.59,20d 8h 23m
DEGO/USDT,0,36.30%,60.10,38d 10h 12m
GMT/BUSD,0,36.25%,97.71,36d 19h 20m
QI/BUSD,0,36.10%,57.79,38d 6h 42m
FTM/USDT,1,36.10%,322.41,35d 16h 42m
DEGO/BUSD,0,36.07%,173.33,15d 20h 12m
OG/USDT,0,35.68%,41.61,41d 16h 36m
SHIB/DOGE,0,35.55%,23.55,72d 15h 47m
SOL/BUSD,2,35.41%,1098.29,32d 18h 1m
CRV/USDT,0,35.40%,382.59,23d 4h 37m
ETH/USDT,2,35.23%,389.04,16d 17h 36m
JASMY/BTC,0,35.17%,88.65,95d 2h 50m
ETH/USDT,2,34.83%,212.32,8d 17h 18m
JUV/USDT,0,34.77%,105.40,32d 7h 33m
TRX/USDT,4,34.67%,159.73,83d 23h 33m
REQ/BTC,0,34.36%,41.30,32d 19h 10m
UNI/BNB,1,34.06%,4673.16,56d 3h 21m
PSG/BTC,2,34.04%,146.81,62d 19h 42m
TCT/BTC,0,33.97%,21.95,91d 13h 11m
PORTO/USDT,0,33.81%,50.98,55d 9h 9m
VOXEL/BUSD,0,33.57%,123.21,37d 16h 7m
TCT/USDT,1,33.45%,51.22,41d 8h 37m
ENS/USDT,0,33.44%,230.89,55d 6h 50m
MITH/BTC,1,33.20%,43.87,4d 11h 58m
ATOM/BTC,0,32.80%,200.47,49d 5h 43m
THETA/BUSD,4,32.73%,107.48,43d 14h 22m
AAVE/USDT,0,32.72%,589.21,20d 19h 59m
ANC/BUSD,1,32.70%,41.23,38d 6h 42m
DODO/BTC,0,32.65%,171.49,61d 15h 20m
ETH/BUSD,0,32.58%,11062.96,27d 22h 18m
TRX/BTC,2,32.10%,27.96,72d 15h 29m
KEY/USDT,0,32.07%,57.72,48d 5h 56m
ETH/USDT,0,31.84%,207.98,18d 1h 26m
GMT/BUSD,0,31.78%,231.40,83d 22h 35m
ETH/BUSD,0,31.65%,466.13,18d 17h 17m
DOGE/BTC,1,31.60%,109.80,109d 11h 53m
SHIB/BUSD,1,31.48%,106.30,54d 22h 41m
ETH/USDT,0,31.43%,645.27,30d 20h 47m
BNB/ETH,9,31.40%,235.39,108d 21h 19m
DUSK/BTC,0,31.19%,1285.78,38d 16h 36m
