cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1120,914.49%,8038.90,49d 16h 51m
GMT/BUSD,15,682.36%,664.24,59d 14h 27m
GMT/BUSD,8,581.54%,586.36,58d 1h 8m
GMT/BUSD,5,464.17%,497.28,57d 21h 4m
GMT/BUSD,0,325.13%,628.52,82d 16h 54m
GMT/BUSD,5,324.72%,522.92,55d 23h 15m
GMT/BUSD,1,309.19%,413.83,48d 22h 46m
GMT/BUSD,7,308.54%,10881.96,65d 15h 36m
GMT/BUSD,1,300.96%,1463.12,83d 24m
GMT/BUSD,6,286.94%,1030.88,52d 1h 24m
GMT/BUSD,0,235.93%,783.50,52d 12h 26m
GMT/BUSD,1,235.49%,445.92,52d 19h 6m
GMT/BUSD,0,234.24%,628.34,54d 17h 27m
GMT/BUSD,0,230.02%,452.64,54d 12h 5m
GMT/BUSD,0,219.53%,826.60,58d 18h 13m
GMT/BUSD,1,183.50%,318.17,46d 10h 10m
GMT/BUSD,0,172.21%,397.01,83d 9h 50m
GMT/BUSD,1,154.37%,679.33,44d 14h 8m
GMT/BUSD,0,142.70%,865.59,67d 9h 3m
ANC/USDT,43,124.95%,51.68,54d 16h 49m
GMT/BUSD,0,119.72%,315.58,72d 10h 9m
GMT/BUSD,0,113.22%,381.14,71d 1h 48m
GMT/BUSD,0,107.36%,577.90,79d 17h 28m
GMT/BUSD,0,106.35%,561.87,82d 16h 57m
GMT/BUSD,0,98.42%,397.52,71d 6h 41m
GMT/BUSD,0,95.87%,269.40,74d 20h 33m
ANC/BNB,6,91.56%,78.69,56d 17h 13m
PEOPLE/USDT,2,86.45%,700.26,53d 19h 11m
UMA/BUSD,1,82.93%,244.09,61d 8h 39m
GMT/BUSD,0,82.90%,404.89,73d 18h 7m
GMT/BUSD,0,82.75%,458.05,68d 14h 4m
GMT/BUSD,1,80.39%,66.27,73d 6h 19m
GMT/BUSD,0,72.49%,1259.67,76d 8h 21m
FORTH/BUSD,0,72.13%,83.58,43d 3h 53m
TCT/BTC,3,68.41%,24.76,58d 17h 48m
TRX/BUSD,1,64.12%,298.52,94d 14h 23m
OG/USDT,3,62.18%,880.18,48d 11h 15m
ASR/USDT,2,61.89%,42.21,49d 13h 28m
FLM/BTC,3,59.02%,57.17,72d 21h 53m
GMT/BUSD,0,58.39%,1756.19,73d 13h 22m
TRX/BUSD,0,58.09%,1862.10,85d 5h 46m
GMT/BUSD,0,57.25%,122.60,74d 4h 11m
FORTH/BUSD,0,56.97%,62.49,56d 12h 37m
PEOPLE/USDT,1,55.12%,80.35,59d 15h 46m
PAXG/BTC,4,54.54%,174.89,68d 19h 5m
GMT/BUSD,0,53.78%,348.67,67d 13h 40m
KP3R/USDT,0,53.52%,59.61,59d 10h 18m
MATIC/USDT,9,52.15%,351.37,22d 16h 22m
ASR/USDT,0,51.41%,271.14,37d 10h 20m
CVX/BUSD,0,51.06%,1976.55,25d 10h 58m
RARE/BNB,1,49.42%,30.22,56d 2h 50m
CTXC/USDT,2,49.32%,51.18,60d 7h 14m
LINK/ETH,2,47.81%,191.08,61d 18h 35m
GMT/BUSD,0,47.70%,75.74,46d 6h 52m
REQ/BTC,0,47.51%,22.32,49d 4h 47m
GMT/BUSD,9,47.31%,100.18,23d 14h 17m
COCOS/BNB,0,47.22%,172.38,44d 8h 36m
PEOPLE/BTC,1,46.94%,906.97,61d 11h 42m
BNB/ETH,9,46.71%,256.26,99d 20h 17m
GMT/BUSD,0,45.61%,428.98,23d 17h 4m
DYDX/USDT,1,45.34%,407.99,24d 15h 12m
GTC/BUSD,0,44.84%,366.46,56d 7h 29m
GMT/BUSD,1,44.54%,59.64,23d 16h 36m
AAVE/ETH,1,43.02%,282.68,60d 19h 38m
GMT/BUSD,0,42.90%,19.52,23d 17h 37m
GMT/BUSD,1,42.86%,17.40,23d 18h 8m
TROY/BUSD,0,42.03%,117.12,47d 15h 15m
COCOS/USDT,0,42.00%,198.39,38d 13h 32m
UNI/BTC,0,42.00%,755.11,45d 14m
GMT/BUSD,3,41.85%,21.23,23d 9h 8m
GMT/BUSD,0,41.56%,241.28,26d 18h 31m
GMT/BUSD,0,41.48%,37.29,23d 8h 23m
SHIB/DOGE,0,41.08%,40.91,155d 10h 38m
DUSK/BTC,0,40.70%,136.67,58d 4h 28m
FLM/BTC,0,40.36%,31.17,74d 18h 51m
UMA/USDT,1,39.78%,106.75,26d 20h 58m
TRU/BTC,2,38.98%,34.71,16d 14h 14m
GMT/BUSD,0,38.73%,19.17,23d 19h 59m
TRX/USDT,0,38.52%,700.41,83d 18h 12m
LINK/USDT,0,38.48%,191.77,30d 18m
JASMY/BTC,0,38.34%,84.55,86d 1h 48m
GMT/BUSD,0,38.29%,320.06,24d 9h 8m
BETA/ETH,0,38.07%,26.24,43d 10h 19m
THETA/BTC,3,37.58%,68.23,34d 7h 45m
GMT/USDT,10,37.58%,1138.85,22d 18h 55m
GMT/BUSD,0,37.53%,118.01,75d 7h 10m
THETA/USDT,0,37.38%,80.81,50d 6h 16m
BEL/BUSD,1,37.29%,114.94,43d 20h 5m
PAXG/BTC,1,37.18%,421.00,60d 6m
CTK/USDT,0,36.81%,198.74,56d
BNB/ETH,1,36.74%,225.86,182d 8h 18m
GMT/BUSD,0,36.73%,950.99,25d 9h 3m
KEY/USDT,0,35.97%,80.30,48d 8h 18m
GMT/USDT,2,35.92%,352.02,61d 19h 5m
GMT/BUSD,0,35.33%,655.72,24d 8h 38m
PAXG/BNB,0,35.23%,713.05,47d 14h 44m
TRX/BTC,1,35.11%,26.76,63d 14h 27m
DODO/BUSD,5,35.08%,59.79,48d 8h 17m
MATIC/USDT,0,35.06%,629.02,27d 10h 32m
ERN/BUSD,0,34.84%,125.82,28d 5h 12m
OOKI/BUSD,0,34.60%,125.07,58d 15h 15m
LINK/USDT,1,34.30%,44.49,60d 15h 28m
MDX/BUSD,0,34.12%,123.12,28d 5h 13m
BNB/ETH,0,33.51%,149.90,181d 7h 6m
GMT/BUSD,0,33.33%,13.72,23d 20h 28m
SHIB/DOGE,0,33.25%,20.14,63d 14h 45m
AAVE/BUSD,6,33.24%,122.31,26d 21h 5m
LINK/USDT,0,33.23%,33.69,60d 17h 35m
TRX/USDT,4,33.17%,152.82,74d 22h 30m
GMT/BUSD,0,32.74%,13.22,24d 11h 16m
LAZIO/BUSD,2,32.68%,88.21,50d 23h 17m
DODO/BTC,0,32.63%,150.02,52d 14h 18m
AR/BTC,0,32.59%,2.92,59d 2h 41m
TRU/BTC,0,32.48%,13.07,16d 5h 42m
REQ/BTC,0,32.41%,34.10,23d 18h 8m
SOL/USDT,30,32.17%,38.42,26d 19h 33m
BNB/ETH,0,31.90%,239.30,151d 1h 27m
SAND/USDT,1,31.64%,108.97,26d 17h 14m
GMT/BUSD,0,31.48%,56.54,25d 7h 45m
BNB/ETH,1,31.45%,185.57,62d 9h 18m
SOL/ETH,2,31.43%,140.12,37d 7h 45m
ENS/USDT,1,31.19%,56.16,59d 5h 16m
ADA/USDT,8,31.15%,603.11,60d 21h 22m
PSG/BTC,1,31.14%,117.50,53d 18h 39m
TCT/BTC,0,31.09%,17.58,82d 12h 9m
OG/USDT,0,31.09%,36.25,32d 15h 34m
ANC/USDT,2,30.92%,41.74,29d 23h 32m
BNB/ETH,0,30.81%,183.32,58d 15h 21m
GMT/BUSD,0,30.76%,13.23,22d 12h 47m
KP3R/USDT,3,30.66%,28.83,15d 10h 38m
GMT/BUSD,1,30.27%,13.64,22d 13h 57m
SOL/BUSD,16,30.27%,561.03,28d 23h 24m
CTK/USDT,0,30.19%,217.25,39d 7h 57m
MATIC/USDT,0,29.82%,366.25,27d 11h 9m
ADA/ETH,0,29.61%,186.68,84d 7h 39m
GMT/BUSD,0,29.59%,12.99,24d 16h
MATIC/USDT,1,29.59%,164.04,22d 9h 10m
TRX/BTC,0,29.54%,227.62,61d 12h 1m
TRX/BTC,0,29.40%,131.64,64d 18h 15m
ANC/BTC,1,29.28%,26.24,31d 16h 33m
DOGE/BTC,0,29.26%,88.97,100d 10h 51m
GMT/BUSD,2,29.10%,18.50,22d 8h 47m
IMX/BTC,0,28.96%,91.18,50d 17h 8m
ATOM/BTC,0,28.85%,154.29,40d 4h 41m
GMT/BUSD,0,28.74%,209.30,74d 21h 33m
ATOM/USDT,0,28.41%,510.90,28d 17h 36m
TRX/BUSD,0,28.14%,965.42,78d 1h 13m
SHIB/DOGE,0,28.09%,1880.51,61d 19h 17m
JASMY/BTC,0,28.04%,180.85,39d 12h 21m
DUSK/BTC,0,28.03%,1011.76,29d 15h 34m
FORTH/USDT,1,27.80%,137.63,52d 11h 52m
DOGE/BTC,3,27.59%,13.97,105d 9h 16m
MATIC/BTC,0,27.47%,246.30,26d 7h 40m
MATIC/USDT,1,27.44%,160.37,11d 13h 52m
UNI/BNB,1,27.35%,3345.09,47d 2h 19m
RARE/BUSD,0,27.34%,29.77,46d 4h 36m
GMT/BUSD,0,27.33%,10.01,22d 11h 18m
WAVES/BTC,2,27.26%,44.85,61d 17h 54m
DEGO/BTC,0,27.09%,136.24,23d 5h 38m
SHIB/DOGE,0,27.02%,15.28,96d 8h 53m
UMA/BTC,0,26.83%,294.00,26d 16h 36m
ENS/BUSD,1,26.31%,24.86,59d 19h 11m
AVAX/USDT,6,26.31%,236.14,26d 15h 44m
TRX/USDT,0,26.28%,122.37,77d 19h 44m
THETA/BUSD,4,26.28%,86.29,34d 13h 19m
SHIB/DOGE,0,26.27%,375.58,62d 2h 54m
ROSE/BTC,0,26.16%,46.80,60d 6h 48m
ADA/BTC,0,26.15%,127.36,69d 3h 42m
XMR/USDT,0,26.07%,927.57,26d 18h 41m
HIGH/BTC,0,25.97%,46.80,41d 15h 19m
AAVE/ETH,0,25.91%,90.17,49d 1h 48m
XMR/USDT,1,25.85%,889.31,26d 18h 36m
BNB/ETH,0,25.84%,17.84,166d 2h 35m
OOKI/BUSD,0,25.71%,57.91,27d 9h 4m
ADA/BTC,1,25.67%,460.41,60d 15h 11m
CRV/BUSD,0,25.49%,735.09,25d 10h 49m
SHIB/DOGE,0,25.44%,31.02,162d 17h 7m
GMT/BUSD,0,25.30%,68.18,27d 18h 17m
ADA/BTC,0,25.25%,28.00,69d 11h 47m
TRX/BTC,1,25.20%,452.76,58d 11h 37m
UNI/USDT,0,25.20%,20.63,58d 2h 40m
SHIB/DOGE,0,25.10%,23.18,162d 31m
TRX/BTC,0,24.97%,22.14,66d 14h 14m
SHIB/USDT,1,24.91%,202.96,31d 11h 54m
SOL/BTC,3,24.89%,2.60,34d 20h 18m
GMT/BTC,0,24.79%,15.19,53d 12h 56m
APE/BUSD,3,24.77%,246.75,24d 17m
BEL/BNB,0,24.71%,42.58,43d 10h 31m
ANC/BUSD,0,24.71%,31.16,29d 5h 40m
UNI/BUSD,2,24.65%,88.53,59d 12h 15m
RARE/BTC,0,24.64%,53.78,48d 4h 43m
FORTH/USDT,0,24.56%,14755.75,55d 23h 26m
SHIB/DOGE,0,24.54%,10.37,61d 34m
AAVE/BTC,0,24.50%,12.22,62d 3h 6m
LINK/ETH,1,24.35%,140.04,84d 7h 41m
ADA/BTC,1,24.24%,94.81,73d 15h 25m
SHIB/DOGE,0,24.24%,7.82,65d 8h 47m
ETH/USDT,171,24.03%,24769.81,23d 6h 48m
ADA/ETH,2,24.02%,15.93,132d 5h 37m
ANC/BUSD,2,23.87%,22.40,50d 3h 40m
ADA/BTC,0,23.83%,73.93,133d 10h 11m
TRX/BTC,0,23.82%,54.71,70d 18h 12m
KEY/ETH,0,23.81%,91.85,30d 16h 7m
SOL/USDT,1,23.81%,85.06,28d 19h 3m
SOL/BUSD,2,23.66%,733.92,23d 16h 59m
ADA/ETH,0,23.62%,143.54,134d 4h 16m
UNI/USDT,0,23.61%,34.86,33d 5h 25m
TRX/USDT,0,23.58%,31.48,81d 13h 4m
MATIC/BUSD,3,23.52%,26.91,21d 8h 40m
JASMY/ETH,0,23.30%,66.31,37d 11h 7m
CHZ/BNB,1,23.29%,412.26,62d 10h 19m
QI/BUSD,0,23.25%,37.22,29d 5h 40m
SHIB/BUSD,0,23.14%,78.16,45d 21h 39m
AAVE/USDT,1,23.03%,122.37,11d 15h 17m
ICP/USDT,0,23.01%,2072.87,30d 5h 11m
DEGO/USDT,0,22.90%,37.91,29d 9h 10m
TRX/BTC,1,22.89%,83.38,62d 42m
AVAX/ETH,0,22.86%,151.34,47d 7h 58m
DATA/BTC,0,22.68%,77.78,18d 17h 26m
BNB/ETH,8,22.60%,34758.85,90d 21h 20m
SHIB/DOGE,0,22.59%,12.70,52d 9h 51m
ANT/USDT,0,22.49%,27.36,51d 7h 39m
JASMY/BUSD,0,22.48%,10.13,58d 11h 22m
ADA/ETH,0,22.45%,71.92,137d 9h 34m
QI/BTC,0,22.44%,489.21,16d 4h
DOT/BTC,2,22.39%,13.11,61d 12h 49m
BAKE/BUSD,1,22.38%,805.97,21d 18h 35m
LAZIO/BUSD,2,22.04%,14.05,53d 16h 10m
AAVE/BTC,0,22.00%,51.01,55d 5h 46m
ALPACA/BTC,1,21.92%,38.78,65d 4h 2m
KP3R/USDT,0,21.85%,38.29,51d 15h 53m
ADA/USDT,5,21.77%,19.42,60d 16h 44m
MATIC/BUSD,0,21.77%,41.03,11d 7h 45m
GMT/BUSD,0,21.76%,495.10,73d 9h 6m
TCT/USDT,0,21.74%,28.39,30d 17h 43m
ASR/USDT,0,21.73%,94.94,37d 11h 30m
THETA/BUSD,0,21.73%,50.67,34d 11h 11m
ATOM/USDT,0,21.64%,97.09,29d 7h
FARM/BTC,2,21.61%,24.30,11d 23h 44m
SHIB/DOGE,1,21.57%,6.35,94d 16h 47m
JUV/USDT,0,21.55%,65.33,23d 6h 31m
SHIB/DOGE,0,21.55%,6.59,186d 4h 53m
OOKI/BNB,0,21.53%,155.92,11d 6h 40m
VET/ETH,0,21.51%,54.16,47d 8h 33m
MDX/USDT,1,21.42%,386.67,11d 9h 20m
MATIC/BUSD,0,21.41%,128.73,11d 11h 56m
BNB/ETH,0,21.33%,35.63,182d 13h 9m
CRV/ETH,0,21.33%,890.61,24d 18h 45m
XRP/BTC,1,21.27%,18.83,157d 10h 47m
GMT/BUSD,0,21.19%,433.83,50d 15h 40m
SHIB/DOGE,0,21.18%,35.52,76d 7h 25m
SLP/USDT,2,21.07%,22.41,29d 1h 17m
SOL/BUSD,0,21.04%,62.68,29d 19h 54m
SOL/BUSD,0,20.98%,191.30,28d 17h 26m
XMR/BTC,0,20.98%,112.66,54d 15h 37m
KEY/USDT,0,20.96%,18.87,30d 8h 20m
SHIB/DOGE,0,20.94%,5.96,69d 5h 34m
LINK/BNB,0,20.92%,82.96,53d 17h 52m
MATIC/BUSD,0,20.85%,3863.67,11d 12h 8m
MDT/BTC,0,20.81%,8.68,62d 13h 20m
SHIB/DOGE,0,20.74%,38.03,30d 12h 17m
ADA/BTC,1,20.57%,32.12,51d 17h 10m
LINA/BTC,0,20.53%,18.03,40d 11h 9m
SAND/BUSD,0,20.43%,48.89,61d 1h 33m
ATOM/BTC,0,20.43%,54.48,45d 11h 17m
XMR/BTC,0,20.38%,1047.48,25d 20h
SHIB/DOGE,0,20.32%,34.14,94d 12h 48m
GMT/BUSD,0,20.31%,293.63,28d 17h 29m
JASMY/BUSD,0,20.30%,87.40,53d 16h 14m
TCT/BTC,0,20.25%,6.58,48d 10h 41m
BNB/BTC,20,20.20%,2714.04,118d 7h 33m
CHZ/BTC,0,20.13%,75.21,62d 20h 37m
COCOS/USDT,0,20.11%,32.38,28d 11h 6m
DOGE/USDT,1,20.07%,1774.55,28d 8h 53m
RARE/BTC,0,20.05%,94.04,12d 8h 28m
ADA/BTC,0,19.97%,16.44,65d 7h 26m
KP3R/USDT,0,19.95%,70.69,53d 13h 2m
