cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1495,922.75%,8111.49,58d 20h 54m
GMT/BUSD,25,688.90%,670.60,68d 18h 29m
GMT/BUSD,8,589.28%,594.16,67d 5h 11m
GMT/BUSD,6,472.09%,505.77,67d 1h 6m
GMT/BUSD,5,334.79%,539.14,65d 3h 17m
GMT/BUSD,1,328.72%,635.46,91d 20h 56m
GMT/BUSD,1,317.37%,424.78,58d 2h 48m
GMT/BUSD,8,313.09%,11042.41,74d 19h 39m
GMT/BUSD,1,304.51%,1480.41,92d 4h 26m
GMT/BUSD,8,297.10%,1067.37,61d 5h 26m
GMT/BUSD,0,246.52%,818.67,61d 16h 28m
GMT/BUSD,2,243.71%,461.47,61d 23h 8m
GMT/BUSD,0,242.38%,650.17,63d 21h 30m
GMT/BUSD,0,238.31%,468.94,63d 16h 8m
GMT/BUSD,0,228.03%,858.60,67d 22h 15m
GMT/BUSD,1,195.57%,339.09,55d 14h 12m
GMT/BUSD,0,175.46%,404.50,92d 13h 52m
GMT/BUSD,2,163.56%,719.73,53d 18h 11m
ANC/USDT,58,126.77%,52.44,63d 20h 51m
GMT/BUSD,0,123.06%,324.41,81d 14h 11m
GMT/BUSD,0,116.71%,392.91,80d 5h 51m
GMT/BUSD,0,110.91%,597.03,88d 21h 31m
GMT/BUSD,0,109.91%,580.71,91d 20h 59m
GMT/BUSD,0,101.96%,411.83,80d 10h 43m
GMT/BUSD,0,99.05%,278.34,84d 35m
TCT/BTC,6,98.21%,40.63,67d 21h 50m
ANC/BNB,9,90.74%,87.66,65d 21h 15m
UMA/BUSD,1,88.89%,261.64,70d 12h 41m
GMT/BUSD,0,86.39%,478.24,77d 18h 6m
GMT/BUSD,0,86.25%,421.24,82d 22h 10m
MATIC/USDT,1,84.49%,1515.73,36d 14h 35m
GMT/BUSD,2,83.50%,68.83,82d 10h 21m
CVX/BUSD,0,78.82%,3050.95,34d 15h
FORTH/BUSD,0,77.70%,90.04,52d 7h 55m
DYDX/USDT,2,77.34%,695.88,33d 19h 15m
GMT/BUSD,0,76.23%,1324.62,85d 12h 24m
MATIC/USDT,1,73.85%,431.56,20d 17h 54m
OG/USDT,3,67.94%,961.70,57d 15h 17m
TRX/BUSD,3,66.92%,311.57,103d 18h 25m
ASR/USDT,5,65.89%,44.93,58d 17h 30m
GMT/BUSD,1,64.08%,85.79,32d 20h 39m
GMT/BUSD,0,61.55%,1851.15,82d 17h 25m
KP3R/USDT,1,61.45%,68.44,68d 14h 20m
GMT/BUSD,0,60.99%,27.76,32d 21h 39m
FORTH/BUSD,0,60.86%,66.75,65d 16h 40m
GMT/BUSD,1,60.72%,24.65,32d 22h 10m
GMT/BUSD,0,60.43%,129.42,83d 8h 13m
GMT/BUSD,0,60.28%,54.19,32d 12h 25m
