cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1230,920.05%,8087.73,52d 10h 51m
GMT/BUSD,17,686.76%,668.52,62d 8h 27m
GMT/BUSD,8,586.75%,591.61,60d 19h 8m
GMT/BUSD,5,469.50%,502.99,60d 15h 3m
GMT/BUSD,5,330.70%,532.55,58d 17h 15m
GMT/BUSD,1,327.54%,633.19,85d 10h 54m
GMT/BUSD,1,314.69%,421.19,51d 16h 46m
GMT/BUSD,7,311.60%,10989.90,68d 9h 36m
GMT/BUSD,1,303.35%,1474.76,85d 18h 24m
GMT/BUSD,6,293.12%,1053.05,54d 19h 23m
GMT/BUSD,0,242.14%,804.13,55d 6h 26m
GMT/BUSD,1,241.02%,456.38,55d 13h 6m
GMT/BUSD,0,239.72%,643.02,57d 11h 27m
GMT/BUSD,0,235.59%,463.61,57d 6h 5m
GMT/BUSD,0,225.24%,848.13,61d 12h 13m
GMT/BUSD,1,190.48%,330.27,49d 4h 9m
GMT/BUSD,0,174.39%,402.05,86d 3h 50m
GMT/BUSD,1,159.74%,702.96,47d 8h 8m
GMT/BUSD,0,145.64%,883.43,70d 3h 3m
ANC/USDT,45,130.08%,53.81,57d 10h 49m
GMT/BUSD,0,121.97%,321.52,75d 4h 9m
GMT/BUSD,0,115.57%,389.06,73d 19h 48m
GMT/BUSD,0,109.75%,590.77,82d 11h 28m
GMT/BUSD,0,108.75%,574.54,85d 10h 57m
GMT/BUSD,0,100.80%,407.15,74d 40m
GMT/BUSD,0,98.01%,275.42,77d 14h 33m
ANC/BNB,6,95.80%,87.11,59d 11h 13m
PEOPLE/USDT,2,88.27%,715.05,56d 13h 11m
UMA/BUSD,1,86.75%,255.36,64d 2h 38m
GMT/BUSD,0,85.20%,471.63,71d 8h 4m
GMT/BUSD,0,85.15%,415.89,76d 12h 7m
GMT/BUSD,1,82.49%,67.99,76d 19m
TCT/BTC,4,78.88%,29.57,61d 11h 47m
FORTH/BUSD,0,76.12%,88.21,45d 21h 52m
GMT/BUSD,0,75.01%,1303.36,79d 2h 21m
MATIC/USDT,9,71.26%,480.14,25d 10h 22m
CVX/BUSD,0,66.90%,2589.57,28d 4h 58m
TRX/BUSD,2,66.15%,307.96,97d 8h 23m
DYDX/USDT,1,63.41%,570.54,27d 9h 12m
GMT/BUSD,9,60.87%,128.88,26d 8h 16m
ASR/USDT,3,60.73%,41.42,52d 7h 27m
GMT/BUSD,0,60.51%,1820.07,76d 7h 22m
FLM/BTC,3,60.08%,60.27,75d 15h 53m
OG/USDT,3,60.05%,849.94,51d 5h 15m
TRX/BUSD,0,59.98%,1922.45,87d 23h 46m
GMT/BUSD,0,59.39%,127.19,76d 22h 11m
FORTH/BUSD,0,58.98%,64.70,59d 6h 37m
